,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
64,,,2.0,-36.5,0.8695652173913043,36.5,0.8695652173913043,134.5,0.9523809523809523,134.5,0.8,52.0,,2.0,2.0,6.0,19.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,51.0,0,1,16.0,14.0,0.0,20181110021512.0,11077.0
65,,,2.0,-36.5,0.8695652173913043,36.5,0.8695652173913043,134.5,0.9523809523809523,134.5,0.8,52.0,,2.0,2.0,6.0,19.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,51.0,0,1,16.0,14.0,1.0,20181110021539.0,11077.0
66,,,2.0,-37.5,0.9523809523809523,37.5,0.8,134.5,0.9090909090909091,134.5,0.8333333333333334,52.0,,2.0,2.0,6.0,19.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,51.0,0,1,16.0,13.0,1.0,20181110021540.0,21077.0
67,,,2.0,-37.5,0.9523809523809523,37.5,0.8,134.5,0.8333333333333334,134.5,0.9090909090909091,52.0,,2.0,2.0,6.0,19.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,51.0,0,1,16.0,4.0,1.0,20181110021548.0,21077.0
68,,,2.0,-37.5,0.8,37.5,0.9523809523809523,136.5,0.8695652173913043,136.5,0.8695652173913043,52.0,^,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,16.0,1.0,1.0,20181110021552.0,21074^11077
69,,,2.0,-37.5,0.8,37.5,0.9523809523809523,136.5,0.8333333333333334,136.5,0.9090909090909091,52.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,16.0,0.0,1.0,20181110021553.0,11077.0
70,,,2.0,-37.5,0.8,37.5,0.9523809523809523,135.5,0.8695652173913043,135.5,0.8695652173913043,52.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,15.0,51.0,1.0,20181110021601.0,11077.0
71,,,2.0,-37.5,0.8333333333333334,37.5,0.9090909090909091,134.5,0.9523809523809523,134.5,0.8,52.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,15.0,42.0,1.0,20181110021610.0,11077.0
72,,,2.0,-37.5,0.8333333333333334,37.5,0.9090909090909091,134.5,0.8695652173913043,134.5,0.8695652173913043,52.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,15.0,34.0,1.0,20181110021618.0,11077.0
73,,,2.0,-37.5,0.8333333333333334,37.5,0.9090909090909091,134.5,0.8695652173913043,134.5,0.8695652173913043,52.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,15.0,34.0,0.0,20181110021619.0,11077.0
74,,,2.0,-38.5,0.8695652173913043,38.5,0.8695652173913043,134.5,0.8695652173913043,134.5,0.8695652173913043,52.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,15.0,34.0,0.0,20181110021621.0,21077.0
75,44.0,5.0,2.0,-38.5,0.8695652173913043,38.5,0.8695652173913043,134.5,0.8695652173913043,134.5,0.8695652173913043,52.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,15.0,34.0,0.0,20181110021845.0,21081.0
76,44.0,5.0,2.0,-38.5,0.8695652173913043,38.5,0.8695652173913043,134.5,0.8695652173913043,134.5,0.8695652173913043,52.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,15.0,34.0,1.0,20181110021904.0,21081.0
77,44.0,5.0,2.0,-38.5,0.8695652173913043,38.5,0.8695652173913043,134.5,0.8695652173913043,134.5,0.8695652173913043,52.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,15.0,25.0,1.0,20181110021913.0,21081.0
78,44.0,5.0,2.0,-38.5,0.8695652173913043,38.5,0.8695652173913043,134.5,0.8333333333333334,134.5,0.9090909090909091,52.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,15.0,20.0,0.0,20181110021919.0,21081.0
79,44.0,5.0,2.0,-38.5,0.8695652173913043,38.5,0.8695652173913043,134.5,0.8333333333333334,134.5,0.9090909090909091,52.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,15.0,20.0,1.0,20181110021950.0,21081.0
80,44.0,5.0,2.0,-38.5,0.8695652173913043,38.5,0.8695652173913043,132.5,0.9523809523809523,132.5,0.8,52.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,15.0,16.0,0.0,20181110021953.0,21081.0
81,44.0,5.0,2.0,-37.5,0.8695652173913043,37.5,0.8695652173913043,132.5,0.9523809523809523,132.5,0.8,52.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,15.0,16.0,0.0,20181110021956.0,11077.0
82,44.0,5.0,2.0,-37.5,0.8695652173913043,37.5,0.8695652173913043,132.5,0.9523809523809523,132.5,0.8,52.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,15.0,16.0,1.0,20181110022006.0,11077.0
83,44.0,5.0,2.0,-37.5,0.8695652173913043,37.5,0.8695652173913043,132.5,0.9090909090909091,132.5,0.8333333333333334,52.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,15.0,13.0,1.0,20181110022009.0,11077.0
84,44.0,5.0,2.0,-37.5,0.8695652173913043,37.5,0.8695652173913043,132.5,0.9090909090909091,132.5,0.8333333333333334,52.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,15.0,12.0,1.0,20181110022010.0,11077.0
85,44.0,5.0,2.0,-37.5,0.8695652173913043,37.5,0.8695652173913043,132.5,0.8,132.5,0.9523809523809523,52.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,15.0,3.0,1.0,20181110022018.0,11077.0
86,44.0,5.0,2.0,-37.5,0.8695652173913043,37.5,0.8695652173913043,131.5,0.9523809523809523,131.5,0.8,52.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,15.0,2.0,0.0,20181110022020.0,11077.0
87,44.0,5.0,2.0,-37.5,0.8695652173913043,37.5,0.8695652173913043,131.5,0.9523809523809523,131.5,0.8,52.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,15.0,2.0,1.0,20181110022034.0,11077.0
88,44.0,5.0,2.0,-38.5,0.9090909090909091,38.5,0.8333333333333334,131.5,0.8695652173913043,131.5,0.8695652173913043,51.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,14.0,55.0,1.0,20181110022041.0,21077.0
89,44.0,5.0,2.0,-38.5,0.9090909090909091,38.5,0.8333333333333334,130.5,0.9523809523809523,130.5,0.8,51.0,,2.0,2.0,6.0,20.0,3.0,7.0,1.0,4,0.0,1.0,50.0,58.3,21.0,53.0,0,1,14.0,48.0,0.0,20181110022048.0,21077.0
