,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS
111,,,,,54.5,0.83,-54.5,0.8,168.5,0.83,168.5,0.83,54.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,7.0,1~GD,2.0,1.0,20180717162022.0,21077.0,
112,,,,,54.5,0.83,-54.5,0.83,168.5,0.83,168.5,0.83,-54.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,7.0,1~GD,2.0,1.0,20180717162022.0,11077.0,
113,,,,,54.5,0.83,-54.5,0.83,167.5,0.83,168.5,0.83,167.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,7.0,1~GD,2.0,1.0,20180717162022.0,11077.0,
114,,,,,54.5,0.83,-54.5,0.83,167.5,0.83,167.5,0.83,167.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,54.0,1.0,20180717162030.0,11077.0,
115,,,,,54.5,0.8,-54.5,0.87,167.5,0.83,167.5,0.83,167.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,54.0,1.0,20180717162030.0,11077.0,
116,,,,,54.5,0.8,-54.5,0.87,167.5,0.83,167.5,0.83,167.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,51.0,0.0,20180717162033.0,11077.0,
117,,,,,54.5,0.8,-54.5,0.87,167.5,0.83,167.5,0.83,167.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,51.0,0.0,20180717162033.0,11077.0,
118,,,,,54.5,0.8,-54.5,0.87,167.5,0.83,167.5,0.83,167.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,51.0,1.0,20180717162041.0,11077.0,
119,,,,,53.5,0.83,-53.5,0.87,167.5,0.83,167.5,0.83,53.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,51.0,1.0,20180717162041.0,11077.0,
120,,,,,53.5,0.83,-53.5,0.83,167.5,0.83,167.5,0.83,-53.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,51.0,1.0,20180717162042.0,21077.0,
121,,,,,53.5,0.83,-53.5,0.83,166.5,0.83,167.5,0.83,166.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,51.0,1.0,20180717162042.0,21077.0,
122,,,,,53.5,0.83,-53.5,0.83,166.5,0.83,166.5,0.83,166.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,43.0,1.0,20180717162050.0,21077.0,
123,,,,,53.5,0.83,-53.5,0.83,165.5,0.83,166.5,0.83,165.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,43.0,1.0,20180717162050.0,21077.0,
124,,,,,53.5,0.83,-53.5,0.83,165.5,0.83,165.5,0.83,165.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,37.0,1.0,20180717162056.0,21077.0,
125,,,,,53.5,0.87,-53.5,0.8,165.5,0.83,165.5,0.83,165.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,37.0,1.0,20180717162056.0,11077.0,
126,,,,,53.5,0.87,-53.5,0.8,165.5,0.83,165.5,0.83,165.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,32.0,1.0,20180717162101.0,11077.0,
127,,,,,53.5,0.83,-53.5,0.83,164.5,0.87,165.5,0.83,164.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,32.0,1.0,20180717162101.0,21077.0,
128,,,,,53.5,0.83,-53.5,0.83,164.5,0.87,164.5,0.8,164.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,26.0,1.0,20180717162107.0,21077.0,
129,,,,,53.5,0.87,-53.5,0.8,164.5,0.83,164.5,0.8,164.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,26.0,1.0,20180717162107.0,11077.0,
130,,,,,53.5,0.87,-53.5,0.8,164.5,0.83,164.5,0.83,164.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,21.0,0.0,20180717162111.0,11077.0,
131,,,,,53.5,0.83,-53.5,0.83,165.5,0.83,164.5,0.83,165.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,21.0,0.0,20180717162111.0,21086.0,
132,,,,,53.5,0.83,-53.5,0.83,165.5,0.83,165.5,0.83,165.5,,,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,21.0,0.0,20180717162122.0,21086.0,
133,,,,,53.5,0.87,-53.5,0.8,164.5,0.87,165.5,0.8,164.5,,1:2,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,21.0,0.0,20180717162122.0,11078.0,
134,,,,,53.5,0.87,-53.5,0.8,164.5,0.87,164.5,0.8,164.5,,1:2,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,21.0,0.0,20180717162144.0,11078.0,
135,,,,,53.5,0.83,-53.5,0.83,165.5,0.83,164.5,0.83,165.5,,1:2^2:2,0.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,1,6.0,1~GD,21.0,0.0,20180717162144.0,11080^11078,
136,,,,,53.5,0.83,-53.5,0.83,165.5,0.83,165.5,0.83,165.5,,1:2^2:2,0.0,2.0,1.0,0.0,5.0,0.0,0.0,9.0,5.0,9.0,0.0,0.0,1,6.0,1~GD,21.0,0.0,20180717162158.0,11080^11078,
137,,,,,54.5,0.8,-54.5,0.83,165.5,0.83,165.5,0.83,54.5,,1:2^2:2,0.0,2.0,1.0,0.0,5.0,0.0,0.0,9.0,5.0,9.0,0.0,0.0,1,6.0,1~GD,21.0,0.0,20180717162158.0,11080^11078,
138,,,,,54.5,0.8,-54.5,0.87,165.5,0.83,165.5,0.83,-54.5,,2:2,0.0,2.0,1.0,1.0,5.0,0.0,50.0,9.0,5.0,9.0,0.0,0.0,1,6.0,1~GD,21.0,1.0,20180717162203.0,11079.0,
139,,,,,53.5,0.83,-53.5,0.87,165.5,0.83,165.5,0.83,53.5,,2:2,0.0,2.0,1.0,1.0,5.0,0.0,50.0,9.0,5.0,9.0,0.0,0.0,1,6.0,1~GD,21.0,1.0,20180717162203.0,11079.0,
140,,,,,53.5,0.83,-53.5,0.83,165.5,0.8,165.5,0.87,-53.5,,,0.0,2.0,1.0,1.0,5.0,0.0,50.0,9.0,5.0,9.0,0.0,0.0,1,6.0,1~GD,13.0,1.0,20180717162212.0,21077.0,
141,,,,,53.5,0.83,-53.5,0.83,164.5,0.83,165.5,0.83,164.5,,,0.0,2.0,1.0,1.0,5.0,0.0,50.0,9.0,5.0,9.0,0.0,0.0,1,6.0,1~GD,13.0,1.0,20180717162212.0,21077.0,
142,,,,,53.5,0.83,-53.5,0.83,164.5,0.83,164.5,0.83,164.5,,,0.0,2.0,1.0,1.0,5.0,0.0,50.0,9.0,5.0,9.0,0.0,0.0,1,6.0,1~GD,5.0,1.0,20180717162220.0,21077.0,
143,,,,,53.5,0.83,-53.5,0.83,163.5,0.83,164.5,0.83,163.5,,,0.0,2.0,1.0,1.0,5.0,0.0,50.0,9.0,5.0,9.0,0.0,0.0,1,6.0,1~GD,5.0,1.0,20180717162220.0,21077.0,
144,,,,,53.5,0.83,-53.5,0.83,163.5,0.83,163.5,0.83,163.5,,,0.0,2.0,1.0,1.0,5.0,0.0,50.0,9.0,5.0,9.0,0.0,0.0,1,5.0,1~GD,58.0,1.0,20180717162226.0,21077.0,
145,,,,,53.5,0.87,-53.5,0.8,162.5,0.87,163.5,0.8,162.5,,,0.0,2.0,1.0,1.0,5.0,0.0,50.0,9.0,5.0,9.0,0.0,0.0,1,5.0,1~GD,58.0,1.0,20180717162226.0,11077.0,
146,,,,,53.5,0.87,-53.5,0.8,162.5,0.87,162.5,0.8,162.5,,,0.0,2.0,1.0,1.0,5.0,0.0,50.0,9.0,5.0,9.0,0.0,0.0,1,5.0,1~GD,50.0,1.0,20180717162234.0,11077.0,
147,,,,,53.5,0.83,-53.5,0.83,166.5,0.83,162.5,0.83,166.5,,,0.0,2.0,1.0,1.0,5.0,0.0,50.0,9.0,5.0,9.0,0.0,0.0,1,5.0,1~GD,50.0,1.0,20180717162234.0,11077.0,
148,,,,,53.5,0.83,-53.5,0.83,166.5,0.83,166.5,0.83,166.5,,,0.0,2.0,1.0,1.0,5.0,0.0,50.0,12.0,5.0,12.0,0.0,0.0,1,5.0,1~GD,50.0,1.0,20180717162235.0,11077.0,
149,,,,,54.5,0.83,-54.5,0.83,166.5,0.83,166.5,0.83,54.5,,,0.0,2.0,1.0,1.0,5.0,0.0,50.0,12.0,5.0,12.0,0.0,0.0,1,5.0,1~GD,50.0,1.0,20180717162235.0,11077.0,
150,,,,,54.5,0.83,-54.5,0.83,166.5,0.83,166.5,0.83,-54.5,,,0.0,3.0,1.0,1.0,5.0,0.0,50.0,12.0,5.0,12.0,0.0,0.0,1,5.0,1~GD,49.0,1.0,20180717162235.0,11075.0,
151,,,,,54.5,0.83,-54.5,0.83,166.5,0.8,166.5,0.87,-54.5,,,0.0,3.0,1.0,1.0,5.0,0.0,50.0,12.0,5.0,12.0,0.0,0.0,1,5.0,1~GD,49.0,1.0,20180717162242.0,21077.0,
152,,,,,54.5,0.83,-54.5,0.83,166.5,0.8,166.5,0.87,-54.5,,,0.0,3.0,1.0,1.0,5.0,0.0,50.0,12.0,5.0,12.0,0.0,0.0,1,5.0,1~GD,42.0,1.0,20180717162242.0,21077.0,
153,,,,,51.5,0.83,-51.5,0.83,166.5,0.8,166.5,0.87,51.5,,,0.0,3.0,1.0,1.0,5.0,0.0,50.0,12.0,5.0,12.0,0.0,0.0,1,5.0,1~GD,42.0,1.0,20180717162242.0,21077.0,
154,,,,,51.5,0.83,-51.5,0.83,166.5,0.87,166.5,0.87,-51.5,,,0.0,3.0,1.0,1.0,5.0,0.0,50.0,12.0,5.0,12.0,0.0,0.0,1,5.0,1~GD,42.0,1.0,20180717162242.0,21077.0,
155,,,,,51.5,0.83,-51.5,0.83,165.5,0.87,166.5,0.8,165.5,,,0.0,3.0,1.0,1.0,5.0,0.0,50.0,12.0,5.0,12.0,0.0,0.0,1,5.0,1~GD,42.0,1.0,20180717162242.0,21077.0,
156,,,,,51.5,0.83,-51.5,0.83,165.5,0.87,165.5,0.8,165.5,,,0.0,3.0,1.0,1.0,5.0,0.0,50.0,12.0,5.0,12.0,0.0,0.0,1,5.0,1~GD,41.0,1.0,20180717162244.0,21077.0,
157,,,,,51.5,0.83,-51.5,0.83,165.5,0.83,165.5,0.83,165.5,,,0.0,3.0,1.0,1.0,5.0,0.0,50.0,12.0,5.0,12.0,0.0,0.0,1,5.0,1~GD,41.0,1.0,20180717162244.0,21077.0,
158,,,,,51.5,0.83,-51.5,0.83,165.5,0.83,165.5,0.83,165.5,,,0.0,3.0,1.0,1.0,5.0,0.0,50.0,12.0,5.0,12.0,0.0,0.0,1,5.0,1~GD,36.0,1.0,20180717162249.0,21077.0,
159,,,,,51.5,0.83,-51.5,0.83,167.5,0.83,165.5,0.83,167.5,,,0.0,3.0,1.0,1.0,5.0,0.0,50.0,12.0,5.0,12.0,0.0,0.0,1,5.0,1~GD,36.0,1.0,20180717162249.0,11077.0,
160,,,,,51.5,0.83,-51.5,0.83,167.5,0.83,167.5,0.83,167.5,,,0.0,3.0,1.0,1.0,5.0,0.0,50.0,14.0,5.0,14.0,0.0,0.0,1,5.0,1~GD,32.0,1.0,20180717162252.0,11077.0,
161,,,,,52.5,0.83,-52.5,0.83,167.5,0.83,167.5,0.83,52.5,,,0.0,3.0,1.0,1.0,5.0,0.0,50.0,14.0,5.0,14.0,0.0,0.0,1,5.0,1~GD,32.0,1.0,20180717162252.0,11077.0,
162,,,,,52.5,0.83,-52.5,0.83,167.5,0.83,167.5,0.83,-52.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,5.0,14.0,0.0,0.0,1,5.0,1~GD,31.0,1.0,20180717162253.0,11074.0,
163,,,,,52.5,0.83,-52.5,0.83,166.5,0.87,167.5,0.8,166.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,5.0,14.0,0.0,0.0,1,5.0,1~GD,31.0,1.0,20180717162253.0,21077.0,
164,,,,,52.5,0.83,-52.5,0.83,166.5,0.87,166.5,0.8,166.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,5.0,14.0,0.0,0.0,1,5.0,1~GD,23.0,1.0,20180717162302.0,21077.0,
165,,,,,52.5,0.8,-52.5,0.87,166.5,0.83,166.5,0.83,166.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,5.0,14.0,0.0,0.0,1,5.0,1~GD,23.0,1.0,20180717162302.0,21077.0,
166,,,,,52.5,0.8,-52.5,0.87,166.5,0.83,166.5,0.83,166.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,5.0,14.0,0.0,0.0,1,5.0,1~GD,15.0,1.0,20180717162310.0,21077.0,
167,,,,,52.5,0.8,-52.5,0.87,166.5,0.8,166.5,0.87,166.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,5.0,14.0,0.0,0.0,1,5.0,1~GD,15.0,1.0,20180717162310.0,21077.0,
168,,,,,52.5,0.8,-52.5,0.87,166.5,0.8,166.5,0.87,166.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,5.0,14.0,0.0,0.0,1,5.0,1~GD,14.0,1.0,20180717162310.0,21077.0,
169,,,,,52.5,0.83,-52.5,0.83,165.5,0.83,166.5,0.83,165.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,5.0,14.0,0.0,0.0,1,5.0,1~GD,14.0,1.0,20180717162310.0,11077.0,
170,,,,,52.5,0.83,-52.5,0.83,165.5,0.83,165.5,0.83,165.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,5.0,14.0,0.0,0.0,1,5.0,1~GD,6.0,1.0,20180717162319.0,11077.0,
171,,,,,52.5,0.83,-52.5,0.83,165.5,0.83,165.5,0.83,165.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,5.0,14.0,0.0,0.0,1,5.0,1~GD,6.0,1.0,20180717162319.0,11077.0,
172,,,,,52.5,0.83,-52.5,0.83,165.5,0.83,165.5,0.83,165.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,5.0,14.0,0.0,0.0,1,5.0,1~GD,3.0,1.0,20180717162321.0,11077.0,
173,,,,,51.5,0.87,-51.5,0.83,165.5,0.83,165.5,0.83,51.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,5.0,14.0,0.0,0.0,1,5.0,1~GD,3.0,1.0,20180717162321.0,11077.0,
174,,,,,51.5,0.87,-51.5,0.8,165.5,0.83,165.5,0.83,-51.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,5.0,14.0,0.0,0.0,1,5.0,1~GD,3.0,1.0,20180717162321.0,21077.0,
175,,,,,51.5,0.87,-51.5,0.8,164.5,0.83,165.5,0.83,164.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,5.0,14.0,0.0,0.0,1,5.0,1~GD,3.0,1.0,20180717162321.0,21077.0,
176,,,,,51.5,0.87,-51.5,0.8,164.5,0.83,164.5,0.83,164.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,5.0,14.0,0.0,0.0,1,4.0,1~GD,55.0,1.0,20180717162330.0,21077.0,
177,,,,,51.5,0.83,-51.5,0.83,163.5,0.83,164.5,0.83,163.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,5.0,14.0,0.0,0.0,1,4.0,1~GD,55.0,1.0,20180717162330.0,21077.0,
178,,,,,51.5,0.83,-51.5,0.83,163.5,0.83,163.5,0.83,163.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,5.0,14.0,0.0,0.0,1,4.0,1~GD,47.0,1.0,20180717162338.0,21077.0,
179,,,,,51.5,0.83,-51.5,0.83,167.5,0.83,163.5,0.83,167.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,5.0,14.0,0.0,0.0,1,4.0,1~GD,47.0,1.0,20180717162338.0,21077.0,
180,,,,,51.5,0.83,-51.5,0.83,167.5,0.83,167.5,0.83,167.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,8.0,14.0,0.0,0.0,1,4.0,1~GD,45.0,1.0,20180717162339.0,21077.0,
181,,,,,50.5,0.83,-50.5,0.83,167.5,0.83,167.5,0.83,50.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,8.0,14.0,0.0,0.0,1,4.0,1~GD,45.0,1.0,20180717162339.0,21077.0,
182,,,,,50.5,0.83,-50.5,0.83,167.5,0.83,167.5,0.83,-50.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,8.0,14.0,0.0,0.0,1,4.0,1~GD,44.0,1.0,20180717162340.0,21075.0,
183,,,,,50.5,0.83,-50.5,0.83,166.5,0.83,167.5,0.83,166.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,8.0,14.0,0.0,0.0,1,4.0,1~GD,44.0,1.0,20180717162340.0,11077.0,
184,,,,,50.5,0.83,-50.5,0.83,166.5,0.83,166.5,0.83,166.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,8.0,14.0,0.0,0.0,1,4.0,1~GD,36.0,1.0,20180717162348.0,11077.0,
185,,,,,50.5,0.83,-50.5,0.83,165.5,0.83,166.5,0.83,165.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,8.0,14.0,0.0,0.0,1,4.0,1~GD,36.0,1.0,20180717162348.0,11077.0,
186,,,,,50.5,0.83,-50.5,0.83,165.5,0.83,165.5,0.83,165.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,8.0,14.0,0.0,0.0,1,4.0,1~GD,28.0,1.0,20180717162357.0,11077.0,
187,,,,,50.5,0.83,-50.5,0.83,168.5,0.8,165.5,0.87,168.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,14.0,8.0,14.0,0.0,0.0,1,4.0,1~GD,28.0,1.0,20180717162357.0,11077.0,
188,,,,,50.5,0.83,-50.5,0.83,168.5,0.8,168.5,0.87,168.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,16.0,8.0,16.0,0.0,0.0,1,4.0,1~GD,25.0,1.0,20180717162400.0,11077.0,
189,,,,,51.5,0.83,-51.5,0.83,168.5,0.8,168.5,0.87,51.5,,,0.0,3.0,2.0,1.0,5.0,0.0,50.0,16.0,8.0,16.0,0.0,0.0,1,4.0,1~GD,25.0,1.0,20180717162400.0,11077.0,
190,,,,,51.5,0.83,-51.5,0.83,168.5,0.87,168.5,0.87,-51.5,,,0.0,3.0,3.0,1.0,5.0,0.0,50.0,16.0,8.0,16.0,0.0,0.0,1,4.0,1~GD,25.0,1.0,20180717162400.0,11074.0,
191,,,,,51.5,0.83,-51.5,0.83,167.5,0.87,168.5,0.8,167.5,,,0.0,3.0,3.0,1.0,5.0,0.0,50.0,16.0,8.0,16.0,0.0,0.0,1,4.0,1~GD,25.0,1.0,20180717162400.0,11074.0,
192,,,,,51.5,0.83,-51.5,0.83,167.5,0.87,167.5,0.8,167.5,,,0.0,3.0,3.0,1.0,5.0,0.0,50.0,16.0,8.0,16.0,0.0,0.0,1,4.0,1~GD,24.0,1.0,20180717162401.0,11074.0,
193,,,,,51.5,0.8,-51.5,0.87,167.5,0.83,167.5,0.83,167.5,,,0.0,3.0,3.0,1.0,5.0,0.0,50.0,16.0,8.0,16.0,0.0,0.0,1,4.0,1~GD,24.0,1.0,20180717162401.0,21077.0,
194,,,,,51.5,0.8,-51.5,0.87,167.5,0.83,167.5,0.83,167.5,,,0.0,3.0,3.0,1.0,5.0,0.0,50.0,16.0,8.0,16.0,0.0,0.0,1,4.0,1~GD,20.0,1.0,20180717162404.0,21077.0,
195,,,,,51.5,0.83,-51.5,0.83,169.5,0.83,167.5,0.83,169.5,,,0.0,3.0,3.0,1.0,5.0,0.0,50.0,16.0,8.0,16.0,0.0,0.0,1,4.0,1~GD,20.0,1.0,20180717162404.0,11077.0,
196,,,,,51.5,0.83,-51.5,0.83,169.5,0.83,169.5,0.83,169.5,,,0.0,3.0,3.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,4.0,1~GD,13.0,1.0,20180717162411.0,11077.0,
197,,,,,52.5,0.8,-52.5,0.83,169.5,0.83,169.5,0.83,52.5,,,0.0,3.0,3.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,4.0,1~GD,13.0,1.0,20180717162411.0,11077.0,
198,,,,,52.5,0.8,-52.5,0.87,169.5,0.83,169.5,0.83,-52.5,,,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,4.0,1~GD,12.0,1.0,20180717162412.0,11074.0,
199,,,,,51.5,0.83,-51.5,0.87,169.5,0.83,169.5,0.83,51.5,,,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,4.0,1~GD,12.0,1.0,20180717162412.0,11074.0,
200,,,,,51.5,0.83,-51.5,0.83,169.5,0.83,169.5,0.83,-51.5,,,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,4.0,1~GD,11.0,0.0,20180717162413.0,21077.0,
201,44.0,5.0,,,51.5,0.83,-51.5,0.83,169.5,0.83,169.5,0.83,-51.5,,,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,4.0,1~GD,11.0,0.0,20180717162413.0,21077.0,
202,44.0,5.0,,,51.5,0.83,-51.5,0.83,169.5,0.83,169.5,0.83,-51.5,,,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,4.0,1~GD,11.0,0.0,20180717162417.0,21077.0,
203,44.0,5.0,,,51.5,0.83,-51.5,0.83,169.5,0.83,169.5,0.83,-51.5,,,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,4.0,1~GD,11.0,0.0,20180717162417.0,21081.0,
204,44.0,5.0,,,51.5,0.83,-51.5,0.83,169.5,0.83,169.5,0.83,-51.5,,,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,4.0,1~GD,11.0,0.0,20180717162420.0,21081.0,
205,,,,,51.5,0.83,-51.5,0.83,169.5,0.83,169.5,0.83,-51.5,,^,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,4.0,1~GD,11.0,0.0,20180717162420.0,21077^21081,
206,,,,,51.5,0.83,-51.5,0.83,169.5,0.83,169.5,0.83,-51.5,,^,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,4.0,1~GD,11.0,1.0,20180717162539.0,21077^21081,
207,,,,,51.5,0.83,-51.5,0.83,168.5,0.83,169.5,0.83,168.5,,,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,4.0,1~GD,11.0,1.0,20180717162539.0,21077.0,
208,,,,,51.5,0.83,-51.5,0.83,168.5,0.83,168.5,0.83,168.5,,,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,4.0,1~GD,3.0,1.0,20180717162547.0,21077.0,
209,,,,,51.5,0.83,-51.5,0.83,167.5,0.87,168.5,0.8,167.5,,,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,4.0,1~GD,3.0,1.0,20180717162547.0,21077.0,
210,,,,,51.5,0.83,-51.5,0.83,167.5,0.87,167.5,0.8,167.5,,,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,3.0,1~GD,55.0,1.0,20180717162556.0,21077.0,
211,,,,,51.5,0.83,-51.5,0.83,167.5,0.83,167.5,0.83,167.5,,,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,3.0,1~GD,55.0,1.0,20180717162556.0,21077.0,
212,,,,,51.5,0.83,-51.5,0.83,167.5,0.83,167.5,0.83,167.5,,,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,3.0,1~GD,52.0,0.0,20180717162558.0,21077.0,
213,,,,,51.5,0.83,-51.5,0.83,167.5,0.83,167.5,0.83,167.5,,,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,3.0,1~GD,52.0,0.0,20180717162558.0,21077.0,
214,,,,,51.5,0.83,-51.5,0.83,167.5,0.83,167.5,0.83,167.5,,,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,3.0,1~GD,52.0,0.0,20180717162600.0,21077.0,
215,,,,,51.5,0.83,-51.5,0.83,167.5,0.83,167.5,0.83,167.5,,,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,3.0,1~GD,52.0,0.0,20180717162600.0,21077.0,
216,,,,,51.5,0.83,-51.5,0.83,167.5,0.83,167.5,0.83,167.5,,,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,3.0,1~GD,52.0,1.0,20180717162607.0,21077.0,
217,,,,,51.5,0.83,-51.5,0.83,166.5,0.87,167.5,0.8,166.5,,,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,3.0,1~GD,52.0,1.0,20180717162607.0,11077.0,
218,,,,,51.5,0.83,-51.5,0.83,166.5,0.87,166.5,0.8,166.5,,,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,3.0,1~GD,44.0,1.0,20180717162615.0,11077.0,
219,,,,,51.5,0.83,-51.5,0.83,169.5,0.83,166.5,0.83,169.5,,,0.0,3.0,4.0,1.0,5.0,0.0,50.0,18.0,8.0,18.0,0.0,0.0,1,3.0,1~GD,44.0,1.0,20180717162615.0,11077.0,
