,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
200,44.0,5.0,第4节,2.5,0.91,-2.5,0.77,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,26.0,21.0,6.0,8.0,1.0,2.0,5.0,4.0,60.0,88.9,84.0,82.0,1.0,1,1.0,42.0,0,,11074.0,0.0,0.0
201,44.0,5.0,第4节,2.5,0.91,-2.5,0.77,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,26.0,21.0,6.0,8.0,1.0,2.0,5.0,4.0,60.0,88.9,81.0,84.0,1.0,1,1.0,42.0,0,,21077.0,0.0,0.0
202,44.0,5.0,第4节,2.5,0.91,-2.5,0.77,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,26.0,21.0,6.0,8.0,1.0,2.0,5.0,4.0,60.0,88.9,81.0,84.0,1.0,1,1.0,35.0,0,,21077.0,0.0,0.0
203,44.0,5.0,第4节,2.5,0.91,-2.5,0.77,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,26.0,21.0,6.0,8.0,1.0,1.0,5.0,4.0,60.0,88.9,81.0,84.0,1.0,1,4.0,35.0,0,,21081.0,0.0,0.0
204,44.0,5.0,第4节,2.5,0.91,-2.5,0.77,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,26.0,21.0,6.0,8.0,1.0,1.0,5.0,4.0,60.0,88.9,81.0,84.0,1.0,1,4.0,1.0,0,,21081.0,0.0,0.0
205,44.0,5.0,第4节,2.5,0.91,-2.5,0.77,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,26.0,21.0,6.0,8.0,1.0,0.0,5.0,4.0,60.0,88.9,81.0,84.0,1.0,1,1.0,1.0,0,,21081.0,0.0,0.0
206,44.0,5.0,第4节,2.5,0.91,-2.5,0.77,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,26.0,21.0,6.0,8.0,1.0,0.0,5.0,4.0,60.0,88.9,81.0,84.0,1.0,1,1.0,35.0,0,,21081.0,0.0,0.0
207,44.0,5.0,第4节,2.5,0.91,-3.5,0.77,168.5,1.0,168.5,0.71,-3.5,,1.0,8.0,10.0,26.0,21.0,6.0,8.0,1.0,0.0,5.0,4.0,60.0,88.9,81.0,84.0,1.0,1,1.0,35.0,0,,11077.0,0.0,0.0
208,44.0,5.0,第4节,3.5,0.91,-3.5,0.77,168.5,1.0,168.5,0.71,3.5,,1.0,8.0,10.0,26.0,21.0,6.0,8.0,1.0,0.0,5.0,4.0,60.0,88.9,81.0,84.0,1.0,1,1.0,25.0,0,,11077.0,0.0,0.0
209,44.0,5.0,第4节,3.5,0.91,-3.5,0.77,168.5,1.0,168.5,0.71,3.5,,1.0,8.0,10.0,26.0,21.0,6.0,8.0,1.0,0.0,5.0,4.0,60.0,88.9,81.0,84.0,1.0,1,1.0,25.0,0,,11077.0,0.0,0.0
210,44.0,5.0,第4节,3.5,0.91,-3.5,0.77,168.5,1.0,168.5,0.71,3.5,,1.0,8.0,10.0,26.0,21.0,6.0,8.0,1.0,0.0,5.0,4.0,60.0,88.9,81.0,84.0,1.0,1,1.0,1.0,0,,11077.0,0.0,0.0
211,44.0,5.0,第4节,3.5,0.91,-3.5,0.77,168.5,1.0,168.5,0.71,3.5,,1.0,8.0,10.0,27.0,21.0,6.0,8.0,1.0,0.0,5.0,4.0,60.0,88.9,86.0,84.0,1.0,1,1.0,1.0,0,,11074.0,0.0,0.0
212,44.0,5.0,第4节,3.5,0.91,-3.5,0.77,168.5,1.0,168.5,0.71,3.5,,1.0,8.0,10.0,27.0,21.0,6.0,8.0,1.0,0.0,5.0,4.0,60.0,88.9,81.0,86.0,1.0,1,1.0,1.0,0,,21077.0,0.0,0.0
213,44.0,5.0,第4节,3.5,0.83,-4.5,0.83,168.5,1.0,168.5,0.71,-4.5,,1.0,8.0,10.0,27.0,21.0,6.0,8.0,1.0,0.0,5.0,4.0,60.0,88.9,81.0,86.0,1.0,1,1.0,1.0,0,,21077.0,0.0,0.0
214,44.0,5.0,第4节,4.5,0.83,-4.5,0.83,168.5,1.0,168.5,0.71,4.5,,1.0,8.0,10.0,27.0,21.0,6.0,8.0,1.0,0.0,5.0,4.0,60.0,88.9,81.0,86.0,1.0,1,0.0,55.0,0,,21077.0,0.0,0.0
215,44.0,5.0,第4节,4.5,0.83,-4.5,0.83,168.5,1.0,168.5,0.71,4.5,,1.0,8.0,10.0,27.0,21.0,6.0,8.0,1.0,0.0,5.0,4.0,60.0,88.9,81.0,86.0,1.0,1,0.0,55.0,0,,21077.0,0.0,0.0
216,44.0,5.0,第4节,4.5,0.83,-4.5,0.83,168.5,1.0,168.5,0.71,4.5,,1.0,8.0,10.0,27.0,21.0,6.0,8.0,1.0,0.0,5.0,4.0,60.0,88.9,81.0,86.0,1.0,1,0.0,53.0,0,,21077.0,0.0,0.0
217,44.0,5.0,第4节,4.5,0.91,-3.5,0.77,168.5,1.0,168.5,0.71,-3.5,,1.0,8.0,10.0,27.0,21.0,6.0,8.0,1.0,0.0,5.0,4.0,60.0,88.9,81.0,86.0,1.0,1,0.0,53.0,0,,21077.0,0.0,0.0
218,44.0,5.0,第4节,3.5,0.91,-3.5,0.77,168.5,1.0,168.5,0.71,3.5,,1.0,8.0,10.0,27.0,22.0,6.0,8.0,1.0,0.0,5.0,4.0,60.0,88.9,81.0,83.0,1.0,1,0.0,53.0,0,,21074.0,0.0,0.0
219,44.0,5.0,第4节,3.5,0.91,-3.5,0.77,168.5,1.0,168.5,0.71,3.5,,1.0,8.0,10.0,27.0,22.0,6.0,8.0,1.0,0.0,5.0,4.0,60.0,88.9,83.0,86.0,1.0,1,0.0,53.0,0,,11077.0,0.0,0.0
220,44.0,5.0,第4节,3.5,0.91,-3.5,0.77,168.5,1.0,168.5,0.71,3.5,,1.0,8.0,10.0,27.0,22.0,6.0,8.0,1.0,0.0,5.0,4.0,60.0,88.9,83.0,86.0,1.0,1,0.0,52.0,0,,11077.0,0.0,0.0
221,44.0,5.0,第4节,3.5,1.0,-2.5,0.71,168.5,1.0,168.5,0.71,-2.5,,1.0,8.0,10.0,27.0,22.0,6.0,8.0,1.0,0.0,5.0,4.0,60.0,88.9,83.0,86.0,1.0,1,0.0,52.0,0,,11077.0,0.0,0.0
222,44.0,5.0,第4节,2.5,1.0,-2.5,0.71,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,27.0,22.0,6.0,8.0,1.0,0.0,6.0,4.0,60.0,88.9,83.0,86.0,1.0,1,0.0,52.0,0,,11086.0,0.0,0.0
223,44.0,5.0,第4节,2.5,1.0,-2.5,0.71,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,27.0,22.0,6.0,8.0,1.0,0.0,6.0,4.0,60.0,88.9,83.0,86.0,1.0,1,0.0,52.0,0,,21077.0,0.0,0.0
224,44.0,5.0,第4节,2.5,0.71,-3.5,1.0,168.5,1.0,168.5,0.71,-3.5,1:1,1.0,8.0,10.0,27.0,22.0,6.0,8.0,1.0,0.0,6.0,4.0,60.0,88.9,83.0,86.0,1.0,1,0.0,52.0,0,,21078.0,0.0,0.0
225,44.0,5.0,第4节,3.5,0.71,-3.5,0.71,168.5,1.0,168.5,0.71,3.5,1:1,1.0,8.0,10.0,27.0,22.0,6.0,8.0,1.0,0.0,6.0,4.0,60.0,88.9,83.0,86.0,1.0,1,0.0,52.0,0,,21078.0,0.0,0.0
226,44.0,5.0,第4节,3.5,1.0,-2.5,0.71,168.5,1.0,168.5,0.71,-2.5,1:1,1.0,8.0,10.0,27.0,22.0,6.0,8.0,1.0,0.0,6.0,4.0,60.0,88.9,83.0,86.0,1.0,1,0.0,52.0,0,,21078.0,0.0,0.0
227,44.0,5.0,第4节,2.5,1.0,-2.5,0.71,168.5,1.0,168.5,0.71,2.5,1:1,1.0,8.0,10.0,27.0,22.0,6.0,9.0,1.0,0.0,6.0,4.0,60.0,90.0,83.0,84.0,1.0,1,0.0,52.0,0,,21079.0,0.0,0.0
228,44.0,5.0,第4节,2.5,1.0,-2.5,0.71,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,27.0,22.0,6.0,9.0,1.0,0.0,6.0,4.0,60.0,90.0,84.0,86.0,1.0,1,0.0,52.0,0,,11077.0,0.0,0.0
229,44.0,5.0,第4节,2.5,1.0,-2.5,0.71,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,27.0,22.0,6.0,9.0,0.0,0.0,6.0,4.0,60.0,90.0,84.0,86.0,1.0,1,0.0,52.0,0,,11081.0,0.0,0.0
230,44.0,5.0,第4节,2.5,1.0,-2.5,0.71,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,27.0,22.0,6.0,9.0,0.0,0.0,6.0,4.0,60.0,90.0,84.0,86.0,1.0,1,0.0,33.0,0,,21077.0,0.0,0.0
231,44.0,5.0,第4节,2.5,1.1,-1.5,0.66,168.5,1.0,168.5,0.71,-1.5,,1.0,8.0,10.0,27.0,22.0,6.0,9.0,0.0,0.0,6.0,4.0,60.0,90.0,84.0,86.0,1.0,1,0.0,33.0,0,,21077.0,0.0,0.0
232,44.0,5.0,第4节,1.5,1.2,-1.5,0.63,168.5,1.0,168.5,0.71,1.5,,1.0,8.0,10.0,27.0,22.0,6.0,9.0,0.0,0.0,6.0,4.0,60.0,90.0,84.0,86.0,1.0,1,0.0,23.0,0,,21077.0,0.0,0.0
233,44.0,5.0,第4节,1.5,1.2,-1.5,0.63,168.5,1.0,168.5,0.71,1.5,,1.0,8.0,10.0,27.0,22.0,6.0,9.0,0.0,0.0,6.0,4.0,60.0,90.0,84.0,86.0,1.0,1,0.0,23.0,0,,21077.0,0.0,0.0
234,44.0,5.0,第4节,1.5,1.2,-1.5,0.63,168.5,1.0,168.5,0.71,1.5,,1.0,8.0,10.0,27.0,22.0,6.0,9.0,0.0,0.0,6.0,4.0,60.0,90.0,84.0,86.0,1.0,1,0.0,10.0,0,,21077.0,0.0,0.0
235,44.0,5.0,第4节,1.5,0.83,-2.5,0.83,168.5,1.0,168.5,0.71,-2.5,,1.0,8.0,10.0,27.0,22.0,6.0,9.0,0.0,0.0,6.0,4.0,60.0,90.0,84.0,86.0,1.0,1,0.0,10.0,0,,11077.0,0.0,0.0
236,44.0,5.0,第4节,2.5,0.83,-2.5,0.83,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,27.0,22.0,6.0,9.0,0.0,0.0,6.0,5.0,60.0,90.0,84.0,86.0,1.0,1,0.0,10.0,0,,21086.0,0.0,0.0
237,44.0,5.0,第4节,2.5,0.83,-2.5,0.83,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,27.0,22.0,6.0,9.0,0.0,0.0,6.0,5.0,60.0,90.0,84.0,86.0,1.0,1,0.0,10.0,0,,11077.0,0.0,0.0
238,44.0,5.0,第4节,2.5,0.63,-3.5,1.2,168.5,1.0,168.5,0.71,-3.5,1:2,1.0,8.0,10.0,27.0,22.0,6.0,9.0,0.0,0.0,6.0,5.0,60.0,90.0,84.0,86.0,1.0,1,0.0,10.0,0,,11078.0,0.0,0.0
239,44.0,5.0,第4节,3.5,0.63,-3.5,1.2,168.5,1.0,168.5,0.71,3.5,1:2,1.0,8.0,10.0,27.0,22.0,7.0,9.0,0.0,0.0,6.0,5.0,63.6,90.0,87.0,86.0,1.0,1,0.0,10.0,0,,11079.0,0.0,0.0
240,44.0,5.0,第4节,3.5,0.63,-3.5,1.2,168.5,1.0,168.5,0.71,3.5,2:2,1.0,8.0,10.0,27.0,22.0,7.0,9.0,0.0,0.0,6.0,5.0,63.6,90.0,84.0,87.0,1.0,1,0.0,10.0,0,,11078.0,0.0,0.0
241,44.0,5.0,第4节,3.5,0.63,-3.5,1.2,168.5,1.0,168.5,0.71,3.5,2:2,1.0,8.0,10.0,27.0,22.0,7.0,9.0,0.0,0.0,6.0,5.0,58.3,90.0,84.0,87.0,1.0,1,0.0,10.0,0,,11080.0,0.0,0.0
242,44.0,5.0,第4节,3.5,0.83,-2.5,0.83,168.5,1.0,168.5,0.71,-2.5,,1.0,8.0,10.0,27.0,22.0,7.0,9.0,0.0,0.0,6.0,5.0,58.3,90.0,84.0,87.0,1.0,1,0.0,10.0,0,,21077.0,0.0,0.0
243,44.0,5.0,第4节,2.5,0.83,-2.5,0.83,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,27.0,22.0,7.0,9.0,0.0,0.0,6.0,5.0,58.3,90.0,84.0,87.0,1.0,1,0.0,7.0,0,,21077.0,0.0,0.0
244,44.0,5.0,第4节,2.5,0.83,-2.5,0.83,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,27.0,22.0,7.0,9.0,0.0,0.0,7.0,5.0,58.3,90.0,84.0,87.0,1.0,1,0.0,7.0,0,,11086.0,0.0,0.0
245,44.0,5.0,第4节,2.5,0.83,-2.5,0.83,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,27.0,22.0,7.0,9.0,0.0,0.0,7.0,5.0,58.3,90.0,84.0,87.0,1.0,1,0.0,7.0,0,,21077.0,0.0,0.0
246,44.0,5.0,第4节,2.5,0.77,-2.5,0.91,168.5,1.0,168.5,0.71,2.5,1:2,1.0,8.0,10.0,27.0,22.0,7.0,9.0,0.0,0.0,7.0,5.0,58.3,90.0,84.0,87.0,1.0,1,0.0,7.0,0,,21078.0,0.0,0.0
247,44.0,5.0,第4节,2.5,0.0,-1.5,0.45,168.5,1.0,168.5,0.71,-1.5,1:2,1.0,8.0,10.0,27.0,22.0,7.0,9.0,0.0,0.0,7.0,5.0,58.3,90.0,84.0,87.0,1.0,1,0.0,7.0,0,,21078.0,0.0,0.0
248,44.0,5.0,第4节,1.5,0.0,-1.5,0.45,168.5,1.0,168.5,0.71,1.5,1:2,1.0,8.0,10.0,27.0,22.0,7.0,10.0,0.0,0.0,7.0,5.0,58.3,90.9,84.0,85.0,1.0,1,0.0,7.0,0,,21079.0,0.0,0.0
249,44.0,5.0,第4节,1.5,0.0,-1.5,0.45,168.5,1.0,168.5,0.71,1.5,2:2,1.0,8.0,10.0,27.0,22.0,7.0,10.0,0.0,0.0,7.0,5.0,58.3,90.9,85.0,87.0,1.0,1,0.0,7.0,0,,21078.0,0.0,0.0
250,44.0,5.0,第4节,1.5,0.0,-1.5,0.45,168.5,1.0,168.5,0.71,1.5,2:2,1.0,8.0,10.0,27.0,22.0,7.0,10.0,0.0,0.0,7.0,5.0,58.3,83.3,85.0,87.0,1.0,1,0.0,7.0,0,,21080.0,0.0,0.0
251,44.0,5.0,第4节,1.5,0.83,-2.5,0.83,168.5,1.0,168.5,0.71,-2.5,,1.0,8.0,10.0,27.0,22.0,7.0,10.0,0.0,0.0,7.0,5.0,58.3,83.3,85.0,87.0,1.0,1,0.0,7.0,0,,11077.0,0.0,0.0
252,44.0,5.0,第4节,2.5,0.83,-2.5,0.83,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,27.0,22.0,7.0,10.0,0.0,0.0,7.0,5.0,58.3,83.3,85.0,87.0,1.0,1,0.0,5.0,0,,11077.0,0.0,0.0
253,44.0,5.0,第4节,2.5,0.83,-2.5,0.83,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,27.0,22.0,7.0,10.0,0.0,0.0,7.0,5.0,58.3,83.3,85.0,87.0,1.0,1,0.0,5.0,0,,1084.0,0.0,0.0
254,44.0,5.0,第4节,2.5,0.83,-2.5,0.83,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,27.0,22.0,7.0,10.0,0.0,0.0,7.0,5.0,58.3,83.3,85.0,87.0,1.0,0.0,0.0,0.0,0,,1084.0,0.0,0.0
255,44.0,5.0,第4节,2.5,0.83,-2.5,0.83,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,27.0,22.0,7.0,10.0,0.0,0.0,7.0,5.0,58.3,83.3,85.0,87.0,1.0,0.0,0.0,0.0,0,,1084.0,0.0,0.0
256,44.0,5.0,第4节,2.5,0.83,-2.5,0.83,168.5,1.0,168.5,0.71,2.5,,1.0,8.0,10.0,27.0,22.0,7.0,10.0,0.0,0.0,7.0,5.0,58.3,83.3,85.0,87.0,1.0,0.0,0.0,0.0,0,,1084.0,0.0,0.0
