,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
327,44.0,5.0,,第1节,-13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-13.5,1.0,0.87,,16.0,29.0,0.0,1.0,0.0,GD,12.0,1.0,20180513151921.0,11077.0,1.2,0.63
328,44.0,5.0,,第1节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,1.0,0.8,,16.0,29.0,0.0,1.0,0.0,GD,4.0,1.0,20180513151928.0,11077.0,1.2,0.63
329,44.0,5.0,,第1节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,1.0,0.8,,16.0,29.0,0.0,1.0,0.0,GD,4.0,1.0,20180513151928.0,11077.0,1.2,0.63
330,44.0,5.0,,第1节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,1.0,0.8,,16.0,29.0,0.0,1.0,0.0,GD,4.0,1.0,20180513151930.0,11077.0,1.2,0.63
331,44.0,5.0,,第1节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,1.0,0.8,,16.0,29.0,0.0,1.0,0.0,GD,4.0,1.0,20180513151930.0,11077.0,1.2,0.63
332,44.0,5.0,,第1节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,1.0,0.8,,16.0,29.0,0.0,1.0,0.0,GD,0.0,1.0,20180513151931.0,11077.0,1.2,0.63
333,44.0,5.0,,第1节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,1.0,0.8,,16.0,29.0,0.0,1.0,0.0,GD,0.0,1.0,20180513151931.0,11077.0,1.2,0.63
334,44.0,5.0,,第1节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,1.0,0.8,,16.0,29.0,0.0,1.0,0.0,GD,0.0,1.0,20180513151932.0,11077.0,1.2,0.63
335,44.0,5.0,,第1节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,1.0,0.8,,16.0,29.0,0.0,1.0,0.0,GD,0.0,0.0,20180513151932.0,11077.0,1.2,0.63
336,44.0,5.0,,第1节,-12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-12.5,1.0,0.8,1.0,16.0,29.0,0.0,1.0,0.0,GD,0.0,0.0,20180513151932.0,1082.0,1.2,0.63
337,44.0,5.0,,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,1.0,0.87,1.0,16.0,29.0,0.0,1.0,10.0,GD,0.0,0.0,20180513151932.0,1082.0,1.2,0.63
338,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.87,,16.0,29.0,0.0,1.0,10.0,GD,0.0,0.0,20180513151932.0,1088.0,1.2,0.63
339,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.87,,16.0,29.0,0.0,1.0,9.0,GD,58.0,1.0,20180513152131.0,21077.0,1.2,0.63
340,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.87,,16.0,29.0,0.0,1.0,9.0,GD,58.0,1.0,20180513152131.0,21077.0,1.2,0.63
341,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.87,,16.0,29.0,0.0,1.0,9.0,GD,44.0,1.0,20180513152149.0,21077.0,1.2,0.63
342,44.0,5.0,第2节,第2节,-13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-13.5,2.0,0.87,,16.0,29.0,0.0,1.0,9.0,GD,44.0,1.0,20180513152149.0,21077.0,1.2,0.63
343,44.0,5.0,第2节,第2节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,2.0,0.8,,16.0,29.0,0.0,1.0,9.0,GD,43.0,1.0,20180513152151.0,21077.0,1.2,0.63
344,44.0,5.0,第2节,第2节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,2.0,0.8,,16.0,29.0,0.0,1.0,9.0,GD,43.0,0.0,20180513152151.0,21077.0,1.2,0.63
345,44.0,5.0,第2节,第2节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,2.0,0.8,,16.0,29.0,0.0,1.0,9.0,GD,37.0,0.0,20180513152156.0,21077.0,1.2,0.63
346,44.0,5.0,第2节,第2节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,2.0,0.8,,16.0,29.0,0.0,1.0,9.0,GD,37.0,0.0,20180513152156.0,11077.0,1.2,0.63
347,44.0,5.0,第2节,第2节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,2.0,0.8,,16.0,29.0,0.0,1.0,9.0,GD,37.0,1.0,20180513152204.0,21077.0,1.2,0.63
348,44.0,5.0,第2节,第2节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,2.0,0.8,,16.0,29.0,0.0,1.0,9.0,GD,36.0,1.0,20180513152204.0,21077.0,1.2,0.63
349,44.0,5.0,第2节,第2节,-12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-12.5,2.0,0.8,,16.0,29.0,0.0,1.0,9.0,GD,36.0,1.0,20180513152204.0,21077.0,1.2,0.63
350,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.87,,16.0,29.0,0.0,1.0,9.0,GD,21.0,0.0,20180513152219.0,21077.0,1.2,0.63
351,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.87,,16.0,29.0,1.0,1.0,9.0,GD,21.0,0.0,20180513152219.0,21077.0,1.2,0.63
352,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.87,,16.0,29.0,1.0,1.0,9.0,GD,21.0,0.0,20180513152219.0,11086.0,1.2,0.63
353,44.0,5.0,第2节,第2节,-11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-11.5,2.0,0.87,,16.0,29.0,0.0,1.0,9.0,GD,21.0,0.0,20180513152219.0,21077.0,1.2,0.63
354,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.83,1:2,16.0,29.0,0.0,1.0,9.0,GD,21.0,0.0,20180513152219.0,21078.0,1.2,0.63
355,44.0,5.0,第2节,第2节,-12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-12.5,2.0,0.83,1:2,16.0,29.0,0.0,1.0,9.0,GD,21.0,0.0,20180513152219.0,21078.0,1.2,0.63
356,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.83,1:2,16.0,29.0,0.0,1.0,9.0,GD,21.0,0.0,20180513152219.0,21080.0,1.2,0.63
357,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.87,2:2,16.0,29.0,0.0,1.0,9.0,GD,21.0,0.0,20180513152219.0,21078.0,1.2,0.63
358,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.8,2:2,16.0,29.0,0.0,1.0,9.0,GD,21.0,0.0,20180513152219.0,21079.0,1.2,0.63
359,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.8,,17.0,29.0,0.0,1.0,9.0,GD,21.0,0.0,20180513152219.0,11077.0,1.2,0.63
360,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.8,,17.0,29.0,0.0,1.0,9.0,GD,21.0,1.0,20180513152316.0,11077.0,1.2,0.63
361,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.8,,17.0,29.0,0.0,1.0,9.0,GD,21.0,1.0,20180513152316.0,11077.0,1.2,0.63
362,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.8,,17.0,29.0,0.0,1.0,9.0,GD,20.0,1.0,20180513152317.0,11077.0,1.2,0.63
363,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.8,,17.0,29.0,0.0,1.0,9.0,GD,20.0,1.0,20180513152317.0,21077.0,1.2,0.63
364,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.8,,17.0,29.0,0.0,1.0,9.0,GD,0.0,1.0,20180513152338.0,21077.0,1.2,0.63
365,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.8,,17.0,29.0,1.0,1.0,9.0,GD,0.0,1.0,20180513152338.0,21077.0,1.2,0.63
366,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.8,,17.0,29.0,1.0,1.0,9.0,GD,0.0,1.0,20180513152338.0,21077.0,1.2,0.63
367,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.8,,17.0,29.0,0.0,1.0,9.0,GD,0.0,1.0,20180513152338.0,21077.0,1.2,0.63
368,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.8,,17.0,29.0,0.0,0.0,8.0,GD,59.0,1.0,20180513152340.0,21077.0,1.2,0.63
369,44.0,5.0,第2节,第2节,-11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-11.5,2.0,0.83,,17.0,29.0,0.0,0.0,8.0,GD,59.0,1.0,20180513152340.0,21077.0,1.2,0.63
370,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.83,,17.0,29.0,0.0,1.0,8.0,GD,59.0,0.0,20180513152341.0,21077.0,1.2,0.63
371,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.83,,17.0,29.0,0.0,1.0,8.0,GD,59.0,0.0,20180513152341.0,11086.0,1.2,0.63
372,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.83,,17.0,29.0,0.0,1.0,8.0,GD,59.0,1.0,20180513152357.0,21077.0,1.2,0.63
373,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.83,,17.0,29.0,0.0,1.0,8.0,GD,59.0,1.0,20180513152357.0,21077.0,1.2,0.63
374,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.83,,17.0,29.0,0.0,1.0,8.0,GD,59.0,1.0,20180513152358.0,21077.0,1.2,0.63
375,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.83,,17.0,29.0,0.0,1.0,8.0,GD,59.0,0.0,20180513152358.0,21077.0,1.2,0.63
376,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.83,,17.0,29.0,0.0,1.0,8.0,GD,50.0,0.0,20180513152406.0,21077.0,1.2,0.63
377,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.83,,17.0,29.0,0.0,1.0,8.0,GD,50.0,1.0,20180513152406.0,21077.0,1.2,0.63
378,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.83,,17.0,29.0,0.0,1.0,8.0,GD,50.0,1.0,20180513152427.0,21077.0,1.2,0.63
379,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.83,,17.0,29.0,0.0,1.0,8.0,GD,50.0,1.0,20180513152427.0,21077.0,1.2,0.63
380,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.83,,17.0,29.0,0.0,1.0,8.0,GD,49.0,1.0,20180513152428.0,21077.0,1.2,0.63
381,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.8,,17.0,29.0,0.0,1.0,8.0,GD,49.0,1.0,20180513152428.0,11077.0,1.2,0.63
382,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.87,,17.0,29.0,0.0,1.0,8.0,GD,46.0,1.0,20180513152435.0,11077.0,1.2,0.63
383,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.87,,17.0,29.0,0.0,1.0,8.0,GD,46.0,1.0,20180513152435.0,11077.0,1.2,0.63
384,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.87,,17.0,29.0,0.0,1.0,8.0,GD,46.0,1.0,20180513152436.0,11077.0,1.2,0.63
385,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.87,,17.0,29.0,1.0,1.0,8.0,GD,46.0,1.0,20180513152436.0,11077.0,1.2,0.63
386,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.87,,17.0,29.0,1.0,1.0,8.0,GD,36.0,1.0,20180513152444.0,11077.0,1.2,0.63
387,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.87,,17.0,29.0,1.0,1.0,8.0,GD,36.0,1.0,20180513152444.0,11074.0,1.2,0.63
388,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.87,,17.0,31.0,1.0,1.0,8.0,GD,36.0,1.0,20180513152444.0,21077.0,1.2,0.63
389,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.87,,17.0,31.0,1.0,0.0,8.0,GD,35.0,1.0,20180513152447.0,21077.0,1.2,0.63
390,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.87,,17.0,31.0,0.0,0.0,8.0,GD,35.0,1.0,20180513152447.0,21077.0,1.2,0.63
391,44.0,5.0,第2节,第2节,-13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-13.5,2.0,0.83,,17.0,31.0,0.0,0.0,8.0,GD,35.0,1.0,20180513152447.0,21077.0,1.2,0.63
392,44.0,5.0,第2节,第2节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,2.0,0.83,,17.0,31.0,0.0,1.0,8.0,GD,35.0,0.0,20180513152448.0,21077.0,1.2,0.63
393,44.0,5.0,第2节,第2节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,2.0,0.83,,17.0,31.0,0.0,1.0,8.0,GD,35.0,0.0,20180513152448.0,21086.0,1.2,0.63
394,44.0,5.0,第2节,第2节,-14.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-14.5,2.0,0.87,,17.0,31.0,0.0,1.0,8.0,GD,35.0,0.0,20180513152448.0,11077.0,1.2,0.63
395,44.0,5.0,第2节,第2节,14.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,14.5,2.0,0.8,1:1,17.0,31.0,0.0,1.0,8.0,GD,35.0,0.0,20180513152448.0,11078.0,1.2,0.63
396,44.0,5.0,第2节,第2节,14.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,14.5,2.0,0.8,1:1,17.0,31.0,0.0,1.0,8.0,GD,35.0,0.0,20180513152448.0,11079.0,1.2,0.63
397,44.0,5.0,第2节,第2节,14.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,14.5,2.0,0.8,,17.0,32.0,0.0,1.0,8.0,GD,35.0,0.0,20180513152448.0,21077.0,1.2,0.63
398,44.0,5.0,第2节,第2节,14.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,14.5,2.0,0.83,,17.0,32.0,0.0,1.0,8.0,GD,35.0,0.0,20180513152448.0,21077.0,1.2,0.63
399,44.0,5.0,第2节,第2节,14.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,14.5,2.0,0.83,,17.0,32.0,1.0,1.0,8.0,GD,35.0,0.0,20180513152448.0,21077.0,1.2,0.63
400,44.0,5.0,第2节,第2节,14.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,14.5,2.0,0.83,,17.0,32.0,1.0,0.0,8.0,GD,35.0,0.0,20180513152448.0,21077.0,1.2,0.63
401,44.0,5.0,第2节,第2节,14.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,14.5,2.0,0.83,,17.0,32.0,0.0,0.0,8.0,GD,35.0,0.0,20180513152448.0,21077.0,1.2,0.63
402,44.0,5.0,第2节,第2节,14.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,14.5,2.0,0.83,,17.0,32.0,0.0,1.0,8.0,GD,35.0,1.0,20180513152521.0,21077.0,1.2,0.63
403,44.0,5.0,第2节,第2节,14.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,14.5,2.0,0.83,,17.0,32.0,0.0,1.0,8.0,GD,35.0,1.0,20180513152521.0,21077.0,1.2,0.63
404,44.0,5.0,第2节,第2节,14.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,14.5,2.0,0.83,,17.0,32.0,0.0,1.0,8.0,GD,35.0,1.0,20180513152523.0,21077.0,1.2,0.63
405,44.0,5.0,第2节,第2节,14.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,14.5,2.0,0.83,,17.0,32.0,0.0,1.0,8.0,GD,35.0,1.0,20180513152523.0,21077.0,1.2,0.63
406,44.0,5.0,第2节,第2节,14.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,14.5,2.0,0.83,,17.0,32.0,0.0,1.0,8.0,GD,25.0,1.0,20180513152533.0,21077.0,1.2,0.63
407,44.0,5.0,第2节,第2节,14.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,14.5,2.0,0.83,,17.0,32.0,0.0,1.0,8.0,GD,25.0,1.0,20180513152533.0,21074.0,1.2,0.63
408,44.0,5.0,第2节,第2节,14.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,14.5,2.0,0.83,,19.0,32.0,0.0,1.0,8.0,GD,25.0,1.0,20180513152533.0,11077.0,1.2,0.63
409,44.0,5.0,第2节,第2节,-12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-12.5,2.0,0.8,,19.0,32.0,0.0,1.0,8.0,GD,25.0,1.0,20180513152533.0,11077.0,1.2,0.63
410,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.87,,19.0,32.0,0.0,1.0,8.0,GD,25.0,1.0,20180513152535.0,11077.0,1.2,0.63
411,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.87,,19.0,32.0,0.0,1.0,8.0,GD,25.0,1.0,20180513152535.0,11077.0,1.2,0.63
412,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.87,,19.0,32.0,0.0,1.0,8.0,GD,11.0,1.0,20180513152547.0,11077.0,1.2,0.63
413,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.87,,19.0,32.0,0.0,1.0,8.0,GD,11.0,0.0,20180513152547.0,11077.0,1.2,0.63
414,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.87,,19.0,32.0,0.0,1.0,8.0,GD,3.0,0.0,20180513152555.0,11077.0,1.2,0.63
415,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.87,,19.0,32.0,0.0,1.0,8.0,GD,3.0,0.0,20180513152555.0,21086.0,1.2,0.63
416,44.0,5.0,第2节,第2节,-13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-13.5,2.0,0.87,,19.0,32.0,0.0,1.0,8.0,GD,3.0,0.0,20180513152555.0,11077.0,1.2,0.63
417,44.0,5.0,第2节,第2节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,2.0,0.8,1:2,19.0,32.0,0.0,1.0,8.0,GD,3.0,0.0,20180513152555.0,11078.0,1.2,0.63
418,44.0,5.0,第2节,第2节,-14.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-14.5,2.0,0.8,1:2,19.0,32.0,0.0,1.0,8.0,GD,3.0,0.0,20180513152555.0,11078.0,1.2,0.63
419,44.0,5.0,第2节,第2节,14.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,14.5,2.0,0.8,1:2,19.0,32.0,0.0,1.0,8.0,GD,3.0,0.0,20180513152555.0,11080.0,1.2,0.63
420,44.0,5.0,第2节,第2节,-13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-13.5,2.0,0.83,2:2,19.0,32.0,0.0,1.0,8.0,GD,3.0,0.0,20180513152555.0,11078.0,1.2,0.63
421,44.0,5.0,第2节,第2节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,2.0,0.83,2:2,19.0,32.0,0.0,1.0,8.0,GD,3.0,0.0,20180513152555.0,11079.0,1.2,0.63
422,44.0,5.0,第2节,第2节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,2.0,0.83,,19.0,33.0,0.0,1.0,8.0,GD,3.0,0.0,20180513152555.0,21077.0,1.2,0.63
423,44.0,5.0,第2节,第2节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,2.0,0.83,,19.0,33.0,0.0,1.0,8.0,GD,3.0,1.0,20180513152632.0,21077.0,1.2,0.63
424,44.0,5.0,第2节,第2节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,2.0,0.83,,19.0,33.0,0.0,1.0,8.0,GD,3.0,1.0,20180513152632.0,21077.0,1.2,0.63
425,44.0,5.0,第2节,第2节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,2.0,0.83,,19.0,33.0,0.0,1.0,7.0,GD,46.0,1.0,20180513152649.0,21077.0,1.2,0.63
426,44.0,5.0,第2节,第2节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,2.0,0.83,,19.0,33.0,0.0,1.0,7.0,GD,46.0,1.0,20180513152649.0,21075.0,1.2,0.63
427,44.0,5.0,第2节,第2节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,2.0,0.83,,19.0,33.0,0.0,1.0,7.0,GD,43.0,1.0,20180513152652.0,11077.0,1.2,0.63
428,44.0,5.0,第2节,第2节,13.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,13.5,2.0,0.83,,22.0,33.0,0.0,1.0,7.0,GD,43.0,1.0,20180513152652.0,11077.0,1.2,0.63
429,44.0,5.0,第2节,第2节,-11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-11.5,2.0,0.83,,22.0,33.0,0.0,1.0,7.0,GD,43.0,1.0,20180513152652.0,11077.0,1.2,0.63
430,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.83,,22.0,33.0,0.0,1.0,7.0,GD,42.0,1.0,20180513152655.0,11077.0,1.2,0.63
431,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.83,,22.0,33.0,0.0,1.0,7.0,GD,42.0,0.0,20180513152655.0,11077.0,1.2,0.63
432,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.83,,22.0,33.0,0.0,1.0,7.0,GD,32.0,0.0,20180513152703.0,11077.0,1.2,0.63
433,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.83,,22.0,33.0,0.0,1.0,7.0,GD,32.0,0.0,20180513152703.0,21086.0,1.2,0.63
434,44.0,5.0,第2节,第2节,-12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-12.5,2.0,0.87,,22.0,33.0,0.0,1.0,7.0,GD,32.0,0.0,20180513152703.0,11077.0,1.2,0.63
435,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.8,,22.0,33.0,0.0,1.0,7.0,GD,32.0,1.0,20180513152735.0,11077.0,1.2,0.63
436,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.8,,22.0,33.0,0.0,1.0,7.0,GD,32.0,1.0,20180513152735.0,11077.0,1.2,0.63
437,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.8,,22.0,33.0,0.0,1.0,7.0,GD,31.0,1.0,20180513152736.0,11077.0,1.2,0.63
438,44.0,5.0,第2节,第2节,-11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-11.5,2.0,0.83,,22.0,33.0,0.0,1.0,7.0,GD,31.0,1.0,20180513152736.0,21077.0,1.2,0.63
439,44.0,5.0,第2节,第2节,11.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,11.5,2.0,0.83,,22.0,33.0,0.0,1.0,7.0,GD,18.0,1.0,20180513152749.0,21077.0,1.2,0.63
440,44.0,5.0,第2节,第2节,-12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,-12.5,2.0,0.87,,22.0,33.0,0.0,1.0,7.0,GD,18.0,1.0,20180513152749.0,11077.0,1.2,0.63
441,44.0,5.0,第2节,第2节,12.5,3.5,0.83,-3.5,0.83,173.5,0.83,173.5,0.83,12.5,2.0,0.8,,22.0,33.0,0.0,1.0,7.0,GD,9.0,1.0,20180513152758.0,11077.0,1.2,0.63
