,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
122,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,^,66.0,74.0,0,1,0.0,58.0,0.0,20180913154821.0,11086^21077,0.5714285714285714,1.25,^
123,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,^,66.0,74.0,0,1,0.0,58.0,0.0,20180913154822.0,11086^21077,0.5714285714285714,1.25,^
124,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,3.0,16.0,1:2,66.0,74.0,0,1,0.0,58.0,0.0,20180913154823.0,21078.0,0.5714285714285714,1.25,
125,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,1:2,66.0,74.0,0,1,0.0,58.0,0.0,20180913154826.0,21078.0,0.5714285714285714,1.25,
126,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,3.0,16.0,^,66.0,74.0,0,1,0.0,58.0,0.0,20180913154827.0,21086^11077,0.5714285714285714,1.25,^
127,,,,-7.5,0.0,6.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,3.0,10.0,1:2,66.0,74.0,0,1,0.0,58.0,0.0,20180913154827.0,11078.0,0.5714285714285714,1.25,
128,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,3.0,14.0,1:2^2:2,66.0,74.0,0,1,0.0,58.0,0.0,20180913154844.0,11080^11078,0.5714285714285714,1.25,^
129,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,3.0,15.0,2:2^,67.0,74.0,0,1,0.0,58.0,0.0,20180913154900.0,11079^21077,0.5714285714285714,1.25,^
130,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,3.0,15.0,2:2^,67.0,74.0,0,1,0.0,58.0,1.0,20180913154913.0,11079^21077,0.5714285714285714,1.25,^
131,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,3.0,15.0,2:2^,67.0,74.0,0,1,0.0,57.0,1.0,20180913154913.0,11079^21077,0.5714285714285714,1.25,^
132,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,3.0,15.0,,67.0,74.0,0,1,0.0,58.0,1.0,20180913154914.0,21077.0,0.5714285714285714,1.25,
133,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,3.0,15.0,,67.0,74.0,0,1,0.0,53.0,0.0,20180913154919.0,21077.0,0.5714285714285714,1.25,
134,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,3.0,15.0,^,67.0,74.0,0,1,0.0,57.0,0.0,20180913154924.0,11086^21077,0.5714285714285714,1.25,^
135,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,3.0,13.0,1:2,67.0,74.0,0,1,0.0,57.0,0.0,20180913154925.0,21078.0,0.5714285714285714,1.25,
136,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,3.0,16.0,1:2^2:2,67.0,75.0,0,1,0.0,57.0,0.0,20180913154937.0,21079^21078,0.5714285714285714,1.25,^
137,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,67.0,76.0,0,1,0.0,57.0,0.0,20180913154947.0,21079^11077,0.5714285714285714,1.25,^
138,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,67.0,76.0,0,1,0.0,56.0,0.0,20180913154947.0,21079^11077,0.5714285714285714,1.25,^
139,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,,67.0,76.0,0,1,0.0,56.0,0.0,20180913154951.0,11077.0,0.5714285714285714,1.25,
140,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,,67.0,76.0,0,1,0.0,47.0,0.0,20180913154959.0,11077.0,0.5714285714285714,1.25,
141,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,3.0,16.0,^,69.0,76.0,0,1,0.0,47.0,0.0,20180913155002.0,11074^21077,0.5714285714285714,1.25,^
142,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,2.0,16.0,,69.0,76.0,0,1,0.0,46.0,0.0,20180913155003.0,21077.0,0.5714285714285714,1.25,
143,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,2.0,16.0,,69.0,76.0,0,1,0.0,46.0,0.0,20180913155011.0,21077.0,0.5714285714285714,1.25,
144,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,2.0,16.0,,69.0,76.0,0,1,0.0,39.0,0.0,20180913155020.0,21077.0,0.5714285714285714,1.25,
145,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,3.0,16.0,1:2,69.0,76.0,0,1,0.0,39.0,0.0,20180913155021.0,21078.0,0.5714285714285714,1.25,
146,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,1:2^2:2,69.0,77.0,0,1,0.0,39.0,0.0,20180913155027.0,21079^21078,0.5714285714285714,1.25,^
147,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,1:2^2:2,69.0,77.0,0,1,0.0,39.0,1.0,20180913155038.0,21079^21078,0.5714285714285714,1.25,^
148,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,69.0,77.0,0,1,0.0,39.0,1.0,20180913155039.0,21080^11077,0.5714285714285714,1.25,^
149,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,69.0,77.0,0,1,0.0,30.0,1.0,20180913155048.0,21080^11077,0.5714285714285714,1.25,^
150,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,69.0,77.0,0,1,0.0,36.0,1.0,20180913155048.0,21077.0,0.5714285714285714,1.25,^
151,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,69.0,77.0,0,1,0.0,35.0,1.0,20180913155049.0,21077.0,0.5714285714285714,1.25,^
152,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,69.0,77.0,0,1,0.0,32.0,0.0,20180913155052.0,21077.0,0.5714285714285714,1.25,^
153,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,69.0,77.0,0,1,0.0,37.0,0.0,20180913155059.0,21077.0,0.5714285714285714,1.25,^
154,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,^,69.0,77.0,0,1,0.0,37.0,0.0,20180913155059.0,11086^21077,0.5714285714285714,1.25,^
155,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,1:2^2:2,69.0,78.0,0,1,0.0,37.0,0.0,20180913155116.0,21079^21078,0.5714285714285714,1.25,^
156,,,,-9.5,0.0,9.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,69.0,79.0,0,1,0.0,37.0,0.0,20180913155126.0,21079^11077,0.5714285714285714,1.25,^
157,,,,-9.5,0.0,9.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,69.0,79.0,0,1,0.0,36.0,0.0,20180913155126.0,21079^11077,0.5714285714285714,1.25,^
158,,,,-9.5,0.0,9.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,,69.0,79.0,0,1,0.0,37.0,0.0,20180913155126.0,11077.0,0.5714285714285714,1.25,
159,,,,-9.5,0.0,9.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,,69.0,79.0,0,1,0.0,34.0,0.0,20180913155148.0,11077.0,0.5714285714285714,1.25,
160,,,,-9.5,0.0,9.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,^,69.0,79.0,0,1,0.0,37.0,0.0,20180913155154.0,21086^11077,0.5714285714285714,1.25,^
161,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,1:2,69.0,79.0,0,1,0.0,37.0,0.0,20180913155155.0,11078.0,0.5714285714285714,1.25,
162,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,1:2^2:2,70.0,79.0,0,1,0.0,37.0,0.0,20180913155209.0,11079^11078,0.5714285714285714,1.25,^
163,,,,-9.5,0.0,9.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,70.0,79.0,0,1,0.0,37.0,1.0,20180913155222.0,11080^21077,0.5714285714285714,1.25,^
164,,,,-9.5,0.0,9.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,70.0,79.0,0,1,0.0,28.0,1.0,20180913155230.0,11080^21077,0.5714285714285714,1.25,^
165,,,,-9.5,0.0,9.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,70.0,79.0,0,1,0.0,20.0,1.0,20180913155239.0,11080^21077,0.5714285714285714,1.25,^
166,,,,-9.5,0.0,9.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,70.0,79.0,0,1,0.0,12.0,1.0,20180913155247.0,11080^21077,0.5714285714285714,1.25,^
167,,,,-9.5,0.0,9.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,70.0,79.0,0,1,0.0,3.0,1.0,20180913155255.0,11080^21077,0.5714285714285714,1.25,^
168,,,,-9.5,0.0,9.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,70.0,79.0,0,1,-1.0,-1.0,1.0,20180913155300.0,11080^21077,0.5714285714285714,1.25,^
169,,,,-9.5,0.0,9.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,70.0,79.0,0,1,0.0,0.0,0.0,20180913155300.0,11080^21077,0.5714285714285714,1.25,^
170,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,,70.0,79.0,0,1,0.0,36.0,0.0,20180913155301.0,11077.0,0.5714285714285714,1.25,
171,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,,70.0,79.0,0,1,0.0,36.0,0.0,20180913155304.0,11077.0,0.5714285714285714,1.25,
172,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,^,70.0,79.0,0,1,0.0,33.0,0.0,20180913155312.0,21086^11077,0.5714285714285714,1.25,^
173,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,1:2,70.0,79.0,0,1,0.0,33.0,0.0,20180913155319.0,11078.0,0.5714285714285714,1.25,
174,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,1:2^2:2,70.0,79.0,0,1,0.0,33.0,0.0,20180913155327.0,11080^11078,0.5714285714285714,1.25,^
175,,,,-9.5,0.0,9.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,70.0,79.0,0,1,0.0,33.0,1.0,20180913155341.0,11080^21077,0.5714285714285714,1.25,^
176,,,,-9.5,0.0,9.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,70.0,79.0,0,1,0.0,24.0,1.0,20180913155350.0,11080^21077,0.5714285714285714,1.25,^
177,,,,-9.5,0.0,9.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,70.0,79.0,0,1,0.0,23.0,1.0,20180913155351.0,11080^21077,0.5714285714285714,1.25,^
178,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,,70.0,79.0,0,1,0.0,32.0,1.0,20180913155351.0,11077.0,0.5714285714285714,1.25,
179,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,,70.0,79.0,0,1,0.0,27.0,0.0,20180913155355.0,11077.0,0.5714285714285714,1.25,
180,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,,70.0,79.0,0,1,0.0,27.0,0.0,20180913155356.0,11077.0,0.5714285714285714,1.25,
181,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,^,70.0,79.0,0,1,0.0,28.0,0.0,20180913155403.0,21086^11077,0.5714285714285714,1.25,^
182,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,1:2,71.0,79.0,0,1,0.0,28.0,0.0,20180913155418.0,11078.0,0.5714285714285714,1.25,
183,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,1:2^2:2,71.0,79.0,0,1,0.0,28.0,0.0,20180913155418.0,11079^11078,0.5714285714285714,1.25,^
184,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,,71.0,79.0,0,1,0.0,28.0,0.0,20180913155441.0,11077.0,0.5714285714285714,1.25,
185,,,,-7.5,0.0,7.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,,71.0,79.0,0,1,0.0,27.0,0.0,20180913155441.0,11077.0,0.5714285714285714,1.25,
186,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,,71.0,79.0,0,1,0.0,25.0,0.0,20180913155447.0,21077.0,0.5714285714285714,1.25,
187,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,,71.0,79.0,0,1,0.0,19.0,0.0,20180913155453.0,21077.0,0.5714285714285714,1.25,
188,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,^,71.0,79.0,0,1,0.0,19.0,0.0,20180913155514.0,11086^21077,0.5714285714285714,1.25,^
189,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,1:2,71.0,79.0,0,1,0.0,19.0,0.0,20180913155515.0,21078.0,0.5714285714285714,1.25,
190,,,,-9.5,0.0,9.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,1:2^2:2,71.0,80.0,0,1,0.0,19.0,0.0,20180913155524.0,21079^21078,0.5714285714285714,1.25,^
191,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,71.0,80.0,0,1,0.0,19.0,1.0,20180913155536.0,21080^11077,0.5714285714285714,1.25,^
192,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,71.0,80.0,0,1,0.0,18.0,1.0,20180913155536.0,21080^11077,0.5714285714285714,1.25,^
193,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,71.0,80.0,0,1,0.0,17.0,0.0,20180913155539.0,21080^11077,0.5714285714285714,1.25,^
194,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,71.0,80.0,0,1,0.0,17.0,1.0,20180913155556.0,21080^11077,0.5714285714285714,1.25,^
195,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,71.0,80.0,0,1,0.0,18.0,1.0,20180913155557.0,21080^11077,0.5714285714285714,1.25,^
196,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,71.0,80.0,0,1,0.0,18.0,1.0,20180913155602.0,11077.0,0.5714285714285714,1.25,^
197,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,71.0,80.0,0,1,0.0,12.0,1.0,20180913155607.0,11077.0,0.5714285714285714,1.25,^
198,,,,-9.5,0.0,9.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,71.0,80.0,0,1,0.0,7.0,1.0,20180913155613.0,21077.0,0.5714285714285714,1.25,^
199,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,71.0,80.0,0,1,0.0,4.0,1.0,20180913155616.0,11077.0,0.5714285714285714,1.25,^
200,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,71.0,80.0,0,1,0.0,0.0,0.0,20180913155621.0,11077.0,0.5714285714285714,1.25,^
201,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,71.0,80.0,0,1,0.0,0.0,0.0,20180913155631.0,11077.0,0.5714285714285714,1.25,^
202,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,71.0,80.0,0,1,0.0,0.0,0.0,20180913155647.0,11077.0,0.5714285714285714,1.25,^
203,,,,-8.5,0.0,8.5,0.0,142.5,0.8333333333333334,142.5,0.8333333333333334,1.0,16.0,2:2^,71.0,80.0,0,1,0.0,0.0,0.0,20180913155647.0,1084.0,0.5714285714285714,1.25,^
