,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
199,,-14.5,0.77,13.5,0.91,141.5,0.83,141.5,0.83,13.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
200,,-14.5,0.83,14.5,0.91,141.5,0.83,141.5,0.83,-14.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
201,,-15.5,0.83,14.5,0.83,141.5,0.83,141.5,0.83,14.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
202,,-15.5,0.91,15.5,0.83,141.5,0.83,141.5,0.83,-15.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
203,,-14.5,0.91,15.5,0.77,141.5,0.83,141.5,0.83,15.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
204,,-14.5,0.91,14.5,0.77,141.5,0.83,141.5,0.83,-14.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
205,,-13.5,0.91,14.5,0.77,141.5,0.83,141.5,0.83,14.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
206,,-13.5,0.91,13.5,0.77,141.5,0.83,141.5,0.83,-13.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
207,,-13.5,0.91,13.5,0.77,141.5,0.83,141.5,0.83,13.5,0.0,1,10,0,0,20180721023252.0,,0.0,0.0
208,,-12.5,1.0,12.5,0.77,141.5,0.83,141.5,0.83,-12.5,0.0,1,10,0,0,20180721023252.0,,0.0,0.0
209,,-13.5,1.0,12.5,0.71,141.5,0.83,141.5,0.83,12.5,0.0,1,10,0,0,20180721023252.0,,0.0,0.0
210,,-13.5,1.0,13.5,0.71,141.5,0.83,141.5,0.83,-13.5,0.0,1,10,0,0,20180721023252.0,,0.0,0.0
211,,-12.5,1.0,13.5,0.71,141.5,0.83,141.5,0.83,13.5,0.0,1,10,0,0,20180721023252.0,,0.0,0.0
212,,-12.5,0.71,12.5,0.71,141.5,0.83,141.5,0.83,-12.5,0.0,1,10,0,0,20180721023252.0,,0.0,0.0
213,,-11.5,0.71,12.5,1.0,141.5,0.83,141.5,0.83,12.5,0.0,1,10,0,0,20180721023252.0,,0.0,0.0
214,,-11.5,0.71,11.5,1.0,141.5,0.83,141.5,0.83,-11.5,0.0,1,10,0,0,20180721023252.0,,0.0,0.0
215,,-11.5,0.0,11.5,1.0,141.5,0.83,141.5,0.83,11.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
216,,-10.5,0.0,11.5,0.0,141.5,0.83,141.5,0.83,11.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
217,,-10.5,0.71,10.5,0.0,141.5,0.83,141.5,0.83,-10.5,0.0,1,10,0,0,20180721023252.0,,0.0,0.0
218,,-10.5,0.71,10.5,1.0,141.5,0.83,141.5,0.83,10.5,0.0,1,10,0,0,20180721023252.0,,0.0,0.0
219,,-10.5,0.0,10.5,1.0,141.5,0.83,141.5,0.83,10.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
220,,-11.5,0.0,10.5,0.0,141.5,0.83,141.5,0.83,10.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
221,,-11.5,1.0,11.5,0.0,141.5,0.83,141.5,0.83,-11.5,0.0,1,10,0,0,20180721023252.0,,0.0,0.0
222,,-10.5,1.0,11.5,0.71,141.5,0.83,141.5,0.83,11.5,0.0,1,10,0,0,20180721023252.0,,0.0,0.0
223,,-10.5,0.0,10.5,0.71,141.5,0.83,141.5,0.83,-10.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
224,,-9.5,0.0,10.5,0.0,141.5,0.83,141.5,0.83,10.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
225,,-9.5,0.0,9.5,0.0,141.5,0.83,141.5,0.83,-9.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
226,,-10.5,0.0,9.5,0.0,141.5,0.83,141.5,0.83,9.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
227,,-10.5,0.0,10.5,0.0,141.5,0.83,141.5,0.83,-10.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
228,,-9.5,0.0,10.5,0.0,141.5,0.83,141.5,0.83,10.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
229,,-9.5,0.0,9.5,0.0,141.5,0.83,141.5,0.83,-9.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
230,,-10.5,0.0,9.5,0.0,141.5,0.83,141.5,0.83,9.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
231,,-10.5,0.0,10.5,0.0,141.5,0.83,141.5,0.83,-10.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
232,,-11.5,0.0,10.5,0.0,141.5,0.83,141.5,0.83,10.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
233,,-11.5,0.0,11.5,0.0,141.5,0.83,141.5,0.83,-11.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
234,,-12.5,0.0,11.5,0.0,141.5,0.83,141.5,0.83,11.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
235,,-12.5,0.0,12.5,0.0,141.5,0.83,141.5,0.83,-12.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
236,,-11.5,0.0,12.5,0.0,141.5,0.83,141.5,0.83,12.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
237,,-11.5,0.0,11.5,0.0,141.5,0.83,141.5,0.83,-11.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
238,,-12.5,0.0,11.5,0.0,141.5,0.83,141.5,0.83,11.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
239,,-12.5,0.0,12.5,0.0,141.5,0.83,141.5,0.83,-12.5,1.0,1,10,0,0,20180721023252.0,,0.0,0.0
