,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
52,,,,27.5,0.8333333333333334,-27.5,0.8333333333333334,161.5,0.8695652173913043,161.5,0.8,12.0,,2:2^,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,0.0,20.0,1.0,20180916154234.0,21077.0,16.0,0.005
53,,,,28.5,0.8,-28.5,0.8695652173913043,161.5,0.8695652173913043,161.5,0.8,12.0,,2:2^,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,0.0,17.0,1.0,20180916154238.0,21077.0,16.0,0.005
54,,,,27.5,0.8333333333333334,-27.5,0.8333333333333334,161.5,0.8695652173913043,161.5,0.8,12.0,,2:2^,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,0.0,17.0,1.0,20180916154240.0,21077.0,16.0,0.005
55,,,,27.5,0.8333333333333334,-27.5,0.8333333333333334,160.5,0.8695652173913043,160.5,0.8,12.0,,2:2^,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,0.0,7.0,1.0,20180916154248.0,21077.0,16.0,0.005
56,,,,28.5,0.8,-28.5,0.8695652173913043,160.5,0.8333333333333334,160.5,0.8333333333333334,12.0,,2:2^,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,0.0,2.0,1.0,20180916154254.0,11077.0,16.0,0.005
57,,,,28.5,0.8,-28.5,0.8695652173913043,160.5,0.8333333333333334,160.5,0.8333333333333334,12.0,,2:2^,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,0.0,1.0,1.0,20180916154254.0,11077.0,16.0,0.005
58,,,,27.5,0.8695652173913043,-27.5,0.8,160.5,0.8,160.5,0.8695652173913043,12.0,,2:2^,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,0.0,0.0,0.0,20180916154257.0,11077.0,16.0,0.005
59,,,,27.5,0.8695652173913043,-27.5,0.8,160.5,0.8,160.5,0.8695652173913043,12.0,,2:2^,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,0.0,0.0,0.0,20180916154258.0,11077.0,16.0,0.005
60,,,,27.5,0.8695652173913043,-27.5,0.8,160.5,0.8,160.5,0.8695652173913043,12.0,3.0,2:2^,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,10.0,0.0,0.0,20180916154310.0,11077.0,16.0,0.005
61,,,,27.5,0.8695652173913043,-27.5,0.8,160.5,0.8,160.5,0.8695652173913043,12.0,3.0,^,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,10.0,0.0,1.0,20180916154310.0,01089^11077,16.0,0.005
62,,,,27.5,0.8695652173913043,-27.5,0.8,160.5,0.8,160.5,0.8695652173913043,12.0,3.0,^,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,9.0,59.0,1.0,20180916155537.0,01089^11077,16.0,0.005
63,,,,27.5,0.8695652173913043,-27.5,0.8,159.5,0.8695652173913043,159.5,0.8,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,9.0,58.0,1.0,20180916155538.0,21077.0,16.0,0.005
64,,,,27.5,0.8695652173913043,-27.5,0.8,159.5,0.8333333333333334,159.5,0.8333333333333334,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,9.0,49.0,1.0,20180916155546.0,21077.0,16.0,0.005
65,,,,27.5,0.8695652173913043,-27.5,0.8,159.5,0.8,159.5,0.8695652173913043,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,9.0,49.0,1.0,20180916155548.0,11077.0,16.0,0.005
66,,,,27.5,0.8695652173913043,-27.5,0.8,159.5,0.8,159.5,0.8695652173913043,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,9.0,48.0,1.0,20180916155548.0,11077.0,16.0,0.005
67,,,,27.5,0.8695652173913043,-27.5,0.8,158.5,0.8333333333333334,158.5,0.8333333333333334,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,9.0,40.0,1.0,20180916155556.0,11077.0,16.0,0.005
68,,,,27.5,0.8695652173913043,-27.5,0.8,157.5,0.8695652173913043,157.5,0.8,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,9.0,32.0,1.0,20180916155605.0,11077.0,16.0,0.005
69,,,,27.5,0.8695652173913043,-27.5,0.8,157.5,0.8333333333333334,157.5,0.8333333333333334,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,9.0,31.0,1.0,20180916155606.0,21077.0,16.0,0.005
70,,,,27.5,0.8695652173913043,-27.5,0.8,157.5,0.8333333333333334,157.5,0.8333333333333334,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,9.0,30.0,1.0,20180916155607.0,21077.0,16.0,0.005
71,,,,27.5,0.8695652173913043,-27.5,0.8,157.5,0.8333333333333334,157.5,0.8333333333333334,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,9.0,30.0,0.0,20180916155607.0,21077.0,16.0,0.005
72,,,,27.5,0.8695652173913043,-27.5,0.8,157.5,0.8333333333333334,157.5,0.8333333333333334,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,9.0,30.0,1.0,20180916155621.0,21077.0,16.0,0.005
73,,,,27.5,0.8695652173913043,-27.5,0.8,157.5,0.8333333333333334,157.5,0.8333333333333334,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,9.0,29.0,1.0,20180916155622.0,21077.0,16.0,0.005
74,,,,27.5,0.8695652173913043,-27.5,0.8,156.5,0.8695652173913043,156.5,0.8,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,9.0,20.0,1.0,20180916155630.0,21077.0,16.0,0.005
75,,,,27.5,0.8695652173913043,-27.5,0.8,156.5,0.8,156.5,0.8695652173913043,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,9.0,12.0,1.0,20180916155638.0,21077.0,16.0,0.005
76,,,,27.5,0.8695652173913043,-27.5,0.8,155.5,0.8333333333333334,155.5,0.8333333333333334,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,9.0,4.0,1.0,20180916155647.0,21077.0,16.0,0.005
77,,,,28.5,0.8,-28.5,0.8695652173913043,155.5,0.8333333333333334,155.5,0.8333333333333334,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,9.0,3.0,1.0,20180916155647.0,11077.0,16.0,0.005
78,,,,28.5,0.8333333333333334,-28.5,0.8333333333333334,154.5,0.8695652173913043,154.5,0.8,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,8.0,55.0,1.0,20180916155655.0,11077.0,16.0,0.005
79,,,,28.5,0.8333333333333334,-28.5,0.8333333333333334,154.5,0.8,154.5,0.8695652173913043,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,8.0,47.0,1.0,20180916155703.0,11077.0,16.0,0.005
80,,,,28.5,0.8333333333333334,-28.5,0.8333333333333334,154.5,0.8,154.5,0.8695652173913043,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,8.0,45.0,1.0,20180916155706.0,11077.0,16.0,0.005
81,,,,28.5,0.8333333333333334,-28.5,0.8333333333333334,154.5,0.8333333333333334,154.5,0.8333333333333334,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,8.0,37.0,1.0,20180916155714.0,11077.0,16.0,0.005
82,,,,28.5,0.8333333333333334,-28.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,4.0,8.0,77.8,50.0,57.0,25,0,1,8.0,32.0,0.0,20180916155719.0,11077.0,16.0,0.005
83,,,,28.5,0.8333333333333334,-28.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,12.0,3.0,^,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,1.0,8.0,77.8,50.0,57.0,25,0,1,8.0,33.0,0.0,20180916155725.0,11086^21077,16.0,0.005
84,,,,28.5,0.8333333333333334,-28.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,12.0,3.0,^,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,1.0,8.0,77.8,50.0,57.0,25,0,1,8.0,33.0,0.0,20180916155729.0,11086^21077,16.0,0.005
85,,,,28.5,0.8333333333333334,-28.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,12.0,3.0,^,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,1.0,8.0,77.8,50.0,57.0,25,0,1,8.0,33.0,1.0,20180916155734.0,11086^21077,16.0,0.005
86,,,,28.5,0.8333333333333334,-28.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,12.0,3.0,^,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,1.0,8.0,77.8,50.0,57.0,25,0,1,8.0,32.0,1.0,20180916155734.0,11086^21077,16.0,0.005
87,,,,28.5,0.8333333333333334,-28.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,1.0,8.0,77.8,50.0,57.0,25,0,1,8.0,32.0,1.0,20180916155735.0,21077.0,16.0,0.005
88,,,,28.5,0.8333333333333334,-28.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,12.0,3.0,,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,1.0,8.0,77.8,50.0,57.0,25,0,1,8.0,32.0,1.0,20180916155738.0,21077.0,16.0,0.005
89,,,,28.5,0.8333333333333334,-28.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,12.0,3.0,^,,5.0,5.0,13.0,4.0,14.0,2.0,4.0,3,1.0,1.0,77.8,50.0,57.0,25,0,1,8.0,30.0,1.0,20180916155751.0,21086^11077,16.0,0.005
