,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,LA,LM,OD,PG,PI,S1,S1_a,S1_h,S2,S2_a,S2_h,S3,S3_a,S3_h,S4_a,S4_h,S5,S5_a,S5_h,S6,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
159,,175.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,175.5,175.5,5.0,0.2857142857142857,,,9.0,10,8,13.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,62,82,0.0,1,7.0,0.0,1.0,20180911181650.0,11077.0,1.65,0.43478260869565216,
160,,177.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,177.5,177.5,5.0,0.8333333333333334,^,,9.0,10,8,14.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,54.0,1.0,20180911181657.0,11074^21077,1.65,0.43478260869565216,"0.95,0.51^"
161,,16.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,16.5,177.5,5.0,0.8333333333333334,^,,9.0,10,8,14.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,54.0,1.0,20180911181657.0,11074^21077,1.65,0.43478260869565216,"0.95,0.51^"
162,,16.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,16.5,177.5,5.0,0.8333333333333334,^,,9.0,10,8,14.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,54.0,1.0,20180911181657.0,11074^21077,1.65,0.43478260869565216,"0.95,0.51^"
163,,16.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,16.5,177.5,5.0,0.8333333333333334,^,,9.0,10,8,14.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,54.0,1.0,20180911181657.0,11074^21077,1.65,0.43478260869565216,"0.95,0.51^"
164,,16.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,16.5,177.5,5.0,0.8333333333333334,^,,9.0,10,8,14.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,54.0,1.0,20180911181657.0,11074^21077,1.65,0.43478260869565216,"0.95,0.51^"
165,,16.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,16.5,177.5,5.0,0.30303030303030304,,,9.0,10,8,14.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,54.0,1.0,20180911181657.0,21077.0,1.65,0.43478260869565216,
166,,176.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,176.5,176.5,5.0,0.7692307692307693,,,9.0,10,8,14.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,45.0,1.0,20180911181705.0,21077.0,1.65,0.43478260869565216,
167,,176.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,176.5,176.5,5.0,0.7692307692307693,,,9.0,10,8,14.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,45.0,0.0,20180911181706.0,21077.0,1.65,0.43478260869565216,
168,,176.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,176.5,176.5,5.0,0.3125,,,9.0,10,8,14.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,45.0,0.0,20180911181706.0,21077.0,1.65,0.43478260869565216,
169,,176.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,176.5,176.5,5.0,0.3125,,,9.0,10,8,14.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,45.0,1.0,20180911181720.0,21077.0,1.65,0.43478260869565216,
170,,176.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,176.5,176.5,5.0,0.8695652173913043,,,9.0,10,8,14.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,36.0,1.0,20180911181728.0,21077.0,1.65,0.43478260869565216,
171,,175.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,175.5,175.5,5.0,0.8,,,9.0,10,8,14.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,28.0,1.0,20180911181737.0,21077.0,1.65,0.43478260869565216,
172,,17.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,17.5,175.5,5.0,0.8,,,9.0,10,8,14.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,28.0,1.0,20180911181737.0,21077.0,1.65,0.43478260869565216,
173,,17.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,17.5,175.5,5.0,0.8,,,9.0,10,8,14.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,28.0,1.0,20180911181737.0,21077.0,1.65,0.43478260869565216,
174,,17.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,17.5,175.5,5.0,0.8,,,9.0,10,8,14.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,28.0,1.0,20180911181737.0,21077.0,1.65,0.43478260869565216,
175,,17.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,17.5,175.5,5.0,0.8,,,9.0,10,8,14.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,28.0,1.0,20180911181737.0,21077.0,1.65,0.43478260869565216,
176,,17.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,17.5,175.5,5.0,0.8,,,9.0,10,8,14.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,28.0,1.0,20180911181737.0,21077.0,1.65,0.43478260869565216,
177,,17.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,17.5,175.5,5.0,0.8,,,9.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,28.0,1.0,20180911181737.0,11077.0,1.65,0.43478260869565216,
178,,17.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,17.5,175.5,5.0,0.9090909090909091,,,9.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,17.0,1.0,20180911181747.0,11077.0,1.65,0.43478260869565216,
179,,176.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,176.5,176.5,5.0,0.8333333333333334,,,9.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,9.0,1.0,20180911181755.0,11077.0,1.65,0.43478260869565216,
180,,175.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,175.5,175.5,5.0,0.7692307692307693,,,9.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,69,85,0.0,1,5.0,1.0,1.0,20180911181803.0,11077.0,1.65,0.43478260869565216,
181,,179.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,179.5,179.5,5.0,0.9090909090909091,^,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,5.0,1.0,1.0,20180911181804.0,11075^21077,1.65,0.43478260869565216,"0.74,0.83^"
182,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,179.5,5.0,0.9090909090909091,^,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,5.0,1.0,1.0,20180911181804.0,11075^21077,1.65,0.43478260869565216,"0.74,0.83^"
183,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,179.5,5.0,0.9090909090909091,^,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,5.0,1.0,1.0,20180911181804.0,11075^21077,1.65,0.43478260869565216,"0.74,0.83^"
184,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,179.5,5.0,0.9090909090909091,^,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,5.0,1.0,1.0,20180911181804.0,11075^21077,1.65,0.43478260869565216,"0.74,0.83^"
185,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,179.5,5.0,0.9090909090909091,^,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,5.0,1.0,1.0,20180911181804.0,11075^21077,1.65,0.43478260869565216,"0.74,0.83^"
186,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,179.5,5.0,0.45454545454545453,,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,5.0,1.0,1.0,20180911181804.0,21077.0,1.65,0.43478260869565216,
187,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,179.5,5.0,0.43478260869565216,,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,5.0,1.0,1.0,20180911181804.0,21077.0,1.65,0.43478260869565216,
188,,178.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,178.5,178.5,5.0,0.8333333333333334,,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,52.0,1.0,20180911181812.0,21077.0,1.65,0.43478260869565216,
189,,177.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,177.5,177.5,5.0,0.7142857142857143,,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,44.0,1.0,20180911181820.0,21077.0,1.65,0.43478260869565216,
190,,17.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,17.5,177.5,5.0,0.7142857142857143,,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,44.0,1.0,20180911181820.0,21077.0,1.65,0.43478260869565216,
191,,17.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,17.5,177.5,5.0,0.7142857142857143,,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,44.0,1.0,20180911181820.0,21077.0,1.65,0.43478260869565216,
192,,17.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,17.5,177.5,5.0,0.7142857142857143,,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,44.0,1.0,20180911181828.0,11077.0,1.65,0.43478260869565216,
193,,17.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,17.5,177.5,5.0,0.7142857142857143,,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,44.0,1.0,20180911181828.0,11077.0,1.65,0.43478260869565216,
194,,17.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,17.5,177.5,5.0,0.7142857142857143,,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,44.0,1.0,20180911181828.0,11077.0,1.65,0.43478260869565216,
195,,17.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,17.5,177.5,5.0,1.0,,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,28.0,1.0,20180911181836.0,11077.0,1.65,0.43478260869565216,
196,,17.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,17.5,177.5,5.0,0.38461538461538464,,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,28.0,1.0,20180911181836.0,11077.0,1.65,0.43478260869565216,
197,,179.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,179.5,179.5,5.0,0.8333333333333334,,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,20.0,1.0,20180911181844.0,11077.0,1.65,0.43478260869565216,
198,,16.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,16.5,179.5,5.0,0.8333333333333334,,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,20.0,1.0,20180911181844.0,11077.0,1.65,0.43478260869565216,
199,,16.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,16.5,179.5,5.0,0.8333333333333334,,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,20.0,1.0,20180911181844.0,11077.0,1.65,0.43478260869565216,
200,,16.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,16.5,179.5,5.0,0.8333333333333334,,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,20.0,1.0,20180911181844.0,11077.0,1.65,0.43478260869565216,
201,,16.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,16.5,179.5,5.0,0.8333333333333334,,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,20.0,1.0,20180911181844.0,11077.0,1.65,0.43478260869565216,
202,,16.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,16.5,179.5,5.0,0.8333333333333334,,,12.0,10,8,25.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,20.0,1.0,20180911181844.0,11077.0,1.65,0.43478260869565216,
203,,16.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,16.5,179.5,5.0,0.8333333333333334,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,20.0,1.0,20180911181844.0,21077.0,1.65,0.43478260869565216,
204,,180.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,180.5,180.5,5.0,0.8333333333333334,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,4.0,1.0,20180911181900.0,21077.0,1.65,0.43478260869565216,
205,,180.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,180.5,180.5,5.0,0.8333333333333334,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,4.0,1.0,20180911181900.0,21077.0,1.65,0.43478260869565216,
206,,180.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,180.5,180.5,5.0,0.4166666666666667,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,4.0,1.0,20180911181900.0,21077.0,1.65,0.43478260869565216,
207,,180.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,180.5,180.5,5.0,0.8695652173913043,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,48.0,1.0,20180911181916.0,21077.0,1.65,0.43478260869565216,
208,,180.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,180.5,180.5,5.0,0.9090909090909091,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,48.0,1.0,20180911181917.0,21094.0,1.65,0.43478260869565216,"0.28,0.12"
209,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,180.5,5.0,0.9090909090909091,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,48.0,1.0,20180911181917.0,21094.0,1.65,0.43478260869565216,"0.28,0.12"
210,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,180.5,5.0,0.9090909090909091,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,48.0,1.0,20180911181917.0,21094.0,1.65,0.43478260869565216,"0.28,0.12"
211,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,180.5,5.0,0.9090909090909091,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,48.0,1.0,20180911181917.0,11077.0,1.65,0.43478260869565216,
212,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,180.5,5.0,0.9090909090909091,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,48.0,1.0,20180911181917.0,11077.0,1.65,0.43478260869565216,
213,,15.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,15.5,180.5,5.0,0.9090909090909091,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,48.0,1.0,20180911181917.0,11077.0,1.65,0.43478260869565216,
214,,178.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,178.5,178.5,5.0,0.7142857142857143,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,44.0,0.0,20180911181921.0,11077.0,1.65,0.43478260869565216,
215,,178.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,178.5,178.5,5.0,0.4,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,44.0,0.0,20180911181921.0,11077.0,1.65,0.43478260869565216,
216,,178.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,178.5,178.5,5.0,0.4,^,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,44.0,0.0,20180911181927.0,21086^11077,1.65,0.43478260869565216,^
217,,179.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,179.5,179.5,5.0,1.0,^,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,45.0,0.0,20180911181932.0,21086^11077,1.65,0.43478260869565216,^
218,,179.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,179.5,179.5,5.0,0.4166666666666667,^,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,45.0,0.0,20180911181932.0,21086^11077,1.65,0.43478260869565216,^
219,,178.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,178.5,178.5,5.0,0.7142857142857143,^,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,43.0,1.0,20180911181945.0,21086^11077,1.65,0.43478260869565216,^
220,,178.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,178.5,178.5,5.0,0.8695652173913043,^,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,34.0,1.0,20180911181953.0,21086^11077,1.65,0.43478260869565216,^
221,,13.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,13.5,178.5,5.0,0.8695652173913043,^,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,34.0,1.0,20180911181953.0,21086^11077,1.65,0.43478260869565216,^
222,,13.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,13.5,178.5,5.0,0.8695652173913043,^,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,34.0,1.0,20180911181953.0,21086^11077,1.65,0.43478260869565216,^
223,,13.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,13.5,178.5,5.0,0.8695652173913043,^,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,34.0,1.0,20180911181953.0,21086^11077,1.65,0.43478260869565216,^
224,,13.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,13.5,178.5,5.0,0.8695652173913043,^,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,34.0,1.0,20180911181953.0,21086^11077,1.65,0.43478260869565216,^
225,,13.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,13.5,178.5,5.0,0.8695652173913043,^,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,34.0,1.0,20180911181953.0,21086^11077,1.65,0.43478260869565216,^
226,,13.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,13.5,178.5,5.0,0.8695652173913043,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,33.0,1.0,20180911181953.0,21077.0,1.65,0.43478260869565216,
227,,180.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,180.5,180.5,5.0,0.7692307692307693,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,24.0,1.0,20180911182002.0,21077.0,1.65,0.43478260869565216,
228,,180.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,180.5,180.5,5.0,0.4,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,24.0,1.0,20180911182002.0,21077.0,1.65,0.43478260869565216,
229,,180.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,180.5,180.5,5.0,0.9090909090909091,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,16.0,1.0,20180911182011.0,21077.0,1.65,0.43478260869565216,
230,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,180.5,5.0,0.8695652173913043,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,16.0,1.0,20180911182011.0,21077.0,1.65,0.43478260869565216,
231,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,180.5,5.0,0.8695652173913043,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,16.0,1.0,20180911182011.0,21077.0,1.65,0.43478260869565216,
232,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,180.5,5.0,0.8695652173913043,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,16.0,1.0,20180911182011.0,21077.0,1.65,0.43478260869565216,
233,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,180.5,5.0,0.8695652173913043,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,16.0,1.0,20180911182011.0,21077.0,1.65,0.43478260869565216,
234,,14.5,-18.5,0.8333333333333334,18.5,0.8333333333333334,179.5,0.9090909090909091,179.5,0.7692307692307693,14.5,180.5,5.0,0.8695652173913043,,,12.0,10,8,15.0,11,23,8.0,8,7,2,4,1.0,0,0,61.5,66.7,58.3,72,87,0.0,1,4.0,16.0,1.0,20180911182011.0,21077.0,1.65,0.43478260869565216,
