,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
508,44.0,5.0,第2节,第2节,129.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,129.5,2.0,0.0,,,2.0,8.0,1.0,5.0,1.0,50.0,23.0,24.0,23.0,0.0,1,5.0,GD,0.0,0,,11077.0,0.0,0.0,
509,44.0,5.0,第2节,第2节,129.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,129.5,2.0,0.0,,,2.0,8.0,1.0,5.0,1.0,50.0,23.0,24.0,23.0,0.0,1,5.0,GD,0.0,0,,11077.0,0.0,0.0,
510,44.0,5.0,第2节,第2节,-4.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-4.5,2.0,0.8,,,2.0,8.0,1.0,5.0,1.0,50.0,23.0,24.0,23.0,0.0,1,5.0,GD,0.0,0,,11077.0,0.0,0.0,
511,44.0,5.0,第2节,第2节,4.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,4.5,2.0,0.87,,,2.0,8.0,1.0,5.0,1.0,50.0,23.0,24.0,23.0,0.0,1,5.0,GD,0.0,0,,11077.0,0.0,0.0,
512,44.0,5.0,第2节,第2节,4.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,4.5,2.0,0.0,,,2.0,8.0,1.0,5.0,1.0,50.0,23.0,24.0,23.0,0.0,1,5.0,GD,0.0,0,,11077.0,0.0,0.0,
513,44.0,5.0,第2节,第2节,4.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,4.5,2.0,1.75,,,2.0,8.0,1.0,5.0,1.0,50.0,23.0,24.0,23.0,0.0,1,5.0,GD,0.0,0,,21077.0,0.0,0.0,
514,44.0,5.0,第2节,第2节,4.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,4.5,2.0,1.75,,,2.0,8.0,1.0,5.0,1.0,50.0,23.0,24.0,23.0,0.0,1,5.0,GD,0.0,0,,21074.0,0.0,0.0,"0.11,0.49"
515,44.0,5.0,第2节,第2节,4.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,4.5,2.0,1.75,,,2.0,8.0,1.0,5.0,1.0,50.0,23.0,26.0,23.0,0.0,1,5.0,GD,0.0,0,,11077.0,0.0,0.0,
516,44.0,5.0,第2节,第2节,4.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,4.5,2.0,1.75,,,2.0,8.0,1.0,5.0,1.0,50.0,23.0,26.0,23.0,0.0,1,4.0,GD,53.0,0,,11077.0,0.0,0.0,
517,44.0,5.0,第2节,第2节,-3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-3.5,2.0,0.83,,,2.0,8.0,1.0,5.0,1.0,50.0,23.0,26.0,23.0,0.0,1,4.0,GD,53.0,0,,11077.0,0.0,0.0,
518,44.0,5.0,第2节,第2节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,2.0,0.83,,,2.0,8.0,1.0,5.0,1.0,50.0,23.0,26.0,23.0,0.0,1,4.0,GD,53.0,0,,11077.0,0.0,0.0,
519,44.0,5.0,第2节,第2节,131.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,131.5,2.0,0.83,,,2.0,8.0,1.0,5.0,1.0,50.0,23.0,26.0,23.0,0.0,1,4.0,GD,53.0,0,,11077.0,0.0,0.0,
520,44.0,5.0,第2节,第2节,131.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,131.5,2.0,0.47,,,2.0,8.0,1.0,5.0,1.0,50.0,23.0,26.0,23.0,0.0,1,4.0,GD,53.0,0,,11077.0,0.0,0.0,
521,44.0,5.0,第2节,第2节,131.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,131.5,2.0,0.0,,,2.0,8.0,1.0,5.0,1.0,50.0,23.0,26.0,23.0,0.0,1,4.0,GD,36.0,0,,11077.0,0.0,0.0,
522,44.0,5.0,第2节,第2节,131.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,131.5,2.0,0.0,,,2.0,8.0,1.0,5.0,1.0,50.0,23.0,26.0,23.0,0.0,1,4.0,GD,36.0,0,,21086.0,0.0,0.0,
523,44.0,5.0,第2节,第2节,-4.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-4.5,2.0,0.87,,,2.0,8.0,1.0,5.0,1.0,50.0,23.0,26.0,23.0,0.0,1,4.0,GD,36.0,0,,11077.0,0.0,0.0,
524,44.0,5.0,第2节,第2节,4.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,4.5,2.0,0.8,,,2.0,8.0,1.0,5.0,1.0,50.0,23.0,26.0,23.0,0.0,1,4.0,GD,36.0,0,,11077.0,0.0,0.0,
525,44.0,5.0,第2节,第2节,130.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,130.5,2.0,0.8,,,2.0,8.0,1.0,5.0,1.0,50.0,23.0,26.0,23.0,0.0,1,4.0,GD,36.0,0,,11077.0,0.0,0.0,
526,44.0,5.0,第2节,第2节,130.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,130.5,2.0,0.45,,,2.0,8.0,1.0,5.0,1.0,50.0,23.0,26.0,23.0,0.0,1,4.0,GD,36.0,0,,11077.0,0.0,0.0,
527,44.0,5.0,第2节,第2节,130.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,130.5,2.0,0.0,,,2.0,8.0,1.0,4.0,1.0,50.0,23.0,26.0,23.0,1.0,1,4.0,GD,36.0,0,,11081.0,0.0,0.0,
528,44.0,5.0,第2节,第2节,130.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,130.5,2.0,0.0,,,2.0,8.0,1.0,4.0,1.0,50.0,23.0,26.0,23.0,1.0,1,4.0,GD,36.0,0,,11081.0,0.0,0.0,
529,44.0,5.0,第2节,第2节,130.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,130.5,2.0,0.0,,,2.0,8.0,1.0,4.0,1.0,50.0,23.0,26.0,23.0,1.0,1,4.0,GD,36.0,0,,11081.0,0.0,0.0,
530,44.0,5.0,第2节,第2节,130.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,130.5,2.0,0.0,,,2.0,8.0,1.0,4.0,1.0,50.0,23.0,26.0,23.0,1.0,1,4.0,GD,36.0,0,,11081.0,0.0,0.0,
531,44.0,5.0,第2节,第2节,130.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,130.5,2.0,0.0,,,2.0,8.0,1.0,4.0,1.0,50.0,23.0,26.0,23.0,1.0,1,4.0,GD,36.0,0,,11081.0,0.0,0.0,
532,44.0,5.0,第2节,第2节,130.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,130.5,2.0,0.0,,,2.0,8.0,1.0,4.0,1.0,50.0,23.0,26.0,23.0,1.0,1,4.0,GD,36.0,0,,11094.0,0.0,0.0,"0.85,0.89"
533,44.0,5.0,第2节,第2节,-3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-3.5,2.0,0.83,,,2.0,8.0,1.0,4.0,1.0,50.0,23.0,26.0,23.0,1.0,1,4.0,GD,36.0,0,,21077.0,0.0,0.0,
534,44.0,5.0,第2节,第2节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,2.0,0.83,,,2.0,8.0,1.0,4.0,1.0,50.0,23.0,26.0,23.0,1.0,1,4.0,GD,32.0,0,,21077.0,0.0,0.0,
535,44.0,5.0,第2节,第2节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,2.0,0.0,,,2.0,8.0,1.0,4.0,1.0,50.0,23.0,26.0,23.0,1.0,1,4.0,GD,32.0,0,,11077.0,0.0,0.0,
536,44.0,5.0,第2节,第2节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,2.0,1.5,,,2.0,8.0,1.0,4.0,1.0,50.0,23.0,26.0,23.0,1.0,1,4.0,GD,32.0,0,,11077.0,0.0,0.0,
537,44.0,5.0,第2节,第2节,-4.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-4.5,2.0,0.91,,,2.0,8.0,1.0,4.0,1.0,50.0,23.0,26.0,23.0,1.0,1,4.0,GD,32.0,0,,11077.0,0.0,0.0,
538,44.0,5.0,第2节,第2节,4.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,4.5,2.0,0.77,,,2.0,8.0,1.0,4.0,1.0,50.0,23.0,26.0,23.0,1.0,1,4.0,GD,32.0,0,,11077.0,0.0,0.0,
539,44.0,5.0,第2节,第2节,4.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,4.5,2.0,0.45,,,2.0,8.0,1.0,4.0,1.0,50.0,23.0,26.0,23.0,1.0,1,4.0,GD,32.0,0,,11077.0,0.0,0.0,
540,44.0,5.0,第2节,第2节,4.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,4.5,2.0,0.0,,,2.0,8.0,1.0,4.0,1.0,50.0,23.0,26.0,23.0,1.0,1,4.0,GD,30.0,0,,11077.0,0.0,0.0,
541,44.0,5.0,第2节,第2节,4.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,4.5,2.0,0.0,,,2.0,9.0,1.0,4.0,1.0,50.0,25.0,26.0,23.0,1.0,1,4.0,GD,30.0,0,,11074.0,0.0,0.0,"0.89,0.46"
542,44.0,5.0,第2节,第2节,4.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,4.5,2.0,0.0,,,2.0,9.0,1.0,4.0,1.0,50.0,25.0,26.0,25.0,1.0,1,4.0,GD,30.0,0,,21077.0,0.0,0.0,
543,44.0,5.0,第2节,第2节,-5.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-5.5,2.0,0.87,,,2.0,9.0,1.0,4.0,1.0,50.0,25.0,26.0,25.0,1.0,1,4.0,GD,30.0,0,,21077.0,0.0,0.0,
544,44.0,5.0,第2节,第2节,5.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,5.5,2.0,0.8,,,2.0,9.0,1.0,4.0,1.0,50.0,25.0,26.0,25.0,1.0,1,4.0,GD,30.0,0,,21077.0,0.0,0.0,
545,44.0,5.0,第2节,第2节,132.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,132.5,2.0,0.8,,,2.0,9.0,1.0,4.0,1.0,50.0,25.0,26.0,25.0,1.0,1,4.0,GD,30.0,0,,21077.0,0.0,0.0,
546,44.0,5.0,第2节,第2节,132.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,132.5,2.0,0.0,,,2.0,9.0,1.0,4.0,1.0,50.0,25.0,26.0,25.0,1.0,1,4.0,GD,30.0,0,,21077.0,0.0,0.0,
547,44.0,5.0,第2节,第2节,132.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,132.5,2.0,0.0,,,2.0,9.0,1.0,4.0,1.0,50.0,25.0,26.0,25.0,0.0,1,4.0,GD,30.0,0,,21077.0,0.0,0.0,
548,44.0,5.0,第2节,第2节,132.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,132.5,2.0,0.0,,,2.0,9.0,1.0,4.0,1.0,50.0,25.0,26.0,25.0,0.0,1,4.0,GD,30.0,0,,21077.0,0.0,0.0,
549,44.0,5.0,第2节,第2节,132.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,132.5,2.0,0.0,,,2.0,9.0,1.0,4.0,1.0,50.0,25.0,26.0,25.0,0.0,1,4.0,GD,30.0,0,,21077.0,0.0,0.0,
550,44.0,5.0,第2节,第2节,132.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,132.5,2.0,0.0,,,2.0,9.0,1.0,4.0,1.0,50.0,25.0,26.0,25.0,0.0,1,4.0,GD,30.0,0,,21077.0,0.0,0.0,
551,44.0,5.0,第2节,第2节,132.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,132.5,2.0,0.0,,,2.0,9.0,1.0,4.0,1.0,50.0,25.0,26.0,25.0,0.0,1,4.0,GD,30.0,0,,21077.0,0.0,0.0,
552,44.0,5.0,第2节,第2节,132.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,132.5,2.0,0.0,,,2.0,9.0,1.0,4.0,1.0,50.0,25.0,26.0,25.0,0.0,1,4.0,GD,9.0,0,,21077.0,0.0,0.0,
553,44.0,5.0,第2节,第2节,132.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,132.5,2.0,0.0,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,26.0,25.0,0.0,1,4.0,GD,9.0,0,,11086.0,0.0,0.0,
554,44.0,5.0,第2节,第2节,-4.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-4.5,2.0,0.8,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,26.0,25.0,0.0,1,4.0,GD,9.0,0,,21077.0,0.0,0.0,
555,44.0,5.0,第2节,第2节,4.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,4.5,2.0,0.87,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,26.0,25.0,0.0,1,4.0,GD,9.0,0,,21077.0,0.0,0.0,
556,44.0,5.0,第2节,第2节,131.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,131.5,2.0,0.87,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,26.0,25.0,0.0,1,4.0,GD,9.0,0,,21077.0,0.0,0.0,
557,44.0,5.0,第2节,第2节,131.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,131.5,2.0,0.0,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,26.0,25.0,0.0,1,4.0,GD,9.0,0,,21077.0,0.0,0.0,
558,44.0,5.0,第2节,第2节,131.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,131.5,2.0,0.0,1:2,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,26.0,25.0,0.0,1,4.0,GD,9.0,0,,21078.0,0.0,0.0,
559,44.0,5.0,第2节,第2节,131.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,131.5,2.0,0.83,1:2,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,26.0,25.0,0.0,1,4.0,GD,9.0,0,,21078.0,0.0,0.0,
560,44.0,5.0,第2节,第2节,132.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,132.5,2.0,0.83,1:2,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,26.0,25.0,0.0,1,4.0,GD,9.0,0,,21078.0,0.0,0.0,
561,44.0,5.0,第2节,第2节,132.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,132.5,2.0,0.0,1:2,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,26.0,25.0,0.0,1,4.0,GD,9.0,0,,21078.0,0.0,0.0,
562,44.0,5.0,第2节,第2节,132.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,132.5,2.0,0.0,1:2,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,26.0,25.0,1.0,1,4.0,GD,9.0,0,,21078.0,0.0,0.0,
563,44.0,5.0,第2节,第2节,132.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,132.5,2.0,0.0,1:2,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,26.0,25.0,1.0,1,4.0,GD,9.0,0,,21078.0,0.0,0.0,
564,44.0,5.0,第2节,第2节,132.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,132.5,2.0,0.0,1:2,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,26.0,25.0,1.0,1,4.0,GD,9.0,0,,21078.0,0.0,0.0,
565,44.0,5.0,第2节,第2节,132.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,132.5,2.0,0.0,1:2,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,26.0,25.0,1.0,1,4.0,GD,9.0,0,,21078.0,0.0,0.0,
566,44.0,5.0,第2节,第2节,132.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,132.5,2.0,0.0,1:2,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,26.0,25.0,1.0,1,4.0,GD,9.0,0,,21078.0,0.0,0.0,
567,44.0,5.0,第2节,第2节,-3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-3.5,2.0,0.8,1:2,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,26.0,25.0,1.0,1,4.0,GD,9.0,0,,21078.0,0.0,0.0,
568,44.0,5.0,第2节,第2节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,2.0,0.87,1:2,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,26.0,25.0,1.0,1,4.0,GD,9.0,0,,21079.0,0.0,0.0,"0.20,0.50"
569,44.0,5.0,第2节,第2节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,2.0,0.87,2:2,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,27.0,25.0,1.0,1,4.0,GD,9.0,0,,21078.0,0.0,0.0,"0.20,0.50"
570,44.0,5.0,第2节,第2节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,2.0,0.45,2:2,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,27.0,25.0,1.0,1,4.0,GD,9.0,0,,21078.0,0.0,0.0,"0.20,0.50"
571,44.0,5.0,第2节,第2节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,2.0,0.0,2:2,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,27.0,25.0,1.0,1,4.0,GD,9.0,0,,21079.0,0.0,0.0,"0.20,0.50"
572,44.0,5.0,第2节,第2节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,2.0,0.0,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,28.0,25.0,1.0,1,4.0,GD,9.0,0,,11077.0,0.0,0.0,
573,44.0,5.0,第2节,第2节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,2.0,0.83,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,28.0,25.0,1.0,1,4.0,GD,9.0,0,,11077.0,0.0,0.0,
574,44.0,5.0,第2节,第2节,133.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,133.5,2.0,0.83,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,28.0,25.0,1.0,1,4.0,GD,9.0,0,,11077.0,0.0,0.0,
575,44.0,5.0,第2节,第2节,133.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,133.5,2.0,0.47,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,28.0,25.0,1.0,1,4.0,GD,9.0,0,,11077.0,0.0,0.0,
576,44.0,5.0,第2节,第2节,133.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,133.5,2.0,0.0,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,28.0,25.0,1.0,1,3.0,GD,57.0,0,,11077.0,0.0,0.0,
577,44.0,5.0,第2节,第2节,133.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,133.5,2.0,0.0,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,28.0,25.0,1.0,1,3.0,GD,57.0,0,,11095.0,0.0,0.0,"0.93,0.45"
578,44.0,5.0,第2节,第2节,133.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,133.5,2.0,0.0,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,28.0,25.0,1.0,1,3.0,GD,49.0,0,,21077.0,0.0,0.0,
579,44.0,5.0,第2节,第2节,133.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,133.5,2.0,0.87,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,28.0,25.0,1.0,1,3.0,GD,49.0,0,,21077.0,0.0,0.0,
580,44.0,5.0,第2节,第2节,132.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,132.5,2.0,0.8,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,28.0,25.0,1.0,1,3.0,GD,49.0,0,,21077.0,0.0,0.0,
581,44.0,5.0,第2节,第2节,132.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,132.5,2.0,0.0,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,28.0,25.0,1.0,1,3.0,GD,49.0,0,,21077.0,0.0,0.0,
582,44.0,5.0,第2节,第2节,132.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,132.5,2.0,0.0,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,28.0,25.0,1.0,1,3.0,GD,49.0,0,,21077.0,0.0,0.0,
583,44.0,5.0,第2节,第2节,132.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,132.5,2.0,0.83,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,28.0,25.0,1.0,1,3.0,GD,49.0,0,,21077.0,0.0,0.0,
584,44.0,5.0,第2节,第2节,131.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,131.5,2.0,0.83,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,28.0,25.0,1.0,1,3.0,GD,49.0,0,,21077.0,0.0,0.0,
585,44.0,5.0,第2节,第2节,131.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,131.5,2.0,0.83,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,28.0,25.0,1.0,1,3.0,GD,42.0,0,,21077.0,0.0,0.0,
586,44.0,5.0,第2节,第2节,131.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,131.5,2.0,0.83,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,28.0,25.0,1.0,1,3.0,GD,42.0,0,,21095.0,0.0,0.0,"0.12,0.47"
587,44.0,5.0,第2节,第2节,131.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,131.5,2.0,0.0,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,28.0,25.0,1.0,1,3.0,GD,42.0,0,,11077.0,0.0,0.0,
588,44.0,5.0,第2节,第2节,131.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,131.5,2.0,1.5,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,28.0,25.0,1.0,1,3.0,GD,42.0,0,,21077.0,0.0,0.0,
589,44.0,5.0,第2节,第2节,131.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,131.5,2.0,0.87,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,28.0,25.0,1.0,1,3.0,GD,42.0,0,,21077.0,0.0,0.0,
590,44.0,5.0,第2节,第2节,131.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,131.5,2.0,0.8,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,28.0,25.0,1.0,1,3.0,GD,42.0,0,,21074.0,0.0,0.0,"0.12,0.47"
591,44.0,5.0,第2节,第2节,131.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,131.5,2.0,0.8,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,30.0,25.0,1.0,1,3.0,GD,42.0,0,,11077.0,0.0,0.0,
592,44.0,5.0,第2节,第2节,131.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,131.5,2.0,0.0,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,30.0,25.0,1.0,1,3.0,GD,42.0,0,,11077.0,0.0,0.0,
593,44.0,5.0,第2节,第2节,131.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,131.5,2.0,0.0,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,30.0,25.0,1.0,1,3.0,GD,42.0,0,,11077.0,0.0,0.0,
594,44.0,5.0,第2节,第2节,-1.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-1.5,2.0,0.77,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,30.0,25.0,1.0,1,3.0,GD,42.0,0,,11077.0,0.0,0.0,
595,44.0,5.0,第2节,第2节,1.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,1.5,2.0,0.91,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,30.0,25.0,1.0,1,3.0,GD,42.0,0,,11077.0,0.0,0.0,
596,44.0,5.0,第2节,第2节,134.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,134.5,2.0,0.91,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,30.0,25.0,1.0,1,3.0,GD,42.0,0,,11077.0,0.0,0.0,
597,44.0,5.0,第2节,第2节,134.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,134.5,2.0,0.91,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,30.0,25.0,1.0,1,3.0,GD,41.0,0,,11077.0,0.0,0.0,
598,44.0,5.0,第2节,第2节,134.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,134.5,2.0,0.66,,,2.0,9.0,1.0,4.0,2.0,50.0,25.0,30.0,25.0,1.0,1,3.0,GD,41.0,0,,11077.0,0.0,0.0,
599,44.0,5.0,第2节,第2节,134.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,134.5,2.0,1.1,,,3.0,9.0,1.0,4.0,2.0,50.0,28.0,30.0,25.0,1.0,1,3.0,GD,41.0,0,,11075.0,0.0,0.0,"0.72,0.17"
600,44.0,5.0,第2节,第2节,134.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,134.5,2.0,1.1,,,3.0,9.0,1.0,4.0,2.0,50.0,28.0,30.0,28.0,1.0,1,3.0,GD,41.0,0,,21077.0,0.0,0.0,
601,44.0,5.0,第2节,第2节,-3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,-3.5,2.0,0.8,,,3.0,9.0,1.0,4.0,2.0,50.0,28.0,30.0,28.0,1.0,1,3.0,GD,41.0,0,,21077.0,0.0,0.0,
602,44.0,5.0,第2节,第2节,3.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,3.5,2.0,0.87,,,3.0,9.0,1.0,4.0,2.0,50.0,28.0,30.0,28.0,1.0,1,3.0,GD,41.0,0,,21077.0,0.0,0.0,
603,44.0,5.0,第2节,第2节,136.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,136.5,2.0,0.87,,,3.0,9.0,1.0,4.0,2.0,50.0,28.0,30.0,28.0,1.0,1,3.0,GD,41.0,0,,21077.0,0.0,0.0,
604,44.0,5.0,第2节,第2节,136.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,136.5,2.0,0.47,,,3.0,9.0,1.0,4.0,2.0,50.0,28.0,30.0,28.0,1.0,1,3.0,GD,41.0,0,,21077.0,0.0,0.0,
605,44.0,5.0,第2节,第2节,136.5,9.5,0.83,-9.5,0.83,135.5,0.83,135.5,0.83,136.5,2.0,0.0,,,3.0,9.0,1.0,4.0,2.0,50.0,28.0,30.0,28.0,1.0,1,3.0,GD,28.0,0,,21077.0,0.0,0.0,
