,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD,XY
57,,,,第1节,-2.5,0.87,2.5,0.87,177.5,0.87,177.5,0.87,177.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,2.0,0.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,6.0,8.0,0.0,#022857,1,7.0,GD,57.0,0,,11077.0,,0.65,1.25,
58,,,,第1节,-2.5,0.87,2.5,0.87,177.5,0.87,177.5,0.87,177.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,2.0,0.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,6.0,8.0,0.0,#022857,1,7.0,GD,57.0,0,,11095.0,,0.65,1.25,"0.87,0.59"
59,,,,第1节,-2.5,0.83,2.5,0.91,176.5,0.87,176.5,0.87,176.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,2.0,0.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,6.0,8.0,0.0,#022857,1,7.0,GD,57.0,0,,21077.0,,0.65,1.25,
60,,,,第1节,-2.5,0.83,2.5,0.91,176.5,0.87,176.5,0.87,176.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,2.0,0.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,6.0,8.0,0.0,#022857,1,7.0,GD,45.0,0,,21077.0,,0.65,1.25,
61,,,,第1节,-2.5,0.87,2.5,0.87,176.5,0.87,176.5,0.87,176.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,2.0,0.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,6.0,8.0,0.0,#022857,1,7.0,GD,45.0,0,,11077.0,,0.63,1.3,
62,,,,第1节,-2.5,0.87,2.5,0.87,176.5,0.87,176.5,0.87,176.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,2.0,0.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,6.0,8.0,0.0,#022857,1,7.0,GD,43.0,0,,11077.0,,0.65,1.25,
63,,,,第1节,-2.5,0.87,2.5,0.87,176.5,0.87,176.5,0.87,176.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,3.0,0.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,10.0,8.0,0.0,#022857,1,7.0,GD,43.0,0,,11074.0,,0.65,1.25,"0.87,0.59"
64,,,,第1节,-2.5,0.87,2.5,0.87,176.5,0.87,176.5,0.87,176.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,3.0,0.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,6.0,10.0,0.0,#022857,1,7.0,GD,43.0,0,,21077.0,,0.65,1.25,
65,,,,第1节,-2.5,0.8,1.5,0.95,176.5,0.87,176.5,0.87,1.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,3.0,0.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,6.0,10.0,0.0,#022857,1,7.0,GD,43.0,0,,21077.0,,0.65,1.25,
66,,,,第1节,-1.5,0.8,1.5,0.95,176.5,0.87,178.5,0.87,-1.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,3.0,0.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,6.0,10.0,0.0,#022857,1,7.0,GD,43.0,0,,21077.0,,0.65,1.25,
67,,,,第1节,-1.5,0.8,1.5,0.95,178.5,0.87,178.5,0.87,178.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,3.0,0.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,6.0,10.0,0.0,#022857,1,7.0,GD,43.0,0,,21077.0,,0.65,1.25,
68,,,,第1节,-1.5,0.8,1.5,0.95,178.5,0.87,178.5,0.87,178.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,3.0,0.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,6.0,10.0,1.0,#022857,1,7.0,GD,43.0,0,,21077.0,,0.69,1.15,
69,,,,第1节,-1.5,0.8,1.5,0.95,178.5,0.87,178.5,0.87,178.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,3.0,0.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,6.0,10.0,1.0,#022857,1,7.0,GD,43.0,0,,21077.0,,0.69,1.15,
70,,,,第1节,-1.5,0.8,1.5,0.95,178.5,0.87,178.5,0.87,178.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,3.0,0.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,6.0,10.0,1.0,#022857,1,7.0,GD,43.0,0,,21077.0,,0.69,1.15,
71,,,,第1节,-1.5,0.8,1.5,0.95,178.5,0.87,178.5,0.87,178.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,3.0,0.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,6.0,10.0,1.0,#022857,1,7.0,GD,43.0,0,,21077.0,,0.69,1.15,
72,,,,第1节,-1.5,0.8,1.5,0.95,178.5,0.87,178.5,0.87,178.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,3.0,0.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,6.0,10.0,1.0,#022857,1,7.0,GD,43.0,0,,21077.0,,0.69,1.15,
73,,,,第1节,-1.5,0.87,1.5,0.87,178.5,0.87,178.5,0.87,178.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,3.0,0.0,1.0,0.0,6.0,6.0,0.0,2.0,50.0,0.0,6.0,10.0,1.0,#022857,1,7.0,GD,43.0,0,,21086.0,,0.69,1.15,
74,,,,第1节,-1.5,0.87,1.5,0.87,178.5,0.87,178.5,0.87,178.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,3.0,0.0,1.0,0.0,6.0,6.0,0.0,2.0,50.0,0.0,6.0,10.0,1.0,#022857,1,7.0,GD,43.0,0,,11077.0,,0.74,1.05,
75,,,,第1节,-1.5,0.87,1.5,0.87,179.5,0.87,179.5,0.87,179.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,1:1,,1.0,2.0,3.0,0.0,1.0,0.0,6.0,6.0,0.0,2.0,50.0,0.0,6.0,10.0,1.0,#022857,1,7.0,GD,43.0,0,,11078.0,,0.74,1.05,
76,,,,第1节,-1.5,0.87,1.5,0.87,179.5,0.87,179.5,0.87,179.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,1:1,,1.0,2.0,3.0,0.0,2.0,0.0,6.0,6.0,0.0,2.0,66.7,0.0,11.0,10.0,1.0,#022857,1,7.0,GD,43.0,0,,11079.0,,0.77,1.0,"0.20,0.50"
77,,,,第1节,-1.5,0.87,1.5,0.87,179.5,0.87,179.5,0.87,179.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,3.0,0.0,2.0,0.0,6.0,6.0,0.0,2.0,66.7,0.0,6.0,11.0,1.0,#022857,1,7.0,GD,43.0,0,,21077.0,,0.77,1.0,
78,,,,第1节,-1.5,0.87,1.5,0.87,179.5,0.91,179.5,0.83,179.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,3.0,0.0,2.0,0.0,6.0,6.0,0.0,2.0,66.7,0.0,6.0,11.0,1.0,#022857,1,7.0,GD,39.0,0,,21077.0,,0.77,1.0,
79,,,,第1节,-1.5,0.87,1.5,0.87,179.5,0.91,179.5,0.83,179.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,3.0,0.0,2.0,0.0,6.0,6.0,0.0,2.0,66.7,0.0,6.0,11.0,0.0,#022857,1,7.0,GD,39.0,0,,21077.0,,0.77,1.0,
80,,,,第1节,-1.5,0.87,1.5,0.87,179.5,0.91,179.5,0.83,179.5,"#022857,#C40010,#022857,#022857,#C40010,#0046A8,#3D4A4E",1.0,9199911.0,,,1.0,2.0,3.0,0.0,2.0,0.0,6.0,6.0,0.0,2.0,66.7,0.0,6.0,11.0,0.0,#022857,1,7.0,GD,39.0,0,,21077.0,,0.77,1.0,
