,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
115,,,Q4,4th Quarter,-21.5,0.8333333333333334,21.5,0.8333333333333334,154.5,0.8333333333333334,154.5,0.8333333333333334,10.0,4.0,17.0,,55.0,77.0,0,1,5.0,39.0,1.0,20181017124307.0,11077.0,0.02,10.0
116,,,Q4,4th Quarter,-21.5,0.8,21.5,0.8695652173913043,154.5,0.7142857142857143,154.5,1.0,10.0,4.0,17.0,,55.0,77.0,0,1,5.0,31.0,0.0,20181017124315.0,11077.0,0.02,10.0
117,,,Q4,4th Quarter,-21.5,0.8,21.5,0.8695652173913043,154.5,0.7142857142857143,154.5,1.0,10.0,4.0,17.0,^,55.0,77.0,0,1,5.0,31.0,0.0,20181017124349.0,21086^11077,0.02,10.0
118,,,Q4,4th Quarter,-21.5,0.8695652173913043,21.5,0.8,155.5,0.8333333333333334,155.5,0.8333333333333334,10.0,4.0,17.0,1:2,55.0,77.0,0,1,5.0,31.0,0.0,20181017124349.0,11078.0,0.02,10.0
119,,,Q4,4th Quarter,-21.5,0.8333333333333334,21.5,0.8333333333333334,155.5,0.7692307692307693,155.5,0.9090909090909091,10.0,4.0,17.0,2:2^,56.0,77.0,0,1,5.0,31.0,0.0,20181017124412.0,11079^21077,0.02,10.0
120,,,Q4,4th Quarter,-21.5,0.8333333333333334,21.5,0.8333333333333334,155.5,0.7692307692307693,155.5,0.9090909090909091,10.0,4.0,17.0,,56.0,77.0,0,1,5.0,31.0,0.0,20181017124413.0,21077.0,0.02,10.0
121,,,Q4,4th Quarter,-21.5,0.8333333333333334,21.5,0.8333333333333334,155.5,0.7692307692307693,155.5,0.9090909090909091,10.0,4.0,17.0,,56.0,77.0,0,1,5.0,31.0,1.0,20181017124419.0,21077.0,0.02,10.0
122,,,Q4,4th Quarter,-21.5,0.8333333333333334,21.5,0.8333333333333334,154.5,0.8333333333333334,154.5,0.8333333333333334,10.0,4.0,17.0,,56.0,77.0,0,1,5.0,22.0,1.0,20181017124428.0,21077.0,0.02,10.0
123,,,Q4,4th Quarter,-22.5,0.8333333333333334,22.5,0.8333333333333334,156.5,0.8,156.5,0.8695652173913043,9.0,4.0,17.0,^,56.0,79.0,0,1,5.0,18.0,1.0,20181017124432.0,21074^11077,0.02,10.0
124,,,Q4,4th Quarter,-22.5,0.8333333333333334,22.5,0.8333333333333334,155.5,0.8695652173913043,155.5,0.8,9.0,4.0,17.0,,56.0,79.0,0,1,5.0,9.0,1.0,20181017124441.0,11077.0,0.02,10.0
125,,,Q4,4th Quarter,-22.5,0.8333333333333334,22.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,9.0,4.0,17.0,,56.0,79.0,0,1,5.0,5.0,1.0,20181017124445.0,11095.0,0.02,10.0
126,,,Q4,4th Quarter,-22.5,0.8333333333333334,22.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,9.0,4.0,17.0,,56.0,79.0,0,1,5.0,5.0,1.0,20181017124446.0,11077.0,0.02,10.0
127,,,Q4,4th Quarter,-22.5,0.8333333333333334,22.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,8.0,4.0,17.0,,56.0,79.0,0,1,4.0,57.0,1.0,20181017124454.0,11094.0,0.02,10.0
128,,,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,8.0,4.0,17.0,,56.0,79.0,0,1,4.0,56.0,1.0,20181017124454.0,21077.0,0.02,10.0
129,,,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,8.0,4.0,17.0,,56.0,79.0,0,1,4.0,55.0,0.0,20181017124455.0,21077.0,0.02,10.0
130,44.0,5.0,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,8.0,4.0,17.0,,56.0,79.0,0,1,4.0,55.0,0.0,20181017124512.0,21081.0,0.02,10.0
131,,,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,8.0,4.0,17.0,,56.0,79.0,0,1,4.0,55.0,0.0,20181017124652.0,21077.0,0.02,10.0
132,,,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,8.0,4.0,17.0,,56.0,79.0,0,1,4.0,55.0,1.0,20181017124654.0,21077.0,0.02,10.0
133,,,Q4,4th Quarter,-22.5,0.8333333333333334,22.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,8.0,4.0,17.0,,56.0,79.0,0,1,4.0,54.0,1.0,20181017124654.0,11077.0,0.02,10.0
134,,,Q4,4th Quarter,-22.5,0.8333333333333334,22.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,8.0,4.0,17.0,,56.0,79.0,0,1,4.0,45.0,1.0,20181017124703.0,11077.0,0.02,10.0
135,,,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,8.0,4.0,17.0,,56.0,79.0,0,1,4.0,42.0,1.0,20181017124706.0,21077.0,0.02,10.0
136,,,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,8.0,4.0,17.0,,56.0,79.0,0,1,4.0,33.0,1.0,20181017124715.0,21077.0,0.02,10.0
137,,,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,7.0,4.0,17.0,,56.0,79.0,0,1,4.0,25.0,1.0,20181017124723.0,21077.0,0.02,10.0
138,,,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,7.0,4.0,17.0,,56.0,79.0,0,1,4.0,23.0,1.0,20181017124725.0,21094.0,0.02,10.0
139,,,Q4,4th Quarter,-22.5,0.8333333333333334,22.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,8.0,4.0,17.0,,56.0,79.0,0,1,4.0,23.0,1.0,20181017124726.0,11077.0,0.02,10.0
140,,,Q4,4th Quarter,-22.5,0.8333333333333334,22.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,8.0,4.0,17.0,,56.0,79.0,0,1,4.0,15.0,0.0,20181017124733.0,11077.0,0.02,10.0
141,,,Q4,4th Quarter,-22.5,0.8333333333333334,22.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,8.0,4.0,17.0,,56.0,79.0,0,1,4.0,15.0,0.0,20181017124735.0,11094.0,0.02,10.0
142,,,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,7.0,4.0,17.0,,56.0,79.0,0,1,4.0,15.0,0.0,20181017124739.0,21077.0,0.02,10.0
143,,,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,7.0,4.0,17.0,,56.0,79.0,0,1,4.0,15.0,1.0,20181017124745.0,21077.0,0.02,10.0
144,,,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,7.0,4.0,17.0,,56.0,79.0,0,1,4.0,6.0,1.0,20181017124753.0,21077.0,0.02,10.0
145,,,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,7.0,4.0,17.0,,56.0,79.0,0,1,4.0,1.0,0.0,20181017124759.0,21077.0,0.02,10.0
146,,,Q4,4th Quarter,-24.5,0.9090909090909091,24.5,0.7692307692307693,155.5,0.8,155.5,0.8695652173913043,7.0,4.0,17.0,1:2,56.0,79.0,0,1,4.0,1.0,0.0,20181017124820.0,21078.0,0.02,10.0
147,,,Q4,4th Quarter,-23.5,0.8695652173913043,23.5,0.8,155.5,0.8,155.5,0.8695652173913043,8.0,4.0,17.0,1:2^2:2,56.0,79.0,0,1,4.0,1.0,0.0,20181017124829.0,21080^21078,0.02,10.0
148,,,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,7.0,4.0,17.0,1:2^2:2,56.0,79.0,0,1,4.0,1.0,1.0,20181017124842.0,21080^21078,0.02,10.0
149,,,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,7.0,4.0,17.0,1:2^2:2,56.0,79.0,0,1,4.0,0.0,1.0,20181017124843.0,21080^21078,0.02,10.0
150,,,Q4,4th Quarter,-22.5,0.8333333333333334,22.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,8.0,4.0,17.0,,56.0,79.0,0,1,3.0,51.0,1.0,20181017124852.0,11077.0,0.02,10.0
151,,,Q4,4th Quarter,-22.5,0.8333333333333334,22.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,8.0,4.0,17.0,,56.0,79.0,0,1,3.0,49.0,1.0,20181017124854.0,11077.0,0.02,10.0
152,,,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,7.0,4.0,17.0,,56.0,79.0,0,1,3.0,49.0,1.0,20181017124854.0,21077.0,0.02,10.0
153,,,Q4,4th Quarter,-25.5,0.8333333333333334,25.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,6.0,4.0,17.0,^,56.0,82.0,0,1,3.0,42.0,1.0,20181017124901.0,21075^11077,0.02,10.0
154,,,Q4,4th Quarter,-25.5,0.8333333333333334,25.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,6.0,4.0,17.0,,56.0,82.0,0,1,3.0,42.0,1.0,20181017124902.0,11077.0,0.02,10.0
155,,,Q4,4th Quarter,-25.5,0.8333333333333334,25.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,6.0,4.0,17.0,,56.0,82.0,0,1,3.0,40.0,0.0,20181017124903.0,11077.0,0.02,10.0
156,44.0,5.0,Q4,4th Quarter,-25.5,0.8333333333333334,25.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,6.0,4.0,17.0,,56.0,82.0,0,1,3.0,40.0,0.0,20181017124908.0,11081.0,0.02,10.0
157,,,Q4,4th Quarter,-25.5,0.8333333333333334,25.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,6.0,4.0,17.0,,56.0,82.0,0,1,3.0,40.0,0.0,20181017125041.0,11077.0,0.02,10.0
158,,,Q4,4th Quarter,-25.5,0.8333333333333334,25.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,6.0,4.0,17.0,,56.0,82.0,0,1,3.0,40.0,1.0,20181017125042.0,11077.0,0.02,10.0
159,,,Q4,4th Quarter,-25.5,0.8333333333333334,25.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,6.0,4.0,17.0,,56.0,82.0,0,1,3.0,31.0,1.0,20181017125050.0,11077.0,0.02,10.0
160,,,Q4,4th Quarter,-25.5,0.8333333333333334,25.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,6.0,4.0,17.0,,56.0,82.0,0,1,3.0,28.0,1.0,20181017125054.0,11094.0,0.02,10.0
161,,,Q4,4th Quarter,-26.5,0.8333333333333334,26.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,6.0,4.0,17.0,,56.0,82.0,0,1,3.0,19.0,1.0,20181017125103.0,21077.0,0.02,10.0
162,,,Q4,4th Quarter,-26.5,0.8333333333333334,26.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,6.0,4.0,17.0,,56.0,82.0,0,1,3.0,13.0,1.0,20181017125108.0,21094.0,0.02,10.0
163,,,Q4,4th Quarter,-25.5,0.8333333333333334,25.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,6.0,4.0,17.0,,56.0,82.0,0,1,3.0,13.0,1.0,20181017125109.0,11077.0,0.02,10.0
164,,,Q4,4th Quarter,-24.5,0.8333333333333334,24.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,6.0,4.0,17.0,^,58.0,82.0,0,1,3.0,6.0,1.0,20181017125116.0,11074^21077,0.02,10.0
165,,,Q4,4th Quarter,-24.5,0.0,24.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,,58.0,82.0,0,1,2.0,58.0,0.0,20181017125124.0,21077.0,0.02,10.0
166,,,Q4,4th Quarter,-24.5,0.0,24.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,^,58.0,82.0,0,1,2.0,58.0,0.0,20181017125145.0,11086^21077,0.02,10.0
167,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,1:2,58.0,82.0,0,1,2.0,58.0,0.0,20181017125145.0,21078.0,0.02,10.0
168,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,2:2^,58.0,83.0,0,1,2.0,58.0,0.0,20181017125210.0,21079^11077,0.02,10.0
169,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,,58.0,83.0,0,1,2.0,58.0,0.0,20181017125211.0,11077.0,0.02,10.0
170,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,,58.0,83.0,0,1,2.0,58.0,1.0,20181017125214.0,11077.0,0.02,10.0
171,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,,58.0,83.0,0,1,2.0,52.0,0.0,20181017125219.0,11077.0,0.02,10.0
172,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,,58.0,83.0,0,1,2.0,52.0,0.0,20181017125221.0,11077.0,0.02,10.0
173,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,,58.0,83.0,0,1,2.0,52.0,1.0,20181017125238.0,21077.0,0.02,10.0
174,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,,58.0,83.0,0,1,2.0,51.0,1.0,20181017125238.0,21077.0,0.02,10.0
175,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,,58.0,83.0,0,1,2.0,43.0,1.0,20181017125247.0,21077.0,0.02,10.0
176,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,,58.0,83.0,0,1,2.0,38.0,1.0,20181017125252.0,21094.0,0.02,10.0
177,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,,58.0,83.0,0,1,2.0,36.0,0.0,20181017125254.0,21077.0,0.02,10.0
178,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,^,58.0,83.0,0,1,2.0,36.0,0.0,20181017125259.0,11086^21077,0.02,10.0
179,,,Q4,4th Quarter,-26.5,0.0,26.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,1:2,58.0,83.0,0,1,2.0,36.0,0.0,20181017125259.0,21078.0,0.02,10.0
180,,,Q4,4th Quarter,-26.5,0.0,26.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,1:2,58.0,83.0,0,1,2.0,36.0,1.0,20181017125344.0,21078.0,0.02,10.0
181,,,Q4,4th Quarter,-26.5,0.0,26.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,1:2,58.0,83.0,0,1,2.0,34.0,0.0,20181017125346.0,21078.0,0.02,10.0
182,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,,58.0,83.0,0,1,2.0,34.0,0.0,20181017125356.0,11077.0,0.02,10.0
183,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,,58.0,83.0,0,1,2.0,34.0,1.0,20181017125427.0,11077.0,0.02,10.0
184,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,,58.0,83.0,0,1,2.0,27.0,0.0,20181017125434.0,11077.0,0.02,10.0
185,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,^,58.0,83.0,0,1,2.0,27.0,0.0,20181017125441.0,21086^11077,0.02,10.0
186,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,1:2,58.0,83.0,0,1,2.0,27.0,0.0,20181017125441.0,11078.0,0.02,10.0
187,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,2:2^,60.0,84.0,0,1,2.0,27.0,0.0,20181017125512.0,11079^21077,0.02,10.0
188,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,,60.0,84.0,0,1,2.0,27.0,0.0,20181017125513.0,21077.0,0.02,10.0
189,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,,60.0,84.0,0,1,2.0,27.0,1.0,20181017125519.0,21077.0,0.02,10.0
190,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,,60.0,84.0,0,1,2.0,18.0,1.0,20181017125527.0,21077.0,0.02,10.0
191,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,^,60.0,86.0,0,1,2.0,12.0,1.0,20181017125534.0,21074^11077,0.02,10.0
192,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,5.0,4.0,17.0,,60.0,86.0,0,1,2.0,3.0,1.0,20181017125543.0,11077.0,0.02,10.0
193,,,Q4,4th Quarter,-23.5,0.0,23.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,^,63.0,86.0,0,1,1.0,56.0,1.0,20181017125550.0,11075^21077,0.02,10.0
194,,,Q4,4th Quarter,-23.5,0.0,23.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,86.0,0,1,1.0,55.0,1.0,20181017125550.0,21077.0,0.02,10.0
195,,,Q4,4th Quarter,-23.5,0.0,23.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,86.0,0,1,1.0,46.0,1.0,20181017125559.0,21077.0,0.02,10.0
196,,,Q4,4th Quarter,-23.5,0.0,23.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,86.0,0,1,1.0,38.0,1.0,20181017125607.0,21077.0,0.02,10.0
197,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,^,63.0,89.0,0,1,1.0,31.0,1.0,20181017125615.0,21075^11077,0.02,10.0
198,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,89.0,0,1,1.0,28.0,0.0,20181017125617.0,11077.0,0.02,10.0
199,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,89.0,0,1,1.0,28.0,1.0,20181017125626.0,11077.0,0.02,10.0
200,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,89.0,0,1,1.0,27.0,1.0,20181017125626.0,11077.0,0.02,10.0
201,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,89.0,0,1,1.0,19.0,1.0,20181017125634.0,11077.0,0.02,10.0
202,,,Q4,4th Quarter,-25.5,0.0,25.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,89.0,0,1,1.0,18.0,1.0,20181017125636.0,11094.0,0.02,10.0
203,,,Q4,4th Quarter,-26.5,0.0,26.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,89.0,0,1,1.0,17.0,0.0,20181017125637.0,21077.0,0.02,10.0
204,,,Q4,4th Quarter,-26.5,0.0,26.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,^,63.0,89.0,0,1,1.0,17.0,0.0,20181017125702.0,11086^21077,0.02,10.0
205,,,Q4,4th Quarter,-26.5,0.0,26.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,1:2,63.0,89.0,0,1,1.0,17.0,0.0,20181017125703.0,21078.0,0.02,10.0
206,,,Q4,4th Quarter,-27.5,0.0,27.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,1:2^2:2,63.0,90.0,0,1,1.0,17.0,0.0,20181017125707.0,21079^21078,0.02,10.0
207,,,Q4,4th Quarter,-27.5,0.0,27.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,2:2^,63.0,91.0,0,1,1.0,17.0,0.0,20181017125719.0,21079^11077,0.02,10.0
208,,,Q4,4th Quarter,-27.5,0.0,27.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,91.0,0,1,1.0,17.0,0.0,20181017125719.0,11077.0,0.02,10.0
209,,,Q4,4th Quarter,-27.5,0.0,27.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,91.0,0,1,1.0,17.0,0.0,20181017125858.0,11077.0,0.02,10.0
210,,,Q4,4th Quarter,-27.5,0.0,27.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,91.0,0,1,1.0,17.0,1.0,20181017125901.0,11077.0,0.02,10.0
211,,,Q4,4th Quarter,-27.5,0.0,27.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,91.0,0,1,1.0,8.0,1.0,20181017125910.0,11077.0,0.02,10.0
212,,,Q4,4th Quarter,-27.5,0.0,27.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,91.0,0,1,1.0,3.0,0.0,20181017125916.0,11077.0,0.02,10.0
213,,,Q4,4th Quarter,-28.5,0.0,28.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,^,63.0,91.0,0,1,1.0,3.0,0.0,20181017125922.0,11086^21077,0.02,10.0
214,,,Q4,4th Quarter,-28.5,0.0,28.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,91.0,0,1,1.0,3.0,0.0,20181017125923.0,21077.0,0.02,10.0
215,,,Q4,4th Quarter,-28.5,0.0,28.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,91.0,0,1,1.0,3.0,1.0,20181017125937.0,21077.0,0.02,10.0
216,,,Q4,4th Quarter,-28.5,0.0,28.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,91.0,0,1,0.0,54.0,1.0,20181017125945.0,21077.0,0.02,10.0
217,,,Q4,4th Quarter,-28.5,0.0,28.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,91.0,0,1,0.0,46.0,1.0,20181017125953.0,21077.0,0.02,10.0
218,,,Q4,4th Quarter,-28.5,0.0,28.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,91.0,0,1,0.0,46.0,1.0,20181017125954.0,21077.0,0.02,10.0
219,,,Q4,4th Quarter,-28.5,0.0,28.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,91.0,0,1,0.0,42.0,1.0,20181017125957.0,21095.0,0.02,10.0
220,,,Q4,4th Quarter,-27.5,0.0,27.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,91.0,0,1,0.0,33.0,1.0,20181017130005.0,11077.0,0.02,10.0
221,,,Q4,4th Quarter,-28.5,0.0,28.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,91.0,0,1,0.0,33.0,1.0,20181017130005.0,21077.0,0.02,10.0
222,,,Q4,4th Quarter,-28.5,0.0,28.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,91.0,0,1,0.0,20.0,1.0,20181017130019.0,21077.0,0.02,10.0
223,,,Q4,4th Quarter,-28.5,0.0,28.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,91.0,0,1,0.0,12.0,1.0,20181017130027.0,21077.0,0.02,10.0
224,,,Q4,4th Quarter,-28.5,0.0,28.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,91.0,0,1,0.0,6.0,0.0,20181017130033.0,21077.0,0.02,10.0
225,,,Q4,4th Quarter,-29.5,0.0,29.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,^,63.0,93.0,0,1,0.0,6.0,0.0,20181017130033.0,21074^11077,0.02,10.0
226,,,Q4,4th Quarter,-29.5,0.0,29.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,93.0,0,1,0.0,6.0,0.0,20181017130034.0,11077.0,0.02,10.0
227,,,Q4,4th Quarter,-29.5,0.0,29.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,93.0,0,1,0.0,6.0,1.0,20181017130035.0,11077.0,0.02,10.0
228,,,Q4,4th Quarter,-29.5,0.0,29.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,93.0,0,1,0.0,1.0,1.0,20181017130041.0,11077.0,0.02,10.0
229,,,Q4,4th Quarter,-29.5,0.0,29.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,93.0,0,1,0.0,0.0,0.0,20181017130043.0,11077.0,0.02,10.0
230,,,Q4,4th Quarter,-29.5,0.0,29.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,93.0,0,1,0.0,0.0,0.0,20181017130049.0,11077.0,0.02,10.0
231,,,Q4,4th Quarter,-29.5,0.0,29.5,0.0,155.5,0.8,155.5,0.8695652173913043,1.0,4.0,17.0,,63.0,93.0,0,1,0.0,0.0,0.0,20181017130049.0,1084.0,0.02,10.0
