,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
191,,,,6.5,0.91,-6.5,0.77,147.5,0.77,147.5,0.91,-6.5,,,8.0,4.0,18.0,19.0,7.0,10.0,5.0,4.0,2.0,2.0,100.0,90.9,67.0,60.0,1.0,1,3.0,29.0,0.0,20180721013842.0,11077.0,0.0,0.0
192,,,,6.5,0.91,-6.5,0.77,147.5,0.77,147.5,0.91,-6.5,,,8.0,4.0,18.0,19.0,7.0,10.0,5.0,4.0,2.0,2.0,100.0,90.9,67.0,60.0,1.0,1,3.0,29.0,0.0,20180721013842.0,11077.0,0.0,0.0
193,,,,7.5,0.91,-6.5,0.77,147.5,0.77,147.5,0.91,-6.5,^,,8.0,4.0,18.0,19.0,7.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,67.0,60.0,1.0,1,3.0,29.0,0.0,20180721013842.0,21086^11077,0.0,0.0
194,,,,7.5,0.8,-6.5,0.77,147.5,0.77,147.5,0.91,7.5,^,,8.0,4.0,18.0,19.0,7.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,67.0,60.0,0.0,1,3.0,29.0,0.0,20180721013842.0,21086^11077,0.0,0.0
195,,,,7.5,0.8,-7.5,0.77,147.5,0.77,147.5,0.91,7.5,^,,8.0,4.0,18.0,19.0,7.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,67.0,60.0,0.0,1,3.0,29.0,0.0,20180721013842.0,21086^11077,0.0,0.0
196,,,,7.5,0.8,-7.5,0.87,147.5,0.77,147.5,0.91,-7.5,^,,8.0,4.0,18.0,19.0,7.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,67.0,60.0,0.0,1,3.0,29.0,0.0,20180721013842.0,21086^11077,0.0,0.0
197,,,,7.5,0.8,-7.5,0.87,147.5,0.77,147.5,0.91,-7.5,1:2,,8.0,4.0,18.0,19.0,7.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,68.0,60.0,0.0,1,3.0,29.0,0.0,20180721013859.0,11078.0,0.0,0.0
198,,,,7.5,0.83,-7.5,0.83,147.5,0.77,147.5,0.91,-7.5,1:2^2:2,,8.0,4.0,18.0,19.0,8.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,0.0,1,3.0,29.0,0.0,20180721013859.0,11079^11078,0.0,0.0
199,,,,7.5,0.83,-7.5,0.83,147.5,0.77,147.5,0.91,-7.5,1:2^2:2,,8.0,4.0,18.0,19.0,8.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,0.0,1,3.0,29.0,0.0,20180721013911.0,11079^11078,0.0,0.0
200,,,,7.5,0.87,-7.5,0.8,147.5,0.77,147.5,0.91,-7.5,2:2^,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,0.0,1,3.0,29.0,0.0,20180721013911.0,11079^21077,0.0,0.0
201,,,,7.5,0.87,-7.5,0.8,147.5,0.77,147.5,0.91,-7.5,2:2^,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,0.0,1,3.0,29.0,0.0,20180721013912.0,11079^21077,0.0,0.0
202,,,,7.5,0.87,-7.5,0.8,147.5,0.77,147.5,0.91,-7.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,0.0,1,3.0,29.0,0.0,20180721013912.0,21077.0,0.0,0.0
203,,,,7.5,0.87,-7.5,0.8,147.5,0.77,147.5,0.91,-7.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,0.0,1,3.0,29.0,1.0,20180721013915.0,21077.0,0.0,0.0
204,,,,7.5,0.87,-7.5,0.8,147.5,0.77,147.5,0.91,-7.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,0.0,1,3.0,29.0,1.0,20180721013915.0,21077.0,0.0,0.0
205,,,,7.5,0.87,-7.5,0.8,147.5,0.77,147.5,0.91,-7.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,0.0,1,3.0,21.0,1.0,20180721013924.0,21077.0,0.0,0.0
206,,,,7.5,0.87,-7.5,0.8,147.5,0.77,147.5,0.91,-7.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,0.0,1,3.0,21.0,1.0,20180721013924.0,21077.0,0.0,0.0
207,,,,7.5,0.87,-7.5,0.8,147.5,0.77,147.5,0.91,-7.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,0.0,1,3.0,13.0,1.0,20180721013932.0,21077.0,0.0,0.0
208,,,,7.5,0.91,-7.5,0.77,147.5,0.77,147.5,0.91,-7.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,0.0,1,3.0,13.0,1.0,20180721013932.0,21077.0,0.0,0.0
209,,,,7.5,0.91,-7.5,0.77,147.5,0.77,147.5,0.91,-7.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,0.0,1,3.0,8.0,1.0,20180721013937.0,21077.0,0.0,0.0
210,,,,8.5,0.91,-8.5,0.77,147.5,0.77,147.5,0.91,8.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,0.0,1,3.0,8.0,1.0,20180721013937.0,21094.0,0.0,0.0
211,,,,8.5,0.91,-8.5,0.77,147.5,0.77,147.5,0.91,-8.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,0.0,1,3.0,8.0,1.0,20180721013937.0,11077.0,0.0,0.0
212,,,,8.5,0.91,-8.5,0.77,147.5,0.77,147.5,0.91,-8.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,0.0,1,3.0,0.0,1.0,20180721013946.0,11077.0,0.0,0.0
213,,,,8.5,0.0,-8.5,0.77,147.5,0.77,147.5,0.91,-8.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,1.0,1,3.0,0.0,1.0,20180721013946.0,11077.0,0.0,0.0
214,,,,8.5,0.0,-8.5,0.0,147.5,0.77,147.5,0.91,-8.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,1.0,1,2.0,51.0,1.0,20180721013953.0,11077.0,0.0,0.0
215,,,,8.5,0.0,-8.5,0.0,147.5,0.77,147.5,0.91,-8.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,1.0,1,2.0,51.0,1.0,20180721013953.0,11094.0,0.0,0.0
216,,,,8.5,0.0,-8.5,0.0,147.5,0.77,147.5,0.91,-8.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,1.0,1,2.0,51.0,1.0,20180721013954.0,11094.0,0.0,0.0
217,,,,7.5,0.0,-7.5,0.0,147.5,0.77,147.5,0.91,7.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,1.0,1,2.0,51.0,1.0,20180721013954.0,21077.0,0.0,0.0
218,,,,7.5,0.0,-7.5,0.0,147.5,0.77,147.5,0.91,-7.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,1.0,1,2.0,46.0,0.0,20180721013958.0,21077.0,0.0,0.0
219,,,,7.5,0.0,-7.5,0.0,147.5,0.77,147.5,0.91,-7.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,1.0,1,2.0,46.0,0.0,20180721013958.0,21077.0,0.0,0.0
220,,,,7.5,0.0,-7.5,0.0,147.5,0.77,147.5,0.91,-7.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,1.0,1,2.0,46.0,0.0,20180721014003.0,21077.0,0.0,0.0
221,,,,8.5,0.0,-8.5,0.0,147.5,0.77,147.5,0.91,8.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,1.0,1,2.0,46.0,0.0,20180721014003.0,21077.0,0.0,0.0
222,44.0,5.0,,8.5,0.0,-8.5,0.0,147.5,0.77,147.5,0.91,-8.5,,,8.0,4.0,18.0,19.0,9.0,10.0,5.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,1.0,1,2.0,46.0,0.0,20180721014027.0,11077.0,0.0,0.0
223,,,,8.5,0.0,-8.5,0.0,147.5,0.77,147.5,0.91,-8.5,,,8.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,1.0,1,2.0,46.0,0.0,20180721014027.0,11081.0,0.0,0.0
224,,,,8.5,0.0,-8.5,0.0,147.5,0.77,147.5,0.91,-8.5,,,8.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,1.0,1,2.0,46.0,0.0,20180721014238.0,11081.0,0.0,0.0
225,,,,8.5,0.0,-8.5,0.0,147.5,0.77,147.5,0.91,-8.5,,,8.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,1.0,1,2.0,46.0,0.0,20180721014238.0,11077.0,0.0,0.0
226,,,,8.5,0.0,-8.5,0.0,147.5,0.77,147.5,0.91,-8.5,,,8.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,1.0,1,2.0,46.0,1.0,20180721014244.0,11077.0,0.0,0.0
227,,,,8.5,0.0,-8.5,0.0,147.5,0.77,147.5,0.91,-8.5,,,8.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,1.0,1,2.0,46.0,1.0,20180721014244.0,11077.0,0.0,0.0
228,,,,8.5,0.0,-8.5,0.0,147.5,0.77,147.5,0.91,-8.5,,,8.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,1.0,1,2.0,38.0,1.0,20180721014252.0,11077.0,0.0,0.0
229,,,,8.5,0.0,-8.5,0.0,147.5,0.77,147.5,0.91,-8.5,,,8.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,1.0,1,2.0,38.0,1.0,20180721014252.0,11077.0,0.0,0.0
230,,,,8.5,0.0,-8.5,0.0,147.5,0.77,147.5,0.91,-8.5,,,8.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,69.0,60.0,1.0,1,2.0,30.0,1.0,20180721014300.0,11077.0,0.0,0.0
231,,,,8.5,0.0,-8.5,0.0,147.5,0.77,147.5,0.91,-8.5,,,8.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,72.0,60.0,1.0,1,2.0,30.0,1.0,20180721014300.0,11077.0,0.0,0.0
232,,,,8.5,0.0,-8.5,0.0,147.5,0.77,147.5,0.91,-8.5,,,8.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,72.0,60.0,1.0,1,2.0,21.0,1.0,20180721014309.0,11077.0,0.0,0.0
233,,,,10.5,0.0,-10.5,0.0,147.5,0.77,147.5,0.91,10.5,^,,9.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,72.0,60.0,1.0,1,2.0,21.0,1.0,20180721014309.0,11075^21077,0.0,0.0
234,,,,10.5,0.0,-10.5,0.0,147.5,0.77,147.5,0.91,-10.5,,,9.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,72.0,60.0,1.0,1,2.0,13.0,1.0,20180721014318.0,21077.0,0.0,0.0
235,,,,10.5,0.0,-10.5,0.0,147.5,0.77,147.5,0.91,-10.5,,,9.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,72.0,60.0,1.0,1,2.0,13.0,1.0,20180721014318.0,21077.0,0.0,0.0
236,,,,10.5,0.0,-10.5,0.0,147.5,0.77,147.5,0.91,-10.5,,,9.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,72.0,60.0,1.0,1,2.0,4.0,1.0,20180721014326.0,21077.0,0.0,0.0
237,,,,12.5,0.0,-12.5,0.0,147.5,0.77,147.5,0.91,12.5,,,9.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,72.0,60.0,1.0,1,2.0,4.0,1.0,20180721014326.0,21077.0,0.0,0.0
238,,,,12.5,0.0,-12.5,0.0,147.5,0.77,147.5,0.91,-12.5,,,9.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,56.0,1.0,20180721014334.0,11077.0,0.0,0.0
239,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,14.5,,,9.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,56.0,1.0,20180721014334.0,11077.0,0.0,0.0
240,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,^,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,56.0,1.0,20180721014334.0,11075^21077,0.0,0.0
241,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,48.0,1.0,20180721014343.0,21077.0,0.0,0.0
242,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,48.0,1.0,20180721014343.0,21077.0,0.0,0.0
243,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,46.0,0.0,20180721014344.0,21077.0,0.0,0.0
244,44.0,5.0,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,46.0,0.0,20180721014344.0,21077.0,0.0,0.0
245,44.0,5.0,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,4.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,46.0,0.0,20180721014346.0,21077.0,0.0,0.0
246,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,46.0,0.0,20180721014346.0,21081.0,0.0,0.0
247,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,46.0,0.0,20180721014437.0,21081.0,0.0,0.0
248,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,46.0,0.0,20180721014437.0,21077.0,0.0,0.0
249,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,46.0,1.0,20180721014438.0,21077.0,0.0,0.0
250,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,46.0,1.0,20180721014438.0,21077.0,0.0,0.0
251,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,38.0,1.0,20180721014446.0,21077.0,0.0,0.0
252,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,38.0,1.0,20180721014446.0,21077.0,0.0,0.0
253,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,30.0,1.0,20180721014455.0,21077.0,0.0,0.0
254,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,30.0,1.0,20180721014455.0,21077.0,0.0,0.0
255,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,29.0,1.0,20180721014455.0,21077.0,0.0,0.0
256,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,15.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,29.0,1.0,20180721014455.0,21077.0,0.0,0.0
257,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,-15.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,21.0,1.0,20180721014504.0,11077.0,0.0,0.0
258,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,-15.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,21.0,1.0,20180721014504.0,11077.0,0.0,0.0
259,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,-15.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,13.0,0.0,20180721014511.0,11077.0,0.0,0.0
260,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,-15.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,13.0,0.0,20180721014511.0,11077.0,0.0,0.0
261,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,-15.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,13.0,0.0,20180721014517.0,11077.0,0.0,0.0
262,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,-15.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,13.0,0.0,20180721014517.0,11094.0,0.0,0.0
263,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,-15.5,,,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,3.0,100.0,90.9,75.0,60.0,1.0,1,1.0,13.0,0.0,20180721014546.0,11077.0,0.0,0.0
264,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,-15.5,^,1.0,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,75.0,60.0,1.0,1,1.0,13.0,0.0,20180721014546.0,21086^11077,0.0,0.0
265,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,-15.5,^,1.0,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,75.0,60.0,1.0,1,1.0,13.0,1.0,20180721014558.0,21086^11077,0.0,0.0
266,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,-15.5,^,1.0,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,75.0,60.0,1.0,1,1.0,13.0,1.0,20180721014558.0,21086^11077,0.0,0.0
267,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,-15.5,^,1.0,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,75.0,60.0,1.0,1,1.0,5.0,1.0,20180721014607.0,21086^11077,0.0,0.0
268,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,-15.5,^,1.0,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,60.0,1.0,1,1.0,5.0,1.0,20180721014607.0,21086^11077,0.0,0.0
269,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,-15.5,^,1.0,10.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,60.0,1.0,1,1.0,4.0,1.0,20180721014607.0,21086^11077,0.0,0.0
270,,,,17.5,0.0,-17.5,0.0,147.5,0.77,147.5,0.91,17.5,,1.0,11.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,60.0,1.0,1,1.0,4.0,1.0,20180721014607.0,21077.0,0.0,0.0
271,,,,17.5,0.0,-17.5,0.0,147.5,0.77,147.5,0.91,-17.5,,1.0,11.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,60.0,1.0,1,0.0,56.0,1.0,20180721014616.0,21077.0,0.0,0.0
272,,,,17.5,0.0,-17.5,0.0,147.5,0.77,147.5,0.91,-17.5,,1.0,11.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,60.0,1.0,1,0.0,56.0,1.0,20180721014616.0,21077.0,0.0,0.0
273,,,,17.5,0.0,-17.5,0.0,147.5,0.77,147.5,0.91,-17.5,,1.0,11.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,60.0,1.0,1,0.0,47.0,1.0,20180721014624.0,21077.0,0.0,0.0
274,,,,17.5,0.0,-17.5,0.0,147.5,0.77,147.5,0.91,-17.5,,1.0,11.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,63.0,1.0,1,0.0,47.0,1.0,20180721014624.0,21077.0,0.0,0.0
275,,,,17.5,0.0,-17.5,0.0,147.5,0.77,147.5,0.91,-17.5,,1.0,11.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,63.0,1.0,1,0.0,46.0,1.0,20180721014625.0,21077.0,0.0,0.0
276,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,15.5,,1.0,11.0,4.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,63.0,1.0,1,0.0,46.0,1.0,20180721014625.0,21077.0,0.0,0.0
277,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,-15.5,,1.0,11.0,5.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,63.0,1.0,1,0.0,45.0,0.0,20180721014626.0,11077.0,0.0,0.0
278,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,-15.5,,1.0,11.0,5.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,63.0,1.0,1,0.0,45.0,0.0,20180721014626.0,11077.0,0.0,0.0
279,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,-15.5,,1.0,11.0,5.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,63.0,1.0,1,0.0,45.0,1.0,20180721014631.0,11077.0,0.0,0.0
280,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,-15.5,,1.0,11.0,5.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,63.0,1.0,1,0.0,45.0,1.0,20180721014631.0,11077.0,0.0,0.0
281,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,-15.5,,1.0,11.0,5.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,63.0,1.0,1,0.0,37.0,0.0,20180721014638.0,11077.0,0.0,0.0
282,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,-15.5,,1.0,11.0,5.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,63.0,1.0,1,0.0,37.0,0.0,20180721014638.0,11077.0,0.0,0.0
283,,,,15.5,0.0,-15.5,0.0,147.5,0.77,147.5,0.91,-15.5,,1.0,11.0,5.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,63.0,1.0,1,0.0,37.0,0.0,20180721014644.0,11077.0,0.0,0.0
284,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,14.5,,1.0,11.0,5.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,63.0,1.0,1,0.0,37.0,0.0,20180721014644.0,11077.0,0.0,0.0
285,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,1.0,11.0,5.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,63.0,1.0,1,0.0,37.0,1.0,20180721014651.0,21077.0,0.0,0.0
286,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,1.0,11.0,5.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,63.0,1.0,1,0.0,37.0,1.0,20180721014651.0,21077.0,0.0,0.0
287,,,,14.5,0.0,-14.5,0.0,147.5,0.77,147.5,0.91,-14.5,,1.0,11.0,5.0,18.0,19.0,9.0,10.0,4.0,3.0,2.0,4.0,100.0,90.9,78.0,63.0,1.0,1,0.0,29.0,1.0,20180721014700.0,21077.0,0.0,0.0
