,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
101,,,第2节,第2节,32.5,0.87,-32.5,0.8,154.5,0.83,154.5,0.83,154.5,2.0,,0.0,4.0,1.0,7.0,5.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,29.0,26.0,0.0,1,7.0,33.0,0,,11075.0
102,,,第2节,第2节,32.5,0.87,-32.5,0.8,154.5,0.83,154.5,0.83,154.5,2.0,,0.0,4.0,1.0,7.0,5.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,15.0,29.0,0.0,1,7.0,33.0,0,,21077.0
103,,,第2节,第2节,32.5,0.87,-32.5,0.8,154.5,0.83,154.5,0.83,154.5,2.0,,0.0,4.0,1.0,7.0,5.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,15.0,29.0,0.0,1,7.0,17.0,0,,21077.0
104,,,第2节,第2节,32.5,0.83,-34.5,0.83,154.5,0.83,154.5,0.83,-34.5,2.0,,0.0,4.0,1.0,7.0,5.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,15.0,29.0,0.0,1,7.0,17.0,0,,21077.0
105,,,第2节,第2节,34.5,0.83,-34.5,0.83,154.5,0.83,156.5,0.83,34.5,2.0,,0.0,4.0,1.0,7.0,5.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,15.0,29.0,0.0,1,7.0,17.0,0,,21077.0
106,,,第2节,第2节,34.5,0.83,-34.5,0.83,156.5,0.83,156.5,0.83,156.5,2.0,,0.0,4.0,1.0,7.0,5.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,15.0,29.0,0.0,1,7.0,17.0,0,,21077.0
107,,,第2节,第2节,34.5,0.83,-34.5,0.83,156.5,0.83,156.5,0.83,156.5,2.0,,0.0,4.0,1.0,7.0,5.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,15.0,29.0,0.0,1,7.0,11.0,0,,21077.0
108,,,第2节,第2节,34.5,0.83,-34.5,0.83,156.5,0.83,156.5,0.83,156.5,2.0,,0.0,4.0,1.0,7.0,5.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,15.0,29.0,0.0,1,6.0,11.0,0,,21077.0
109,,,第2节,第2节,34.5,0.83,-34.5,0.83,156.5,0.83,156.5,0.83,156.5,2.0,,0.0,4.0,1.0,7.0,5.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,15.0,29.0,0.0,1,6.0,58.0,0,,21077.0
110,,,第2节,第2节,34.5,0.83,-33.5,0.83,156.5,0.83,156.5,0.83,-33.5,2.0,,0.0,4.0,1.0,7.0,5.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,15.0,29.0,0.0,1,6.0,58.0,0,,21077.0
111,,,第2节,第2节,33.5,0.83,-33.5,0.83,156.5,0.83,157.5,0.83,33.5,2.0,,0.0,4.0,1.0,7.0,5.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,15.0,29.0,0.0,1,6.0,58.0,0,,21077.0
112,,,第2节,第2节,33.5,0.83,-33.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,4.0,1.0,7.0,5.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,15.0,29.0,0.0,1,6.0,58.0,0,,21077.0
113,,,第2节,第2节,33.5,0.83,-33.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,4.0,1.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,15.0,17.0,0.0,1,6.0,58.0,0,,21074.0
114,,,第2节,第2节,33.5,0.83,-33.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,4.0,1.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,17.0,29.0,0.0,1,6.0,58.0,0,,11077.0
115,,,第2节,第2节,33.5,0.83,-33.5,0.83,156.5,0.83,156.5,0.83,156.5,2.0,,0.0,4.0,1.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,17.0,29.0,0.0,1,6.0,58.0,0,,11077.0
116,,,第2节,第2节,33.5,0.83,-33.5,0.83,156.5,0.83,156.5,0.83,156.5,2.0,,0.0,4.0,1.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,17.0,29.0,0.0,1,6.0,50.0,0,,11077.0
117,,,第2节,第2节,33.5,0.83,-32.5,0.83,156.5,0.83,156.5,0.83,-32.5,2.0,,0.0,4.0,1.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,17.0,29.0,0.0,1,6.0,50.0,0,,21077.0
118,,,第2节,第2节,32.5,0.83,-32.5,0.83,156.5,0.83,155.5,0.83,32.5,2.0,,0.0,4.0,1.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,17.0,29.0,0.0,1,6.0,50.0,0,,21077.0
119,,,第2节,第2节,32.5,0.83,-32.5,0.83,155.5,0.83,155.5,0.83,155.5,2.0,,0.0,4.0,1.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,17.0,29.0,0.0,1,6.0,50.0,0,,21077.0
120,,,第2节,第2节,32.5,0.83,-32.5,0.83,155.5,0.83,155.5,0.83,155.5,2.0,,0.0,4.0,1.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,17.0,29.0,0.0,1,6.0,35.0,0,,21077.0
121,,,第2节,第2节,32.5,0.83,-32.5,0.83,155.5,0.83,155.5,0.83,155.5,2.0,,0.0,4.0,2.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,17.0,20.0,0.0,1,6.0,35.0,0,,21075.0
122,,,第2节,第2节,32.5,0.83,-32.5,0.83,155.5,0.83,155.5,0.83,155.5,2.0,,0.0,4.0,2.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,20.0,29.0,0.0,1,6.0,35.0,0,,11077.0
123,,,第2节,第2节,32.5,0.83,-30.5,0.83,155.5,0.83,155.5,0.83,-30.5,2.0,,0.0,4.0,2.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,20.0,29.0,0.0,1,6.0,35.0,0,,11077.0
124,,,第2节,第2节,30.5,0.83,-30.5,0.83,155.5,0.83,157.5,0.83,30.5,2.0,,0.0,4.0,2.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,20.0,29.0,0.0,1,6.0,35.0,0,,11077.0
125,,,第2节,第2节,30.5,0.83,-30.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,4.0,2.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,20.0,29.0,0.0,1,6.0,35.0,0,,11077.0
126,,,第2节,第2节,30.5,0.83,-30.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,4.0,2.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,20.0,29.0,0.0,1,6.0,15.0,0,,11077.0
127,,,第2节,第2节,30.5,0.83,-30.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,4.0,2.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,20.0,29.0,0.0,1,6.0,15.0,0,,11077.0
128,,,第2节,第2节,30.5,0.83,-30.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,4.0,2.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,20.0,29.0,0.0,1,6.0,14.0,0,,11077.0
129,,,第2节,第2节,30.5,0.83,-30.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,4.0,2.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,20.0,29.0,1.0,1,6.0,14.0,0,,11077.0
130,,,第2节,第2节,30.5,0.83,-30.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,4.0,2.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,20.0,29.0,1.0,1,6.0,14.0,0,,11077.0
131,,,第2节,第2节,30.5,0.83,-30.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,4.0,2.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,20.0,29.0,1.0,1,6.0,14.0,0,,11077.0
132,,,第2节,第2节,30.5,0.83,-30.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,4.0,2.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,20.0,29.0,1.0,1,6.0,16.0,0,,11077.0
133,,,第2节,第2节,30.5,0.83,-30.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,4.0,2.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,20.0,29.0,0.0,1,6.0,16.0,0,,11077.0
134,,,第2节,第2节,30.5,0.83,-30.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,4.0,2.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,20.0,29.0,0.0,1,6.0,16.0,0,,11077.0
135,,,第2节,第2节,30.5,0.83,-30.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,4.0,2.0,7.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,60.0,50.0,20.0,29.0,0.0,1,6.0,16.0,0,,11077.0
136,44.0,5.0,第2节,第2节,30.5,0.83,-30.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,4.0,2.0,7.0,6.0,3.0,2.0,4.0,5.0,2.0,3.0,60.0,50.0,20.0,29.0,0.0,1,6.0,16.0,0,,11081.0
137,44.0,5.0,第2节,第2节,30.5,0.83,-30.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,4.0,2.0,7.0,6.0,3.0,2.0,3.0,5.0,2.0,3.0,60.0,50.0,20.0,29.0,0.0,1,6.0,1.0,0,,11081.0
138,44.0,5.0,第2节,第2节,30.5,0.83,-30.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,1.0,4.0,2.0,7.0,6.0,3.0,2.0,3.0,5.0,2.0,4.0,60.0,50.0,20.0,29.0,0.0,1,6.0,1.0,0,,21086.0
139,44.0,5.0,第2节,第2节,30.5,0.87,-30.5,0.8,156.5,0.83,156.5,0.83,156.5,2.0,,1.0,4.0,2.0,7.0,6.0,3.0,2.0,3.0,5.0,2.0,4.0,60.0,50.0,20.0,29.0,0.0,1,6.0,1.0,0,,11077.0
140,44.0,5.0,第2节,第2节,30.5,0.87,-30.5,0.8,156.5,0.83,156.5,0.83,156.5,2.0,,1.0,4.0,2.0,7.0,6.0,3.0,2.0,3.0,5.0,2.0,4.0,60.0,50.0,20.0,29.0,0.0,1,5.0,52.0,0,,11077.0
141,44.0,5.0,第2节,第2节,30.5,0.87,-30.5,0.8,156.5,0.83,156.5,0.83,156.5,2.0,,1.0,4.0,2.0,7.0,6.0,3.0,2.0,3.0,5.0,2.0,5.0,60.0,50.0,20.0,29.0,0.0,1,5.0,52.0,0,,21086.0
142,44.0,5.0,第2节,第2节,30.5,0.83,-30.5,0.83,156.5,0.83,156.5,0.83,156.5,2.0,,1.0,4.0,2.0,7.0,6.0,3.0,2.0,3.0,5.0,2.0,5.0,60.0,50.0,20.0,29.0,0.0,1,5.0,52.0,0,,11077.0
143,44.0,5.0,第2节,第2节,30.5,0.83,-31.5,0.83,156.5,0.83,156.5,0.83,-31.5,2.0,1:2,1.0,4.0,2.0,7.0,6.0,3.0,2.0,3.0,5.0,2.0,5.0,60.0,50.0,20.0,29.0,0.0,1,5.0,52.0,0,,11078.0
144,44.0,5.0,第2节,第2节,31.5,0.83,-31.5,0.83,156.5,0.83,157.5,0.83,31.5,2.0,1:2,1.0,4.0,2.0,7.0,6.0,3.0,2.0,3.0,5.0,2.0,5.0,60.0,50.0,20.0,29.0,0.0,1,5.0,52.0,0,,11078.0
145,44.0,5.0,第2节,第2节,31.5,0.83,-31.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,1:2,1.0,4.0,2.0,7.0,6.0,3.0,2.0,3.0,5.0,2.0,5.0,60.0,50.0,20.0,29.0,0.0,1,5.0,52.0,0,,11078.0
146,44.0,5.0,第2节,第2节,31.5,0.83,-31.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,1:2,1.0,4.0,2.0,7.0,6.0,4.0,2.0,3.0,5.0,2.0,5.0,66.7,50.0,30.0,29.0,0.0,1,5.0,52.0,0,,11079.0
147,44.0,5.0,第2节,第2节,31.5,0.83,-31.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,2:2,1.0,4.0,2.0,7.0,6.0,4.0,2.0,3.0,5.0,2.0,5.0,66.7,50.0,20.0,30.0,0.0,1,5.0,52.0,0,,11078.0
148,44.0,5.0,第2节,第2节,31.5,0.8,-31.5,0.87,157.5,0.83,157.5,0.83,157.5,2.0,2:2,1.0,4.0,2.0,7.0,6.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,20.0,30.0,0.0,1,5.0,52.0,0,,11080.0
149,44.0,5.0,第2节,第2节,31.5,0.8,-31.5,0.87,157.5,0.83,157.5,0.83,157.5,2.0,,1.0,4.0,2.0,7.0,6.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,20.0,30.0,0.0,1,5.0,52.0,0,,21077.0
150,44.0,5.0,第2节,第2节,31.5,0.8,-31.5,0.87,157.5,0.83,157.5,0.83,157.5,2.0,,1.0,4.0,2.0,7.0,6.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,20.0,30.0,0.0,1,5.0,49.0,0,,11077.0
151,44.0,5.0,第2节,第2节,31.5,0.83,-31.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,1.0,5.0,2.0,7.0,6.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,33.0,30.0,0.0,1,5.0,49.0,0,,11075.0
152,44.0,5.0,第2节,第2节,31.5,0.83,-31.5,0.83,157.5,0.83,157.5,0.83,157.5,2.0,,1.0,5.0,2.0,7.0,6.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,20.0,33.0,0.0,1,5.0,49.0,0,,21077.0
153,44.0,5.0,第2节,第2节,31.5,0.83,-33.5,0.83,157.5,0.83,157.5,0.83,-33.5,2.0,,1.0,5.0,2.0,7.0,6.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,20.0,33.0,0.0,1,5.0,49.0,0,,21077.0
154,44.0,5.0,第2节,第2节,33.5,0.83,-33.5,0.83,157.5,0.83,160.5,0.83,33.5,2.0,,1.0,5.0,2.0,7.0,6.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,20.0,33.0,0.0,1,5.0,49.0,0,,21077.0
155,44.0,5.0,第2节,第2节,33.5,0.83,-33.5,0.83,160.5,0.83,160.5,0.83,160.5,2.0,,1.0,5.0,2.0,7.0,6.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,20.0,33.0,0.0,1,5.0,49.0,0,,21077.0
156,44.0,5.0,第2节,第2节,33.5,0.83,-33.5,0.83,160.5,0.83,160.5,0.83,160.5,2.0,,1.0,5.0,2.0,7.0,6.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,20.0,33.0,0.0,1,5.0,40.0,0,,21077.0
157,44.0,5.0,第2节,第2节,33.5,0.83,-33.5,0.83,159.5,0.83,159.5,0.83,159.5,2.0,,1.0,5.0,2.0,7.0,6.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,20.0,33.0,0.0,1,5.0,40.0,0,,21077.0
158,44.0,5.0,第2节,第2节,33.5,0.83,-33.5,0.83,159.5,0.83,159.5,0.83,159.5,2.0,,1.0,5.0,2.0,7.0,6.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,20.0,33.0,0.0,1,5.0,35.0,0,,21077.0
159,44.0,5.0,第2节,第2节,33.5,0.8,-32.5,0.87,159.5,0.83,159.5,0.83,-32.5,2.0,,1.0,5.0,2.0,7.0,6.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,20.0,33.0,0.0,1,5.0,35.0,0,,21077.0
160,44.0,5.0,第2节,第2节,32.5,0.8,-32.5,0.87,159.5,0.83,161.5,0.83,32.5,2.0,,1.0,5.0,2.0,7.0,6.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,20.0,33.0,0.0,1,5.0,35.0,0,,21077.0
161,44.0,5.0,第2节,第2节,32.5,0.8,-32.5,0.87,161.5,0.83,161.5,0.83,161.5,2.0,,1.0,5.0,2.0,7.0,6.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,20.0,33.0,0.0,1,5.0,35.0,0,,21077.0
162,44.0,5.0,第2节,第2节,32.5,0.8,-32.5,0.87,161.5,0.83,161.5,0.83,161.5,2.0,,1.0,5.0,2.0,7.0,6.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,20.0,33.0,0.0,1,5.0,27.0,0,,21077.0
163,44.0,5.0,第2节,第2节,32.5,0.8,-32.5,0.87,161.5,0.83,161.5,0.83,161.5,2.0,,1.0,5.0,2.0,7.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,20.0,22.0,0.0,1,5.0,27.0,0,,21074.0
164,44.0,5.0,第2节,第2节,32.5,0.8,-32.5,0.87,161.5,0.83,161.5,0.83,161.5,2.0,,1.0,5.0,2.0,7.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,33.0,0.0,1,5.0,27.0,0,,11077.0
165,44.0,5.0,第2节,第2节,32.5,0.8,-32.5,0.87,161.5,0.83,161.5,0.83,161.5,2.0,,1.0,5.0,2.0,7.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,33.0,0.0,1,5.0,21.0,0,,11077.0
166,44.0,5.0,第2节,第2节,32.5,0.8,-32.5,0.87,160.5,0.83,160.5,0.83,160.5,2.0,,1.0,5.0,2.0,7.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,33.0,0.0,1,5.0,21.0,0,,11077.0
167,44.0,5.0,第2节,第2节,32.5,0.8,-32.5,0.87,160.5,0.83,160.5,0.83,160.5,2.0,,1.0,6.0,2.0,7.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,36.0,33.0,0.0,1,5.0,21.0,0,,11075.0
168,44.0,5.0,第2节,第2节,32.5,0.87,-33.5,0.8,160.5,0.83,160.5,0.83,-33.5,2.0,,1.0,6.0,2.0,7.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,36.0,33.0,0.0,1,5.0,21.0,0,,21077.0
169,44.0,5.0,第2节,第2节,33.5,0.87,-33.5,0.8,160.5,0.83,160.5,0.83,33.5,2.0,,1.0,6.0,2.0,7.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,36.0,0.0,1,5.0,14.0,0,,21077.0
170,44.0,5.0,第2节,第2节,33.5,0.87,-33.5,0.8,163.5,0.83,163.5,0.83,163.5,2.0,,1.0,6.0,2.0,7.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,36.0,0.0,1,5.0,14.0,0,,21077.0
171,44.0,5.0,第2节,第2节,33.5,0.83,-33.5,0.83,163.5,0.83,163.5,0.83,163.5,2.0,,1.0,6.0,2.0,7.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,36.0,0.0,1,5.0,7.0,0,,21077.0
172,44.0,5.0,第2节,第2节,33.5,0.83,-33.5,0.83,163.5,0.83,163.5,0.83,163.5,2.0,,1.0,6.0,2.0,7.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,36.0,0.0,1,4.0,7.0,0,,21077.0
173,44.0,5.0,第2节,第2节,33.5,0.83,-33.5,0.83,163.5,0.83,163.5,0.83,163.5,2.0,,1.0,6.0,2.0,7.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,36.0,0.0,1,4.0,56.0,0,,21077.0
174,44.0,5.0,第2节,第2节,33.5,0.8,-34.5,0.87,163.5,0.83,163.5,0.83,-34.5,2.0,,1.0,6.0,2.0,7.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,36.0,0.0,1,4.0,56.0,0,,11077.0
175,44.0,5.0,第2节,第2节,34.5,0.8,-34.5,0.87,163.5,0.83,162.5,0.83,34.5,2.0,,1.0,6.0,2.0,7.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,36.0,0.0,1,4.0,56.0,0,,11077.0
176,44.0,5.0,第2节,第2节,34.5,0.8,-34.5,0.87,162.5,0.83,162.5,0.83,162.5,2.0,,1.0,6.0,2.0,7.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,36.0,0.0,1,4.0,56.0,0,,11077.0
177,44.0,5.0,第2节,第2节,34.5,0.8,-34.5,0.87,162.5,0.83,162.5,0.83,162.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,38.0,36.0,0.0,1,4.0,56.0,0,,11074.0
178,44.0,5.0,第2节,第2节,34.5,0.8,-34.5,0.87,162.5,0.83,162.5,0.83,162.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,38.0,0.0,1,4.0,40.0,0,,21077.0
179,44.0,5.0,第2节,第2节,34.5,0.8,-35.5,0.87,162.5,0.83,162.5,0.83,-35.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,38.0,0.0,1,4.0,40.0,0,,21077.0
180,44.0,5.0,第2节,第2节,35.5,0.8,-35.5,0.87,162.5,0.83,163.5,0.83,35.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,38.0,0.0,1,4.0,40.0,0,,21077.0
181,44.0,5.0,第2节,第2节,35.5,0.8,-35.5,0.87,163.5,0.83,163.5,0.83,163.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,38.0,0.0,1,4.0,40.0,0,,21077.0
182,44.0,5.0,第2节,第2节,35.5,0.8,-35.5,0.87,163.5,0.83,163.5,0.83,163.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,38.0,0.0,1,4.0,33.0,0,,21077.0
183,44.0,5.0,第2节,第2节,35.5,0.87,-34.5,0.8,163.5,0.83,163.5,0.83,-34.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,38.0,0.0,1,4.0,33.0,0,,21077.0
184,44.0,5.0,第2节,第2节,34.5,0.87,-34.5,0.8,163.5,0.83,162.5,0.83,34.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,38.0,0.0,1,4.0,33.0,0,,21077.0
185,44.0,5.0,第2节,第2节,34.5,0.87,-34.5,0.8,162.5,0.83,162.5,0.83,162.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,38.0,0.0,1,4.0,33.0,0,,21077.0
186,44.0,5.0,第2节,第2节,34.5,0.87,-34.5,0.8,162.5,0.83,162.5,0.83,162.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,38.0,0.0,1,4.0,14.0,0,,21077.0
187,44.0,5.0,第2节,第2节,34.5,0.83,-35.5,0.83,162.5,0.83,162.5,0.83,-35.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,38.0,0.0,1,4.0,14.0,0,,21077.0
188,44.0,5.0,第2节,第2节,35.5,0.83,-35.5,0.83,162.5,0.83,161.5,0.83,35.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,38.0,0.0,1,4.0,14.0,0,,21077.0
189,44.0,5.0,第2节,第2节,35.5,0.83,-35.5,0.83,161.5,0.83,161.5,0.83,161.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,38.0,0.0,1,4.0,14.0,0,,21077.0
190,44.0,5.0,第2节,第2节,35.5,0.83,-35.5,0.83,161.5,0.83,161.5,0.83,161.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,38.0,0.0,1,4.0,14.0,0,,11077.0
191,44.0,5.0,第2节,第2节,35.5,0.83,-34.5,0.83,161.5,0.83,161.5,0.83,-34.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,38.0,0.0,1,4.0,14.0,0,,21077.0
192,44.0,5.0,第2节,第2节,34.5,0.83,-34.5,0.83,161.5,0.83,160.5,0.83,34.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,38.0,0.0,1,4.0,14.0,0,,21077.0
193,44.0,5.0,第2节,第2节,34.5,0.83,-34.5,0.83,160.5,0.83,160.5,0.83,160.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,38.0,0.0,1,4.0,14.0,0,,21077.0
194,44.0,5.0,第2节,第2节,34.5,0.83,-34.5,0.83,160.5,0.83,160.5,0.83,160.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,38.0,0.0,1,4.0,2.0,0,,21077.0
195,44.0,5.0,第2节,第2节,34.5,0.83,-34.5,0.83,160.5,0.83,160.5,0.83,160.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,38.0,0.0,1,3.0,2.0,0,,21077.0
196,44.0,5.0,第2节,第2节,34.5,0.83,-34.5,0.83,160.5,0.83,160.5,0.83,160.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,2.0,5.0,57.1,50.0,22.0,38.0,0.0,1,3.0,59.0,0,,21077.0
197,44.0,5.0,第2节,第2节,34.5,0.83,-34.5,0.83,160.5,0.83,160.5,0.83,160.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,3.0,5.0,57.1,50.0,22.0,38.0,0.0,1,3.0,59.0,0,,11086.0
198,44.0,5.0,第2节,第2节,34.5,0.8,-34.5,0.87,160.5,0.83,160.5,0.83,160.5,2.0,,1.0,6.0,2.0,8.0,7.0,4.0,2.0,3.0,5.0,3.0,5.0,57.1,50.0,22.0,38.0,0.0,1,3.0,59.0,0,,21077.0
