,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
115,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,179.5,0.8333333333333334,179.5,0.8,22.0,,2.3,,66.0,68.0,0,1,0.0,19.0,1.0,20181017123817.0,11077.0,0.35714285714285715,2.05
116,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,179.5,0.8,179.5,0.8695652173913043,22.0,,2.3,,66.0,68.0,0,1,0.0,10.0,1.0,20181017123825.0,21077.0,0.35714285714285715,2.05
117,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,178.5,0.8333333333333334,22.0,,2.3,,66.0,68.0,0,1,0.0,1.0,1.0,20181017123834.0,21077.0,0.35714285714285715,2.05
118,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,178.5,0.8333333333333334,22.0,,2.05,,66.0,68.0,0,1,0.0,0.0,0.0,20181017123837.0,21077.0,0.35714285714285715,2.05
119,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,178.5,0.8333333333333334,22.0,,2.05,,66.0,68.0,0,1,0.0,0.0,0.0,20181017123838.0,21077.0,0.35714285714285715,2.05
120,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,178.5,0.8333333333333334,22.0,,2.3,^,66.0,68.0,0,1,0.0,5.0,0.0,20181017123838.0,11086^21077,0.35714285714285715,2.05
121,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,179.5,0.7692307692307693,22.0,,2.4,1:2,66.0,68.0,0,1,0.0,5.0,0.0,20181017123839.0,21078.0,0.35714285714285715,2.05
122,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,180.5,0.8333333333333334,22.0,,2.5,1:2^2:2,66.0,69.0,0,1,0.0,5.0,0.0,20181017123919.0,21079^21078,0.35714285714285715,2.05
123,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,180.5,0.8,22.0,,2.65,2:2^,66.0,70.0,0,1,0.0,5.0,0.0,20181017123936.0,21079^11077,0.35714285714285715,2.05
124,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,180.5,0.8,22.0,,2.65,2:2^,66.0,70.0,0,1,0.0,5.0,1.0,20181017123937.0,21079^11077,0.35714285714285715,2.05
125,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,180.5,0.8,22.0,,2.65,2:2^,66.0,70.0,0,1,0.0,4.0,1.0,20181017123938.0,21079^11077,0.35714285714285715,2.05
126,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,180.5,0.8333333333333334,22.0,,3.0,,66.0,70.0,0,1,0.0,0.0,0.0,20181017123943.0,11077.0,0.35714285714285715,2.05
127,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,180.5,0.8333333333333334,22.0,,3.0,,66.0,70.0,0,1,0.0,0.0,0.0,20181017123948.0,11077.0,0.35714285714285715,2.05
128,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,180.5,0.8333333333333334,22.0,,3.0,^,66.0,70.0,0,1,0.0,0.0,0.0,20181017123948.0,21086^11077,0.35714285714285715,2.05
129,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,180.5,0.8333333333333334,22.0,,3.0,^,66.0,70.0,0,1,0.0,0.0,0.0,20181017123951.0,21086^11077,0.35714285714285715,2.05
130,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,182.5,0.9090909090909091,22.0,,2.5,1:2,66.0,70.0,0,1,0.0,0.0,0.0,20181017123951.0,11078.0,0.35714285714285715,2.05
131,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,182.5,0.8333333333333334,22.0,,2.4,1:2^2:2,67.0,70.0,0,1,0.0,0.0,0.0,20181017124025.0,11079^11078,0.35714285714285715,2.05
132,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,183.5,0.9090909090909091,22.0,,2.3,2:2^,68.0,70.0,0,1,0.0,0.0,0.0,20181017124039.0,11079^21077,0.35714285714285715,2.05
133,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,183.5,0.9090909090909091,22.0,,2.3,2:2^,68.0,70.0,0,1,0.0,0.0,1.0,20181017124040.0,11079^21077,0.35714285714285715,2.05
134,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,183.5,0.9090909090909091,22.0,,2.3,2:2^,68.0,70.0,0,1,0.0,2.0,1.0,20181017124040.0,11079^21077,0.35714285714285715,2.05
135,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,183.5,0.9090909090909091,22.0,,2.3,,68.0,70.0,0,1,0.0,3.0,1.0,20181017124041.0,21077.0,0.35714285714285715,2.05
136,,,,3.0,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,182.5,0.8,22.0,,2.05,,68.0,70.0,0,1,0.0,0.0,0.0,20181017124045.0,21077.0,0.35714285714285715,2.05
137,,,Q4,4th Quarter,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,182.5,0.8,23.0,4.0,2.05,,68.0,70.0,0,1,10.0,0.0,0.0,20181017124045.0,21077.0,0.35714285714285715,2.05
138,,,Q4,4th Quarter,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,182.5,0.8,23.0,4.0,2.05,,68.0,70.0,0,1,10.0,0.0,0.0,20181017124103.0,21077.0,0.35714285714285715,2.05
139,,,Q4,4th Quarter,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,182.5,0.8,23.0,4.0,2.05,,68.0,70.0,0,1,10.0,0.0,0.0,20181017124328.0,21077.0,0.35714285714285715,2.05
140,,,Q4,4th Quarter,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,182.5,0.8,17.0,4.0,2.05,^,68.0,70.0,0,1,10.0,0.0,1.0,20181017124328.0,01090^21077,0.35714285714285715,2.05
141,,,Q4,4th Quarter,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.8333333333333334,182.5,0.8333333333333334,17.0,4.0,2.05,,68.0,70.0,0,1,9.0,59.0,1.0,20181017124329.0,11077.0,0.35714285714285715,2.05
142,,,Q4,4th Quarter,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.7692307692307693,182.5,0.9090909090909091,17.0,4.0,2.05,,68.0,70.0,0,1,9.0,50.0,1.0,20181017124337.0,11077.0,0.35714285714285715,2.05
143,,,Q4,4th Quarter,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.7692307692307693,183.5,0.8,17.0,4.0,1.3,^,70.0,70.0,0,1,9.0,44.0,1.0,20181017124345.0,11074^21077,0.35714285714285715,2.05
144,,,Q4,4th Quarter,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.7692307692307693,183.5,0.8,17.0,4.0,1.3,,70.0,70.0,0,1,9.0,44.0,1.0,20181017124346.0,21077.0,0.35714285714285715,2.05
145,,,Q4,4th Quarter,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.7692307692307693,183.5,0.8,17.0,4.0,1.3,,70.0,70.0,0,1,9.0,43.0,1.0,20181017124346.0,21077.0,0.35714285714285715,2.05
146,,,Q4,4th Quarter,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.7692307692307693,185.5,0.8695652173913043,17.0,4.0,2.0,^,70.0,72.0,0,1,9.0,35.0,1.0,20181017124355.0,21074^11077,0.35714285714285715,2.05
147,,,Q4,4th Quarter,-2.5,0.7692307692307693,2.5,0.9090909090909091,178.5,0.7692307692307693,185.5,0.8695652173913043,17.0,4.0,2.0,^,70.0,72.0,0,1,9.0,34.0,1.0,20181017124355.0,21074^11077,0.35714285714285715,2.05
148,,,Q4,4th Quarter,-2.5,0.7692307692307693,2.5,0.9090909090909091,184.5,0.8333333333333334,184.5,0.8333333333333334,17.0,4.0,2.0,^,70.0,72.0,0,1,9.0,26.0,1.0,20181017124404.0,21074^11077,0.35714285714285715,2.05
149,,,Q4,4th Quarter,-2.5,0.7692307692307693,2.5,0.9090909090909091,184.5,0.8,184.5,0.8695652173913043,17.0,4.0,2.0,^,70.0,72.0,0,1,9.0,23.0,1.0,20181017124407.0,21074^11077,0.35714285714285715,2.05
150,,,Q4,4th Quarter,-2.5,0.7692307692307693,2.5,0.9090909090909091,184.5,0.8,184.5,0.8695652173913043,17.0,4.0,2.0,^,70.0,72.0,0,1,9.0,22.0,1.0,20181017124407.0,21074^11077,0.35714285714285715,2.05
151,,,Q4,4th Quarter,-2.5,0.7692307692307693,2.5,0.9090909090909091,184.5,0.8,184.5,0.8695652173913043,17.0,4.0,2.0,^,70.0,72.0,0,1,9.0,17.0,1.0,20181017124407.0,21074^11077,0.35714285714285715,2.05
152,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,184.5,0.8,184.5,0.8695652173913043,17.0,4.0,2.0,^,70.0,72.0,0,1,9.0,9.0,1.0,20181017124421.0,21074^11077,0.35714285714285715,2.05
153,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,184.5,0.7692307692307693,184.5,0.9090909090909091,17.0,4.0,2.0,^,70.0,72.0,0,1,9.0,8.0,0.0,20181017124421.0,21074^11077,0.35714285714285715,2.05
154,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,184.5,0.7692307692307693,184.5,0.9090909090909091,17.0,4.0,2.0,^,70.0,72.0,0,1,9.0,8.0,0.0,20181017124422.0,21074^11077,0.35714285714285715,2.05
155,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.9090909090909091,182.5,0.7692307692307693,17.0,4.0,2.0,^,70.0,72.0,0,1,9.0,8.0,0.0,20181017124428.0,11086^21077,0.35714285714285715,2.05
156,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.9090909090909091,182.5,0.7692307692307693,17.0,4.0,2.0,^,70.0,72.0,0,1,9.0,8.0,0.0,20181017124430.0,11086^21077,0.35714285714285715,2.05
157,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.9090909090909091,182.5,0.7692307692307693,17.0,4.0,2.0,^,70.0,72.0,0,1,9.0,8.0,1.0,20181017124445.0,11086^21077,0.35714285714285715,2.05
158,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.9090909090909091,182.5,0.7692307692307693,17.0,4.0,2.0,^,70.0,72.0,0,1,9.0,7.0,1.0,20181017124445.0,11086^21077,0.35714285714285715,2.05
159,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.9090909090909091,182.5,0.8333333333333334,17.0,4.0,2.25,,70.0,72.0,0,1,9.0,2.0,1.0,20181017124451.0,21077.0,0.35714285714285715,2.05
160,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.9090909090909091,182.5,0.8333333333333334,17.0,4.0,2.25,,70.0,72.0,0,1,9.0,1.0,1.0,20181017124451.0,21077.0,0.35714285714285715,2.05
161,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.9090909090909091,184.5,0.8333333333333334,17.0,4.0,2.85,^,70.0,74.0,0,1,9.0,1.0,1.0,20181017124452.0,21074^11077,0.35714285714285715,2.05
162,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.9090909090909091,184.5,0.8333333333333334,17.0,4.0,2.85,,70.0,74.0,0,1,9.0,0.0,1.0,20181017124452.0,11077.0,0.35714285714285715,2.05
163,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,183.5,0.8695652173913043,183.5,0.8,17.0,4.0,2.85,,70.0,74.0,0,1,8.0,51.0,1.0,20181017124501.0,11077.0,0.35714285714285715,2.05
164,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,183.5,0.8,183.5,0.8695652173913043,17.0,4.0,2.85,,70.0,74.0,0,1,8.0,43.0,1.0,20181017124509.0,11077.0,0.35714285714285715,2.05
165,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.8333333333333334,182.5,0.8333333333333334,17.0,4.0,2.85,,70.0,74.0,0,1,8.0,36.0,0.0,20181017124515.0,11077.0,0.35714285714285715,2.05
166,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.8333333333333334,182.5,0.8333333333333334,17.0,4.0,2.85,,70.0,74.0,0,1,8.0,36.0,0.0,20181017124516.0,11077.0,0.35714285714285715,2.05
167,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.8333333333333334,182.5,0.8333333333333334,17.0,4.0,2.85,^,70.0,74.0,0,1,8.0,37.0,0.0,20181017124519.0,21086^11077,0.35714285714285715,2.05
168,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.8333333333333334,183.5,0.7692307692307693,17.0,4.0,2.4,1:2,70.0,74.0,0,1,8.0,37.0,0.0,20181017124521.0,11078.0,0.35714285714285715,2.05
169,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.8333333333333334,183.5,0.8695652173913043,17.0,4.0,2.75,1:2^2:2,70.0,74.0,0,1,8.0,37.0,0.0,20181017124550.0,11080^11078,0.35714285714285715,2.05
170,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.8333333333333334,183.5,0.8,17.0,4.0,2.65,2:2^,71.0,74.0,0,1,8.0,37.0,0.0,20181017124605.0,11079^21077,0.35714285714285715,2.05
171,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.8333333333333334,183.5,0.8,17.0,4.0,2.65,2:2^,71.0,74.0,0,1,8.0,36.0,0.0,20181017124605.0,11079^21077,0.35714285714285715,2.05
172,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.8333333333333334,183.5,0.8333333333333334,17.0,4.0,2.65,,71.0,74.0,0,1,8.0,27.0,0.0,20181017124617.0,21077.0,0.35714285714285715,2.05
173,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.8333333333333334,182.5,0.8,17.0,4.0,2.4,,71.0,74.0,0,1,8.0,24.0,0.0,20181017124620.0,11077.0,0.35714285714285715,2.05
174,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.8333333333333334,182.5,0.8,17.0,4.0,2.4,,71.0,74.0,0,1,8.0,23.0,0.0,20181017124621.0,11077.0,0.35714285714285715,2.05
175,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.7692307692307693,182.5,0.9090909090909091,17.0,4.0,2.4,,71.0,74.0,0,1,8.0,15.0,0.0,20181017124629.0,11077.0,0.35714285714285715,2.05
176,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.7692307692307693,181.5,0.8333333333333334,17.0,4.0,2.3,,71.0,74.0,0,1,8.0,6.0,0.0,20181017124638.0,11077.0,0.35714285714285715,2.05
177,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.7692307692307693,183.5,0.8333333333333334,17.0,4.0,1.7,^,73.0,74.0,0,1,8.0,6.0,0.0,20181017124639.0,11074^21077,0.35714285714285715,2.05
178,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.8695652173913043,182.5,0.8,17.0,4.0,1.7,,73.0,74.0,0,1,7.0,57.0,0.0,20181017124647.0,21077.0,0.35714285714285715,2.05
179,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,182.5,0.8695652173913043,182.5,0.8695652173913043,17.0,4.0,1.75,,73.0,74.0,0,1,7.0,49.0,0.0,20181017124656.0,21077.0,0.35714285714285715,2.05
180,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,181.5,0.8333333333333334,181.5,0.8333333333333334,17.0,4.0,1.75,,73.0,74.0,0,1,7.0,40.0,0.0,20181017124705.0,21077.0,0.35714285714285715,2.05
181,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,181.5,0.8333333333333334,181.5,0.8333333333333334,17.0,4.0,1.75,,73.0,74.0,0,1,7.0,38.0,0.0,20181017124706.0,21077.0,0.35714285714285715,2.05
182,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,181.5,0.8333333333333334,181.5,0.8333333333333334,17.0,4.0,1.75,,73.0,74.0,0,1,7.0,38.0,0.0,20181017124707.0,21077.0,0.35714285714285715,2.05
183,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,181.5,0.8333333333333334,181.5,0.8333333333333334,17.0,4.0,1.75,,73.0,74.0,0,1,7.0,38.0,1.0,20181017124720.0,21077.0,0.35714285714285715,2.05
184,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,181.5,0.8333333333333334,181.5,0.8333333333333334,17.0,4.0,1.75,,73.0,74.0,0,1,7.0,38.0,1.0,20181017124721.0,21077.0,0.35714285714285715,2.05
185,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,181.5,0.8333333333333334,181.5,0.8333333333333334,17.0,4.0,1.75,,73.0,74.0,0,1,7.0,40.0,1.0,20181017124721.0,21077.0,0.35714285714285715,2.05
186,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,181.5,0.8333333333333334,180.5,0.8,17.0,4.0,1.4,,73.0,74.0,0,1,7.0,32.0,1.0,20181017124728.0,11077.0,0.35714285714285715,2.05
187,,,Q4,4th Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,181.5,0.8333333333333334,180.5,0.8,17.0,4.0,1.4,,73.0,74.0,0,1,7.0,31.0,1.0,20181017124729.0,11077.0,0.35714285714285715,2.05
188,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,181.5,0.8,180.5,0.8695652173913043,17.0,4.0,1.4,,73.0,74.0,0,1,7.0,23.0,1.0,20181017124737.0,11077.0,0.35714285714285715,2.05
189,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,181.5,0.8,183.5,0.8695652173913043,16.0,4.0,1.0,^,76.0,74.0,0,1,7.0,20.0,1.0,20181017124741.0,11075^21077,0.35714285714285715,2.05
190,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,181.5,0.7692307692307693,183.5,0.9090909090909091,16.0,4.0,1.0,,76.0,74.0,0,1,7.0,19.0,1.0,20181017124741.0,21077.0,0.35714285714285715,2.05
191,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,182.5,0.8333333333333334,182.5,0.8333333333333334,16.0,4.0,1.0,,76.0,74.0,0,1,7.0,10.0,1.0,20181017124750.0,21077.0,0.35714285714285715,2.05
192,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,182.5,0.8333333333333334,181.5,0.7692307692307693,16.0,4.0,0.5714285714285714,,76.0,74.0,0,1,7.0,4.0,1.0,20181017124757.0,11077.0,0.35714285714285715,2.05
193,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,182.5,0.8,181.5,0.8695652173913043,16.0,4.0,0.5714285714285714,,76.0,74.0,0,1,6.0,55.0,1.0,20181017124805.0,11077.0,0.35714285714285715,2.05
194,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,180.5,0.8333333333333334,180.5,0.8333333333333334,16.0,4.0,0.5714285714285714,,76.0,74.0,0,1,6.0,46.0,1.0,20181017124814.0,11077.0,0.35714285714285715,2.05
195,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,180.5,0.8333333333333334,180.5,0.8333333333333334,16.0,4.0,1.0,,76.0,74.0,0,1,6.0,46.0,1.0,20181017124815.0,21077.0,0.35714285714285715,2.05
196,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,180.5,0.8333333333333334,182.5,0.8695652173913043,16.0,4.0,1.25,^,76.0,76.0,0,1,6.0,41.0,1.0,20181017124819.0,21074^11077,0.35714285714285715,2.05
197,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,180.5,0.8333333333333334,182.5,0.8695652173913043,16.0,4.0,1.25,,76.0,76.0,0,1,6.0,41.0,1.0,20181017124820.0,11077.0,0.35714285714285715,2.05
198,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,181.5,0.8333333333333334,181.5,0.8333333333333334,16.0,4.0,1.25,,76.0,76.0,0,1,6.0,32.0,1.0,20181017124828.0,11077.0,0.35714285714285715,2.05
199,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,181.5,0.8,181.5,0.8695652173913043,16.0,4.0,1.25,,76.0,76.0,0,1,6.0,27.0,0.0,20181017124834.0,11077.0,0.35714285714285715,2.05
200,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,181.5,0.8,181.5,0.8695652173913043,16.0,4.0,1.25,,76.0,76.0,0,1,6.0,27.0,1.0,20181017124910.0,11077.0,0.35714285714285715,2.05
201,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,181.5,0.7692307692307693,181.5,0.9090909090909091,16.0,4.0,1.25,,76.0,76.0,0,1,6.0,26.0,1.0,20181017124910.0,11077.0,0.35714285714285715,2.05
202,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,181.5,0.8333333333333334,181.5,0.8333333333333334,16.0,4.0,1.25,,76.0,76.0,0,1,6.0,33.0,1.0,20181017124911.0,11077.0,0.35714285714285715,2.05
203,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,180.5,0.9090909090909091,180.5,0.7692307692307693,16.0,4.0,1.25,,76.0,76.0,0,1,6.0,24.0,1.0,20181017124919.0,11077.0,0.35714285714285715,2.05
204,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,180.5,0.9090909090909091,183.5,0.8333333333333334,15.0,4.0,0.5714285714285714,^,79.0,76.0,0,1,6.0,18.0,1.0,20181017124925.0,11075^21077,0.35714285714285715,2.05
205,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,180.5,0.9090909090909091,183.5,0.8333333333333334,15.0,4.0,0.5714285714285714,,79.0,76.0,0,1,6.0,18.0,1.0,20181017124926.0,21077.0,0.35714285714285715,2.05
206,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,182.5,0.9090909090909091,182.5,0.7692307692307693,15.0,4.0,0.5714285714285714,,79.0,76.0,0,1,6.0,9.0,1.0,20181017124935.0,21077.0,0.35714285714285715,2.05
207,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,182.5,0.9090909090909091,182.5,0.7692307692307693,15.0,4.0,0.5714285714285714,,79.0,76.0,0,1,6.0,2.0,1.0,20181017124942.0,21077.0,0.35714285714285715,2.05
208,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,182.5,0.9090909090909091,184.5,0.7692307692307693,15.0,4.0,0.7142857142857143,^,79.0,78.0,0,1,6.0,1.0,1.0,20181017124943.0,21074^11077,0.35714285714285715,2.05
209,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,182.5,0.8,184.5,0.8695652173913043,15.0,4.0,0.7142857142857143,^,79.0,78.0,0,1,6.0,0.0,1.0,20181017124944.0,21074^11077,0.35714285714285715,2.05
210,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,183.5,0.8695652173913043,183.5,0.8,15.0,4.0,0.7142857142857143,,79.0,78.0,0,1,5.0,51.0,1.0,20181017124952.0,11077.0,0.35714285714285715,2.05
211,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,183.5,0.8695652173913043,182.5,0.7692307692307693,15.0,4.0,0.6666666666666666,,79.0,78.0,0,1,5.0,42.0,1.0,20181017125001.0,11077.0,0.35714285714285715,2.05
212,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,183.5,0.8333333333333334,182.5,0.8333333333333334,15.0,4.0,0.6666666666666666,,79.0,78.0,0,1,5.0,34.0,1.0,20181017125009.0,11077.0,0.35714285714285715,2.05
213,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,183.5,0.8333333333333334,184.5,0.8333333333333334,15.0,4.0,0.5714285714285714,^,81.0,78.0,0,1,5.0,35.0,1.0,20181017125009.0,11074^21077,0.35714285714285715,2.05
214,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,183.5,0.8333333333333334,184.5,0.8333333333333334,15.0,4.0,0.5714285714285714,,81.0,78.0,0,1,5.0,34.0,1.0,20181017125010.0,21077.0,0.35714285714285715,2.05
215,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,183.5,0.8695652173913043,183.5,0.8,15.0,4.0,0.5714285714285714,,81.0,78.0,0,1,5.0,25.0,1.0,20181017125018.0,21077.0,0.35714285714285715,2.05
216,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,183.5,0.7692307692307693,183.5,0.9090909090909091,15.0,4.0,0.5714285714285714,,81.0,78.0,0,1,5.0,16.0,1.0,20181017125027.0,21077.0,0.35714285714285715,2.05
217,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,182.5,0.9090909090909091,182.5,0.7692307692307693,15.0,4.0,0.5714285714285714,,81.0,78.0,0,1,5.0,15.0,0.0,20181017125029.0,21077.0,0.35714285714285715,2.05
218,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,182.5,0.9090909090909091,182.5,0.7692307692307693,15.0,4.0,0.45454545454545453,^,81.0,78.0,0,1,5.0,15.0,0.0,20181017125035.0,21086^11077,0.35714285714285715,2.05
219,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,182.5,0.9090909090909091,182.5,0.7692307692307693,15.0,4.0,0.45454545454545453,^,81.0,78.0,0,1,5.0,15.0,0.0,20181017125036.0,21086^11077,0.35714285714285715,2.05
220,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,182.5,0.9090909090909091,182.5,0.7692307692307693,15.0,4.0,0.45454545454545453,^,81.0,78.0,0,1,5.0,15.0,1.0,20181017125114.0,21086^11077,0.35714285714285715,2.05
221,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,182.5,0.9090909090909091,182.5,0.7692307692307693,15.0,4.0,0.45454545454545453,^,81.0,78.0,0,1,5.0,14.0,1.0,20181017125114.0,21086^11077,0.35714285714285715,2.05
222,,,Q4,4th Quarter,-4.5,0.8695652173913043,4.5,0.8,182.5,0.8695652173913043,182.5,0.8,15.0,4.0,0.45454545454545453,,81.0,78.0,0,1,5.0,14.0,1.0,20181017125115.0,11077.0,0.35714285714285715,2.05
