,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,NA,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
556,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,81.5,0.83,81.5,0.83,81.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,21.0,13.0,0.0,1,7.0,GD,46.0,0,,21077.0,0.0,0.0
557,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,80.5,0.83,80.5,0.83,80.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,21.0,13.0,0.0,1,7.0,GD,46.0,0,,21077.0,0.0,0.0
558,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,80.5,0.83,80.5,0.83,80.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,21.0,13.0,0.0,1,7.0,GD,45.0,0,,21077.0,0.0,0.0
559,44.0,5.0,第3节,第3节,-7.5,0.83,6.5,0.83,80.5,0.83,80.5,0.83,6.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,21.0,13.0,0.0,1,7.0,GD,45.0,0,,21077.0,0.0,0.0
560,44.0,5.0,第3节,第3节,-6.5,0.83,6.5,0.83,80.5,0.83,82.5,0.83,-6.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,21.0,13.0,0.0,1,7.0,GD,45.0,0,,21077.0,0.0,0.0
561,44.0,5.0,第3节,第3节,-6.5,0.83,6.5,0.83,82.5,0.83,82.5,0.83,82.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,21.0,13.0,0.0,1,7.0,GD,45.0,0,,21077.0,0.0,0.0
562,44.0,5.0,第3节,第3节,-6.5,0.83,6.5,0.83,82.5,0.83,82.5,0.83,82.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,21.0,13.0,0.0,1,7.0,GD,21.0,0,,21077.0,0.0,0.0
563,44.0,5.0,第3节,第3节,-6.5,0.83,6.5,0.83,81.5,0.83,81.5,0.83,81.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,1.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,21.0,13.0,0.0,1,7.0,GD,21.0,0,,21077.0,0.0,0.0
564,44.0,5.0,第3节,第3节,-6.5,0.83,6.5,0.83,81.5,0.83,81.5,0.83,81.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,21.0,24.0,0.0,1,7.0,GD,21.0,0,,21075.0,0.0,0.0
565,44.0,5.0,第3节,第3节,-6.5,0.83,6.5,0.83,81.5,0.83,81.5,0.83,81.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,24.0,13.0,0.0,1,7.0,GD,21.0,0,,11077.0,0.0,0.0
566,44.0,5.0,第3节,第3节,-6.5,0.83,8.5,0.83,81.5,0.83,81.5,0.83,8.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,24.0,13.0,0.0,1,7.0,GD,21.0,0,,11077.0,0.0,0.0
567,44.0,5.0,第3节,第3节,-8.5,0.83,8.5,0.83,81.5,0.83,84.5,0.83,-8.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,24.0,13.0,0.0,1,7.0,GD,21.0,0,,11077.0,0.0,0.0
568,44.0,5.0,第3节,第3节,-8.5,0.83,8.5,0.83,84.5,0.83,84.5,0.83,84.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,24.0,13.0,0.0,1,7.0,GD,21.0,0,,11077.0,0.0,0.0
569,44.0,5.0,第3节,第3节,-8.5,0.83,8.5,0.83,84.5,0.83,84.5,0.83,84.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,24.0,13.0,0.0,1,7.0,GD,14.0,0,,11077.0,0.0,0.0
570,44.0,5.0,第3节,第3节,-8.5,0.83,8.5,0.83,84.5,0.83,84.5,0.83,84.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,24.0,13.0,0.0,1,6.0,GD,14.0,0,,11077.0,0.0,0.0
571,44.0,5.0,第3节,第3节,-8.5,0.83,8.5,0.83,84.5,0.83,84.5,0.83,84.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,24.0,13.0,0.0,1,6.0,GD,57.0,0,,11077.0,0.0,0.0
572,44.0,5.0,第3节,第3节,-8.5,0.83,8.5,0.83,84.5,0.83,84.5,0.83,84.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,15.0,13.0,0.0,1,6.0,GD,57.0,0,,11074.0,0.0,0.0
573,44.0,5.0,第3节,第3节,-8.5,0.83,8.5,0.83,84.5,0.83,84.5,0.83,84.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,24.0,15.0,0.0,1,6.0,GD,57.0,0,,21077.0,0.0,0.0
574,44.0,5.0,第3节,第3节,-8.5,0.83,7.5,0.83,84.5,0.83,84.5,0.83,7.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,24.0,15.0,0.0,1,6.0,GD,57.0,0,,21077.0,0.0,0.0
575,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,84.5,0.83,86.5,0.83,-7.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,24.0,15.0,0.0,1,6.0,GD,57.0,0,,21077.0,0.0,0.0
576,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,86.5,0.83,86.5,0.83,86.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,24.0,15.0,0.0,1,6.0,GD,57.0,0,,21077.0,0.0,0.0
577,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,86.5,0.83,86.5,0.83,86.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,2.0,0.0,80.0,46.2,24.0,15.0,0.0,1,6.0,GD,54.0,0,,21077.0,0.0,0.0
578,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,86.5,0.83,86.5,0.83,86.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,15.0,0.0,1,6.0,GD,54.0,0,,11086.0,0.0,0.0
579,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,86.5,0.83,86.5,0.83,86.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,15.0,0.0,1,6.0,GD,39.0,0,,21077.0,0.0,0.0
580,44.0,5.0,第3节,第3节,-7.5,0.91,8.5,0.77,86.5,0.83,86.5,0.83,8.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,15.0,0.0,1,6.0,GD,39.0,0,,21077.0,0.0,0.0
581,44.0,5.0,第3节,第3节,-8.5,0.91,8.5,0.77,86.5,0.83,85.5,0.83,-8.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,15.0,0.0,1,6.0,GD,39.0,0,,21077.0,0.0,0.0
582,44.0,5.0,第3节,第3节,-8.5,0.91,8.5,0.77,85.5,0.83,85.5,0.83,85.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,15.0,0.0,1,6.0,GD,39.0,0,,21077.0,0.0,0.0
583,44.0,5.0,第3节,第3节,-8.5,0.91,8.5,0.77,85.5,0.83,85.5,0.83,85.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,15.0,0.0,1,6.0,GD,28.0,0,,21077.0,0.0,0.0
584,44.0,5.0,第3节,第3节,-8.5,0.91,7.5,0.77,85.5,0.83,85.5,0.83,7.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,15.0,0.0,1,6.0,GD,28.0,0,,11077.0,0.0,0.0
585,44.0,5.0,第3节,第3节,-7.5,0.91,7.5,0.77,85.5,0.83,85.5,0.83,-7.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,15.0,0.0,1,6.0,GD,20.0,0,,11077.0,0.0,0.0
586,44.0,5.0,第3节,第3节,-7.5,0.91,8.5,0.77,85.5,0.83,85.5,0.83,8.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,15.0,0.0,1,6.0,GD,20.0,0,,21077.0,0.0,0.0
587,44.0,5.0,第3节,第3节,-8.5,0.91,8.5,0.77,85.5,0.83,84.5,0.83,-8.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,15.0,0.0,1,6.0,GD,20.0,0,,21077.0,0.0,0.0
588,44.0,5.0,第3节,第3节,-8.5,0.91,8.5,0.77,84.5,0.83,84.5,0.83,84.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,15.0,0.0,1,6.0,GD,20.0,0,,21077.0,0.0,0.0
589,44.0,5.0,第3节,第3节,-8.5,0.91,8.5,0.77,84.5,0.83,84.5,0.83,84.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,15.0,0.0,1,6.0,GD,0.0,0,,21077.0,0.0,0.0
590,44.0,5.0,第3节,第3节,-8.5,0.91,8.5,0.77,83.5,0.83,83.5,0.83,83.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,15.0,0.0,1,6.0,GD,0.0,0,,21077.0,0.0,0.0
591,44.0,5.0,第3节,第3节,-8.5,0.91,8.5,0.8,83.5,0.83,83.5,0.83,83.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,15.0,0.0,1,6.0,GD,0.0,0,,21077.0,0.0,0.0
592,44.0,5.0,第3节,第3节,-8.5,0.87,7.5,0.8,83.5,0.83,83.5,0.83,7.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,15.0,0.0,1,6.0,GD,0.0,0,,21077.0,0.0,0.0
593,44.0,5.0,第3节,第3节,-7.5,0.87,7.5,0.8,83.5,0.83,83.5,0.83,-7.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,15.0,0.0,1,5.0,GD,53.0,0,,11077.0,0.0,0.0
594,44.0,5.0,第3节,第3节,-7.5,0.87,7.5,0.8,83.5,0.83,83.5,0.83,-7.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,17.0,15.0,0.0,1,5.0,GD,53.0,0,,11074.0,0.0,0.0
595,44.0,5.0,第3节,第3节,-7.5,0.87,6.5,0.8,83.5,0.83,83.5,0.83,6.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,17.0,15.0,0.0,1,5.0,GD,53.0,0,,21077.0,0.0,0.0
596,44.0,5.0,第3节,第3节,-6.5,0.87,6.5,0.8,83.5,0.83,85.5,0.83,-6.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,17.0,15.0,0.0,1,5.0,GD,53.0,0,,21077.0,0.0,0.0
597,44.0,5.0,第3节,第3节,-6.5,0.87,6.5,0.8,85.5,0.83,85.5,0.83,85.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,17.0,15.0,0.0,1,5.0,GD,53.0,0,,21077.0,0.0,0.0
598,44.0,5.0,第3节,第3节,-6.5,0.87,6.5,0.8,85.5,0.83,85.5,0.83,85.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,17.0,0.0,1,5.0,GD,53.0,0,,21077.0,0.0,0.0
599,44.0,5.0,第3节,第3节,-6.5,0.87,6.5,0.8,85.5,0.83,85.5,0.83,85.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,17.0,0.0,1,5.0,GD,46.0,0,,21077.0,0.0,0.0
600,44.0,5.0,第3节,第3节,-6.5,0.83,5.5,0.83,85.5,0.83,85.5,0.83,5.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,17.0,0.0,1,5.0,GD,46.0,0,,21077.0,0.0,0.0
601,44.0,5.0,第3节,第3节,-5.5,0.83,5.5,0.83,85.5,0.83,83.5,0.83,-5.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,17.0,0.0,1,5.0,GD,46.0,0,,21077.0,0.0,0.0
602,44.0,5.0,第3节,第3节,-5.5,0.83,5.5,0.83,83.5,0.83,83.5,0.83,83.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,17.0,0.0,1,5.0,GD,46.0,0,,21077.0,0.0,0.0
603,44.0,5.0,第3节,第3节,-5.5,0.83,5.5,0.83,83.5,0.83,83.5,0.83,83.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,17.0,0.0,1,5.0,GD,22.0,0,,21077.0,0.0,0.0
604,44.0,5.0,第3节,第3节,-5.5,0.87,6.5,0.8,83.5,0.83,83.5,0.83,6.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,17.0,0.0,1,5.0,GD,22.0,0,,11077.0,0.0,0.0
605,44.0,5.0,第3节,第3节,-6.5,0.87,6.5,0.8,83.5,0.83,83.5,0.83,-6.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,17.0,0.0,1,5.0,GD,9.0,0,,11077.0,0.0,0.0
606,44.0,5.0,第3节,第3节,-6.5,0.87,6.5,0.8,83.5,0.83,83.5,0.83,-6.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,17.0,0.0,1,5.0,GD,9.0,0,,21077.0,0.0,0.0
607,44.0,5.0,第3节,第3节,-6.5,0.87,6.5,0.8,83.5,0.83,83.5,0.83,-6.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,17.0,0.0,1,5.0,GD,8.0,0,,21077.0,0.0,0.0
608,44.0,5.0,第3节,第3节,-6.5,0.87,6.5,0.8,83.5,0.83,83.5,0.83,-6.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,17.0,0.0,1,4.0,GD,8.0,0,,21077.0,0.0,0.0
609,44.0,5.0,第3节,第3节,-6.5,0.87,6.5,0.8,83.5,0.83,83.5,0.83,-6.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,17.0,0.0,1,4.0,GD,46.0,0,,21077.0,0.0,0.0
610,44.0,5.0,第3节,第3节,-6.5,0.87,6.5,0.8,81.5,0.83,81.5,0.83,81.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,17.0,0.0,1,4.0,GD,46.0,0,,21077.0,0.0,0.0
611,44.0,5.0,第3节,第3节,-6.5,0.87,6.5,0.8,81.5,0.83,81.5,0.83,81.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,24.0,26.0,0.0,1,4.0,GD,46.0,0,,21074.0,0.0,0.0
612,44.0,5.0,第3节,第3节,-6.5,0.87,6.5,0.8,81.5,0.83,81.5,0.83,81.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,4.0,GD,34.0,0,,11077.0,0.0,0.0
613,44.0,5.0,第3节,第3节,-6.5,0.87,7.5,0.8,81.5,0.83,81.5,0.83,7.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,4.0,GD,34.0,0,,11077.0,0.0,0.0
614,44.0,5.0,第3节,第3节,-7.5,0.87,7.5,0.8,81.5,0.83,83.5,0.83,-7.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,4.0,GD,34.0,0,,11077.0,0.0,0.0
615,44.0,5.0,第3节,第3节,-7.5,0.87,7.5,0.8,83.5,0.83,83.5,0.83,83.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,4.0,GD,34.0,0,,11077.0,0.0,0.0
616,44.0,5.0,第3节,第3节,-7.5,0.87,7.5,0.8,83.5,0.83,83.5,0.83,83.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,4.0,GD,34.0,0,,21077.0,0.0,0.0
617,44.0,5.0,第3节,第3节,-7.5,0.87,8.5,0.8,83.5,0.83,83.5,0.83,8.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,4.0,GD,34.0,0,,21077.0,0.0,0.0
618,44.0,5.0,第3节,第3节,-8.5,0.87,8.5,0.8,83.5,0.83,82.5,0.83,-8.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,4.0,GD,34.0,0,,21077.0,0.0,0.0
619,44.0,5.0,第3节,第3节,-8.5,0.87,8.5,0.8,82.5,0.83,82.5,0.83,82.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,4.0,GD,34.0,0,,21077.0,0.0,0.0
620,44.0,5.0,第3节,第3节,-8.5,0.87,8.5,0.8,82.5,0.83,82.5,0.83,82.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,4.0,GD,11.0,0,,21077.0,0.0,0.0
621,44.0,5.0,第3节,第3节,-8.5,0.87,8.5,0.8,82.5,0.83,82.5,0.83,82.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,4.0,GD,11.0,0,,11077.0,0.0,0.0
622,44.0,5.0,第3节,第3节,-8.5,0.87,8.5,0.8,82.5,0.83,82.5,0.83,82.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,4.0,GD,5.0,0,,11077.0,0.0,0.0
623,44.0,5.0,第3节,第3节,-8.5,0.87,7.5,0.8,82.5,0.83,82.5,0.83,7.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,4.0,GD,5.0,0,,11077.0,0.0,0.0
624,44.0,5.0,第3节,第3节,-7.5,0.87,7.5,0.8,82.5,0.83,81.5,0.83,-7.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,4.0,GD,5.0,0,,11077.0,0.0,0.0
625,44.0,5.0,第3节,第3节,-7.5,0.87,7.5,0.8,81.5,0.83,81.5,0.83,81.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,4.0,GD,5.0,0,,11077.0,0.0,0.0
626,44.0,5.0,第3节,第3节,-7.5,0.87,7.5,0.8,81.5,0.83,81.5,0.83,81.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,4.0,GD,5.0,0,,21077.0,0.0,0.0
627,44.0,5.0,第3节,第3节,-7.5,0.87,8.5,0.8,81.5,0.83,81.5,0.83,8.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,4.0,GD,5.0,0,,21077.0,0.0,0.0
628,44.0,5.0,第3节,第3节,-8.5,0.87,8.5,0.8,81.5,0.83,81.5,0.83,-8.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,3.0,GD,51.0,0,,21077.0,0.0,0.0
629,44.0,5.0,第3节,第3节,-8.5,0.87,8.5,0.8,81.5,0.83,81.5,0.83,-8.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,3.0,GD,51.0,0,,21077.0,0.0,0.0
630,44.0,5.0,第3节,第3节,-8.5,0.87,8.5,0.8,81.5,0.83,81.5,0.83,-8.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,3.0,GD,39.0,0,,21077.0,0.0,0.0
631,44.0,5.0,第3节,第3节,-8.5,0.87,8.5,0.8,81.5,0.83,81.5,0.83,-8.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,3.0,GD,39.0,0,,21077.0,0.0,0.0
632,44.0,5.0,第3节,第3节,-8.5,0.87,8.5,0.8,81.5,0.83,81.5,0.83,-8.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,0.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,3.0,0.0,80.0,46.2,26.0,17.0,0.0,1,3.0,GD,40.0,0,,21077.0,0.0,0.0
633,44.0,5.0,第3节,第3节,-8.5,0.87,8.5,0.8,81.5,0.83,81.5,0.83,-8.5,3.0,贝莱斯萨斯菲尔德LDD 女子,,1.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,3.0,4.0,0.0,80.0,46.2,26.0,17.0,0.0,1,3.0,GD,40.0,0,,11086.0,0.0,0.0
