,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,KC,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
373,,,Q3,3rd Quarter,-15.5,0.8,15.5,0.8695652173913043,124.5,0.8333333333333334,124.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",24.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,28.0,41.0,0,#F0F0F0,1,6.0,18.0,0.0,20180925145659.0,11086.0,0.0125,12.0
374,,,Q3,3rd Quarter,-15.5,0.8,15.5,0.8695652173913043,124.5,0.8333333333333334,124.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",24.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,28.0,41.0,0,#F0F0F0,1,6.0,18.0,0.0,20180925145700.0,11086.0,0.0125,12.0
375,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,125.5,0.8333333333333334,125.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",24.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,28.0,42.0,0,#F0F0F0,1,6.0,18.0,0.0,20180925145730.0,11086.0,0.01,14.0
376,,,Q3,3rd Quarter,-17.5,0.8,17.5,0.8695652173913043,126.5,0.8695652173913043,126.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,6.0,18.0,0.0,20180925145739.0,11086.0,0.006666666666666667,15.0
377,,,Q3,3rd Quarter,-17.5,0.8,17.5,0.8695652173913043,126.5,0.8695652173913043,126.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,6.0,18.0,1.0,20180925145741.0,11086.0,0.006666666666666667,15.0
378,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,126.5,0.8333333333333334,126.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",24.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,6.0,9.0,0.0,20180925145749.0,11077.0,0.01,14.0
379,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,126.5,0.8333333333333334,126.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",24.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,6.0,9.0,1.0,20180925145806.0,11077.0,0.01,14.0
380,,,Q3,3rd Quarter,-17.5,0.8,17.5,0.8695652173913043,125.5,0.8695652173913043,125.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,6.0,2.0,1.0,20180925145813.0,21077.0,0.006666666666666667,15.0
381,,,Q3,3rd Quarter,-17.5,0.8,17.5,0.8695652173913043,125.5,0.8333333333333334,125.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,53.0,1.0,20180925145821.0,21077.0,0.005,16.0
382,,,Q3,3rd Quarter,-17.5,0.8,17.5,0.8695652173913043,124.5,0.8695652173913043,124.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,45.0,1.0,20180925145830.0,21077.0,0.005,16.0
383,,,Q3,3rd Quarter,-17.5,0.8,17.5,0.8695652173913043,124.5,0.8333333333333334,124.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,39.0,0.0,20180925145836.0,21077.0,0.005,16.0
384,,,Q3,3rd Quarter,-17.5,0.8,17.5,0.8695652173913043,124.5,0.8333333333333334,124.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,41.0,0.0,20180925145841.0,21077.0,0.005,16.0
385,,,Q3,3rd Quarter,-17.5,0.8,17.5,0.8695652173913043,124.5,0.8333333333333334,124.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,41.0,0.0,20180925145850.0,21077.0,0.005,16.0
386,,,Q3,3rd Quarter,-17.5,0.8,17.5,0.8695652173913043,124.5,0.8333333333333334,124.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,40.0,0.0,20180925145850.0,21077.0,0.005,16.0
387,,,Q3,3rd Quarter,-17.5,0.8,17.5,0.8695652173913043,124.5,0.8,124.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,38.0,0.0,20180925145852.0,21077.0,0.005,16.0
388,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,124.5,0.8,124.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,38.0,0.0,20180925145854.0,21077.0,0.01,14.0
389,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,124.5,0.8,124.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,38.0,1.0,20180925145905.0,21077.0,0.01,14.0
390,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,123.5,0.8695652173913043,123.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,31.0,0.0,20180925145913.0,11077.0,0.006666666666666667,15.0
391,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,123.5,0.8695652173913043,123.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,31.0,0.0,20180925145914.0,21086.0,0.006666666666666667,15.0
392,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,123.5,0.8695652173913043,123.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,31.0,0.0,20180925145915.0,21086.0,0.006666666666666667,15.0
393,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,123.5,0.8695652173913043,123.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,31.0,0.0,20180925145916.0,21086.0,0.006666666666666667,15.0
394,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,123.5,0.8695652173913043,123.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,1.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,31.0,1.0,20180925145928.0,21086.0,0.006666666666666667,15.0
395,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,123.5,0.8695652173913043,123.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,1.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,31.0,1.0,20180925145929.0,11077.0,0.006666666666666667,15.0
396,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,123.5,0.8333333333333334,123.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,1.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,23.0,0.0,20180925145936.0,11077.0,0.006666666666666667,15.0
397,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,123.5,0.8333333333333334,123.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,1.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,23.0,0.0,20180925145938.0,11077.0,0.006666666666666667,15.0
398,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,123.5,0.8333333333333334,123.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,2.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,23.0,0.0,20180925145939.0,11077.0,0.006666666666666667,15.0
399,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,123.5,0.8333333333333334,123.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,2.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,23.0,1.0,20180925145954.0,11077.0,0.006666666666666667,15.0
400,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,122.5,0.8695652173913043,122.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,2.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,16.0,0.0,20180925150001.0,11077.0,0.006666666666666667,15.0
401,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,122.5,0.8695652173913043,122.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,2.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,16.0,0.0,20180925150004.0,21086.0,0.006666666666666667,15.0
402,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,122.5,0.8695652173913043,122.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,16.0,0.0,20180925150007.0,21086.0,0.006666666666666667,15.0
403,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,122.5,0.9090909090909091,122.5,0.7692307692307693,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,18.0,0.0,20180925150013.0,21086.0,0.006666666666666667,15.0
404,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,122.5,0.9090909090909091,122.5,0.7692307692307693,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,18.0,1.0,20180925150021.0,21086.0,0.006666666666666667,15.0
405,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,122.5,0.8333333333333334,122.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,9.0,1.0,20180925150029.0,11077.0,0.006666666666666667,15.0
406,,,Q3,3rd Quarter,-16.5,0.8,16.5,0.8695652173913043,121.5,0.8695652173913043,121.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,1.0,0.0,20180925150037.0,11077.0,0.006666666666666667,15.0
407,,,Q3,3rd Quarter,-17.5,0.8,17.5,0.8695652173913043,121.5,0.8695652173913043,121.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,1.0,0.0,20180925150039.0,11077.0,0.005,16.0
408,,,Q3,3rd Quarter,-17.5,0.8,17.5,0.8695652173913043,121.5,0.8695652173913043,121.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,1.0,1.0,20180925150046.0,11077.0,0.005,16.0
409,,,Q3,3rd Quarter,-17.5,0.8,17.5,0.8695652173913043,121.5,0.8695652173913043,121.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,5.0,0.0,1.0,20180925150047.0,21077.0,0.005,16.0
410,,,Q3,3rd Quarter,-17.5,0.8,17.5,0.8695652173913043,121.5,0.8333333333333334,121.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,11.0,13.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,28.0,43.0,0,#F0F0F0,1,4.0,52.0,1.0,20180925150055.0,21077.0,0.005,16.0
411,,,Q3,3rd Quarter,-19.5,0.8,19.5,0.8695652173913043,123.5,0.8333333333333334,123.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",22.0,3.0,,1.0,2.0,5.0,11.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,28.0,45.0,0,#F0F0F0,1,4.0,50.0,1.0,20180925150057.0,21074.0,0.005,16.0
412,,,Q3,3rd Quarter,-18.5,0.8,18.5,0.8695652173913043,123.5,0.8333333333333334,123.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",22.0,3.0,,1.0,2.0,5.0,11.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,28.0,45.0,0,#F0F0F0,1,4.0,50.0,1.0,20180925150058.0,11077.0,0.005,16.0
413,,,Q3,3rd Quarter,-18.5,0.8695652173913043,18.5,0.8,122.5,0.8695652173913043,122.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",22.0,3.0,,1.0,2.0,5.0,11.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,28.0,45.0,0,#F0F0F0,1,4.0,41.0,1.0,20180925150106.0,11077.0,0.005,16.0
414,,,Q3,3rd Quarter,-18.5,0.8695652173913043,18.5,0.8,122.5,0.8333333333333334,122.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",22.0,3.0,,1.0,2.0,5.0,11.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,28.0,45.0,0,#F0F0F0,1,4.0,33.0,1.0,20180925150114.0,11077.0,0.005,16.0
415,,,Q3,3rd Quarter,-16.5,0.8333333333333334,16.5,0.8333333333333334,124.5,0.8,124.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,12.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,30.0,45.0,0,#F0F0F0,1,4.0,26.0,1.0,20180925150122.0,11074.0,0.005,16.0
416,,,Q3,3rd Quarter,-17.5,0.8333333333333334,17.5,0.8333333333333334,124.5,0.8,124.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,12.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,30.0,45.0,0,#F0F0F0,1,4.0,25.0,1.0,20180925150122.0,21077.0,0.005,16.0
417,,,Q3,3rd Quarter,-17.5,0.8333333333333334,17.5,0.8333333333333334,123.5,0.8333333333333334,123.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,12.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,30.0,45.0,0,#F0F0F0,1,4.0,16.0,1.0,20180925150131.0,21077.0,0.005,16.0
418,,,Q3,3rd Quarter,-16.5,0.8695652173913043,16.5,0.8,123.5,0.8333333333333334,123.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,12.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,30.0,45.0,0,#F0F0F0,1,4.0,14.0,1.0,20180925150133.0,11077.0,0.006666666666666667,15.0
419,,,Q3,3rd Quarter,-16.5,0.8695652173913043,16.5,0.8,122.5,0.9090909090909091,122.5,0.7692307692307693,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,12.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,30.0,45.0,0,#F0F0F0,1,4.0,5.0,1.0,20180925150142.0,11077.0,0.006666666666666667,15.0
420,,,Q3,3rd Quarter,-16.5,0.8695652173913043,16.5,0.8,122.5,0.8695652173913043,122.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,12.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,30.0,45.0,0,#F0F0F0,1,4.0,3.0,0.0,20180925150144.0,11077.0,0.006666666666666667,15.0
421,,,Q3,3rd Quarter,-16.5,0.8695652173913043,16.5,0.8,122.5,0.8695652173913043,122.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,12.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,30.0,45.0,0,#F0F0F0,1,4.0,5.0,0.0,20180925150151.0,11077.0,0.006666666666666667,15.0
422,,,Q3,3rd Quarter,-16.5,0.8695652173913043,16.5,0.8,122.5,0.8695652173913043,122.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,12.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,30.0,45.0,0,#F0F0F0,1,4.0,5.0,1.0,20180925150200.0,11077.0,0.006666666666666667,15.0
423,,,Q3,3rd Quarter,-16.5,0.8695652173913043,16.5,0.8,122.5,0.8695652173913043,122.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,12.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,30.0,45.0,0,#F0F0F0,1,4.0,4.0,1.0,20180925150200.0,11077.0,0.006666666666666667,15.0
424,,,Q3,3rd Quarter,-16.5,0.8695652173913043,16.5,0.8,122.5,0.8333333333333334,122.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",23.0,3.0,,1.0,2.0,5.0,12.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,30.0,45.0,0,#F0F0F0,1,3.0,56.0,1.0,20180925150209.0,11077.0,0.006666666666666667,15.0
425,,,Q3,3rd Quarter,-14.5,0.8333333333333334,14.5,0.8333333333333334,124.5,0.8333333333333334,124.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",24.0,3.0,,1.0,2.0,5.0,13.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,32.0,45.0,0,#F0F0F0,1,3.0,52.0,1.0,20180925150213.0,11074.0,0.015151515151515152,11.0
426,,,Q3,3rd Quarter,-15.5,0.8333333333333334,15.5,0.8333333333333334,124.5,0.8,124.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",24.0,3.0,,1.0,2.0,5.0,13.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,32.0,45.0,0,#F0F0F0,1,3.0,50.0,1.0,20180925150214.0,21077.0,0.01,14.0
427,,,Q3,3rd Quarter,-15.5,0.8333333333333334,15.5,0.8333333333333334,123.5,0.8333333333333334,123.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",24.0,3.0,,1.0,2.0,5.0,13.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,32.0,45.0,0,#F0F0F0,1,3.0,41.0,1.0,20180925150223.0,21077.0,0.01,14.0
428,,,Q3,3rd Quarter,-15.5,0.8695652173913043,15.5,0.8,123.5,0.8333333333333334,123.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",24.0,3.0,,1.0,2.0,5.0,13.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,32.0,45.0,0,#F0F0F0,1,3.0,39.0,0.0,20180925150225.0,21077.0,0.01,14.0
429,,,Q3,3rd Quarter,-15.5,0.8695652173913043,15.5,0.8,123.5,0.8333333333333334,123.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",24.0,3.0,,1.0,2.0,5.0,13.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,32.0,45.0,0,#F0F0F0,1,3.0,39.0,0.0,20180925150227.0,11086.0,0.01,14.0
430,,,Q3,3rd Quarter,-15.5,0.8695652173913043,15.5,0.8,123.5,0.8333333333333334,123.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",24.0,3.0,,1.0,2.0,5.0,13.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,32.0,45.0,0,#F0F0F0,1,3.0,39.0,0.0,20180925150228.0,11086.0,0.01,14.0
431,,,Q3,3rd Quarter,-15.5,0.8,15.5,0.8695652173913043,124.5,0.8695652173913043,124.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",24.0,3.0,1:2,1.0,2.0,5.0,13.0,14.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,32.0,45.0,0,#F0F0F0,1,3.0,39.0,0.0,20180925150229.0,21078.0,0.01,14.0
432,,,Q3,3rd Quarter,-15.5,0.8,15.5,0.8695652173913043,124.5,0.8695652173913043,124.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",24.0,3.0,1:2,1.0,2.0,5.0,13.0,14.0,0.0,0.0,3.0,5.0,6.0,3.0,0.0,0.0,32.0,45.0,0,#F0F0F0,1,3.0,39.0,0.0,20180925150230.0,21078.0,0.01,14.0
433,,,Q3,3rd Quarter,-15.5,0.7692307692307693,15.5,0.9090909090909091,125.5,0.8,125.5,0.8695652173913043,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",21.0,3.0,1:2^2:2,1.0,2.0,5.0,13.0,14.0,0.0,1.0,3.0,5.0,6.0,3.0,0.0,50.0,32.0,46.0,0,#F0F0F0,1,3.0,39.0,0.0,20180925150253.0,21079^21078,0.006666666666666667,15.0
434,,,Q3,3rd Quarter,-17.5,0.8695652173913043,17.5,0.8,125.5,0.8695652173913043,125.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",21.0,3.0,2:2,1.0,2.0,5.0,13.0,14.0,0.0,2.0,3.0,5.0,6.0,3.0,0.0,66.7,32.0,47.0,0,#F0F0F0,1,3.0,39.0,0.0,20180925150309.0,21079.0,0.004,17.0
