,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,MD,OD,PG,PI,RO,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
1104,第3节,1.0,第3节,-39.5,0.91,39.5,0.77,141.5,0.91,141.5,0.77,141.5,1.0,3.0,0.0,,1.0,1.0,2.0,13.0,2.0,5.0,4.0,33.3,34.0,34.0,72.0,0.0,0.0,1,0.0,1~GD,4.0,0.0,20180721125052.0,21086.0,,0.0,0.0
1105,第3节,1.0,第3节,-39.5,0.91,39.5,0.77,143.5,0.8,141.5,0.87,143.5,1.0,3.0,0.0,,1.0,1.0,2.0,13.0,2.0,5.0,4.0,33.3,34.0,34.0,72.0,0.0,0.0,1,0.0,1~GD,4.0,0.0,20180721125052.0,21086.0,,0.0,0.0
1106,第3节,1.0,第3节,-39.5,0.91,39.5,0.77,143.5,0.8,143.5,0.87,143.5,1.0,3.0,0.0,,1.0,1.0,2.0,13.0,2.0,5.0,4.0,33.3,34.0,34.0,72.0,0.0,0.0,1,0.0,1~GD,4.0,0.0,20180721125054.0,21086.0,,0.0,0.0
1107,第3节,1.0,第3节,-38.5,0.83,38.5,0.77,143.5,0.8,143.5,0.87,-38.5,1.0,3.0,0.0,,1.0,1.0,2.0,13.0,2.0,5.0,4.0,33.3,34.0,34.0,72.0,0.0,0.0,1,0.0,1~GD,4.0,0.0,20180721125054.0,21086.0,,0.0,0.0
1108,第3节,1.0,第3节,-38.5,0.83,38.5,0.83,143.5,0.83,143.5,0.83,38.5,1.0,3.0,0.0,1:2,1.0,1.0,2.0,13.0,2.0,5.0,4.0,33.3,35.0,35.0,72.0,0.0,0.0,1,0.0,1~GD,4.0,0.0,20180721125105.0,11078.0,,0.0,0.0
1109,第3节,1.0,第3节,-38.5,0.83,38.5,0.83,143.5,0.77,143.5,0.91,38.5,1.0,3.0,0.0,1:2^2:2,1.0,1.0,2.0,13.0,3.0,5.0,4.0,42.9,35.0,35.0,72.0,0.0,0.0,1,0.0,1~GD,4.0,0.0,20180721125105.0,11079^11078,,0.0,0.0
1110,第3节,1.0,第3节,-38.5,0.83,38.5,0.83,143.5,0.77,143.5,0.91,38.5,1.0,3.0,0.0,1:2^2:2,1.0,1.0,2.0,13.0,3.0,5.0,4.0,42.9,35.0,35.0,72.0,0.0,0.0,1,0.0,1~GD,4.0,1.0,20180721125115.0,11079^11078,,0.0,0.0
1111,第3节,1.0,第3节,-38.5,0.91,38.5,0.77,143.5,0.77,143.5,0.91,38.5,1.0,3.0,0.0,2:2,1.0,1.0,2.0,13.0,3.0,5.0,4.0,37.5,35.0,35.0,72.0,0.0,0.0,1,0.0,1~GD,4.0,1.0,20180721125115.0,11080.0,,0.0,0.0
1112,第3节,1.0,第3节,-38.5,0.91,38.5,0.77,143.5,0.77,143.5,0.91,38.5,1.0,3.0,0.0,2:2,1.0,1.0,2.0,13.0,3.0,5.0,4.0,37.5,35.0,35.0,72.0,0.0,0.0,1,0.0,1~GD,4.0,1.0,20180721125117.0,11080.0,,0.0,0.0
1113,第3节,1.0,第3节,-39.5,0.91,39.5,0.77,143.5,0.77,143.5,0.91,-39.5,1.0,3.0,0.0,2:2,1.0,1.0,2.0,13.0,3.0,5.0,4.0,37.5,35.0,35.0,72.0,0.0,0.0,1,0.0,1~GD,4.0,1.0,20180721125117.0,11080.0,,0.0,0.0
1114,第3节,1.0,第3节,-39.5,0.91,39.5,0.77,143.5,0.87,143.5,0.91,39.5,1.0,3.0,0.0,,1.0,1.0,2.0,13.0,3.0,5.0,4.0,37.5,35.0,35.0,72.0,0.0,0.0,1,0.0,1~GD,4.0,1.0,20180721125117.0,21077.0,,0.0,0.0
1115,第3节,1.0,第3节,-39.5,0.91,39.5,0.77,142.5,0.87,143.5,0.8,142.5,1.0,3.0,0.0,,1.0,1.0,2.0,13.0,3.0,5.0,4.0,37.5,35.0,35.0,72.0,0.0,0.0,1,0.0,1~GD,4.0,1.0,20180721125117.0,21077.0,,0.0,0.0
1116,第3节,1.0,第3节,-39.5,0.91,39.5,0.77,142.5,0.87,142.5,0.8,142.5,1.0,3.0,0.0,,1.0,1.0,2.0,13.0,3.0,5.0,4.0,37.5,35.0,35.0,72.0,0.0,0.0,1,0.0,1~GD,0.0,1.0,20180721125119.0,21077.0,,0.0,0.0
1117,第3节,1.0,第3节,-38.5,0.83,38.5,0.77,142.5,0.87,142.5,0.8,-38.5,1.0,3.0,0.0,,1.0,1.0,2.0,13.0,3.0,5.0,4.0,37.5,35.0,35.0,72.0,0.0,0.0,1,0.0,1~GD,0.0,1.0,20180721125119.0,21077.0,,0.0,0.0
1118,第3节,1.0,第3节,-38.5,0.83,38.5,0.83,142.5,0.87,142.5,0.8,38.5,1.0,3.0,0.0,,1.0,1.0,2.0,13.0,3.0,5.0,4.0,37.5,35.0,35.0,72.0,0.0,0.0,1,0.0,1~GD,0.0,0.0,20180721125120.0,21077.0,,0.0,0.0
1119,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,142.5,0.87,142.5,0.8,38.5,1.0,3.0,0.0,,1.0,1.0,2.0,13.0,3.0,5.0,4.0,37.5,35.0,35.0,72.0,0.0,0.0,1,0.0,1~GD,0.0,0.0,20180721125120.0,21077.0,,0.0,0.0
1120,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,142.5,0.87,142.5,0.8,38.5,1.0,4.0,0.0,,1.0,1.0,2.0,13.0,3.0,5.0,4.0,37.5,35.0,35.0,72.0,0.0,0.0,1,10.0,1~GD,0.0,0.0,20180721125125.0,21077.0,,0.0,0.0
1121,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,142.5,0.87,142.5,0.8,38.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,10.0,1~GD,0.0,0.0,20180721125125.0,1082.0,,0.0,0.0
1122,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,142.5,0.87,142.5,0.8,38.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,10.0,1~GD,0.0,1.0,20180721125345.0,1082.0,,0.0,0.0
1123,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,142.5,0.83,142.5,0.83,38.5,1.0,4.0,0.0,^,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,10.0,1~GD,0.0,1.0,20180721125345.0,01090^21077,,0.0,0.0
1124,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,142.5,0.83,142.5,0.83,38.5,1.0,4.0,0.0,^,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,9.0,1~GD,58.0,1.0,20180721125347.0,01090^21077,,0.0,0.0
1125,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,142.5,0.77,142.5,0.91,38.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,9.0,1~GD,58.0,1.0,20180721125347.0,11077.0,,0.0,0.0
1126,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,142.5,0.77,142.5,0.91,38.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,9.0,1~GD,50.0,1.0,20180721125355.0,11077.0,,0.0,0.0
1127,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,141.5,0.91,142.5,0.77,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,9.0,1~GD,50.0,1.0,20180721125355.0,11077.0,,0.0,0.0
1128,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,141.5,0.91,141.5,0.77,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,9.0,1~GD,46.0,1.0,20180721125359.0,11077.0,,0.0,0.0
1129,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,141.5,0.83,141.5,0.83,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,9.0,1~GD,46.0,1.0,20180721125359.0,21077.0,,0.0,0.0
1130,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,141.5,0.83,141.5,0.83,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,9.0,1~GD,38.0,1.0,20180721125407.0,21077.0,,0.0,0.0
1131,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,141.5,0.77,141.5,0.91,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,9.0,1~GD,38.0,1.0,20180721125407.0,21077.0,,0.0,0.0
1132,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,141.5,0.77,141.5,0.91,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,9.0,1~GD,35.0,0.0,20180721125410.0,21077.0,,0.0,0.0
1133,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,141.5,0.77,141.5,0.91,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,9.0,1~GD,35.0,0.0,20180721125410.0,21077.0,,0.0,0.0
1134,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,141.5,0.77,141.5,0.91,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,9.0,1~GD,35.0,0.0,20180721125411.0,21077.0,,0.0,0.0
1135,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,141.5,0.77,141.5,0.91,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,9.0,1~GD,35.0,0.0,20180721125411.0,21077.0,,0.0,0.0
1136,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,141.5,0.77,141.5,0.91,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,9.0,1~GD,35.0,1.0,20180721125418.0,21077.0,,0.0,0.0
1137,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,140.5,0.83,141.5,0.83,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,9.0,1~GD,35.0,1.0,20180721125418.0,11077.0,,0.0,0.0
1138,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,140.5,0.83,140.5,0.83,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,9.0,1~GD,27.0,1.0,20180721125426.0,11077.0,,0.0,0.0
1139,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,9.0,1~GD,27.0,1.0,20180721125426.0,11077.0,,0.0,0.0
1140,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,9.0,1~GD,18.0,1.0,20180721125434.0,11077.0,,0.0,0.0
1141,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,141.5,0.91,140.5,0.77,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,72.0,0.0,0.0,1,9.0,1~GD,18.0,1.0,20180721125434.0,21077.0,,0.0,0.0
1142,第4节,1.0,第4节,-38.5,0.83,38.5,0.83,141.5,0.91,141.5,0.77,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,74.0,0.0,0.0,1,9.0,1~GD,13.0,1.0,20180721125439.0,21077.0,,0.0,0.0
1143,第4节,1.0,第4节,-40.5,0.83,40.5,0.83,141.5,0.91,141.5,0.77,-40.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,74.0,0.0,0.0,1,9.0,1~GD,13.0,1.0,20180721125439.0,21077.0,,0.0,0.0
1144,第4节,1.0,第4节,-40.5,0.83,40.5,0.83,141.5,0.83,141.5,0.83,40.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,74.0,0.0,0.0,1,9.0,1~GD,7.0,1.0,20180721125445.0,21074.0,,0.0,0.0
1145,第4节,1.0,第4节,-40.5,0.87,40.5,0.8,141.5,0.77,141.5,0.91,40.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,74.0,0.0,0.0,1,9.0,1~GD,7.0,1.0,20180721125445.0,11077.0,,0.0,0.0
1146,第4节,1.0,第4节,-40.5,0.87,40.5,0.8,141.5,0.77,141.5,0.91,40.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,74.0,0.0,0.0,1,8.0,1~GD,59.0,1.0,20180721125454.0,11077.0,,0.0,0.0
1147,第4节,1.0,第4节,-40.5,0.87,40.5,0.8,140.5,0.91,141.5,0.77,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,74.0,0.0,0.0,1,8.0,1~GD,59.0,1.0,20180721125454.0,11077.0,,0.0,0.0
1148,第4节,1.0,第4节,-40.5,0.87,40.5,0.8,140.5,0.91,140.5,0.77,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,74.0,0.0,0.0,1,8.0,1~GD,58.0,1.0,20180721125455.0,11077.0,,0.0,0.0
1149,第4节,1.0,第4节,-40.5,0.83,40.5,0.83,142.5,0.87,140.5,0.8,142.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,74.0,0.0,0.0,1,8.0,1~GD,58.0,1.0,20180721125455.0,21077.0,,0.0,0.0
1150,第4节,1.0,第4节,-40.5,0.83,40.5,0.83,142.5,0.87,142.5,0.8,142.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,53.0,1.0,20180721125500.0,21077.0,,0.0,0.0
1151,第4节,1.0,第4节,-42.5,0.83,42.5,0.83,142.5,0.87,142.5,0.8,-42.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,53.0,1.0,20180721125500.0,21077.0,,0.0,0.0
1152,第4节,1.0,第4节,-42.5,0.83,42.5,0.83,142.5,0.83,142.5,0.83,42.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,48.0,1.0,20180721125504.0,21074.0,,0.0,0.0
1153,第4节,1.0,第4节,-42.5,0.91,42.5,0.77,141.5,0.91,142.5,0.77,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,48.0,1.0,20180721125504.0,11077.0,,0.0,0.0
1154,第4节,1.0,第4节,-42.5,0.91,42.5,0.77,141.5,0.91,141.5,0.77,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,40.0,1.0,20180721125513.0,11077.0,,0.0,0.0
1155,第4节,1.0,第4节,-42.5,0.91,42.5,0.77,141.5,0.83,141.5,0.83,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,40.0,1.0,20180721125513.0,11077.0,,0.0,0.0
1156,第4节,1.0,第4节,-42.5,0.91,42.5,0.77,141.5,0.83,141.5,0.83,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,32.0,1.0,20180721125520.0,11077.0,,0.0,0.0
1157,第4节,1.0,第4节,-42.5,0.83,42.5,0.83,141.5,0.77,141.5,0.91,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,32.0,1.0,20180721125520.0,21077.0,,0.0,0.0
1158,第4节,1.0,第4节,-42.5,0.83,42.5,0.83,141.5,0.77,141.5,0.91,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,27.0,0.0,20180721125525.0,21077.0,,0.0,0.0
1159,第4节,1.0,第4节,-42.5,0.83,42.5,0.83,141.5,0.77,141.5,0.91,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,27.0,0.0,20180721125525.0,21077.0,,0.0,0.0
1160,第4节,1.0,第4节,-42.5,0.83,42.5,0.83,141.5,0.77,141.5,0.91,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,27.0,0.0,20180721125526.0,21077.0,,0.0,0.0
1161,第4节,1.0,第4节,-42.5,0.83,42.5,0.83,141.5,0.77,141.5,0.91,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,27.0,0.0,20180721125526.0,21077.0,,0.0,0.0
1162,第4节,1.0,第4节,-42.5,0.83,42.5,0.83,141.5,0.77,141.5,0.91,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,27.0,1.0,20180721125532.0,21077.0,,0.0,0.0
1163,第4节,1.0,第4节,-41.5,0.77,41.5,0.83,141.5,0.77,141.5,0.91,-41.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,27.0,1.0,20180721125532.0,21077.0,,0.0,0.0
1164,第4节,1.0,第4节,-41.5,0.77,41.5,0.91,141.5,0.83,141.5,0.91,41.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,27.0,1.0,20180721125532.0,11077.0,,0.0,0.0
1165,第4节,1.0,第4节,-41.5,0.77,41.5,0.91,140.5,0.83,141.5,0.83,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,27.0,1.0,20180721125532.0,11077.0,,0.0,0.0
1166,第4节,1.0,第4节,-41.5,0.77,41.5,0.91,140.5,0.83,140.5,0.83,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,19.0,1.0,20180721125540.0,11077.0,,0.0,0.0
1167,第4节,1.0,第4节,-41.5,0.77,41.5,0.91,140.5,0.83,140.5,0.83,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,19.0,1.0,20180721125540.0,11077.0,,0.0,0.0
1168,第4节,1.0,第4节,-41.5,0.77,41.5,0.91,140.5,0.83,140.5,0.83,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,18.0,0.0,20180721125541.0,11077.0,,0.0,0.0
1169,第4节,1.0,第4节,-41.5,0.77,41.5,0.91,140.5,0.83,140.5,0.83,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,18.0,0.0,20180721125541.0,11077.0,,0.0,0.0
1170,第4节,1.0,第4节,-41.5,0.77,41.5,0.91,140.5,0.83,140.5,0.83,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,18.0,1.0,20180721125601.0,11077.0,,0.0,0.0
1171,第4节,1.0,第4节,-41.5,0.77,41.5,0.91,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,18.0,1.0,20180721125601.0,11077.0,,0.0,0.0
1172,第4节,1.0,第4节,-41.5,0.77,41.5,0.91,140.5,0.77,140.5,0.91,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,10.0,1.0,20180721125610.0,11077.0,,0.0,0.0
1173,第4节,1.0,第4节,-41.5,0.77,41.5,0.91,139.5,0.87,140.5,0.8,139.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,10.0,1.0,20180721125610.0,11077.0,,0.0,0.0
1174,第4节,1.0,第4节,-41.5,0.77,41.5,0.91,139.5,0.87,139.5,0.8,139.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,6.0,0.0,20180721125613.0,11077.0,,0.0,0.0
1175,第4节,1.0,第4节,-41.5,0.77,41.5,0.91,139.5,0.87,139.5,0.8,139.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,6.0,0.0,20180721125613.0,11077.0,,0.0,0.0
1176,第4节,1.0,第4节,-41.5,0.77,41.5,0.91,139.5,0.87,139.5,0.8,139.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,6.0,0.0,20180721125615.0,11077.0,,0.0,0.0
1177,第4节,1.0,第4节,-41.5,0.77,41.5,0.91,139.5,0.87,139.5,0.8,139.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,6.0,0.0,20180721125615.0,11077.0,,0.0,0.0
1178,第4节,1.0,第4节,-41.5,0.77,41.5,0.91,139.5,0.87,139.5,0.8,139.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,6.0,1.0,20180721125623.0,11077.0,,0.0,0.0
1179,第4节,1.0,第4节,-42.5,0.83,42.5,0.91,139.5,0.87,139.5,0.8,-42.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,8.0,1~GD,6.0,1.0,20180721125623.0,11077.0,,0.0,0.0
1180,第4节,1.0,第4节,-42.5,0.83,42.5,0.83,139.5,0.8,139.5,0.87,42.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,7.0,1~GD,58.0,1.0,20180721125631.0,21077.0,,0.0,0.0
1181,第4节,1.0,第4节,-42.5,0.83,42.5,0.83,138.5,0.87,139.5,0.8,138.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,7.0,1~GD,58.0,1.0,20180721125631.0,21077.0,,0.0,0.0
1182,第4节,1.0,第4节,-42.5,0.83,42.5,0.83,138.5,0.87,138.5,0.8,138.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,7.0,1~GD,50.0,1.0,20180721125640.0,21077.0,,0.0,0.0
1183,第4节,1.0,第4节,-42.5,0.83,42.5,0.83,141.5,0.87,138.5,0.8,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,76.0,0.0,0.0,1,7.0,1~GD,50.0,1.0,20180721125640.0,21077.0,,0.0,0.0
1184,第4节,1.0,第4节,-42.5,0.83,42.5,0.83,141.5,0.87,141.5,0.8,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,79.0,0.0,0.0,1,7.0,1~GD,47.0,1.0,20180721125643.0,21077.0,,0.0,0.0
1185,第4节,1.0,第4节,-45.5,0.83,45.5,0.83,141.5,0.87,141.5,0.8,-45.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,79.0,0.0,0.0,1,7.0,1~GD,47.0,1.0,20180721125643.0,21075.0,,0.0,0.0
1186,第4节,1.0,第4节,-45.5,0.83,45.5,0.83,141.5,0.83,141.5,0.83,45.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,79.0,0.0,0.0,1,7.0,1~GD,41.0,1.0,20180721125648.0,21075.0,,0.0,0.0
1187,第4节,1.0,第4节,-44.5,0.8,44.5,0.83,141.5,0.83,141.5,0.83,-44.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,79.0,0.0,0.0,1,7.0,1~GD,41.0,1.0,20180721125648.0,21075.0,,0.0,0.0
1188,第4节,1.0,第4节,-44.5,0.8,44.5,0.87,141.5,0.91,141.5,0.83,44.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,79.0,0.0,0.0,1,7.0,1~GD,41.0,1.0,20180721125648.0,11077.0,,0.0,0.0
1189,第4节,1.0,第4节,-44.5,0.8,44.5,0.87,140.5,0.91,141.5,0.77,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,79.0,0.0,0.0,1,7.0,1~GD,41.0,1.0,20180721125648.0,11077.0,,0.0,0.0
1190,第4节,1.0,第4节,-44.5,0.8,44.5,0.87,140.5,0.91,140.5,0.77,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,79.0,0.0,0.0,1,7.0,1~GD,33.0,1.0,20180721125656.0,11077.0,,0.0,0.0
