,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
390,44.0,5.0,第4节,第4节,9.5,0.87,-9.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,46.0,58.0,0.0,1,8.0,46.0,0,,21077.0,1.1,0.66,
391,44.0,5.0,第4节,第4节,9.5,0.87,-9.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,46.0,58.0,0.0,1,8.0,35.0,0,,21077.0,1.1,0.66,
392,44.0,5.0,第4节,第4节,9.5,0.87,-9.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,46.0,58.0,0.0,1,8.0,35.0,0,,21094.0,1.1,0.66,"0.28,0.06"
393,44.0,5.0,第4节,第4节,9.5,0.8,-10.5,0.87,138.5,0.83,138.5,0.83,-10.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,46.0,58.0,0.0,1,8.0,35.0,0,,11077.0,1.1,0.66,
394,44.0,5.0,第4节,第4节,10.5,0.8,-10.5,0.87,138.5,0.71,138.5,1.0,10.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,46.0,58.0,0.0,1,8.0,35.0,0,,11077.0,1.1,0.66,
395,44.0,5.0,第4节,第4节,10.5,0.83,-8.5,0.83,138.5,0.71,138.5,1.0,-8.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,46.0,58.0,0.0,1,8.0,35.0,0,,11077.0,1.1,0.66,
396,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,138.5,0.71,139.5,0.71,8.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,46.0,58.0,0.0,1,8.0,35.0,0,,11077.0,1.1,0.66,
397,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,139.5,1.0,139.5,0.71,139.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,46.0,58.0,0.0,1,8.0,35.0,0,,11077.0,1.1,0.66,
398,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,139.5,1.0,139.5,0.71,139.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,46.0,58.0,0.0,1,8.0,30.0,0,,11077.0,1.1,0.66,
399,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,139.5,1.0,139.5,0.71,139.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,46.0,58.0,0.0,1,8.0,30.0,0,,21074.0,1.1,0.66,"0.28,0.06"
400,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,139.5,1.0,139.5,0.71,139.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,0.0,1,8.0,30.0,0,,11077.0,1.1,0.66,
401,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,139.5,1.0,139.5,0.71,139.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,0.0,1,8.0,30.0,0,,11077.0,1.1,0.66,
402,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,139.5,1.0,139.5,0.71,139.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,0.0,1,8.0,29.0,0,,11077.0,1.1,0.66,
403,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,139.5,1.0,139.5,0.71,139.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,0.0,1,8.0,29.0,0,,21086.0,1.1,0.66,
404,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,139.5,1.0,139.5,0.71,139.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,1.0,1,8.0,29.0,0,,11077.0,1.1,0.66,
405,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,139.5,1.0,139.5,0.71,139.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,1.0,1,8.0,29.0,0,,11077.0,1.1,0.66,
406,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,139.5,1.0,139.5,0.71,139.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,1.0,1,8.0,29.0,0,,11077.0,1.1,0.66,
407,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,139.5,1.0,139.5,0.71,139.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,1.0,1,8.0,29.0,0,,11077.0,1.1,0.66,
408,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,139.5,1.0,139.5,0.71,139.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,1.0,1,8.0,29.0,0,,11077.0,1.1,0.66,
409,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,139.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,1.0,1,8.0,34.0,0,,11077.0,1.1,0.66,
410,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,0.0,1,8.0,34.0,0,,11077.0,1.1,0.66,
411,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,0.0,1,8.0,34.0,0,,11077.0,1.1,0.66,
412,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,0.0,1,8.0,34.0,0,,11077.0,1.1,0.66,
413,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,0.0,1,8.0,34.0,0,,11077.0,1.1,0.66,
414,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,0.0,1,8.0,34.0,0,,11077.0,1.1,0.66,
415,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,0.0,1,8.0,34.0,0,,11095.0,1.1,0.66,"0.82,0.56"
416,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,140.5,0.83,140.5,0.83,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,0.0,1,8.0,12.0,0,,21077.0,1.1,0.66,
417,44.0,5.0,第4节,第4节,8.5,0.87,-7.5,0.8,140.5,0.83,140.5,0.83,-7.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,0.0,1,8.0,12.0,0,,21077.0,1.1,0.66,
418,44.0,5.0,第4节,第4节,7.5,0.87,-7.5,0.8,140.5,0.83,138.5,0.83,7.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,0.0,1,8.0,12.0,0,,21077.0,1.1,0.66,
419,44.0,5.0,第4节,第4节,7.5,0.87,-7.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,0.0,1,8.0,12.0,0,,21077.0,1.1,0.66,
420,44.0,5.0,第4节,第4节,7.5,0.87,-7.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,0.0,1,8.0,12.0,0,,21077.0,1.1,0.66,
421,44.0,5.0,第4节,第4节,7.5,0.87,-7.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,0.0,75.0,58.0,50.0,58.0,0.0,1,8.0,4.0,0,,21077.0,1.1,0.66,
422,44.0,5.0,第4节,第4节,7.5,0.87,-7.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,1.0,75.0,58.0,50.0,58.0,0.0,1,8.0,4.0,0,,11086.0,1.1,0.66,
423,44.0,5.0,第4节,第4节,7.5,0.87,-7.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,1.0,75.0,58.0,50.0,58.0,1.0,1,8.0,4.0,0,,21077.0,1.1,0.66,
424,44.0,5.0,第4节,第4节,7.5,0.87,-7.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,1.0,75.0,58.0,50.0,58.0,1.0,1,8.0,4.0,0,,21077.0,1.1,0.66,
425,44.0,5.0,第4节,第4节,7.5,0.87,-7.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,1.0,75.0,58.0,50.0,58.0,1.0,1,8.0,4.0,0,,21077.0,1.1,0.66,
426,44.0,5.0,第4节,第4节,7.5,0.87,-7.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,1.0,75.0,58.0,50.0,58.0,1.0,1,8.0,4.0,0,,21077.0,1.1,0.66,
427,44.0,5.0,第4节,第4节,7.5,0.87,-7.5,0.8,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,1.0,75.0,58.0,50.0,58.0,1.0,1,8.0,4.0,0,,21077.0,1.1,0.66,
428,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,1.0,75.0,58.0,50.0,58.0,1.0,1,8.0,4.0,0,,21077.0,1.1,0.66,
429,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,1.0,75.0,58.0,50.0,58.0,0.0,1,8.0,4.0,0,,21077.0,1.1,0.66,
430,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,1.0,75.0,58.0,50.0,58.0,0.0,1,8.0,4.0,0,,21077.0,1.1,0.66,
431,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,1.0,75.0,58.0,50.0,58.0,0.0,1,8.0,4.0,0,,21077.0,1.1,0.66,
432,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,1.0,75.0,58.0,50.0,58.0,0.0,1,8.0,4.0,0,,21077.0,1.1,0.66,
433,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,1.0,75.0,58.0,50.0,58.0,0.0,1,8.0,4.0,0,,21077.0,1.1,0.66,
434,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,1.0,75.0,58.0,50.0,58.0,0.0,1,7.0,54.0,0,,21077.0,1.1,0.66,
435,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,50.0,58.0,0.0,1,7.0,54.0,0,,11086.0,1.1,0.66,
436,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,50.0,58.0,1.0,1,7.0,54.0,0,,21077.0,1.1,0.66,
437,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,50.0,58.0,1.0,1,7.0,54.0,0,,21077.0,1.1,0.66,
438,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,50.0,58.0,1.0,1,7.0,54.0,0,,21077.0,1.1,0.66,
439,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,50.0,58.0,1.0,1,7.0,54.0,0,,21077.0,1.1,0.66,
440,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,50.0,58.0,1.0,1,7.0,54.0,0,,21077.0,1.1,0.66,
441,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,137.5,0.83,137.5,0.83,137.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,50.0,58.0,1.0,1,7.0,54.0,0,,21077.0,1.1,0.66,
442,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,137.5,0.83,137.5,0.83,137.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,50.0,58.0,1.0,1,7.0,54.0,0,,21077.0,1.1,0.66,
443,44.0,5.0,第4节,第4节,7.5,0.91,-6.5,0.77,137.5,0.83,137.5,0.83,-6.5,4.0,0.0,1:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,50.0,58.0,1.0,1,7.0,54.0,0,,21078.0,1.1,0.66,
444,44.0,5.0,第4节,第4节,6.5,0.91,-6.5,0.77,137.5,0.83,139.5,0.83,6.5,4.0,0.0,1:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,50.0,58.0,1.0,1,7.0,54.0,0,,21078.0,1.1,0.66,
445,44.0,5.0,第4节,第4节,6.5,0.91,-6.5,0.77,139.5,0.83,139.5,0.83,139.5,4.0,0.0,1:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,50.0,58.0,1.0,1,7.0,54.0,0,,21078.0,1.1,0.66,
446,44.0,5.0,第4节,第4节,6.5,0.91,-6.5,0.77,139.5,0.83,139.5,0.83,139.5,4.0,0.0,1:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,50.0,58.0,1.0,1,7.0,54.0,0,,21078.0,1.1,0.66,
447,44.0,5.0,第4节,第4节,6.5,0.91,-6.5,0.77,139.5,0.83,139.5,0.83,139.5,4.0,0.0,1:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,50.0,58.0,0.0,1,7.0,54.0,0,,21078.0,1.1,0.66,
448,44.0,5.0,第4节,第4节,6.5,0.91,-6.5,0.77,139.5,0.83,139.5,0.83,139.5,4.0,0.0,1:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,50.0,58.0,0.0,1,7.0,54.0,0,,21078.0,1.1,0.66,
449,44.0,5.0,第4节,第4节,6.5,0.91,-6.5,0.77,139.5,0.83,139.5,0.83,139.5,4.0,0.0,1:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,50.0,58.0,0.0,1,7.0,54.0,0,,21078.0,1.1,0.66,
450,44.0,5.0,第4节,第4节,6.5,0.91,-6.5,0.77,139.5,0.83,139.5,0.83,139.5,4.0,0.0,1:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,50.0,58.0,0.0,1,7.0,54.0,0,,21078.0,1.1,0.66,
451,44.0,5.0,第4节,第4节,6.5,0.91,-6.5,0.77,139.5,0.83,139.5,0.83,139.5,4.0,0.0,1:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,50.0,58.0,0.0,1,7.0,54.0,0,,21078.0,1.1,0.66,
452,44.0,5.0,第4节,第4节,6.5,0.91,-6.5,0.77,139.5,0.83,139.5,0.83,139.5,4.0,0.0,1:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,50.0,58.0,0.0,1,7.0,54.0,0,,21079.0,1.1,0.66,"0.80,0.50"
453,44.0,5.0,第4节,第4节,6.5,0.91,-6.5,0.77,139.5,0.83,139.5,0.83,139.5,4.0,0.0,2:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,51.0,58.0,0.0,1,7.0,54.0,0,,21078.0,1.1,0.66,"0.80,0.50"
454,44.0,5.0,第4节,第4节,6.5,0.83,-6.5,0.83,139.5,0.83,139.5,0.83,139.5,4.0,0.0,2:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,51.0,58.0,0.0,1,7.0,54.0,0,,21078.0,1.1,0.66,"0.80,0.50"
455,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,2:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,51.0,58.0,0.0,1,7.0,54.0,0,,21078.0,1.1,0.66,"0.80,0.50"
456,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,2:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,51.0,58.0,0.0,1,7.0,54.0,0,,21079.0,1.1,0.66,"0.80,0.50"
457,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,0.0,1,7.0,54.0,0,,11077.0,1.1,0.66,
458,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,0.0,1,7.0,54.0,0,,11077.0,1.1,0.66,
459,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,1.0,1,7.0,54.0,0,,11077.0,1.1,0.66,
460,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,1.0,1,7.0,54.0,0,,11077.0,1.1,0.66,
461,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,1.0,1,7.0,54.0,0,,11077.0,1.1,0.66,
462,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,1.0,1,7.0,54.0,0,,11077.0,1.1,0.66,
463,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,0.0,1,7.0,54.0,0,,11077.0,1.1,0.66,
464,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,0.0,1,7.0,54.0,0,,11077.0,1.1,0.66,
465,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,0.0,1,7.0,54.0,0,,11077.0,1.1,0.66,
466,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,0.0,1,7.0,53.0,0,,11077.0,1.1,0.66,
467,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,0.0,1,7.0,53.0,0,,11077.0,1.1,0.66,
468,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,0.0,1,7.0,36.0,0,,11077.0,1.1,0.66,
469,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,0.0,1,7.0,36.0,0,,11077.0,1.1,0.66,
470,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,0.0,1,7.0,29.0,0,,11077.0,1.1,0.66,
471,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,0.0,1,7.0,29.0,0,,21086.0,1.1,0.66,
472,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,1.0,1,7.0,29.0,0,,11077.0,1.1,0.66,
473,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,1.0,1,7.0,29.0,0,,11077.0,1.1,0.66,
474,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,1.0,1,7.0,29.0,0,,11077.0,1.1,0.66,
475,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,1.0,1,7.0,29.0,0,,11077.0,1.1,0.66,
476,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,140.5,0.71,140.5,1.0,140.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,1.0,1,7.0,29.0,0,,11077.0,1.1,0.66,
477,44.0,5.0,第4节,第4节,6.5,0.83,-6.5,0.83,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,1.0,1,7.0,29.0,0,,11077.0,1.1,0.66,
478,44.0,5.0,第4节,第4节,6.5,0.83,-6.5,0.83,138.5,0.83,138.5,0.83,138.5,4.0,0.0,,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,1.0,1,7.0,29.0,0,,11077.0,1.1,0.66,
479,44.0,5.0,第4节,第4节,6.5,0.91,-6.5,0.77,139.5,0.83,139.5,0.83,139.5,4.0,0.0,1:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,1.0,1,7.0,29.0,0,,11078.0,1.1,0.66,
480,44.0,5.0,第4节,第4节,6.5,0.91,-6.5,0.77,139.5,0.83,139.5,0.83,139.5,4.0,0.0,1:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,1.0,1,7.0,29.0,0,,11078.0,1.1,0.66,
481,44.0,5.0,第4节,第4节,6.5,0.91,-6.5,0.77,139.5,0.83,139.5,0.83,139.5,4.0,0.0,1:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,0.0,1,7.0,29.0,0,,11078.0,1.1,0.66,
482,44.0,5.0,第4节,第4节,6.5,0.91,-6.5,0.77,139.5,0.83,139.5,0.83,139.5,4.0,0.0,1:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,0.0,1,7.0,29.0,0,,11078.0,1.1,0.66,
483,44.0,5.0,第4节,第4节,6.5,0.91,-6.5,0.77,139.5,0.83,139.5,0.83,139.5,4.0,0.0,1:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,0.0,1,7.0,29.0,0,,11078.0,1.1,0.66,
484,44.0,5.0,第4节,第4节,6.5,0.91,-6.5,0.77,139.5,0.83,139.5,0.83,139.5,4.0,0.0,1:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,0.0,1,7.0,29.0,0,,11078.0,1.1,0.66,
485,44.0,5.0,第4节,第4节,6.5,0.91,-6.5,0.77,139.5,0.83,139.5,0.83,139.5,4.0,0.0,1:2,0.0,3.0,17.0,15.0,2.0,2.0,75.0,58.0,52.0,58.0,0.0,1,7.0,29.0,0,,11078.0,1.1,0.66,
486,44.0,5.0,第4节,第4节,6.5,0.91,-6.5,0.77,139.5,0.83,139.5,0.83,139.5,4.0,0.0,1:2,0.0,3.0,17.0,16.0,2.0,2.0,76.2,59.0,52.0,58.0,0.0,1,7.0,29.0,0,,11079.0,1.1,0.66,"0.80,0.50"
487,44.0,5.0,第4节,第4节,6.5,0.8,-7.5,0.87,139.5,0.83,139.5,0.83,-7.5,4.0,0.0,2:2,0.0,3.0,17.0,16.0,2.0,2.0,76.2,59.0,52.0,58.0,0.0,1,7.0,29.0,0,,11078.0,1.1,0.66,"0.80,0.50"
488,44.0,5.0,第4节,第4节,7.5,0.8,-7.5,0.87,139.5,0.83,140.5,0.83,7.5,4.0,0.0,2:2,0.0,3.0,17.0,16.0,2.0,2.0,76.2,59.0,52.0,58.0,0.0,1,7.0,29.0,0,,11078.0,1.1,0.66,"0.80,0.50"
489,44.0,5.0,第4节,第4节,7.5,0.8,-7.5,0.87,140.5,0.83,140.5,0.83,140.5,4.0,0.0,2:2,0.0,3.0,17.0,16.0,2.0,2.0,76.2,59.0,52.0,58.0,0.0,1,7.0,29.0,0,,11078.0,1.1,0.66,"0.80,0.50"
490,44.0,5.0,第4节,第4节,7.5,0.8,-7.5,0.87,140.5,0.83,140.5,0.83,140.5,4.0,0.0,2:2,0.0,3.0,17.0,16.0,2.0,2.0,76.2,59.0,52.0,59.0,0.0,1,7.0,29.0,0,,11078.0,1.1,0.66,"0.80,0.50"
