,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
69,,,,3.0,23.5,0.8695652173913043,-23.5,0.8,157.5,0.8333333333333334,157.5,0.8333333333333334,6.0,,,,5.0,1.0,16.0,14.0,9.0,7.0,4.0,4.0,2.0,2.0,69.2,63.6,56.0,38.0,0,1,6.0,16.0,1.0,20180919180329.0,21077.0
70,,,,3.0,23.5,0.8695652173913043,-23.5,0.8,156.5,0.8695652173913043,156.5,0.8,6.0,,,,5.0,1.0,16.0,14.0,9.0,7.0,4.0,4.0,2.0,2.0,69.2,63.6,56.0,38.0,0,1,6.0,8.0,1.0,20180919180336.0,21094.0
71,,,,3.0,24.5,0.8695652173913043,-24.5,0.8,156.5,0.8333333333333334,156.5,0.8333333333333334,6.0,,,,5.0,1.0,16.0,14.0,9.0,7.0,4.0,4.0,2.0,2.0,69.2,63.6,56.0,38.0,0,1,6.0,1.0,1.0,20180919180343.0,11095.0
72,,,,3.0,23.5,0.8333333333333334,-23.5,0.8333333333333334,155.5,0.8333333333333334,155.5,0.8333333333333334,6.0,,,,5.0,1.0,16.0,14.0,9.0,7.0,4.0,4.0,2.0,2.0,69.2,63.6,56.0,38.0,0,1,5.0,52.0,1.0,20180919180352.0,21077.0
73,,,,3.0,23.5,0.8333333333333334,-23.5,0.8333333333333334,155.5,0.8333333333333334,155.5,0.8333333333333334,6.0,,,,5.0,1.0,16.0,14.0,9.0,7.0,4.0,4.0,2.0,2.0,69.2,63.6,56.0,38.0,0,1,5.0,51.0,1.0,20180919180353.0,21094.0
74,,,,3.0,24.5,0.8333333333333334,-24.5,0.8333333333333334,155.5,0.7692307692307693,155.5,0.9090909090909091,6.0,,,,5.0,1.0,16.0,14.0,9.0,7.0,4.0,4.0,2.0,2.0,69.2,63.6,56.0,38.0,0,1,5.0,45.0,1.0,20180919180359.0,11095.0
75,,,,3.0,24.5,0.8333333333333334,-24.5,0.8333333333333334,154.5,0.8695652173913043,154.5,0.8,6.0,,,,5.0,1.0,16.0,14.0,9.0,7.0,4.0,4.0,2.0,2.0,69.2,63.6,56.0,38.0,0,1,5.0,44.0,0.0,20180919180400.0,11095.0
76,,,,3.0,24.5,0.8333333333333334,-24.5,0.8333333333333334,154.5,0.8695652173913043,154.5,0.8,6.0,,^,,5.0,1.0,16.0,14.0,9.0,7.0,4.0,4.0,2.0,3.0,69.2,63.6,56.0,38.0,0,1,5.0,44.0,0.0,20180919180407.0,21086^11077
77,,,,3.0,24.5,0.8695652173913043,-24.5,0.8,155.5,0.9090909090909091,155.5,0.7692307692307693,6.0,,1:2,,5.0,1.0,16.0,14.0,9.0,7.0,4.0,4.0,2.0,3.0,69.2,63.6,56.0,38.0,0,1,5.0,44.0,0.0,20180919180408.0,11078.0
78,,,,3.0,24.5,0.8333333333333334,-24.5,0.8333333333333334,155.5,0.8333333333333334,155.5,0.8333333333333334,6.0,,1:2^2:2,,5.0,1.0,16.0,14.0,9.0,7.0,4.0,4.0,2.0,3.0,64.3,63.6,56.0,38.0,0,1,5.0,44.0,0.0,20180919180422.0,11080^11078
79,,,,3.0,24.5,0.8333333333333334,-24.5,0.8333333333333334,156.5,0.8,156.5,0.8695652173913043,6.0,,2:2^,,5.0,1.0,16.0,14.0,10.0,7.0,4.0,4.0,2.0,3.0,66.7,63.6,57.0,38.0,0,1,5.0,44.0,0.0,20180919180433.0,11079^21077
80,,,,3.0,24.5,0.8333333333333334,-24.5,0.8333333333333334,156.5,0.8,156.5,0.8695652173913043,6.0,,,,5.0,1.0,16.0,14.0,10.0,7.0,4.0,4.0,2.0,3.0,66.7,63.6,57.0,38.0,0,1,5.0,44.0,1.0,20180919180433.0,21077.0
81,,,,3.0,24.5,0.8333333333333334,-24.5,0.8333333333333334,156.5,0.8,156.5,0.8695652173913043,6.0,,,,5.0,1.0,16.0,14.0,10.0,7.0,4.0,4.0,2.0,3.0,66.7,63.6,57.0,38.0,0,1,5.0,44.0,1.0,20180919180436.0,21077.0
82,,,,3.0,24.5,0.8333333333333334,-24.5,0.8333333333333334,155.5,0.8333333333333334,155.5,0.8333333333333334,6.0,,,,5.0,1.0,16.0,14.0,10.0,7.0,4.0,4.0,2.0,3.0,66.7,63.6,57.0,38.0,0,1,5.0,35.0,1.0,20180919180444.0,21077.0
83,,,,3.0,24.5,0.8333333333333334,-24.5,0.8333333333333334,154.5,0.8695652173913043,154.5,0.8,6.0,,,,5.0,1.0,16.0,14.0,10.0,7.0,4.0,4.0,2.0,3.0,66.7,63.6,57.0,38.0,0,1,5.0,27.0,1.0,20180919180452.0,21077.0
