,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
97,,-20.5,0.0,20.5,0.0,148.5,0.8,148.5,0.8695652173913043,2.0,,1.0,7.0,10.0,20.0,21.0,3,13.0,3,5,4.0,0,100.0,68.4,64,85,0,1,1.0,27.0,1.0,20180915145527.0,11077.0
98,,-21.5,0.0,21.5,0.0,148.5,0.8,148.5,0.8695652173913043,2.0,,1.0,7.0,10.0,20.0,21.0,3,13.0,3,5,4.0,0,100.0,68.4,64,85,0,1,1.0,26.0,1.0,20180915145528.0,21077.0
99,,-21.5,0.0,21.5,0.0,148.5,0.8,148.5,0.8695652173913043,2.0,,1.0,7.0,10.0,20.0,21.0,3,13.0,3,5,4.0,0,100.0,68.4,64,85,0,1,1.0,17.0,1.0,20180915145536.0,21077.0
100,,-21.5,0.0,21.5,0.0,148.5,0.8,148.5,0.8695652173913043,2.0,,1.0,7.0,10.0,20.0,21.0,3,13.0,3,5,4.0,0,100.0,68.4,64,85,0,1,1.0,9.0,1.0,20180915145545.0,21077.0
101,,-20.5,0.0,20.5,0.0,148.5,0.8,148.5,0.8695652173913043,2.0,,1.0,7.0,10.0,20.0,21.0,3,13.0,3,5,4.0,0,100.0,68.4,64,85,0,1,1.0,4.0,1.0,20180915145550.0,11077.0
102,,-20.5,0.0,20.5,0.0,148.5,0.8,148.5,0.8695652173913043,2.0,,1.0,7.0,10.0,20.0,21.0,3,13.0,3,5,4.0,0,100.0,68.4,64,85,0,1,1.0,0.0,0.0,20180915145555.0,11077.0
103,,-20.5,0.0,20.5,0.0,148.5,0.8,148.5,0.8695652173913043,2.0,,1.0,8.0,10.0,20.0,21.0,3,13.0,3,5,4.0,0,100.0,68.4,67,85,0,1,1.0,0.0,0.0,20180915145558.0,11075.0
104,,-20.5,0.0,20.5,0.0,148.5,0.8,148.5,0.8695652173913043,2.0,,1.0,8.0,10.0,20.0,21.0,3,13.0,3,5,4.0,0,100.0,68.4,67,85,0,1,1.0,0.0,0.0,20180915145602.0,21077.0
105,,-20.5,0.0,20.5,0.0,148.5,0.8,148.5,0.8695652173913043,2.0,,1.0,8.0,10.0,20.0,21.0,3,13.0,3,5,4.0,0,100.0,68.4,67,85,0,1,1.0,0.0,0.0,20180915145602.0,1084.0
106,,-20.5,0.0,20.5,0.0,148.5,0.8,148.5,0.8695652173913043,2.0,,1.0,8.0,10.0,20.0,21.0,3,13.0,3,5,4.0,0,100.0,68.4,67,85,0,1,1.0,0.0,0.0,20180915145604.0,1084.0
