,AM,AS,CB,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HO,LM,MD,MS,PG,PI,RO,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,VI,WA_ODD,WH_ODD
104,,,TRUMUSVI,,1.0,1.0,12.5,0.8,-12.5,0.8695652173913043,175.5,0.8333333333333334,175.5,0.8333333333333334,1.0,30.0,,10540588.0,^,1.0,1.0,4.0,3.0,4.0,5.0,6.0,4.0,4.0,5.0,3.0,4.0,100.0,100.0,26.0,23.0,0,1,1.0,39.0,1.0,20181028144433.0,21074^11077,1.0,5.25,0.10526315789473684
105,,,TRUMUSVI,,1.0,1.0,12.5,0.8,-12.5,0.8695652173913043,175.5,0.8333333333333334,175.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,5.0,6.0,4.0,4.0,5.0,3.0,4.0,100.0,100.0,26.0,23.0,0,1,1.0,38.0,1.0,20181028144433.0,11077.0,1.0,5.25,0.10526315789473684
106,,,TRUMUSVI,,1.0,1.0,12.5,0.8,-12.5,0.8695652173913043,174.5,0.8333333333333334,174.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,5.0,6.0,4.0,4.0,5.0,3.0,4.0,100.0,100.0,26.0,23.0,0,1,1.0,29.0,1.0,20181028144442.0,11077.0,1.0,5.25,0.10526315789473684
107,,,TRUMUSVI,,1.0,1.0,12.5,0.8,-12.5,0.8695652173913043,174.5,0.8,174.5,0.8695652173913043,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,5.0,6.0,4.0,4.0,5.0,3.0,4.0,100.0,100.0,26.0,23.0,0,1,1.0,24.0,0.0,20181028144447.0,11077.0,1.0,5.25,0.10526315789473684
108,,,TRUMUSVI,,1.0,1.0,12.5,0.8,-12.5,0.8695652173913043,174.5,0.8,174.5,0.8695652173913043,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,5.0,6.0,4.0,4.0,5.0,3.0,4.0,100.0,100.0,26.0,23.0,0,1,1.0,24.0,1.0,20181028144505.0,11077.0,1.0,5.25,0.10526315789473684
109,,,TRUMUSVI,,1.0,1.0,12.5,0.8,-12.5,0.8695652173913043,173.5,0.8333333333333334,173.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,5.0,6.0,4.0,4.0,5.0,3.0,4.0,100.0,100.0,26.0,23.0,0,1,1.0,16.0,1.0,20181028144513.0,11094.0,1.0,5.25,0.10526315789473684
110,,,TRUMUSVI,,1.0,1.0,11.5,0.8333333333333334,-11.5,0.8333333333333334,173.5,0.8333333333333334,173.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,5.0,6.0,4.0,4.0,5.0,3.0,4.0,100.0,100.0,26.0,23.0,0,1,1.0,16.0,1.0,20181028144514.0,21077.0,1.0,5.0,0.1111111111111111
111,,,TRUMUSVI,,1.0,1.0,11.5,0.8333333333333334,-11.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,5.0,6.0,4.0,4.0,5.0,3.0,4.0,100.0,100.0,26.0,23.0,0,1,1.0,7.0,1.0,20181028144522.0,21077.0,1.0,5.0,0.1111111111111111
112,,,TRUMUSVI,,1.0,1.0,11.5,0.8,-11.5,0.8695652173913043,174.5,0.8695652173913043,174.5,0.8,1.0,30.0,,10540588.0,^,1.0,1.0,4.0,3.0,4.0,6.0,6.0,4.0,4.0,5.0,3.0,4.0,100.0,100.0,26.0,25.0,0,1,1.0,4.0,1.0,20181028144525.0,21074^11077,1.0,4.5,0.125
113,,,TRUMUSVI,,1.0,1.0,11.5,0.8,-11.5,0.8695652173913043,174.5,0.8695652173913043,174.5,0.8,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,6.0,6.0,4.0,4.0,5.0,3.0,4.0,100.0,100.0,26.0,25.0,0,1,1.0,4.0,1.0,20181028144526.0,11077.0,1.0,4.5,0.125
114,,,TRUMUSVI,,1.0,1.0,11.5,0.8,-11.5,0.8695652173913043,174.5,0.8333333333333334,174.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,6.0,6.0,4.0,4.0,5.0,3.0,4.0,100.0,100.0,26.0,25.0,0,1,0.0,55.0,1.0,20181028144534.0,11077.0,1.0,4.5,0.125
115,,,TRUMUSVI,,1.0,1.0,11.5,0.8,-11.5,0.8695652173913043,173.5,0.8333333333333334,173.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,6.0,6.0,4.0,4.0,5.0,3.0,4.0,100.0,100.0,26.0,25.0,0,1,0.0,47.0,1.0,20181028144543.0,11077.0,1.0,4.5,0.125
116,,,TRUMUSVI,,1.0,1.0,10.5,0.8695652173913043,-10.5,0.8,173.5,0.8333333333333334,173.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,6.0,6.0,4.0,4.0,5.0,3.0,4.0,100.0,100.0,26.0,25.0,0,1,0.0,44.0,0.0,20181028144546.0,11077.0,1.0,4.5,0.125
117,,,TRUMUSVI,,1.0,1.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,173.5,0.8333333333333334,173.5,0.8333333333333334,1.0,30.0,,10540588.0,^,1.0,1.0,4.0,3.0,4.0,6.0,6.0,4.0,4.0,5.0,4.0,4.0,100.0,100.0,26.0,25.0,0,1,0.0,44.0,0.0,20181028144550.0,11086^21077,1.0,4.25,0.13333333333333333
118,,,TRUMUSVI,,1.0,1.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,173.5,0.8333333333333334,173.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,6.0,6.0,4.0,4.0,5.0,4.0,4.0,100.0,100.0,26.0,25.0,0,1,0.0,44.0,1.0,20181028144618.0,21077.0,1.0,4.25,0.13333333333333333
119,,,TRUMUSVI,,1.0,1.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,6.0,6.0,4.0,4.0,5.0,4.0,4.0,100.0,100.0,26.0,25.0,0,1,0.0,35.0,1.0,20181028144627.0,21077.0,1.0,4.25,0.13333333333333333
120,,,TRUMUSVI,,1.0,1.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,6.0,6.0,4.0,4.0,5.0,4.0,4.0,100.0,100.0,26.0,25.0,0,1,0.0,35.0,0.0,20181028144627.0,21077.0,1.0,4.25,0.13333333333333333
121,,,TRUMUSVI,,1.0,1.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,30.0,,10540588.0,^,1.0,1.0,4.0,3.0,4.0,6.0,6.0,4.0,4.0,5.0,5.0,4.0,100.0,100.0,26.0,25.0,0,1,0.0,35.0,0.0,20181028144633.0,11086^21077,1.0,4.25,0.13333333333333333
122,,,TRUMUSVI,,1.0,1.0,10.5,0.8,-10.5,0.8695652173913043,173.5,0.8333333333333334,173.5,0.8333333333333334,1.0,30.0,,10540588.0,1:2,1.0,1.0,4.0,3.0,4.0,6.0,6.0,4.0,4.0,5.0,5.0,4.0,100.0,100.0,26.0,25.0,0,1,0.0,35.0,0.0,20181028144634.0,21078.0,1.0,3.75,0.15384615384615385
123,,,TRUMUSVI,,1.0,1.0,10.5,0.8,-10.5,0.8695652173913043,173.5,0.8333333333333334,173.5,0.8333333333333334,1.0,30.0,,10540588.0,1:2^2:2,1.0,1.0,4.0,3.0,4.0,6.0,6.0,5.0,4.0,5.0,5.0,4.0,100.0,100.0,26.0,26.0,0,1,0.0,35.0,0.0,20181028144702.0,21079^21078,1.0,3.75,0.15384615384615385
124,,,TRUMUSVI,,1.0,1.0,9.5,0.8695652173913043,-9.5,0.8,175.5,0.8333333333333334,175.5,0.8333333333333334,1.0,30.0,,10540588.0,2:2^,1.0,1.0,4.0,3.0,4.0,6.0,6.0,6.0,4.0,5.0,5.0,4.0,100.0,100.0,26.0,27.0,0,1,0.0,35.0,0.0,20181028144713.0,21079^11077,1.0,4.0,0.14285714285714285
125,,,TRUMUSVI,,1.0,1.0,9.5,0.8695652173913043,-9.5,0.8,175.5,0.8333333333333334,175.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,6.0,6.0,6.0,4.0,5.0,5.0,4.0,100.0,100.0,26.0,27.0,0,1,0.0,35.0,1.0,20181028144713.0,11077.0,1.0,4.0,0.14285714285714285
126,,,TRUMUSVI,,1.0,1.0,9.5,0.8695652173913043,-9.5,0.8,175.5,0.8333333333333334,175.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,6.0,6.0,6.0,4.0,5.0,5.0,4.0,100.0,100.0,26.0,27.0,0,1,0.0,35.0,0.0,20181028144714.0,11077.0,1.0,4.0,0.14285714285714285
127,,,TRUMUSVI,,1.0,1.0,9.5,0.8695652173913043,-9.5,0.8,175.5,0.8333333333333334,175.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,6.0,6.0,6.0,4.0,5.0,5.0,4.0,100.0,100.0,26.0,27.0,0,1,0.0,35.0,1.0,20181028144716.0,11077.0,1.0,4.0,0.14285714285714285
128,,,TRUMUSVI,,1.0,1.0,9.5,0.8695652173913043,-9.5,0.8,174.5,0.8333333333333334,174.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,6.0,6.0,6.0,4.0,5.0,5.0,4.0,100.0,100.0,26.0,27.0,0,1,0.0,26.0,1.0,20181028144725.0,11077.0,1.0,3.75,0.15384615384615385
129,,,TRUMUSVI,,1.0,1.0,9.5,0.8695652173913043,-9.5,0.8,174.5,0.8333333333333334,174.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,6.0,6.0,6.0,4.0,5.0,5.0,4.0,100.0,100.0,26.0,27.0,0,1,0.0,26.0,0.0,20181028144726.0,11077.0,1.0,3.75,0.15384615384615385
130,,,TRUMUSVI,,1.0,1.0,9.5,0.8695652173913043,-9.5,0.8,174.5,0.8333333333333334,174.5,0.8333333333333334,1.0,30.0,,10540588.0,^,1.0,1.0,4.0,3.0,4.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,100.0,100.0,26.0,27.0,0,1,0.0,26.0,0.0,20181028144728.0,21086^11077,1.0,3.75,0.15384615384615385
131,,,TRUMUSVI,,1.0,1.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,175.5,0.8333333333333334,175.5,0.8333333333333334,1.0,30.0,,10540588.0,1:2,1.0,1.0,4.0,3.0,4.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,100.0,100.0,26.0,27.0,0,1,0.0,26.0,0.0,20181028144729.0,11078.0,1.0,4.25,0.13333333333333333
132,,,TRUMUSVI,,1.0,1.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,176.5,0.8333333333333334,176.5,0.8333333333333334,1.0,30.0,,10540588.0,1:2^2:2,1.0,1.0,4.0,3.0,4.0,6.0,7.0,6.0,4.0,5.0,5.0,5.0,100.0,100.0,27.0,27.0,0,1,0.0,26.0,0.0,20181028144749.0,11079^11078,1.0,4.25,0.13333333333333333
133,,,TRUMUSVI,,1.0,1.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,176.5,0.8333333333333334,176.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,6.0,7.0,6.0,4.0,5.0,5.0,5.0,100.0,100.0,27.0,27.0,0,1,0.0,26.0,1.0,20181028144749.0,21077.0,1.0,4.25,0.13333333333333333
134,,,TRUMUSVI,,1.0,1.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,176.5,0.8333333333333334,176.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,6.0,7.0,6.0,4.0,5.0,5.0,5.0,100.0,100.0,27.0,27.0,0,1,0.0,25.0,0.0,20181028144749.0,21077.0,1.0,4.25,0.13333333333333333
135,,,TRUMUSVI,,1.0,1.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,176.5,0.8333333333333334,176.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,6.0,7.0,6.0,4.0,5.0,5.0,5.0,100.0,100.0,27.0,27.0,0,1,0.0,25.0,1.0,20181028144817.0,21077.0,1.0,4.25,0.13333333333333333
136,,,TRUMUSVI,,1.0,1.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,176.5,0.8333333333333334,176.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,6.0,7.0,6.0,4.0,5.0,5.0,5.0,100.0,100.0,27.0,27.0,0,1,0.0,16.0,1.0,20181028144826.0,21077.0,1.0,4.25,0.13333333333333333
137,,,TRUMUSVI,,1.0,1.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,175.5,0.8333333333333334,175.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,6.0,7.0,6.0,4.0,5.0,5.0,5.0,100.0,100.0,27.0,27.0,0,1,0.0,8.0,1.0,20181028144834.0,21077.0,1.0,4.25,0.13333333333333333
138,,,TRUMUSVI,,1.0,1.0,9.5,0.8695652173913043,-9.5,0.8,177.5,0.8333333333333334,177.5,0.8333333333333334,1.0,30.0,,10540588.0,^,1.0,1.0,4.0,3.0,4.0,7.0,7.0,6.0,4.0,5.0,5.0,5.0,100.0,100.0,28.0,29.0,0,1,0.0,3.0,1.0,20181028144839.0,21074^11077,1.0,3.75,0.15384615384615385
139,,,TRUMUSVI,,1.0,1.0,9.5,0.8695652173913043,-9.5,0.8,177.5,0.8333333333333334,177.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,7.0,7.0,6.0,4.0,5.0,5.0,5.0,100.0,100.0,28.0,29.0,0,1,0.0,3.0,1.0,20181028144840.0,11077.0,1.0,3.75,0.15384615384615385
140,,,TRUMUSVI,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,177.5,0.8333333333333334,177.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,7.0,7.0,6.0,4.0,5.0,5.0,5.0,100.0,100.0,28.0,29.0,0,1,0.0,0.0,0.0,20181028144844.0,11077.0,1.0,3.75,0.15384615384615385
141,,,TRUMUSVI,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,177.5,0.8333333333333334,177.5,0.8333333333333334,1.0,30.0,,10540588.0,,1.0,1.0,4.0,3.0,4.0,7.0,7.0,6.0,4.0,5.0,5.0,5.0,100.0,100.0,28.0,29.0,0,1,0.0,0.0,0.0,20181028144848.0,11077.0,1.0,3.75,0.15384615384615385
142,,,TRUMUSVI,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,177.5,0.8333333333333334,177.5,0.8333333333333334,1.0,30.0,,10540588.0,1.0,0.0,1.0,4.0,3.0,4.0,7.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,28.0,29.0,0,1,0.0,0.0,0.0,20181028144848.0,1082.0,1.0,3.75,0.15384615384615385
143,,,TRUMUSVI,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,177.5,0.8333333333333334,177.5,0.8333333333333334,1.0,30.0,,10540588.0,1.0,0.0,1.0,4.0,3.0,4.0,7.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,28.0,29.0,0,1,0.0,0.0,0.0,20181028145051.0,1082.0,1.0,3.75,0.15384615384615385
144,,,TRUMUSVI,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,177.5,0.8333333333333334,177.5,0.8333333333333334,1.0,24.0,,10540588.0,,0.0,1.0,4.0,3.0,4.0,7.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,28.0,29.0,0,1,0.0,0.0,1.0,20181028145051.0,21077.0,1.0,3.75,0.15384615384615385
145,,,TRUMUSVI,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,177.5,0.8333333333333334,177.5,0.8333333333333334,1.0,24.0,,10540588.0,,0.0,1.0,4.0,3.0,4.0,7.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,28.0,29.0,0,1,9.0,59.0,0.0,20181028145052.0,21077.0,1.0,3.75,0.15384615384615385
146,,,TRUMUSVI,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,177.5,0.8333333333333334,177.5,0.8333333333333334,1.0,24.0,,10540588.0,,0.0,1.0,4.0,3.0,4.0,7.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,28.0,29.0,0,1,9.0,59.0,1.0,20181028145106.0,21077.0,1.0,3.75,0.15384615384615385
147,,,TRUMUSVI,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,176.5,0.8333333333333334,176.5,0.8333333333333334,1.0,24.0,,10540588.0,,0.0,1.0,4.0,3.0,4.0,7.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,28.0,29.0,0,1,9.0,52.0,0.0,20181028145112.0,21077.0,1.0,3.75,0.15384615384615385
148,,,TRUMUSVI,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,176.5,0.8333333333333334,176.5,0.8333333333333334,1.0,24.0,,10540588.0,,0.0,1.0,4.0,3.0,4.0,7.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,28.0,29.0,0,1,9.0,52.0,0.0,20181028145113.0,11077.0,1.0,3.75,0.15384615384615385
149,,,TRUMUSVI,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,176.5,0.8333333333333334,176.5,0.8333333333333334,1.0,24.0,,10540588.0,,0.0,1.0,4.0,3.0,4.0,7.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,28.0,29.0,0,1,9.0,52.0,1.0,20181028145126.0,11077.0,1.0,3.75,0.15384615384615385
150,,,TRUMUSVI,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,176.5,0.8,176.5,0.8695652173913043,1.0,24.0,,10540588.0,,0.0,1.0,4.0,3.0,4.0,7.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,28.0,29.0,0,1,9.0,44.0,0.0,20181028145133.0,11077.0,1.0,3.75,0.15384615384615385
151,,,TRUMUSVI,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,176.5,0.8,176.5,0.8695652173913043,1.0,24.0,,10540588.0,,0.0,1.0,4.0,3.0,4.0,7.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,28.0,29.0,0,1,9.0,44.0,1.0,20181028145149.0,11077.0,1.0,3.75,0.15384615384615385
152,,,TRUMUSVI,,1.0,1.0,11.5,0.8,-11.5,0.8695652173913043,179.5,0.8333333333333334,179.5,0.8333333333333334,1.0,24.0,,10540588.0,^,0.0,1.0,5.0,3.0,4.0,7.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,29.0,0,1,9.0,37.0,1.0,20181028145156.0,11075^21077,1.0,4.5,0.125
153,,,TRUMUSVI,,1.0,1.0,11.5,0.8,-11.5,0.8695652173913043,179.5,0.8333333333333334,179.5,0.8333333333333334,1.0,24.0,,10540588.0,,0.0,1.0,5.0,3.0,4.0,7.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,29.0,0,1,9.0,37.0,1.0,20181028145157.0,21077.0,1.0,4.5,0.125
154,,,TRUMUSVI,,1.0,1.0,11.5,0.8,-11.5,0.8695652173913043,178.5,0.8333333333333334,178.5,0.8333333333333334,1.0,24.0,,10540588.0,,0.0,1.0,5.0,3.0,4.0,7.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,29.0,0,1,9.0,28.0,1.0,20181028145205.0,21077.0,1.0,4.5,0.125
155,,,TRUMUSVI,,1.0,1.0,10.5,0.8695652173913043,-10.5,0.8,177.5,0.8695652173913043,177.5,0.8,1.0,24.0,,10540588.0,,0.0,1.0,5.0,3.0,4.0,7.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,29.0,0,1,9.0,20.0,1.0,20181028145213.0,21077.0,1.0,4.5,0.125
156,,,TRUMUSVI,,1.0,1.0,10.5,0.8,-10.5,0.8695652173913043,180.5,0.8,180.5,0.8695652173913043,1.0,24.0,,10540588.0,^,0.0,1.0,5.0,3.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,31.0,0,1,9.0,17.0,1.0,20181028145216.0,21074^11077,1.0,4.0,0.14285714285714285
157,,,TRUMUSVI,,1.0,1.0,10.5,0.8,-10.5,0.8695652173913043,180.5,0.8,180.5,0.8695652173913043,1.0,24.0,,10540588.0,,0.0,1.0,5.0,3.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,31.0,0,1,9.0,17.0,1.0,20181028145217.0,11077.0,1.0,4.0,0.14285714285714285
158,,,TRUMUSVI,,1.0,1.0,10.5,0.8,-10.5,0.8695652173913043,179.5,0.8333333333333334,179.5,0.8333333333333334,1.0,24.0,,10540588.0,,0.0,1.0,5.0,3.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,31.0,0,1,9.0,8.0,1.0,20181028145225.0,11077.0,1.0,4.0,0.14285714285714285
159,,,TRUMUSVI,,1.0,1.0,10.5,0.8,-10.5,0.8695652173913043,178.5,0.8695652173913043,178.5,0.8,1.0,24.0,,10540588.0,,0.0,1.0,5.0,3.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,31.0,0,1,9.0,2.0,1.0,20181028145231.0,11077.0,1.0,4.0,0.14285714285714285
160,,,TRUMUSVI,,1.0,1.0,9.5,0.8695652173913043,-9.5,0.8,178.5,0.8695652173913043,178.5,0.8,1.0,24.0,,10540588.0,,0.0,1.0,5.0,3.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,31.0,0,1,9.0,2.0,1.0,20181028145231.0,21077.0,1.0,3.75,0.15384615384615385
161,,,TRUMUSVI,,1.0,1.0,9.5,0.8695652173913043,-9.5,0.8,178.5,0.8333333333333334,178.5,0.8333333333333334,1.0,24.0,,10540588.0,,0.0,1.0,5.0,3.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,31.0,0,1,8.0,53.0,1.0,20181028145240.0,21077.0,1.0,3.75,0.15384615384615385
162,,,TRUMUSVI,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,177.5,0.8333333333333334,177.5,0.8333333333333334,1.0,24.0,,10540588.0,,0.0,1.0,5.0,3.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,31.0,0,1,8.0,46.0,1.0,20181028145247.0,21095.0,1.0,3.75,0.15384615384615385
163,,,TRUMUSVI,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,177.5,0.8333333333333334,177.5,0.8333333333333334,1.0,24.0,,10540588.0,,0.0,1.0,5.0,3.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,31.0,0,1,8.0,46.0,1.0,20181028145248.0,21077.0,1.0,3.75,0.15384615384615385
164,,,TRUMUSVI,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,177.5,0.8,177.5,0.8695652173913043,1.0,24.0,,10540588.0,,0.0,1.0,5.0,3.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,31.0,0,1,8.0,37.0,1.0,20181028145256.0,21077.0,1.0,3.75,0.15384615384615385
165,,,TRUMUSVI,,1.0,1.0,8.5,0.8333333333333334,-8.5,0.8333333333333334,177.5,0.8,177.5,0.8695652173913043,1.0,24.0,,10540588.0,,0.0,1.0,5.0,4.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,34.0,0,1,8.0,37.0,1.0,20181028145257.0,11077.0,1.0,3.75,0.15384615384615385
166,,,TRUMUSVI,,1.0,1.0,8.5,0.8333333333333334,-8.5,0.8333333333333334,177.5,0.8,177.5,0.8695652173913043,1.0,24.0,,10540588.0,,0.0,1.0,5.0,4.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,34.0,0,1,8.0,28.0,1.0,20181028145306.0,11077.0,1.0,3.75,0.15384615384615385
167,,,TRUMUSVI,,1.0,1.0,8.5,0.8333333333333334,-8.5,0.8333333333333334,179.5,0.8333333333333334,179.5,0.8333333333333334,1.0,24.0,,10540588.0,,0.0,1.0,5.0,4.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,34.0,0,1,8.0,20.0,1.0,20181028145314.0,11077.0,1.0,3.75,0.15384615384615385
168,,,TRUMUSVI,,1.0,1.0,8.5,0.8333333333333334,-8.5,0.8333333333333334,179.5,0.8,179.5,0.8695652173913043,1.0,24.0,,10540588.0,,0.0,1.0,5.0,4.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,34.0,0,1,8.0,15.0,1.0,20181028145318.0,11094.0,1.0,3.75,0.15384615384615385
169,,,TRUMUSVI,,1.0,1.0,7.5,0.8695652173913043,-7.5,0.8,179.5,0.8,179.5,0.8695652173913043,1.0,24.0,,10540588.0,,0.0,1.0,5.0,4.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,34.0,0,1,8.0,15.0,1.0,20181028145319.0,21077.0,1.0,3.25,0.21052631578947367
170,,,TRUMUSVI,,1.0,1.0,7.5,0.8695652173913043,-7.5,0.8,178.5,0.8333333333333334,178.5,0.8333333333333334,1.0,24.0,,10540588.0,,0.0,1.0,5.0,4.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,34.0,0,1,8.0,6.0,1.0,20181028145327.0,21077.0,1.0,3.25,0.21052631578947367
171,,,TRUMUSVI,,1.0,1.0,7.5,0.8695652173913043,-7.5,0.8,177.5,0.8333333333333334,177.5,0.8333333333333334,1.0,24.0,,10540588.0,,0.0,1.0,5.0,4.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,34.0,0,1,7.0,58.0,1.0,20181028145335.0,21077.0,1.0,3.0,0.2222222222222222
172,,,TRUMUSVI,,1.0,1.0,7.5,0.8695652173913043,-7.5,0.8,177.5,0.8333333333333334,177.5,0.8333333333333334,1.0,24.0,,10540588.0,,0.0,1.0,5.0,4.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,34.0,0,1,7.0,54.0,1.0,20181028145339.0,21094.0,1.0,3.0,0.2222222222222222
173,,,TRUMUSVI,,1.0,1.0,8.5,0.8,-8.5,0.8695652173913043,177.5,0.8333333333333334,177.5,0.8333333333333334,1.0,24.0,,10540588.0,,0.0,1.0,5.0,4.0,4.0,8.0,7.0,6.0,4.0,5.0,5.0,0.0,100.0,100.0,31.0,34.0,0,1,7.0,54.0,1.0,20181028145340.0,11077.0,1.0,3.3,0.2
