,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
87,,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,141.5,0.8333333333333334,141.5,0.8333333333333334,16.0,4.0,^,0.0,9.0,3.0,14.0,16.0,8.0,6.0,4.0,2,8.0,2.0,72.7,66.7,63,47,0,1,7.0,56.0,1.0,20181106005721.0,21074^11077,15.0,0.006666666666666667
88,,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,141.5,0.7692307692307693,141.5,0.9090909090909091,16.0,4.0,^,0.0,9.0,3.0,14.0,16.0,8.0,6.0,4.0,2,8.0,2.0,72.7,66.7,63,47,0,1,7.0,48.0,1.0,20181106005730.0,21074^11077,15.0,0.006666666666666667
89,,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,140.5,0.8333333333333334,140.5,0.8333333333333334,16.0,4.0,^,0.0,9.0,3.0,14.0,16.0,8.0,6.0,4.0,2,8.0,2.0,72.7,66.7,63,47,0,1,7.0,44.0,1.0,20181106005733.0,11095.0,15.0,0.006666666666666667
90,,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,140.5,0.8333333333333334,140.5,0.8333333333333334,16.0,4.0,^,0.0,9.0,3.0,14.0,16.0,8.0,6.0,4.0,2,8.0,2.0,72.7,66.7,63,47,0,1,7.0,43.0,0.0,20181106005734.0,11077.0,15.0,0.006666666666666667
91,,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,140.5,0.8333333333333334,140.5,0.8333333333333334,16.0,4.0,^,0.0,9.0,3.0,14.0,16.0,8.0,6.0,4.0,2,8.0,2.0,72.7,66.7,63,47,0,1,7.0,43.0,1.0,20181106005946.0,11077.0,15.0,0.006666666666666667
92,,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,140.5,0.7692307692307693,140.5,0.9090909090909091,16.0,4.0,^,0.0,9.0,3.0,14.0,16.0,8.0,6.0,4.0,2,8.0,2.0,72.7,66.7,63,47,0,1,7.0,34.0,1.0,20181106005955.0,11077.0,15.0,0.006666666666666667
93,,,3.0,19.5,0.8,-19.5,0.8695652173913043,141.5,0.8333333333333334,141.5,0.8333333333333334,14.0,4.0,^,0.0,9.0,3.0,14.0,16.0,8.0,6.0,4.0,2,8.0,2.0,72.7,66.7,65,47,0,1,7.0,25.0,1.0,20181106010003.0,11077.0,15.0,0.006666666666666667
94,,,3.0,19.5,0.8,-19.5,0.8695652173913043,141.5,0.8333333333333334,141.5,0.8333333333333334,14.0,4.0,,0.0,9.0,3.0,14.0,16.0,8.0,6.0,4.0,2,8.0,2.0,72.7,66.7,65,47,0,1,7.0,26.0,1.0,20181106010004.0,21077.0,15.0,0.006666666666666667
95,,,3.0,19.5,0.8,-19.5,0.8695652173913043,141.5,0.7692307692307693,141.5,0.9090909090909091,14.0,4.0,,0.0,9.0,3.0,14.0,16.0,8.0,6.0,4.0,2,8.0,2.0,72.7,66.7,65,47,0,1,7.0,20.0,0.0,20181106010009.0,21077.0,15.0,0.006666666666666667
96,,,3.0,19.5,0.8,-19.5,0.8695652173913043,141.5,0.7692307692307693,141.5,0.9090909090909091,14.0,4.0,,0.0,9.0,3.0,14.0,16.0,8.0,6.0,4.0,2,8.0,2.0,72.7,66.7,65,47,0,1,7.0,20.0,1.0,20181106010013.0,21077.0,15.0,0.006666666666666667
97,,,3.0,20.5,0.8,-20.5,0.8695652173913043,141.5,0.7692307692307693,141.5,0.9090909090909091,14.0,4.0,,0.0,9.0,3.0,14.0,16.0,8.0,6.0,4.0,2,8.0,2.0,72.7,66.7,65,47,0,1,7.0,20.0,1.0,20181106010013.0,11077.0,15.0,0.006666666666666667
98,,,3.0,20.5,0.8,-20.5,0.8695652173913043,141.5,0.7692307692307693,141.5,0.9090909090909091,14.0,4.0,,0.0,9.0,3.0,14.0,16.0,8.0,6.0,4.0,2,8.0,2.0,72.7,66.7,65,47,0,1,7.0,5.0,1.0,20181106010028.0,11077.0,15.0,0.006666666666666667
99,,,3.0,20.5,0.8,-20.5,0.8695652173913043,139.5,0.9090909090909091,139.5,0.7692307692307693,14.0,4.0,,0.0,9.0,3.0,14.0,16.0,8.0,6.0,4.0,2,8.0,2.0,72.7,66.7,65,47,0,1,7.0,4.0,1.0,20181106010029.0,11095.0,15.0,0.006666666666666667
100,,,3.0,20.5,0.8,-20.5,0.8695652173913043,139.5,0.9090909090909091,139.5,0.7692307692307693,14.0,4.0,^,0.0,9.0,3.0,14.0,16.0,8.0,6.0,4.0,2,8.0,3.0,72.7,66.7,65,47,0,1,7.0,4.0,0.0,20181106010029.0,21086^11077,15.0,0.006666666666666667
101,,,3.0,20.5,0.8333333333333334,-20.5,0.8333333333333334,141.5,0.8,141.5,0.8695652173913043,14.0,4.0,1:2,0.0,9.0,3.0,14.0,16.0,8.0,6.0,4.0,2,8.0,3.0,72.7,66.7,65,47,0,1,7.0,4.0,0.0,20181106010035.0,11078.0,15.0,0.006666666666666667
102,,,3.0,20.5,0.9090909090909091,-20.5,0.7692307692307693,141.5,0.8695652173913043,141.5,0.8,13.0,4.0,1:2^2:2,0.0,9.0,3.0,14.0,16.0,9.0,6.0,4.0,2,8.0,3.0,75.0,66.7,66,47,0,1,7.0,4.0,0.0,20181106010051.0,11079^11078,15.0,0.006666666666666667
103,,,3.0,21.5,0.7692307692307693,-21.5,0.9090909090909091,142.5,0.7692307692307693,142.5,0.9090909090909091,13.0,4.0,2:2^,0.0,9.0,3.0,14.0,16.0,10.0,6.0,4.0,2,8.0,3.0,76.9,66.7,67,47,0,1,7.0,4.0,0.0,20181106010101.0,11079^21077,15.0,0.006666666666666667
104,,,3.0,21.5,0.7692307692307693,-21.5,0.9090909090909091,142.5,0.7692307692307693,142.5,0.9090909090909091,13.0,4.0,,0.0,9.0,3.0,14.0,16.0,10.0,6.0,4.0,2,8.0,3.0,76.9,66.7,67,47,0,1,7.0,4.0,1.0,20181106010102.0,21077.0,15.0,0.006666666666666667
105,,,3.0,21.5,0.7692307692307693,-21.5,0.9090909090909091,141.5,0.9090909090909091,141.5,0.7692307692307693,13.0,4.0,,0.0,9.0,3.0,14.0,16.0,10.0,6.0,4.0,2,8.0,3.0,76.9,66.7,67,47,0,1,7.0,2.0,0.0,20181106010104.0,21077.0,15.0,0.006666666666666667
106,,,3.0,21.5,0.7692307692307693,-21.5,0.9090909090909091,141.5,0.9090909090909091,141.5,0.7692307692307693,13.0,4.0,,0.0,9.0,3.0,14.0,16.0,10.0,6.0,4.0,2,8.0,3.0,76.9,66.7,67,47,0,1,7.0,2.0,1.0,20181106010110.0,21077.0,15.0,0.006666666666666667
107,,,3.0,21.5,0.7692307692307693,-21.5,0.9090909090909091,141.5,0.8333333333333334,141.5,0.8333333333333334,13.0,4.0,,0.0,9.0,3.0,14.0,16.0,10.0,6.0,4.0,2,8.0,3.0,76.9,66.7,67,47,0,1,6.0,56.0,1.0,20181106010115.0,21094.0,15.0,0.006666666666666667
108,,,3.0,22.5,0.7692307692307693,-22.5,0.9090909090909091,141.5,0.8333333333333334,141.5,0.8333333333333334,13.0,4.0,,0.0,9.0,3.0,14.0,16.0,10.0,6.0,4.0,2,8.0,3.0,76.9,66.7,67,47,0,1,6.0,56.0,1.0,20181106010116.0,11077.0,15.0,0.006666666666666667
109,,,3.0,21.5,0.7692307692307693,-21.5,0.9090909090909091,141.5,0.8,141.5,0.8695652173913043,13.0,4.0,,0.0,9.0,3.0,14.0,16.0,10.0,6.0,4.0,2,8.0,3.0,76.9,66.7,67,47,0,1,6.0,52.0,1.0,20181106010119.0,21077.0,15.0,0.006666666666666667
110,,,3.0,21.5,0.7692307692307693,-21.5,0.9090909090909091,141.5,0.8,141.5,0.8695652173913043,13.0,4.0,,0.0,9.0,3.0,14.0,16.0,10.0,6.0,4.0,2,8.0,3.0,76.9,66.7,67,47,0,1,6.0,43.0,1.0,20181106010128.0,21077.0,15.0,0.006666666666666667
111,,,3.0,19.5,0.7692307692307693,-19.5,0.9090909090909091,143.5,0.8333333333333334,143.5,0.8333333333333334,13.0,4.0,^,0.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,8.0,3.0,76.9,66.7,67,50,0,1,6.0,37.0,1.0,20181106010134.0,21075^11077,15.0,0.006666666666666667
112,,,3.0,19.5,0.7692307692307693,-19.5,0.9090909090909091,143.5,0.8333333333333334,143.5,0.8333333333333334,13.0,4.0,,0.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,8.0,3.0,76.9,66.7,67,50,0,1,6.0,37.0,1.0,20181106010135.0,11077.0,15.0,0.006666666666666667
113,,,3.0,19.5,0.7692307692307693,-19.5,0.9090909090909091,142.5,0.9090909090909091,142.5,0.7692307692307693,13.0,4.0,,0.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,8.0,3.0,76.9,66.7,67,50,0,1,6.0,28.0,1.0,20181106010143.0,11077.0,15.0,0.006666666666666667
114,,,3.0,19.5,0.7692307692307693,-19.5,0.9090909090909091,142.5,0.8,142.5,0.8695652173913043,13.0,4.0,,0.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,8.0,3.0,76.9,66.7,67,50,0,1,6.0,20.0,1.0,20181106010151.0,11077.0,15.0,0.006666666666666667
115,,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,142.5,0.7692307692307693,142.5,0.9090909090909091,13.0,4.0,,0.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,8.0,3.0,76.9,66.7,67,50,0,1,6.0,18.0,1.0,20181106010153.0,21077.0,15.0,0.006666666666666667
116,,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,141.5,0.9090909090909091,141.5,0.7692307692307693,13.0,4.0,,0.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,8.0,3.0,76.9,66.7,67,50,0,1,6.0,16.0,0.0,20181106010156.0,21077.0,15.0,0.006666666666666667
117,,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,141.5,0.9090909090909091,141.5,0.7692307692307693,13.0,4.0,^,0.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,1.0,3.0,76.9,66.7,67,50,0,1,6.0,16.0,0.0,20181106010159.0,11086^21077,15.0,0.006666666666666667
118,,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,141.5,0.9090909090909091,141.5,0.7692307692307693,13.0,4.0,^,0.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,1.0,3.0,76.9,66.7,67,50,0,1,6.0,16.0,1.0,20181106010224.0,11086^21077,15.0,0.006666666666666667
119,,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,141.5,0.8,141.5,0.8695652173913043,13.0,4.0,^,0.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,1.0,3.0,76.9,66.7,67,50,0,1,6.0,7.0,1.0,20181106010233.0,11086^21077,15.0,0.006666666666666667
120,,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,140.5,0.9090909090909091,140.5,0.7692307692307693,13.0,4.0,,0.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,1.0,3.0,76.9,66.7,67,50,0,1,6.0,2.0,1.0,20181106010238.0,21094.0,15.0,0.006666666666666667
121,,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,140.5,0.9090909090909091,140.5,0.7692307692307693,13.0,4.0,,0.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,1.0,3.0,76.9,66.7,67,50,0,1,6.0,2.0,1.0,20181106010238.0,21077.0,15.0,0.006666666666666667
122,,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,140.5,0.9090909090909091,140.5,0.7692307692307693,13.0,4.0,,0.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,1.0,3.0,76.9,66.7,67,50,0,1,6.0,2.0,1.0,20181106010242.0,11077.0,15.0,0.006666666666666667
123,,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,140.5,0.7692307692307693,140.5,0.9090909090909091,13.0,4.0,,0.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,1.0,3.0,76.9,66.7,67,50,0,1,6.0,49.0,1.0,20181106010250.0,11077.0,15.0,0.006666666666666667
124,,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,139.5,0.9090909090909091,139.5,0.7692307692307693,13.0,4.0,,0.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,1.0,3.0,76.9,66.7,67,50,0,1,6.0,47.0,1.0,20181106010253.0,11095.0,15.0,0.006666666666666667
125,,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,139.5,0.9090909090909091,139.5,0.7692307692307693,13.0,4.0,,0.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,1.0,3.0,76.9,66.7,67,50,0,1,6.0,47.0,1.0,20181106010254.0,21077.0,15.0,0.006666666666666667
126,,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,139.5,0.8,139.5,0.8695652173913043,13.0,4.0,,0.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,1.0,3.0,76.9,66.7,67,50,0,1,6.0,39.0,1.0,20181106010301.0,21094.0,15.0,0.006666666666666667
127,,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,139.5,0.8,139.5,0.8695652173913043,13.0,4.0,,0.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,1.0,3.0,76.9,66.7,67,50,0,1,6.0,39.0,1.0,20181106010302.0,11077.0,15.0,0.006666666666666667
128,,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,138.5,0.8695652173913043,138.5,0.8,13.0,4.0,,0.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,1.0,3.0,76.9,66.7,67,50,0,1,6.0,31.0,0.0,20181106010309.0,11077.0,15.0,0.006666666666666667
129,,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,138.5,0.8695652173913043,138.5,0.8,13.0,4.0,^,1.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,1.0,4.0,76.9,66.7,67,50,0,1,6.0,31.0,0.0,20181106010312.0,21086^11077,15.0,0.006666666666666667
130,,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,138.5,0.8695652173913043,138.5,0.8,13.0,4.0,^,1.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,1.0,4.0,76.9,66.7,67,50,0,1,6.0,31.0,1.0,20181106010352.0,21086^11077,15.0,0.006666666666666667
131,,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,138.5,0.8333333333333334,138.5,0.8333333333333334,13.0,4.0,^,1.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,1.0,4.0,76.9,66.7,67,50,0,1,6.0,27.0,0.0,20181106010356.0,21086^11077,15.0,0.006666666666666667
132,,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,138.5,0.8333333333333334,138.5,0.8333333333333334,13.0,4.0,^,1.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,1.0,4.0,76.9,66.7,67,50,0,1,6.0,27.0,1.0,20181106010451.0,21086^11077,15.0,0.006666666666666667
133,,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,137.5,0.9090909090909091,137.5,0.7692307692307693,13.0,4.0,^,1.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,1.0,4.0,76.9,66.7,67,50,0,1,6.0,18.0,1.0,20181106010459.0,21086^11077,15.0,0.006666666666666667
134,,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,137.5,0.8333333333333334,137.5,0.8333333333333334,13.0,4.0,^,1.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,1.0,4.0,76.9,66.7,67,50,0,1,6.0,12.0,1.0,20181106010505.0,21086^11077,15.0,0.006666666666666667
135,,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,137.5,0.8333333333333334,137.5,0.8333333333333334,13.0,4.0,^,1.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,1.0,5.0,76.9,66.7,67,50,0,1,6.0,12.0,0.0,20181106010506.0,21086^11077,15.0,0.006666666666666667
136,,,3.0,19.5,0.8,-19.5,0.8695652173913043,138.5,0.9090909090909091,138.5,0.7692307692307693,13.0,4.0,1:2,1.0,9.0,4.0,14.0,16.0,10.0,6.0,4.0,2,1.0,5.0,76.9,66.7,67,50,0,1,6.0,12.0,0.0,20181106010511.0,11078.0,15.0,0.006666666666666667
137,,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,139.5,0.7692307692307693,139.5,0.9090909090909091,13.0,4.0,1:2^2:2,1.0,9.0,4.0,14.0,16.0,11.0,6.0,4.0,2,1.0,5.0,78.6,66.7,68,50,0,1,6.0,12.0,0.0,20181106010530.0,11079^11078,15.0,0.006666666666666667
138,,,3.0,18.5,0.8695652173913043,-18.5,0.8,138.5,0.8333333333333334,138.5,0.8333333333333334,13.0,4.0,1:2^2:2,1.0,9.0,4.0,14.0,16.0,11.0,6.0,4.0,2,1.0,5.0,78.6,66.7,68,50,0,1,6.0,12.0,1.0,20181106010543.0,11079^11078,15.0,0.006666666666666667
139,,,3.0,19.5,0.8695652173913043,-19.5,0.8,138.5,0.8333333333333334,138.5,0.8333333333333334,13.0,4.0,,1.0,9.0,4.0,14.0,16.0,11.0,6.0,4.0,2,1.0,5.0,78.6,66.7,68,50,0,1,6.0,12.0,1.0,20181106010544.0,11077.0,15.0,0.006666666666666667
140,,,3.0,19.5,0.8695652173913043,-19.5,0.8,137.5,0.9090909090909091,137.5,0.7692307692307693,13.0,4.0,,1.0,9.0,4.0,14.0,16.0,11.0,6.0,4.0,2,1.0,5.0,78.6,66.7,68,50,0,1,6.0,3.0,1.0,20181106010552.0,11077.0,15.0,0.006666666666666667
141,,,3.0,20.5,0.8695652173913043,-20.5,0.8,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,^,1.0,9.0,4.0,16.0,16.0,11.0,6.0,4.0,2,1.0,5.0,78.6,66.7,70,50,0,1,4.0,55.0,1.0,20181106010600.0,11074^21077,15.0,0.006666666666666667
142,,,3.0,20.5,0.8695652173913043,-20.5,0.8,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,,1.0,9.0,4.0,16.0,16.0,11.0,6.0,4.0,2,1.0,5.0,78.6,66.7,70,50,0,1,4.0,54.0,1.0,20181106010601.0,21077.0,15.0,0.006666666666666667
143,,,3.0,20.5,0.8333333333333334,-20.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,,1.0,9.0,4.0,16.0,16.0,11.0,6.0,4.0,2,1.0,5.0,78.6,66.7,70,50,0,1,4.0,46.0,1.0,20181106010609.0,21077.0,15.0,0.006666666666666667
144,,,3.0,20.5,0.8333333333333334,-20.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,,1.0,9.0,4.0,16.0,16.0,11.0,6.0,4.0,2,1.0,5.0,78.6,66.7,70,50,0,1,4.0,37.0,1.0,20181106010618.0,21077.0,15.0,0.006666666666666667
145,,,3.0,20.5,0.8333333333333334,-20.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,,1.0,9.0,4.0,16.0,16.0,11.0,6.0,4.0,2,1.0,5.0,78.6,66.7,70,50,0,1,4.0,37.0,1.0,20181106010618.0,21094.0,15.0,0.006666666666666667
146,,,3.0,20.5,0.8333333333333334,-20.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,,1.0,9.0,4.0,16.0,16.0,11.0,6.0,4.0,2,1.0,5.0,78.6,66.7,70,50,0,1,4.0,28.0,1.0,20181106010627.0,21094.0,15.0,0.006666666666666667
147,,,3.0,20.5,0.8333333333333334,-20.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,,1.0,9.0,4.0,16.0,16.0,11.0,6.0,4.0,2,1.0,5.0,78.6,66.7,70,50,0,1,4.0,25.0,0.0,20181106010630.0,21094.0,15.0,0.006666666666666667
148,,,3.0,20.5,0.8333333333333334,-20.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,^,1.0,9.0,4.0,16.0,16.0,11.0,6.0,4.0,2,1.0,6.0,78.6,66.7,70,50,0,1,4.0,25.0,0.0,20181106010633.0,21086^11077,15.0,0.006666666666666667
149,,,3.0,20.5,0.9090909090909091,-20.5,0.7692307692307693,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,1:2,1.0,9.0,4.0,16.0,16.0,11.0,6.0,4.0,2,1.0,6.0,78.6,66.7,70,50,0,1,4.0,25.0,0.0,20181106010641.0,11078.0,15.0,0.006666666666666667
150,,,3.0,22.5,0.8,-22.5,0.8695652173913043,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,1:2^2:2,1.0,9.0,4.0,16.0,16.0,12.0,6.0,4.0,2,1.0,6.0,75.0,66.7,71,50,0,1,4.0,25.0,0.0,20181106010704.0,11079^11078,15.0,0.006666666666666667
151,,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,1:2^2:2,1.0,9.0,4.0,16.0,16.0,12.0,6.0,4.0,2,1.0,6.0,75.0,66.7,72,50,0,1,4.0,25.0,0.0,20181106010717.0,11079^11078,15.0,0.006666666666666667
152,,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,,1.0,9.0,4.0,16.0,16.0,12.0,6.0,4.0,2,1.0,6.0,75.0,66.7,72,50,0,1,4.0,25.0,1.0,20181106010717.0,21077.0,15.0,0.006666666666666667
153,,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,,1.0,9.0,4.0,16.0,16.0,12.0,6.0,4.0,2,1.0,6.0,75.0,66.7,72,50,0,1,4.0,23.0,0.0,20181106010719.0,21077.0,15.0,0.006666666666666667
154,,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,,1.0,9.0,4.0,16.0,16.0,12.0,6.0,4.0,2,1.0,6.0,75.0,66.7,72,50,0,1,4.0,23.0,1.0,20181106010727.0,21077.0,15.0,0.006666666666666667
155,,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,,1.0,9.0,4.0,16.0,16.0,12.0,6.0,4.0,2,1.0,6.0,75.0,66.7,72,50,0,1,4.0,14.0,1.0,20181106010735.0,21077.0,15.0,0.006666666666666667
156,,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,,1.0,9.0,4.0,16.0,16.0,12.0,6.0,4.0,2,1.0,6.0,75.0,66.7,72,50,0,1,4.0,12.0,1.0,20181106010737.0,21094.0,15.0,0.006666666666666667
157,,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,,1.0,9.0,4.0,16.0,16.0,12.0,6.0,4.0,2,1.0,6.0,75.0,66.7,72,50,0,1,4.0,12.0,1.0,20181106010738.0,21077.0,15.0,0.006666666666666667
158,,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,,1.0,9.0,4.0,16.0,16.0,12.0,6.0,4.0,2,1.0,6.0,75.0,66.7,72,50,0,1,4.0,11.0,0.0,20181106010739.0,21077.0,15.0,0.006666666666666667
159,,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,^,1.0,9.0,4.0,16.0,16.0,12.0,6.0,4.0,2,2.0,6.0,75.0,66.7,72,50,0,1,4.0,11.0,0.0,20181106010741.0,11086^21077,15.0,0.006666666666666667
160,,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,^,1.0,9.0,4.0,16.0,16.0,12.0,6.0,4.0,2,2.0,6.0,75.0,66.7,72,50,0,1,4.0,11.0,1.0,20181106010755.0,11086^21077,15.0,0.006666666666666667
161,,,3.0,21.5,0.8333333333333334,-21.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,^,1.0,9.0,4.0,16.0,17.0,12.0,6.0,4.0,2,2.0,6.0,75.0,66.7,72,52,0,1,4.0,3.0,1.0,20181106010802.0,21074^11077,15.0,0.006666666666666667
162,,,3.0,21.5,0.8333333333333334,-21.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,,1.0,9.0,4.0,16.0,17.0,12.0,6.0,4.0,2,2.0,6.0,75.0,66.7,72,52,0,1,4.0,3.0,1.0,20181106010803.0,11077.0,15.0,0.006666666666666667
163,,,3.0,21.5,0.8333333333333334,-21.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,,1.0,9.0,4.0,16.0,17.0,12.0,6.0,4.0,2,2.0,6.0,75.0,66.7,72,52,0,1,3.0,54.0,1.0,20181106010811.0,11077.0,15.0,0.006666666666666667
164,,,3.0,20.5,0.8333333333333334,-20.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,9.0,4.0,,1.0,9.0,4.0,16.0,17.0,12.0,6.0,4.0,2,2.0,6.0,75.0,66.7,72,52,0,1,3.0,52.0,1.0,20181106010814.0,21077.0,15.0,0.006666666666666667
165,,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,10.0,4.0,^,1.0,9.0,4.0,16.0,18.0,12.0,6.0,4.0,2,2.0,6.0,75.0,66.7,72,54,0,1,3.0,48.0,1.0,20181106010818.0,21074^11077,15.0,0.006666666666666667
166,,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,140.5,0.8333333333333334,140.5,0.8333333333333334,10.0,4.0,,1.0,9.0,4.0,16.0,18.0,12.0,6.0,4.0,2,2.0,6.0,75.0,66.7,72,54,0,1,3.0,39.0,1.0,20181106010827.0,11077.0,15.0,0.006666666666666667
167,,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,140.5,0.8333333333333334,140.5,0.8333333333333334,10.0,4.0,^,1.0,9.0,4.0,16.0,19.0,12.0,6.0,4.0,2,2.0,6.0,75.0,66.7,72,54,0,1,3.0,39.0,1.0,20181106010827.0,21077.0,15.0,0.006666666666666667
168,,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,140.5,0.8333333333333334,140.5,0.8333333333333334,10.0,4.0,,1.0,9.0,4.0,16.0,19.0,12.0,6.0,4.0,2,2.0,6.0,75.0,66.7,72,54,0,1,3.0,39.0,1.0,20181106010831.0,11077.0,15.0,0.006666666666666667
169,,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,140.5,0.7142857142857143,140.5,1.0,10.0,4.0,,1.0,9.0,4.0,16.0,19.0,12.0,6.0,4.0,2,2.0,6.0,75.0,66.7,72,54,0,1,3.0,32.0,0.0,20181106010833.0,11077.0,15.0,0.006666666666666667
