,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,KI,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
215,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,116.5,0.83,116.5,0.83,116.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,0.0,0.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,9.0,GD,41.0,0,,21077.0,0.91,0.77
216,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,116.5,0.83,116.5,0.83,116.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,0.0,0.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,9.0,GD,25.0,0,,21077.0,1.25,0.0
217,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,115.5,0.83,115.5,0.83,115.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,0.0,0.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,9.0,GD,25.0,0,,21077.0,1.25,0.0
218,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,115.5,0.83,115.5,0.83,115.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,0.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,9.0,GD,25.0,0,,11086.0,1.2,0.63
219,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,115.5,0.83,115.5,0.83,115.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,0.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,9.0,GD,25.0,0,,21077.0,1.2,0.63
220,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,115.5,0.83,115.5,0.83,115.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,0.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,9.0,GD,19.0,0,,11077.0,1.2,0.63
221,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,114.5,0.83,114.5,0.83,114.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,0.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,9.0,GD,19.0,0,,21077.0,1.25,0.0
222,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,114.5,0.83,114.5,0.83,114.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,0.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,9.0,GD,2.0,0,,21077.0,1.25,0.0
223,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,114.5,0.83,114.5,0.83,114.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,0.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,8.0,GD,2.0,0,,21077.0,1.2,0.63
224,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,114.5,0.83,114.5,0.83,114.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,0.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,8.0,GD,50.0,0,,21077.0,1.2,0.63
225,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,113.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,0.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,8.0,GD,50.0,0,,21077.0,1.2,0.63
226,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,113.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,0.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,8.0,GD,29.0,0,,11077.0,1.25,0.0
227,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,113.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,0.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,8.0,GD,29.0,0,,21077.0,1.25,0.0
228,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,113.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,0.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,8.0,GD,13.0,0,,21077.0,1.25,0.0
229,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,113.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,0.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,8.0,GD,13.0,0,,11077.0,1.25,0.0
230,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,113.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,0.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,8.0,GD,1.0,0,,11077.0,1.25,0.0
231,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,113.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,0.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,7.0,GD,1.0,0,,11077.0,1.25,0.0
232,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,113.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,0.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,7.0,GD,48.0,0,,11077.0,1.25,0.0
233,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,113.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,1.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,7.0,GD,48.0,0,,21086.0,1.25,0.0
234,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,113.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,1.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,7.0,GD,48.0,0,,11077.0,1.25,0.0
235,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,113.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,1.0,100.0,0.0,14.0,13.0,0.0,#F0F0F0,1,7.0,GD,37.0,0,,21077.0,1.25,0.0
236,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,113.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,5.0,2.0,0.0,4.0,4.0,1.0,1.0,100.0,0.0,14.0,16.0,0.0,#F0F0F0,1,7.0,GD,37.0,0,,21074.0,1.25,0.0
237,44.0,5.0,第2节,第2节,2.5,0.8,-1.5,0.87,113.5,0.83,113.5,0.83,-1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,5.0,2.0,0.0,4.0,4.0,1.0,1.0,100.0,0.0,14.0,16.0,0.0,#F0F0F0,1,7.0,GD,37.0,0,,11077.0,1.25,0.0
238,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.87,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,4.0,5.0,2.0,0.0,4.0,4.0,1.0,1.0,100.0,0.0,16.0,13.0,0.0,#F0F0F0,1,7.0,GD,32.0,0,,11077.0,1.25,0.0
239,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.87,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,5.0,5.0,2.0,0.0,4.0,4.0,1.0,1.0,100.0,0.0,15.0,13.0,0.0,#F0F0F0,1,7.0,GD,32.0,0,,11074.0,1.25,0.0
240,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.87,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,5.0,5.0,2.0,0.0,4.0,4.0,1.0,1.0,100.0,0.0,15.0,13.0,0.0,#F0F0F0,1,7.0,GD,14.0,0,,21077.0,1.25,0.0
241,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.87,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,5.0,5.0,2.0,0.0,4.0,4.0,1.0,1.0,100.0,0.0,16.0,15.0,0.0,#F0F0F0,1,7.0,GD,14.0,0,,21077.0,1.25,0.0
242,44.0,5.0,第2节,第2节,1.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,-2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,5.0,5.0,2.0,0.0,4.0,4.0,1.0,1.0,100.0,0.0,16.0,15.0,0.0,#F0F0F0,1,7.0,GD,14.0,0,,21077.0,1.25,0.0
243,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,5.0,5.0,2.0,0.0,4.0,4.0,1.0,1.0,100.0,0.0,16.0,15.0,0.0,#F0F0F0,1,6.0,GD,48.0,0,,11077.0,1.25,0.0
244,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,5.0,5.0,2.0,0.0,4.0,4.0,1.0,1.0,100.0,0.0,16.0,15.0,0.0,#F0F0F0,1,6.0,GD,48.0,0,,11077.0,1.25,0.0
245,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,5.0,5.0,2.0,0.0,4.0,4.0,1.0,1.0,100.0,0.0,16.0,15.0,0.0,#F0F0F0,1,6.0,GD,40.0,0,,11077.0,1.25,0.0
246,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,5.0,5.0,2.0,0.0,4.0,4.0,1.0,1.0,100.0,0.0,16.0,15.0,0.0,#F0F0F0,1,6.0,GD,40.0,0,,11077.0,1.25,0.0
247,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,5.0,5.0,2.0,0.0,4.0,4.0,1.0,1.0,100.0,0.0,16.0,15.0,0.0,#F0F0F0,1,6.0,GD,39.0,0,,11077.0,1.25,0.0
248,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,5.0,5.0,2.0,0.0,4.0,4.0,1.0,2.0,100.0,0.0,16.0,15.0,0.0,#F0F0F0,1,6.0,GD,39.0,0,,21086.0,1.25,0.0
249,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,5.0,5.0,2.0,0.0,4.0,4.0,1.0,2.0,100.0,0.0,16.0,15.0,0.0,#F0F0F0,1,6.0,GD,39.0,0,,11077.0,1.25,0.0
250,44.0,5.0,第2节,第2节,2.5,0.83,-3.5,0.83,113.5,0.83,113.5,0.83,-3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,1:2,0.0,1.0,2.0,5.0,5.0,2.0,0.0,4.0,4.0,1.0,2.0,100.0,0.0,16.0,15.0,0.0,#F0F0F0,1,6.0,GD,39.0,0,,11078.0,1.25,0.0
251,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,1:2,0.0,1.0,2.0,5.0,5.0,3.0,0.0,4.0,4.0,1.0,2.0,100.0,0.0,16.0,15.0,0.0,#F0F0F0,1,6.0,GD,39.0,0,,11079.0,1.25,0.0
252,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,2:2,0.0,1.0,2.0,5.0,5.0,3.0,0.0,4.0,4.0,1.0,2.0,100.0,0.0,16.0,16.0,0.0,#F0F0F0,1,6.0,GD,39.0,0,,11078.0,1.25,0.0
253,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,2:2,0.0,1.0,2.0,5.0,5.0,3.0,0.0,4.0,4.0,1.0,2.0,75.0,0.0,16.0,16.0,0.0,#F0F0F0,1,6.0,GD,39.0,0,,11080.0,1.25,0.0
254,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,5.0,5.0,3.0,0.0,4.0,4.0,1.0,2.0,75.0,0.0,16.0,16.0,0.0,#F0F0F0,1,6.0,GD,37.0,0,,21077.0,1.25,0.0
255,44.0,5.0,第2节,第2节,3.5,0.8,-3.5,0.87,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,5.0,5.0,3.0,0.0,4.0,4.0,1.0,2.0,75.0,0.0,16.0,16.0,0.0,#F0F0F0,1,6.0,GD,37.0,0,,21077.0,1.25,0.0
256,44.0,5.0,第2节,第2节,3.5,0.8,-3.5,0.87,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,5.0,5.0,3.0,0.0,4.0,4.0,1.0,2.0,75.0,0.0,16.0,16.0,0.0,#F0F0F0,1,6.0,GD,28.0,0,,21077.0,1.25,0.0
257,44.0,5.0,第2节,第2节,3.5,0.8,-3.5,0.87,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,5.0,5.0,3.0,0.0,4.0,4.0,1.0,2.0,75.0,0.0,16.0,16.0,0.0,#F0F0F0,1,6.0,GD,28.0,0,,21077.0,1.25,0.0
258,44.0,5.0,第2节,第2节,3.5,0.8,-3.5,0.87,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,5.0,5.0,3.0,0.0,4.0,4.0,1.0,2.0,75.0,0.0,16.0,16.0,0.0,#F0F0F0,1,6.0,GD,26.0,0,,21077.0,1.25,0.0
259,44.0,5.0,第2节,第2节,3.5,0.8,-3.5,0.87,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,5.0,5.0,3.0,0.0,4.0,4.0,1.0,2.0,75.0,0.0,16.0,16.0,0.0,#F0F0F0,1,6.0,GD,26.0,0,,21077.0,1.25,0.0
260,44.0,5.0,第2节,第2节,3.5,0.8,-3.5,0.87,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,5.0,5.0,3.0,0.0,4.0,4.0,1.0,2.0,75.0,0.0,16.0,16.0,0.0,#F0F0F0,1,6.0,GD,24.0,0,,21077.0,1.25,0.0
261,44.0,5.0,第2节,第2节,3.5,0.8,-3.5,0.87,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,5.0,5.0,3.0,0.0,4.0,4.0,2.0,2.0,75.0,0.0,16.0,16.0,0.0,#F0F0F0,1,6.0,GD,24.0,0,,11086.0,1.25,0.0
262,44.0,5.0,第2节,第2节,3.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,-2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,2.0,5.0,5.0,3.0,0.0,4.0,4.0,2.0,2.0,75.0,0.0,16.0,16.0,0.0,#F0F0F0,1,6.0,GD,24.0,0,,21077.0,1.25,0.0
263,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,3.0,5.0,5.0,3.0,0.0,4.0,4.0,2.0,2.0,75.0,0.0,16.0,19.0,0.0,#F0F0F0,1,6.0,GD,24.0,0,,21075.0,1.25,0.0
264,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,3.0,5.0,5.0,3.0,0.0,4.0,4.0,2.0,2.0,75.0,0.0,19.0,16.0,0.0,#F0F0F0,1,6.0,GD,24.0,0,,11077.0,1.25,0.0
265,44.0,5.0,第2节,第2节,2.5,0.8,-1.5,0.87,113.5,0.83,113.5,0.83,-1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,3.0,5.0,5.0,3.0,0.0,4.0,4.0,2.0,2.0,75.0,0.0,19.0,16.0,0.0,#F0F0F0,1,6.0,GD,24.0,0,,11077.0,1.25,0.0
266,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.87,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,3.0,5.0,5.0,3.0,0.0,4.0,4.0,2.0,2.0,75.0,0.0,19.0,16.0,0.0,#F0F0F0,1,6.0,GD,9.0,0,,11077.0,1.25,0.0
267,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.87,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,3.0,5.0,5.0,3.0,0.0,4.0,4.0,2.0,2.0,75.0,0.0,19.0,16.0,0.0,#F0F0F0,1,5.0,GD,9.0,0,,11077.0,1.25,0.0
268,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.87,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,3.0,5.0,5.0,3.0,0.0,4.0,4.0,2.0,2.0,75.0,0.0,19.0,16.0,0.0,#F0F0F0,1,5.0,GD,43.0,0,,11077.0,1.25,0.0
269,44.0,5.0,第2节,第2节,1.5,0.71,-1.5,1.0,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,3.0,5.0,5.0,3.0,0.0,4.0,4.0,2.0,2.0,75.0,0.0,19.0,16.0,0.0,#F0F0F0,1,5.0,GD,43.0,0,,21077.0,1.25,0.0
270,44.0,5.0,第2节,第2节,1.5,0.77,-1.5,0.91,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,3.0,5.0,5.0,3.0,0.0,4.0,4.0,2.0,2.0,75.0,0.0,19.0,16.0,0.0,#F0F0F0,1,5.0,GD,20.0,0,,21077.0,1.25,0.0
271,44.0,5.0,第2节,第2节,1.5,0.77,-1.5,0.91,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,3.0,5.0,5.0,3.0,0.0,4.0,4.0,2.0,2.0,75.0,0.0,19.0,16.0,0.0,#F0F0F0,1,5.0,GD,20.0,0,,11077.0,1.25,0.0
272,44.0,5.0,第2节,第2节,1.5,0.77,-1.5,0.91,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,3.0,5.0,5.0,3.0,0.0,4.0,4.0,2.0,2.0,75.0,0.0,19.0,16.0,0.0,#F0F0F0,1,5.0,GD,14.0,0,,11077.0,1.25,0.0
273,44.0,5.0,第2节,第2节,1.5,0.71,-1.5,1.0,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,3.0,5.0,5.0,3.0,0.0,4.0,4.0,2.0,2.0,75.0,0.0,19.0,16.0,0.0,#F0F0F0,1,5.0,GD,14.0,0,,21077.0,1.25,0.0
274,44.0,5.0,第2节,第2节,1.5,0.71,-1.5,1.0,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,3.0,5.0,5.0,3.0,0.0,4.0,4.0,2.0,2.0,75.0,0.0,19.0,16.0,0.0,#F0F0F0,1,5.0,GD,6.0,0,,21077.0,1.25,0.0
275,44.0,5.0,第2节,第2节,1.5,0.71,-1.5,1.0,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,3.0,5.0,6.0,3.0,0.0,4.0,4.0,2.0,2.0,75.0,0.0,19.0,21.0,0.0,#F0F0F0,1,5.0,GD,6.0,0,,21074.0,1.25,0.0
276,44.0,5.0,第2节,第2节,1.5,0.71,-1.5,1.0,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,3.0,5.0,6.0,3.0,0.0,4.0,4.0,2.0,2.0,75.0,0.0,21.0,16.0,0.0,#F0F0F0,1,5.0,GD,6.0,0,,11077.0,1.25,0.0
277,44.0,5.0,第2节,第2节,1.5,0.83,1.5,0.83,113.5,0.83,113.5,0.83,1.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,2.0,,0.0,1.0,3.0,5.0,6.0,3.0,0.0,4.0,4.0,2.0,2.0,75.0,0.0,21.0,16.0,0.0,#F0F0F0,1,5.0,GD,6.0,0,,11077.0,1.25,0.0
