,AM,AS,CB,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
870,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.77,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,1:1,0.0,9.0,4.0,19.0,22.0,2.0,8.0,3.0,4.0,2.0,0.0,66.7,88.9,70.0,64.0,0.0,0.0,1,5.0,1~GD,40.0,0.0,20180721050840.0,21078.0,,1.7,0.0
871,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.83,-3.5,0.77,155.5,0.77,155.5,0.91,3.5,4.0,9449746.0,1:1,0.0,9.0,4.0,19.0,22.0,2.0,8.0,3.0,4.0,2.0,0.0,66.7,88.9,70.0,64.0,0.0,0.0,1,5.0,1~GD,40.0,1.0,20180721050905.0,21078.0,,1.7,0.0
872,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.83,-3.5,0.83,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,1:1^,0.0,9.0,4.0,19.0,22.0,2.0,8.0,3.0,4.0,2.0,0.0,66.7,80.0,70.0,64.0,0.0,0.0,1,5.0,1~GD,40.0,1.0,20180721050905.0,21080^11077,,0.0,0.0
873,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.83,-3.5,0.83,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,1:1^,0.0,9.0,4.0,19.0,22.0,2.0,8.0,3.0,4.0,2.0,0.0,66.7,80.0,70.0,64.0,0.0,0.0,1,5.0,1~GD,39.0,1.0,20180721050906.0,21080^11077,,0.0,0.0
874,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.83,-3.5,0.83,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,0.0,9.0,4.0,19.0,22.0,2.0,8.0,3.0,4.0,2.0,0.0,66.7,80.0,70.0,64.0,0.0,0.0,1,5.0,1~GD,39.0,1.0,20180721050906.0,11077.0,,0.0,0.0
875,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.83,-3.5,0.83,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,0.0,9.0,4.0,19.0,22.0,2.0,8.0,3.0,4.0,2.0,0.0,66.7,80.0,70.0,64.0,0.0,0.0,1,5.0,1~GD,31.0,1.0,20180721050914.0,11077.0,,0.0,0.0
876,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.83,-3.5,0.83,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,0.0,9.0,4.0,19.0,22.0,2.0,8.0,3.0,4.0,2.0,0.0,66.7,80.0,70.0,64.0,0.0,0.0,1,5.0,1~GD,31.0,1.0,20180721050914.0,11077.0,,0.0,0.0
877,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.87,-3.5,0.83,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,0.0,9.0,4.0,19.0,22.0,2.0,8.0,3.0,4.0,2.0,0.0,66.7,80.0,70.0,64.0,0.0,0.0,1,5.0,1~GD,23.0,1.0,20180721050923.0,11077.0,,0.0,0.0
878,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.87,-3.5,0.8,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,0.0,9.0,4.0,19.0,22.0,2.0,8.0,3.0,4.0,2.0,0.0,66.7,80.0,70.0,64.0,0.0,0.0,1,5.0,1~GD,23.0,1.0,20180721050923.0,11077.0,,0.0,0.0
879,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.87,-3.5,0.8,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,0.0,9.0,4.0,19.0,22.0,2.0,8.0,3.0,4.0,2.0,0.0,66.7,80.0,70.0,64.0,0.0,0.0,1,5.0,1~GD,20.0,1.0,20180721050925.0,11077.0,,0.0,0.0
880,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.8,155.5,0.77,155.5,0.91,2.5,4.0,9449746.0,,0.0,9.0,4.0,19.0,22.0,2.0,8.0,3.0,4.0,2.0,0.0,66.7,80.0,70.0,64.0,0.0,0.0,1,5.0,1~GD,20.0,1.0,20180721050925.0,11094.0,,0.0,0.0
881,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.77,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,,0.0,9.0,4.0,19.0,22.0,2.0,8.0,3.0,4.0,2.0,0.0,66.7,80.0,70.0,64.0,0.0,0.0,1,5.0,1~GD,20.0,1.0,20180721050925.0,21077.0,,1.7,0.0
882,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.77,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,,0.0,9.0,4.0,19.0,22.0,2.0,8.0,3.0,4.0,2.0,0.0,66.7,80.0,70.0,64.0,0.0,0.0,1,5.0,1~GD,12.0,0.0,20180721050933.0,21077.0,,1.75,0.0
883,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.77,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,,0.0,9.0,4.0,19.0,22.0,2.0,8.0,3.0,4.0,2.0,0.0,66.7,80.0,70.0,66.0,0.0,0.0,1,5.0,1~GD,12.0,0.0,20180721050933.0,21077.0,,1.75,0.0
884,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,1.5,0.91,-1.5,0.77,155.5,0.77,155.5,0.91,1.5,4.0,9449746.0,,0.0,9.0,4.0,19.0,22.0,2.0,8.0,3.0,4.0,2.0,0.0,66.7,80.0,70.0,66.0,0.0,0.0,1,5.0,1~GD,12.0,0.0,20180721050936.0,21077.0,,1.3,0.56
885,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,1.5,0.91,-1.5,0.77,155.5,0.77,155.5,0.91,-1.5,4.0,9449746.0,^,0.0,9.0,4.0,19.0,23.0,2.0,8.0,3.0,4.0,2.0,0.0,66.7,80.0,70.0,66.0,0.0,0.0,1,5.0,1~GD,12.0,0.0,20180721050936.0,21074^11077,,1.3,0.56
886,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,1.5,0.71,-1.5,0.77,155.5,0.77,155.5,0.91,-1.5,4.0,9449746.0,^,0.0,9.0,4.0,19.0,23.0,2.0,8.0,3.0,4.0,2.0,0.0,66.7,80.0,70.0,66.0,0.0,1.0,1,5.0,1~GD,12.0,0.0,20180721050938.0,21074^11077,,1.3,0.56
887,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,1.5,0.71,-1.5,1.0,155.5,0.77,155.5,0.91,-1.5,4.0,9449746.0,^,0.0,9.0,4.0,19.0,23.0,2.0,8.0,3.0,4.0,2.0,0.0,66.7,80.0,70.0,66.0,0.0,1.0,1,5.0,1~GD,12.0,0.0,20180721050938.0,21074^11077,,1.3,0.56
888,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,1.5,0.71,-1.5,1.0,155.5,0.77,155.5,0.91,-1.5,4.0,9449746.0,^,0.0,9.0,4.0,19.0,23.0,2.0,8.0,3.0,4.0,2.0,0.0,66.7,80.0,70.0,66.0,0.0,1.0,1,5.0,1~GD,12.0,0.0,20180721050938.0,21074^11077,,1.25,0.56
889,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,1.5,0.71,-1.5,1.0,155.5,0.77,155.5,0.91,-1.5,4.0,9449746.0,^,0.0,9.0,4.0,19.0,23.0,2.0,8.0,3.0,4.0,3.0,0.0,66.7,80.0,70.0,66.0,0.0,1.0,1,5.0,1~GD,12.0,0.0,20180721050938.0,11086^21077,,1.25,0.0
890,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,1.5,0.71,-1.5,1.0,155.5,0.77,155.5,0.91,-1.5,4.0,9449746.0,^,0.0,9.0,4.0,19.0,23.0,2.0,8.0,3.0,4.0,3.0,0.0,66.7,80.0,70.0,66.0,0.0,0.0,1,5.0,1~GD,12.0,0.0,20180721050939.0,11086^21077,,1.25,0.0
891,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,1.5,0.71,-1.5,1.0,155.5,0.77,155.5,0.91,-1.5,4.0,9449746.0,^,0.0,9.0,4.0,19.0,23.0,2.0,8.0,3.0,4.0,3.0,0.0,66.7,80.0,70.0,66.0,0.0,0.0,1,5.0,1~GD,12.0,0.0,20180721050939.0,11086^21077,,1.25,0.0
892,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,1.5,0.8,-1.5,1.0,155.5,0.77,155.5,0.91,-1.5,4.0,9449746.0,1:1,0.0,9.0,4.0,19.0,23.0,2.0,8.0,3.0,4.0,3.0,0.0,66.7,80.0,70.0,66.0,0.0,0.0,1,5.0,1~GD,12.0,0.0,20180721050939.0,21078.0,,1.25,0.0
893,44.0,5.0,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,1.5,0.8,-1.5,0.87,155.5,0.77,155.5,0.91,-1.5,4.0,9449746.0,1:1,0.0,9.0,4.0,19.0,23.0,2.0,8.0,3.0,4.0,3.0,0.0,66.7,80.0,70.0,66.0,0.0,0.0,1,5.0,1~GD,12.0,0.0,20180721051013.0,21078.0,,1.25,0.0
894,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,1.5,0.8,-1.5,0.87,155.5,0.77,155.5,0.91,-1.5,4.0,9449746.0,,0.0,9.0,4.0,19.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,80.0,70.0,66.0,0.0,0.0,1,5.0,1~GD,12.0,0.0,20180721051013.0,11081.0,,1.25,0.0
895,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,1.5,0.8,-1.5,0.87,155.5,0.77,155.5,0.91,-1.5,4.0,9449746.0,,0.0,9.0,4.0,19.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,80.0,70.0,66.0,0.0,0.0,1,5.0,1~GD,12.0,0.0,20180721051311.0,11081.0,,1.25,0.0
896,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,1.5,0.8,-1.5,0.87,155.5,0.77,155.5,0.91,-1.5,4.0,9449746.0,,0.0,9.0,4.0,19.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,80.0,70.0,66.0,0.0,0.0,1,5.0,1~GD,12.0,0.0,20180721051311.0,21077.0,,1.25,0.0
897,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,1.5,0.91,-1.5,0.77,155.5,0.77,155.5,0.91,-1.5,4.0,9449746.0,,0.0,9.0,4.0,19.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,80.0,70.0,66.0,0.0,0.0,1,5.0,1~GD,12.0,1.0,20180721051319.0,21077.0,,1.3,0.56
898,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,1.5,0.91,-1.5,0.77,155.5,0.77,155.5,0.91,-1.5,4.0,9449746.0,1:1^,0.0,9.0,4.0,19.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,70.0,66.0,0.0,0.0,1,5.0,1~GD,12.0,1.0,20180721051319.0,21080^11077,,1.3,0.56
899,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,1.5,0.91,-1.5,0.77,155.5,0.77,155.5,0.91,-1.5,4.0,9449746.0,1:1^,0.0,9.0,4.0,19.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,70.0,66.0,0.0,0.0,1,5.0,1~GD,11.0,1.0,20180721051320.0,21080^11077,,1.3,0.56
900,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,1.5,0.91,-1.5,0.77,155.5,0.77,155.5,0.91,-1.5,4.0,9449746.0,,0.0,9.0,4.0,19.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,70.0,66.0,0.0,0.0,1,5.0,1~GD,11.0,1.0,20180721051320.0,11077.0,,0.0,0.56
901,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,1.5,0.91,-1.5,0.77,155.5,0.77,155.5,0.91,-1.5,4.0,9449746.0,,0.0,9.0,4.0,19.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,70.0,66.0,0.0,0.0,1,5.0,1~GD,3.0,1.0,20180721051328.0,11077.0,,0.0,0.0
902,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.71,-2.5,0.77,155.5,0.77,155.5,0.91,2.5,4.0,9449746.0,,0.0,9.0,4.0,19.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,70.0,66.0,0.0,0.0,1,5.0,1~GD,3.0,1.0,20180721051328.0,11077.0,,0.0,0.0
903,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.71,-2.5,1.0,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,,0.0,9.0,4.0,19.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,72.0,66.0,0.0,0.0,1,4.0,1~GD,57.0,1.0,20180721051334.0,11077.0,,0.0,0.0
904,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,1.0,-2.5,0.71,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,^,0.0,9.0,4.0,20.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,72.0,66.0,0.0,0.0,1,4.0,1~GD,57.0,1.0,20180721051334.0,11074^21077,,0.0,0.0
905,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.77,-2.5,0.71,155.5,0.77,155.5,0.91,3.5,4.0,9449746.0,,0.0,9.0,4.0,20.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,72.0,66.0,0.0,0.0,1,4.0,1~GD,49.0,1.0,20180721051342.0,21077.0,,0.0,0.0
906,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.77,-3.5,0.91,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,0.0,9.0,4.0,20.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,72.0,66.0,0.0,0.0,1,4.0,1~GD,49.0,1.0,20180721051342.0,21077.0,,0.0,0.0
907,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.77,-3.5,0.91,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,0.0,9.0,4.0,20.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,72.0,66.0,0.0,0.0,1,4.0,1~GD,41.0,1.0,20180721051351.0,21077.0,,0.0,0.0
908,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.77,-3.5,0.91,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,0.0,9.0,4.0,20.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,72.0,66.0,0.0,0.0,1,4.0,1~GD,41.0,1.0,20180721051351.0,21077.0,,0.0,0.0
909,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.77,-3.5,0.91,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,0.0,9.0,4.0,20.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,72.0,66.0,0.0,0.0,1,4.0,1~GD,35.0,1.0,20180721051356.0,21077.0,,0.0,0.0
910,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.77,-4.5,0.91,155.5,0.77,155.5,0.91,4.5,4.0,9449746.0,,0.0,9.0,4.0,20.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,72.0,66.0,0.0,0.0,1,4.0,1~GD,35.0,1.0,20180721051356.0,21095.0,,0.0,0.0
911,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,5.5,0.77,-4.5,0.91,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,0.0,9.0,4.0,20.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,66.0,0.0,0.0,1,4.0,1~GD,27.0,1.0,20180721051404.0,11077.0,,0.0,0.0
912,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,5.5,0.77,-5.5,0.91,155.5,0.77,155.5,0.91,5.5,4.0,9449746.0,,0.0,9.0,4.0,20.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,66.0,0.0,0.0,1,4.0,1~GD,27.0,1.0,20180721051404.0,11077.0,,0.0,0.0
913,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,5.5,0.77,-5.5,0.91,155.5,0.77,155.5,0.91,-5.5,4.0,9449746.0,^,0.0,9.0,4.0,21.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,66.0,0.0,0.0,1,4.0,1~GD,27.0,1.0,20180721051404.0,11074^21077,,0.0,0.0
914,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,5.5,0.77,-5.5,0.91,155.5,0.77,155.5,0.91,-5.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,66.0,0.0,0.0,1,4.0,1~GD,19.0,1.0,20180721051413.0,21077.0,,0.0,0.0
915,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,5.5,0.77,-5.5,0.91,155.5,0.77,155.5,0.91,-5.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,66.0,0.0,0.0,1,4.0,1~GD,19.0,1.0,20180721051413.0,21077.0,,0.0,0.0
916,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,5.5,0.77,-5.5,0.91,155.5,0.77,155.5,0.91,-5.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,66.0,0.0,0.0,1,4.0,1~GD,11.0,1.0,20180721051421.0,21077.0,,0.0,0.0
917,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,5.5,0.8,-5.5,0.87,155.5,0.77,155.5,0.91,-5.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,68.0,0.0,0.0,1,4.0,1~GD,11.0,1.0,20180721051421.0,21077.0,,0.0,0.0
918,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.83,-4.5,0.87,155.5,0.77,155.5,0.91,4.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,23.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,68.0,0.0,0.0,1,4.0,1~GD,7.0,1.0,20180721051424.0,21077.0,,0.0,0.0
919,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.83,-4.5,0.83,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,^,0.0,9.0,4.0,21.0,24.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,68.0,0.0,0.0,1,4.0,1~GD,7.0,1.0,20180721051424.0,21074^11077,,0.0,0.0
920,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.83,-4.5,0.83,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,24.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,68.0,0.0,0.0,1,3.0,1~GD,59.0,1.0,20180721051432.0,11077.0,,0.0,0.0
921,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.83,-4.5,0.83,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,24.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,68.0,0.0,0.0,1,3.0,1~GD,59.0,1.0,20180721051432.0,11077.0,,0.0,0.0
922,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.83,-4.5,0.83,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,24.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,68.0,0.0,0.0,1,3.0,1~GD,51.0,1.0,20180721051441.0,11077.0,,0.0,0.0
923,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.83,-4.5,0.83,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,24.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,68.0,0.0,0.0,1,3.0,1~GD,51.0,1.0,20180721051441.0,11077.0,,0.0,0.0
924,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.83,-4.5,0.83,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,24.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,68.0,0.0,0.0,1,3.0,1~GD,46.0,1.0,20180721051444.0,11077.0,,0.0,0.0
925,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.83,-3.5,0.83,155.5,0.77,155.5,0.91,3.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,24.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,68.0,0.0,0.0,1,3.0,1~GD,46.0,1.0,20180721051444.0,11094.0,,0.0,0.0
926,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.87,-3.5,0.83,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,24.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,68.0,0.0,0.0,1,3.0,1~GD,38.0,1.0,20180721051453.0,21077.0,,0.0,0.0
927,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.87,-3.5,0.8,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,24.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,70.0,0.0,0.0,1,3.0,1~GD,38.0,1.0,20180721051453.0,21077.0,,0.0,0.0
928,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.8,155.5,0.77,155.5,0.91,2.5,4.0,9449746.0,^,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,70.0,0.0,0.0,1,3.0,1~GD,32.0,1.0,20180721051458.0,21074^11077,,0.0,0.0
929,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.77,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,^,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,70.0,0.0,0.0,1,3.0,1~GD,32.0,1.0,20180721051458.0,21074^11077,,0.0,0.0
930,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.77,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,^,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,70.0,0.0,0.0,1,3.0,1~GD,32.0,1.0,20180721051459.0,21074^11077,,0.0,0.0
931,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.77,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,70.0,0.0,0.0,1,3.0,1~GD,32.0,1.0,20180721051459.0,11077.0,,0.0,0.0
932,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.77,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,70.0,0.0,0.0,1,3.0,1~GD,24.0,1.0,20180721051507.0,11077.0,,0.0,0.0
933,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.77,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,70.0,0.0,0.0,1,3.0,1~GD,24.0,1.0,20180721051507.0,11077.0,,0.0,0.0
934,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.77,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,70.0,0.0,0.0,1,3.0,1~GD,19.0,0.0,20180721051511.0,11077.0,,0.0,0.0
935,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.77,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,70.0,0.0,1.0,1,3.0,1~GD,19.0,0.0,20180721051511.0,11077.0,,0.0,0.0
936,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.77,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,0.0,66.7,72.7,74.0,70.0,0.0,1.0,1,3.0,1~GD,19.0,0.0,20180721051528.0,11077.0,,0.0,0.0
937,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.77,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,^,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,1.0,66.7,72.7,74.0,70.0,0.0,1.0,1,3.0,1~GD,19.0,0.0,20180721051528.0,21086^11077,,0.0,0.0
938,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.77,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,^,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,1.0,66.7,72.7,74.0,70.0,0.0,1.0,1,3.0,1~GD,19.0,1.0,20180721051536.0,21086^11077,,0.0,0.0
939,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.77,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,^,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,1.0,66.7,72.7,74.0,70.0,0.0,0.0,1,3.0,1~GD,19.0,1.0,20180721051536.0,21086^11077,,0.0,0.0
940,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.77,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,^,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,1.0,66.7,72.7,74.0,70.0,0.0,0.0,1,3.0,1~GD,19.0,1.0,20180721051536.0,21086^11077,,0.0,0.0
