,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
104,4.0,31.5,0.0,-31.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,23.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,92.0,60,0,1,1.0,33.0,0.0,20181019185808.0,11086.0
105,4.0,31.5,0.0,-31.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,23.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,92.0,60,0,1,1.0,33.0,1.0,20181019185816.0,11086.0
106,4.0,31.5,0.0,-31.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,23.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,92.0,60,0,1,1.0,24.0,1.0,20181019185824.0,11086.0
107,4.0,32.5,0.0,-32.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,23.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,92.0,60,0,1,1.0,22.0,1.0,20181019185826.0,11077.0
108,4.0,32.5,0.0,-32.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,23.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,92.0,60,0,1,1.0,13.0,1.0,20181019185835.0,11077.0
109,4.0,32.5,0.0,-32.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,23.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,92.0,60,0,1,1.0,11.0,0.0,20181019185838.0,11077.0
110,4.0,31.5,0.0,-31.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,23.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,92.0,60,0,1,1.0,11.0,0.0,20181019185840.0,11077.0
111,4.0,31.5,0.0,-31.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,23.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,92.0,60,0,1,1.0,11.0,1.0,20181019185849.0,11077.0
112,4.0,31.5,0.0,-31.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,23.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,92.0,60,0,1,1.0,2.0,1.0,20181019185857.0,11077.0
113,4.0,31.5,0.0,-31.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,23.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,92.0,60,0,1,1.0,1.0,1.0,20181019185859.0,21077.0
114,4.0,31.5,0.0,-31.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,23.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,92.0,60,0,1,0.0,53.0,0.0,20181019185907.0,21077.0
115,4.0,32.5,0.0,-32.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,23.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,92.0,60,0,1,0.0,53.0,0.0,20181019185909.0,21077.0
116,4.0,32.5,0.0,-32.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,23.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,92.0,60,0,1,0.0,51.0,0.0,20181019185911.0,21077.0
117,4.0,32.5,0.0,-32.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,23.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,92.0,60,0,1,0.0,51.0,1.0,20181019185917.0,21077.0
118,4.0,32.5,0.0,-32.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,23.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,92.0,60,0,1,0.0,42.0,1.0,20181019185925.0,21077.0
119,4.0,32.5,0.0,-32.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,23.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,92.0,60,0,1,0.0,34.0,1.0,20181019185934.0,21077.0
120,4.0,31.5,0.0,-31.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,23.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,92.0,60,0,1,0.0,32.0,1.0,20181019185935.0,21077.0
121,4.0,31.5,0.0,-31.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,23.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,92.0,60,0,1,0.0,25.0,1.0,20181019185943.0,21077.0
122,4.0,32.5,0.0,-32.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,23.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,92.0,60,0,1,0.0,20.0,1.0,20181019185948.0,11077.0
123,4.0,33.5,0.0,-33.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,^,9,8.0,24.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,94.0,60,0,1,0.0,15.0,1.0,20181019185953.0,11074^21077
124,4.0,33.5,0.0,-33.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,^,9,8.0,24.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,94.0,60,0,1,0.0,14.0,0.0,20181019185953.0,11074^21077
125,4.0,33.5,0.0,-33.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,^,9,8.0,24.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,94.0,60,0,1,0.0,14.0,1.0,20181019185959.0,11074^21077
126,4.0,33.5,0.0,-33.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,24.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,94.0,60,0,1,0.0,12.0,1.0,20181019190000.0,21077.0
127,4.0,33.5,0.0,-33.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,24.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,94.0,60,0,1,0.0,3.0,1.0,20181019190009.0,21077.0
128,4.0,33.5,0.0,-33.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,24.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,94.0,60,0,1,0.0,0.0,0.0,20181019190014.0,21077.0
129,4.0,33.5,0.0,-33.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,24.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,94.0,60,0,1,0.0,0.0,0.0,20181019190014.0,1084.0
130,4.0,33.5,0.0,-33.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,24.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,94.0,60,0,1,0.0,0.0,0.0,20181019190016.0,1084.0
131,4.0,33.5,0.0,-33.5,0.0,155.5,0.7142857142857143,155.5,1.0,1.0,,9,8.0,24.0,16.0,19.0,4,5,1,3.0,6.0,76.0,100.0,94.0,60,0,1,0.0,0.0,0.0,20181019190016.0,1084.0
