,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
50,,,,第1节,152.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,152.5,1.0,0.91,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,7.0,GD,58.0,0,,11077.0,0.91,0.77
51,,,,第1节,152.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,152.5,1.0,0.71,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,7.0,GD,58.0,0,,11077.0,0.91,0.77
52,,,,第1节,152.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,152.5,1.0,1.0,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,7.0,GD,46.0,0,,11077.0,0.91,0.77
53,,,,第1节,152.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,152.5,1.0,1.0,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,7.0,GD,46.0,0,,11077.0,0.91,0.77
54,,,,第1节,152.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,152.5,1.0,1.0,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,7.0,GD,26.0,0,,11077.0,0.91,0.77
55,,,,第1节,152.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,152.5,1.0,1.0,,,0.0,0.0,0.0,5.0,1.0,0.0,,,0.0,1,7.0,GD,26.0,0,,21086.0,0.91,0.77
56,,,,第1节,150.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,150.5,1.0,1.0,,,0.0,0.0,0.0,5.0,1.0,0.0,,,0.0,1,7.0,GD,26.0,0,,11077.0,0.91,0.77
57,,,,第1节,150.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,150.5,1.0,1.0,,,0.0,0.0,0.0,5.0,1.0,0.0,,,0.0,1,7.0,GD,20.0,0,,21077.0,0.91,0.77
58,,,,第1节,150.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,150.5,1.0,0.77,,,0.0,0.0,0.0,5.0,1.0,0.0,,,0.0,1,7.0,GD,20.0,0,,21077.0,0.91,0.77
59,,,,第1节,150.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,150.5,1.0,0.91,,,0.0,0.0,0.0,5.0,1.0,0.0,,,0.0,1,7.0,GD,15.0,0,,21077.0,0.91,0.77
60,,,,第1节,150.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,150.5,1.0,0.91,,,1.0,0.0,0.0,5.0,1.0,0.0,,3.0,0.0,1,7.0,GD,15.0,0,,21075.0,0.91,0.77
61,,,,第1节,150.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,150.5,1.0,0.91,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,1,7.0,GD,15.0,0,,11077.0,0.91,0.77
62,,,,第1节,1.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,1.5,1.0,0.91,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,1,7.0,GD,15.0,0,,11077.0,0.91,0.77
63,,,,第1节,-1.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,-1.5,1.0,0.91,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,1,7.0,GD,15.0,0,,11077.0,0.91,0.77
