,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
91,,-9.5,0.8333333333333334,9.5,0.8333333333333334,130.5,0.8,130.5,0.8695652173913043,7.0,,5.0,2.0,15.0,20.0,8.0,13.0,1,5,0.0,1.0,66.7,86.7,53.0,62,0,1,4.0,42.0,0.0,20180916154754.0,21077.0,0.03571428571428571,8.5
92,,-7.5,0.8333333333333334,7.5,0.8333333333333334,132.5,0.8333333333333334,132.5,0.8333333333333334,7.0,^,5.0,2.0,16.0,20.0,8.0,13.0,1,5,0.0,1.0,66.7,86.7,55.0,62,0,1,4.0,42.0,0.0,20180916154755.0,11074^21077,0.05555555555555555,7.25
93,,-7.5,0.8333333333333334,7.5,0.8333333333333334,132.5,0.8,132.5,0.8695652173913043,7.0,,5.0,2.0,16.0,20.0,8.0,13.0,1,5,0.0,1.0,66.7,86.7,55.0,62,0,1,4.0,40.0,0.0,20180916154757.0,21077.0,0.05555555555555555,7.25
94,,-7.5,0.8333333333333334,7.5,0.8333333333333334,132.5,0.8,132.5,0.8695652173913043,7.0,,5.0,2.0,16.0,20.0,8.0,13.0,1,5,0.0,1.0,66.7,86.7,55.0,62,0,1,4.0,39.0,0.0,20180916154758.0,21077.0,0.05555555555555555,7.25
95,,-7.5,0.8333333333333334,7.5,0.8333333333333334,132.5,0.8,132.5,0.8695652173913043,7.0,,5.0,2.0,16.0,20.0,8.0,13.0,1,5,0.0,1.0,66.7,86.7,55.0,62,0,1,4.0,39.0,0.0,20180916154800.0,21077.0,0.05555555555555555,7.25
96,,-7.5,0.7692307692307693,7.5,0.9090909090909091,133.5,0.7142857142857143,133.5,1.0,7.0,1:1,5.0,2.0,16.0,20.0,8.0,13.0,1,5,0.0,1.0,66.7,86.7,55.0,62,0,1,4.0,39.0,0.0,20180916154809.0,11078.0,0.08333333333333333,6.0
97,,-7.5,0.8333333333333334,7.5,0.8333333333333334,132.5,0.8,132.5,0.8695652173913043,7.0,1:1^,5.0,2.0,16.0,20.0,8.0,13.0,1,5,0.0,1.0,61.5,86.7,55.0,62,0,1,4.0,39.0,1.0,20180916154814.0,11080^21077,0.05555555555555555,7.25
98,,-7.5,0.8333333333333334,7.5,0.8333333333333334,132.5,0.8,132.5,0.8695652173913043,7.0,1:1^,5.0,2.0,16.0,20.0,8.0,13.0,1,5,0.0,1.0,61.5,86.7,55.0,62,0,1,4.0,38.0,1.0,20180916154814.0,11080^21077,0.05555555555555555,7.25
99,,-7.5,0.8333333333333334,7.5,0.8333333333333334,131.5,0.9090909090909091,131.5,0.7692307692307693,7.0,1:1^,5.0,2.0,16.0,20.0,8.0,13.0,1,5,0.0,1.0,61.5,86.7,55.0,62,0,1,4.0,31.0,1.0,20180916154823.0,11080^21077,0.05555555555555555,7.25
100,,-7.5,0.8333333333333334,7.5,0.8333333333333334,131.5,0.8333333333333334,131.5,0.8333333333333334,7.0,1:1^,5.0,2.0,16.0,20.0,8.0,13.0,1,5,0.0,1.0,61.5,86.7,55.0,62,0,1,4.0,22.0,1.0,20180916154832.0,11080^21077,0.05555555555555555,7.25
101,,-7.5,0.8333333333333334,7.5,0.8333333333333334,131.5,0.8333333333333334,131.5,0.8333333333333334,7.0,1:1^,5.0,2.0,16.0,20.0,8.0,13.0,1,5,0.0,1.0,61.5,86.7,55.0,62,0,1,4.0,21.0,1.0,20180916154832.0,11080^21077,0.05555555555555555,7.25
102,,-8.5,0.8333333333333334,8.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,^,5.0,2.0,16.0,22.0,8.0,13.0,1,5,0.0,1.0,61.5,86.7,55.0,64,0,1,4.0,15.0,1.0,20180916154839.0,21074^11077,0.030303030303030304,9.0
103,,-8.5,0.8333333333333334,8.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,5.0,2.0,16.0,22.0,8.0,13.0,1,5,0.0,1.0,61.5,86.7,55.0,64,0,1,4.0,14.0,1.0,20180916154840.0,11077.0,0.030303030303030304,9.0
104,,-8.5,0.8333333333333334,8.5,0.8333333333333334,132.5,0.8333333333333334,132.5,0.8333333333333334,7.0,,5.0,2.0,16.0,22.0,8.0,13.0,1,5,0.0,1.0,61.5,86.7,55.0,64,0,1,4.0,5.0,1.0,20180916154849.0,11077.0,0.030303030303030304,9.0
105,,-8.5,0.8333333333333334,8.5,0.8333333333333334,131.5,1.0,131.5,0.7142857142857143,7.0,,5.0,2.0,16.0,22.0,8.0,13.0,1,5,0.0,1.0,61.5,86.7,55.0,64,0,1,3.0,57.0,1.0,20180916154857.0,11077.0,0.030303030303030304,9.0
106,,-8.5,0.8333333333333334,8.5,0.8333333333333334,131.5,1.0,131.5,0.7142857142857143,7.0,,5.0,2.0,16.0,22.0,8.0,13.0,1,5,0.0,1.0,61.5,86.7,55.0,64,0,1,3.0,56.0,1.0,20180916154857.0,11077.0,0.030303030303030304,9.0
107,,-8.5,0.8333333333333334,8.5,0.8333333333333334,131.5,0.8333333333333334,131.5,0.8333333333333334,7.0,,5.0,2.0,16.0,22.0,8.0,13.0,1,5,0.0,1.0,61.5,86.7,55.0,64,0,1,3.0,48.0,1.0,20180916154905.0,11077.0,0.015151515151515152,11.0
108,,-8.5,0.8333333333333334,8.5,0.8333333333333334,131.5,0.8333333333333334,131.5,0.8333333333333334,7.0,,5.0,2.0,16.0,22.0,8.0,13.0,1,5,0.0,1.0,61.5,86.7,55.0,64,0,1,3.0,48.0,1.0,20180916154906.0,11077.0,0.025,9.5
109,,-7.5,0.8333333333333334,7.5,0.8333333333333334,133.5,0.8,133.5,0.8695652173913043,7.0,^,5.0,2.0,17.0,22.0,8.0,13.0,1,5,0.0,1.0,61.5,86.7,57.0,64,0,1,3.0,44.0,1.0,20180916154911.0,11074^21077,0.044444444444444446,7.75
110,,-7.5,0.8333333333333334,7.5,0.8333333333333334,133.5,0.8,133.5,0.8695652173913043,7.0,,5.0,2.0,17.0,22.0,8.0,13.0,1,5,0.0,1.0,61.5,86.7,57.0,64,0,1,3.0,43.0,1.0,20180916154911.0,21077.0,0.044444444444444446,7.75
111,,-7.5,0.8333333333333334,7.5,0.8333333333333334,132.5,0.9090909090909091,132.5,0.7692307692307693,7.0,,5.0,2.0,17.0,22.0,8.0,13.0,1,5,0.0,1.0,61.5,86.7,57.0,64,0,1,3.0,34.0,1.0,20180916154919.0,21077.0,0.04,8.0
112,,-7.5,0.8333333333333334,7.5,0.8333333333333334,132.5,0.8333333333333334,132.5,0.8333333333333334,7.0,,5.0,2.0,17.0,22.0,8.0,13.0,1,5,0.0,1.0,61.5,86.7,57.0,64,0,1,3.0,29.0,0.0,20180916154925.0,21077.0,0.04,8.0
113,,-7.5,0.8333333333333334,7.5,0.8333333333333334,132.5,0.8333333333333334,132.5,0.8333333333333334,7.0,^,5.0,2.0,17.0,22.0,8.0,13.0,1,5,2.0,1.0,61.5,86.7,57.0,64,0,1,3.0,29.0,0.0,20180916154934.0,11086^21077,0.04,8.0
114,,-7.5,0.7692307692307693,7.5,0.9090909090909091,133.5,0.9090909090909091,133.5,0.7692307692307693,7.0,1:2,5.0,2.0,17.0,22.0,8.0,14.0,1,5,2.0,1.0,61.5,87.5,57.0,64,0,1,3.0,29.0,0.0,20180916154934.0,21078.0,0.04,8.0
115,,-7.5,0.8333333333333334,7.5,0.8333333333333334,133.5,0.8333333333333334,133.5,0.8333333333333334,7.0,2:2^,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,1.0,61.5,88.2,57.0,66,0,1,3.0,29.0,0.0,20180916155014.0,21079^11077,0.025,9.5
116,,-7.5,0.8333333333333334,7.5,0.8333333333333334,133.5,0.8333333333333334,133.5,0.8333333333333334,7.0,2:2^,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,1.0,61.5,88.2,57.0,66,0,1,3.0,29.0,1.0,20180916155022.0,21079^11077,0.025,9.5
117,,-7.5,0.8333333333333334,7.5,0.8333333333333334,133.5,0.8333333333333334,133.5,0.8333333333333334,7.0,2:2^,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,1.0,61.5,88.2,57.0,66,0,1,3.0,28.0,1.0,20180916155022.0,21079^11077,0.025,9.5
118,,-7.5,0.8333333333333334,7.5,0.8333333333333334,133.5,0.8333333333333334,133.5,0.8333333333333334,7.0,,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,1.0,61.5,88.2,57.0,66,0,1,3.0,28.0,1.0,20180916155023.0,11077.0,0.025,9.5
119,,-7.5,0.8333333333333334,7.5,0.8333333333333334,133.5,1.0,133.5,0.7142857142857143,7.0,,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,1.0,61.5,88.2,57.0,66,0,1,3.0,19.0,1.0,20180916155031.0,11077.0,0.02,10.0
120,,-9.5,0.8333333333333334,9.5,0.8333333333333334,133.5,0.9090909090909091,133.5,0.7692307692307693,7.0,,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,1.0,61.5,88.2,57.0,66,0,1,3.0,16.0,1.0,20180916155036.0,21077.0,0.011111111111111112,13.0
121,,-9.5,0.8333333333333334,9.5,0.8333333333333334,133.5,0.9090909090909091,133.5,0.7692307692307693,7.0,,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,1.0,61.5,88.2,57.0,66,0,1,3.0,15.0,1.0,20180916155036.0,21077.0,0.011111111111111112,13.0
122,,-9.5,0.8333333333333334,9.5,0.8333333333333334,133.5,0.7692307692307693,133.5,0.9090909090909091,7.0,,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,1.0,61.5,88.2,57.0,66,0,1,3.0,7.0,1.0,20180916155044.0,21077.0,0.01,14.0
123,,-8.5,0.8333333333333334,8.5,0.8333333333333334,133.5,0.7692307692307693,133.5,0.9090909090909091,7.0,,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,1.0,61.5,88.2,57.0,66,0,1,3.0,6.0,1.0,20180916155045.0,11077.0,0.02,10.0
124,,-8.5,0.8333333333333334,8.5,0.8333333333333334,133.5,0.7142857142857143,133.5,1.0,7.0,,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,1.0,61.5,88.2,57.0,66,0,1,3.0,2.0,0.0,20180916155048.0,11077.0,0.016666666666666666,10.5
125,,-8.5,0.8333333333333334,8.5,0.8333333333333334,133.5,0.7142857142857143,133.5,1.0,7.0,^,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,3.0,61.5,88.2,57.0,66,0,1,3.0,3.0,0.0,20180916155051.0,21086^11077,0.016666666666666666,10.5
126,,-8.5,0.8333333333333334,8.5,0.8333333333333334,133.5,0.7142857142857143,133.5,1.0,7.0,^,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,3.0,61.5,88.2,57.0,66,0,1,3.0,3.0,0.0,20180916155055.0,21086^11077,0.016666666666666666,10.5
127,,-8.5,0.8333333333333334,8.5,0.8333333333333334,133.5,0.7142857142857143,133.5,1.0,7.0,^,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,3.0,61.5,88.2,57.0,66,0,1,3.0,3.0,0.0,20180916155108.0,21086^11077,0.016666666666666666,10.5
128,,-8.5,0.8333333333333334,8.5,0.8333333333333334,133.5,0.7142857142857143,133.5,1.0,7.0,^,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,3.0,61.5,88.2,57.0,66,0,1,3.0,3.0,0.0,20180916155121.0,21086^11077,0.016666666666666666,10.5
129,,-10.5,0.7692307692307693,10.5,0.9090909090909091,134.5,0.7692307692307693,134.5,0.9090909090909091,7.0,1:2,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,3.0,61.5,88.2,57.0,66,0,1,3.0,3.0,0.0,20180916155123.0,21078.0,0.005,16.0
130,,-10.5,0.9090909090909091,10.5,0.7692307692307693,133.5,0.8695652173913043,133.5,0.8,7.0,1:2^2:2,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,3.0,61.5,83.3,57.0,66,0,1,3.0,3.0,0.0,20180916155124.0,21080^21078,0.006666666666666667,15.0
131,,-9.5,0.8333333333333334,9.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,2:2^,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,3.0,61.5,78.9,57.0,66,0,1,3.0,3.0,1.0,20180916155127.0,21080^21077,0.01,14.0
132,,-9.5,0.8333333333333334,9.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,3.0,61.5,78.9,57.0,66,0,1,3.0,3.0,1.0,20180916155128.0,21077.0,0.01,14.0
133,,-9.5,0.8333333333333334,9.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,3.0,61.5,78.9,57.0,66,0,1,3.0,2.0,1.0,20180916155129.0,21077.0,0.01,14.0
134,,-9.5,0.8333333333333334,9.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,3.0,61.5,78.9,57.0,66,0,1,3.0,1.0,1.0,20180916155130.0,21077.0,0.01,14.0
135,,-8.5,0.8333333333333334,8.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,3.0,61.5,78.9,57.0,66,0,1,3.0,53.0,1.0,20180916155139.0,11077.0,0.016666666666666666,10.5
136,,-8.5,0.8333333333333334,8.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,3.0,61.5,78.9,57.0,66,0,1,3.0,44.0,1.0,20180916155147.0,11077.0,0.015151515151515152,11.0
137,,-8.5,0.8333333333333334,8.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,3.0,61.5,78.9,57.0,66,0,1,3.0,44.0,0.0,20180916155148.0,11077.0,0.015151515151515152,11.0
138,,-8.5,0.8333333333333334,8.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,3.0,61.5,78.9,57.0,66,0,1,3.0,44.0,1.0,20180916155215.0,11077.0,0.015151515151515152,11.0
139,,-8.5,0.8333333333333334,8.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,3.0,61.5,78.9,57.0,66,0,1,3.0,43.0,1.0,20180916155215.0,11077.0,0.015151515151515152,11.0
140,,-9.5,0.8333333333333334,9.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,3.0,61.5,78.9,57.0,66,0,1,3.0,43.0,1.0,20180916155216.0,21077.0,0.006666666666666667,15.0
141,,-9.5,0.8333333333333334,9.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,3.0,61.5,78.9,57.0,66,0,1,3.0,39.0,0.0,20180916155220.0,21077.0,0.006666666666666667,15.0
142,,-9.5,0.8333333333333334,9.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,3.0,61.5,78.9,57.0,66,0,1,3.0,39.0,0.0,20180916155230.0,21077.0,0.006666666666666667,15.0
143,,-9.5,0.7692307692307693,9.5,0.9090909090909091,132.5,1.0,132.5,0.7142857142857143,7.0,1:2,5.0,2.0,17.0,22.0,8.0,15.0,1,5,2.0,3.0,61.5,78.9,57.0,66,0,1,3.0,39.0,0.0,20180916155231.0,21078.0,0.006666666666666667,15.0
144,,-10.5,0.9090909090909091,10.5,0.7692307692307693,132.5,1.0,132.5,0.7142857142857143,7.0,1:2^2:2,5.0,2.0,17.0,22.0,8.0,16.0,1,5,2.0,3.0,61.5,80.0,57.0,67,0,1,3.0,39.0,0.0,20180916155239.0,21079^21078,0.005,16.0
145,,-9.5,0.8333333333333334,9.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,2:2^,5.0,2.0,17.0,22.0,8.0,16.0,1,5,2.0,3.0,61.5,76.2,57.0,67,0,1,3.0,39.0,1.0,20180916155248.0,21080^11077,0.006666666666666667,15.0
146,,-9.5,0.8333333333333334,9.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,2:2^,5.0,2.0,17.0,22.0,8.0,16.0,1,5,2.0,3.0,61.5,76.2,57.0,67,0,1,3.0,30.0,1.0,20180916155257.0,21080^11077,0.005,16.0
147,,-9.5,0.8333333333333334,9.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,2:2^,5.0,2.0,17.0,22.0,8.0,16.0,1,5,2.0,3.0,61.5,76.2,57.0,67,0,1,3.0,22.0,1.0,20180916155305.0,21080^11077,0.005,16.0
148,,-9.5,0.8333333333333334,9.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,2:2^,5.0,2.0,17.0,22.0,8.0,16.0,1,5,2.0,3.0,61.5,76.2,57.0,67,0,1,3.0,14.0,1.0,20180916155313.0,21080^11077,0.004,17.0
149,,-9.5,0.8333333333333334,9.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,5.0,2.0,17.0,22.0,8.0,16.0,1,5,2.0,3.0,61.5,76.2,57.0,67,0,1,3.0,39.0,1.0,20180916155314.0,11077.0,0.006666666666666667,15.0
150,,-7.5,0.8333333333333334,7.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,^,6.0,2.0,17.0,22.0,8.0,16.0,1,5,2.0,3.0,61.5,76.2,60.0,67,0,1,3.0,32.0,1.0,20180916155320.0,11075^21077,0.025,9.5
151,,-7.5,0.8333333333333334,7.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,6.0,2.0,17.0,22.0,8.0,16.0,1,5,2.0,3.0,61.5,76.2,60.0,67,0,1,3.0,31.0,1.0,20180916155321.0,21077.0,0.025,9.5
152,,-7.5,0.8333333333333334,7.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,6.0,2.0,17.0,22.0,8.0,16.0,1,5,2.0,3.0,61.5,76.2,60.0,67,0,1,3.0,22.0,1.0,20180916155329.0,21077.0,0.02,10.0
153,,-7.5,0.8333333333333334,7.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,6.0,2.0,17.0,22.0,8.0,16.0,1,5,2.0,3.0,61.5,76.2,60.0,67,0,1,3.0,15.0,1.0,20180916155329.0,21077.0,0.02,10.0
154,,-7.5,0.8333333333333334,7.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,6.0,2.0,17.0,22.0,8.0,16.0,1,5,2.0,3.0,61.5,76.2,60.0,67,0,1,3.0,13.0,1.0,20180916155337.0,21077.0,0.02,10.0
155,,-7.5,0.8333333333333334,7.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,6.0,2.0,17.0,22.0,8.0,16.0,1,5,2.0,3.0,61.5,76.2,60.0,67,0,1,3.0,13.0,0.0,20180916155337.0,21077.0,0.02,10.0
156,,-7.5,0.8333333333333334,7.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,6.0,2.0,17.0,22.0,8.0,16.0,1,5,2.0,3.0,61.5,76.2,60.0,67,0,1,3.0,13.0,0.0,20180916155351.0,21077.0,0.02,10.0
157,,-7.5,0.7692307692307693,7.5,0.9090909090909091,132.5,1.0,132.5,0.7142857142857143,7.0,1:2,6.0,2.0,17.0,22.0,8.0,16.0,1,5,2.0,3.0,61.5,76.2,60.0,67,0,1,3.0,13.0,0.0,20180916155357.0,21078.0,0.02,10.0
158,,-8.5,0.9090909090909091,8.5,0.7692307692307693,132.5,1.0,132.5,0.7142857142857143,7.0,1:2^2:2,6.0,2.0,17.0,22.0,8.0,17.0,1,5,2.0,3.0,61.5,77.3,60.0,68,0,1,3.0,13.0,0.0,20180916155406.0,21079^21078,0.0125,12.0
159,,-8.5,0.8333333333333334,8.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,2:2^,6.0,2.0,17.0,22.0,8.0,18.0,1,5,2.0,3.0,61.5,78.3,60.0,69,0,1,3.0,13.0,0.0,20180916155420.0,21079^11077,0.006666666666666667,15.0
160,,-8.5,0.8333333333333334,8.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,2:2^,6.0,2.0,17.0,22.0,8.0,18.0,1,5,2.0,3.0,61.5,78.3,60.0,69,0,1,3.0,3.0,0.0,20180916155430.0,21079^11077,0.006666666666666667,15.0
161,,-8.5,0.8333333333333334,8.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,6.0,2.0,17.0,22.0,8.0,18.0,1,5,2.0,3.0,61.5,78.3,60.0,69,0,1,3.0,3.0,0.0,20180916155431.0,11077.0,0.006666666666666667,15.0
162,,-8.5,0.8333333333333334,8.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,6.0,2.0,17.0,22.0,8.0,18.0,1,5,2.0,3.0,61.5,78.3,60.0,69,0,1,3.0,0.0,0.0,20180916155433.0,11077.0,0.006666666666666667,15.0
163,,-8.5,0.8333333333333334,8.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,6.0,2.0,17.0,22.0,8.0,18.0,1,5,2.0,3.0,61.5,78.3,60.0,69,0,1,3.0,0.0,0.0,20180916155434.0,11077.0,0.006666666666666667,15.0
164,,-8.5,0.8333333333333334,8.5,0.8333333333333334,132.5,1.0,132.5,0.7142857142857143,7.0,,6.0,2.0,17.0,22.0,8.0,18.0,1,5,2.0,3.0,61.5,78.3,60.0,69,0,1,3.0,0.0,1.0,20180916155507.0,11077.0,0.006666666666666667,15.0
165,,-9.5,0.0,9.5,0.0,132.5,1.0,132.5,0.7142857142857143,3.0,,6.0,2.0,17.0,22.0,8.0,18.0,1,5,2.0,3.0,61.5,78.3,60.0,69,0,1,1.0,59.0,1.0,20180916155509.0,21077.0,0.006666666666666667,15.0
166,,-9.5,0.0,9.5,0.0,132.5,1.0,132.5,0.7142857142857143,2.0,,6.0,2.0,17.0,22.0,8.0,18.0,1,5,2.0,3.0,61.5,78.3,60.0,69,0,1,1.0,50.0,0.0,20180916155517.0,21077.0,0.006666666666666667,15.0
167,,-9.5,0.0,9.5,0.0,132.5,1.0,132.5,0.7142857142857143,2.0,,6.0,2.0,17.0,22.0,8.0,18.0,1,5,2.0,3.0,61.5,78.3,60.0,69,0,1,1.0,50.0,1.0,20180916155533.0,21077.0,0.006666666666666667,15.0
168,,-9.5,0.0,9.5,0.0,132.5,1.0,132.5,0.7142857142857143,2.0,,6.0,2.0,17.0,22.0,8.0,18.0,1,5,2.0,3.0,61.5,78.3,60.0,69,0,1,1.0,50.0,1.0,20180916155534.0,21077.0,0.006666666666666667,15.0
169,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,4.0,,6.0,2.0,17.0,22.0,8.0,18.0,1,5,2.0,3.0,61.5,78.3,60.0,69,0,1,1.0,49.0,1.0,20180916155536.0,11077.0,0.006666666666666667,15.0
170,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,4.0,,6.0,2.0,17.0,22.0,8.0,18.0,1,5,2.0,3.0,61.5,78.3,60.0,69,0,1,1.0,46.0,0.0,20180916155538.0,11077.0,0.006666666666666667,15.0
171,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,4.0,,6.0,2.0,17.0,22.0,8.0,18.0,1,5,2.0,3.0,61.5,78.3,60.0,69,0,1,1.0,46.0,1.0,20180916155553.0,11077.0,0.006666666666666667,15.0
172,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,4.0,,6.0,2.0,17.0,22.0,8.0,18.0,1,5,2.0,3.0,61.5,78.3,60.0,69,0,1,1.0,44.0,1.0,20180916155554.0,11077.0,0.006666666666666667,15.0
173,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,4.0,,6.0,2.0,17.0,22.0,8.0,18.0,1,5,2.0,3.0,61.5,78.3,60.0,69,0,1,1.0,38.0,1.0,20180916155554.0,11077.0,0.006666666666666667,15.0
174,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,4.0,,6.0,2.0,17.0,22.0,8.0,18.0,1,5,2.0,3.0,61.5,78.3,60.0,69,0,1,1.0,31.0,1.0,20180916155608.0,11077.0,0.006666666666666667,15.0
175,,-8.5,0.0,8.5,0.0,132.5,1.0,132.5,0.7142857142857143,3.0,,6.0,2.0,17.0,22.0,8.0,18.0,1,5,2.0,3.0,61.5,78.3,60.0,69,0,1,1.0,26.0,1.0,20180916155612.0,11077.0,0.006666666666666667,15.0
176,,-9.5,0.0,9.5,0.0,132.5,1.0,132.5,0.7142857142857143,2.0,,6.0,2.0,17.0,22.0,8.0,18.0,1,5,2.0,3.0,61.5,78.3,60.0,69,0,1,1.0,20.0,1.0,20180916155619.0,21077.0,0.006666666666666667,15.0
177,,-9.5,0.0,9.5,0.0,132.5,1.0,132.5,0.7142857142857143,2.0,,6.0,2.0,17.0,22.0,8.0,18.0,1,5,2.0,3.0,61.5,78.3,60.0,69,0,1,1.0,14.0,1.0,20180916155619.0,21077.0,0.006666666666666667,15.0
178,,-9.5,0.0,9.5,0.0,132.5,1.0,132.5,0.7142857142857143,2.0,,6.0,2.0,17.0,22.0,8.0,18.0,1,5,2.0,3.0,61.5,78.3,60.0,69,0,1,1.0,12.0,0.0,20180916155626.0,21077.0,0.006666666666666667,15.0
179,,-9.5,0.0,9.5,0.0,132.5,1.0,132.5,0.7142857142857143,2.0,^,6.0,2.0,17.0,22.0,8.0,18.0,1,5,5.0,3.0,61.5,78.3,60.0,69,0,1,1.0,13.0,0.0,20180916155629.0,11086^21077,0.006666666666666667,15.0
180,,-9.5,0.0,9.5,0.0,132.5,1.0,132.5,0.7142857142857143,2.0,1:2,6.0,2.0,17.0,22.0,8.0,18.0,1,5,5.0,3.0,61.5,78.3,60.0,69,0,1,1.0,13.0,0.0,20180916155630.0,21078.0,0.006666666666666667,15.0
181,,-10.5,0.0,10.5,0.0,132.5,1.0,132.5,0.7142857142857143,2.0,1:2^2:2,6.0,2.0,17.0,22.0,8.0,19.0,1,5,5.0,3.0,61.5,79.2,60.0,70,0,1,1.0,13.0,0.0,20180916155708.0,21079^21078,0.006666666666666667,15.0
182,,-10.5,0.0,10.5,0.0,132.5,1.0,132.5,0.7142857142857143,2.0,2:2^,6.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,60.0,71,0,1,1.0,13.0,0.0,20180916155722.0,21079^11077,0.006666666666666667,15.0
183,,-10.5,0.0,10.5,0.0,132.5,1.0,132.5,0.7142857142857143,2.0,2:2^,6.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,60.0,71,0,1,1.0,13.0,1.0,20180916155737.0,21079^11077,0.006666666666666667,15.0
184,,-10.5,0.0,10.5,0.0,132.5,1.0,132.5,0.7142857142857143,2.0,2:2^,6.0,2.0,17.0,22.0,8.0,20.0,1,5,5.0,3.0,61.5,80.0,60.0,71,0,1,1.0,12.0,1.0,20180916155737.0,21079^11077,0.006666666666666667,15.0
