,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
333,44.0,5.0,第2节,第2节,-2.5,0.8,2.5,0.87,169.5,0.83,169.5,0.83,169.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,25,17,0.0,1.0,8.0,55.0,1.0,20180709060557.0,21077.0,0.0,1.25
334,44.0,5.0,第2节,第2节,-2.5,0.8,2.5,0.87,169.5,0.83,169.5,0.83,169.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,25,17,0.0,1.0,8.0,55.0,1.0,20180709060557.0,21075.0,0.0,1.25
335,44.0,5.0,第2节,第2节,-2.5,0.8,2.5,0.87,169.5,0.83,169.5,0.83,169.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,55.0,1.0,20180709060557.0,11077.0,0.0,1.25
336,44.0,5.0,第2节,第2节,-2.5,0.83,4.5,0.83,169.5,0.83,169.5,0.83,4.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,55.0,1.0,20180709060557.0,11077.0,0.0,1.25
337,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,169.5,0.83,172.5,0.83,-4.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,55.0,1.0,20180709060557.0,11077.0,0.0,1.25
338,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,55.0,1.0,20180709060557.0,11077.0,0.0,1.25
339,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,41.0,1.0,20180709060609.0,11077.0,0.45,0.0
340,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,41.0,1.0,20180709060609.0,11077.0,0.45,0.0
341,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,41.0,1.0,20180709060610.0,11077.0,0.45,0.0
342,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,41.0,0.0,20180709060610.0,11077.0,0.45,0.0
343,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,32.0,0.0,20180709060618.0,11077.0,0.45,0.0
344,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,1.0,1.0,8.0,32.0,0.0,20180709060618.0,11077.0,0.45,0.0
345,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,1.0,1.0,8.0,32.0,0.0,20180709060618.0,11077.0,0.45,0.0
346,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,1.0,1.0,8.0,32.0,0.0,20180709060618.0,11077.0,0.45,0.0
347,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,1.0,1.0,8.0,32.0,0.0,20180709060618.0,11077.0,0.45,0.0
348,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,1.0,1.0,8.0,32.0,0.0,20180709060618.0,11077.0,0.45,0.0
349,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,1.0,1.0,8.0,32.0,0.0,20180709060618.0,11077.0,0.45,0.0
350,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,1.0,0.0,8.0,17.0,0.0,20180709060618.0,11077.0,0.45,0.0
351,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,1.0,0.0,8.0,17.0,0.0,20180709060618.0,11077.0,0.45,0.0
352,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,1.0,1.0,8.0,17.0,0.0,20180709060618.0,11077.0,0.45,0.0
353,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,17.0,0.0,20180709060618.0,11077.0,0.45,0.0
354,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,17.0,0.0,20180709060618.0,11077.0,0.45,0.0
355,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,17.0,0.0,20180709060618.0,11077.0,0.45,0.0
356,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,17.0,0.0,20180709060618.0,11077.0,0.45,0.0
357,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,17.0,0.0,20180709060618.0,11077.0,0.45,0.0
358,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,17.0,1.0,20180709060710.0,11077.0,0.45,0.0
359,44.0,5.0,第2节,第2节,-4.5,0.8,4.5,0.87,169.5,0.83,169.5,0.83,169.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,17.0,1.0,20180709060710.0,11077.0,0.45,0.0
360,44.0,5.0,第2节,第2节,-4.5,0.8,4.5,0.87,169.5,0.83,169.5,0.83,169.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,9.0,1.0,20180709060717.0,11077.0,0.45,0.0
361,44.0,5.0,第2节,第2节,-4.5,0.8,4.5,0.87,169.5,0.83,169.5,0.83,169.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,9.0,1.0,20180709060717.0,21077.0,0.0,1.7
362,44.0,5.0,第2节,第2节,-4.5,0.8,4.5,0.87,169.5,0.83,169.5,0.83,169.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,9.0,1.0,20180709060718.0,21077.0,0.0,1.7
363,44.0,5.0,第2节,第2节,-4.5,0.8,4.5,0.87,169.5,0.83,169.5,0.83,169.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,9.0,1.0,20180709060718.0,21077.0,0.0,1.7
364,44.0,5.0,第2节,第2节,-4.5,0.8,4.5,0.87,169.5,0.83,169.5,0.83,169.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,7.0,1.0,20180709060720.0,21077.0,0.0,1.7
365,44.0,5.0,第2节,第2节,-4.5,0.8,4.5,0.87,169.5,0.83,169.5,0.83,169.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,28,17,0.0,1.0,8.0,7.0,1.0,20180709060720.0,21074.0,0.0,1.7
366,44.0,5.0,第2节,第2节,-4.5,0.8,4.5,0.87,169.5,0.83,169.5,0.83,169.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,0.0,1.0,8.0,7.0,1.0,20180709060720.0,11077.0,0.0,1.7
367,44.0,5.0,第2节,第2节,-4.5,0.8,5.5,0.87,169.5,0.83,169.5,0.83,5.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,0.0,1.0,8.0,7.0,1.0,20180709060720.0,11077.0,0.0,1.7
368,44.0,5.0,第2节,第2节,-5.5,0.8,5.5,0.87,169.5,0.83,171.5,0.83,-5.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,0.0,1.0,8.0,7.0,1.0,20180709060720.0,11077.0,0.0,1.7
369,44.0,5.0,第2节,第2节,-5.5,0.8,5.5,0.87,171.5,0.83,171.5,0.83,171.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,0.0,1.0,8.0,7.0,1.0,20180709060720.0,11077.0,0.0,1.7
370,44.0,5.0,第2节,第2节,-5.5,0.8,5.5,0.87,171.5,0.83,171.5,0.83,171.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,0.0,0.0,8.0,6.0,1.0,20180709060722.0,11077.0,0.0,0.0
371,44.0,5.0,第2节,第2节,-5.5,0.8,5.5,0.87,171.5,0.83,171.5,0.83,171.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,0.0,0.0,8.0,6.0,0.0,20180709060722.0,11077.0,0.0,0.0
372,44.0,5.0,第2节,第2节,-5.5,0.8,5.5,0.87,171.5,0.83,171.5,0.83,171.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,0.0,1.0,8.0,6.0,0.0,20180709060724.0,11077.0,0.0,0.0
373,44.0,5.0,第2节,第2节,-5.5,0.8,5.5,0.87,171.5,0.83,171.5,0.83,171.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,0.0,1.0,8.0,6.0,0.0,20180709060724.0,11086.0,0.0,0.0
374,44.0,5.0,第2节,第2节,-5.5,0.87,6.5,0.8,171.5,0.83,171.5,0.83,6.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,0.0,1.0,8.0,6.0,0.0,20180709060724.0,21077.0,0.0,0.0
375,44.0,5.0,第2节,第2节,-6.5,0.87,6.5,0.8,171.5,0.83,171.5,0.83,-6.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,1.0,1.0,8.0,6.0,0.0,20180709060724.0,21077.0,0.0,0.0
376,44.0,5.0,第2节,第2节,-6.5,0.87,6.5,0.8,171.5,0.83,171.5,0.83,-6.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,1.0,1.0,8.0,6.0,0.0,20180709060724.0,21077.0,0.0,0.0
377,44.0,5.0,第2节,第2节,-6.5,0.87,6.5,0.8,171.5,0.83,171.5,0.83,-6.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,1.0,1.0,8.0,6.0,0.0,20180709060724.0,21077.0,0.0,0.0
378,44.0,5.0,第2节,第2节,-6.5,0.87,6.5,0.8,171.5,0.83,171.5,0.83,-6.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,1.0,1.0,8.0,6.0,0.0,20180709060724.0,21077.0,0.0,0.0
379,44.0,5.0,第2节,第2节,-6.5,0.87,6.5,0.8,171.5,0.83,171.5,0.83,-6.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,1.0,1.0,8.0,6.0,0.0,20180709060724.0,21077.0,0.0,0.0
380,44.0,5.0,第2节,第2节,-6.5,0.87,6.5,0.8,171.5,0.83,171.5,0.83,-6.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,1.0,1.0,8.0,6.0,0.0,20180709060724.0,21077.0,0.0,0.0
381,44.0,5.0,第2节,第2节,-6.5,0.87,6.5,0.8,171.5,0.83,171.5,0.83,-6.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,0.0,1.0,8.0,6.0,0.0,20180709060724.0,21077.0,0.0,0.0
382,44.0,5.0,第2节,第2节,-6.5,0.87,6.5,0.8,171.5,0.83,171.5,0.83,-6.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,0.0,1.0,8.0,6.0,0.0,20180709060724.0,21077.0,0.0,0.0
383,44.0,5.0,第2节,第2节,-6.5,0.87,6.5,0.8,171.5,0.83,171.5,0.83,-6.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,0.0,1.0,8.0,6.0,0.0,20180709060724.0,21077.0,0.0,0.0
384,44.0,5.0,第2节,第2节,-6.5,0.87,6.5,0.8,171.5,0.83,171.5,0.83,-6.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,0.0,1.0,8.0,6.0,0.0,20180709060724.0,21077.0,0.0,0.0
385,44.0,5.0,第2节,第2节,-6.5,0.87,6.5,0.8,171.5,0.83,171.5,0.83,-6.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,0.0,1.0,8.0,6.0,0.0,20180709060724.0,21077.0,0.0,0.0
386,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,1:1,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,0.0,1.0,8.0,6.0,0.0,20180709060724.0,21078.0,0.0,0.0
387,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,1:1,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,30,17,0.0,1.0,8.0,6.0,0.0,20180709060724.0,21079.0,0.0,0.0
388,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,17,0.0,1.0,8.0,6.0,0.0,20180709060724.0,11077.0,0.0,0.0
389,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,17,0.0,1.0,8.0,6.0,1.0,20180709060745.0,11077.0,0.0,0.0
390,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,17,0.0,1.0,8.0,6.0,1.0,20180709060745.0,11077.0,0.0,0.0
391,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,17,0.0,1.0,7.0,48.0,0.0,20180709060804.0,11077.0,0.0,0.0
392,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,17,0.0,1.0,7.0,48.0,0.0,20180709060804.0,21086.0,0.0,0.0
393,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,17,0.0,1.0,7.0,48.0,0.0,20180709060804.0,11077.0,0.0,0.0
394,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,17,0.0,1.0,7.0,48.0,1.0,20180709060823.0,11077.0,0.0,0.0
395,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,17,0.0,1.0,7.0,47.0,1.0,20180709060823.0,11077.0,0.0,0.0
396,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,17,0.0,1.0,7.0,47.0,0.0,20180709060828.0,11077.0,0.0,0.0
397,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,17,0.0,1.0,7.0,42.0,0.0,20180709060828.0,11077.0,0.0,0.0
398,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,17,0.0,1.0,7.0,42.0,0.0,20180709060828.0,21086.0,0.0,0.0
399,44.0,5.0,第2节,第2节,-6.5,0.87,6.5,0.8,170.5,0.83,170.5,0.83,170.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,17,0.0,1.0,7.0,42.0,0.0,20180709060828.0,11077.0,0.0,0.0
400,44.0,5.0,第2节,第2节,-6.5,0.87,6.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,1:2,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,17,0.0,1.0,7.0,42.0,0.0,20180709060828.0,11078.0,0.0,0.0
401,44.0,5.0,第2节,第2节,-6.5,0.83,5.5,0.83,170.5,0.83,170.5,0.83,5.5,2.0,1:2,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,17,0.0,1.0,7.0,42.0,0.0,20180709060828.0,11078.0,0.0,0.0
402,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,170.5,0.83,172.5,0.83,-5.5,2.0,1:2,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,17,0.0,1.0,7.0,42.0,0.0,20180709060828.0,11078.0,0.0,0.0
403,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,1:2,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,17,0.0,1.0,7.0,42.0,0.0,20180709060828.0,11078.0,0.0,0.0
404,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,1:2,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,17,0.0,1.0,7.0,42.0,0.0,20180709060828.0,11079.0,0.0,0.0
405,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,2:2,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,18,0.0,1.0,7.0,42.0,0.0,20180709060828.0,11078.0,0.0,0.0
406,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,2:2,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,18,0.0,1.0,7.0,42.0,0.0,20180709060828.0,11079.0,0.0,0.0
407,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,19,0.0,1.0,7.0,42.0,0.0,20180709060828.0,21077.0,0.0,0.0
408,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,19,0.0,1.0,7.0,42.0,0.0,20180709060828.0,21077.0,0.0,0.0
409,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,19,1.0,1.0,7.0,42.0,0.0,20180709060828.0,21077.0,0.0,0.0
410,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,19,1.0,1.0,7.0,42.0,0.0,20180709060828.0,21077.0,0.0,0.0
411,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,19,1.0,1.0,7.0,42.0,0.0,20180709060828.0,21077.0,0.0,0.0
412,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,19,1.0,1.0,7.0,42.0,0.0,20180709060828.0,21077.0,0.0,0.0
413,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,19,1.0,1.0,7.0,42.0,0.0,20180709060828.0,21077.0,0.0,0.0
414,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,19,1.0,1.0,7.0,42.0,1.0,20180709060900.0,21077.0,0.0,0.0
415,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,19,0.0,1.0,7.0,42.0,1.0,20180709060900.0,21077.0,0.0,0.0
416,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,19,0.0,1.0,7.0,42.0,1.0,20180709060900.0,21077.0,0.0,0.0
417,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,19,0.0,1.0,7.0,42.0,1.0,20180709060900.0,21077.0,0.0,0.0
418,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,19,0.0,1.0,7.0,42.0,1.0,20180709060900.0,21077.0,0.0,0.0
419,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,19,0.0,1.0,7.0,42.0,1.0,20180709060900.0,21077.0,0.0,0.0
420,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,19,0.0,1.0,7.0,42.0,1.0,20180709060901.0,21077.0,0.0,0.0
421,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,19,0.0,1.0,7.0,42.0,1.0,20180709060901.0,21077.0,0.0,0.0
422,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,173.5,0.83,173.5,0.83,173.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,19,0.0,1.0,7.0,33.0,1.0,20180709060908.0,21077.0,0.0,0.0
423,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,19,0.0,1.0,7.0,33.0,1.0,20180709060908.0,21077.0,0.0,0.0
424,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,19,0.0,1.0,7.0,33.0,1.0,20180709060910.0,21077.0,0.0,0.0
425,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,31,19,0.0,1.0,7.0,33.0,1.0,20180709060910.0,21074.0,0.0,0.0
426,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,33,19,0.0,1.0,7.0,33.0,1.0,20180709060910.0,11077.0,0.0,0.0
427,44.0,5.0,第2节,第2节,-5.5,0.83,6.5,0.83,172.5,0.83,172.5,0.83,6.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,33,19,0.0,1.0,7.0,33.0,1.0,20180709060910.0,11077.0,0.0,0.0
428,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,172.5,0.83,174.5,0.83,-6.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,33,19,0.0,1.0,7.0,33.0,1.0,20180709060910.0,11077.0,0.0,0.0
429,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,174.5,0.83,174.5,0.83,174.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,33,19,0.0,1.0,7.0,33.0,1.0,20180709060910.0,11077.0,0.0,0.0
430,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,174.5,0.83,174.5,0.83,174.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,33,19,0.0,1.0,7.0,31.0,1.0,20180709060910.0,11077.0,0.0,0.0
431,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,174.5,0.83,174.5,0.83,174.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,33,19,0.0,1.0,7.0,31.0,1.0,20180709060912.0,11077.0,0.0,0.0
432,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,174.5,0.83,174.5,0.83,174.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,33,19,0.0,1.0,7.0,30.0,1.0,20180709060912.0,11077.0,0.0,0.0
433,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,174.5,0.83,174.5,0.83,174.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,33,19,0.0,1.0,7.0,30.0,0.0,20180709060920.0,11077.0,0.0,0.0
434,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,174.5,0.83,174.5,0.83,174.5,2.0,,7,3,5,6,4,8,6,6,0,1.0,40.0,66.7,33,19,0.0,1.0,7.0,21.0,0.0,20180709060920.0,11077.0,0.0,0.0
