,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
71,4.0,-17.5,0.8333333333333334,17.5,0.8333333333333334,148.5,0.8695652173913043,148.5,0.8,,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,77,0,1,3.0,2.0,0.0,20180922154804.0,11077.0
72,4.0,-18.5,0.8333333333333334,18.5,0.8333333333333334,148.5,0.8695652173913043,148.5,0.8,2.0,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,77,0,1,2.0,55.0,0.0,20180922154811.0,21077.0
73,4.0,-18.5,0.8695652173913043,18.5,0.8,148.5,0.8695652173913043,148.5,0.8,2.0,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,77,0,1,2.0,46.0,0.0,20180922154819.0,21077.0
74,4.0,-18.5,0.9090909090909091,18.5,0.7692307692307693,148.5,0.8695652173913043,148.5,0.8,2.0,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,77,0,1,2.0,40.0,0.0,20180922154826.0,21077.0
75,4.0,-18.5,0.9090909090909091,18.5,0.7692307692307693,148.5,0.8695652173913043,148.5,0.8,2.0,,,3,9.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,77,0,1,2.0,31.0,0.0,20180922154834.0,21077.0
76,4.0,-21.5,1.0,21.5,0.7142857142857143,148.5,0.8695652173913043,148.5,0.8,2.0,,,3,10.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,80,0,1,2.0,30.0,0.0,20180922154836.0,21075.0
77,4.0,-20.5,1.0,20.5,0.7142857142857143,148.5,0.8695652173913043,148.5,0.8,2.0,,,3,10.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,80,0,1,2.0,28.0,0.0,20180922154838.0,11077.0
78,4.0,-19.5,0.7142857142857143,19.5,1.0,148.5,0.8695652173913043,148.5,0.8,2.0,,,3,10.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,80,0,1,2.0,19.0,0.0,20180922154847.0,11077.0
79,4.0,-19.5,0.7142857142857143,19.5,1.0,148.5,0.8695652173913043,148.5,0.8,2.0,,,3,10.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,80,0,1,2.0,19.0,0.0,20180922154847.0,11077.0
80,4.0,-19.5,0.7142857142857143,19.5,1.0,148.5,0.8695652173913043,148.5,0.8,2.0,,,3,10.0,22.0,18.0,8.0,14.0,5,4,3.0,3.0,57.1,87.5,61,80,0,1,2.0,19.0,0.0,20180922154856.0,21086.0
81,4.0,-19.5,0.7142857142857143,19.5,1.0,148.5,0.8695652173913043,148.5,0.8,2.0,,1.0,3,10.0,22.0,18.0,8.0,14.0,5,4,3.0,4.0,57.1,87.5,61,80,0,1,2.0,19.0,0.0,20180922154858.0,21086.0
82,4.0,-19.5,0.7142857142857143,19.5,1.0,148.5,0.8695652173913043,148.5,0.8,2.0,,1.0,3,10.0,22.0,18.0,8.0,14.0,5,4,3.0,4.0,57.1,87.5,61,80,0,1,2.0,19.0,0.0,20180922154914.0,11077.0
83,4.0,-20.5,0.7142857142857143,20.5,1.0,148.5,0.8695652173913043,148.5,0.8,2.0,,1.0,3,10.0,22.0,18.0,8.0,14.0,5,4,3.0,4.0,57.1,87.5,61,80,0,1,2.0,12.0,0.0,20180922154920.0,21077.0
84,4.0,-20.5,0.7692307692307693,20.5,0.9090909090909091,148.5,0.8695652173913043,148.5,0.8,2.0,,1.0,3,10.0,22.0,18.0,8.0,14.0,5,4,3.0,4.0,57.1,87.5,61,80,0,1,2.0,3.0,0.0,20180922154928.0,21077.0
85,4.0,-20.5,0.0,20.5,0.0,148.5,0.8695652173913043,148.5,0.8,1.0,,1.0,3,10.0,22.0,18.0,8.0,14.0,5,4,3.0,4.0,57.1,87.5,61,80,0,1,1.0,55.0,0.0,20180922154937.0,21077.0
86,4.0,-19.5,0.0,19.5,0.0,148.5,0.8695652173913043,148.5,0.8,1.0,,1.0,3,10.0,22.0,18.0,8.0,14.0,5,4,3.0,4.0,57.1,87.5,61,80,0,1,1.0,56.0,0.0,20180922154937.0,11077.0
87,4.0,-20.5,0.0,20.5,0.0,148.5,0.8695652173913043,148.5,0.8,1.0,,1.0,3,10.0,22.0,18.0,8.0,14.0,5,4,3.0,4.0,57.1,87.5,61,80,0,1,1.0,52.0,0.0,20180922154940.0,21077.0
88,4.0,-20.5,0.0,20.5,0.0,148.5,0.8695652173913043,148.5,0.8,1.0,,1.0,3,10.0,22.0,18.0,8.0,14.0,5,4,3.0,4.0,57.1,87.5,61,80,0,1,1.0,45.0,0.0,20180922154947.0,21077.0
89,4.0,-19.5,0.0,19.5,0.0,148.5,0.8695652173913043,148.5,0.8,1.0,,1.0,3,10.0,22.0,18.0,8.0,14.0,5,4,3.0,4.0,57.1,87.5,61,80,0,1,1.0,45.0,0.0,20180922154949.0,21077.0
90,4.0,-19.5,0.0,19.5,0.0,148.5,0.8695652173913043,148.5,0.8,1.0,,1.0,3,10.0,22.0,18.0,8.0,14.0,5,4,3.0,4.0,57.1,87.5,61,80,0,1,1.0,50.0,0.0,20180922154952.0,21077.0
