,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,LA,LM,MD,OD,PG,PI,S1,S1_a,S1_h,S2,S2_a,S2_h,S3,S3_a,S3_h,S4,S4_a,S4_h,S5,S5_a,S5_h,S6,S6_a,S6_h,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
842,,,Q4,4th Quarter,-30.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-30.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,8.0,0.0,1.0,20180911172424.0,21077.0,15.0,0.006666666666666667,
843,,,Q4,4th Quarter,144.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,144.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,54.0,1.0,20180911172430.0,21077.0,15.0,0.006666666666666667,
844,,,Q4,4th Quarter,144.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,144.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,54.0,1.0,20180911172430.0,21077.0,15.0,0.006666666666666667,
845,,,Q4,4th Quarter,144.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,144.5,144.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,54.0,1.0,20180911172430.0,21077.0,15.0,0.006666666666666667,
846,,,Q4,4th Quarter,144.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,144.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,54.0,1.0,20180911172430.0,21077.0,15.0,0.006666666666666667,
847,,,Q4,4th Quarter,144.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,144.5,144.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,54.0,1.0,20180911172430.0,21077.0,15.0,0.006666666666666667,
848,,,Q4,4th Quarter,144.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,144.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,54.0,1.0,20180911172430.0,21077.0,15.0,0.006666666666666667,
849,,,Q4,4th Quarter,144.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,144.5,144.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,54.0,1.0,20180911172430.0,21077.0,15.0,0.006666666666666667,
850,,,Q4,4th Quarter,144.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,144.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,54.0,1.0,20180911172430.0,21077.0,15.0,0.006666666666666667,
851,,,Q4,4th Quarter,144.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,144.5,144.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,54.0,1.0,20180911172430.0,21077.0,15.0,0.006666666666666667,
852,,,Q4,4th Quarter,144.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,144.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,54.0,1.0,20180911172430.0,21077.0,15.0,0.006666666666666667,
853,,,Q4,4th Quarter,144.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,144.5,144.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,51.0,1.0,20180911172433.0,11077.0,15.0,0.006666666666666667,
854,,,Q4,4th Quarter,144.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,144.5,144.5,5.0,4.0,0.8333333333333334,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,51.0,1.0,20180911172433.0,11077.0,15.0,0.006666666666666667,
855,,,Q4,4th Quarter,144.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,144.5,144.5,5.0,4.0,0.8333333333333334,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,51.0,1.0,20180911172433.0,11077.0,15.0,0.006666666666666667,
856,,,Q4,4th Quarter,144.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,144.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,51.0,1.0,20180911172433.0,11077.0,15.0,0.006666666666666667,
857,,,Q4,4th Quarter,144.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,144.5,144.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,51.0,1.0,20180911172433.0,11077.0,15.0,0.006666666666666667,
858,,,Q4,4th Quarter,144.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,144.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,51.0,1.0,20180911172433.0,11077.0,15.0,0.006666666666666667,
859,,,Q4,4th Quarter,144.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,144.5,144.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,51.0,1.0,20180911172433.0,11077.0,15.0,0.006666666666666667,
860,,,Q4,4th Quarter,144.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,144.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,51.0,1.0,20180911172433.0,11077.0,15.0,0.006666666666666667,
861,,,Q4,4th Quarter,29.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,29.5,144.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,51.0,1.0,20180911172433.0,11077.0,15.0,0.006666666666666667,
862,,,Q4,4th Quarter,-29.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-29.5,144.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,51.0,1.0,20180911172433.0,11077.0,15.0,0.006666666666666667,
863,,,Q4,4th Quarter,29.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,29.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,51.0,1.0,20180911172433.0,11077.0,15.0,0.006666666666666667,
864,,,Q4,4th Quarter,-29.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-29.5,144.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,51.0,1.0,20180911172433.0,11077.0,15.0,0.006666666666666667,
865,,,Q4,4th Quarter,29.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,29.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,51.0,1.0,20180911172433.0,11077.0,15.0,0.006666666666666667,
866,,,Q4,4th Quarter,-29.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-29.5,144.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,51.0,1.0,20180911172433.0,11077.0,15.0,0.006666666666666667,
867,,,Q4,4th Quarter,29.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,29.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,51.0,1.0,20180911172433.0,11077.0,15.0,0.006666666666666667,
868,,,Q4,4th Quarter,-29.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-29.5,144.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,51.0,1.0,20180911172433.0,11077.0,15.0,0.006666666666666667,
869,,,Q4,4th Quarter,29.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,29.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,51.0,1.0,20180911172433.0,11077.0,15.0,0.006666666666666667,
870,,,Q4,4th Quarter,-29.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-29.5,144.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,51.0,1.0,20180911172433.0,11077.0,15.0,0.006666666666666667,
871,,,Q4,4th Quarter,29.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,29.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,51.0,1.0,20180911172433.0,11077.0,15.0,0.006666666666666667,
872,,,Q4,4th Quarter,-29.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-29.5,144.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,51.0,1.0,20180911172433.0,11077.0,15.0,0.006666666666666667,
873,,,Q4,4th Quarter,29.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,29.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,42.0,1.0,20180911172442.0,11077.0,15.0,0.006666666666666667,
874,,,Q4,4th Quarter,29.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,29.5,144.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,42.0,1.0,20180911172442.0,11077.0,15.0,0.006666666666666667,
875,,,Q4,4th Quarter,29.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,29.5,144.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,42.0,1.0,20180911172442.0,11077.0,15.0,0.006666666666666667,
876,,,Q4,4th Quarter,-29.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-29.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,42.0,1.0,20180911172442.0,11077.0,15.0,0.006666666666666667,
877,,,Q4,4th Quarter,27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,27.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,42.0,1.0,20180911172442.0,11077.0,15.0,0.006666666666666667,
878,,,Q4,4th Quarter,-27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-27.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,42.0,1.0,20180911172442.0,11077.0,15.0,0.006666666666666667,
879,,,Q4,4th Quarter,27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,27.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,42.0,1.0,20180911172442.0,11077.0,15.0,0.006666666666666667,
880,,,Q4,4th Quarter,-27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-27.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,42.0,1.0,20180911172442.0,11077.0,15.0,0.006666666666666667,
881,,,Q4,4th Quarter,27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,27.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,42.0,1.0,20180911172442.0,11077.0,15.0,0.006666666666666667,
882,,,Q4,4th Quarter,-27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-27.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,42.0,1.0,20180911172442.0,11077.0,15.0,0.006666666666666667,
883,,,Q4,4th Quarter,27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,27.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,19.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,45,72,0.0,1,7.0,42.0,1.0,20180911172442.0,11077.0,15.0,0.006666666666666667,
884,,,Q4,4th Quarter,-27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-27.5,144.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,47,72,0.0,1,7.0,37.0,1.0,20180911172447.0,11074.0,15.0,0.006666666666666667,
885,,,Q4,4th Quarter,145.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,145.5,145.5,5.0,4.0,0.7692307692307693,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,47,72,0.0,1,7.0,37.0,1.0,20180911172447.0,11074.0,15.0,0.006666666666666667,
886,,,Q4,4th Quarter,145.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,145.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,47,72,0.0,1,7.0,37.0,1.0,20180911172447.0,11074.0,15.0,0.006666666666666667,
887,,,Q4,4th Quarter,27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,27.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,45.0,47,72,0.0,1,7.0,37.0,1.0,20180911172447.0,11074.0,15.0,0.006666666666666667,
888,,,Q4,4th Quarter,-27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-27.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,37.0,1.0,20180911172447.0,11074.0,15.0,0.006666666666666667,
889,,,Q4,4th Quarter,27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,27.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,37.0,1.0,20180911172447.0,11074.0,15.0,0.006666666666666667,
890,,,Q4,4th Quarter,-27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-27.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,37.0,1.0,20180911172447.0,11074.0,15.0,0.006666666666666667,
891,,,Q4,4th Quarter,27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,27.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,37.0,1.0,20180911172447.0,11074.0,15.0,0.006666666666666667,
892,,,Q4,4th Quarter,-27.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-27.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,37.0,1.0,20180911172447.0,11074.0,15.0,0.006666666666666667,
893,,,Q4,4th Quarter,28.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,28.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,37.0,1.0,20180911172447.0,11074.0,15.0,0.006666666666666667,
894,,,Q4,4th Quarter,-28.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-28.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,37.0,1.0,20180911172447.0,11074.0,15.0,0.006666666666666667,
895,,,Q4,4th Quarter,28.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,28.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,37.0,1.0,20180911172447.0,11074.0,15.0,0.006666666666666667,
896,,,Q4,4th Quarter,-28.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-28.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,37.0,1.0,20180911172447.0,11074.0,15.0,0.006666666666666667,
897,,,Q4,4th Quarter,28.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,28.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,37.0,1.0,20180911172447.0,11074.0,15.0,0.006666666666666667,
898,,,Q4,4th Quarter,-28.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-28.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,37.0,1.0,20180911172447.0,21077.0,15.0,0.006666666666666667,
899,,,Q4,4th Quarter,28.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,28.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,35.0,1.0,20180911172450.0,21077.0,15.0,0.006666666666666667,
900,,,Q4,4th Quarter,-28.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-28.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,35.0,1.0,20180911172450.0,21077.0,15.0,0.006666666666666667,
901,,,Q4,4th Quarter,28.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,28.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,35.0,1.0,20180911172450.0,21077.0,15.0,0.006666666666666667,
902,,,Q4,4th Quarter,-28.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-28.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,35.0,1.0,20180911172450.0,21077.0,15.0,0.006666666666666667,
903,,,Q4,4th Quarter,28.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,28.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,35.0,1.0,20180911172450.0,21077.0,15.0,0.006666666666666667,
904,,,Q4,4th Quarter,-28.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-28.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,35.0,1.0,20180911172450.0,21077.0,15.0,0.006666666666666667,
905,,,Q4,4th Quarter,28.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,28.5,145.5,5.0,4.0,0.9090909090909091,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,35.0,1.0,20180911172450.0,21077.0,15.0,0.006666666666666667,
906,,,Q4,4th Quarter,-28.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-28.5,145.5,5.0,4.0,0.8695652173913043,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,35.0,1.0,20180911172450.0,21077.0,15.0,0.006666666666666667,
907,,,Q4,4th Quarter,-28.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-28.5,145.5,5.0,4.0,0.8,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,35.0,1.0,20180911172450.0,21077.0,15.0,0.006666666666666667,
908,,,Q4,4th Quarter,-28.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-28.5,145.5,5.0,4.0,0.8695652173913043,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,35.0,1.0,20180911172450.0,21077.0,15.0,0.006666666666666667,
909,,,Q4,4th Quarter,-28.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-28.5,145.5,5.0,4.0,0.8,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,35.0,1.0,20180911172450.0,21077.0,15.0,0.006666666666666667,
910,,,Q4,4th Quarter,-28.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-28.5,145.5,5.0,4.0,0.8695652173913043,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,35.0,1.0,20180911172450.0,21077.0,15.0,0.006666666666666667,
911,,,Q4,4th Quarter,-28.5,-26.5,0.8333333333333334,26.5,0.8333333333333334,140.5,0.8,140.5,0.8695652173913043,-28.5,145.5,5.0,4.0,0.8,,0.0,9.0,1,5,20.0,14,18,,4,3,3.0,4,4,0.0,0,1,,80.0,75.0,47.0,47,72,0.0,1,7.0,35.0,1.0,20180911172450.0,21077.0,15.0,0.006666666666666667,
