,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
352,,,第2节,第2节,-8.5,0.8,8.5,0.87,143.5,0.83,143.5,0.83,143.5,3,1,1,4,57,57,31,29,26.0,20.0,0.0,0.0,0,4.0,1~GD,28.0,1.0,20180717143135.0,1015,,0.0,0.0
353,,,第2节,第2节,-8.5,0.8,8.5,0.87,142.5,0.83,143.5,0.83,142.5,3,1,1,4,57,57,31,29,26.0,20.0,0.0,0.0,0,4.0,1~GD,28.0,1.0,20180717143135.0,1015,,0.0,0.0
354,,,第2节,第2节,-8.5,0.8,8.5,0.87,142.5,0.87,142.5,0.83,142.5,3,1,1,4,57,57,31,29,26.0,20.0,0.0,0.0,0,4.0,1~GD,20.0,1.0,20180717143143.0,1015,,0.0,0.0
355,,,第2节,第2节,-8.5,0.8,8.5,0.87,144.5,0.87,142.5,0.8,144.5,3,1,1,4,57,57,31,29,26.0,20.0,0.0,0.0,0,4.0,1~GD,20.0,1.0,20180717143143.0,1015,,0.0,0.0
356,,,第2节,第2节,-7.5,0.8,8.5,0.87,144.5,0.87,144.5,0.8,144.5,3,1,1,4,57,57,31,29,26.0,22.0,0.0,0.0,0,4.0,1~GD,16.0,1.0,20180717143147.0,1015,,0.0,0.0
357,,,第2节,第2节,-7.5,0.87,7.5,0.87,144.5,0.87,144.5,0.8,-7.5,3,1,1,4,57,57,31,29,26.0,22.0,0.0,0.0,0,4.0,1~GD,16.0,1.0,20180717143147.0,1015,,0.0,0.0
358,,,第2节,第2节,-7.5,0.83,7.5,0.8,144.5,0.83,144.5,0.83,7.5,3,1,1,4,57,57,31,29,26.0,22.0,0.0,0.0,0,4.0,1~GD,14.0,1.0,20180717143149.0,1015,,0.0,0.0
359,,,第2节,第2节,-7.5,0.83,7.5,0.83,144.5,0.8,144.5,0.87,7.5,3,1,1,4,57,57,31,29,26.0,22.0,0.0,0.0,0,4.0,1~GD,6.0,1.0,20180717143157.0,1015,,0.0,0.0
360,,,第2节,第2节,-7.5,0.83,7.5,0.83,143.5,0.83,144.5,0.83,143.5,3,1,1,4,57,57,31,29,26.0,22.0,0.0,0.0,0,4.0,1~GD,6.0,1.0,20180717143157.0,1015,,0.0,0.0
361,,,第2节,第2节,-7.5,0.83,7.5,0.83,143.5,0.83,143.5,0.83,143.5,3,1,1,4,57,57,31,29,26.0,22.0,0.0,0.0,0,3.0,1~GD,58.0,1.0,20180717143205.0,1015,,0.0,0.0
362,,,第2节,第2节,-7.5,0.83,7.5,0.83,142.5,0.83,143.5,0.83,142.5,3,1,1,4,57,57,31,29,26.0,22.0,0.0,0.0,0,3.0,1~GD,58.0,1.0,20180717143205.0,1015,,0.0,0.0
363,,,第2节,第2节,-7.5,0.83,7.5,0.83,142.5,0.8,142.5,0.87,142.5,3,1,1,4,57,57,31,29,26.0,22.0,0.0,0.0,0,3.0,1~GD,50.0,1.0,20180717143214.0,1015,,0.0,0.0
364,,,第2节,第2节,-7.5,0.83,7.5,0.83,141.5,0.87,142.5,0.8,141.5,3,1,1,4,57,57,31,29,26.0,22.0,0.0,0.0,0,3.0,1~GD,42.0,1.0,20180717143222.0,1015,,0.0,0.0
365,,,第2节,第2节,-7.5,0.87,7.5,0.8,141.5,0.83,141.5,0.83,141.5,3,1,1,4,57,57,31,29,26.0,22.0,0.0,0.0,0,3.0,1~GD,39.0,1.0,20180717143224.0,1015,,0.0,0.0
366,,,第2节,第2节,-7.5,0.87,7.5,0.8,143.5,0.83,141.5,0.83,143.5,3,1,1,4,57,57,31,29,26.0,22.0,0.0,0.0,0,3.0,1~GD,31.0,1.0,20180717143232.0,1015,,0.0,0.0
367,,,第2节,第2节,-5.5,0.87,7.5,0.8,143.5,0.83,143.5,0.83,143.5,3,1,1,4,57,57,31,29,26.0,24.0,0.0,0.0,0,3.0,1~GD,30.0,1.0,20180717143233.0,1015,,0.0,0.0
368,,,第2节,第2节,-5.5,0.83,5.5,0.8,143.5,0.83,143.5,0.83,-5.5,3,1,1,4,57,57,31,29,26.0,24.0,0.0,0.0,0,3.0,1~GD,30.0,1.0,20180717143233.0,1015,,0.0,0.0
369,,,第2节,第2节,-5.5,0.8,5.5,0.83,143.5,0.83,143.5,0.83,5.5,3,1,1,4,57,57,31,29,26.0,24.0,0.0,0.0,0,3.0,1~GD,27.0,1.0,20180717143236.0,1015,,0.0,0.0
370,,,第2节,第2节,-5.5,0.8,5.5,0.87,142.5,0.87,143.5,0.8,142.5,3,1,1,4,57,57,31,29,26.0,24.0,0.0,0.0,0,3.0,1~GD,27.0,1.0,20180717143236.0,1015,,0.0,0.0
371,,,第2节,第2节,-5.5,0.8,5.5,0.87,142.5,0.8,142.5,0.87,142.5,3,1,1,4,57,57,31,29,26.0,24.0,0.0,0.0,0,3.0,1~GD,19.0,1.0,20180717143244.0,1015,,0.0,0.0
372,,,第2节,第2节,-5.5,0.8,5.5,0.87,141.5,0.87,142.5,0.8,141.5,3,1,1,4,57,57,31,29,26.0,24.0,0.0,0.0,0,3.0,1~GD,11.0,1.0,20180717143252.0,1015,,0.0,0.0
373,,,第2节,第2节,-5.5,0.83,5.5,0.83,141.5,0.87,141.5,0.8,141.5,3,1,1,4,57,57,31,29,26.0,24.0,0.0,0.0,0,3.0,1~GD,8.0,1.0,20180717143255.0,1015,,0.47,0.0
374,,,第2节,第2节,-5.5,0.83,5.5,0.83,143.5,0.87,141.5,0.8,143.5,3,1,1,4,57,57,31,29,26.0,24.0,0.0,0.0,0,3.0,1~GD,8.0,1.0,20180717143255.0,1015,,0.47,0.0
375,,,第2节,第2节,-3.5,0.83,5.5,0.83,143.5,0.87,143.5,0.8,143.5,3,1,1,4,57,57,31,29,26.0,26.0,0.0,0.0,0,3.0,1~GD,2.0,1.0,20180717143301.0,1015,,0.47,0.0
376,,,第2节,第2节,-3.5,0.8,3.5,0.83,143.5,0.87,143.5,0.8,-3.5,3,1,1,4,57,57,31,29,26.0,26.0,0.0,0.0,0,3.0,1~GD,2.0,1.0,20180717143301.0,1015,,0.47,0.0
377,,,第2节,第2节,-4.5,0.8,3.5,0.87,143.5,0.83,143.5,0.83,3.5,3,1,1,4,57,57,31,29,26.0,26.0,0.0,0.0,0,3.0,1~GD,0.0,1.0,20180717143303.0,1015,,0.45,0.0
378,,,第2节,第2节,-4.5,0.87,4.5,0.87,143.5,0.83,143.5,0.83,-4.5,3,1,1,4,57,57,31,29,26.0,26.0,0.0,0.0,0,3.0,1~GD,0.0,1.0,20180717143303.0,1015,,0.45,0.0
379,,,第2节,第2节,-4.5,0.87,4.5,0.8,143.5,0.83,143.5,0.83,4.5,3,1,1,4,57,57,31,29,26.0,26.0,0.0,0.0,0,2.0,1~GD,53.0,1.0,20180717143308.0,1015,,0.45,0.0
380,,,第2节,第2节,-4.5,0.87,4.5,0.8,142.5,0.83,143.5,0.83,142.5,3,1,1,4,57,57,31,29,26.0,26.0,0.0,0.0,0,2.0,1~GD,53.0,1.0,20180717143308.0,1015,,0.45,0.0
381,,,第2节,第2节,-4.5,0.87,4.5,0.8,142.5,0.87,142.5,0.83,142.5,3,1,1,4,57,57,31,29,26.0,26.0,0.0,0.0,0,2.0,1~GD,45.0,1.0,20180717143316.0,1015,,0.45,0.0
382,,,第2节,第2节,-4.5,0.87,4.5,0.8,141.5,0.87,142.5,0.8,141.5,3,1,1,4,57,57,31,29,26.0,26.0,0.0,0.0,0,2.0,1~GD,45.0,1.0,20180717143316.0,1015,,0.45,0.0
383,,,第2节,第2节,-4.5,0.87,4.5,0.8,141.5,0.87,141.5,0.8,141.5,3,1,1,4,57,57,31,29,26.0,26.0,0.0,0.0,0,2.0,1~GD,37.0,1.0,20180717143324.0,1015,,0.0,1.5
384,,,第2节,第2节,-3.5,0.83,3.5,0.8,141.5,0.87,141.5,0.8,-3.5,3,1,1,4,57,57,31,29,26.0,26.0,0.0,0.0,0,2.0,1~GD,36.0,1.0,20180717143325.0,1015,,0.0,1.5
385,,,第2节,第2节,-3.5,0.83,3.5,0.83,141.5,0.83,141.5,0.83,3.5,3,1,1,4,57,57,31,29,26.0,26.0,0.0,0.0,0,2.0,1~GD,30.0,0.0,20180717143331.0,1015,,0.0,1.5
386,,,第2节,第2节,-3.5,0.83,3.5,0.83,141.5,0.83,141.5,0.83,3.5,3,1,1,4,57,57,31,29,26.0,26.0,0.0,0.0,0,2.0,1~GD,30.0,0.0,20180717143332.0,1015,,0.0,1.5
387,,,第2节,第2节,-3.5,0.83,3.5,0.83,140.5,0.83,141.5,0.83,140.5,3,1,1,4,57,57,31,29,26.0,26.0,0.0,0.0,0,2.0,1~GD,30.0,1.0,20180717143350.0,1015,,0.0,1.5
388,,,第2节,第2节,-3.5,0.83,3.5,0.83,140.5,0.8,140.5,0.87,140.5,3,1,1,4,57,57,31,29,26.0,26.0,0.0,0.0,0,2.0,1~GD,22.0,1.0,20180717143358.0,1015,,0.0,1.5
389,,,第2节,第2节,-3.5,0.83,3.5,0.83,142.5,0.83,140.5,0.83,142.5,3,1,1,4,57,57,31,29,26.0,26.0,0.0,0.0,0,2.0,1~GD,14.0,1.0,20180717143406.0,1015,,0.0,0.0
390,,,第2节,第2节,-5.5,0.83,3.5,0.83,142.5,0.83,142.5,0.83,142.5,3,1,1,4,57,57,31,29,28.0,26.0,0.0,0.0,0,2.0,1~GD,12.0,1.0,20180717143408.0,1015,,0.0,0.0
391,,,第2节,第2节,-5.5,0.83,5.5,0.83,142.5,0.83,142.5,0.83,-5.5,3,1,1,4,57,57,31,29,28.0,26.0,0.0,0.0,0,2.0,1~GD,12.0,1.0,20180717143408.0,1015,,0.0,0.0
392,,,第2节,第2节,-5.5,0.83,5.5,0.83,142.5,0.8,142.5,0.87,5.5,3,1,1,4,57,57,31,29,28.0,26.0,0.0,0.0,0,2.0,1~GD,10.0,1.0,20180717143410.0,1015,,0.0,0.0
393,,,第2节,第2节,-5.5,0.83,5.5,0.83,143.5,0.87,142.5,0.8,143.5,3,1,1,4,57,57,31,29,28.0,26.0,0.0,0.0,0,2.0,1~GD,10.0,1.0,20180717143410.0,1015,,0.0,1.5
394,,,第2节,第2节,-3.5,0.83,5.5,0.83,143.5,0.87,143.5,0.8,143.5,3,1,1,4,57,57,31,29,28.0,28.0,0.0,0.0,0,2.0,1~GD,2.0,1.0,20180717143418.0,1015,,0.0,1.5
395,,,第2节,第2节,-3.5,0.83,3.5,0.83,143.5,0.87,143.5,0.8,-3.5,3,1,1,4,57,57,31,29,28.0,28.0,0.0,0.0,0,2.0,1~GD,2.0,1.0,20180717143418.0,1015,,0.0,1.5
396,,,第2节,第2节,-4.5,0.83,3.5,0.83,143.5,0.87,143.5,0.8,3.5,3,1,1,4,57,57,31,29,28.0,28.0,0.0,0.0,0,2.0,1~GD,0.0,1.0,20180717143420.0,1015,,0.45,0.0
397,,,第2节,第2节,-4.5,0.87,4.5,0.83,143.5,0.87,143.5,0.8,-4.5,3,1,1,4,57,57,31,29,28.0,28.0,0.0,0.0,0,2.0,1~GD,0.0,1.0,20180717143420.0,1015,,0.45,0.0
398,,,第2节,第2节,-4.5,0.87,4.5,0.8,143.5,0.8,143.5,0.87,4.5,3,1,1,4,57,57,31,29,28.0,28.0,0.0,0.0,0,1.0,1~GD,52.0,1.0,20180717143428.0,1015,,0.45,0.0
399,,,第2节,第2节,-4.5,0.87,4.5,0.8,142.5,0.83,143.5,0.83,142.5,3,1,1,4,57,57,31,29,28.0,28.0,0.0,0.0,0,1.0,1~GD,52.0,1.0,20180717143428.0,1015,,0.45,0.0
400,,,第2节,第2节,-4.5,0.87,4.5,0.8,142.5,0.83,142.5,0.83,142.5,3,1,1,4,57,57,31,29,28.0,28.0,0.0,0.0,0,1.0,1~GD,44.0,1.0,20180717143436.0,1015,,0.0,0.0
401,,,第2节,第2节,-4.5,0.87,4.5,0.8,145.5,0.83,142.5,0.83,145.5,3,1,1,4,57,57,31,29,28.0,28.0,0.0,0.0,0,1.0,1~GD,44.0,1.0,20180717143436.0,1015,,0.0,0.0
402,,,第2节,第2节,-6.5,0.87,4.5,0.8,145.5,0.83,145.5,0.83,145.5,3,1,1,4,57,57,31,29,31.0,28.0,0.0,0.0,0,1.0,1~GD,39.0,1.0,20180717143440.0,1015,,0.0,0.0
403,,,第2节,第2节,-6.5,0.83,6.5,0.8,145.5,0.83,145.5,0.83,-6.5,3,1,1,4,57,57,31,29,31.0,28.0,0.0,0.0,0,1.0,1~GD,39.0,1.0,20180717143440.0,1015,,0.0,0.0
404,,,第2节,第2节,-6.5,0.87,6.5,0.83,145.5,0.83,145.5,0.83,6.5,3,1,1,4,57,57,31,29,31.0,28.0,0.0,0.0,0,1.0,1~GD,37.0,1.0,20180717143443.0,1015,,0.0,0.0
405,,,第2节,第2节,-6.5,0.87,6.5,0.8,144.5,0.87,145.5,0.8,144.5,3,1,1,4,57,57,31,29,31.0,28.0,0.0,0.0,0,1.0,1~GD,37.0,1.0,20180717143443.0,1015,,0.0,0.0
406,,,第2节,第2节,-6.5,0.87,6.5,0.8,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,31.0,28.0,0.0,0.0,0,1.0,1~GD,29.0,1.0,20180717143451.0,1015,,0.0,0.0
407,,,第2节,第2节,-5.5,0.8,5.5,0.8,144.5,0.83,144.5,0.83,-5.5,3,1,1,4,57,57,31,29,31.0,28.0,0.0,0.0,0,1.0,1~GD,21.0,1.0,20180717143459.0,1015,,0.0,0.0
408,,,第2节,第2节,-5.5,0.8,5.5,0.87,144.5,0.8,144.5,0.87,5.5,3,1,1,4,57,57,31,29,31.0,28.0,0.0,0.0,0,1.0,1~GD,19.0,0.0,20180717143500.0,1015,,0.0,0.0
409,,,第2节,第2节,-5.5,0.8,5.5,0.87,146.5,0.83,144.5,0.83,146.5,3,1,1,4,57,57,31,29,31.0,28.0,0.0,0.0,0,1.0,1~GD,19.0,0.0,20180717143500.0,1015,,0.0,0.0
410,,,第2节,第2节,-4.5,0.8,5.5,0.87,146.5,0.83,146.5,0.83,146.5,3,1,1,4,57,57,31,29,31.0,30.0,0.0,0.0,0,1.0,1~GD,19.0,0.0,20180717143502.0,1015,,0.0,0.0
411,,,第2节,第2节,-4.5,0.83,4.5,0.87,146.5,0.83,146.5,0.83,-4.5,3,1,1,4,57,57,31,29,31.0,30.0,0.0,0.0,0,1.0,1~GD,19.0,0.0,20180717143502.0,1015,,0.0,0.0
412,,,第2节,第2节,-4.5,0.83,4.5,0.83,146.5,0.83,146.5,0.83,4.5,3,1,1,4,57,57,31,29,31.0,30.0,0.0,0.0,0,1.0,1~GD,19.0,0.0,20180717143506.0,1015,,0.0,0.0
413,,,第2节,第2节,-4.5,0.83,4.5,0.83,147.5,0.8,146.5,0.87,147.5,3,1,1,4,57,57,31,29,31.0,30.0,0.0,0.0,0,1.0,1~GD,19.0,0.0,20180717143507.0,1015,,0.0,0.0
414,,,第2节,第2节,-4.5,0.83,4.5,0.83,147.5,0.83,147.5,0.87,147.5,3,1,1,4,57,57,31,29,31.0,30.0,0.0,0.0,0,1.0,1~GD,19.0,0.0,20180717143507.0,1015,,0.0,0.0
415,,,第2节,第2节,-4.5,0.83,4.5,0.83,146.5,0.83,147.5,0.83,146.5,3,1,1,4,57,57,31,29,31.0,30.0,0.0,0.0,0,1.0,1~GD,19.0,0.0,20180717143507.0,1015,,0.0,0.0
416,,,第2节,第2节,-4.5,0.83,4.5,0.83,146.5,0.83,146.5,0.83,146.5,3,1,1,4,57,57,31,29,31.0,30.0,0.0,0.0,0,1.0,1~GD,19.0,1.0,20180717143546.0,1015,,0.0,0.0
417,,,第2节,第2节,-4.5,0.8,4.5,0.87,145.5,0.87,146.5,0.8,145.5,3,1,1,4,57,57,31,29,31.0,30.0,0.0,0.0,0,1.0,1~GD,19.0,1.0,20180717143548.0,1015,,0.0,1.75
418,,,第2节,第2节,-4.5,0.8,4.5,0.87,145.5,0.83,145.5,0.83,145.5,3,1,1,4,57,57,31,29,31.0,30.0,0.0,0.0,0,1.0,1~GD,11.0,1.0,20180717143556.0,1015,,0.0,1.75
419,,,第2节,第2节,-4.5,0.8,4.5,0.87,147.5,0.83,145.5,0.83,147.5,3,1,1,4,57,57,31,29,31.0,30.0,0.0,0.0,0,1.0,1~GD,3.0,1.0,20180717143605.0,1015,,0.0,0.0
420,,,第2节,第2节,-6.5,0.8,4.5,0.87,147.5,0.83,147.5,0.83,147.5,3,1,1,4,57,57,31,29,33.0,30.0,0.0,0.0,0,0.0,1~GD,58.0,1.0,20180717143609.0,1015,,0.0,0.0
421,,,第2节,第2节,-6.5,0.83,6.5,0.87,147.5,0.83,147.5,0.83,-6.5,3,1,1,4,57,57,31,29,33.0,30.0,0.0,0.0,0,0.0,1~GD,58.0,1.0,20180717143609.0,1015,,0.0,0.0
422,,,第2节,第2节,-5.5,0.83,6.5,0.83,147.5,0.8,147.5,0.87,6.5,3,1,1,4,57,57,31,29,33.0,30.0,0.0,0.0,0,0.0,1~GD,56.0,1.0,20180717143611.0,1015,,0.0,0.0
423,,,第2节,第2节,-5.5,0.8,5.5,0.83,147.5,0.8,147.5,0.87,-5.5,3,1,1,4,57,57,31,29,33.0,30.0,0.0,0.0,0,0.0,1~GD,56.0,1.0,20180717143611.0,1015,,0.0,0.0
424,,,第2节,第2节,-5.5,0.8,5.5,0.87,147.5,0.87,147.5,0.87,5.5,3,1,1,4,57,57,31,29,33.0,30.0,0.0,0.0,0,0.0,1~GD,56.0,1.0,20180717143611.0,1015,,0.0,0.0
425,,,第2节,第2节,-5.5,0.8,5.5,0.87,146.5,0.87,147.5,0.8,146.5,3,1,1,4,57,57,31,29,33.0,30.0,0.0,0.0,0,0.0,1~GD,56.0,1.0,20180717143611.0,1015,,0.0,0.0
426,,,第2节,第2节,-7.5,0.8,5.5,0.87,146.5,0.87,146.5,0.8,146.5,3,1,1,4,57,57,31,29,33.0,30.0,0.0,0.0,0,0.0,1~GD,54.0,1.0,20180717143614.0,1015,,0.0,0.0
427,,,第2节,第2节,-7.5,0.83,7.5,0.87,146.5,0.87,146.5,0.8,-7.5,3,1,1,4,57,57,31,29,33.0,30.0,0.0,0.0,0,0.0,1~GD,54.0,1.0,20180717143614.0,1015,,0.0,0.0
428,,,第2节,第2节,-7.5,0.8,7.5,0.83,146.5,0.83,146.5,0.83,7.5,3,1,1,4,57,57,31,29,33.0,30.0,0.0,0.0,0,0.0,1~GD,48.0,1.0,20180717143619.0,1015,,0.0,0.0
429,,,第2节,第2节,-7.5,0.8,7.5,0.87,145.5,0.83,146.5,0.83,145.5,3,1,1,4,57,57,31,29,33.0,30.0,0.0,0.0,0,0.0,1~GD,48.0,1.0,20180717143619.0,1015,,0.0,0.0
430,,,第2节,第2节,-7.5,0.8,7.5,0.87,145.5,0.8,145.5,0.87,145.5,3,1,1,4,57,57,31,29,33.0,30.0,0.0,0.0,0,0.0,1~GD,40.0,1.0,20180717143627.0,1015,,0.0,0.0
431,,,第2节,第2节,-7.5,0.8,7.5,0.87,147.5,0.87,145.5,0.8,147.5,3,1,1,4,57,57,31,29,33.0,30.0,0.0,0.0,0,0.0,1~GD,32.0,1.0,20180717143635.0,1015,,0.0,0.0
432,,,第2节,第2节,-10.5,0.8,7.5,0.87,147.5,0.87,147.5,0.8,147.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,0.0,1~GD,25.0,1.0,20180717143642.0,1015,,0.0,0.0
433,,,第2节,第2节,-10.5,0.83,10.5,0.87,147.5,0.87,147.5,0.8,-10.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,0.0,1~GD,25.0,1.0,20180717143642.0,1015,,0.0,0.0
434,,,第2节,第2节,-9.5,0.83,10.5,0.83,147.5,0.87,147.5,0.8,10.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,0.0,1~GD,23.0,1.0,20180717143644.0,1015,,0.0,0.0
435,,,第2节,第2节,-9.5,0.8,9.5,0.83,147.5,0.87,147.5,0.8,-9.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,0.0,1~GD,23.0,1.0,20180717143644.0,1015,,0.0,0.0
436,,,第2节,第2节,-9.5,0.8,9.5,0.87,147.5,0.83,147.5,0.83,9.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,0.0,1~GD,15.0,1.0,20180717143652.0,1015,,0.0,0.0
437,,,第2节,第2节,-9.5,0.8,9.5,0.87,146.5,0.83,147.5,0.83,146.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,0.0,1~GD,15.0,1.0,20180717143652.0,1015,,0.0,0.0
438,,,第2节,第2节,-9.5,0.8,9.5,0.87,146.5,0.8,146.5,0.87,146.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,0.0,1~GD,6.0,1.0,20180717143659.0,1015,,0.0,0.0
439,,,第2节,第2节,-10.5,0.87,10.5,0.87,146.5,0.8,146.5,0.87,-10.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,0.0,1~GD,0.0,1.0,20180717143706.0,1015,,0.0,0.0
440,,,第3节,第3节,-11.5,0.87,10.5,0.8,146.5,0.8,146.5,0.87,10.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,10.0,1~GD,0.0,0.0,20180717143710.0,1015,,0.0,0.0
441,,,第3节,第3节,-11.5,0.83,10.5,0.8,146.5,0.87,146.5,0.87,-11.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,10.0,1~GD,0.0,0.0,20180717143710.0,1015,,0.0,0.0
442,,,第3节,第3节,-11.5,0.83,10.5,0.8,145.5,0.87,146.5,0.8,145.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,10.0,1~GD,0.0,0.0,20180717143710.0,1015,,0.0,0.0
443,,,第3节,第3节,-11.5,0.83,11.5,0.8,145.5,0.87,145.5,0.8,145.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,10.0,1~GD,0.0,0.0,20180717143710.0,1015,,0.0,0.0
444,,,第3节,第3节,-11.5,0.83,11.5,0.83,145.5,0.8,145.5,0.8,11.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,10.0,1~GD,0.0,0.0,20180717143710.0,1015,,0.0,0.0
445,,,第3节,第3节,-11.5,0.83,11.5,0.83,146.5,0.8,145.5,0.87,146.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,10.0,1~GD,0.0,0.0,20180717143710.0,1015,,0.0,0.0
446,,,第3节,第3节,-11.5,1.0,11.5,0.71,146.5,0.87,146.5,0.87,146.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,10.0,1~GD,0.0,0.0,20180717143710.0,1015,,0.0,0.0
447,,,第3节,第3节,-11.5,0.83,11.5,0.71,145.5,0.87,146.5,0.8,145.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,10.0,1~GD,0.0,0.0,20180717143710.0,1015,,0.0,0.0
448,,,第3节,第3节,-11.5,0.83,11.5,0.83,145.5,0.83,145.5,0.83,145.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,9.0,1~GD,59.0,1.0,20180717144724.0,1015,,0.0,0.0
449,,,第3节,第3节,-11.5,0.83,11.5,0.83,144.5,0.83,145.5,0.83,144.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,9.0,1~GD,51.0,1.0,20180717144733.0,1015,,0.0,0.0
450,,,第3节,第3节,-11.5,0.83,11.5,0.83,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,9.0,1~GD,43.0,1.0,20180717144741.0,1015,,0.0,0.0
451,,,第3节,第3节,-11.5,0.83,11.5,0.83,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,9.0,1~GD,41.0,1.0,20180717144742.0,1015,,0.0,0.0
452,,,第3节,第3节,-11.5,0.83,11.5,0.83,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,9.0,1~GD,41.0,0.0,20180717144743.0,1015,,0.0,0.0
453,,,第3节,第3节,-11.5,0.83,11.5,0.83,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,9.0,1~GD,41.0,0.0,20180717144744.0,1015,,0.0,0.0
454,,,第3节,第3节,-11.5,0.83,11.5,0.83,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,0.0,0,9.0,1~GD,41.0,0.0,20180717144751.0,1015,,0.0,0.0
455,,,第3节,第3节,-11.5,0.83,11.5,0.83,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,1.0,0,9.0,1~GD,41.0,1.0,20180717144757.0,1015,,0.0,0.0
456,,,第3节,第3节,-11.5,0.83,11.5,0.83,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,1.0,0,9.0,1~GD,41.0,1.0,20180717144757.0,1015,,0.0,0.0
457,,,第3节,第3节,-11.5,0.83,11.5,0.83,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,1.0,0,9.0,1~GD,41.0,1.0,20180717144757.0,1015,,0.0,0.0
458,,,第3节,第3节,-11.5,0.83,11.5,0.83,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,1.0,0,9.0,1~GD,41.0,1.0,20180717144757.0,1015,,0.0,0.0
459,,,第3节,第3节,-11.5,0.83,11.5,0.83,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,1.0,0,9.0,1~GD,41.0,1.0,20180717144757.0,1015,,0.0,0.0
460,,,第3节,第3节,-11.5,0.83,11.5,0.83,143.5,0.83,144.5,0.83,143.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,1.0,0,9.0,1~GD,41.0,1.0,20180717144757.0,1015,,0.0,0.0
461,,,第3节,第3节,-11.5,0.83,11.5,0.83,143.5,0.83,143.5,0.83,143.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,1.0,0,9.0,1~GD,32.0,1.0,20180717144806.0,1015,,0.0,0.0
462,,,第3节,第3节,-8.5,0.83,8.5,0.83,143.5,0.83,143.5,0.83,-8.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,1.0,0,9.0,1~GD,29.0,1.0,20180717144809.0,1015,,0.0,0.0
463,,,第3节,第3节,-8.5,0.83,8.5,0.83,143.5,0.87,143.5,0.83,8.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,1.0,0,9.0,1~GD,29.0,1.0,20180717144809.0,1015,,0.0,0.0
464,,,第3节,第3节,-8.5,0.83,8.5,0.83,146.5,0.87,143.5,0.8,146.5,3,1,1,4,57,57,31,29,36.0,30.0,0.0,1.0,0,9.0,1~GD,29.0,1.0,20180717144809.0,1015,,0.0,0.0
465,,,第3节,第3节,-5.5,0.83,8.5,0.83,146.5,0.87,146.5,0.8,146.5,3,1,1,4,57,57,31,29,36.0,33.0,0.0,1.0,0,9.0,1~GD,23.0,1.0,20180717144815.0,1015,,0.0,0.0
466,,,第3节,第3节,-5.5,0.8,5.5,0.83,146.5,0.87,146.5,0.8,-5.5,3,1,1,4,57,57,31,29,36.0,33.0,0.0,1.0,0,9.0,1~GD,23.0,1.0,20180717144815.0,1015,,0.0,0.0
