,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,XY
292,44.0,5.0,第2节,第2节,68.5,0.83,-69.5,0.83,149.5,0.8,149.5,0.87,-69.5,2.0,,6.0,2.0,9.0,3.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,12.0,37.0,0.0,1,8.0,GD,18.0,0,,11077.0,
293,44.0,5.0,第2节,第2节,69.5,0.83,-69.5,0.83,149.5,0.8,151.5,0.83,69.5,2.0,,6.0,2.0,9.0,3.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,12.0,37.0,0.0,1,8.0,GD,18.0,0,,11077.0,
294,44.0,5.0,第2节,第2节,69.5,0.83,-69.5,0.83,151.5,0.83,151.5,0.83,151.5,2.0,,6.0,2.0,9.0,3.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,12.0,37.0,0.0,1,8.0,GD,18.0,0,,11077.0,
295,44.0,5.0,第2节,第2节,69.5,0.83,-69.5,0.83,151.5,0.83,151.5,0.83,151.5,2.0,,6.0,2.0,9.0,3.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,12.0,37.0,0.0,1,8.0,GD,16.0,0,,11077.0,
296,44.0,5.0,第2节,第2节,69.5,0.83,-69.5,0.83,151.5,0.83,151.5,0.83,151.5,2.0,,6.0,2.0,10.0,3.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,39.0,37.0,0.0,1,8.0,GD,16.0,0,,11074.0,"0.84,0.48"
297,44.0,5.0,第2节,第2节,69.5,0.83,-69.5,0.83,151.5,0.83,151.5,0.83,151.5,2.0,,6.0,2.0,10.0,3.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,12.0,39.0,0.0,1,8.0,GD,16.0,0,,21077.0,
298,44.0,5.0,第2节,第2节,69.5,0.83,-69.5,0.83,151.5,0.83,151.5,0.83,151.5,2.0,,6.0,2.0,10.0,3.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,12.0,39.0,0.0,1,7.0,GD,56.0,0,,21077.0,
299,44.0,5.0,第2节,第2节,69.5,0.83,-69.5,0.83,150.5,0.8,150.5,0.87,150.5,2.0,,6.0,2.0,10.0,3.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,12.0,39.0,0.0,1,7.0,GD,56.0,0,,11077.0,
300,44.0,5.0,第2节,第2节,69.5,0.8,-69.5,0.87,150.5,0.8,150.5,0.87,150.5,2.0,,6.0,2.0,10.0,3.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,12.0,39.0,0.0,1,7.0,GD,56.0,0,,21077.0,
301,44.0,5.0,第2节,第2节,69.5,0.83,-67.5,0.83,150.5,0.8,150.5,0.87,-67.5,2.0,,6.0,2.0,10.0,3.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,12.0,39.0,0.0,1,7.0,GD,56.0,0,,21077.0,
302,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,150.5,0.8,152.5,0.87,67.5,2.0,,6.0,2.0,10.0,3.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,12.0,39.0,0.0,1,7.0,GD,56.0,0,,21077.0,
303,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,152.5,0.8,152.5,0.87,152.5,2.0,,6.0,2.0,10.0,3.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,12.0,39.0,0.0,1,7.0,GD,56.0,0,,21077.0,
304,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,152.5,0.8,152.5,0.87,152.5,2.0,,6.0,2.0,10.0,3.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,12.0,14.0,0.0,1,7.0,GD,51.0,0,,21077.0,
305,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,152.5,0.8,152.5,0.87,152.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,12.0,14.0,0.0,1,7.0,GD,51.0,0,,21074.0,"0.15,0.46"
306,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,152.5,0.8,152.5,0.87,152.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,51.0,0,,11077.0,
307,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,152.5,0.8,152.5,0.87,152.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,51.0,0,,11094.0,"0.68,0.57"
308,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,152.5,0.8,152.5,0.87,152.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,34.0,0,,21077.0,
309,44.0,5.0,第2节,第2节,67.5,0.83,-66.5,0.83,152.5,0.8,152.5,0.87,-66.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,34.0,0,,11077.0,
310,44.0,5.0,第2节,第2节,66.5,0.83,-66.5,0.83,152.5,0.8,150.5,0.8,66.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,34.0,0,,11077.0,
311,44.0,5.0,第2节,第2节,66.5,0.83,-66.5,0.83,150.5,0.87,150.5,0.8,150.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,34.0,0,,11077.0,
312,44.0,5.0,第2节,第2节,66.5,0.83,-66.5,0.83,150.5,0.87,150.5,0.8,150.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,34.0,0,,11077.0,
313,44.0,5.0,第2节,第2节,66.5,0.83,-67.5,0.83,150.5,0.87,150.5,0.8,-67.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,34.0,0,,11077.0,
314,44.0,5.0,第2节,第2节,67.5,0.83,-67.5,0.83,150.5,0.87,150.5,0.8,67.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,34.0,0,,11077.0,
315,44.0,5.0,第2节,第2节,67.5,0.83,-66.5,0.83,150.5,0.87,150.5,0.8,-66.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,34.0,0,,11077.0,
316,44.0,5.0,第2节,第2节,66.5,0.83,-66.5,0.83,150.5,0.83,150.5,0.83,66.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,34.0,0,,11095.0,"0.86,0.48"
317,44.0,5.0,第2节,第2节,66.5,0.83,-66.5,0.83,150.5,0.83,150.5,0.83,66.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,28.0,0,,21077.0,
318,44.0,5.0,第2节,第2节,66.5,0.83,-66.5,0.83,150.5,0.83,150.5,0.83,66.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,28.0,0,,21095.0,"0.09,0.44"
319,44.0,5.0,第2节,第2节,66.5,0.87,-66.5,0.8,150.5,0.8,150.5,0.87,66.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,22.0,0,,11077.0,
320,44.0,5.0,第2节,第2节,66.5,0.87,-66.5,0.8,150.5,0.8,150.5,0.87,66.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,22.0,0,,11094.0,"0.85,0.91"
321,44.0,5.0,第2节,第2节,66.5,0.87,-66.5,0.8,150.5,0.8,150.5,0.87,66.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,13.0,0,,21077.0,
322,44.0,5.0,第2节,第2节,66.5,0.83,-66.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,13.0,0,,21077.0,
323,44.0,5.0,第2节,第2节,66.5,0.83,-66.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,13.0,0,,21077.0,
324,44.0,5.0,第2节,第2节,66.5,0.83,-64.5,0.83,149.5,0.83,149.5,0.83,-64.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,13.0,0,,21077.0,
325,44.0,5.0,第2节,第2节,64.5,0.83,-64.5,0.83,149.5,0.83,150.5,0.87,64.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,13.0,0,,21077.0,
326,44.0,5.0,第2节,第2节,64.5,0.83,-64.5,0.83,150.5,0.8,150.5,0.87,150.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,39.0,0.0,1,7.0,GD,13.0,0,,21077.0,
327,44.0,5.0,第2节,第2节,64.5,0.83,-64.5,0.83,150.5,0.8,150.5,0.87,150.5,2.0,,6.0,2.0,10.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,16.0,0.0,1,6.0,GD,47.0,0,,21077.0,
328,44.0,5.0,第2节,第2节,64.5,0.83,-64.5,0.83,150.5,0.8,150.5,0.87,150.5,2.0,,6.0,2.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,14.0,16.0,0.0,1,6.0,GD,47.0,0,,21074.0,"0.15,0.57"
329,44.0,5.0,第2节,第2节,64.5,0.83,-64.5,0.83,150.5,0.8,150.5,0.87,150.5,2.0,,6.0,2.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,16.0,39.0,0.0,1,6.0,GD,47.0,0,,11077.0,
330,44.0,5.0,第2节,第2节,64.5,0.83,-64.5,0.83,150.5,0.8,150.5,0.87,150.5,2.0,,6.0,2.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,16.0,39.0,0.0,1,6.0,GD,24.0,0,,11077.0,
331,44.0,5.0,第2节,第2节,64.5,0.83,-64.5,0.83,150.5,0.8,150.5,0.87,150.5,2.0,,6.0,2.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,16.0,39.0,0.0,1,6.0,GD,24.0,0,,11094.0,"0.67,0.23"
332,44.0,5.0,第2节,第2节,64.5,0.83,-63.5,0.83,150.5,0.8,150.5,0.87,-63.5,2.0,,6.0,2.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,16.0,39.0,0.0,1,6.0,GD,24.0,0,,21077.0,
333,44.0,5.0,第2节,第2节,63.5,0.83,-63.5,0.83,150.5,0.8,148.5,0.83,63.5,2.0,,6.0,2.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,16.0,39.0,0.0,1,6.0,GD,24.0,0,,21077.0,
334,44.0,5.0,第2节,第2节,63.5,0.83,-63.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,,6.0,2.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,16.0,39.0,0.0,1,6.0,GD,24.0,0,,21077.0,
335,44.0,5.0,第2节,第2节,63.5,0.83,-63.5,0.8,148.5,0.83,148.5,0.83,148.5,2.0,,6.0,2.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,16.0,39.0,0.0,1,6.0,GD,24.0,0,,21077.0,
336,44.0,5.0,第2节,第2节,63.5,0.87,-60.5,0.8,148.5,0.83,148.5,0.83,-60.5,2.0,,6.0,2.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,16.0,39.0,0.0,1,6.0,GD,24.0,0,,21077.0,
337,44.0,5.0,第2节,第2节,60.5,0.87,-60.5,0.8,148.5,0.83,151.5,0.87,60.5,2.0,,6.0,2.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,16.0,39.0,0.0,1,6.0,GD,24.0,0,,21077.0,
338,44.0,5.0,第2节,第2节,60.5,0.87,-60.5,0.8,151.5,0.8,151.5,0.87,151.5,2.0,,6.0,2.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,16.0,39.0,0.0,1,6.0,GD,24.0,0,,21077.0,
339,44.0,5.0,第2节,第2节,60.5,0.87,-60.5,0.8,151.5,0.8,151.5,0.87,151.5,2.0,,6.0,2.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,16.0,19.0,0.0,1,6.0,GD,10.0,0,,21077.0,
340,44.0,5.0,第2节,第2节,60.5,0.87,-60.5,0.8,151.5,0.8,151.5,0.87,151.5,2.0,,6.0,3.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,16.0,19.0,0.0,1,6.0,GD,10.0,0,,21075.0,"0.27,0.68"
341,44.0,5.0,第2节,第2节,60.5,0.87,-60.5,0.8,151.5,0.8,151.5,0.87,151.5,2.0,,6.0,3.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,19.0,39.0,0.0,1,6.0,GD,10.0,0,,11077.0,
342,44.0,5.0,第2节,第2节,60.5,0.87,-60.5,0.8,151.5,0.8,151.5,0.87,151.5,2.0,,6.0,3.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,19.0,39.0,0.0,1,5.0,GD,57.0,0,,11077.0,
343,44.0,5.0,第2节,第2节,60.5,0.87,-60.5,0.8,151.5,0.8,151.5,0.87,151.5,2.0,,7.0,3.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,42.0,39.0,0.0,1,5.0,GD,57.0,0,,11075.0,"0.73,0.86"
344,44.0,5.0,第2节,第2节,60.5,0.87,-60.5,0.8,151.5,0.8,151.5,0.87,151.5,2.0,,7.0,3.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,19.0,42.0,0.0,1,5.0,GD,57.0,0,,21077.0,
345,44.0,5.0,第2节,第2节,60.5,0.83,-62.5,0.83,151.5,0.8,151.5,0.87,-62.5,2.0,,7.0,3.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,19.0,42.0,0.0,1,5.0,GD,57.0,0,,21077.0,
346,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,151.5,0.8,153.5,0.8,62.5,2.0,,7.0,3.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,19.0,42.0,0.0,1,5.0,GD,57.0,0,,21077.0,
347,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,153.5,0.87,153.5,0.8,153.5,2.0,,7.0,3.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,19.0,42.0,0.0,1,5.0,GD,57.0,0,,21077.0,
348,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,153.5,0.87,153.5,0.8,153.5,2.0,,7.0,3.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,19.0,42.0,0.0,1,5.0,GD,57.0,0,,21094.0,"0.30,0.24"
349,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,152.5,0.83,152.5,0.83,152.5,2.0,,7.0,3.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,19.0,42.0,0.0,1,5.0,GD,57.0,0,,11077.0,
350,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,152.5,0.83,152.5,0.83,152.5,2.0,,7.0,3.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,19.0,42.0,0.0,1,5.0,GD,39.0,0,,11077.0,
351,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,152.5,0.83,152.5,0.83,152.5,2.0,,7.0,3.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,19.0,42.0,0.0,1,5.0,GD,39.0,0,,11077.0,
352,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,152.5,0.83,152.5,0.83,152.5,2.0,,7.0,3.0,10.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,19.0,42.0,0.0,1,5.0,GD,30.0,0,,11077.0,
353,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,152.5,0.83,152.5,0.83,152.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,44.0,42.0,0.0,1,5.0,GD,30.0,0,,11074.0,"0.86,0.49"
354,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,152.5,0.83,152.5,0.83,152.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,19.0,44.0,0.0,1,5.0,GD,30.0,0,,21077.0,
355,44.0,5.0,第2节,第2节,62.5,0.87,-63.5,0.8,152.5,0.83,152.5,0.83,-63.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,19.0,44.0,0.0,1,5.0,GD,30.0,0,,21077.0,
356,44.0,5.0,第2节,第2节,63.5,0.87,-63.5,0.8,152.5,0.83,154.5,0.83,63.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,19.0,44.0,0.0,1,5.0,GD,30.0,0,,21077.0,
357,44.0,5.0,第2节,第2节,63.5,0.87,-63.5,0.8,154.5,0.83,154.5,0.83,154.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,19.0,44.0,0.0,1,5.0,GD,30.0,0,,21077.0,
358,44.0,5.0,第2节,第2节,63.5,0.87,-63.5,0.8,154.5,0.83,154.5,0.83,154.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,100.0,0.0,19.0,44.0,0.0,1,5.0,GD,21.0,0,,21077.0,
359,44.0,5.0,第2节,第2节,63.5,0.87,-63.5,0.8,154.5,0.83,154.5,0.83,154.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,4.0,1.0,0.0,100.0,0.0,19.0,44.0,0.0,1,5.0,GD,21.0,0,,11086.0,
360,44.0,5.0,第2节,第2节,63.5,0.83,-63.5,0.83,153.5,0.87,153.5,0.8,153.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,4.0,1.0,0.0,100.0,0.0,19.0,44.0,0.0,1,5.0,GD,21.0,0,,21077.0,
361,44.0,5.0,第2节,第2节,63.5,0.83,-63.5,0.83,153.5,0.87,153.5,0.8,153.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,4.0,1.0,0.0,100.0,0.0,19.0,44.0,0.0,1,5.0,GD,21.0,0,,21094.0,"0.24,0.86"
362,44.0,5.0,第2节,第2节,63.5,0.83,-63.5,0.83,153.5,0.87,153.5,0.8,153.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,4.0,1.0,0.0,100.0,0.0,19.0,44.0,0.0,1,5.0,GD,9.0,0,,11077.0,
363,44.0,5.0,第2节,第2节,63.5,0.87,-63.5,0.8,153.5,0.8,153.5,0.87,153.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,4.0,1.0,0.0,100.0,0.0,19.0,44.0,0.0,1,5.0,GD,9.0,0,,11077.0,
364,44.0,5.0,第2节,第2节,63.5,0.87,-63.5,0.8,153.5,0.8,153.5,0.87,153.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,4.0,1.0,0.0,100.0,0.0,19.0,44.0,0.0,1,5.0,GD,0.0,0,,11077.0,
365,44.0,5.0,第2节,第2节,63.5,0.8,-63.5,0.87,152.5,0.83,152.5,0.83,152.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,4.0,1.0,0.0,100.0,0.0,19.0,44.0,0.0,1,5.0,GD,0.0,0,,21077.0,
366,44.0,5.0,第2节,第2节,63.5,0.8,-63.5,0.87,152.5,0.83,152.5,0.83,152.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,4.0,1.0,0.0,100.0,0.0,19.0,44.0,0.0,1,4.0,GD,45.0,0,,21077.0,
367,44.0,5.0,第2节,第2节,63.5,0.8,-63.5,0.87,152.5,0.83,152.5,0.83,152.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,4.0,2.0,0.0,100.0,0.0,19.0,44.0,0.0,1,4.0,GD,45.0,0,,11086.0,
368,44.0,5.0,第2节,第2节,63.5,0.83,-62.5,0.83,152.5,0.83,152.5,0.83,-62.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,4.0,2.0,0.0,100.0,0.0,19.0,44.0,0.0,1,4.0,GD,45.0,0,,21077.0,
369,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,152.5,0.83,151.5,0.83,62.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,4.0,2.0,0.0,100.0,0.0,19.0,44.0,0.0,1,4.0,GD,45.0,0,,21077.0,
370,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.83,151.5,0.83,151.5,0.83,151.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,4.0,2.0,0.0,100.0,0.0,19.0,44.0,0.0,1,4.0,GD,45.0,0,,21077.0,
371,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.87,151.5,0.83,151.5,0.83,151.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,4.0,2.0,0.0,100.0,0.0,19.0,44.0,0.0,1,4.0,GD,45.0,0,,11077.0,
372,44.0,5.0,第2节,第2节,62.5,0.8,-63.5,0.87,151.5,0.83,151.5,0.83,-63.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,4.0,2.0,0.0,100.0,0.0,19.0,44.0,0.0,1,4.0,GD,45.0,0,,11077.0,
373,44.0,5.0,第2节,第2节,63.5,0.8,-63.5,0.87,151.5,0.83,151.5,0.83,63.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,19.0,44.0,0.0,1,4.0,GD,45.0,0,,21081.0,
374,44.0,5.0,第2节,第2节,63.5,0.83,-62.5,0.83,151.5,0.83,151.5,0.83,-62.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,19.0,44.0,0.0,1,4.0,GD,45.0,0,,21077.0,
375,44.0,5.0,第2节,第2节,62.5,0.83,-62.5,0.87,151.5,0.83,151.5,0.83,62.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,19.0,44.0,0.0,1,4.0,GD,45.0,0,,21077.0,
376,44.0,5.0,第2节,第2节,62.5,0.8,-60.5,0.87,151.5,0.83,151.5,0.83,-60.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,19.0,44.0,0.0,1,4.0,GD,45.0,0,,21077.0,
377,44.0,5.0,第2节,第2节,60.5,0.8,-60.5,0.87,151.5,0.83,154.5,0.83,60.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,19.0,44.0,0.0,1,4.0,GD,45.0,0,,21077.0,
378,44.0,5.0,第2节,第2节,60.5,0.8,-60.5,0.87,154.5,0.83,154.5,0.83,154.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,19.0,44.0,0.0,1,4.0,GD,45.0,0,,21077.0,
379,44.0,5.0,第2节,第2节,60.5,0.8,-60.5,0.87,154.5,0.83,154.5,0.83,154.5,2.0,,7.0,3.0,11.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,19.0,44.0,0.0,1,4.0,GD,33.0,0,,21077.0,
380,44.0,5.0,第2节,第2节,60.5,0.8,-60.5,0.87,154.5,0.83,154.5,0.83,154.5,2.0,,7.0,4.0,11.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,19.0,22.0,0.0,1,4.0,GD,33.0,0,,21075.0,"0.36,0.67"
381,44.0,5.0,第2节,第2节,60.5,0.8,-60.5,0.87,154.5,0.83,154.5,0.83,154.5,2.0,,7.0,4.0,11.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,44.0,0.0,1,4.0,GD,33.0,0,,11077.0,
382,44.0,5.0,第2节,第2节,60.5,0.87,-60.5,0.8,154.5,0.83,154.5,0.83,154.5,2.0,,7.0,4.0,11.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,44.0,0.0,1,4.0,GD,13.0,0,,11077.0,
383,44.0,5.0,第2节,第2节,60.5,0.87,-60.5,0.8,154.5,0.83,154.5,0.83,154.5,2.0,,7.0,4.0,12.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,46.0,44.0,0.0,1,4.0,GD,13.0,0,,11074.0,"0.85,0.63"
384,44.0,5.0,第2节,第2节,60.5,0.87,-60.5,0.8,154.5,0.83,154.5,0.83,154.5,2.0,,7.0,4.0,12.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,46.0,0.0,1,4.0,GD,13.0,0,,21077.0,
385,44.0,5.0,第2节,第2节,60.5,0.87,-60.5,0.8,155.5,0.83,155.5,0.83,155.5,2.0,,7.0,4.0,12.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,46.0,0.0,1,4.0,GD,13.0,0,,21077.0,
386,44.0,5.0,第2节,第2节,60.5,0.87,-60.5,0.83,155.5,0.83,155.5,0.83,155.5,2.0,,7.0,4.0,12.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,46.0,0.0,1,4.0,GD,13.0,0,,21077.0,
387,44.0,5.0,第2节,第2节,60.5,0.83,-61.5,0.83,155.5,0.83,155.5,0.83,-61.5,2.0,,7.0,4.0,12.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,100.0,0.0,22.0,46.0,0.0,1,4.0,GD,13.0,0,,21077.0,
