,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
293,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,166.5,0.83,166.5,0.83,166.5,3.0,0.0,,69.0,54.0,0.0,1,0.0,50.0,0,,21077.0,0.0,1.75
294,44.0,5.0,,第3节,-16.5,0.83,15.5,0.83,166.5,0.83,166.5,0.83,15.5,3.0,0.0,,69.0,54.0,0.0,1,0.0,50.0,0,,21077.0,0.0,1.75
295,44.0,5.0,,第3节,-15.5,0.83,15.5,0.83,166.5,0.83,168.5,0.83,-15.5,3.0,0.0,,69.0,54.0,0.0,1,0.0,50.0,0,,21077.0,0.0,1.75
296,44.0,5.0,,第3节,-15.5,0.83,15.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,0.0,,69.0,54.0,0.0,1,0.0,50.0,0,,21077.0,0.0,1.75
297,44.0,5.0,,第3节,-15.5,0.83,15.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,0.0,,69.0,54.0,0.0,1,0.0,50.0,0,,21077.0,0.0,1.75
298,44.0,5.0,,第3节,-15.5,0.83,15.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,0.0,,69.0,54.0,0.0,1,0.0,42.0,0,,21077.0,0.0,1.75
299,44.0,5.0,,第3节,-15.5,0.83,15.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,0.0,,69.0,54.0,0.0,1,0.0,42.0,0,,21074.0,0.0,1.75
300,44.0,5.0,,第3节,-15.5,0.83,15.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,42.0,0,,11077.0,0.0,1.75
301,44.0,5.0,,第3节,-15.5,0.83,16.5,0.83,168.5,0.83,168.5,0.83,16.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,42.0,0,,11077.0,0.0,1.75
302,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,168.5,0.83,169.5,0.83,-16.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,42.0,0,,11077.0,0.0,1.75
303,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,169.5,0.83,169.5,0.83,169.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,42.0,0,,11077.0,0.0,1.75
304,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,169.5,0.83,169.5,0.83,169.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,42.0,0,,11077.0,0.0,1.75
305,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,169.5,0.83,169.5,0.83,169.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,42.0,0,,11086.0,0.0,1.75
306,44.0,5.0,,第3节,-16.5,0.83,17.5,0.83,169.5,0.83,169.5,0.83,17.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,42.0,0,,21077.0,0.0,1.75
307,44.0,5.0,,第3节,-17.5,0.83,17.5,0.83,169.5,0.83,169.5,0.83,-17.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,42.0,0,,21077.0,0.0,1.75
308,44.0,5.0,,第3节,-17.5,0.91,17.5,0.77,170.5,0.83,170.5,0.83,170.5,3.0,0.0,1:1,71.0,54.0,0.0,1,0.0,42.0,0,,21078.0,0.0,1.75
309,44.0,5.0,,第3节,-17.5,0.91,17.5,0.77,170.5,0.83,170.5,0.83,170.5,3.0,0.0,1:1,71.0,54.0,0.0,1,0.0,42.0,0,,21078.0,0.0,1.75
310,44.0,5.0,,第3节,-17.5,0.91,17.5,0.77,170.5,0.83,170.5,0.83,170.5,3.0,0.0,1:1,71.0,54.0,0.0,1,0.0,42.0,0,,21080.0,0.0,1.75
311,44.0,5.0,,第3节,-17.5,0.91,17.5,0.77,170.5,0.83,170.5,0.83,170.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,40.0,0,,11077.0,0.0,1.75
312,44.0,5.0,,第3节,-17.5,0.83,16.5,0.83,170.5,0.83,170.5,0.83,16.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,40.0,0,,11077.0,0.0,1.75
313,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,170.5,0.83,169.5,0.83,-16.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,40.0,0,,11077.0,0.0,1.75
314,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,169.5,0.83,169.5,0.83,169.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,40.0,0,,11077.0,0.0,1.75
315,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,169.5,0.83,169.5,0.83,169.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,40.0,0,,11077.0,0.0,1.75
316,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,169.5,0.83,169.5,0.83,169.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,31.0,0,,11077.0,0.0,1.75
317,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,31.0,0,,11077.0,0.0,1.75
318,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,31.0,0,,11077.0,0.0,1.75
319,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,30.0,0,,11077.0,0.0,1.75
320,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,30.0,0,,11077.0,0.0,1.75
321,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,24.0,0,,11077.0,0.0,1.75
322,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,24.0,0,,21086.0,0.0,1.75
323,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,0.0,,71.0,54.0,0.0,1,0.0,24.0,0,,11077.0,0.0,1.75
324,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,0.0,1:2,71.0,54.0,0.0,1,0.0,24.0,0,,11078.0,0.0,1.75
325,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,0.0,1:2,71.0,54.0,0.0,1,0.0,24.0,0,,11079.0,0.0,1.75
326,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,0.0,2:2,71.0,55.0,0.0,1,0.0,24.0,0,,11078.0,0.0,1.75
327,44.0,5.0,,第3节,-16.5,0.91,16.5,0.77,169.5,0.83,169.5,0.83,169.5,3.0,0.0,2:2,71.0,55.0,0.0,1,0.0,24.0,0,,11078.0,0.0,1.75
328,44.0,5.0,,第3节,-16.5,0.91,16.5,0.77,169.5,0.83,169.5,0.83,169.5,3.0,0.0,2:2,71.0,55.0,0.0,1,0.0,24.0,0,,11078.0,0.0,1.75
329,44.0,5.0,,第3节,-16.5,0.8,15.5,0.87,169.5,0.83,169.5,0.83,15.5,3.0,0.0,2:2,71.0,55.0,0.0,1,0.0,24.0,0,,11078.0,0.0,1.75
330,44.0,5.0,,第3节,-15.5,0.8,15.5,0.87,169.5,0.83,170.5,0.83,-15.5,3.0,0.0,2:2,71.0,55.0,0.0,1,0.0,24.0,0,,11078.0,0.0,1.75
331,44.0,5.0,,第3节,-15.5,0.8,15.5,0.87,170.5,0.83,170.5,0.83,170.5,3.0,0.0,2:2,71.0,55.0,0.0,1,0.0,24.0,0,,11078.0,0.0,1.75
332,44.0,5.0,,第3节,-15.5,0.8,15.5,0.87,170.5,0.83,170.5,0.83,170.5,3.0,0.0,2:2,71.0,55.0,0.0,1,0.0,24.0,0,,11078.0,0.0,1.75
333,44.0,5.0,,第3节,-15.5,0.8,15.5,0.87,170.5,0.83,170.5,0.83,170.5,3.0,0.0,2:2,71.0,55.0,0.0,1,0.0,24.0,0,,11080.0,0.0,1.75
334,44.0,5.0,,第3节,-15.5,0.8,15.5,0.87,170.5,0.83,170.5,0.83,170.5,3.0,0.0,,71.0,55.0,0.0,1,0.0,22.0,0,,21077.0,0.0,1.75
335,44.0,5.0,,第3节,-15.5,0.8,15.5,0.87,170.5,0.83,170.5,0.83,170.5,3.0,0.0,,71.0,55.0,0.0,1,0.0,22.0,0,,21077.0,0.0,1.75
336,44.0,5.0,,第3节,-15.5,0.8,15.5,0.87,170.5,0.83,170.5,0.83,170.5,3.0,0.0,,71.0,55.0,0.0,1,0.0,10.0,0,,21077.0,0.0,1.75
337,44.0,5.0,,第3节,-15.5,0.8,15.5,0.87,170.5,0.83,170.5,0.83,170.5,3.0,0.0,,71.0,55.0,0.0,1,0.0,10.0,0,,21077.0,0.0,1.75
338,44.0,5.0,,第3节,-15.5,0.8,15.5,0.87,170.5,0.83,170.5,0.83,170.5,3.0,0.0,,71.0,55.0,0.0,1,0.0,6.0,0,,21077.0,0.0,1.75
339,44.0,5.0,,第3节,-15.5,0.83,16.5,0.83,170.5,0.83,170.5,0.83,16.5,3.0,0.0,,71.0,55.0,0.0,1,0.0,6.0,0,,21077.0,0.0,1.75
340,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,170.5,0.83,167.5,0.83,-16.5,3.0,0.0,,71.0,55.0,0.0,1,0.0,6.0,0,,21077.0,0.0,1.75
341,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,0.0,,71.0,55.0,0.0,1,0.0,6.0,0,,21077.0,0.0,1.75
342,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,0.0,,71.0,55.0,0.0,1,0.0,6.0,0,,21077.0,0.0,1.75
343,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,0.0,,71.0,55.0,0.0,1,0.0,6.0,0,,21075.0,0.0,1.75
344,44.0,5.0,,第3节,-16.5,0.83,16.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,0.0,,74.0,55.0,0.0,1,0.0,6.0,0,,11077.0,0.0,1.75
345,44.0,5.0,,第3节,-16.5,0.83,18.5,0.83,167.5,0.83,167.5,0.83,18.5,3.0,0.0,,74.0,55.0,0.0,1,0.0,6.0,0,,11077.0,0.0,1.75
346,44.0,5.0,,第3节,-18.5,0.83,18.5,0.83,167.5,0.83,171.5,0.83,-18.5,3.0,0.0,,74.0,55.0,0.0,1,0.0,6.0,0,,11077.0,0.0,1.75
347,44.0,5.0,,第3节,-18.5,0.83,18.5,0.83,171.5,0.83,171.5,0.83,171.5,3.0,0.0,,74.0,55.0,0.0,1,0.0,6.0,0,,11077.0,0.0,1.75
348,44.0,5.0,,第3节,-18.5,0.83,18.5,0.83,171.5,0.83,171.5,0.83,171.5,3.0,0.0,,74.0,55.0,0.0,1,0.0,6.0,0,,11077.0,0.0,1.75
349,44.0,5.0,,第3节,-18.5,0.83,18.5,0.83,171.5,0.83,171.5,0.83,171.5,3.0,0.0,3.0,74.0,55.0,0.0,1,0.0,0.0,0,,1082.0,0.0,1.75
350,44.0,5.0,,第4节,-18.5,0.83,18.5,0.83,171.5,0.83,171.5,0.83,171.5,3.0,0.0,3.0,74.0,55.0,0.0,1,0.0,0.0,0,,1082.0,0.0,1.75
351,44.0,5.0,第4节,第4节,-18.5,0.83,18.5,0.83,171.5,0.83,171.5,0.83,171.5,3.0,0.0,3.0,74.0,55.0,0.0,1,10.0,0.0,0,,1082.0,0.0,1.75
352,44.0,5.0,第4节,第4节,-18.5,0.77,18.5,0.91,170.5,0.83,170.5,0.83,170.5,3.0,0.0,3.0,74.0,55.0,0.0,1,10.0,0.0,0,,1082.0,0.0,1.75
353,44.0,5.0,第4节,第4节,-18.5,0.77,18.5,0.91,170.5,0.83,170.5,0.83,170.5,3.0,0.0,3.0,74.0,55.0,0.0,1,10.0,0.0,0,,1082.0,0.0,1.75
354,44.0,5.0,第4节,第4节,-18.5,0.77,18.5,0.91,170.5,0.83,170.5,0.83,170.5,4.0,0.0,,74.0,55.0,0.0,1,10.0,0.0,0,,1090.0,0.0,1.75
355,44.0,5.0,第4节,第4节,-18.5,0.8,18.5,0.87,169.5,0.83,169.5,0.83,169.5,4.0,0.0,,74.0,55.0,0.0,1,10.0,0.0,0,,11077.0,0.0,1.75
356,44.0,5.0,第4节,第4节,-18.5,0.8,18.5,0.87,169.5,0.83,169.5,0.83,169.5,4.0,0.0,,74.0,55.0,0.0,1,9.0,42.0,0,,11077.0,0.0,1.75
357,44.0,5.0,第4节,第4节,-18.5,0.8,18.5,0.87,169.5,0.83,169.5,0.83,169.5,4.0,0.0,,74.0,55.0,0.0,1,9.0,42.0,0,,21077.0,0.0,1.75
358,44.0,5.0,第4节,第4节,-18.5,0.8,18.5,0.87,169.5,0.83,169.5,0.83,169.5,4.0,0.0,,74.0,55.0,0.0,1,9.0,30.0,0,,21077.0,0.0,1.75
359,44.0,5.0,第4节,第4节,-18.5,0.91,19.5,0.77,169.5,0.83,169.5,0.83,19.5,4.0,0.0,,74.0,55.0,0.0,1,9.0,30.0,0,,21077.0,0.0,1.75
360,44.0,5.0,第4节,第4节,-19.5,0.91,19.5,0.77,169.5,0.83,168.5,0.83,-19.5,4.0,0.0,,74.0,55.0,0.0,1,9.0,30.0,0,,21077.0,0.0,1.75
361,44.0,5.0,第4节,第4节,-19.5,0.91,19.5,0.77,168.5,0.83,168.5,0.83,168.5,4.0,0.0,,74.0,55.0,0.0,1,9.0,30.0,0,,21077.0,0.0,1.75
362,44.0,5.0,第4节,第4节,-19.5,0.91,19.5,0.77,168.5,0.83,168.5,0.83,168.5,4.0,0.0,,74.0,55.0,0.0,1,9.0,27.0,0,,21077.0,0.0,1.75
363,44.0,5.0,第4节,第4节,-19.5,0.91,19.5,0.77,168.5,0.83,168.5,0.83,168.5,4.0,0.0,,74.0,55.0,0.0,1,9.0,27.0,0,,11086.0,0.0,1.75
364,44.0,5.0,第4节,第4节,-19.5,0.91,19.5,0.77,168.5,0.83,168.5,0.83,168.5,4.0,0.0,,74.0,55.0,1.0,1,9.0,27.0,0,,21077.0,0.0,1.75
365,44.0,5.0,第4节,第4节,-19.5,0.91,19.5,0.77,168.5,0.83,168.5,0.83,168.5,4.0,0.0,,74.0,55.0,1.0,1,9.0,27.0,0,,21077.0,0.0,1.75
366,44.0,5.0,第4节,第4节,-19.5,0.91,19.5,0.77,168.5,0.83,168.5,0.83,168.5,4.0,0.0,,74.0,55.0,1.0,1,9.0,27.0,0,,21077.0,0.0,1.75
367,44.0,5.0,第4节,第4节,-19.5,0.91,19.5,0.77,168.5,0.83,168.5,0.83,168.5,4.0,0.0,,74.0,55.0,1.0,1,9.0,27.0,0,,21077.0,0.0,1.75
368,44.0,5.0,第4节,第4节,-19.5,0.91,19.5,0.77,168.5,0.83,168.5,0.83,168.5,4.0,0.0,,74.0,55.0,0.0,1,9.0,27.0,0,,21077.0,0.0,1.75
369,44.0,5.0,第4节,第4节,-19.5,0.91,19.5,0.77,168.5,0.83,168.5,0.83,168.5,4.0,0.0,,74.0,55.0,0.0,1,9.0,27.0,0,,21077.0,0.0,1.75
370,44.0,5.0,第4节,第4节,-19.5,0.91,19.5,0.77,168.5,0.83,168.5,0.83,168.5,4.0,0.0,,74.0,55.0,0.0,1,9.0,27.0,0,,21077.0,0.0,1.75
371,44.0,5.0,第4节,第4节,-19.5,0.87,20.5,0.8,168.5,0.83,168.5,0.83,20.5,4.0,0.0,1:2,74.0,55.0,0.0,1,9.0,27.0,0,,21078.0,0.0,1.75
372,44.0,5.0,第4节,第4节,-20.5,0.87,20.5,0.8,168.5,0.83,169.5,0.83,-20.5,4.0,0.0,1:2,74.0,55.0,0.0,1,9.0,27.0,0,,21078.0,0.0,1.75
373,44.0,5.0,第4节,第4节,-20.5,0.87,20.5,0.8,169.5,0.83,169.5,0.83,169.5,4.0,0.0,1:2,74.0,55.0,0.0,1,9.0,27.0,0,,21078.0,0.0,1.75
374,44.0,5.0,第4节,第4节,-20.5,0.87,20.5,0.8,169.5,0.83,169.5,0.83,169.5,4.0,0.0,1:2,74.0,55.0,0.0,1,9.0,27.0,0,,21079.0,0.0,1.75
375,44.0,5.0,第4节,第4节,-20.5,0.83,20.5,0.83,169.5,0.83,169.5,0.83,169.5,4.0,0.0,2:2,75.0,55.0,0.0,1,9.0,27.0,0,,21078.0,0.0,1.75
376,44.0,5.0,第4节,第4节,-20.5,0.83,20.5,0.83,169.5,0.83,169.5,0.83,169.5,4.0,0.0,2:2,75.0,55.0,0.0,1,9.0,27.0,0,,21080.0,0.0,1.75
377,44.0,5.0,第4节,第4节,-20.5,0.8,19.5,0.87,169.5,0.83,169.5,0.83,19.5,4.0,0.0,,75.0,55.0,0.0,1,9.0,27.0,0,,11077.0,0.0,1.75
378,44.0,5.0,第4节,第4节,-19.5,0.8,19.5,0.87,169.5,0.83,168.5,0.83,-19.5,4.0,0.0,,75.0,55.0,0.0,1,9.0,27.0,0,,11077.0,0.0,1.75
379,44.0,5.0,第4节,第4节,-19.5,0.8,19.5,0.87,168.5,0.83,168.5,0.83,168.5,4.0,0.0,,75.0,55.0,0.0,1,9.0,27.0,0,,11077.0,0.0,1.75
380,44.0,5.0,第4节,第4节,-19.5,0.8,19.5,0.87,168.5,0.83,168.5,0.83,168.5,4.0,0.0,,75.0,55.0,0.0,1,9.0,24.0,0,,11077.0,0.0,1.75
381,44.0,5.0,第4节,第4节,-19.5,0.91,20.5,0.77,168.5,0.83,168.5,0.83,20.5,4.0,0.0,,75.0,55.0,0.0,1,9.0,24.0,0,,21077.0,0.0,1.75
382,44.0,5.0,第4节,第4节,-20.5,0.91,20.5,0.77,168.5,0.83,167.5,0.83,-20.5,4.0,0.0,,75.0,55.0,0.0,1,9.0,24.0,0,,21077.0,0.0,1.75
383,44.0,5.0,第4节,第4节,-20.5,0.91,20.5,0.77,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,75.0,55.0,0.0,1,9.0,24.0,0,,21077.0,0.0,1.75
384,44.0,5.0,第4节,第4节,-20.5,0.91,20.5,0.77,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,75.0,55.0,0.0,1,9.0,9.0,0,,21077.0,0.0,1.75
385,44.0,5.0,第4节,第4节,-20.5,0.8,19.5,0.87,167.5,0.83,167.5,0.83,19.5,4.0,0.0,,75.0,55.0,0.0,1,9.0,9.0,0,,21077.0,0.0,1.75
386,44.0,5.0,第4节,第4节,-19.5,0.8,19.5,0.87,167.5,0.83,167.5,0.83,-19.5,4.0,0.0,,75.0,55.0,0.0,1,9.0,0.0,0,,11077.0,0.0,1.75
387,44.0,5.0,第4节,第4节,-19.5,0.8,19.5,0.87,167.5,0.83,167.5,0.83,-19.5,4.0,0.0,,75.0,55.0,0.0,1,8.0,0.0,0,,21077.0,0.0,1.75
388,44.0,5.0,第4节,第4节,-19.5,0.8,19.5,0.87,167.5,0.83,167.5,0.83,-19.5,4.0,0.0,,75.0,55.0,0.0,1,8.0,54.0,0,,21077.0,0.0,1.75
389,44.0,5.0,第4节,第4节,-19.5,0.87,20.5,0.8,167.5,0.83,167.5,0.83,20.5,4.0,0.0,,75.0,55.0,0.0,1,8.0,54.0,0,,21077.0,0.0,1.75
390,44.0,5.0,第4节,第4节,-20.5,0.87,20.5,0.8,167.5,0.83,166.5,0.83,-20.5,4.0,0.0,,75.0,55.0,0.0,1,8.0,54.0,0,,21077.0,0.0,1.75
391,44.0,5.0,第4节,第4节,-20.5,0.87,20.5,0.8,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,75.0,55.0,0.0,1,8.0,54.0,0,,21077.0,0.0,1.75
392,44.0,5.0,第4节,第4节,-20.5,0.87,20.5,0.8,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,75.0,55.0,0.0,1,8.0,53.0,0,,21077.0,0.0,1.75
393,44.0,5.0,第4节,第4节,-20.5,0.8,19.5,0.87,166.5,0.83,166.5,0.83,19.5,4.0,0.0,,75.0,55.0,0.0,1,8.0,53.0,0,,11077.0,0.0,1.75
394,44.0,5.0,第4节,第4节,-19.5,0.8,19.5,0.87,166.5,0.83,166.5,0.83,-19.5,4.0,0.0,,75.0,55.0,0.0,1,8.0,49.0,0,,11077.0,0.0,1.75
395,44.0,5.0,第4节,第4节,-19.5,0.8,19.5,0.87,166.5,0.83,166.5,0.83,-19.5,4.0,0.0,,75.0,55.0,0.0,1,8.0,49.0,0,,11077.0,0.0,1.75
396,44.0,5.0,第4节,第4节,-19.5,0.8,19.5,0.87,166.5,0.83,166.5,0.83,-19.5,4.0,0.0,,75.0,55.0,0.0,0.0,8.0,53.0,0,,11077.0,0.0,1.75
397,44.0,5.0,第4节,第4节,-19.5,0.8,19.5,0.87,166.5,0.83,166.5,0.83,-19.5,4.0,0.0,,75.0,55.0,0.0,0.0,8.0,53.0,0,,11077.0,0.0,1.75
398,44.0,5.0,第4节,第4节,-19.5,0.8,19.5,0.87,166.5,0.83,166.5,0.83,-19.5,4.0,0.0,,75.0,55.0,0.0,0.0,8.0,49.0,0,,11077.0,0.0,1.75
399,44.0,5.0,第4节,第4节,-19.5,0.83,19.5,0.83,165.5,0.83,165.5,0.83,165.5,4.0,0.0,,75.0,55.0,0.0,0.0,8.0,49.0,0,,11077.0,0.0,1.75
400,44.0,5.0,第4节,第4节,-19.5,0.83,19.5,0.83,165.5,0.83,165.5,0.83,165.5,4.0,0.0,,75.0,55.0,0.0,0.0,8.0,44.0,0,,11077.0,0.0,1.75
401,44.0,5.0,第4节,第4节,-19.5,0.83,19.5,0.83,165.5,0.83,165.5,0.83,165.5,4.0,0.0,,75.0,55.0,0.0,0.0,8.0,44.0,0,,11077.0,0.0,1.75
402,44.0,5.0,第4节,第4节,-19.5,0.83,19.5,0.83,165.5,0.83,165.5,0.83,165.5,4.0,0.0,,75.0,55.0,0.0,0.0,8.0,41.0,0,,11077.0,0.0,1.75
403,44.0,5.0,第4节,第4节,-19.5,0.83,19.5,0.83,165.5,0.83,165.5,0.83,165.5,4.0,0.0,,75.0,55.0,0.0,0.0,8.0,41.0,0,,21077.0,0.0,1.75
404,44.0,5.0,第4节,第4节,-19.5,0.83,19.5,0.83,165.5,0.83,165.5,0.83,165.5,4.0,0.0,,75.0,55.0,0.0,1.0,8.0,32.0,0,,21077.0,0.0,1.75
405,44.0,5.0,第4节,第4节,-19.5,0.87,20.5,0.8,165.5,0.83,165.5,0.83,20.5,4.0,0.0,,75.0,55.0,0.0,1.0,8.0,32.0,0,,21077.0,0.0,1.75
406,44.0,5.0,第4节,第4节,-20.5,0.87,20.5,0.8,165.5,0.83,165.5,0.83,-20.5,4.0,0.0,,75.0,55.0,0.0,1.0,8.0,31.0,0,,21077.0,0.0,1.75
407,44.0,5.0,第4节,第4节,-20.5,0.87,20.5,0.8,165.5,0.83,165.5,0.83,-20.5,4.0,0.0,,75.0,55.0,0.0,1.0,8.0,31.0,0,,21074.0,0.0,1.75
408,44.0,5.0,第4节,第4节,-20.5,0.87,20.5,0.8,165.5,0.83,165.5,0.83,-20.5,4.0,0.0,,77.0,55.0,0.0,1.0,8.0,31.0,0,,11077.0,0.0,1.75
409,44.0,5.0,第4节,第4节,-20.5,0.83,21.5,0.83,165.5,0.83,165.5,0.83,21.5,4.0,0.0,,77.0,55.0,0.0,1.0,8.0,31.0,0,,11077.0,0.0,1.75
410,44.0,5.0,第4节,第4节,-21.5,0.83,21.5,0.83,165.5,0.83,167.5,0.83,-21.5,4.0,0.0,,77.0,55.0,0.0,1.0,8.0,31.0,0,,11077.0,0.0,1.75
411,44.0,5.0,第4节,第4节,-21.5,0.83,21.5,0.83,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,77.0,55.0,0.0,1.0,8.0,31.0,0,,11077.0,0.0,1.75
412,44.0,5.0,第4节,第4节,-21.5,0.83,21.5,0.83,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,77.0,55.0,0.0,1.0,8.0,31.0,0,,11086.0,0.0,1.75
413,44.0,5.0,第4节,第4节,-21.5,0.83,21.5,0.83,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,77.0,55.0,1.0,1.0,8.0,31.0,0,,21077.0,0.0,1.75
414,44.0,5.0,第4节,第4节,-21.5,0.83,21.5,0.83,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,77.0,55.0,1.0,1.0,8.0,31.0,0,,21077.0,0.0,1.75
415,44.0,5.0,第4节,第4节,-21.5,0.83,21.5,0.83,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,77.0,55.0,1.0,1.0,8.0,31.0,0,,21077.0,0.0,1.75
416,44.0,5.0,第4节,第4节,-21.5,0.83,22.5,0.83,167.5,0.83,167.5,0.83,22.5,4.0,0.0,,77.0,55.0,1.0,1.0,8.0,31.0,0,,21077.0,0.0,1.75
417,44.0,5.0,第4节,第4节,-22.5,0.83,22.5,0.83,167.5,0.83,167.5,0.83,-22.5,4.0,0.0,,77.0,55.0,0.0,1.0,8.0,31.0,0,,21077.0,0.0,1.75
418,44.0,5.0,第4节,第4节,-22.5,0.83,22.5,0.83,167.5,0.83,167.5,0.83,-22.5,4.0,0.0,,77.0,55.0,0.0,1.0,8.0,31.0,0,,21077.0,0.0,1.75
419,44.0,5.0,第4节,第4节,-22.5,0.83,22.5,0.83,167.5,0.83,167.5,0.83,-22.5,4.0,0.0,,77.0,55.0,0.0,1.0,8.0,31.0,0,,21077.0,0.0,1.75
420,44.0,5.0,第4节,第4节,-22.5,0.83,22.5,0.83,167.5,1.0,167.5,0.71,-22.5,4.0,0.0,1:1,77.0,55.0,0.0,1.0,8.0,31.0,0,,21078.0,0.0,1.75
421,44.0,5.0,第4节,第4节,-22.5,0.83,22.5,0.83,167.5,1.0,167.5,0.71,-22.5,4.0,0.0,1:1,77.0,55.0,0.0,1.0,8.0,31.0,0,,21079.0,0.0,1.75
422,44.0,5.0,第4节,第4节,-22.5,0.83,22.5,0.83,167.5,1.0,167.5,0.71,-22.5,4.0,0.0,,78.0,55.0,0.0,1.0,8.0,31.0,0,,11077.0,0.0,1.75
423,44.0,5.0,第4节,第4节,-22.5,0.77,22.5,0.91,168.5,0.83,168.5,0.83,168.5,4.0,0.0,,78.0,55.0,0.0,1.0,8.0,31.0,0,,11077.0,0.0,1.75
424,44.0,5.0,第4节,第4节,-22.5,0.77,22.5,0.91,168.5,0.83,168.5,0.83,168.5,4.0,0.0,,78.0,55.0,0.0,0.0,8.0,27.0,0,,11077.0,0.0,1.75
425,44.0,5.0,第4节,第4节,-22.5,0.83,23.5,0.83,168.5,0.83,168.5,0.83,23.5,4.0,0.0,,78.0,55.0,0.0,0.0,8.0,27.0,0,,21077.0,0.0,1.75
426,44.0,5.0,第4节,第4节,-23.5,0.83,23.5,0.83,168.5,0.83,168.5,0.83,-23.5,4.0,0.0,,78.0,55.0,0.0,0.0,8.0,26.0,0,,21077.0,0.0,1.75
427,44.0,5.0,第4节,第4节,-23.5,0.83,23.5,0.83,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,78.0,55.0,0.0,0.0,8.0,26.0,0,,21077.0,0.0,1.75
428,44.0,5.0,第4节,第4节,-23.5,0.83,23.5,0.83,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,78.0,55.0,0.0,0.0,8.0,22.0,0,,21077.0,0.0,1.75
