,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
183,44.0,5.0,第4节,21.5,0.83,-21.5,0.83,147.5,0.83,147.5,0.83,21.5,4.0,,,11.0,3.0,14.0,15.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,71.0,1.0,1.0,6.0,45.0,0.0,20180519162806.0,11077.0,0.0,0.0
184,44.0,5.0,第4节,21.5,0.83,-21.5,0.83,147.5,0.83,147.5,0.83,21.5,4.0,,,11.0,3.0,14.0,15.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,71.0,1.0,1.0,6.0,45.0,0.0,20180519162806.0,11077.0,0.0,0.0
185,44.0,5.0,第4节,21.5,0.83,-21.5,0.83,147.5,0.83,147.5,0.83,21.5,4.0,,,11.0,3.0,14.0,15.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,71.0,1.0,1.0,6.0,45.0,0.0,20180519162806.0,11077.0,0.0,0.0
186,44.0,5.0,第4节,21.5,0.83,-21.5,0.83,147.5,0.83,147.5,0.83,21.5,4.0,,,11.0,3.0,14.0,15.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,71.0,0.0,1.0,6.0,45.0,0.0,20180519162806.0,11077.0,0.0,0.0
187,44.0,5.0,第4节,21.5,0.83,-21.5,0.83,147.5,0.83,147.5,0.83,21.5,4.0,,,11.0,3.0,14.0,15.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,71.0,0.0,1.0,6.0,45.0,0.0,20180519162806.0,11077.0,0.0,0.0
188,44.0,5.0,第4节,21.5,0.83,-21.5,0.83,147.5,0.83,147.5,0.83,21.5,4.0,,,11.0,3.0,14.0,15.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,71.0,0.0,1.0,6.0,45.0,0.0,20180519162806.0,11077.0,0.0,0.0
189,44.0,5.0,第4节,21.5,0.83,-21.5,0.83,147.5,0.83,147.5,0.83,21.5,4.0,,,11.0,3.0,14.0,15.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,71.0,0.0,0.0,6.0,44.0,1.0,20180519162829.0,11077.0,0.0,0.0
190,44.0,5.0,第4节,21.5,0.83,-21.5,0.83,147.5,0.83,147.5,0.83,21.5,4.0,,,11.0,3.0,14.0,15.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,71.0,0.0,0.0,6.0,44.0,1.0,20180519162829.0,11077.0,0.0,0.0
191,44.0,5.0,第4节,21.5,0.83,-21.5,0.83,147.5,0.83,147.5,0.83,21.5,4.0,,,11.0,3.0,14.0,15.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,71.0,0.0,1.0,6.0,44.0,0.0,20180519162830.0,11077.0,0.0,0.0
192,44.0,5.0,第4节,21.5,0.83,-21.5,0.83,147.5,0.83,147.5,0.83,21.5,4.0,,,11.0,3.0,14.0,15.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,71.0,0.0,1.0,6.0,44.0,0.0,20180519162830.0,11077.0,0.0,0.0
193,44.0,5.0,第4节,21.5,0.83,-21.5,0.83,147.5,0.83,147.5,0.83,21.5,4.0,,,11.0,3.0,14.0,15.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,71.0,0.0,1.0,6.0,43.0,1.0,20180519162835.0,11077.0,0.0,0.0
194,44.0,5.0,第4节,21.5,0.83,-21.5,0.83,147.5,0.83,147.5,0.83,21.5,4.0,,,11.0,3.0,14.0,15.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,71.0,0.0,1.0,6.0,43.0,1.0,20180519162835.0,11077.0,0.0,0.0
195,44.0,5.0,第4节,21.5,0.83,-21.5,0.83,147.5,0.83,147.5,0.83,21.5,4.0,,,11.0,3.0,14.0,15.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,71.0,0.0,1.0,6.0,25.0,0.0,20180519162851.0,11077.0,0.0,0.0
196,44.0,5.0,第4节,21.5,0.83,-21.5,0.83,147.5,0.83,147.5,0.83,21.5,4.0,,,11.0,3.0,14.0,15.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,71.0,0.0,1.0,6.0,25.0,0.0,20180519162851.0,11077.0,0.0,0.0
197,44.0,5.0,第4节,21.5,0.83,-21.5,0.83,147.5,0.83,147.5,0.83,21.5,4.0,,,11.0,3.0,14.0,15.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,71.0,0.0,1.0,6.0,25.0,1.0,20180519162902.0,11077.0,0.0,0.0
198,44.0,5.0,第4节,21.5,0.83,-21.5,0.83,145.5,1.0,145.5,0.71,145.5,4.0,,,11.0,3.0,14.0,15.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,71.0,0.0,1.0,6.0,25.0,1.0,20180519162902.0,11077.0,0.0,0.0
199,44.0,5.0,第4节,21.5,0.83,-21.5,0.83,145.5,1.0,145.5,0.71,145.5,4.0,,,11.0,3.0,14.0,15.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,71.0,0.0,1.0,6.0,24.0,1.0,20180519162903.0,11077.0,0.0,0.0
200,44.0,5.0,第4节,21.5,0.83,-21.5,0.83,145.5,1.0,145.5,0.71,145.5,4.0,,,11.0,3.0,14.0,15.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,71.0,0.0,1.0,6.0,24.0,1.0,20180519162903.0,21077.0,0.0,0.0
201,44.0,5.0,第4节,21.5,0.83,-21.5,0.83,145.5,1.0,145.5,0.71,145.5,4.0,,,11.0,3.0,14.0,15.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,71.0,0.0,1.0,6.0,16.0,1.0,20180519162911.0,21077.0,0.0,0.0
202,44.0,5.0,第4节,21.5,0.8,-20.5,0.87,145.5,1.0,145.5,0.71,-20.5,4.0,,,11.0,3.0,14.0,15.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,71.0,0.0,1.0,6.0,16.0,1.0,20180519162911.0,21077.0,0.0,0.0
203,44.0,5.0,第4节,20.5,0.8,-20.5,0.87,145.5,0.83,145.5,0.83,20.5,4.0,,,11.0,3.0,14.0,16.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,52.0,54.0,0.0,1.0,6.0,16.0,1.0,20180519162911.0,21074.0,0.0,0.0
204,44.0,5.0,第4节,20.5,0.8,-20.5,0.87,145.5,0.83,145.5,0.83,20.5,4.0,,,11.0,3.0,14.0,16.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,54.0,71.0,0.0,1.0,6.0,16.0,1.0,20180519162911.0,11077.0,0.0,0.0
205,44.0,5.0,第4节,20.5,0.83,-19.5,0.83,145.5,0.83,145.5,0.83,-19.5,4.0,,,11.0,3.0,14.0,16.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,54.0,71.0,0.0,1.0,6.0,16.0,1.0,20180519162911.0,11077.0,0.0,0.0
206,44.0,5.0,第4节,19.5,0.83,-19.5,0.83,145.5,0.83,147.5,0.83,19.5,4.0,,,11.0,3.0,14.0,16.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,54.0,71.0,0.0,1.0,6.0,16.0,1.0,20180519162911.0,11077.0,0.0,0.0
207,44.0,5.0,第4节,19.5,0.83,-19.5,0.83,147.5,0.83,147.5,0.83,147.5,4.0,,,11.0,3.0,14.0,16.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,54.0,71.0,0.0,1.0,6.0,16.0,1.0,20180519162911.0,11077.0,0.0,0.0
208,44.0,5.0,第4节,19.5,0.83,-19.5,0.83,147.5,0.83,147.5,0.83,147.5,4.0,,,11.0,3.0,14.0,16.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,54.0,71.0,0.0,1.0,6.0,11.0,1.0,20180519162915.0,11077.0,0.0,0.0
209,44.0,5.0,第4节,19.5,0.83,-19.5,0.83,147.5,0.83,147.5,0.83,147.5,4.0,,,11.0,3.0,14.0,16.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,54.0,71.0,0.0,1.0,6.0,11.0,1.0,20180519162915.0,11077.0,0.0,0.0
210,44.0,5.0,第4节,19.5,0.83,-19.5,0.83,147.5,0.83,147.5,0.83,147.5,4.0,,,11.0,3.0,14.0,16.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,54.0,71.0,0.0,1.0,6.0,11.0,1.0,20180519162917.0,11077.0,0.0,0.0
211,44.0,5.0,第4节,19.5,0.83,-19.5,0.83,147.5,0.83,147.5,0.83,147.5,4.0,,,11.0,3.0,14.0,16.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,54.0,71.0,0.0,1.0,6.0,11.0,1.0,20180519162917.0,21077.0,0.0,0.0
212,44.0,5.0,第4节,19.5,0.83,-19.5,0.83,147.5,0.83,147.5,0.83,147.5,4.0,,,11.0,3.0,14.0,16.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,54.0,71.0,0.0,1.0,6.0,4.0,1.0,20180519162923.0,21077.0,0.0,0.0
213,44.0,5.0,第4节,19.5,0.8,-18.5,0.87,147.5,0.83,147.5,0.83,-18.5,4.0,,,11.0,3.0,14.0,16.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,54.0,71.0,0.0,1.0,6.0,4.0,1.0,20180519162923.0,21077.0,0.0,0.0
214,44.0,5.0,第4节,18.5,0.8,-18.5,0.87,147.5,0.83,146.5,0.83,18.5,4.0,,,11.0,3.0,14.0,16.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,54.0,71.0,0.0,1.0,6.0,4.0,1.0,20180519162923.0,21077.0,0.0,0.0
215,44.0,5.0,第4节,18.5,0.8,-18.5,0.87,146.5,0.83,146.5,0.83,146.5,4.0,,,11.0,3.0,14.0,16.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,54.0,71.0,0.0,1.0,6.0,4.0,1.0,20180519162923.0,21077.0,0.0,0.0
216,44.0,5.0,第4节,18.5,0.8,-18.5,0.87,146.5,0.83,146.5,0.83,146.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,54.0,56.0,0.0,1.0,6.0,4.0,1.0,20180519162923.0,21074.0,0.0,0.0
217,44.0,5.0,第4节,18.5,0.8,-17.5,0.87,146.5,0.83,146.5,0.83,-17.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,54.0,56.0,0.0,1.0,6.0,4.0,1.0,20180519162923.0,11077.0,0.0,0.0
218,44.0,5.0,第4节,17.5,0.8,-17.5,0.87,146.5,0.83,148.5,0.83,17.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,54.0,56.0,0.0,1.0,6.0,4.0,1.0,20180519162923.0,11077.0,0.0,0.0
219,44.0,5.0,第4节,17.5,0.8,-17.5,0.87,148.5,0.83,148.5,0.83,148.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,54.0,56.0,0.0,1.0,6.0,4.0,1.0,20180519162923.0,11077.0,0.0,0.0
220,44.0,5.0,第4节,17.5,0.8,-17.5,0.87,148.5,0.83,148.5,0.83,148.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,6.0,0.0,1.0,20180519162926.0,11077.0,0.0,0.0
221,44.0,5.0,第4节,17.5,0.8,-17.5,0.87,148.5,0.83,148.5,0.83,148.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,6.0,0.0,1.0,20180519162926.0,11077.0,0.0,0.0
222,44.0,5.0,第4节,17.5,0.8,-17.5,0.87,148.5,0.83,148.5,0.83,148.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,6.0,0.0,1.0,20180519162930.0,11077.0,0.0,0.0
223,44.0,5.0,第4节,17.5,0.8,-17.5,0.87,148.5,0.83,148.5,0.83,148.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,6.0,0.0,0.0,20180519162930.0,11077.0,0.0,0.0
224,44.0,5.0,第4节,17.5,0.8,-17.5,0.87,148.5,0.83,148.5,0.83,148.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,40.0,0.0,20180519162947.0,11077.0,0.0,0.0
225,44.0,5.0,第4节,17.5,0.8,-17.5,0.87,148.5,0.83,148.5,0.83,148.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,40.0,1.0,20180519162947.0,21077.0,0.0,0.0
226,44.0,5.0,第4节,17.5,0.8,-17.5,0.87,148.5,0.83,148.5,0.83,148.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,40.0,1.0,20180519163000.0,21077.0,0.0,0.0
227,44.0,5.0,第4节,17.5,0.8,-17.5,0.87,148.5,0.83,148.5,0.83,148.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,39.0,1.0,20180519163000.0,21077.0,0.0,0.0
228,44.0,5.0,第4节,17.5,0.8,-16.5,0.87,148.5,0.83,148.5,0.83,-16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,39.0,1.0,20180519163000.0,21077.0,0.0,0.0
229,44.0,5.0,第4节,16.5,0.8,-16.5,0.87,148.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,39.0,1.0,20180519163000.0,21077.0,0.0,0.0
230,44.0,5.0,第4节,16.5,0.8,-16.5,0.87,147.5,0.83,147.5,0.83,147.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,39.0,1.0,20180519163000.0,21077.0,0.0,0.0
231,44.0,5.0,第4节,16.5,0.8,-16.5,0.87,147.5,0.83,147.5,0.83,147.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,0.0,5.0,24.0,1.0,20180519163015.0,21077.0,0.0,0.0
232,44.0,5.0,第4节,16.5,0.8,-16.5,0.87,147.5,0.83,147.5,0.83,147.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,0.0,5.0,24.0,0.0,20180519163015.0,21077.0,0.0,0.0
233,44.0,5.0,第4节,16.5,0.8,-16.5,0.87,147.5,0.83,147.5,0.83,147.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,24.0,0.0,20180519163015.0,21077.0,0.0,0.0
234,44.0,5.0,第4节,16.5,0.8,-16.5,0.87,147.5,0.83,147.5,0.83,147.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,23.0,1.0,20180519163032.0,11077.0,0.0,0.0
235,44.0,5.0,第4节,16.5,0.77,-17.5,0.91,147.5,0.83,147.5,0.83,-17.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,23.0,1.0,20180519163032.0,11077.0,0.0,0.0
236,44.0,5.0,第4节,17.5,0.77,-17.5,0.91,147.5,0.83,147.5,0.83,17.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,12.0,1.0,20180519163044.0,11077.0,0.0,0.0
237,44.0,5.0,第4节,17.5,0.77,-16.5,0.91,147.5,0.83,147.5,0.83,-16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,12.0,1.0,20180519163044.0,21077.0,0.0,0.0
238,44.0,5.0,第4节,16.5,0.77,-16.5,0.91,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,11.0,0.0,20180519163046.0,11077.0,0.0,0.0
239,44.0,5.0,第4节,16.5,0.77,-16.5,0.91,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,11.0,0.0,20180519163046.0,11077.0,0.0,0.0
240,44.0,5.0,第4节,16.5,0.77,-16.5,0.91,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,11.0,1.0,20180519163046.0,11077.0,0.0,0.0
241,44.0,5.0,第4节,16.5,0.77,-17.5,0.91,147.5,0.83,147.5,0.83,-17.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,11.0,1.0,20180519163046.0,11077.0,0.0,0.0
242,44.0,5.0,第4节,17.5,0.77,-17.5,0.91,147.5,0.83,147.5,0.83,17.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,11.0,1.0,20180519163046.0,21077.0,0.0,0.0
243,44.0,5.0,第4节,17.5,0.77,-16.5,0.91,147.5,0.83,147.5,0.83,-16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,11.0,1.0,20180519163046.0,21077.0,0.0,0.0
244,44.0,5.0,第4节,16.5,0.77,-16.5,0.91,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,5.0,1.0,20180519163050.0,21077.0,0.0,0.0
245,44.0,5.0,第4节,16.5,0.77,-16.5,0.91,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,5.0,1.0,20180519163050.0,21077.0,0.0,0.0
246,44.0,5.0,第4节,16.5,0.77,-16.5,0.91,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,5.0,1.0,20180519163052.0,21077.0,0.0,0.0
247,44.0,5.0,第4节,16.5,0.77,-16.5,0.91,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,5.0,0.0,20180519163052.0,21077.0,0.0,0.0
248,44.0,5.0,第4节,16.5,0.77,-16.5,0.91,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,1.0,0.0,20180519163055.0,21077.0,0.0,0.0
249,44.0,5.0,第4节,16.5,0.77,-16.5,0.91,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,1.0,1.0,20180519163055.0,21077.0,0.0,0.0
250,44.0,5.0,第4节,16.5,0.77,-16.5,0.91,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,1.0,1.0,20180519163108.0,21077.0,0.0,0.0
251,44.0,5.0,第4节,16.5,0.77,-16.5,0.91,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,1.0,1.0,20180519163108.0,21077.0,0.0,0.0
252,44.0,5.0,第4节,16.5,0.77,-16.5,0.91,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,0.0,1.0,20180519163109.0,21077.0,0.0,0.0
253,44.0,5.0,第4节,16.5,0.77,-17.5,0.91,147.5,0.83,147.5,0.83,-17.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,5.0,0.0,1.0,20180519163109.0,11077.0,0.0,0.0
254,44.0,5.0,第4节,17.5,0.77,-17.5,0.91,147.5,0.83,147.5,0.83,17.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,42.0,1.0,20180519163124.0,11077.0,0.0,0.0
255,44.0,5.0,第4节,17.5,0.91,-15.5,0.77,147.5,0.83,147.5,0.83,-15.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,42.0,1.0,20180519163124.0,21077.0,0.0,0.0
256,44.0,5.0,第4节,15.5,0.91,-15.5,0.77,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,37.0,0.0,20180519163130.0,21077.0,0.0,0.0
257,44.0,5.0,第4节,15.5,0.91,-15.5,0.77,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,37.0,0.0,20180519163130.0,21077.0,0.0,0.0
258,44.0,5.0,第4节,15.5,0.91,-15.5,0.77,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,37.0,1.0,20180519163141.0,21077.0,0.0,0.0
259,44.0,5.0,第4节,15.5,0.91,-15.5,0.77,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,37.0,1.0,20180519163141.0,21077.0,0.0,0.0
260,44.0,5.0,第4节,15.5,0.91,-15.5,0.77,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,36.0,1.0,20180519163142.0,21077.0,0.0,0.0
261,44.0,5.0,第4节,15.5,0.91,-15.5,0.77,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,36.0,0.0,20180519163142.0,21077.0,0.0,0.0
262,44.0,5.0,第4节,15.5,0.91,-15.5,0.77,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,22.0,0.0,20180519163152.0,21077.0,0.0,0.0
263,44.0,5.0,第4节,15.5,0.91,-15.5,0.77,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,22.0,1.0,20180519163152.0,21077.0,0.0,0.0
264,44.0,5.0,第4节,15.5,0.91,-15.5,0.77,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,22.0,1.0,20180519163154.0,21077.0,0.0,0.0
265,44.0,5.0,第4节,15.5,0.91,-15.5,0.77,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,22.0,1.0,20180519163154.0,21077.0,0.0,0.0
266,44.0,5.0,第4节,15.5,0.91,-15.5,0.77,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,21.0,1.0,20180519163155.0,21077.0,0.0,0.0
267,44.0,5.0,第4节,15.5,0.91,-16.5,0.77,147.5,0.83,147.5,0.83,-16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,21.0,1.0,20180519163155.0,11077.0,0.0,0.0
268,44.0,5.0,第4节,16.5,0.91,-16.5,0.77,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,1.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,6.0,0.0,20180519163210.0,11077.0,0.0,0.0
269,44.0,5.0,第4节,16.5,0.91,-16.5,0.77,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,6.0,0.0,20180519163210.0,21086.0,0.0,0.0
270,44.0,5.0,第4节,16.5,0.91,-16.5,0.77,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,56.0,71.0,1.0,1.0,4.0,6.0,0.0,20180519163210.0,11077.0,0.0,0.0
271,44.0,5.0,第4节,16.5,0.8,-17.5,0.87,147.5,0.83,147.5,0.83,-17.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,56.0,71.0,1.0,1.0,4.0,6.0,0.0,20180519163210.0,11077.0,0.0,0.0
272,44.0,5.0,第4节,17.5,0.8,-17.5,0.87,147.5,0.83,147.5,0.83,17.5,4.0,1:2,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,6.0,0.0,20180519163210.0,11078.0,0.0,0.0
