,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
97,44.0,5.0,4.0,7.5,0.0,-7.5,0.0,155.5,1.0,155.5,0.7142857142857143,3.0,,10.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,72,0,1,1.0,32.0,1.0,20181019122756.0,11077.0
98,44.0,5.0,4.0,7.5,0.0,-7.5,0.0,155.5,1.0,155.5,0.7142857142857143,3.0,,10.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,72,0,1,1.0,23.0,1.0,20181019122805.0,11077.0
99,44.0,5.0,4.0,7.5,0.0,-7.5,0.0,155.5,1.0,155.5,0.7142857142857143,3.0,,10.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,79,72,0,1,1.0,15.0,1.0,20181019122813.0,11077.0
100,44.0,5.0,4.0,9.5,0.0,-9.5,0.0,155.5,1.0,155.5,0.7142857142857143,1.0,^,11.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,82,72,0,1,1.0,15.0,1.0,20181019122813.0,11075^21077
101,44.0,5.0,4.0,9.5,0.0,-9.5,0.0,155.5,1.0,155.5,0.7142857142857143,1.0,,11.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,82,72,0,1,1.0,8.0,1.0,20181019122820.0,21077.0
102,44.0,5.0,4.0,9.5,0.0,-9.5,0.0,155.5,1.0,155.5,0.7142857142857143,1.0,,11.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,82,72,0,1,1.0,4.0,1.0,20181019122826.0,21077.0
103,44.0,5.0,4.0,9.5,0.0,-9.5,0.0,155.5,1.0,155.5,0.7142857142857143,1.0,,11.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,82,72,0,1,0.0,55.0,1.0,20181019122834.0,21077.0
104,44.0,5.0,4.0,10.5,0.0,-10.5,0.0,155.5,1.0,155.5,0.7142857142857143,1.0,,11.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,82,72,0,1,0.0,49.0,1.0,20181019122840.0,11077.0
105,44.0,5.0,4.0,10.5,0.0,-10.5,0.0,155.5,1.0,155.5,0.7142857142857143,1.0,,11.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,82,72,0,1,0.0,47.0,1.0,20181019122844.0,11077.0
106,44.0,5.0,4.0,10.5,0.0,-10.5,0.0,155.5,1.0,155.5,0.7142857142857143,1.0,,11.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,82,72,0,1,0.0,38.0,1.0,20181019122853.0,11077.0
107,44.0,5.0,4.0,10.5,0.0,-10.5,0.0,155.5,1.0,155.5,0.7142857142857143,1.0,,11.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,82,72,0,1,0.0,30.0,1.0,20181019122901.0,11077.0
108,44.0,5.0,4.0,10.5,0.0,-10.5,0.0,155.5,1.0,155.5,0.7142857142857143,1.0,,11.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,82,72,0,1,0.0,27.0,1.0,20181019122904.0,11077.0
109,44.0,5.0,4.0,10.5,0.0,-10.5,0.0,155.5,1.0,155.5,0.7142857142857143,1.0,,11.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,82,72,0,1,0.0,18.0,1.0,20181019122913.0,11077.0
110,44.0,5.0,4.0,9.5,0.0,-9.5,0.0,155.5,1.0,155.5,0.7142857142857143,1.0,,11.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,82,72,0,1,0.0,13.0,1.0,20181019122917.0,21077.0
111,44.0,5.0,4.0,9.5,0.0,-9.5,0.0,155.5,1.0,155.5,0.7142857142857143,1.0,,11.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,82,72,0,1,0.0,4.0,1.0,20181019122926.0,21077.0
112,44.0,5.0,4.0,9.5,0.0,-9.5,0.0,155.5,1.0,155.5,0.7142857142857143,1.0,,11.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,82,72,0,1,0.0,0.0,0.0,20181019122932.0,21077.0
113,44.0,5.0,4.0,9.5,0.0,-9.5,0.0,155.5,1.0,155.5,0.7142857142857143,1.0,,11.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,82,72,0,1,0.0,0.0,0.0,20181019122934.0,21077.0
114,44.0,5.0,4.0,9.5,0.0,-9.5,0.0,155.5,1.0,155.5,0.7142857142857143,1.0,,11.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,82,72,0,1,0.0,0.0,0.0,20181019122934.0,1084.0
115,44.0,5.0,4.0,9.5,0.0,-9.5,0.0,155.5,1.0,155.5,0.7142857142857143,1.0,,11.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,82,72,0,1,0.0,0.0,0.0,20181019122938.0,1084.0
116,44.0,5.0,4.0,9.5,0.0,-9.5,0.0,155.5,1.0,155.5,0.7142857142857143,1.0,,11.0,7.0,21.0,23.0,7,5.0,4,3.0,3.0,3.0,77.8,83.3,82,72,0,1,0.0,0.0,0.0,20181019122938.0,1084.0
