,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
192,下半场,下半场,2.5,0.87,-2.5,0.87,118.5,0.91,118.5,0.83,2.5,2.0,,7.0,5.0,7.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,34.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
193,下半场,下半场,2.5,0.91,-1.5,0.83,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,7.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,34.0,0.0,1,18.0,GD,0.0,1.0,,21077.0,0.0,0.0
194,下半场,下半场,1.5,0.91,-1.5,0.83,118.5,0.91,118.5,0.83,1.5,2.0,,7.0,5.0,7.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,34.0,1.0,1,18.0,GD,0.0,1.0,,21077.0,0.0,0.0
195,下半场,下半场,1.5,0.91,-1.5,0.83,118.5,0.91,118.5,0.83,1.5,2.0,,7.0,5.0,7.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,34.0,1.0,1,18.0,GD,0.0,1.0,,21077.0,0.0,0.0
196,下半场,下半场,1.5,0.91,-1.5,0.83,118.5,0.91,118.5,0.83,1.5,2.0,,7.0,5.0,7.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,34.0,1.0,1,18.0,GD,0.0,1.0,,21077.0,0.0,0.0
197,下半场,下半场,1.5,0.91,-1.5,0.83,118.5,0.91,118.5,0.83,1.5,2.0,,7.0,5.0,7.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,34.0,1.0,1,18.0,GD,0.0,1.0,,21077.0,0.0,0.0
198,下半场,下半场,1.5,0.91,-1.5,0.83,118.5,0.91,118.5,0.83,1.5,2.0,,7.0,5.0,7.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,34.0,0.0,1,18.0,GD,0.0,1.0,,21077.0,0.0,0.0
199,下半场,下半场,1.5,0.91,-1.5,0.83,118.5,0.91,118.5,0.83,1.5,2.0,,7.0,5.0,7.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,34.0,0.0,1,18.0,GD,0.0,1.0,,21077.0,0.0,0.0
200,下半场,下半场,1.5,0.91,-1.5,0.83,118.5,0.91,118.5,0.83,1.5,2.0,,7.0,5.0,7.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,34.0,0.0,1,18.0,GD,0.0,1.0,,21077.0,0.0,0.0
201,下半场,下半场,1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,1.5,2.0,,7.0,5.0,7.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,36.0,0.0,1,18.0,GD,0.0,1.0,,21074.0,0.0,0.0
202,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,7.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,36.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.71,1.1
203,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,7.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,37.0,0.0,1,18.0,GD,0.0,1.0,,21077.0,0.61,1.35
204,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,7.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,37.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.61,1.35
205,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,7.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,37.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
206,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,7.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,37.0,0.0,1,18.0,GD,0.0,1.0,,21077.0,0.47,1.7
207,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,7.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,38.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
208,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,7.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,37.0,0.0,1,18.0,GD,0.0,1.0,,21077.0,0.47,1.7
209,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,7.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,37.0,0.0,1,18.0,GD,0.0,1.0,,21077.0,0.47,1.7
210,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,7.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,37.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
211,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,7.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,37.0,0.0,1,1.0,GD,56.0,0.0,,11077.0,0.0,0.0
212,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,7.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,39.0,0.0,1,1.0,GD,56.0,0.0,,21074.0,0.0,0.0
213,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,7.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,39.0,0.0,1,1.0,GD,56.0,0.0,,21074.0,0.0,0.0
214,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,7.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,39.0,0.0,1,1.0,GD,56.0,1.0,,21074.0,0.0,0.0
215,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,7.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,39.0,0.0,1,1.0,GD,56.0,1.0,,21074.0,0.0,0.0
216,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,7.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,39.0,0.0,1,1.0,GD,54.0,0.0,,21074.0,0.0,0.0
217,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,7.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,39.0,0.0,1,1.0,GD,54.0,0.0,,21074.0,0.0,0.0
218,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,7.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,39.0,1.0,1,1.0,GD,54.0,0.0,,21074.0,0.0,0.0
219,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,39.0,1.0,1,1.0,GD,54.0,0.0,,11074.0,0.0,0.0
220,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,39.0,0.0,1,1.0,GD,54.0,0.0,,11074.0,0.0,0.0
221,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,39.0,0.0,1,1.0,GD,54.0,0.0,,11074.0,0.0,0.0
222,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,39.0,1.0,1,1.0,GD,54.0,0.0,,11074.0,0.0,0.0
223,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,41.0,1.0,1,1.0,GD,54.0,0.0,,21074.0,0.0,0.0
224,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,41.0,0.0,1,1.0,GD,54.0,0.0,,21074.0,0.0,0.0
225,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,41.0,0.0,1,1.0,GD,54.0,1.0,,21074.0,0.0,0.0
226,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,41.0,0.0,1,1.0,GD,54.0,1.0,,21074.0,0.0,0.0
227,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,41.0,0.0,1,1.0,GD,49.0,0.0,,21074.0,0.0,0.0
228,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,41.0,0.0,1,1.0,GD,49.0,0.0,,21074.0,0.0,0.0
229,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,41.0,0.0,1,1.0,GD,49.0,1.0,,21074.0,0.0,0.0
230,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,41.0,0.0,1,1.0,GD,49.0,1.0,,21074.0,0.0,0.0
231,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,41.0,0.0,1,1.0,GD,43.0,0.0,,21074.0,0.0,0.0
232,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,41.0,0.0,1,1.0,GD,43.0,0.0,,21074.0,0.0,0.0
233,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,41.0,0.0,1,1.0,GD,43.0,1.0,,21074.0,0.0,0.0
234,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,41.0,0.0,1,1.0,GD,36.0,1.0,,21074.0,0.0,0.0
235,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,41.0,0.0,1,1.0,GD,36.0,0.0,,21074.0,0.0,0.0
236,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,41.0,0.0,1,1.0,GD,29.0,0.0,,21074.0,0.0,0.0
237,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,41.0,0.0,1,1.0,GD,29.0,1.0,,21074.0,0.0,0.0
238,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,43.0,0.0,1,1.0,GD,29.0,1.0,,21074.0,0.0,0.0
239,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,43.0,0.0,1,1.0,GD,13.0,0.0,,11077.0,0.0,0.0
240,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,43.0,0.0,1,1.0,GD,13.0,0.0,,11077.0,0.0,0.0
241,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,43.0,0.0,1,1.0,GD,13.0,1.0,,11077.0,0.0,0.0
242,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,43.0,0.0,1,1.0,GD,13.0,1.0,,11077.0,0.0,0.0
243,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,43.0,0.0,1,1.0,GD,1.0,0.0,,11077.0,0.0,0.0
244,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,8.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,37.0,43.0,0.0,1,1.0,GD,1.0,0.0,,11077.0,0.0,0.0
245,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,9.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,43.0,0.0,1,1.0,GD,1.0,0.0,,11074.0,0.0,0.0
246,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,10.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,41.0,43.0,0.0,1,1.0,GD,1.0,0.0,,11074.0,0.0,0.0
247,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,10.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,41.0,43.0,0.0,1,1.0,GD,1.0,0.0,,11074.0,0.0,0.0
248,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,10.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,41.0,43.0,0.0,1,1.0,GD,1.0,0.0,,11074.0,0.0,0.0
249,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,10.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,41.0,43.0,1.0,1,1.0,GD,1.0,0.0,,11074.0,0.0,0.0
250,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,10.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,41.0,43.0,1.0,1,1.0,GD,1.0,0.0,,11074.0,0.0,0.0
251,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,10.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,41.0,43.0,0.0,1,1.0,GD,1.0,0.0,,11074.0,0.0,0.0
252,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,10.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,41.0,43.0,0.0,1,1.0,GD,1.0,0.0,,11074.0,0.0,0.0
253,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,10.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,41.0,45.0,0.0,1,1.0,GD,1.0,0.0,,21074.0,0.0,0.0
254,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,11.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,43.0,45.0,0.0,1,1.0,GD,1.0,0.0,,11074.0,0.0,0.0
255,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,11.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,43.0,45.0,0.0,1,1.0,GD,1.0,0.0,,11074.0,0.0,0.0
256,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,11.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,43.0,45.0,0.0,1,1.0,GD,1.0,0.0,,11074.0,0.0,0.0
257,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,11.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,43.0,45.0,1.0,1,1.0,GD,1.0,0.0,,11074.0,0.0,0.0
258,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,5.0,12.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,45.0,45.0,1.0,1,1.0,GD,1.0,0.0,,11074.0,0.0,0.0
259,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,6.0,12.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,45.0,48.0,1.0,1,1.0,GD,1.0,0.0,,21075.0,0.71,1.1
260,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,6.0,12.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,45.0,48.0,1.0,1,1.0,GD,1.0,0.0,,21075.0,0.71,1.1
261,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,6.0,12.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,45.0,48.0,1.0,1,1.0,GD,1.0,1.0,,21075.0,0.0,0.0
262,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,6.0,12.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,45.0,48.0,0.0,1,1.0,GD,1.0,1.0,,21075.0,0.0,0.0
263,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,6.0,12.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,45.0,48.0,0.0,1,1.0,GD,1.0,1.0,,21075.0,0.0,0.0
264,下半场,下半场,-1.5,1.05,1.5,0.74,118.5,0.91,118.5,0.83,-1.5,2.0,,7.0,6.0,12.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,45.0,48.0,1.0,1,1.0,GD,1.0,1.0,,21075.0,0.0,0.0
