,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
337,44.0,5.0,第2节,第2节,134.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,134.5,2.0,0.0,,24.0,2.0,0.0,1.0,10.0,0.0,1.0,20180516030124.0,11077.0,0.83,0.83
338,44.0,5.0,第2节,第2节,134.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,134.5,2.0,0.0,,24.0,2.0,0.0,1.0,9.0,58.0,1.0,20180516030125.0,11077.0,0.83,0.83
339,44.0,5.0,第2节,第2节,133.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,133.5,2.0,0.0,,24.0,2.0,0.0,1.0,9.0,58.0,1.0,20180516030125.0,11077.0,0.83,0.83
340,44.0,5.0,第2节,第2节,133.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,133.5,2.0,0.0,,24.0,2.0,0.0,1.0,9.0,45.0,1.0,20180516030138.0,11077.0,0.83,0.83
341,44.0,5.0,第2节,第2节,133.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,133.5,2.0,0.0,,24.0,2.0,0.0,1.0,9.0,45.0,1.0,20180516030138.0,11077.0,0.83,0.83
342,44.0,5.0,第2节,第2节,133.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,133.5,2.0,0.0,,24.0,2.0,0.0,1.0,9.0,45.0,1.0,20180516030139.0,11077.0,0.83,0.83
343,44.0,5.0,第2节,第2节,133.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,133.5,2.0,0.0,,24.0,2.0,0.0,1.0,9.0,45.0,1.0,20180516030139.0,21077.0,0.83,0.83
344,44.0,5.0,第2节,第2节,133.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,133.5,2.0,0.0,,24.0,2.0,0.0,1.0,9.0,39.0,1.0,20180516030144.0,21077.0,0.83,0.83
345,44.0,5.0,第2节,第2节,133.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,133.5,2.0,0.83,,24.0,2.0,0.0,1.0,9.0,39.0,1.0,20180516030144.0,21077.0,0.83,0.83
346,44.0,5.0,第2节,第2节,131.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,131.5,2.0,0.83,,24.0,2.0,0.0,1.0,9.0,39.0,1.0,20180516030144.0,21077.0,0.83,0.83
347,44.0,5.0,第2节,第2节,131.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,131.5,2.0,0.83,,24.0,2.0,0.0,1.0,9.0,21.0,1.0,20180516030202.0,21077.0,0.83,0.83
348,44.0,5.0,第2节,第2节,131.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,131.5,2.0,0.83,,24.0,2.0,0.0,1.0,9.0,21.0,1.0,20180516030202.0,21077.0,0.83,0.83
349,44.0,5.0,第2节,第2节,131.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,131.5,2.0,0.83,,24.0,2.0,0.0,1.0,9.0,15.0,1.0,20180516030208.0,21077.0,0.83,0.83
350,44.0,5.0,第2节,第2节,131.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,131.5,2.0,0.83,,24.0,2.0,0.0,1.0,9.0,15.0,0.0,20180516030208.0,21077.0,0.83,0.83
351,44.0,5.0,第2节,第2节,131.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,131.5,2.0,0.83,,24.0,2.0,0.0,1.0,9.0,15.0,0.0,20180516030208.0,11077.0,0.83,0.83
352,44.0,5.0,第2节,第2节,131.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,131.5,2.0,0.83,,24.0,2.0,0.0,1.0,9.0,14.0,1.0,20180516030223.0,11077.0,0.83,0.83
353,44.0,5.0,第2节,第2节,131.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,131.5,2.0,0.8,,24.0,2.0,0.0,1.0,9.0,14.0,1.0,20180516030223.0,11077.0,0.83,0.83
354,44.0,5.0,第2节,第2节,131.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,131.5,2.0,0.87,,24.0,2.0,0.0,1.0,9.0,4.0,1.0,20180516030233.0,21077.0,0.83,0.83
355,44.0,5.0,第2节,第2节,131.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,131.5,2.0,0.83,,24.0,2.0,0.0,1.0,9.0,4.0,1.0,20180516030233.0,21077.0,0.83,0.83
356,44.0,5.0,第2节,第2节,130.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,130.5,2.0,0.83,,24.0,2.0,0.0,1.0,9.0,4.0,1.0,20180516030233.0,21077.0,0.83,0.83
357,44.0,5.0,第2节,第2节,130.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,130.5,2.0,0.0,,24.0,2.0,0.0,1.0,9.0,4.0,1.0,20180516030233.0,21077.0,0.83,0.83
358,44.0,5.0,第2节,第2节,130.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,130.5,2.0,0.0,,24.0,2.0,0.0,1.0,9.0,4.0,1.0,20180516030233.0,21074.0,0.83,0.83
359,44.0,5.0,第2节,第2节,130.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,130.5,2.0,0.0,,26.0,2.0,0.0,1.0,9.0,4.0,1.0,20180516030233.0,11077.0,0.83,0.83
360,44.0,5.0,第2节,第2节,130.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,130.5,2.0,0.0,,26.0,2.0,0.0,1.0,8.0,59.0,0.0,20180516030233.0,11077.0,0.83,0.83
361,44.0,5.0,第2节,第2节,130.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,130.5,2.0,0.0,,26.0,2.0,0.0,1.0,8.0,59.0,0.0,20180516030233.0,11077.0,0.83,0.83
362,44.0,5.0,第2节,第2节,130.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,130.5,2.0,0.0,,26.0,2.0,0.0,1.0,8.0,58.0,1.0,20180516030239.0,11077.0,0.83,0.83
363,44.0,5.0,第2节,第2节,19.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,19.5,2.0,0.8,,26.0,2.0,0.0,1.0,8.0,58.0,1.0,20180516030239.0,11077.0,0.83,0.83
364,44.0,5.0,第2节,第2节,-19.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-19.5,2.0,0.87,,26.0,2.0,0.0,1.0,8.0,58.0,1.0,20180516030239.0,11077.0,0.83,0.83
365,44.0,5.0,第2节,第2节,132.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,132.5,2.0,0.87,,26.0,2.0,0.0,1.0,8.0,58.0,1.0,20180516030239.0,11077.0,0.83,0.83
366,44.0,5.0,第2节,第2节,132.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,132.5,2.0,0.0,,26.0,2.0,0.0,1.0,8.0,58.0,1.0,20180516030239.0,11077.0,0.83,0.83
367,44.0,5.0,第2节,第2节,132.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,132.5,2.0,0.0,,26.0,2.0,0.0,1.0,8.0,58.0,1.0,20180516030242.0,11077.0,0.83,0.83
368,44.0,5.0,第2节,第2节,132.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,132.5,2.0,0.0,,26.0,2.0,0.0,1.0,8.0,58.0,1.0,20180516030242.0,11074.0,0.83,0.83
369,44.0,5.0,第2节,第2节,17.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,17.5,2.0,0.83,,26.0,2.0,0.0,1.0,8.0,58.0,1.0,20180516030242.0,21077.0,0.83,0.83
370,44.0,5.0,第2节,第2节,-17.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-17.5,2.0,0.83,,26.0,2.0,0.0,1.0,8.0,58.0,1.0,20180516030242.0,21077.0,0.83,0.83
371,44.0,5.0,第2节,第2节,134.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,134.5,2.0,0.83,,26.0,2.0,0.0,1.0,8.0,58.0,1.0,20180516030242.0,21077.0,0.83,0.83
372,44.0,5.0,第2节,第2节,134.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,134.5,2.0,0.83,,26.0,4.0,0.0,1.0,8.0,45.0,1.0,20180516030252.0,21077.0,0.83,0.83
373,44.0,5.0,第2节,第2节,134.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,134.5,2.0,0.0,,26.0,4.0,0.0,1.0,8.0,45.0,1.0,20180516030252.0,21077.0,0.83,0.83
374,44.0,5.0,第2节,第2节,133.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,133.5,2.0,0.0,,26.0,4.0,0.0,1.0,8.0,44.0,1.0,20180516030255.0,21077.0,0.83,0.83
375,44.0,5.0,第2节,第2节,133.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,133.5,2.0,0.0,,26.0,4.0,0.0,1.0,8.0,44.0,1.0,20180516030255.0,21075.0,0.83,0.83
376,44.0,5.0,第2节,第2节,133.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,133.5,2.0,0.0,,29.0,4.0,0.0,1.0,8.0,44.0,1.0,20180516030255.0,11077.0,0.83,0.83
377,44.0,5.0,第2节,第2节,20.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,20.5,2.0,0.0,,29.0,4.0,0.0,1.0,8.0,44.0,1.0,20180516030255.0,11077.0,0.83,0.83
378,44.0,5.0,第2节,第2节,-20.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-20.5,2.0,0.0,,29.0,4.0,0.0,1.0,8.0,44.0,1.0,20180516030255.0,11077.0,0.83,0.83
379,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.0,,29.0,4.0,0.0,1.0,8.0,44.0,1.0,20180516030255.0,11077.0,0.83,0.83
380,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.0,,29.0,4.0,0.0,1.0,8.0,44.0,1.0,20180516030255.0,11077.0,0.83,0.83
381,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.0,,29.0,4.0,0.0,1.0,8.0,19.0,1.0,20180516030318.0,11077.0,0.83,0.83
382,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.0,,29.0,4.0,0.0,1.0,8.0,19.0,1.0,20180516030318.0,11077.0,0.83,0.83
383,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.0,,29.0,4.0,0.0,1.0,8.0,19.0,1.0,20180516030320.0,11077.0,0.83,0.83
384,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.0,,29.0,4.0,0.0,1.0,8.0,19.0,1.0,20180516030320.0,11077.0,0.83,0.83
385,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.0,,29.0,4.0,0.0,0.0,8.0,5.0,1.0,20180516030332.0,11077.0,0.83,0.83
386,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.0,,29.0,4.0,0.0,0.0,8.0,5.0,0.0,20180516030332.0,11077.0,0.83,0.83
387,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.0,,29.0,4.0,0.0,1.0,8.0,5.0,0.0,20180516030332.0,11077.0,0.83,0.83
388,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.0,,29.0,4.0,0.0,1.0,8.0,5.0,0.0,20180516030332.0,21086.0,0.83,0.83
389,44.0,5.0,第2节,第2节,134.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,134.5,2.0,0.0,,29.0,4.0,0.0,1.0,8.0,5.0,0.0,20180516030332.0,11077.0,0.83,0.83
390,44.0,5.0,第2节,第2节,134.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,134.5,2.0,0.0,,29.0,4.0,0.0,1.0,8.0,5.0,0.0,20180516030332.0,11077.0,0.83,0.83
391,44.0,5.0,第2节,第2节,19.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,19.5,2.0,0.0,,29.0,4.0,0.0,1.0,8.0,5.0,0.0,20180516030332.0,11077.0,0.83,0.83
392,44.0,5.0,第2节,第2节,-19.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-19.5,2.0,0.0,,29.0,4.0,0.0,1.0,8.0,5.0,0.0,20180516030332.0,11077.0,0.83,0.83
393,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.0,,29.0,4.0,0.0,1.0,8.0,5.0,0.0,20180516030332.0,11077.0,0.83,0.83
394,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.0,1:2,29.0,4.0,0.0,1.0,8.0,5.0,0.0,20180516030332.0,11078.0,0.83,0.83
395,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.0,1:2,29.0,4.0,0.0,1.0,8.0,5.0,0.0,20180516030332.0,11080.0,0.83,0.83
396,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.87,2:2,29.0,4.0,0.0,1.0,8.0,5.0,0.0,20180516030332.0,11078.0,0.83,0.83
397,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.8,2:2,29.0,4.0,0.0,1.0,8.0,5.0,0.0,20180516030332.0,11078.0,0.83,0.83
398,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.0,2:2,29.0,4.0,0.0,1.0,8.0,5.0,0.0,20180516030332.0,11078.0,0.83,0.83
399,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.0,2:2,29.0,4.0,0.0,1.0,8.0,5.0,0.0,20180516030332.0,11079.0,0.83,0.83
400,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.0,,29.0,5.0,0.0,1.0,8.0,5.0,0.0,20180516030332.0,21077.0,0.83,0.83
401,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.83,,29.0,5.0,0.0,1.0,8.0,5.0,0.0,20180516030332.0,21077.0,0.83,0.83
402,44.0,5.0,第2节,第2节,136.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,136.5,2.0,0.83,,29.0,5.0,0.0,1.0,8.0,5.0,0.0,20180516030332.0,21077.0,0.83,0.83
403,44.0,5.0,第2节,第2节,136.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,136.5,2.0,0.0,,29.0,5.0,0.0,1.0,8.0,5.0,0.0,20180516030332.0,21077.0,0.83,0.83
404,44.0,5.0,第2节,第2节,136.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,136.5,2.0,0.0,,29.0,5.0,0.0,1.0,8.0,5.0,1.0,20180516030411.0,21077.0,0.83,0.83
405,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.0,,29.0,5.0,0.0,1.0,8.0,5.0,1.0,20180516030411.0,21077.0,0.83,0.83
406,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.0,,29.0,5.0,0.0,1.0,8.0,5.0,1.0,20180516030411.0,21077.0,0.83,0.83
407,44.0,5.0,第2节,第2节,135.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,135.5,2.0,0.0,,29.0,5.0,0.0,1.0,8.0,4.0,1.0,20180516030412.0,21077.0,0.83,0.83
408,44.0,5.0,第2节,第2节,134.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,134.5,2.0,0.0,,29.0,5.0,0.0,1.0,8.0,4.0,1.0,20180516030412.0,21077.0,0.83,0.83
409,44.0,5.0,第2节,第2节,134.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,134.5,2.0,0.0,,29.0,5.0,0.0,1.0,7.0,41.0,1.0,20180516030435.0,11077.0,0.83,0.83
410,44.0,5.0,第2节,第2节,134.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,134.5,2.0,0.0,,29.0,5.0,0.0,1.0,7.0,41.0,1.0,20180516030435.0,11077.0,0.83,0.83
411,44.0,5.0,第2节,第2节,134.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,134.5,2.0,0.0,,29.0,5.0,0.0,1.0,7.0,41.0,1.0,20180516030437.0,11077.0,0.83,0.83
412,44.0,5.0,第2节,第2节,134.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,134.5,2.0,0.0,,29.0,5.0,0.0,1.0,7.0,41.0,1.0,20180516030437.0,11074.0,0.83,0.83
413,44.0,5.0,第2节,第2节,134.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,134.5,2.0,0.0,,29.0,7.0,0.0,1.0,7.0,41.0,1.0,20180516030437.0,21077.0,0.83,0.83
414,44.0,5.0,第2节,第2节,134.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,134.5,2.0,0.0,,29.0,7.0,0.0,1.0,7.0,36.0,1.0,20180516030441.0,21077.0,0.83,0.83
415,44.0,5.0,第2节,第2节,18.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,18.5,2.0,0.8,,29.0,7.0,0.0,1.0,7.0,36.0,1.0,20180516030441.0,21077.0,0.83,0.83
416,44.0,5.0,第2节,第2节,-18.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-18.5,2.0,0.87,,29.0,7.0,0.0,1.0,7.0,36.0,1.0,20180516030441.0,21077.0,0.83,0.83
417,44.0,5.0,第2节,第2节,136.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,136.5,2.0,0.87,,29.0,7.0,0.0,1.0,7.0,36.0,1.0,20180516030441.0,21077.0,0.83,0.83
418,44.0,5.0,第2节,第2节,136.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,136.5,2.0,0.0,,29.0,7.0,0.0,1.0,7.0,36.0,1.0,20180516030441.0,21077.0,0.83,0.83
419,44.0,5.0,第2节,第2节,136.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,136.5,2.0,0.0,,29.0,7.0,0.0,1.0,7.0,35.0,1.0,20180516030444.0,21077.0,0.83,0.83
420,44.0,5.0,第2节,第2节,136.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,136.5,2.0,0.0,,29.0,7.0,0.0,1.0,7.0,35.0,1.0,20180516030444.0,21077.0,0.83,0.83
421,44.0,5.0,第2节,第2节,136.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,136.5,2.0,0.0,,29.0,7.0,0.0,1.0,7.0,13.0,1.0,20180516030503.0,21077.0,0.83,0.83
422,44.0,5.0,第2节,第2节,17.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,17.5,2.0,0.87,,29.0,7.0,0.0,1.0,7.0,13.0,1.0,20180516030503.0,11077.0,0.83,0.83
423,44.0,5.0,第2节,第2节,-17.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-17.5,2.0,0.8,,29.0,7.0,0.0,1.0,7.0,13.0,1.0,20180516030503.0,11077.0,0.83,0.83
424,44.0,5.0,第2节,第2节,134.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,134.5,2.0,0.8,,29.0,7.0,0.0,1.0,7.0,13.0,1.0,20180516030503.0,11077.0,0.83,0.83
425,44.0,5.0,第2节,第2节,134.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,134.5,2.0,0.8,,29.0,7.0,0.0,1.0,7.0,13.0,1.0,20180516030506.0,11077.0,0.83,0.83
426,44.0,5.0,第2节,第2节,134.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,134.5,2.0,0.8,,29.0,7.0,0.0,1.0,7.0,13.0,1.0,20180516030506.0,11075.0,0.83,0.83
427,44.0,5.0,第2节,第2节,134.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,134.5,2.0,0.8,,29.0,10.0,0.0,1.0,7.0,0.0,1.0,20180516030516.0,21077.0,0.83,0.83
428,44.0,5.0,第2节,第2节,15.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,15.5,2.0,0.83,,29.0,10.0,0.0,1.0,7.0,0.0,1.0,20180516030516.0,21077.0,0.83,0.83
429,44.0,5.0,第2节,第2节,-15.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-15.5,2.0,0.83,,29.0,10.0,0.0,1.0,7.0,0.0,1.0,20180516030516.0,21077.0,0.83,0.83
430,44.0,5.0,第2节,第2节,137.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,137.5,2.0,0.83,,29.0,10.0,0.0,1.0,7.0,0.0,1.0,20180516030516.0,21077.0,0.83,0.83
431,44.0,5.0,第2节,第2节,137.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,137.5,2.0,0.0,,29.0,10.0,0.0,1.0,7.0,0.0,1.0,20180516030516.0,21077.0,0.83,0.83
432,44.0,5.0,第2节,第2节,137.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,137.5,2.0,0.0,,29.0,10.0,0.0,1.0,6.0,59.0,1.0,20180516030519.0,21077.0,0.83,0.83
433,44.0,5.0,第2节,第2节,137.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,137.5,2.0,0.0,,29.0,10.0,0.0,1.0,6.0,59.0,1.0,20180516030519.0,21077.0,0.83,0.83
434,44.0,5.0,第2节,第2节,137.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,137.5,2.0,0.0,,29.0,10.0,0.0,1.0,6.0,57.0,1.0,20180516030520.0,21077.0,0.83,0.83
435,44.0,5.0,第2节,第2节,137.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,137.5,2.0,0.0,,29.0,10.0,0.0,1.0,6.0,57.0,0.0,20180516030520.0,21077.0,0.83,0.83
436,44.0,5.0,第2节,第2节,137.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,137.5,2.0,0.0,,29.0,10.0,0.0,1.0,6.0,57.0,0.0,20180516030520.0,21081.0,0.83,0.83
437,44.0,5.0,第2节,第2节,137.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,137.5,2.0,0.0,,29.0,10.0,0.0,1.0,6.0,57.0,1.0,20180516030632.0,21081.0,0.83,0.83
438,44.0,5.0,第2节,第2节,137.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,137.5,2.0,0.0,,29.0,10.0,0.0,1.0,6.0,56.0,1.0,20180516030632.0,21077.0,0.83,0.83
439,44.0,5.0,第2节,第2节,137.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,137.5,2.0,0.87,,29.0,10.0,0.0,1.0,6.0,56.0,1.0,20180516030632.0,21077.0,0.83,0.83
440,44.0,5.0,第2节,第2节,137.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,137.5,2.0,0.8,,29.0,10.0,0.0,1.0,6.0,56.0,1.0,20180516030632.0,21077.0,0.83,0.83
441,44.0,5.0,第2节,第2节,137.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,137.5,2.0,0.0,,29.0,10.0,0.0,1.0,6.0,56.0,1.0,20180516030632.0,21077.0,0.83,0.83
442,44.0,5.0,第2节,第2节,137.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,137.5,2.0,0.0,,29.0,10.0,0.0,1.0,6.0,56.0,1.0,20180516030632.0,21075.0,0.83,0.83
443,44.0,5.0,第2节,第2节,18.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,18.5,2.0,0.83,,29.0,10.0,0.0,1.0,6.0,56.0,1.0,20180516030632.0,11077.0,0.83,0.83
444,44.0,5.0,第2节,第2节,-18.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,-18.5,2.0,0.83,,29.0,10.0,0.0,1.0,6.0,56.0,1.0,20180516030632.0,11077.0,0.83,0.83
445,44.0,5.0,第2节,第2节,139.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,139.5,2.0,0.83,,29.0,10.0,0.0,1.0,6.0,56.0,1.0,20180516030632.0,11077.0,0.83,0.83
446,44.0,5.0,第2节,第2节,139.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,139.5,2.0,0.83,,32.0,10.0,0.0,1.0,6.0,35.0,1.0,20180516030653.0,11077.0,0.83,0.83
447,44.0,5.0,第2节,第2节,139.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,139.5,2.0,0.0,,32.0,10.0,0.0,1.0,6.0,35.0,1.0,20180516030653.0,11077.0,0.83,0.83
448,44.0,5.0,第2节,第2节,139.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,139.5,2.0,0.0,,32.0,10.0,0.0,1.0,6.0,34.0,1.0,20180516030655.0,11077.0,0.83,0.83
449,44.0,5.0,第2节,第2节,138.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,138.5,2.0,0.0,,32.0,10.0,0.0,1.0,6.0,34.0,1.0,20180516030655.0,11077.0,0.83,0.83
450,44.0,5.0,第2节,第2节,138.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,138.5,2.0,0.0,,32.0,10.0,0.0,1.0,6.0,20.0,1.0,20180516030708.0,11077.0,0.83,0.83
451,44.0,5.0,第2节,第2节,138.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,138.5,2.0,0.0,,32.0,10.0,0.0,1.0,6.0,20.0,1.0,20180516030708.0,11077.0,0.83,0.83
452,44.0,5.0,第2节,第2节,138.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,138.5,2.0,0.0,,32.0,10.0,0.0,1.0,6.0,19.0,1.0,20180516030710.0,11077.0,0.83,0.83
453,44.0,5.0,第2节,第2节,138.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,138.5,2.0,0.87,,32.0,10.0,0.0,1.0,6.0,19.0,1.0,20180516030710.0,21077.0,0.83,0.83
454,44.0,5.0,第2节,第2节,137.5,1.5,0.77,-1.5,0.91,151.5,0.83,151.5,0.83,137.5,2.0,0.8,,32.0,10.0,0.0,1.0,6.0,19.0,1.0,20180516030710.0,21077.0,0.83,0.83
