,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
245,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
246,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
247,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
248,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
249,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
250,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
251,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
252,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
253,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
254,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
255,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
256,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
257,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
258,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
259,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
260,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
261,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
262,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
263,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
264,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
265,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
266,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
267,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
268,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
269,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
270,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
271,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
272,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
273,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
274,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
275,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
276,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
277,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
278,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
279,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
280,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
281,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
282,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
283,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
284,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
285,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
286,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
287,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
288,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
289,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
290,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
291,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
292,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
293,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
294,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
295,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
296,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
297,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
298,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
299,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
300,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
301,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
302,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
303,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
304,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
305,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
306,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
307,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
308,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
309,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
310,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
311,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
312,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
313,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
314,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
315,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
316,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
317,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
318,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
319,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
320,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
321,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
322,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
323,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
324,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
325,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
326,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
327,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
328,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
329,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
330,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
331,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
332,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
333,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
334,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
335,Q4,4th Quarter,5.5,0.0,-5.5,0.0,162.5,0.7142857142857143,162.5,1.0,1.0,4.0,,1.0,9.0,6.0,20.0,22.0,15,14.0,4,5,6.0,4.0,83.3,93.3,82.0,76.0,0,1,0.0,0.0,0.0,20180919191437.0,1084.0,17.0,0.004
