,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
206,44.0,5.0,第4节,第4节,45.5,0.83,-43.5,0.83,129.5,0.83,129.5,0.83,-43.5,4.0,2:2,0.0,3.0,0.0,11.0,6.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,30.0,68.0,0.0,1.0,9.0,37.0,0,,21078.0
207,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,129.5,0.83,128.5,0.77,43.5,4.0,2:2,0.0,3.0,0.0,11.0,6.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,30.0,68.0,0.0,1.0,9.0,37.0,0,,21078.0
208,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,2:2,0.0,3.0,0.0,11.0,6.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,30.0,68.0,0.0,1.0,9.0,37.0,0,,21078.0
209,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,2:2,0.0,3.0,0.0,11.0,6.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,30.0,68.0,0.0,1.0,8.0,52.0,0,,21078.0
210,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,,0.0,3.0,0.0,11.0,7.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,30.0,32.0,0.0,1.0,8.0,52.0,0,,21074.0
211,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,,0.0,3.0,0.0,11.0,7.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,32.0,68.0,0.0,1.0,8.0,52.0,0,,11077.0
212,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,,0.0,3.0,0.0,11.0,7.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,32.0,68.0,1.0,1.0,8.0,52.0,0,,11077.0
213,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,,0.0,3.0,0.0,11.0,7.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,32.0,68.0,1.0,1.0,8.0,52.0,0,,11077.0
214,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,,0.0,3.0,0.0,11.0,7.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,32.0,68.0,1.0,1.0,8.0,52.0,0,,11077.0
215,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,,0.0,3.0,0.0,11.0,7.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,32.0,68.0,1.0,0.0,10.0,0.0,0,,11077.0
216,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,,0.0,3.0,0.0,11.0,7.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,30.0,68.0,1.0,0.0,10.0,0.0,0,,21077.0
217,44.0,5.0,第4节,第4节,43.5,0.87,-46.5,0.8,128.5,0.91,128.5,0.77,-46.5,4.0,,0.0,3.0,0.0,11.0,7.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,30.0,68.0,1.0,0.0,10.0,0.0,0,,21077.0
218,44.0,5.0,第4节,第4节,46.5,0.87,-46.5,0.8,128.5,0.91,130.5,0.91,46.5,4.0,,0.0,3.0,0.0,11.0,7.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,30.0,68.0,1.0,0.0,10.0,0.0,0,,21077.0
219,44.0,5.0,第4节,第4节,46.5,0.87,-46.5,0.8,130.5,0.77,130.5,0.91,130.5,4.0,,0.0,3.0,0.0,11.0,7.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,30.0,68.0,1.0,0.0,10.0,0.0,0,,21077.0
220,44.0,5.0,第4节,第4节,46.5,0.87,-46.5,0.8,130.5,0.77,130.5,0.91,130.5,4.0,,0.0,3.0,0.0,11.0,7.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,30.0,68.0,1.0,1.0,8.0,45.0,0,,21077.0
221,44.0,5.0,第4节,第4节,46.5,0.87,-46.5,0.8,130.5,0.77,130.5,0.91,130.5,4.0,,0.0,3.0,0.0,11.0,8.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,30.0,32.0,1.0,1.0,8.0,45.0,0,,21074.0
222,44.0,5.0,第4节,第4节,46.5,0.87,-46.5,0.8,130.5,0.77,130.5,0.91,130.5,4.0,,0.0,3.0,0.0,11.0,8.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,32.0,68.0,1.0,1.0,8.0,45.0,0,,11077.0
223,44.0,5.0,第4节,第4节,46.5,0.91,-43.5,0.77,130.5,0.77,130.5,0.91,-43.5,4.0,,0.0,3.0,0.0,11.0,8.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,32.0,68.0,1.0,1.0,8.0,45.0,0,,11077.0
224,44.0,5.0,第4节,第4节,43.5,0.91,-43.5,0.77,130.5,0.77,127.5,0.77,43.5,4.0,,0.0,3.0,0.0,11.0,8.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,32.0,68.0,1.0,1.0,8.0,45.0,0,,11077.0
225,44.0,5.0,第4节,第4节,43.5,0.91,-43.5,0.77,127.5,0.91,127.5,0.77,127.5,4.0,,0.0,3.0,0.0,11.0,8.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,32.0,68.0,1.0,1.0,8.0,45.0,0,,11077.0
226,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,127.5,0.87,127.5,0.8,127.5,4.0,,0.0,3.0,0.0,11.0,8.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,32.0,68.0,1.0,1.0,8.0,40.0,0,,11077.0
227,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,127.5,0.87,127.5,0.8,127.5,4.0,,0.0,3.0,0.0,11.0,8.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,32.0,34.0,1.0,1.0,8.0,40.0,0,,21077.0
228,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,127.5,0.87,127.5,0.8,127.5,4.0,,0.0,3.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,32.0,34.0,1.0,1.0,8.0,40.0,0,,21074.0
229,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,127.5,0.87,127.5,0.8,127.5,4.0,,0.0,3.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,34.0,68.0,1.0,1.0,8.0,40.0,0,,11077.0
230,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,127.5,0.87,127.5,0.8,127.5,4.0,,0.0,3.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,34.0,68.0,1.0,1.0,8.0,28.0,0,,11077.0
231,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,127.5,0.87,127.5,0.8,127.5,4.0,,0.0,3.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,34.0,68.0,0.0,1.0,8.0,28.0,0,,11077.0
232,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,127.5,0.87,127.5,0.8,127.5,4.0,,0.0,3.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,34.0,68.0,0.0,1.0,8.0,28.0,0,,11077.0
233,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,127.5,0.87,127.5,0.8,127.5,4.0,,0.0,3.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,34.0,68.0,0.0,1.0,8.0,28.0,0,,11077.0
234,44.0,5.0,第4节,第4节,43.5,0.91,-41.5,0.77,127.5,0.87,127.5,0.8,-41.5,4.0,,0.0,3.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,34.0,68.0,0.0,1.0,8.0,28.0,0,,11077.0
235,44.0,5.0,第4节,第4节,41.5,0.91,-41.5,0.77,127.5,0.87,129.5,0.91,41.5,4.0,,0.0,3.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,34.0,68.0,0.0,1.0,8.0,28.0,0,,11077.0
236,44.0,5.0,第4节,第4节,41.5,0.91,-41.5,0.77,129.5,0.77,129.5,0.91,129.5,4.0,,0.0,3.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,34.0,68.0,0.0,1.0,8.0,28.0,0,,11077.0
237,44.0,5.0,第4节,第4节,41.5,0.91,-41.5,0.77,129.5,0.77,129.5,0.91,129.5,4.0,,0.0,3.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,34.0,68.0,0.0,1.0,8.0,17.0,0,,21077.0
238,44.0,5.0,第4节,第4节,41.5,0.77,-41.5,0.91,128.5,0.83,128.5,0.83,128.5,4.0,,0.0,3.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,34.0,68.0,0.0,1.0,8.0,17.0,0,,21077.0
239,44.0,5.0,第4节,第4节,41.5,0.83,-41.5,0.83,128.5,0.83,127.5,0.77,128.5,4.0,,0.0,3.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,34.0,68.0,0.0,1.0,8.0,17.0,0,,21077.0
240,44.0,5.0,第4节,第4节,41.5,0.83,-41.5,0.83,127.5,0.91,127.5,0.77,127.5,4.0,,0.0,3.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,34.0,68.0,0.0,1.0,8.0,17.0,0,,21077.0
241,44.0,5.0,第4节,第4节,41.5,0.83,-41.5,0.83,127.5,0.91,127.5,0.77,127.5,4.0,,0.0,3.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,34.0,68.0,0.0,1.0,8.0,8.0,0,,21077.0
242,44.0,5.0,第4节,第4节,41.5,0.83,-41.5,0.83,127.5,0.91,127.5,0.77,127.5,4.0,,0.0,3.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,34.0,68.0,0.0,1.0,8.0,8.0,0,,11077.0
243,44.0,5.0,第4节,第4节,41.5,0.83,-41.5,0.83,127.5,0.91,127.5,0.77,127.5,4.0,,0.0,3.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,34.0,68.0,0.0,1.0,8.0,6.0,0,,11077.0
244,44.0,5.0,第4节,第4节,41.5,0.87,-43.5,0.8,127.5,0.91,127.5,0.77,-43.5,4.0,,0.0,3.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,34.0,68.0,0.0,1.0,8.0,6.0,0,,11077.0
245,44.0,5.0,第4节,第4节,43.5,0.87,-43.5,0.8,127.5,0.91,131.5,0.91,43.5,4.0,,0.0,3.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,34.0,68.0,0.0,1.0,8.0,6.0,0,,11077.0
246,44.0,5.0,第4节,第4节,43.5,0.87,-43.5,0.8,131.5,0.77,131.5,0.91,131.5,4.0,,0.0,3.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,34.0,68.0,0.0,1.0,8.0,6.0,0,,11077.0
247,44.0,5.0,第4节,第4节,43.5,0.87,-43.5,0.8,131.5,0.77,131.5,0.91,131.5,4.0,,0.0,4.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,71.0,68.0,0.0,1.0,8.0,6.0,0,,11075.0
248,44.0,5.0,第4节,第4节,43.5,0.87,-43.5,0.8,131.5,0.77,131.5,0.91,131.5,4.0,,0.0,4.0,0.0,11.0,9.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,34.0,71.0,0.0,1.0,8.0,6.0,0,,21077.0
249,44.0,5.0,第4节,第4节,43.5,0.87,-43.5,0.8,131.5,0.77,131.5,0.91,131.5,4.0,,0.0,4.0,0.0,11.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,34.0,36.0,0.0,1.0,8.0,6.0,0,,21074.0
250,44.0,5.0,第4节,第4节,43.5,0.87,-43.5,0.8,131.5,0.77,131.5,0.91,131.5,4.0,,0.0,4.0,0.0,11.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,71.0,0.0,1.0,8.0,6.0,0,,11077.0
251,44.0,5.0,第4节,第4节,43.5,0.83,-42.5,0.83,131.5,0.77,131.5,0.91,-42.5,4.0,,0.0,4.0,0.0,11.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,71.0,0.0,1.0,8.0,6.0,0,,11077.0
252,44.0,5.0,第4节,第4节,42.5,0.83,-42.5,0.83,131.5,0.77,132.5,0.83,42.5,4.0,,0.0,4.0,0.0,11.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,71.0,0.0,1.0,8.0,6.0,0,,11077.0
253,44.0,5.0,第4节,第4节,42.5,0.83,-42.5,0.83,132.5,0.83,132.5,0.83,132.5,4.0,,0.0,4.0,0.0,11.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,71.0,0.0,1.0,8.0,6.0,0,,11077.0
254,44.0,5.0,第4节,第4节,42.5,0.83,-42.5,0.83,132.5,0.83,132.5,0.83,132.5,4.0,,0.0,4.0,0.0,11.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,71.0,0.0,1.0,7.0,54.0,0,,11077.0
255,44.0,5.0,第4节,第4节,42.5,0.83,-41.5,0.83,132.5,0.83,132.5,0.83,-41.5,4.0,,0.0,4.0,0.0,11.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,71.0,0.0,1.0,7.0,54.0,0,,11077.0
256,44.0,5.0,第4节,第4节,41.5,0.83,-41.5,0.83,132.5,0.83,132.5,0.83,41.5,4.0,,0.0,4.0,0.0,11.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,71.0,0.0,1.0,7.0,54.0,0,,21077.0
257,44.0,5.0,第4节,第4节,41.5,0.83,-40.5,0.83,132.5,0.83,132.5,0.83,-40.5,4.0,,0.0,4.0,0.0,11.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,71.0,0.0,1.0,7.0,54.0,0,,21077.0
258,44.0,5.0,第4节,第4节,40.5,0.83,-40.5,0.83,132.5,0.83,131.5,0.83,40.5,4.0,,0.0,4.0,0.0,11.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,71.0,0.0,1.0,7.0,54.0,0,,21077.0
259,44.0,5.0,第4节,第4节,40.5,0.83,-40.5,0.83,131.5,0.83,131.5,0.83,131.5,4.0,,0.0,4.0,0.0,11.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,71.0,0.0,1.0,7.0,54.0,0,,21077.0
260,44.0,5.0,第4节,第4节,40.5,0.83,-40.5,0.83,131.5,0.83,131.5,0.83,131.5,4.0,,0.0,4.0,0.0,11.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,71.0,0.0,1.0,7.0,33.0,0,,21077.0
261,44.0,5.0,第4节,第4节,40.5,0.83,-40.5,0.83,131.5,0.83,131.5,0.83,131.5,4.0,,0.0,4.0,0.0,11.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,71.0,0.0,1.0,7.0,33.0,0,,11077.0
262,44.0,5.0,第4节,第4节,40.5,0.83,-40.5,0.83,131.5,0.83,131.5,0.83,131.5,4.0,,0.0,4.0,0.0,11.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,71.0,0.0,1.0,7.0,28.0,0,,11077.0
263,44.0,5.0,第4节,第4节,40.5,0.91,-41.5,0.77,131.5,0.77,131.5,0.91,-41.5,4.0,,0.0,4.0,0.0,11.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,71.0,0.0,1.0,7.0,28.0,0,,11077.0
264,44.0,5.0,第4节,第4节,41.5,0.91,-41.5,0.77,131.5,0.77,133.5,0.91,41.5,4.0,,0.0,4.0,0.0,11.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,71.0,0.0,1.0,7.0,28.0,0,,11077.0
265,44.0,5.0,第4节,第4节,41.5,0.91,-41.5,0.77,133.5,0.77,133.5,0.91,133.5,4.0,,0.0,4.0,0.0,11.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,71.0,0.0,1.0,7.0,28.0,0,,11077.0
266,44.0,5.0,第4节,第4节,41.5,0.91,-41.5,0.77,133.5,0.77,133.5,0.91,133.5,4.0,,0.0,4.0,0.0,11.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,71.0,0.0,1.0,7.0,27.0,0,,11077.0
267,44.0,5.0,第4节,第4节,41.5,0.91,-41.5,0.77,133.5,0.77,133.5,0.91,133.5,4.0,,0.0,4.0,0.0,12.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,73.0,71.0,0.0,1.0,7.0,27.0,0,,11074.0
268,44.0,5.0,第4节,第4节,41.5,0.91,-41.5,0.77,133.5,0.77,133.5,0.91,133.5,4.0,,0.0,4.0,0.0,12.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,73.0,0.0,1.0,7.0,27.0,0,,21077.0
269,44.0,5.0,第4节,第4节,41.5,0.91,-41.5,0.77,133.5,0.77,133.5,0.91,133.5,4.0,,0.0,4.0,0.0,12.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,73.0,0.0,1.0,7.0,8.0,0,,21077.0
270,44.0,5.0,第4节,第4节,41.5,0.87,-42.5,0.8,133.5,0.77,133.5,0.91,-42.5,4.0,,0.0,4.0,0.0,12.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,73.0,0.0,1.0,7.0,8.0,0,,11077.0
271,44.0,5.0,第4节,第4节,42.5,0.87,-42.5,0.8,133.5,0.77,132.5,0.91,42.5,4.0,,0.0,4.0,0.0,12.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,73.0,0.0,1.0,7.0,8.0,0,,11077.0
272,44.0,5.0,第4节,第4节,42.5,0.87,-42.5,0.8,132.5,0.77,132.5,0.91,132.5,4.0,,0.0,4.0,0.0,12.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,73.0,0.0,1.0,7.0,8.0,0,,11077.0
273,44.0,5.0,第4节,第4节,42.5,0.83,-42.5,0.83,132.5,0.77,131.5,0.83,132.5,4.0,,0.0,4.0,0.0,12.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,73.0,0.0,1.0,7.0,8.0,0,,11077.0
274,44.0,5.0,第4节,第4节,42.5,0.83,-42.5,0.83,131.5,0.83,131.5,0.83,131.5,4.0,,0.0,4.0,0.0,12.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,73.0,0.0,1.0,7.0,8.0,0,,11077.0
275,44.0,5.0,第4节,第4节,42.5,0.83,-42.5,0.83,131.5,0.83,131.5,0.83,131.5,4.0,,0.0,4.0,0.0,12.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,73.0,0.0,1.0,6.0,58.0,0,,11077.0
276,44.0,5.0,第4节,第4节,42.5,0.83,-42.5,0.83,131.5,0.83,131.5,0.83,131.5,4.0,,0.0,4.0,0.0,12.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,73.0,0.0,1.0,6.0,58.0,0,,11077.0
277,44.0,5.0,第4节,第4节,42.5,0.83,-42.5,0.83,131.5,0.83,131.5,0.83,131.5,4.0,,0.0,4.0,0.0,12.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,73.0,0.0,1.0,6.0,54.0,0,,11077.0
278,44.0,5.0,第4节,第4节,42.5,0.83,-42.5,0.83,131.5,0.83,131.5,0.83,131.5,4.0,,0.0,4.0,0.0,13.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,75.0,73.0,0.0,1.0,6.0,54.0,0,,11074.0
279,44.0,5.0,第4节,第4节,42.5,0.83,-42.5,0.83,131.5,0.83,131.5,0.83,131.5,4.0,,0.0,4.0,0.0,13.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,75.0,0.0,1.0,6.0,54.0,0,,21077.0
280,44.0,5.0,第4节,第4节,42.5,0.83,-43.5,0.83,131.5,0.83,131.5,0.83,-43.5,4.0,,0.0,4.0,0.0,13.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,75.0,0.0,1.0,6.0,54.0,0,,21077.0
281,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,131.5,0.83,133.5,0.83,43.5,4.0,,0.0,4.0,0.0,13.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,75.0,0.0,1.0,6.0,54.0,0,,21077.0
282,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,133.5,0.83,133.5,0.83,133.5,4.0,,0.0,4.0,0.0,13.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,75.0,0.0,1.0,6.0,54.0,0,,21077.0
283,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,133.5,0.83,133.5,0.83,133.5,4.0,,0.0,4.0,0.0,13.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,75.0,0.0,1.0,6.0,38.0,0,,21077.0
284,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,133.5,0.83,133.5,0.83,133.5,4.0,,0.0,4.0,0.0,13.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,75.0,1.0,1.0,6.0,38.0,0,,21077.0
285,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,133.5,0.83,133.5,0.83,133.5,4.0,,0.0,4.0,0.0,13.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,75.0,1.0,1.0,6.0,38.0,0,,21077.0
286,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,133.5,0.83,133.5,0.83,133.5,4.0,,0.0,4.0,0.0,13.0,10.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,36.0,75.0,1.0,1.0,6.0,38.0,0,,21077.0
287,44.0,5.0,第4节,第4节,43.5,0.83,-43.5,0.83,133.5,0.83,133.5,0.83,133.5,4.0,,0.0,4.0,0.0,13.0,10.0,4.0,4.0,5,4.0,1.0,1.0,40.0,57.1,36.0,75.0,1.0,1.0,6.0,38.0,0,,21086.0
288,44.0,5.0,第4节,第4节,43.5,0.8,-44.5,0.87,133.5,0.83,133.5,0.83,-44.5,4.0,,0.0,4.0,0.0,13.0,10.0,4.0,4.0,5,4.0,1.0,1.0,40.0,57.1,36.0,75.0,1.0,1.0,6.0,38.0,0,,11077.0
289,44.0,5.0,第4节,第4节,44.5,0.8,-44.5,0.87,133.5,0.83,132.5,0.83,44.5,4.0,,0.0,4.0,0.0,13.0,10.0,4.0,4.0,5,4.0,1.0,1.0,40.0,57.1,36.0,75.0,1.0,1.0,6.0,38.0,0,,11077.0
290,44.0,5.0,第4节,第4节,44.5,0.8,-44.5,0.87,132.5,0.83,132.5,0.83,132.5,4.0,,0.0,4.0,0.0,13.0,10.0,4.0,4.0,5,4.0,1.0,1.0,40.0,57.1,36.0,75.0,1.0,1.0,6.0,38.0,0,,11077.0
291,44.0,5.0,第4节,第4节,44.5,0.8,-44.5,0.87,132.5,0.83,132.5,0.83,132.5,4.0,,0.0,4.0,0.0,13.0,10.0,4.0,4.0,5,4.0,1.0,1.0,40.0,57.1,36.0,75.0,0.0,1.0,6.0,38.0,0,,11077.0
292,44.0,5.0,第4节,第4节,44.5,0.8,-44.5,0.87,132.5,0.83,132.5,0.83,132.5,4.0,,0.0,4.0,0.0,13.0,10.0,4.0,4.0,5,4.0,1.0,1.0,40.0,57.1,36.0,75.0,0.0,1.0,6.0,38.0,0,,11077.0
293,44.0,5.0,第4节,第4节,44.5,0.8,-44.5,0.87,132.5,0.83,132.5,0.83,132.5,4.0,,0.0,4.0,0.0,13.0,10.0,4.0,4.0,5,4.0,1.0,1.0,40.0,57.1,36.0,75.0,0.0,1.0,6.0,38.0,0,,11077.0
294,44.0,5.0,第4节,第4节,44.5,0.8,-44.5,0.87,132.5,0.83,132.5,0.83,132.5,4.0,,0.0,4.0,0.0,14.0,10.0,4.0,4.0,5,4.0,1.0,1.0,40.0,57.1,77.0,75.0,0.0,1.0,6.0,38.0,0,,11074.0
295,44.0,5.0,第4节,第4节,44.5,0.8,-44.5,0.87,132.5,0.83,132.5,0.83,132.5,4.0,,0.0,4.0,0.0,14.0,10.0,4.0,4.0,5,4.0,1.0,1.0,40.0,57.1,36.0,77.0,0.0,1.0,6.0,38.0,0,,21077.0
296,44.0,5.0,第4节,第4节,44.5,0.8,-44.5,0.87,132.5,0.83,132.5,0.83,132.5,4.0,,0.0,4.0,0.0,14.0,10.0,4.0,4.0,5,4.0,1.0,1.0,40.0,57.1,36.0,77.0,0.0,1.0,6.0,36.0,0,,21077.0
297,44.0,5.0,第4节,第4节,44.5,0.8,-45.5,0.87,132.5,0.83,132.5,0.83,-45.5,4.0,,0.0,4.0,0.0,14.0,10.0,4.0,4.0,5,4.0,1.0,1.0,40.0,57.1,36.0,77.0,0.0,1.0,6.0,36.0,0,,21077.0
298,44.0,5.0,第4节,第4节,45.5,0.8,-45.5,0.87,132.5,0.83,134.5,0.83,45.5,4.0,,0.0,4.0,0.0,14.0,10.0,4.0,4.0,5,4.0,1.0,1.0,40.0,57.1,36.0,77.0,0.0,1.0,6.0,36.0,0,,21077.0
299,44.0,5.0,第4节,第4节,45.5,0.8,-45.5,0.87,134.5,0.83,134.5,0.83,134.5,4.0,,0.0,4.0,0.0,14.0,10.0,4.0,4.0,5,4.0,1.0,1.0,40.0,57.1,36.0,77.0,0.0,1.0,6.0,36.0,0,,21077.0
300,44.0,5.0,第4节,第4节,45.5,0.8,-45.5,0.87,134.5,0.83,134.5,0.83,134.5,4.0,,0.0,4.0,0.0,14.0,10.0,4.0,4.0,5,4.0,1.0,1.0,40.0,57.1,36.0,77.0,0.0,1.0,6.0,32.0,0,,21077.0
301,44.0,5.0,第4节,第4节,45.5,0.83,-45.5,0.83,134.5,0.8,134.5,0.87,134.5,4.0,,0.0,4.0,0.0,14.0,10.0,4.0,4.0,5,4.0,1.0,1.0,40.0,57.1,36.0,77.0,0.0,1.0,6.0,32.0,0,,21077.0
302,44.0,5.0,第4节,第4节,45.5,0.83,-45.5,0.83,134.5,0.8,134.5,0.87,134.5,4.0,,0.0,4.0,0.0,14.0,10.0,4.0,4.0,5,4.0,1.0,1.0,40.0,57.1,36.0,77.0,0.0,1.0,6.0,29.0,0,,21077.0
