,AM,AS,CP,DC,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
96,,,,1.0,第1节,-8.5,0.83,8.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,1.0,100.0,0.0,9.0,4.0,1.0,1.0,7.0,GD,13.0,0,,11077.0,0.0,0.0
97,,,,1.0,第1节,-8.5,0.83,8.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,1.0,100.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,49.0,0,,11077.0,0.0,0.0
98,,,,1.0,第1节,-8.5,0.8,7.5,0.87,143.5,0.83,143.5,0.83,7.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,1.0,100.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,49.0,0,,11077.0,0.0,0.0
99,,,,1.0,第1节,-7.5,0.8,7.5,0.87,143.5,0.83,141.5,0.83,-7.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,1.0,100.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,49.0,0,,11077.0,0.0,0.0
100,,,,1.0,第1节,-7.5,0.8,7.5,0.87,141.5,0.83,141.5,0.83,141.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,1.0,100.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,49.0,0,,11077.0,0.0,0.0
101,,,,1.0,第1节,-7.5,0.8,7.5,0.87,141.5,0.83,141.5,0.83,141.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,2.0,100.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,49.0,0,,21086.0,0.0,0.0
102,,,,1.0,第1节,-7.5,0.8,7.5,0.87,141.5,0.83,141.5,0.83,141.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,2.0,100.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,49.0,0,,11077.0,0.0,0.0
103,,,,1.0,第1节,-7.5,0.87,7.5,0.8,143.5,0.83,143.5,0.83,143.5,1.0,1:2,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,2.0,100.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,49.0,0,,11078.0,0.0,0.0
104,,,,1.0,第1节,-7.5,0.87,7.5,0.8,143.5,0.83,143.5,0.83,143.5,1.0,1:2,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,2.0,66.7,0.0,9.0,4.0,1.0,1.0,6.0,GD,49.0,0,,11080.0,0.0,0.0
105,,,,1.0,第1节,-7.5,0.87,7.5,0.8,143.5,0.83,143.5,0.83,143.5,1.0,2:2,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,2.0,66.7,0.0,9.0,4.0,1.0,1.0,6.0,GD,49.0,0,,11078.0,0.0,0.0
106,,,,1.0,第1节,-7.5,0.87,7.5,0.8,143.5,0.83,143.5,0.83,143.5,1.0,2:2,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,2.0,50.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,49.0,0,,11080.0,0.0,0.0
107,,,,1.0,第1节,-7.5,0.87,8.5,0.8,143.5,0.83,143.5,0.83,8.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,2.0,50.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,49.0,0,,21077.0,0.0,0.0
108,,,,1.0,第1节,-8.5,0.87,8.5,0.8,143.5,0.83,141.5,0.83,-8.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,2.0,50.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,49.0,0,,21077.0,0.0,0.0
109,,,,1.0,第1节,-8.5,0.87,8.5,0.8,141.5,0.83,141.5,0.83,141.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,2.0,50.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,49.0,0,,21077.0,0.0,0.0
110,,,,1.0,第1节,-8.5,0.87,8.5,0.8,143.5,0.83,141.5,0.83,141.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,2.0,50.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,49.0,0,,21077.0,0.0,0.0
111,,,,1.0,第1节,-8.5,0.87,8.5,0.8,141.5,0.83,141.5,0.83,143.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,2.0,50.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,49.0,0,,21077.0,0.0,0.0
112,,,,1.0,第1节,-8.5,0.87,8.5,0.8,141.5,0.83,141.5,0.83,141.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,2.0,50.0,0.0,9.0,4.0,1.0,0.0,6.0,GD,49.0,0,,21077.0,0.0,0.0
113,,,,1.0,第1节,-8.5,0.87,8.5,0.8,141.5,0.83,141.5,0.83,141.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,2.0,50.0,0.0,9.0,4.0,1.0,0.0,6.0,GD,40.0,0,,21077.0,0.0,0.0
114,,,,1.0,第1节,-8.5,0.87,8.5,0.8,141.5,0.83,141.5,0.83,141.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,2.0,50.0,0.0,9.0,4.0,1.0,0.0,6.0,GD,40.0,0,,21077.0,0.0,0.0
115,,,,1.0,第1节,-8.5,0.87,8.5,0.8,141.5,0.83,141.5,0.83,141.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,2.0,50.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,35.0,0,,21077.0,0.0,0.0
116,,,,1.0,第1节,-8.5,0.87,8.5,0.8,141.5,0.83,141.5,0.83,141.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,3.0,50.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,35.0,0,,21086.0,0.0,0.0
117,,,,1.0,第1节,-8.5,0.83,7.5,0.83,141.5,0.83,141.5,0.83,7.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,3.0,50.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,35.0,0,,11077.0,0.0,0.0
118,,,,1.0,第1节,-7.5,0.83,7.5,0.83,141.5,0.83,140.5,0.83,-7.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,3.0,50.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,35.0,0,,11077.0,0.0,0.0
119,,,,1.0,第1节,-7.5,0.83,7.5,0.83,140.5,0.83,140.5,0.83,140.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,3.0,50.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,35.0,0,,11077.0,0.0,0.0
120,,,,1.0,第1节,-7.5,0.83,7.5,0.83,140.5,0.83,140.5,0.83,140.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,3.0,50.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,16.0,0,,11077.0,0.0,0.0
121,,,,1.0,第1节,-7.5,0.83,7.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,3.0,50.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,16.0,0,,21077.0,0.0,0.0
122,,,,1.0,第1节,-7.5,0.83,7.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,3.0,50.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,9.0,0,,11077.0,0.0,0.0
123,,,,1.0,第1节,-7.5,0.83,7.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,3.0,50.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,9.0,0,,11077.0,0.0,0.0
124,,,,1.0,第1节,-7.5,0.83,7.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,,,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,3.0,50.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,4.0,0,,11077.0,0.0,0.0
125,,,,1.0,第1节,-7.5,0.83,7.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,,1.0,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,4.0,50.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,4.0,0,,21086.0,0.0,0.0
126,,,,1.0,第1节,-7.5,0.83,6.5,0.83,139.5,0.83,139.5,0.83,6.5,1.0,,1.0,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,4.0,50.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,4.0,0,,11077.0,0.0,0.0
127,,,,1.0,第1节,-6.5,0.83,6.5,0.83,139.5,0.83,140.5,0.83,-6.5,1.0,1:1,1.0,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,4.0,50.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,4.0,0,,11078.0,0.0,0.0
128,,,,1.0,第1节,-6.5,0.83,6.5,0.83,140.5,0.83,140.5,0.83,140.5,1.0,1:1,1.0,0.0,1.0,1.0,3.0,2.0,0.0,5.0,5.0,2.0,4.0,50.0,0.0,9.0,4.0,1.0,1.0,6.0,GD,4.0,0,,11078.0,0.0,0.0
129,,,,1.0,第1节,-6.5,0.83,6.5,0.83,140.5,0.83,140.5,0.83,140.5,1.0,,1.0,0.0,1.0,2.0,3.0,2.0,0.0,5.0,5.0,2.0,4.0,50.0,0.0,6.0,4.0,1.0,1.0,6.0,GD,4.0,0,,11074.0,0.0,0.0
130,,,,1.0,第1节,-6.5,0.83,6.5,0.83,140.5,0.83,140.5,0.83,140.5,1.0,,1.0,0.0,1.0,2.0,3.0,2.0,0.0,5.0,5.0,2.0,4.0,50.0,0.0,9.0,6.0,1.0,1.0,6.0,GD,4.0,0,,21077.0,0.0,0.0
131,,,,1.0,第1节,-6.5,0.83,4.5,0.83,140.5,0.83,140.5,0.83,4.5,1.0,,1.0,0.0,1.0,2.0,3.0,2.0,0.0,5.0,5.0,2.0,4.0,50.0,0.0,9.0,6.0,1.0,1.0,6.0,GD,4.0,0,,21077.0,0.0,0.0
132,,,,1.0,第1节,-4.5,0.83,4.5,0.83,140.5,0.83,142.5,0.83,-4.5,1.0,,1.0,0.0,1.0,2.0,3.0,2.0,0.0,5.0,5.0,2.0,4.0,50.0,0.0,9.0,6.0,1.0,1.0,6.0,GD,4.0,0,,21077.0,0.0,0.0
133,,,,1.0,第1节,-4.5,0.83,4.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,,1.0,0.0,1.0,2.0,3.0,2.0,0.0,5.0,5.0,2.0,4.0,50.0,0.0,9.0,6.0,1.0,1.0,6.0,GD,4.0,0,,21077.0,0.0,0.0
134,,,,1.0,第1节,-4.5,0.83,4.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,1:1,1.0,0.0,1.0,2.0,3.0,3.0,0.0,5.0,5.0,2.0,4.0,60.0,0.0,7.0,6.0,1.0,1.0,6.0,GD,4.0,0,,11079.0,0.45,0.0
135,,,,1.0,第1节,-4.5,0.83,4.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,,1.0,0.0,1.0,2.0,3.0,3.0,0.0,5.0,5.0,2.0,4.0,60.0,0.0,9.0,7.0,1.0,1.0,6.0,GD,4.0,0,,21077.0,0.45,0.0
136,,,,1.0,第1节,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,1.0,0.0,1.0,2.0,3.0,3.0,0.0,5.0,5.0,2.0,4.0,60.0,0.0,9.0,7.0,1.0,1.0,6.0,GD,4.0,0,,21077.0,0.45,0.0
137,,,,1.0,第1节,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,1.0,0.0,2.0,2.0,3.0,3.0,0.0,5.0,5.0,2.0,4.0,60.0,0.0,9.0,12.0,1.0,1.0,6.0,GD,4.0,0,,21075.0,0.47,0.0
138,,,,1.0,第1节,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,1.0,0.0,2.0,2.0,3.0,3.0,0.0,5.0,5.0,2.0,4.0,60.0,0.0,12.0,7.0,1.0,1.0,6.0,GD,4.0,0,,11077.0,0.47,0.0
139,,,,1.0,第1节,-4.5,0.83,4.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,1.0,0.0,2.0,2.0,3.0,3.0,0.0,5.0,5.0,2.0,4.0,60.0,0.0,12.0,7.0,1.0,1.0,5.0,GD,51.0,0,,11077.0,0.47,0.0
140,,,,1.0,第1节,-4.5,0.83,6.5,0.83,143.5,0.83,143.5,0.83,6.5,1.0,,1.0,0.0,2.0,2.0,3.0,3.0,0.0,5.0,5.0,2.0,4.0,60.0,0.0,12.0,7.0,1.0,1.0,5.0,GD,51.0,0,,11077.0,0.47,0.0
141,,,,1.0,第1节,-6.5,0.83,6.5,0.83,143.5,0.83,145.5,0.83,-6.5,1.0,,1.0,0.0,2.0,2.0,3.0,3.0,0.0,5.0,5.0,2.0,4.0,60.0,0.0,12.0,7.0,1.0,1.0,5.0,GD,51.0,0,,11077.0,0.47,0.0
142,,,,1.0,第1节,-6.5,0.83,6.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,1.0,0.0,2.0,2.0,3.0,3.0,0.0,5.0,5.0,2.0,4.0,60.0,0.0,12.0,7.0,1.0,1.0,5.0,GD,51.0,0,,11077.0,0.47,0.0
143,,,,1.0,第1节,-6.5,0.83,6.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,,1.0,0.0,2.0,2.0,3.0,3.0,0.0,5.0,5.0,2.0,4.0,60.0,0.0,12.0,7.0,1.0,1.0,5.0,GD,34.0,0,,11077.0,0.0,0.0
144,,,,1.0,第1节,-6.5,0.83,6.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,,1.0,0.0,2.0,2.0,3.0,3.0,0.0,5.0,5.0,2.0,4.0,60.0,0.0,12.0,7.0,1.0,1.0,5.0,GD,34.0,0,,11077.0,0.0,0.0
145,,,,1.0,第1节,-6.5,0.83,6.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,,1.0,0.0,2.0,2.0,3.0,3.0,0.0,5.0,5.0,2.0,5.0,60.0,0.0,12.0,7.0,1.0,1.0,5.0,GD,34.0,0,,21086.0,0.0,0.0
146,,,,1.0,第1节,-6.5,0.8,5.5,0.87,144.5,0.83,144.5,0.83,5.5,1.0,,1.0,0.0,2.0,2.0,3.0,3.0,0.0,5.0,5.0,2.0,5.0,60.0,0.0,12.0,7.0,1.0,1.0,5.0,GD,34.0,0,,11077.0,0.0,0.0
147,,,,1.0,第1节,-5.5,0.8,5.5,0.87,144.5,0.83,145.5,0.83,-5.5,1.0,,1.0,0.0,2.0,2.0,3.0,3.0,0.0,5.0,5.0,2.0,5.0,60.0,0.0,12.0,7.0,1.0,1.0,5.0,GD,34.0,0,,11077.0,0.0,0.0
148,,,,1.0,第1节,-5.5,0.8,5.5,0.87,145.5,0.83,145.5,0.83,145.5,1.0,,1.0,0.0,2.0,2.0,3.0,3.0,0.0,5.0,5.0,2.0,5.0,60.0,0.0,12.0,7.0,1.0,1.0,5.0,GD,34.0,0,,11077.0,0.0,0.0
149,,,,1.0,第1节,-5.5,0.8,5.5,0.87,145.5,0.83,145.5,0.83,145.5,1.0,1:2,1.0,0.0,2.0,2.0,3.0,3.0,0.0,5.0,5.0,2.0,5.0,60.0,0.0,12.0,7.0,1.0,1.0,5.0,GD,34.0,0,,11078.0,0.0,0.0
150,,,,1.0,第1节,-5.5,0.8,5.5,0.87,145.5,0.83,145.5,0.83,145.5,1.0,1:2,1.0,0.0,2.0,2.0,3.0,3.0,0.0,5.0,5.0,2.0,5.0,50.0,0.0,12.0,7.0,1.0,1.0,5.0,GD,34.0,0,,11080.0,0.0,0.0
151,,,,1.0,第1节,-5.5,0.8,5.5,0.87,145.5,0.83,145.5,0.83,145.5,1.0,2:2,1.0,0.0,2.0,2.0,3.0,3.0,0.0,5.0,5.0,2.0,5.0,50.0,0.0,8.0,7.0,1.0,1.0,5.0,GD,34.0,0,,11078.0,0.0,0.0
152,,,,1.0,第1节,-5.5,0.8,5.5,0.87,145.5,0.83,145.5,0.83,145.5,1.0,2:2,1.0,0.0,2.0,2.0,3.0,4.0,0.0,5.0,5.0,2.0,5.0,57.1,0.0,8.0,7.0,1.0,1.0,5.0,GD,34.0,0,,11079.0,0.0,0.0
153,,,,1.0,第1节,-5.5,0.87,6.5,0.8,145.5,0.83,145.5,0.83,6.5,1.0,,1.0,0.0,2.0,2.0,3.0,4.0,0.0,5.0,5.0,2.0,5.0,57.1,0.0,8.0,7.0,1.0,1.0,5.0,GD,34.0,0,,21077.0,0.0,0.0
154,,,,1.0,第1节,-6.5,0.87,6.5,0.8,145.5,0.83,145.5,0.83,-6.5,1.0,,1.0,0.0,2.0,2.0,3.0,4.0,0.0,5.0,5.0,2.0,5.0,57.1,0.0,12.0,8.0,1.0,1.0,5.0,GD,34.0,0,,21077.0,0.0,0.0
155,,,,1.0,第1节,-6.5,0.8,5.5,0.87,145.5,0.83,145.5,0.83,5.5,1.0,,1.0,0.0,2.0,2.0,3.0,4.0,0.0,5.0,5.0,2.0,5.0,57.1,0.0,12.0,8.0,1.0,1.0,5.0,GD,34.0,0,,11077.0,0.0,0.0
156,,,,1.0,第1节,-5.5,0.8,5.5,0.87,145.5,0.83,144.5,0.83,-5.5,1.0,,1.0,0.0,2.0,2.0,3.0,4.0,0.0,5.0,5.0,2.0,5.0,57.1,0.0,12.0,8.0,1.0,1.0,5.0,GD,34.0,0,,11077.0,0.0,0.0
157,,,,1.0,第1节,-5.5,0.8,5.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,,1.0,0.0,2.0,2.0,3.0,4.0,0.0,5.0,5.0,2.0,5.0,57.1,0.0,12.0,8.0,1.0,1.0,5.0,GD,34.0,0,,11077.0,0.0,0.0
158,,,,1.0,第1节,-5.5,0.8,5.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,,1.0,0.0,2.0,2.0,3.0,4.0,0.0,5.0,5.0,2.0,5.0,57.1,0.0,12.0,8.0,1.0,1.0,5.0,GD,14.0,0,,11077.0,0.0,0.0
159,,,,1.0,第1节,-5.5,0.8,5.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,,1.0,0.0,2.0,2.0,3.0,4.0,0.0,5.0,5.0,2.0,5.0,57.1,0.0,12.0,8.0,1.0,1.0,5.0,GD,14.0,0,,11077.0,0.0,0.0
160,,,,1.0,第1节,-5.5,0.8,5.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,,1.0,0.0,2.0,2.0,3.0,4.0,0.0,5.0,5.0,2.0,5.0,57.1,0.0,12.0,8.0,1.0,1.0,5.0,GD,12.0,0,,11077.0,0.0,0.0
161,,,,1.0,第1节,-5.5,0.8,5.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,,1.0,0.0,2.0,2.0,3.0,4.0,0.0,5.0,5.0,2.0,5.0,57.1,0.0,12.0,8.0,1.0,0.0,5.0,GD,12.0,0,,11077.0,0.0,0.0
162,,,,1.0,第1节,-5.5,0.8,5.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,1:3,1.0,0.0,2.0,2.0,3.0,4.0,0.0,5.0,5.0,2.0,5.0,57.1,0.0,12.0,8.0,1.0,0.0,5.0,GD,34.0,0,,11078.0,0.0,0.0
163,,,,1.0,第1节,-5.5,0.8,5.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,1:3,1.0,0.0,2.0,2.0,3.0,4.0,0.0,5.0,5.0,2.0,5.0,57.1,0.0,12.0,8.0,1.0,1.0,5.0,GD,34.0,0,,11078.0,0.0,0.0
164,,,,1.0,第1节,-5.5,0.8,5.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,1:3,1.0,0.0,2.0,2.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,9.0,8.0,1.0,1.0,5.0,GD,34.0,0,,11079.0,0.0,0.0
165,,,,1.0,第1节,-5.5,0.8,5.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,2:3,1.0,0.0,2.0,2.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,9.0,8.0,1.0,1.0,5.0,GD,34.0,0,,11078.0,0.0,0.0
166,,,,1.0,第1节,-5.5,0.83,4.5,0.83,144.5,0.83,144.5,0.83,4.5,1.0,,1.0,0.0,2.0,2.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,9.0,8.0,1.0,1.0,5.0,GD,34.0,0,,21077.0,0.0,0.0
167,,,,1.0,第1节,-4.5,0.83,4.5,0.83,144.5,0.83,147.5,0.83,-4.5,1.0,,1.0,0.0,2.0,2.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,9.0,8.0,1.0,1.0,5.0,GD,34.0,0,,21077.0,0.0,0.0
168,,,,1.0,第1节,-4.5,0.83,4.5,0.83,147.5,0.83,147.5,0.83,147.5,1.0,,1.0,0.0,2.0,2.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,9.0,8.0,1.0,1.0,5.0,GD,34.0,0,,21077.0,0.0,0.0
169,,,,1.0,第1节,-4.5,0.83,4.5,0.83,147.5,0.83,147.5,0.83,147.5,1.0,,1.0,0.0,2.0,2.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,12.0,9.0,1.0,1.0,5.0,GD,34.0,0,,21077.0,0.0,0.0
170,,,,1.0,第1节,-4.5,0.83,4.5,0.83,147.5,0.83,147.5,0.83,147.5,1.0,,1.0,0.0,2.0,2.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,12.0,9.0,1.0,1.0,5.0,GD,12.0,0,,21077.0,0.47,0.0
171,,,,1.0,第1节,-4.5,0.83,4.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,,1.0,0.0,2.0,2.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,12.0,9.0,1.0,1.0,5.0,GD,12.0,0,,21077.0,0.47,0.0
172,,,,1.0,第1节,-4.5,0.83,4.5,0.8,146.5,0.83,146.5,0.83,146.5,1.0,,1.0,0.0,2.0,2.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,12.0,9.0,1.0,1.0,5.0,GD,12.0,0,,11077.0,0.47,0.0
173,,,,1.0,第1节,-4.5,0.87,5.5,0.8,146.5,0.83,146.5,0.83,5.5,1.0,,1.0,0.0,2.0,2.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,12.0,9.0,1.0,1.0,5.0,GD,12.0,0,,11077.0,0.47,0.0
174,,,,1.0,第1节,-5.5,0.87,5.5,0.8,146.5,0.83,146.5,0.83,-5.5,1.0,,1.0,0.0,2.0,2.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,12.0,9.0,1.0,0.0,5.0,GD,6.0,0,,11077.0,0.47,0.0
175,,,,1.0,第1节,-5.5,0.87,5.5,0.8,144.5,0.83,144.5,0.83,144.5,1.0,,1.0,0.0,2.0,2.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,12.0,9.0,1.0,0.0,5.0,GD,6.0,0,,11077.0,0.47,0.0
176,,,,1.0,第1节,-5.5,0.87,5.5,0.8,144.5,0.83,144.5,0.83,144.5,1.0,,1.0,0.0,2.0,2.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,12.0,9.0,1.0,0.0,5.0,GD,4.0,0,,11077.0,0.0,0.0
177,,,,1.0,第1节,-5.5,0.87,5.5,0.8,144.5,0.83,144.5,0.83,144.5,1.0,,1.0,0.0,2.0,3.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,11.0,9.0,1.0,0.0,5.0,GD,4.0,0,,11074.0,0.0,0.0
178,,,,1.0,第1节,-5.5,0.87,5.5,0.8,144.5,0.83,144.5,0.83,144.5,1.0,,1.0,0.0,2.0,3.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,12.0,11.0,1.0,0.0,5.0,GD,4.0,0,,21077.0,0.0,0.0
179,,,,1.0,第1节,-5.5,0.8,3.5,0.87,144.5,0.83,144.5,0.83,3.5,1.0,,1.0,0.0,2.0,3.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,12.0,11.0,1.0,0.0,5.0,GD,4.0,0,,21077.0,0.0,0.0
180,,,,1.0,第1节,-3.5,0.8,3.5,0.87,144.5,0.83,146.5,0.83,-3.5,1.0,,1.0,0.0,2.0,3.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,12.0,11.0,1.0,0.0,5.0,GD,4.0,0,,21077.0,0.0,0.0
181,,,,1.0,第1节,-3.5,0.8,3.5,0.87,146.5,0.83,146.5,0.83,146.5,1.0,,1.0,0.0,2.0,3.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,12.0,11.0,1.0,0.0,5.0,GD,4.0,0,,21077.0,0.0,0.0
182,,,,1.0,第1节,-3.5,0.8,3.5,0.87,146.5,0.83,146.5,0.83,146.5,1.0,,1.0,0.0,2.0,3.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,12.0,11.0,1.0,1.0,4.0,GD,58.0,0,,21077.0,0.0,0.0
183,,,,1.0,第1节,-3.5,0.8,3.5,0.87,146.5,0.83,146.5,0.83,146.5,1.0,,1.0,0.0,2.0,3.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,12.0,11.0,1.0,1.0,4.0,GD,58.0,0,,21077.0,0.0,0.0
184,,,,1.0,第1节,-3.5,0.8,3.5,0.87,146.5,0.83,146.5,0.83,146.5,1.0,,1.0,0.0,2.0,3.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,12.0,11.0,1.0,0.0,4.0,GD,48.0,0,,21077.0,0.0,0.0
185,,,,1.0,第1节,-3.5,0.8,3.5,0.87,145.5,0.83,145.5,0.83,145.5,1.0,,1.0,0.0,2.0,3.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,12.0,11.0,1.0,0.0,4.0,GD,48.0,0,,21077.0,0.0,0.0
186,,,,1.0,第1节,-3.5,0.8,3.5,0.87,145.5,0.83,145.5,0.83,145.5,1.0,,1.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,12.0,15.0,1.0,0.0,4.0,GD,48.0,0,,21075.0,0.0,0.0
187,,,,1.0,第1节,-3.5,0.8,3.5,0.87,145.5,0.83,145.5,0.83,145.5,1.0,,1.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,5.0,2.0,5.0,62.5,0.0,15.0,11.0,1.0,0.0,4.0,GD,48.0,0,,11077.0,0.0,0.0
