,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
391,,,第2节,第2节,-5.5,0.83,5.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,32.0,0,,11077.0,0.83,0.83
392,,,第2节,第2节,-5.5,0.83,5.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,31.0,0,,11077.0,0.83,0.83
393,,,第2节,第2节,-5.5,0.83,5.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,31.0,0,,11086.0,0.83,0.83
394,,,第2节,第2节,-5.5,0.83,6.5,0.83,148.5,0.83,148.5,0.83,6.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,31.0,0,,21077.0,0.83,0.83
395,,,第2节,第2节,-6.5,0.83,6.5,0.83,148.5,0.83,149.5,0.83,-6.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,31.0,0,,21077.0,0.83,0.83
396,,,第2节,第2节,-6.5,0.83,6.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,31.0,0,,21077.0,0.83,0.83
397,,,第2节,第2节,-6.5,0.83,6.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,31.0,0,,21077.0,0.83,0.83
398,,,第2节,第2节,-6.5,0.83,6.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,18.0,0,,21077.0,0.83,0.83
399,,,第2节,第2节,-6.5,0.83,6.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,18.0,0,,21095.0,0.83,0.83
400,,,第2节,第2节,-6.5,0.8,5.5,0.87,149.5,0.83,149.5,0.83,5.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,18.0,0,,11077.0,0.83,0.83
401,,,第2节,第2节,-5.5,0.8,5.5,0.87,149.5,0.83,148.5,0.83,-5.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,18.0,0,,11077.0,0.83,0.83
402,,,第2节,第2节,-5.5,0.8,5.5,0.87,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,18.0,0,,11077.0,0.83,0.83
403,,,第2节,第2节,-5.5,0.8,5.5,0.87,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,18.0,0,,11077.0,0.83,0.83
404,,,第2节,第2节,-5.5,0.8,5.5,0.87,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,15.0,0,,11077.0,0.83,0.83
405,,,第2节,第2节,-5.5,0.8,5.5,0.87,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,15.0,0,,11094.0,0.83,0.83
406,,,第2节,第2节,-5.5,0.8,5.5,0.87,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,6.0,0,,21077.0,0.83,0.83
407,,,第2节,第2节,-5.5,0.83,6.5,0.83,148.5,0.83,148.5,0.83,6.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,6.0,0,,11077.0,0.83,0.83
408,,,第2节,第2节,-6.5,0.83,6.5,0.83,148.5,0.83,147.5,0.83,-6.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,6.0,0,,11077.0,0.83,0.83
409,,,第2节,第2节,-6.5,0.83,6.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,6.0,0,,11077.0,0.83,0.83
410,,,第2节,第2节,-6.5,0.83,6.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,6.0,0,,11077.0,0.83,0.83
411,,,第2节,第2节,-6.5,0.8,5.5,0.87,147.5,0.83,147.5,0.83,5.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,6.0,0,,11077.0,0.83,0.83
412,,,第2节,第2节,-5.5,0.8,5.5,0.87,147.5,0.83,147.5,0.83,-5.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,6.0,0,,11077.0,0.83,0.83
413,,,第2节,第2节,-5.5,0.8,5.5,0.87,147.5,0.83,147.5,0.83,-5.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,6.0,0,,11095.0,0.83,0.83
414,,,第2节,第2节,-5.5,0.83,6.5,0.83,147.5,0.83,147.5,0.83,6.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,6.0,0,,21077.0,0.83,0.83
415,,,第2节,第2节,-6.5,0.83,6.5,0.83,147.5,0.83,146.5,0.83,-6.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,6.0,0,,21077.0,0.83,0.83
416,,,第2节,第2节,-6.5,0.83,6.5,0.83,146.5,0.83,146.5,0.83,146.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,6.0,0,,21077.0,0.83,0.83
417,,,第2节,第2节,-6.5,0.83,6.5,0.83,146.5,0.83,146.5,0.83,146.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,6.0,0,,21077.0,0.83,0.83
418,,,第2节,第2节,-6.5,0.83,6.5,0.83,146.5,0.83,146.5,0.83,146.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,0.0,0,,21077.0,0.83,0.83
419,,,第2节,第2节,-6.5,0.83,6.5,0.83,146.5,0.83,146.5,0.83,146.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,0.0,0,,21086.0,0.83,0.83
420,,,第2节,第2节,-6.5,0.8,5.5,0.87,146.5,0.83,146.5,0.83,5.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,0.0,0,,11077.0,0.83,0.83
421,,,第2节,第2节,-5.5,0.8,5.5,0.87,146.5,0.83,146.5,0.83,-5.5,2.0,0.0,,25.0,18.0,0.0,1,7.0,GD,0.0,0,,11077.0,0.83,0.83
422,,,第2节,第2节,-5.5,0.83,5.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,0.0,1:2,25.0,18.0,0.0,1,7.0,GD,0.0,0,,11078.0,0.83,0.83
423,,,第2节,第2节,-5.5,0.83,5.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,0.0,1:2,25.0,18.0,0.0,1,7.0,GD,0.0,0,,11078.0,0.83,0.83
424,,,第2节,第2节,-5.5,0.83,5.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,0.0,1:2,25.0,18.0,0.0,1,7.0,GD,0.0,0,,11079.0,0.83,0.83
425,,,第2节,第2节,-5.5,0.83,5.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,0.0,2:2,25.0,19.0,0.0,1,7.0,GD,0.0,0,,11078.0,0.83,0.83
426,,,第2节,第2节,-5.5,0.8,4.5,0.87,147.5,0.83,147.5,0.83,4.5,2.0,0.0,2:2,25.0,19.0,0.0,1,7.0,GD,0.0,0,,11078.0,0.83,0.83
427,,,第2节,第2节,-4.5,0.8,4.5,0.87,147.5,0.83,148.5,0.83,-4.5,2.0,0.0,2:2,25.0,19.0,0.0,1,7.0,GD,0.0,0,,11078.0,0.83,0.83
428,,,第2节,第2节,-4.5,0.8,4.5,0.87,148.5,0.83,148.5,0.83,148.5,2.0,0.0,2:2,25.0,19.0,0.0,1,7.0,GD,0.0,0,,11078.0,0.83,0.83
429,,,第2节,第2节,-4.5,0.8,4.5,0.87,148.5,0.83,148.5,0.83,148.5,2.0,1.7,2:2,25.0,19.0,0.0,1,7.0,GD,0.0,0,,11078.0,0.83,0.83
430,,,第2节,第2节,-4.5,0.8,4.5,0.87,148.5,0.83,148.5,0.83,148.5,2.0,0.0,2:2,25.0,19.0,0.0,1,7.0,GD,0.0,0,,11079.0,0.83,0.83
431,,,第2节,第2节,-4.5,0.83,4.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,0.0,,25.0,19.0,0.0,1,7.0,GD,0.0,0,,21077.0,0.83,0.83
432,,,第2节,第2节,-4.5,0.83,4.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,0.0,,25.0,19.0,0.0,1,7.0,GD,0.0,0,,21077.0,0.83,0.83
433,,,第2节,第2节,-4.5,0.83,4.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,0.0,,25.0,20.0,0.0,1,7.0,GD,0.0,0,,21077.0,0.83,0.83
434,,,第2节,第2节,-4.5,0.83,4.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,0.0,,25.0,20.0,0.0,1,6.0,GD,56.0,0,,21077.0,0.83,0.83
435,,,第2节,第2节,-4.5,0.83,4.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,0.0,,25.0,20.0,0.0,1,6.0,GD,56.0,0,,21094.0,0.83,0.83
436,,,第2节,第2节,-4.5,0.83,4.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,0.0,,25.0,20.0,0.0,1,6.0,GD,46.0,0,,11077.0,0.83,0.83
437,,,第2节,第2节,-4.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,25.0,20.0,0.0,1,6.0,GD,46.0,0,,11077.0,0.83,0.83
438,,,第2节,第2节,-4.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,25.0,20.0,0.0,1,6.0,GD,46.0,0,,11077.0,0.83,0.83
439,,,第2节,第2节,-4.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.45,,25.0,20.0,0.0,1,6.0,GD,46.0,0,,21077.0,0.83,0.83
440,,,第2节,第2节,-4.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,1.7,,25.0,20.0,0.0,1,6.0,GD,46.0,0,,21077.0,0.83,0.83
441,,,第2节,第2节,-4.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,25.0,20.0,0.0,1,6.0,GD,46.0,0,,21074.0,0.83,0.83
442,,,第2节,第2节,-4.5,0.83,4.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,27.0,20.0,0.0,1,6.0,GD,42.0,0,,11077.0,0.83,0.83
443,,,第2节,第2节,-4.5,0.8,5.5,0.87,148.5,0.83,148.5,0.83,5.5,2.0,0.0,,27.0,20.0,0.0,1,6.0,GD,42.0,0,,11077.0,0.83,0.83
444,,,第2节,第2节,-5.5,0.8,5.5,0.87,148.5,0.83,150.5,0.83,-5.5,2.0,0.0,,27.0,20.0,0.0,1,6.0,GD,42.0,0,,11077.0,0.83,0.83
445,,,第2节,第2节,-5.5,0.8,5.5,0.87,150.5,0.83,150.5,0.83,150.5,2.0,0.0,,27.0,20.0,0.0,1,6.0,GD,42.0,0,,11077.0,0.83,0.83
446,,,第2节,第2节,-5.5,0.8,5.5,0.87,150.5,0.83,150.5,0.83,150.5,2.0,0.0,,27.0,20.0,0.0,1,6.0,GD,42.0,0,,11077.0,0.83,0.83
447,,,第2节,第2节,-5.5,0.83,6.5,0.83,150.5,0.83,150.5,0.83,6.5,2.0,0.0,,27.0,20.0,0.0,1,6.0,GD,42.0,0,,11077.0,0.83,0.83
448,,,第2节,第2节,-6.5,0.83,6.5,0.83,150.5,0.83,148.5,0.83,-6.5,2.0,0.0,,27.0,20.0,0.0,1,6.0,GD,42.0,0,,11077.0,0.83,0.83
449,,,第2节,第2节,-6.5,0.83,6.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,27.0,20.0,0.0,1,6.0,GD,42.0,0,,11077.0,0.83,0.83
450,,,第2节,第2节,-6.5,0.83,6.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,27.0,20.0,0.0,1,6.0,GD,17.0,0,,11077.0,0.83,0.83
451,,,第2节,第2节,-6.5,0.83,6.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,27.0,20.0,0.0,1,6.0,GD,17.0,0,,11094.0,0.83,0.83
452,,,第2节,第2节,-6.5,0.83,6.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,27.0,20.0,0.0,1,6.0,GD,17.0,0,,21077.0,0.83,0.83
453,,,第2节,第2节,-6.5,0.83,6.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,27.0,20.0,0.0,1,6.0,GD,17.0,0,,21094.0,0.83,0.83
454,,,第2节,第2节,-6.5,0.83,6.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,27.0,20.0,0.0,1,6.0,GD,8.0,0,,11077.0,0.83,0.83
455,,,第2节,第2节,-6.5,0.8,5.5,0.87,148.5,0.83,148.5,0.83,5.5,2.0,0.0,,27.0,20.0,0.0,1,6.0,GD,8.0,0,,11077.0,0.83,0.83
456,,,第2节,第2节,-5.5,0.8,5.5,0.87,148.5,0.83,147.5,0.83,-5.5,2.0,0.0,,27.0,20.0,0.0,1,6.0,GD,8.0,0,,11077.0,0.83,0.83
457,,,第2节,第2节,-5.5,0.8,5.5,0.87,147.5,0.83,147.5,0.83,147.5,2.0,0.0,,27.0,20.0,0.0,1,6.0,GD,8.0,0,,11077.0,0.83,0.83
458,,,第2节,第2节,-5.5,0.8,5.5,0.87,147.5,0.83,147.5,0.83,147.5,2.0,0.0,,27.0,20.0,0.0,1,6.0,GD,8.0,0,,11077.0,0.83,0.83
459,,,第2节,第2节,-5.5,0.8,5.5,0.87,147.5,0.83,147.5,0.83,147.5,2.0,0.0,,27.0,20.0,0.0,1,5.0,GD,52.0,0,,21077.0,0.83,0.83
460,,,第2节,第2节,-5.5,0.83,6.5,0.83,147.5,0.83,147.5,0.83,6.5,2.0,0.0,,27.0,20.0,0.0,1,5.0,GD,52.0,0,,21077.0,0.83,0.83
461,,,第2节,第2节,-6.5,0.83,6.5,0.83,147.5,0.83,146.5,0.83,-6.5,2.0,0.0,,27.0,20.0,0.0,1,5.0,GD,52.0,0,,21077.0,0.83,0.83
462,,,第2节,第2节,-6.5,0.83,6.5,0.83,146.5,0.83,146.5,0.83,146.5,2.0,0.0,,27.0,20.0,0.0,1,5.0,GD,52.0,0,,21077.0,0.83,0.83
463,,,第2节,第2节,-6.5,0.83,6.5,0.83,146.5,0.83,146.5,0.83,146.5,2.0,0.0,,27.0,20.0,0.0,1,5.0,GD,52.0,0,,21077.0,0.83,0.83
464,,,第2节,第2节,-6.5,0.83,7.5,0.83,146.5,0.83,146.5,0.83,7.5,2.0,0.0,,27.0,20.0,0.0,1,5.0,GD,52.0,0,,21077.0,0.83,0.83
465,,,第2节,第2节,-7.5,0.83,7.5,0.83,146.5,0.83,148.5,0.83,-7.5,2.0,0.0,,27.0,20.0,0.0,1,5.0,GD,52.0,0,,21077.0,0.83,0.83
466,,,第2节,第2节,-7.5,0.83,7.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,27.0,20.0,0.0,1,5.0,GD,52.0,0,,21077.0,0.83,0.83
467,,,第2节,第2节,-7.5,0.83,7.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,27.0,20.0,0.0,1,5.0,GD,52.0,0,,21074.0,0.83,0.83
468,,,第2节,第2节,-7.5,0.83,7.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,29.0,20.0,0.0,1,5.0,GD,38.0,0,,11077.0,0.83,0.83
469,,,第2节,第2节,-7.5,0.83,7.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,29.0,20.0,0.0,1,5.0,GD,38.0,0,,11077.0,0.83,0.83
470,,,第2节,第2节,-7.5,0.83,7.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,29.0,20.0,0.0,1,5.0,GD,35.0,0,,11077.0,0.83,0.83
471,44.0,5.0,第2节,第2节,-7.5,0.83,7.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,29.0,20.0,0.0,1,5.0,GD,35.0,0,,11081.0,0.83,0.83
472,44.0,5.0,第2节,第2节,-7.5,0.83,7.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,29.0,20.0,0.0,1,5.0,GD,38.0,0,,11081.0,0.83,0.83
473,44.0,5.0,第2节,第2节,-7.5,0.83,7.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,29.0,20.0,0.0,1,5.0,GD,38.0,0,,11081.0,0.83,0.83
474,44.0,5.0,第2节,第2节,-7.5,0.83,7.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,29.0,20.0,0.0,1,5.0,GD,25.0,0,,11081.0,0.83,0.83
475,44.0,5.0,第2节,第2节,-7.5,0.83,7.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,29.0,20.0,0.0,1,5.0,GD,25.0,0,,11095.0,0.83,0.83
476,44.0,5.0,第2节,第2节,-7.5,0.87,8.5,0.8,148.5,0.83,148.5,0.83,8.5,2.0,0.0,,29.0,20.0,0.0,1,5.0,GD,25.0,0,,21077.0,0.83,0.83
477,44.0,5.0,第2节,第2节,-8.5,0.87,8.5,0.8,148.5,0.83,147.5,0.83,-8.5,2.0,0.0,,29.0,20.0,0.0,1,5.0,GD,25.0,0,,21077.0,0.83,0.83
478,44.0,5.0,第2节,第2节,-8.5,0.87,8.5,0.8,147.5,0.83,147.5,0.83,147.5,2.0,0.0,,29.0,20.0,0.0,1,5.0,GD,25.0,0,,21077.0,0.83,0.83
479,44.0,5.0,第2节,第2节,-8.5,0.87,8.5,0.8,147.5,0.83,147.5,0.83,147.5,2.0,0.0,,29.0,20.0,0.0,1,5.0,GD,25.0,0,,21077.0,0.83,0.83
480,44.0,5.0,第2节,第2节,-8.5,0.83,7.5,0.83,147.5,0.83,147.5,0.83,7.5,2.0,0.0,,29.0,20.0,0.0,1,5.0,GD,25.0,0,,21077.0,0.83,0.83
481,44.0,5.0,第2节,第2节,-7.5,0.83,7.5,0.83,147.5,0.83,147.5,0.83,-7.5,2.0,0.0,,29.0,20.0,0.0,1,5.0,GD,25.0,0,,21086.0,0.83,0.83
482,44.0,5.0,第2节,第2节,-7.5,0.83,7.5,0.83,147.5,0.83,147.5,0.83,-7.5,2.0,0.0,,29.0,20.0,0.0,1,5.0,GD,25.0,0,,11077.0,0.83,0.83
483,44.0,5.0,第2节,第2节,-7.5,0.83,7.5,0.83,147.5,0.83,147.5,0.83,-7.5,2.0,0.0,,29.0,20.0,0.0,1,5.0,GD,25.0,0,,11077.0,0.83,0.83
484,44.0,5.0,第2节,第2节,-7.5,0.83,6.5,0.83,147.5,0.83,147.5,0.83,6.5,2.0,0.0,,29.0,20.0,0.0,1,5.0,GD,25.0,0,,11077.0,0.83,0.83
485,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,147.5,0.83,148.5,0.83,-6.5,2.0,0.0,,29.0,20.0,0.0,1,5.0,GD,25.0,0,,11077.0,0.83,0.83
486,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,29.0,20.0,0.0,1,5.0,GD,25.0,0,,11077.0,0.83,0.83
487,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,1:2,29.0,20.0,0.0,1,5.0,GD,25.0,0,,11078.0,0.83,0.83
488,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,0.0,1:2,29.0,20.0,0.0,1,5.0,GD,25.0,0,,11080.0,0.83,0.83
489,44.0,5.0,第2节,第2节,-6.5,0.83,7.5,0.83,148.5,0.83,148.5,0.83,7.5,2.0,0.0,2:2,29.0,20.0,0.0,1,5.0,GD,25.0,0,,11078.0,0.83,0.83
490,44.0,5.0,第2节,第2节,-7.5,0.83,7.5,0.83,148.5,0.83,147.5,0.83,-7.5,2.0,0.0,2:2,29.0,20.0,0.0,1,5.0,GD,25.0,0,,11078.0,0.83,0.83
491,44.0,5.0,第2节,第2节,-7.5,0.83,7.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,0.0,2:2,29.0,20.0,0.0,1,5.0,GD,25.0,0,,11078.0,0.83,0.83
492,44.0,5.0,第2节,第2节,-7.5,0.83,7.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,0.0,2:2,29.0,20.0,0.0,1,5.0,GD,25.0,0,,11078.0,0.83,0.83
493,44.0,5.0,第2节,第2节,-7.5,0.83,7.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,0.0,2:2,29.0,20.0,0.0,1,5.0,GD,25.0,0,,11079.0,0.83,0.83
494,44.0,5.0,第2节,第2节,-7.5,0.83,7.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,0.0,,29.0,21.0,0.0,1,5.0,GD,25.0,0,,21077.0,0.83,0.83
495,44.0,5.0,第2节,第2节,-7.5,0.87,7.5,0.8,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,29.0,21.0,0.0,1,5.0,GD,25.0,0,,21077.0,0.83,0.83
496,44.0,5.0,第2节,第2节,-7.5,0.87,7.5,0.8,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,29.0,21.0,0.0,1,5.0,GD,25.0,0,,21077.0,0.83,0.83
497,44.0,5.0,第2节,第2节,-7.5,0.87,7.5,0.8,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,29.0,21.0,0.0,1,5.0,GD,22.0,0,,21077.0,0.83,0.83
498,44.0,5.0,第2节,第2节,-7.5,0.87,7.5,0.8,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,29.0,21.0,0.0,1,5.0,GD,22.0,0,,21077.0,0.83,0.83
499,44.0,5.0,第2节,第2节,-7.5,0.87,7.5,0.8,148.5,0.83,148.5,0.83,148.5,2.0,0.0,,29.0,21.0,0.0,1,5.0,GD,10.0,0,,21077.0,0.83,0.83
500,44.0,5.0,第2节,第2节,-7.5,0.83,6.5,0.83,148.5,0.83,148.5,0.83,6.5,2.0,0.0,,29.0,21.0,0.0,1,5.0,GD,10.0,0,,11077.0,0.83,0.83
501,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,148.5,0.83,147.5,0.83,-6.5,2.0,0.0,,29.0,21.0,0.0,1,5.0,GD,10.0,0,,11077.0,0.83,0.83
502,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,0.0,,29.0,21.0,0.0,1,5.0,GD,10.0,0,,11077.0,0.83,0.83
503,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,0.0,,29.0,21.0,0.0,1,5.0,GD,10.0,0,,11077.0,0.83,0.83
504,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,0.0,,29.0,21.0,0.0,1,5.0,GD,10.0,0,,11074.0,0.83,0.83
505,44.0,5.0,第2节,第2节,-6.5,0.83,6.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,0.0,,29.0,23.0,0.0,1,5.0,GD,5.0,0,,21077.0,0.83,0.83
506,44.0,5.0,第2节,第2节,-6.5,0.83,5.5,0.83,147.5,0.83,147.5,0.83,5.5,2.0,0.0,,29.0,23.0,0.0,1,5.0,GD,5.0,0,,21077.0,0.83,0.83
507,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,147.5,0.83,149.5,0.83,-5.5,2.0,0.0,,29.0,23.0,0.0,1,5.0,GD,5.0,0,,21077.0,0.83,0.83
508,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,0.0,,29.0,23.0,0.0,1,5.0,GD,5.0,0,,21077.0,0.83,0.83
509,44.0,5.0,第2节,第2节,-5.5,0.83,5.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,0.0,,29.0,23.0,0.0,1,5.0,GD,5.0,0,,21077.0,0.83,0.83
510,44.0,5.0,第2节,第2节,-5.5,0.83,4.5,0.83,149.5,0.83,149.5,0.83,4.5,2.0,0.0,,29.0,23.0,0.0,1,5.0,GD,5.0,0,,21077.0,0.83,0.83
511,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,149.5,0.83,149.5,0.83,-4.5,2.0,0.0,,29.0,23.0,0.0,1,5.0,GD,5.0,0,,21086.0,0.83,0.83
512,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,149.5,0.83,149.5,0.83,-4.5,2.0,0.0,,29.0,23.0,0.0,1,5.0,GD,1.0,0,,11077.0,0.83,0.83
513,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,149.5,0.83,149.5,0.83,-4.5,2.0,0.0,,29.0,23.0,0.0,1,5.0,GD,1.0,0,,11077.0,0.83,0.83
514,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,150.5,0.83,150.5,0.83,150.5,2.0,0.0,1:1,29.0,23.0,0.0,1,5.0,GD,1.0,0,,11078.0,0.83,0.83
515,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,150.5,0.83,150.5,0.83,150.5,2.0,0.0,1:1,29.0,23.0,0.0,1,5.0,GD,1.0,0,,11080.0,0.83,0.83
516,44.0,5.0,第2节,第2节,-4.5,0.8,4.5,0.87,149.5,0.83,149.5,0.83,149.5,2.0,0.0,,29.0,23.0,0.0,1,5.0,GD,1.0,0,,21077.0,0.83,0.83
517,44.0,5.0,第2节,第2节,-4.5,0.8,4.5,0.87,149.5,0.83,149.5,0.83,149.5,2.0,1.75,,29.0,23.0,0.0,1,5.0,GD,1.0,0,,11077.0,0.83,0.83
518,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,0.0,,29.0,23.0,0.0,1,5.0,GD,1.0,0,,11077.0,0.83,0.83
519,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,0.0,,29.0,23.0,0.0,1,5.0,GD,1.0,0,,11077.0,0.83,0.83
520,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,0.0,,29.0,23.0,0.0,1,5.0,GD,1.0,0,,21086.0,0.83,0.83
521,44.0,5.0,第2节,第2节,-4.5,0.83,4.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,0.0,,29.0,23.0,0.0,1,4.0,GD,59.0,0,,11077.0,0.83,0.83
522,44.0,5.0,第2节,第2节,-4.5,0.8,3.5,0.87,149.5,0.83,149.5,0.83,3.5,2.0,0.0,,29.0,23.0,0.0,1,4.0,GD,59.0,0,,11077.0,0.83,0.83
523,44.0,5.0,第2节,第2节,-3.5,0.8,3.5,0.87,149.5,0.83,150.5,0.83,-3.5,2.0,0.0,,29.0,23.0,0.0,1,4.0,GD,59.0,0,,11077.0,0.83,0.83
524,44.0,5.0,第2节,第2节,-3.5,0.8,3.5,0.87,150.5,0.83,150.5,0.83,150.5,2.0,0.0,,29.0,23.0,0.0,1,4.0,GD,59.0,0,,11077.0,0.83,0.83
525,44.0,5.0,第2节,第2节,-3.5,0.8,3.5,0.87,150.5,0.83,150.5,0.83,150.5,2.0,0.0,,29.0,23.0,0.0,1,4.0,GD,59.0,0,,11077.0,0.83,0.83
526,44.0,5.0,第2节,第2节,-3.5,0.8,3.5,0.87,150.5,0.83,150.5,0.83,150.5,2.0,0.47,,29.0,23.0,0.0,1,4.0,GD,59.0,0,,11077.0,0.83,0.83
