,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,KI,MD,MS,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD,XY
955,44.0,5.0,第4节,第4节,11.5,0.8,-12.5,0.95,155.5,0.87,155.5,0.87,-12.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,20.0,16.0,12.0,4.0,3.0,2.0,0.0,0.0,92.3,66.7,51.0,64.0,0.0,#0A0A0A,1,9.0,GD,40.0,0,,11077.0,,0.0,0.0,
956,44.0,5.0,第4节,第4节,12.5,0.8,-12.5,0.95,155.5,0.87,155.5,0.87,12.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,21.0,16.0,12.0,4.0,3.0,2.0,0.0,0.0,92.3,66.7,66.0,64.0,0.0,#0A0A0A,1,9.0,GD,40.0,0,,11074.0,,0.0,0.0,"0.71,0.56"
957,44.0,5.0,第4节,第4节,12.5,0.8,-12.5,0.95,155.5,0.87,155.5,0.87,12.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,21.0,16.0,12.0,4.0,3.0,2.0,0.0,0.0,92.3,66.7,51.0,66.0,0.0,#0A0A0A,1,9.0,GD,40.0,0,,21077.0,,0.0,0.0,
958,44.0,5.0,第4节,第4节,12.5,0.8,-12.5,0.95,155.5,0.87,155.5,0.87,12.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,21.0,16.0,12.0,4.0,3.0,2.0,0.0,0.0,92.3,66.7,51.0,66.0,0.0,#0A0A0A,1,9.0,GD,34.0,0,,21077.0,,0.0,0.0,
959,44.0,5.0,第4节,第4节,12.5,0.91,-13.5,0.83,155.5,0.87,155.5,0.87,-13.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,21.0,16.0,12.0,4.0,3.0,2.0,0.0,0.0,92.3,66.7,51.0,66.0,0.0,#0A0A0A,1,9.0,GD,34.0,0,,21077.0,,0.0,0.0,
960,44.0,5.0,第4节,第4节,13.5,0.91,-13.5,0.83,155.5,0.87,157.5,0.91,13.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,21.0,16.0,12.0,4.0,3.0,2.0,0.0,0.0,92.3,66.7,51.0,66.0,0.0,#0A0A0A,1,9.0,GD,34.0,0,,21077.0,,0.0,0.0,
961,44.0,5.0,第4节,第4节,13.5,0.91,-13.5,0.83,157.5,0.83,157.5,0.91,157.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,21.0,16.0,12.0,4.0,3.0,2.0,0.0,0.0,92.3,66.7,51.0,66.0,0.0,#0A0A0A,1,9.0,GD,34.0,0,,21077.0,,0.0,0.0,
962,44.0,5.0,第4节,第4节,13.5,0.91,-13.5,0.83,157.5,0.83,157.5,0.91,157.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,21.0,16.0,12.0,4.0,3.0,2.0,0.0,0.0,92.3,66.7,51.0,66.0,0.0,#0A0A0A,1,9.0,GD,34.0,0,,21095.0,,0.0,0.0,"0.19,0.17"
963,44.0,5.0,第4节,第4节,13.5,0.91,-13.5,0.83,157.5,0.83,157.5,0.91,157.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,21.0,16.0,12.0,4.0,3.0,2.0,0.0,0.0,92.3,66.7,51.0,66.0,0.0,#0A0A0A,1,9.0,GD,16.0,0,,11077.0,,0.0,0.0,
964,44.0,5.0,第4节,第4节,13.5,0.8,-14.5,0.95,157.5,0.83,157.5,0.91,-14.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,21.0,16.0,12.0,4.0,3.0,2.0,0.0,0.0,92.3,66.7,51.0,66.0,0.0,#0A0A0A,1,9.0,GD,16.0,0,,11077.0,,0.0,0.0,
965,44.0,5.0,第4节,第4节,14.5,0.8,-14.5,0.95,157.5,0.83,155.5,0.83,14.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,21.0,16.0,12.0,4.0,3.0,2.0,0.0,0.0,92.3,66.7,51.0,66.0,0.0,#0A0A0A,1,9.0,GD,16.0,0,,11077.0,,0.0,0.0,
966,44.0,5.0,第4节,第4节,14.5,0.8,-14.5,0.95,155.5,0.91,155.5,0.83,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,21.0,16.0,12.0,4.0,3.0,2.0,0.0,0.0,92.3,66.7,51.0,66.0,0.0,#0A0A0A,1,9.0,GD,16.0,0,,11077.0,,0.0,0.0,
967,44.0,5.0,第4节,第4节,14.5,0.8,-14.5,0.87,155.5,0.91,155.5,0.83,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,21.0,16.0,12.0,4.0,3.0,2.0,0.0,0.0,92.3,66.7,51.0,66.0,0.0,#0A0A0A,1,9.0,GD,16.0,0,,11077.0,,0.0,0.0,
968,44.0,5.0,第4节,第4节,14.5,0.87,-15.5,0.87,155.5,0.91,155.5,0.83,-15.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,21.0,16.0,12.0,4.0,3.0,2.0,0.0,0.0,92.3,66.7,51.0,66.0,0.0,#0A0A0A,1,9.0,GD,16.0,0,,11077.0,,0.0,0.0,
969,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,155.5,0.91,157.5,0.95,15.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,21.0,16.0,12.0,4.0,3.0,2.0,0.0,0.0,92.3,66.7,51.0,66.0,0.0,#0A0A0A,1,9.0,GD,16.0,0,,11077.0,,0.0,0.0,
970,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,157.5,0.8,157.5,0.95,157.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,21.0,16.0,12.0,4.0,3.0,2.0,0.0,0.0,92.3,66.7,51.0,66.0,0.0,#0A0A0A,1,9.0,GD,16.0,0,,11077.0,,0.0,0.0,
971,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,157.5,0.8,157.5,0.95,157.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,21.0,16.0,12.0,4.0,3.0,2.0,0.0,0.0,92.3,66.7,51.0,66.0,0.0,#0A0A0A,1,9.0,GD,5.0,0,,11077.0,,0.0,0.0,
972,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,157.5,0.8,157.5,0.95,157.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,0.0,0.0,92.3,66.7,68.0,66.0,0.0,#0A0A0A,1,9.0,GD,5.0,0,,11074.0,,0.0,0.0,"0.68,0.46"
973,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,157.5,0.8,157.5,0.95,157.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,0.0,0.0,92.3,66.7,51.0,68.0,0.0,#0A0A0A,1,9.0,GD,5.0,0,,21077.0,,0.0,0.0,
974,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,157.5,0.8,157.5,0.95,157.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,0.0,0.0,92.3,66.7,51.0,68.0,0.0,#0A0A0A,1,8.0,GD,54.0,0,,21077.0,,0.0,0.0,
975,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,157.5,0.8,157.5,0.95,157.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,0.0,#0A0A0A,1,8.0,GD,54.0,0,,11086.0,,0.0,0.0,
976,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,157.5,0.8,157.5,0.95,157.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,1.0,#0A0A0A,1,8.0,GD,54.0,0,,21077.0,,0.0,0.0,
977,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,157.5,0.8,157.5,0.95,157.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,1.0,#0A0A0A,1,8.0,GD,54.0,0,,21077.0,,0.0,0.0,
978,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,157.5,0.8,157.5,0.95,157.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,1.0,#0A0A0A,1,8.0,GD,54.0,0,,21077.0,,0.0,0.0,
979,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,157.5,0.8,157.5,0.95,157.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,1.0,#0A0A0A,1,8.0,GD,54.0,0,,21077.0,,0.0,0.0,
980,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,157.5,0.8,157.5,0.95,157.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,1.0,#0A0A0A,1,8.0,GD,54.0,0,,21077.0,,0.0,0.0,
981,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,156.5,0.83,156.5,0.91,156.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,1.0,#0A0A0A,1,8.0,GD,54.0,0,,21077.0,,0.0,0.0,
982,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,156.5,0.83,156.5,0.91,156.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,0.0,#0A0A0A,1,8.0,GD,54.0,0,,21077.0,,0.0,0.0,
983,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,156.5,0.83,156.5,0.91,156.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,0.0,#0A0A0A,1,8.0,GD,54.0,0,,21077.0,,0.0,0.0,
984,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,156.5,0.83,156.5,0.91,156.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,0.0,#0A0A0A,1,8.0,GD,54.0,0,,21077.0,,0.0,0.0,
985,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,156.5,0.83,156.5,0.91,156.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,0.0,#0A0A0A,1,8.0,GD,54.0,0,,21077.0,,0.0,0.0,
986,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,156.5,0.83,156.5,0.91,156.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,0.0,#0A0A0A,1,8.0,GD,54.0,0,,21077.0,,0.0,0.0,
987,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,156.5,0.83,156.5,0.91,156.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,0.0,#0A0A0A,1,8.0,GD,54.0,0,,21095.0,,0.0,0.0,"0.29,0.30"
988,44.0,5.0,第4节,第4节,15.5,0.8,-16.5,0.95,156.5,0.83,156.5,0.91,-16.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,0.0,#0A0A0A,1,8.0,GD,54.0,0,,11077.0,,0.0,0.0,
989,44.0,5.0,第4节,第4节,16.5,0.8,-16.5,0.95,156.5,0.83,155.5,0.8,16.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,0.0,#0A0A0A,1,8.0,GD,54.0,0,,11077.0,,0.0,0.0,
990,44.0,5.0,第4节,第4节,16.5,0.8,-16.5,0.95,155.5,0.95,155.5,0.8,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,0.0,#0A0A0A,1,8.0,GD,54.0,0,,11077.0,,0.0,0.0,
991,44.0,5.0,第4节,第4节,16.5,0.8,-16.5,0.95,155.5,0.95,155.5,0.8,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,0.0,#0A0A0A,1,8.0,GD,49.0,0,,11077.0,,0.0,0.0,
992,44.0,5.0,第4节,第4节,16.5,0.8,-16.5,0.95,155.5,0.95,155.5,0.8,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,0.0,#0A0A0A,1,8.0,GD,49.0,0,,11095.0,,0.0,0.0,"0.88,0.22"
993,44.0,5.0,第4节,第4节,16.5,0.8,-16.5,0.95,155.5,0.95,155.5,0.8,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,0.0,#0A0A0A,1,8.0,GD,33.0,0,,21077.0,,0.0,0.0,
994,44.0,5.0,第4节,第4节,16.5,0.87,-15.5,0.87,155.5,0.95,155.5,0.8,-15.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,0.0,#0A0A0A,1,8.0,GD,33.0,0,,21077.0,,0.0,0.0,
995,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,155.5,0.95,154.5,0.83,15.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,0.0,#0A0A0A,1,8.0,GD,33.0,0,,21077.0,,0.0,0.0,
996,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,154.5,0.91,154.5,0.83,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,16.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,68.0,0.0,#0A0A0A,1,8.0,GD,33.0,0,,21077.0,,0.0,0.0,
997,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,154.5,0.91,154.5,0.83,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,17.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,53.0,0.0,#0A0A0A,1,8.0,GD,33.0,0,,21074.0,,0.0,0.0,"0.27,0.41"
998,44.0,5.0,第4节,第4节,15.5,0.83,-14.5,0.91,154.5,0.91,154.5,0.83,-14.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,17.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,53.0,0.0,#0A0A0A,1,8.0,GD,33.0,0,,11077.0,,0.0,0.0,
999,44.0,5.0,第4节,第4节,14.5,0.83,-14.5,0.91,154.5,0.91,155.5,0.8,14.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,17.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,53.0,0.0,#0A0A0A,1,8.0,GD,33.0,0,,11077.0,,0.0,0.0,
1000,44.0,5.0,第4节,第4节,14.5,0.83,-14.5,0.91,155.5,0.95,155.5,0.8,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,17.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,51.0,53.0,0.0,#0A0A0A,1,8.0,GD,33.0,0,,11077.0,,0.0,0.0,
1001,44.0,5.0,第4节,第4节,14.5,0.83,-14.5,0.91,155.5,0.95,155.5,0.8,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,17.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,53.0,68.0,0.0,#0A0A0A,1,8.0,GD,21.0,0,,11077.0,,0.0,0.0,
1002,44.0,5.0,第4节,第4节,14.5,0.87,-13.5,0.87,155.5,0.95,155.5,0.8,-13.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,17.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,53.0,68.0,0.0,#0A0A0A,1,8.0,GD,21.0,0,,21077.0,,0.0,0.0,
1003,44.0,5.0,第4节,第4节,13.5,0.87,-13.5,0.87,155.5,0.95,154.5,0.87,13.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,17.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,53.0,68.0,0.0,#0A0A0A,1,8.0,GD,21.0,0,,21077.0,,0.0,0.0,
1004,44.0,5.0,第4节,第4节,13.5,0.87,-13.5,0.87,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,17.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,53.0,68.0,0.0,#0A0A0A,1,8.0,GD,21.0,0,,21077.0,,0.0,0.0,
1005,44.0,5.0,第4节,第4节,13.5,0.87,-13.5,0.87,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,17.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,53.0,68.0,0.0,#0A0A0A,1,8.0,GD,0.0,0,,21077.0,,0.0,0.0,
1006,44.0,5.0,第4节,第4节,13.5,0.87,-13.5,0.87,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,17.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,53.0,68.0,0.0,#0A0A0A,1,7.0,GD,0.0,0,,21077.0,,0.0,0.0,
1007,44.0,5.0,第4节,第4节,13.5,0.87,-13.5,0.87,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,17.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,53.0,68.0,0.0,#0A0A0A,1,7.0,GD,59.0,0,,21077.0,,0.0,0.0,
1008,44.0,5.0,第4节,第4节,13.5,0.87,-13.5,0.87,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,17.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,53.0,68.0,1.0,#0A0A0A,1,7.0,GD,59.0,0,,21077.0,,0.0,0.0,
1009,44.0,5.0,第4节,第4节,13.5,0.87,-13.5,0.87,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,17.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,53.0,68.0,1.0,#0A0A0A,1,7.0,GD,59.0,0,,21077.0,,0.0,0.0,
1010,44.0,5.0,第4节,第4节,13.5,0.87,-13.5,0.87,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,17.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,53.0,68.0,1.0,#0A0A0A,1,7.0,GD,59.0,0,,21077.0,,0.0,0.0,
1011,44.0,5.0,第4节,第4节,13.5,0.87,-13.5,0.87,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,17.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,53.0,68.0,1.0,#0A0A0A,1,7.0,GD,59.0,0,,21077.0,,0.0,0.0,
1012,44.0,5.0,第4节,第4节,13.5,0.87,-13.5,0.87,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,17.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,53.0,68.0,1.0,#0A0A0A,1,7.0,GD,59.0,0,,21077.0,,0.0,0.0,
1013,44.0,5.0,第4节,第4节,13.5,0.87,-13.5,0.87,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,17.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,53.0,68.0,1.0,#0A0A0A,1,7.0,GD,59.0,0,,21077.0,,0.0,0.0,
1014,44.0,5.0,第4节,第4节,13.5,0.87,-13.5,0.87,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,17.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,53.0,68.0,0.0,#0A0A0A,1,7.0,GD,59.0,0,,21077.0,,0.0,0.0,
1015,44.0,5.0,第4节,第4节,13.5,0.87,-13.5,0.87,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,17.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,53.0,68.0,0.0,#0A0A0A,1,7.0,GD,59.0,0,,21077.0,,0.0,0.0,
1016,44.0,5.0,第4节,第4节,13.5,0.87,-13.5,0.87,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,4.0,9242213.0,,4.0,5.0,22.0,17.0,12.0,4.0,3.0,2.0,1.0,0.0,92.3,66.7,53.0,68.0,0.0,#0A0A0A,1,7.0,GD,59.0,0,,21077.0,,0.0,0.0,
