,AM,AS,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,MD,OD,PG,PI,RO,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
831,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,152.5,0.87,152.5,0.8,152.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,68.8,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,40.0,0.0,20180721125528.0,11077.0,,1.25,0.0
832,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,152.5,0.87,152.5,0.8,152.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,68.8,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,40.0,0.0,20180721125528.0,11077.0,,1.25,0.0
833,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,152.5,0.87,152.5,0.8,152.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,68.8,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,40.0,0.0,20180721125531.0,11077.0,,1.25,0.0
834,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,152.5,0.87,152.5,0.8,152.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,68.8,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,40.0,0.0,20180721125531.0,21086.0,,1.25,0.0
835,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,154.5,0.8,152.5,0.87,154.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,68.8,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,40.0,0.0,20180721125536.0,21086.0,,1.25,0.0
836,,,第3节,1.0,第3节,12.5,0.87,-11.5,0.8,154.5,0.8,154.5,0.87,154.5,1.0,3.0,0.0,1:2,0.0,1.0,7.0,8.0,11.0,3.0,0.0,68.8,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,40.0,0.0,20180721125536.0,11078.0,,1.25,0.0
837,,,第3节,1.0,第3节,12.5,0.83,-12.5,0.8,154.5,0.8,154.5,0.87,12.5,1.0,3.0,0.0,1:2,0.0,1.0,7.0,8.0,11.0,3.0,0.0,68.8,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,40.0,0.0,20180721125536.0,11078.0,,1.25,0.0
838,,,第3节,1.0,第3节,12.5,0.83,-12.5,0.83,154.5,0.83,154.5,0.87,-12.5,1.0,3.0,0.0,1:2,0.0,1.0,7.0,8.0,11.0,3.0,0.0,68.8,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,40.0,0.0,20180721125553.0,11078.0,,1.25,0.0
839,,,第3节,1.0,第3节,12.5,0.83,-12.5,0.83,153.5,0.83,154.5,0.83,153.5,1.0,3.0,0.0,1:2,0.0,1.0,7.0,8.0,11.0,3.0,0.0,68.8,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,40.0,0.0,20180721125553.0,11078.0,,1.25,0.0
840,,,第3节,1.0,第3节,11.5,0.83,-12.5,0.83,153.5,0.83,153.5,0.83,153.5,1.0,3.0,0.0,1:2,0.0,1.0,7.0,8.0,11.0,3.0,0.0,68.8,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,40.0,0.0,20180721125553.0,11078.0,,1.25,0.0
841,,,第3节,1.0,第3节,11.5,0.83,-11.5,0.83,153.5,0.83,153.5,0.83,11.5,1.0,3.0,0.0,1:2^2:2,0.0,1.0,7.0,8.0,11.0,3.0,0.0,64.7,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,40.0,0.0,20180721125553.0,11080^11078,,1.25,0.0
842,,,第3节,1.0,第3节,11.5,0.83,-11.5,0.83,153.5,0.87,153.5,0.83,-11.5,1.0,3.0,0.0,1:2^2:2,0.0,1.0,7.0,8.0,11.0,3.0,0.0,64.7,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,40.0,1.0,20180721125606.0,11080^11078,,1.25,0.0
843,,,第3节,1.0,第3节,11.5,0.83,-11.5,0.83,152.5,0.87,153.5,0.8,152.5,1.0,3.0,0.0,1:2^2:2,0.0,1.0,7.0,8.0,11.0,3.0,0.0,64.7,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,40.0,1.0,20180721125606.0,11080^11078,,1.25,0.0
844,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,152.5,0.87,152.5,0.8,152.5,1.0,3.0,0.0,2:2,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,40.0,1.0,20180721125606.0,11080.0,,1.25,0.0
845,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,152.5,0.87,152.5,0.8,152.5,1.0,3.0,0.0,2:2,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,40.0,1.0,20180721125607.0,11080.0,,1.25,0.0
846,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,152.5,0.87,152.5,0.8,152.5,1.0,3.0,0.0,2:2,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,40.0,1.0,20180721125607.0,11080.0,,1.25,0.0
847,,,第3节,1.0,第3节,11.5,0.77,-11.5,0.91,152.5,0.83,152.5,0.83,152.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,32.0,1.0,20180721125613.0,21077.0,,1.25,0.0
848,,,第3节,1.0,第3节,10.5,0.87,-10.5,0.91,152.5,0.83,152.5,0.83,10.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,32.0,1.0,20180721125613.0,21077.0,,1.25,0.0
849,,,第3节,1.0,第3节,10.5,0.87,-10.5,0.8,152.5,0.83,152.5,0.83,-10.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,24.0,1.0,20180721125621.0,21077.0,,1.25,0.0
850,,,第3节,1.0,第3节,10.5,0.87,-10.5,0.8,151.5,0.83,152.5,0.83,151.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,24.0,1.0,20180721125621.0,21077.0,,1.25,0.0
851,,,第3节,1.0,第3节,11.5,0.87,-10.5,0.8,151.5,0.83,151.5,0.83,151.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,24.0,1.0,20180721125621.0,21077.0,,1.25,0.0
852,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,151.5,0.83,151.5,0.83,11.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,24.0,1.0,20180721125621.0,11077.0,,1.25,0.0
853,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,151.5,0.8,151.5,0.87,-11.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,16.0,1.0,20180721125629.0,11077.0,,1.25,0.0
854,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,151.5,0.8,151.5,0.87,-11.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,16.0,1.0,20180721125629.0,11077.0,,1.25,0.0
855,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,150.5,0.83,151.5,0.83,150.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,8.0,1.0,20180721125638.0,11077.0,,1.25,0.0
856,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,150.5,0.83,150.5,0.83,150.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,8.0,1.0,20180721125638.0,11077.0,,1.25,0.0
857,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,150.5,0.83,150.5,0.83,150.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,6.0,0.0,20180721125639.0,11077.0,,1.25,0.0
858,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,150.5,0.83,150.5,0.83,150.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,6.0,0.0,20180721125639.0,11077.0,,1.25,0.0
859,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,150.5,0.83,150.5,0.83,150.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,6.0,0.0,20180721125641.0,11077.0,,1.25,0.0
860,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,150.5,0.83,150.5,0.83,150.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,6.0,0.0,20180721125641.0,11077.0,,1.25,0.0
861,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,150.5,0.83,150.5,0.83,150.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,6.0,1.0,20180721125648.0,11077.0,,1.25,0.0
862,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,149.5,0.87,150.5,0.8,149.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,7.0,1~GD,6.0,1.0,20180721125648.0,11077.0,,1.25,0.0
863,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,149.5,0.87,149.5,0.8,149.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,6.0,1~GD,58.0,1.0,20180721125656.0,11077.0,,1.25,0.0
864,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,149.5,0.87,149.5,0.8,149.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,6.0,1~GD,58.0,1.0,20180721125656.0,11077.0,,1.25,0.0
865,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,149.5,0.8,149.5,0.87,149.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,6.0,1~GD,50.0,1.0,20180721125704.0,11077.0,,1.25,0.0
866,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,149.5,0.8,149.5,0.87,149.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,37.0,0.0,0.0,1,6.0,1~GD,50.0,1.0,20180721125704.0,11077.0,,1.25,0.0
867,,,第3节,1.0,第3节,11.5,0.87,-11.5,0.8,151.5,0.83,149.5,0.87,151.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,6.0,1~GD,47.0,1.0,20180721125706.0,11077.0,,1.25,0.0
868,,,第3节,1.0,第3节,10.5,0.87,-11.5,0.8,151.5,0.83,151.5,0.83,151.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,6.0,1~GD,47.0,1.0,20180721125706.0,11077.0,,1.25,0.0
869,,,第3节,1.0,第3节,10.5,0.8,-10.5,0.8,151.5,0.83,151.5,0.83,10.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,6.0,1~GD,47.0,1.0,20180721125706.0,21074.0,,1.25,0.0
870,,,第3节,1.0,第3节,10.5,0.8,-10.5,0.87,151.5,0.83,151.5,0.83,-10.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,6.0,1~GD,45.0,1.0,20180721125708.0,21074.0,,1.25,0.0
871,,,第3节,1.0,第3节,10.5,0.8,-10.5,0.87,151.5,0.83,151.5,0.83,-10.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,6.0,1~GD,45.0,1.0,20180721125708.0,11077.0,,1.25,0.0
872,,,第3节,1.0,第3节,10.5,0.8,-10.5,0.87,150.5,0.83,151.5,0.83,150.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,6.0,1~GD,37.0,1.0,20180721125716.0,11077.0,,1.25,0.0
873,,,第3节,1.0,第3节,10.5,0.8,-10.5,0.87,150.5,0.8,150.5,0.83,150.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,6.0,1~GD,37.0,1.0,20180721125716.0,11077.0,,1.25,0.0
874,,,第3节,1.0,第3节,10.5,0.8,-10.5,0.87,150.5,0.8,150.5,0.87,150.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,6.0,1~GD,29.0,1.0,20180721125724.0,11077.0,,1.25,0.0
875,,,第3节,1.0,第3节,10.5,0.8,-10.5,0.87,149.5,0.87,150.5,0.8,149.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,6.0,1~GD,29.0,1.0,20180721125724.0,11077.0,,1.25,0.0
876,,,第3节,1.0,第3节,10.5,0.8,-10.5,0.87,149.5,0.87,149.5,0.8,149.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,6.0,1~GD,26.0,0.0,20180721125727.0,11077.0,,1.25,0.0
877,,,第3节,1.0,第3节,10.5,0.8,-10.5,0.87,149.5,0.87,149.5,0.8,149.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,6.0,1~GD,26.0,0.0,20180721125727.0,11077.0,,1.25,0.0
878,,,第3节,1.0,第3节,10.5,0.8,-10.5,0.87,149.5,0.87,149.5,0.8,149.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,6.0,1~GD,26.0,1.0,20180721125747.0,11077.0,,1.25,0.0
879,,,第3节,1.0,第3节,10.5,0.8,-10.5,0.87,149.5,0.87,149.5,0.8,149.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,6.0,1~GD,26.0,1.0,20180721125747.0,11077.0,,1.25,0.0
880,,,第3节,1.0,第3节,10.5,0.8,-10.5,0.87,149.5,0.83,149.5,0.8,149.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,6.0,1~GD,22.0,1.0,20180721125752.0,11077.0,,1.25,0.0
881,,,第3节,1.0,第3节,9.5,0.8,-9.5,0.87,149.5,0.83,149.5,0.83,9.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,6.0,1~GD,22.0,1.0,20180721125752.0,11077.0,,1.25,0.0
882,,,第3节,1.0,第3节,9.5,0.8,-9.5,0.87,149.5,0.8,149.5,0.87,-9.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,6.0,1~GD,14.0,1.0,20180721125800.0,21077.0,,1.25,0.0
883,,,第3节,1.0,第3节,9.5,0.8,-9.5,0.87,148.5,0.83,149.5,0.83,148.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,6.0,1~GD,14.0,1.0,20180721125800.0,21077.0,,1.25,0.0
884,,,第3节,1.0,第3节,9.5,0.8,-9.5,0.87,148.5,0.83,148.5,0.83,148.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,6.0,1~GD,6.0,1.0,20180721125808.0,21077.0,,1.25,0.0
885,,,第3节,1.0,第3节,9.5,0.8,-9.5,0.87,148.5,0.83,148.5,0.83,148.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,6.0,1~GD,6.0,1.0,20180721125808.0,21077.0,,1.25,0.0
886,,,第3节,1.0,第3节,9.5,0.8,-9.5,0.87,147.5,0.87,148.5,0.8,147.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,5.0,1~GD,58.0,1.0,20180721125816.0,21077.0,,1.25,0.0
887,,,第3节,1.0,第3节,9.5,0.8,-9.5,0.87,147.5,0.83,147.5,0.8,147.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,5.0,1~GD,58.0,1.0,20180721125816.0,21077.0,,1.25,0.0
888,,,第3节,1.0,第3节,9.5,0.8,-9.5,0.87,151.5,0.83,147.5,0.83,151.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,39.0,0.0,0.0,1,5.0,1~GD,58.0,1.0,20180721125816.0,21077.0,,1.25,0.0
889,,,第3节,1.0,第3节,9.5,0.8,-9.5,0.87,151.5,0.83,151.5,0.83,151.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,54.0,1.0,20180721125820.0,21077.0,,1.25,0.0
890,,,第3节,1.0,第3节,6.5,0.83,-6.5,0.87,151.5,0.83,151.5,0.83,6.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,54.0,1.0,20180721125820.0,21075.0,,1.25,0.0
891,,,第3节,1.0,第3节,6.5,0.83,-6.5,0.83,151.5,0.91,151.5,0.83,-6.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,54.0,1.0,20180721125820.0,21075.0,,1.25,0.0
892,,,第3节,1.0,第3节,6.5,0.83,-6.5,0.83,150.5,0.91,151.5,0.77,150.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,51.0,1.0,20180721125822.0,21075.0,,1.25,0.0
893,,,第3节,1.0,第3节,7.5,0.83,-6.5,0.83,150.5,0.91,150.5,0.77,150.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,51.0,1.0,20180721125822.0,21075.0,,1.25,0.0
894,,,第3节,1.0,第3节,7.5,0.83,-7.5,0.83,150.5,0.91,150.5,0.77,7.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,51.0,1.0,20180721125822.0,21075.0,,1.25,0.0
895,,,第3节,1.0,第3节,7.5,0.83,-7.5,0.83,150.5,0.91,150.5,0.77,-7.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,51.0,0.0,20180721125823.0,11077.0,,1.25,0.0
896,,,第3节,1.0,第3节,7.5,0.83,-7.5,0.83,151.5,0.83,150.5,0.77,151.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,51.0,0.0,20180721125823.0,11077.0,,1.25,0.0
897,44.0,5.0,第3节,1.0,第3节,7.5,0.83,-7.5,0.83,151.5,0.83,151.5,0.83,151.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,51.0,0.0,20180721125827.0,11077.0,,1.25,0.0
898,44.0,5.0,第3节,1.0,第3节,7.5,0.83,-7.5,0.83,151.5,0.83,151.5,0.83,151.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,51.0,0.0,20180721125827.0,11081.0,,1.25,0.0
899,44.0,5.0,第3节,1.0,第3节,7.5,0.83,-7.5,0.83,151.5,0.83,151.5,0.83,151.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,3.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,51.0,0.0,20180721125828.0,11081.0,,1.25,0.0
900,44.0,5.0,第3节,1.0,第3节,7.5,0.83,-7.5,0.83,151.5,0.83,151.5,0.83,151.5,1.0,3.0,0.0,^,0.0,1.0,7.0,8.0,11.0,2.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,51.0,0.0,20180721125828.0,11077^11081,,1.25,0.0
901,44.0,5.0,第3节,1.0,第3节,7.5,0.83,-7.5,0.83,151.5,0.83,151.5,0.83,151.5,1.0,3.0,0.0,^,0.0,1.0,7.0,8.0,11.0,2.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,53.0,0.0,20180721125833.0,11077^11081,,1.25,0.0
902,44.0,5.0,第3节,1.0,第3节,7.5,0.83,-7.5,0.83,151.5,0.87,151.5,0.8,151.5,1.0,3.0,0.0,^,0.0,1.0,7.0,8.0,11.0,2.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,53.0,0.0,20180721125833.0,11077^11081,,1.25,0.0
903,44.0,5.0,第3节,1.0,第3节,7.5,0.83,-7.5,0.83,151.5,0.87,151.5,0.8,151.5,1.0,3.0,0.0,^,0.0,1.0,7.0,8.0,11.0,2.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,55.0,0.0,20180721125836.0,11077^11081,,1.25,0.0
904,44.0,5.0,第3节,1.0,第3节,7.5,0.83,-7.5,0.83,150.5,0.83,151.5,0.8,150.5,1.0,3.0,0.0,^,0.0,1.0,7.0,8.0,11.0,2.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,55.0,0.0,20180721125836.0,11077^11081,,1.25,0.0
905,,,第3节,1.0,第3节,7.5,0.83,-7.5,0.83,150.5,0.83,150.5,0.83,150.5,1.0,3.0,0.0,^,0.0,1.0,7.0,8.0,11.0,2.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,55.0,1.0,20180721125959.0,11077^11081,,1.25,0.0
906,,,第3节,1.0,第3节,7.5,0.83,-7.5,0.83,150.5,0.83,150.5,0.83,150.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,2.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,55.0,1.0,20180721125959.0,11077.0,,1.25,0.0
907,,,第3节,1.0,第3节,7.5,0.83,-7.5,0.83,149.5,0.87,150.5,0.8,149.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,2.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,47.0,1.0,20180721130007.0,11077.0,,1.25,0.0
908,,,第3节,1.0,第3节,7.5,0.83,-7.5,0.83,149.5,0.83,149.5,0.83,149.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,2.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,47.0,1.0,20180721130007.0,11077.0,,1.25,0.0
909,,,第3节,1.0,第3节,7.5,0.83,-7.5,0.83,149.5,0.83,149.5,0.83,149.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,2.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,39.0,1.0,20180721130015.0,11077.0,,1.25,0.0
910,,,第3节,1.0,第3节,7.5,0.83,-7.5,0.83,149.5,0.83,149.5,0.83,149.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,2.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,39.0,1.0,20180721130015.0,11077.0,,1.25,0.0
911,,,第3节,1.0,第3节,7.5,0.83,-7.5,0.83,148.5,0.87,149.5,0.83,148.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,2.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,31.0,1.0,20180721130022.0,11077.0,,1.25,0.0
912,,,第3节,1.0,第3节,6.5,0.83,-7.5,0.83,148.5,0.87,148.5,0.8,148.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,2.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,31.0,1.0,20180721130022.0,11077.0,,1.25,0.0
913,,,第3节,1.0,第3节,6.5,0.83,-6.5,0.83,148.5,0.87,148.5,0.8,6.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,2.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,31.0,1.0,20180721130022.0,11077.0,,1.25,0.0
914,,,第3节,1.0,第3节,6.5,0.83,-6.5,0.83,148.5,0.83,148.5,0.83,-6.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,2.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,23.0,1.0,20180721130031.0,21077.0,,1.25,0.0
915,,,第3节,1.0,第3节,6.5,0.83,-6.5,0.83,148.5,0.83,148.5,0.83,-6.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,2.0,0.0,61.1,48.0,48.0,42.0,0.0,0.0,1,5.0,1~GD,23.0,1.0,20180721130031.0,21077.0,,1.25,0.0
916,,,第3节,1.0,第3节,6.5,0.83,-6.5,0.83,150.5,0.83,148.5,0.83,150.5,1.0,3.0,0.0,,0.0,1.0,7.0,8.0,11.0,2.0,0.0,61.1,48.0,48.0,44.0,0.0,0.0,1,5.0,1~GD,22.0,1.0,20180721130031.0,21077.0,,1.25,0.0
