,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
765,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.8,125.5,0.83,125.5,0.83,125.5,3.0,0.0,1:2,27.0,37.0,0.0,1.0,8.0,GD,59.0,0.0,20180629132256.0,21078.0,0.63,1.2
766,44.0,5.0,第3节,第3节,7.5,0.87,-6.5,0.8,125.5,0.83,125.5,0.83,-6.5,3.0,0.0,1:2,27.0,37.0,0.0,1.0,8.0,GD,59.0,0.0,20180629132256.0,21078.0,0.63,1.2
767,44.0,5.0,第3节,第3节,6.5,0.87,-6.5,0.8,125.5,0.83,126.5,0.83,6.5,3.0,0.0,1:2,27.0,37.0,0.0,1.0,8.0,GD,59.0,0.0,20180629132256.0,21078.0,0.63,1.2
768,44.0,5.0,第3节,第3节,6.5,0.87,-6.5,0.8,126.5,0.83,126.5,0.83,126.5,3.0,0.0,1:2,27.0,37.0,0.0,1.0,8.0,GD,59.0,0.0,20180629132256.0,21078.0,0.63,1.2
769,44.0,5.0,第3节,第3节,6.5,0.87,-6.5,0.8,126.5,0.83,126.5,0.83,126.5,3.0,0.0,1:2,27.0,37.0,0.0,1.0,8.0,GD,59.0,0.0,20180629132256.0,21078.0,0.63,1.2
770,44.0,5.0,第3节,第3节,6.5,0.87,-6.5,0.8,126.5,0.83,126.5,0.83,126.5,3.0,0.0,1:2,27.0,37.0,0.0,1.0,8.0,GD,59.0,0.0,20180629132256.0,21080.0,0.63,1.2
771,44.0,5.0,第3节,第3节,6.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,-7.5,3.0,0.0,2:2,27.0,37.0,0.0,1.0,8.0,GD,59.0,0.0,20180629132256.0,21078.0,0.63,1.2
772,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,126.5,0.83,125.5,0.83,7.5,3.0,0.0,2:2,27.0,37.0,0.0,1.0,8.0,GD,59.0,0.0,20180629132256.0,21078.0,0.63,1.2
773,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,0.0,2:2,27.0,37.0,0.0,1.0,8.0,GD,59.0,0.0,20180629132256.0,21078.0,0.63,1.2
774,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,0.0,2:2,27.0,37.0,0.0,1.0,8.0,GD,59.0,0.0,20180629132256.0,21078.0,0.63,1.2
775,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,0.0,2:2,27.0,37.0,0.0,1.0,8.0,GD,59.0,0.0,20180629132256.0,21080.0,0.63,1.2
776,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,0.0,2:2,27.0,37.0,0.0,1.0,8.0,GD,59.0,0.0,20180629132256.0,21080.0,0.63,1.2
777,44.0,5.0,第3节,第3节,7.5,0.8,-8.5,0.87,125.5,0.83,125.5,0.83,-8.5,3.0,0.0,2:2,27.0,37.0,0.0,1.0,8.0,GD,59.0,0.0,20180629132256.0,21080.0,0.63,1.2
778,44.0,5.0,第3节,第3节,8.5,0.8,-8.5,0.87,125.5,0.83,125.5,0.83,8.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,59.0,0.0,20180629132256.0,11077.0,0.63,1.2
779,44.0,5.0,第3节,第3节,8.5,0.8,-8.5,0.87,125.5,0.83,125.5,0.83,8.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,59.0,1.0,20180629132333.0,11077.0,0.63,1.2
780,44.0,5.0,第3节,第3节,8.5,0.8,-8.5,0.87,125.5,0.83,125.5,0.83,8.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,59.0,1.0,20180629132333.0,11077.0,0.63,1.2
781,44.0,5.0,第3节,第3节,8.5,0.8,-8.5,0.87,125.5,0.83,125.5,0.83,8.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,44.0,1.0,20180629132346.0,11077.0,0.63,1.2
782,44.0,5.0,第3节,第3节,8.5,0.83,-7.5,0.83,125.5,0.83,125.5,0.83,-7.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,44.0,1.0,20180629132346.0,21077.0,0.63,1.2
783,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,125.5,0.83,124.5,0.83,7.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,44.0,1.0,20180629132346.0,21077.0,0.63,1.2
784,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,124.5,0.83,124.5,0.83,124.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,44.0,1.0,20180629132346.0,21077.0,0.63,1.2
785,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,124.5,0.83,124.5,0.83,124.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,44.0,1.0,20180629132346.0,21077.0,0.63,1.2
786,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,124.5,0.83,124.5,0.83,124.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,44.0,1.0,20180629132347.0,21077.0,0.63,1.2
787,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,124.5,0.83,124.5,0.83,124.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,44.0,0.0,20180629132347.0,21077.0,0.63,1.2
788,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,124.5,0.83,124.5,0.83,124.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,31.0,0.0,20180629132356.0,21077.0,0.63,1.2
789,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,124.5,0.83,124.5,0.83,124.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,31.0,1.0,20180629132356.0,21077.0,0.63,1.2
790,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,124.5,0.83,124.5,0.83,124.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,31.0,1.0,20180629132411.0,21077.0,0.63,1.2
791,44.0,5.0,第3节,第3节,7.5,0.83,-8.5,0.83,124.5,0.83,124.5,0.83,-8.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,31.0,1.0,20180629132411.0,21077.0,0.63,1.2
792,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,124.5,0.83,123.5,0.83,8.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,31.0,1.0,20180629132411.0,21077.0,0.63,1.2
793,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,123.5,0.83,123.5,0.83,123.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,31.0,1.0,20180629132411.0,21077.0,0.63,1.2
794,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,123.5,0.83,123.5,0.83,123.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,30.0,1.0,20180629132412.0,21077.0,0.63,1.2
795,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,123.5,0.83,123.5,0.83,123.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,30.0,1.0,20180629132412.0,11077.0,0.63,1.2
796,44.0,5.0,第3节,第3节,8.5,0.83,-7.5,0.83,123.5,0.83,123.5,0.83,-7.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,30.0,1.0,20180629132412.0,21077.0,0.63,1.2
797,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,123.5,0.83,122.5,0.83,7.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,30.0,1.0,20180629132412.0,21077.0,0.63,1.2
798,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,122.5,0.83,122.5,0.83,122.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,30.0,1.0,20180629132412.0,21077.0,0.63,1.2
799,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,122.5,0.83,122.5,0.83,122.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,8.0,1.0,20180629132430.0,21077.0,0.63,1.2
800,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,122.5,0.83,122.5,0.83,122.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,8.0,1.0,20180629132430.0,21077.0,0.63,1.2
801,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,122.5,0.83,122.5,0.83,122.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,8.0,1.0,20180629132432.0,21077.0,0.63,1.2
802,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,122.5,0.83,122.5,0.83,122.5,3.0,0.0,,27.0,37.0,0.0,1.0,8.0,GD,8.0,0.0,20180629132432.0,21077.0,0.63,1.2
803,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,122.5,0.83,122.5,0.83,122.5,3.0,0.0,,27.0,37.0,0.0,1.0,7.0,GD,56.0,0.0,20180629132441.0,21077.0,0.63,1.2
804,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,122.5,0.83,122.5,0.83,122.5,3.0,0.0,,27.0,37.0,0.0,1.0,7.0,GD,56.0,0.0,20180629132441.0,11086.0,0.63,1.2
805,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,121.5,0.83,121.5,0.83,121.5,3.0,0.0,,27.0,37.0,0.0,1.0,7.0,GD,56.0,0.0,20180629132441.0,21077.0,0.63,1.2
806,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,121.5,0.83,121.5,0.83,121.5,3.0,0.0,,27.0,37.0,0.0,1.0,7.0,GD,56.0,0.0,20180629132441.0,21077.0,0.63,1.2
807,44.0,5.0,第3节,第3节,7.5,0.87,-6.5,0.8,121.5,0.83,121.5,0.83,-6.5,3.0,0.0,1:2,27.0,37.0,0.0,1.0,7.0,GD,56.0,0.0,20180629132441.0,21078.0,0.63,1.2
808,44.0,5.0,第3节,第3节,6.5,0.87,-6.5,0.8,121.5,0.83,122.5,0.83,6.5,3.0,0.0,1:2,27.0,37.0,0.0,1.0,7.0,GD,56.0,0.0,20180629132441.0,21078.0,0.63,1.2
809,44.0,5.0,第3节,第3节,6.5,0.87,-6.5,0.8,122.5,0.83,122.5,0.83,122.5,3.0,0.0,1:2,27.0,37.0,0.0,1.0,7.0,GD,56.0,0.0,20180629132441.0,21078.0,0.63,1.2
810,44.0,5.0,第3节,第3节,6.5,0.87,-6.5,0.8,122.5,0.83,122.5,0.83,122.5,3.0,0.0,1:2,27.0,37.0,0.0,1.0,7.0,GD,56.0,0.0,20180629132441.0,21078.0,0.63,1.2
811,44.0,5.0,第3节,第3节,6.5,0.87,-6.5,0.8,122.5,0.83,122.5,0.83,122.5,3.0,0.0,1:2,27.0,37.0,0.0,1.0,7.0,GD,56.0,0.0,20180629132441.0,21079.0,0.63,1.2
812,44.0,5.0,第3节,第3节,6.5,0.87,-6.5,0.8,122.5,0.83,122.5,0.83,122.5,3.0,0.0,2:2,28.0,37.0,0.0,1.0,7.0,GD,56.0,0.0,20180629132441.0,21078.0,0.63,1.2
813,44.0,5.0,第3节,第3节,6.5,0.83,-6.5,0.83,123.5,0.83,123.5,0.83,123.5,3.0,0.0,2:2,28.0,37.0,0.0,1.0,7.0,GD,56.0,0.0,20180629132441.0,21078.0,0.63,1.2
814,44.0,5.0,第3节,第3节,6.5,0.83,-6.5,0.83,123.5,0.83,123.5,0.83,123.5,3.0,0.0,2:2,28.0,37.0,0.0,1.0,7.0,GD,56.0,0.0,20180629132441.0,21078.0,0.63,1.2
815,44.0,5.0,第3节,第3节,6.5,0.83,-6.5,0.83,124.5,0.83,124.5,0.83,124.5,3.0,0.0,2:2,28.0,37.0,0.0,1.0,7.0,GD,56.0,0.0,20180629132441.0,21078.0,0.63,1.2
816,44.0,5.0,第3节,第3节,6.5,0.83,-6.5,0.83,124.5,0.83,124.5,0.83,124.5,3.0,0.0,2:2,28.0,37.0,0.0,1.0,7.0,GD,56.0,0.0,20180629132441.0,21079.0,0.63,1.2
817,44.0,5.0,第3节,第3节,6.5,0.83,-6.5,0.83,124.5,0.83,124.5,0.83,124.5,3.0,0.0,,29.0,37.0,0.0,1.0,7.0,GD,56.0,0.0,20180629132441.0,11077.0,0.63,1.2
818,44.0,5.0,第3节,第3节,6.5,0.83,-6.5,0.83,124.5,0.83,124.5,0.83,124.5,3.0,0.0,,29.0,37.0,0.0,1.0,7.0,GD,56.0,0.0,20180629132441.0,11077.0,0.63,1.2
819,44.0,5.0,第3节,第3节,6.5,0.83,-6.5,0.83,124.5,0.83,124.5,0.83,124.5,3.0,0.0,,29.0,37.0,0.0,1.0,7.0,GD,56.0,1.0,20180629132552.0,11077.0,0.63,1.2
820,44.0,5.0,第3节,第3节,6.5,0.83,-5.5,0.83,124.5,0.83,124.5,0.83,-5.5,3.0,0.0,,29.0,37.0,0.0,1.0,7.0,GD,56.0,1.0,20180629132552.0,11077.0,0.63,1.2
821,44.0,5.0,第3节,第3节,5.5,0.83,-5.5,0.83,124.5,0.83,124.5,0.83,5.5,3.0,0.0,,29.0,37.0,0.0,1.0,7.0,GD,55.0,1.0,20180629132554.0,11077.0,0.63,1.2
822,44.0,5.0,第3节,第3节,5.5,0.83,-5.5,0.83,124.5,0.83,124.5,0.83,5.5,3.0,0.0,,29.0,37.0,0.0,1.0,7.0,GD,55.0,1.0,20180629132554.0,21077.0,0.63,1.2
823,44.0,5.0,第3节,第3节,5.5,0.83,-5.5,0.83,124.5,0.83,124.5,0.83,5.5,3.0,0.0,,29.0,37.0,0.0,1.0,7.0,GD,53.0,1.0,20180629132556.0,21077.0,0.63,1.2
824,44.0,5.0,第3节,第3节,5.5,0.83,-5.5,0.83,124.5,0.83,124.5,0.83,5.5,3.0,0.0,,29.0,37.0,0.0,1.0,7.0,GD,53.0,1.0,20180629132556.0,21074.0,0.63,1.2
825,44.0,5.0,第3节,第3节,5.5,0.83,-5.5,0.83,124.5,0.83,124.5,0.83,5.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,53.0,1.0,20180629132556.0,11077.0,0.63,1.2
826,44.0,5.0,第3节,第3节,5.5,0.83,-4.5,0.83,124.5,0.83,124.5,0.83,-4.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,53.0,1.0,20180629132556.0,11077.0,0.63,1.2
827,44.0,5.0,第3节,第3节,4.5,0.83,-4.5,0.83,124.5,0.83,126.5,0.83,4.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,53.0,1.0,20180629132556.0,11077.0,0.63,1.2
828,44.0,5.0,第3节,第3节,4.5,0.83,-4.5,0.83,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,53.0,1.0,20180629132556.0,11077.0,0.63,1.2
829,44.0,5.0,第3节,第3节,4.5,0.83,-4.5,0.83,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,53.0,1.0,20180629132556.0,11077.0,0.63,1.2
830,44.0,5.0,第3节,第3节,4.5,0.83,-4.5,0.83,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,52.0,1.0,20180629132558.0,11077.0,0.63,1.2
831,44.0,5.0,第3节,第3节,4.5,0.83,-4.5,0.83,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,52.0,0.0,20180629132558.0,11077.0,0.63,1.2
832,44.0,5.0,第3节,第3节,4.5,0.83,-4.5,0.83,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,35.0,0.0,20180629132614.0,11077.0,0.63,1.2
833,44.0,5.0,第3节,第3节,4.5,0.83,-4.5,0.83,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,35.0,0.0,20180629132614.0,21086.0,0.63,1.2
834,44.0,5.0,第3节,第3节,4.5,0.83,-4.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,35.0,0.0,20180629132614.0,11077.0,0.63,1.2
835,44.0,5.0,第3节,第3节,4.5,0.83,-4.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,35.0,0.0,20180629132614.0,11077.0,0.63,1.2
836,44.0,5.0,第3节,第3节,4.5,0.83,-4.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,34.0,1.0,20180629132654.0,11077.0,0.63,1.2
837,44.0,5.0,第3节,第3节,4.5,0.87,-3.5,0.8,125.5,0.83,125.5,0.83,-3.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,34.0,1.0,20180629132654.0,11077.0,0.63,1.2
838,44.0,5.0,第3节,第3节,3.5,0.87,-3.5,0.8,125.5,0.83,124.5,0.83,3.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,34.0,1.0,20180629132654.0,11077.0,0.63,1.2
839,44.0,5.0,第3节,第3节,3.5,0.87,-3.5,0.8,124.5,0.83,124.5,0.83,124.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,34.0,1.0,20180629132654.0,11077.0,0.63,1.2
840,44.0,5.0,第3节,第3节,3.5,0.87,-3.5,0.8,124.5,0.83,124.5,0.83,124.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,22.0,1.0,20180629132705.0,11077.0,0.63,1.2
841,44.0,5.0,第3节,第3节,3.5,0.87,-3.5,0.8,124.5,0.83,124.5,0.83,124.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,22.0,1.0,20180629132705.0,21077.0,0.63,1.2
842,44.0,5.0,第3节,第3节,3.5,0.87,-3.5,0.8,124.5,0.83,124.5,0.83,124.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,22.0,1.0,20180629132707.0,21077.0,0.63,1.2
843,44.0,5.0,第3节,第3节,3.5,0.87,-3.5,0.8,124.5,0.83,124.5,0.83,124.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,22.0,1.0,20180629132707.0,11077.0,0.63,1.2
844,44.0,5.0,第3节,第3节,3.5,0.87,-3.5,0.8,124.5,0.83,124.5,0.83,124.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,17.0,1.0,20180629132711.0,11077.0,0.63,1.2
845,44.0,5.0,第3节,第3节,3.5,0.87,-4.5,0.8,124.5,0.83,124.5,0.83,-4.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,17.0,1.0,20180629132711.0,11077.0,0.63,1.2
846,44.0,5.0,第3节,第3节,4.5,0.87,-4.5,0.8,124.5,0.83,124.5,0.83,4.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,17.0,1.0,20180629132711.0,11077.0,0.63,1.2
847,44.0,5.0,第3节,第3节,4.5,0.87,-4.5,0.8,124.5,0.83,124.5,0.83,4.5,3.0,0.0,,31.0,37.0,0.0,1.0,7.0,GD,17.0,1.0,20180629132711.0,11074.0,0.63,1.2
848,44.0,5.0,第3节,第3节,4.5,0.87,-4.5,0.8,124.5,0.83,124.5,0.83,4.5,3.0,0.0,,31.0,39.0,0.0,1.0,7.0,GD,17.0,1.0,20180629132711.0,21077.0,0.63,1.2
849,44.0,5.0,第3节,第3节,4.5,0.83,-5.5,0.83,124.5,0.83,124.5,0.83,-5.5,3.0,0.0,,31.0,39.0,0.0,1.0,7.0,GD,17.0,1.0,20180629132711.0,21077.0,0.63,1.2
850,44.0,5.0,第3节,第3节,5.5,0.83,-5.5,0.83,124.5,0.83,125.5,0.83,5.5,3.0,0.0,,31.0,39.0,0.0,1.0,7.0,GD,17.0,1.0,20180629132711.0,21077.0,0.63,1.2
851,44.0,5.0,第3节,第3节,5.5,0.83,-5.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,0.0,,31.0,39.0,0.0,1.0,7.0,GD,17.0,1.0,20180629132711.0,21077.0,0.63,1.2
852,44.0,5.0,第3节,第3节,5.5,0.83,-5.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,0.0,,31.0,39.0,0.0,1.0,7.0,GD,11.0,1.0,20180629132717.0,21077.0,0.63,1.2
853,44.0,5.0,第3节,第3节,5.5,0.83,-5.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,0.0,,31.0,39.0,0.0,1.0,7.0,GD,11.0,1.0,20180629132717.0,21077.0,0.63,1.2
854,44.0,5.0,第3节,第3节,5.5,0.83,-5.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,0.0,,31.0,39.0,0.0,1.0,7.0,GD,10.0,1.0,20180629132720.0,21077.0,0.63,1.2
855,44.0,5.0,第3节,第3节,5.5,0.83,-5.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,0.0,,31.0,39.0,0.0,1.0,7.0,GD,10.0,0.0,20180629132720.0,21077.0,0.63,1.2
856,44.0,5.0,第3节,第3节,5.5,0.83,-5.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,0.0,,31.0,39.0,0.0,1.0,6.0,GD,52.0,0.0,20180629132736.0,21077.0,0.63,1.2
857,44.0,5.0,第3节,第3节,5.5,0.77,-5.5,0.91,125.5,0.83,125.5,0.83,125.5,3.0,0.0,,31.0,39.0,0.0,1.0,6.0,GD,52.0,0.0,20180629132736.0,21077.0,0.63,1.2
858,44.0,5.0,第3节,第3节,5.5,0.77,-5.5,0.91,125.5,0.83,125.5,0.83,125.5,3.0,0.0,,31.0,39.0,0.0,1.0,6.0,GD,52.0,0.0,20180629132736.0,11086.0,0.63,1.2
859,44.0,5.0,第3节,第3节,5.5,0.77,-5.5,0.91,125.5,0.83,125.5,0.83,125.5,3.0,0.0,,31.0,39.0,0.0,1.0,6.0,GD,52.0,0.0,20180629132736.0,21077.0,0.63,1.2
860,44.0,5.0,第3节,第3节,5.5,0.87,-4.5,0.8,125.5,0.83,125.5,0.83,-4.5,3.0,0.0,1:2,31.0,39.0,0.0,1.0,6.0,GD,52.0,0.0,20180629132736.0,21078.0,0.63,1.2
861,44.0,5.0,第3节,第3节,4.5,0.87,-4.5,0.8,125.5,0.83,126.5,0.83,4.5,3.0,0.0,1:2,31.0,39.0,0.0,1.0,6.0,GD,52.0,0.0,20180629132736.0,21078.0,0.63,1.2
862,44.0,5.0,第3节,第3节,4.5,0.87,-4.5,0.8,126.5,0.83,126.5,0.83,126.5,3.0,0.0,1:2,31.0,39.0,0.0,1.0,6.0,GD,52.0,0.0,20180629132736.0,21078.0,0.63,1.2
863,44.0,5.0,第3节,第3节,4.5,0.87,-4.5,0.8,126.5,0.83,126.5,0.83,126.5,3.0,0.0,1:2,31.0,39.0,0.0,1.0,6.0,GD,52.0,0.0,20180629132736.0,21078.0,0.63,1.2
864,44.0,5.0,第3节,第3节,4.5,0.87,-4.5,0.8,126.5,0.83,126.5,0.83,126.5,3.0,0.0,1:2,31.0,39.0,0.0,1.0,6.0,GD,52.0,0.0,20180629132736.0,21080.0,0.63,1.2
865,44.0,5.0,第3节,第3节,4.5,0.83,-5.5,0.83,126.5,0.83,126.5,0.83,-5.5,3.0,0.0,2:2,31.0,39.0,0.0,1.0,6.0,GD,52.0,0.0,20180629132736.0,21078.0,0.63,1.2
866,44.0,5.0,第3节,第3节,5.5,0.83,-5.5,0.83,126.5,0.83,125.5,0.83,5.5,3.0,0.0,2:2,31.0,39.0,0.0,1.0,6.0,GD,52.0,0.0,20180629132736.0,21078.0,0.63,1.2
867,44.0,5.0,第3节,第3节,5.5,0.83,-5.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,0.0,2:2,31.0,39.0,0.0,1.0,6.0,GD,52.0,0.0,20180629132736.0,21078.0,0.63,1.2
868,44.0,5.0,第3节,第3节,5.5,0.83,-5.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,0.0,2:2,31.0,39.0,0.0,1.0,6.0,GD,52.0,0.0,20180629132736.0,21078.0,0.63,1.2
869,44.0,5.0,第3节,第3节,5.5,0.83,-5.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,0.0,2:2,31.0,39.0,0.0,1.0,6.0,GD,52.0,0.0,20180629132736.0,21079.0,0.63,1.2
870,44.0,5.0,第3节,第3节,5.5,0.83,-5.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,0.0,,32.0,39.0,0.0,1.0,6.0,GD,52.0,0.0,20180629132736.0,11077.0,0.63,1.2
871,44.0,5.0,第3节,第3节,5.5,0.8,-5.5,0.87,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,32.0,39.0,0.0,1.0,6.0,GD,52.0,0.0,20180629132736.0,11077.0,0.63,1.2
872,44.0,5.0,第3节,第3节,5.5,0.8,-5.5,0.87,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,32.0,39.0,0.0,1.0,6.0,GD,52.0,0.0,20180629132736.0,11077.0,0.63,1.2
873,44.0,5.0,第3节,第3节,5.5,0.8,-5.5,0.87,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,32.0,39.0,0.0,0.0,6.0,GD,52.0,0.0,20180629132736.0,11077.0,0.63,1.2
874,44.0,5.0,第3节,第3节,5.5,0.8,-5.5,0.87,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,32.0,39.0,0.0,0.0,6.0,GD,51.0,1.0,20180629132836.0,11077.0,0.63,1.2
875,44.0,5.0,第3节,第3节,5.5,0.8,-5.5,0.87,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,32.0,39.0,0.0,1.0,6.0,GD,51.0,1.0,20180629132836.0,11077.0,0.63,1.2
876,44.0,5.0,第3节,第3节,5.5,0.8,-5.5,0.87,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,32.0,39.0,0.0,1.0,6.0,GD,51.0,1.0,20180629132836.0,11074.0,0.63,1.2
877,44.0,5.0,第3节,第3节,5.5,0.8,-5.5,0.87,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,32.0,41.0,0.0,1.0,6.0,GD,51.0,1.0,20180629132836.0,21077.0,0.63,1.2
878,44.0,5.0,第3节,第3节,5.5,0.8,-5.5,0.87,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,32.0,41.0,0.0,1.0,6.0,GD,34.0,1.0,20180629132852.0,21077.0,0.63,1.2
879,44.0,5.0,第3节,第3节,5.5,0.91,-5.5,0.77,127.5,0.83,127.5,0.83,127.5,3.0,0.0,,32.0,41.0,0.0,1.0,6.0,GD,34.0,1.0,20180629132852.0,21077.0,0.63,1.2
880,44.0,5.0,第3节,第3节,5.5,0.91,-5.5,0.77,127.5,0.83,127.5,0.83,127.5,3.0,0.0,,32.0,41.0,0.0,1.0,6.0,GD,34.0,1.0,20180629132852.0,21077.0,0.63,1.2
881,44.0,5.0,第3节,第3节,5.5,0.91,-5.5,0.77,127.5,0.83,127.5,0.83,127.5,3.0,0.0,,32.0,41.0,0.0,1.0,6.0,GD,33.0,1.0,20180629132855.0,21077.0,0.63,1.2
882,44.0,5.0,第3节,第3节,5.5,0.77,-6.5,0.91,127.5,0.83,127.5,0.83,-6.5,3.0,0.0,,32.0,41.0,0.0,1.0,6.0,GD,33.0,1.0,20180629132855.0,21077.0,0.63,1.2
