,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
193,,第1节,4.5,0.87,-3.5,0.8,156.5,0.83,156.5,0.83,-3.5,1.0,,,2.0,0.0,4.0,7.0,1.0,0.0,5.0,5.0,2.0,3.0,100.0,0.0,14.0,15.0,0.0,1,1.0,GD,47.0,0,,21077.0,1.5,0.0,
194,,第1节,3.5,0.87,-3.5,0.8,156.5,0.83,156.5,0.83,3.5,1.0,,,2.0,0.0,4.0,7.0,1.0,0.0,5.0,5.0,3.0,3.0,100.0,0.0,14.0,15.0,0.0,1,1.0,GD,47.0,0,,11086.0,1.5,0.0,
195,,第1节,3.5,0.87,-3.5,0.8,156.5,0.83,156.5,0.83,3.5,1.0,,,2.0,0.0,4.0,7.0,1.0,0.0,5.0,5.0,3.0,3.0,100.0,0.0,14.0,16.0,0.0,1,1.0,GD,37.0,0,,21077.0,1.5,0.0,
196,,第1节,3.5,0.87,-3.5,0.8,156.5,0.83,156.5,0.83,3.5,1.0,,,2.0,0.0,4.0,8.0,1.0,0.0,5.0,5.0,3.0,3.0,100.0,0.0,14.0,16.0,0.0,1,1.0,GD,37.0,0,,21074.0,1.5,0.0,"0.12,0.63"
197,,第1节,3.5,0.87,-3.5,0.8,156.5,0.83,156.5,0.83,3.5,1.0,,,2.0,0.0,4.0,8.0,1.0,0.0,5.0,5.0,3.0,3.0,100.0,0.0,16.0,15.0,0.0,1,1.0,GD,37.0,0,,11077.0,1.5,0.0,
198,,第1节,3.5,0.83,-2.5,0.83,156.5,0.83,156.5,0.83,-2.5,1.0,,,2.0,0.0,4.0,8.0,1.0,0.0,5.0,5.0,3.0,3.0,100.0,0.0,16.0,15.0,0.0,1,1.0,GD,37.0,0,,11077.0,1.5,0.0,
199,,第1节,2.5,0.83,-2.5,0.83,156.5,0.83,157.5,0.83,2.5,1.0,,,2.0,0.0,4.0,8.0,1.0,0.0,5.0,5.0,3.0,3.0,100.0,0.0,16.0,15.0,0.0,1,1.0,GD,37.0,0,,11077.0,1.5,0.0,
200,,第1节,2.5,0.83,-2.5,0.83,157.5,0.83,157.5,0.83,157.5,1.0,,,2.0,0.0,4.0,8.0,1.0,0.0,5.0,5.0,3.0,3.0,100.0,0.0,16.0,15.0,0.0,1,1.0,GD,37.0,0,,11077.0,1.5,0.0,
201,,第1节,2.5,0.83,-2.5,0.83,157.5,0.83,157.5,0.83,157.5,1.0,,,2.0,0.0,4.0,8.0,1.0,0.0,5.0,5.0,3.0,3.0,100.0,0.0,16.0,15.0,0.0,1,1.0,GD,23.0,0,,11077.0,1.2,0.63,
202,,第1节,2.5,0.83,-2.5,0.83,157.5,0.83,157.5,0.83,157.5,1.0,,1.0,2.0,0.0,4.0,8.0,1.0,0.0,5.0,5.0,3.0,4.0,100.0,0.0,16.0,15.0,0.0,1,1.0,GD,23.0,0,,21086.0,1.2,0.63,
203,,第1节,2.5,0.87,-2.5,0.8,156.5,0.83,156.5,0.83,156.5,1.0,,1.0,2.0,0.0,4.0,8.0,1.0,0.0,5.0,5.0,3.0,4.0,100.0,0.0,16.0,15.0,0.0,1,1.0,GD,23.0,0,,11077.0,1.2,0.63,
204,,第1节,2.5,0.87,-2.5,0.83,156.5,0.83,156.5,0.83,156.5,1.0,1:2,1.0,2.0,0.0,4.0,8.0,1.0,0.0,5.0,5.0,3.0,4.0,100.0,0.0,16.0,15.0,0.0,1,1.0,GD,23.0,0,,11078.0,1.25,0.0,
205,,第1节,2.5,0.83,-3.5,0.83,156.5,0.83,156.5,0.83,-3.5,1.0,1:2,1.0,2.0,0.0,4.0,8.0,1.0,0.0,5.0,5.0,3.0,4.0,100.0,0.0,16.0,15.0,0.0,1,1.0,GD,23.0,0,,11078.0,1.25,0.0,
206,,第1节,3.5,0.83,-3.5,0.83,156.5,0.83,157.5,0.83,3.5,1.0,1:2,1.0,2.0,0.0,4.0,8.0,1.0,0.0,5.0,5.0,3.0,4.0,100.0,0.0,16.0,15.0,0.0,1,1.0,GD,23.0,0,,11078.0,1.25,0.0,
207,,第1节,3.5,0.83,-3.5,0.83,157.5,0.83,157.5,0.83,157.5,1.0,1:2,1.0,2.0,0.0,4.0,8.0,1.0,0.0,5.0,5.0,3.0,4.0,100.0,0.0,16.0,15.0,0.0,1,1.0,GD,23.0,0,,11078.0,1.25,0.0,
208,,第1节,3.5,0.83,-3.5,0.83,157.5,0.83,157.5,0.83,157.5,1.0,1:2,1.0,2.0,0.0,4.0,8.0,1.0,0.0,5.0,5.0,3.0,4.0,50.0,0.0,16.0,15.0,0.0,1,1.0,GD,23.0,0,,11080.0,0.0,0.0,"0.80,0.50"
209,,第1节,3.5,0.8,-3.5,0.87,157.5,0.83,157.5,0.83,157.5,1.0,2:2,1.0,2.0,0.0,4.0,8.0,1.0,0.0,5.0,5.0,3.0,4.0,50.0,0.0,16.0,15.0,0.0,1,1.0,GD,23.0,0,,11078.0,1.25,0.0,"0.80,0.50"
210,,第1节,3.5,0.8,-3.5,0.87,157.5,0.83,157.5,0.83,157.5,1.0,2:2,1.0,2.0,0.0,4.0,8.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,16.0,15.0,0.0,1,1.0,GD,23.0,0,,11079.0,1.25,0.0,"0.80,0.50"
211,,第1节,3.5,0.8,-3.5,0.87,157.5,0.83,157.5,0.83,157.5,1.0,,1.0,2.0,0.0,4.0,8.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,16.0,16.0,0.0,1,1.0,GD,23.0,0,,21077.0,1.25,0.0,
212,,第1节,3.5,0.83,-3.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,,1.0,2.0,0.0,4.0,8.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,16.0,16.0,0.0,1,1.0,GD,23.0,0,,21077.0,1.25,0.0,
213,,第1节,3.5,0.83,-3.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,,1.0,2.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,16.0,18.0,0.0,1,1.0,GD,23.0,0,,21074.0,1.3,0.56,"0.18,0.54"
214,,第1节,3.5,0.83,-3.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,,1.0,2.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,18.0,16.0,0.0,1,1.0,GD,23.0,0,,11077.0,1.3,0.56,
215,,第1节,3.5,0.83,-3.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,,1.0,2.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,18.0,16.0,0.0,1,1.0,GD,0.0,0,,11077.0,1.3,0.56,
216,,第1节,3.5,0.8,-2.5,0.87,158.5,0.83,158.5,0.83,-2.5,1.0,,1.0,2.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,18.0,16.0,0.0,1,1.0,GD,0.0,0,,11077.0,1.3,0.56,
217,,第1节,2.5,0.8,-2.5,0.87,158.5,0.83,158.5,0.83,2.5,1.0,,1.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,19.0,16.0,0.0,1,1.0,GD,0.0,0,,11075.0,1.1,0.66,"0.83,0.86"
218,,第1节,2.5,0.8,-2.5,0.87,158.5,0.83,158.5,0.83,2.5,1.0,,1.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,18.0,19.0,0.0,1,1.0,GD,0.0,0,,21077.0,1.1,0.66,
219,,第1节,2.5,0.8,-2.5,0.87,158.5,0.83,158.5,0.83,2.5,1.0,,1.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,18.0,19.0,0.0,1,0.0,GD,41.0,0,,21077.0,1.1,0.66,
220,,第1节,2.5,0.87,-3.5,0.8,158.5,0.83,158.5,0.83,-3.5,1.0,,1.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,18.0,19.0,0.0,1,0.0,GD,41.0,0,,21077.0,1.1,0.66,
221,,第1节,3.5,0.87,-3.5,0.8,158.5,0.83,160.5,0.83,3.5,1.0,,1.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,18.0,19.0,0.0,1,0.0,GD,41.0,0,,21077.0,1.1,0.66,
222,,第1节,3.5,0.87,-3.5,0.8,160.5,0.83,160.5,0.83,160.5,1.0,,1.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,18.0,19.0,0.0,1,0.0,GD,41.0,0,,21077.0,1.1,0.66,
223,,第1节,3.5,0.87,-3.5,0.8,160.5,0.83,160.5,0.83,160.5,1.0,,1.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,18.0,19.0,0.0,1,0.0,GD,41.0,0,,21094.0,1.5,0.0,"0.28,0.25"
224,,第1节,3.5,0.87,-3.5,0.8,160.5,0.83,160.5,0.83,160.5,1.0,,1.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,18.0,19.0,0.0,1,0.0,GD,14.0,0,,11077.0,1.5,0.0,
225,,第1节,3.5,0.8,-4.5,0.87,160.5,0.83,160.5,0.83,-4.5,1.0,,1.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,18.0,19.0,0.0,1,0.0,GD,14.0,0,,11077.0,1.5,0.0,
226,,第1节,4.5,0.8,-4.5,0.87,160.5,0.83,158.5,0.83,4.5,1.0,,1.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,18.0,19.0,0.0,1,0.0,GD,14.0,0,,11077.0,1.5,0.0,
227,,第1节,4.5,0.8,-4.5,0.87,158.5,0.83,158.5,0.83,158.5,1.0,,1.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,18.0,19.0,0.0,1,0.0,GD,14.0,0,,11077.0,1.5,0.0,
228,,第1节,4.5,0.8,-4.5,0.87,158.5,0.83,158.5,0.83,158.5,1.0,,1.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,18.0,19.0,0.0,1,0.0,GD,0.0,0,,11077.0,0.0,0.47,
229,,第1节,4.5,0.8,-4.5,0.87,158.5,0.83,158.5,0.83,158.5,1.0,,1.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,18.0,19.0,0.0,1,0.0,GD,0.0,0,,11094.0,0.0,0.47,"0.90,0.93"
230,,第1节,4.5,0.87,-3.5,0.8,158.5,0.83,158.5,0.83,-3.5,1.0,,1.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,18.0,19.0,0.0,1,0.0,GD,0.0,0,,21077.0,0.0,0.47,
231,,第1节,3.5,0.87,-3.5,0.8,158.5,0.83,157.5,0.83,3.5,1.0,,1.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,18.0,19.0,0.0,1,0.0,GD,0.0,0,,21077.0,0.0,0.47,
232,,第1节,3.5,0.87,-3.5,0.8,157.5,0.83,157.5,0.83,157.5,1.0,,1.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,3.0,4.0,66.7,0.0,18.0,19.0,0.0,1,0.0,GD,0.0,0,,21077.0,0.0,0.47,
233,,第1节,3.5,0.87,-3.5,0.8,157.5,0.83,157.5,0.83,157.5,1.0,1.0,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,0.0,GD,0.0,0,,1082.0,1.5,0.0,
234,,第1节,3.5,0.87,-3.5,0.8,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,0.0,GD,0.0,0,,21077.0,1.5,0.0,
235,,第1节,3.5,0.87,-3.5,0.8,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,0.0,GD,0.0,0,,21077.0,1.5,0.0,
236,,第1节,3.5,0.87,-3.5,0.8,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,0.0,GD,0.0,0,,21077.0,1.5,0.0,
237,,第1节,3.5,0.87,-3.5,0.8,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,0.0,GD,0.0,0,,21077.0,1.5,0.0,
238,,第1节,3.5,0.87,-3.5,0.8,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,0.0,GD,0.0,0,,21077.0,1.5,0.0,
239,,第2节,3.5,0.87,-3.5,0.8,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,0.0,GD,0.0,0,,21077.0,1.5,0.0,
240,第2节,第2节,3.5,0.87,-3.5,0.8,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,1.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
241,第2节,第2节,3.5,0.87,-3.5,0.8,157.5,0.83,157.5,0.83,157.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
242,第2节,第2节,3.5,0.83,-1.5,0.83,157.5,0.83,157.5,0.83,-1.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
243,第2节,第2节,1.5,0.83,-1.5,0.8,157.5,0.83,157.5,0.83,1.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
244,第2节,第2节,1.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-2.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
245,第2节,第2节,2.5,0.87,-2.5,0.87,157.5,0.83,157.5,0.83,2.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
246,第2节,第2节,2.5,0.8,-3.5,0.87,157.5,0.83,157.5,0.83,-3.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
247,第2节,第2节,3.5,0.8,-3.5,0.8,157.5,0.83,157.5,0.83,3.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
248,第2节,第2节,3.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-2.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
249,第2节,第2节,2.5,0.87,-2.5,0.87,157.5,0.83,157.5,0.83,2.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
250,第2节,第2节,2.5,0.8,-3.5,0.87,157.5,0.83,157.5,0.83,-3.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
251,第2节,第2节,3.5,0.8,-3.5,0.83,157.5,0.83,157.5,0.83,3.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
252,第2节,第2节,3.5,0.83,-2.5,0.83,157.5,0.83,157.5,0.83,-2.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
253,第2节,第2节,2.5,0.83,-2.5,0.87,157.5,0.83,157.5,0.83,2.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
254,第2节,第2节,2.5,0.8,-3.5,0.87,157.5,0.83,157.5,0.83,-3.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
255,第2节,第2节,3.5,0.8,-3.5,0.87,157.5,0.83,157.5,0.83,3.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
256,第2节,第2节,3.5,0.8,-4.5,0.87,157.5,0.83,157.5,0.83,-4.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
257,第2节,第2节,4.5,0.83,-4.5,0.83,157.5,0.83,157.5,0.83,4.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
258,第2节,第2节,4.5,0.87,-4.5,0.8,157.5,0.83,157.5,0.83,4.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
259,第2节,第2节,4.5,0.83,-5.5,0.83,157.5,0.83,157.5,0.83,-5.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
260,第2节,第2节,5.5,0.87,-5.5,0.8,157.5,0.83,157.5,0.83,5.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
261,第2节,第2节,5.5,0.83,-6.5,0.83,157.5,0.83,157.5,0.83,-6.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
262,第2节,第2节,6.5,0.83,-6.5,0.83,157.5,0.83,157.5,0.83,6.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
263,第2节,第2节,6.5,0.83,-7.5,0.83,157.5,0.83,157.5,0.83,-7.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
264,第2节,第2节,7.5,0.83,-7.5,0.83,157.5,0.83,157.5,0.83,7.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
265,第2节,第2节,7.5,0.83,-6.5,0.83,157.5,0.83,157.5,0.83,-6.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
266,第2节,第2节,6.5,0.83,-6.5,0.8,157.5,0.83,157.5,0.83,6.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
267,第2节,第2节,6.5,0.87,-5.5,0.8,157.5,0.83,157.5,0.83,-5.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
268,第2节,第2节,5.5,0.87,-5.5,0.83,157.5,0.83,157.5,0.83,5.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
269,第2节,第2节,5.5,0.83,-6.5,0.83,157.5,0.83,157.5,0.83,-6.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
270,第2节,第2节,6.5,0.83,-6.5,0.83,157.5,0.83,157.5,0.83,6.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
271,第2节,第2节,6.5,0.83,-8.5,0.83,157.5,0.83,157.5,0.83,-8.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
272,第2节,第2节,8.5,0.87,-8.5,0.8,157.5,0.83,157.5,0.83,8.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
273,第2节,第2节,8.5,0.83,-8.5,0.83,157.5,0.83,157.5,0.83,8.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
274,第2节,第2节,8.5,0.87,-8.5,0.8,157.5,0.83,157.5,0.83,8.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
275,第2节,第2节,8.5,0.83,-8.5,0.83,157.5,0.83,157.5,0.83,8.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
276,第2节,第2节,8.5,0.8,-10.5,0.87,157.5,0.83,157.5,0.83,-10.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
277,第2节,第2节,10.5,0.8,-10.5,0.8,157.5,0.83,157.5,0.83,10.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
278,第2节,第2节,10.5,0.87,-7.5,0.8,157.5,0.83,157.5,0.83,-7.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
279,第2节,第2节,7.5,0.83,-7.5,0.83,157.5,0.83,157.5,0.83,7.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
280,第2节,第2节,7.5,0.8,-7.5,0.87,157.5,0.83,157.5,0.83,7.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
281,第2节,第2节,7.5,0.83,-6.5,0.83,157.5,0.83,157.5,0.83,-6.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
282,第2节,第2节,6.5,0.83,-6.5,0.87,157.5,0.83,157.5,0.83,6.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
283,第2节,第2节,6.5,0.8,-7.5,0.87,157.5,0.83,157.5,0.83,-7.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
284,第2节,第2节,7.5,0.8,-7.5,0.8,157.5,0.83,157.5,0.83,7.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
285,第2节,第2节,7.5,0.87,-5.5,0.8,157.5,0.83,157.5,0.83,-5.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
286,第2节,第2节,5.5,0.87,-5.5,0.87,157.5,0.83,157.5,0.83,5.5,2.0,,0.0,3.0,0.0,4.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,66.7,0.0,18.0,19.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.5,0.0,
