,AM,AS,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,KC,KI,MD,OD,PG,PI,RO,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TC,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
1224,,,第4节,1.0,第4节,-7.5,0.87,7.5,0.77,130.5,0.83,130.5,0.83,-7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,16.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,51.0,1.0,20180721130848.0,11077.0,,0.47,0.0
1225,,,第4节,1.0,第4节,-7.5,0.87,7.5,0.8,130.5,0.83,130.5,0.83,7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,49.0,0.0,20180721130850.0,11074.0,,0.47,0.0
1226,44.0,5.0,第4节,1.0,第4节,-7.5,0.87,7.5,0.8,130.5,0.83,130.5,0.83,7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,49.0,0.0,20180721130850.0,11074.0,,0.47,0.0
1227,44.0,5.0,第4节,1.0,第4节,-7.5,0.87,7.5,0.8,130.5,0.83,130.5,0.83,7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,49.0,0.0,20180721130854.0,11074.0,,0.47,0.0
1228,44.0,5.0,第4节,1.0,第4节,-7.5,0.87,7.5,0.8,130.5,0.83,130.5,0.83,7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,49.0,0.0,20180721130854.0,11081.0,,0.47,0.0
1229,44.0,5.0,第4节,1.0,第4节,-7.5,0.87,7.5,0.8,130.5,0.83,130.5,0.83,7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,49.0,0.0,20180721130855.0,11081.0,,0.47,0.0
1230,,,第4节,1.0,第4节,-7.5,0.87,7.5,0.8,130.5,0.83,130.5,0.83,7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,^,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,49.0,0.0,20180721130855.0,11077^21081,,0.47,0.0
1231,,,第4节,1.0,第4节,-7.5,0.87,7.5,0.8,130.5,0.83,130.5,0.83,7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,^,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,49.0,1.0,20180721131014.0,11077^21081,,0.47,0.0
1232,,,第4节,1.0,第4节,-7.5,0.87,7.5,0.8,130.5,0.83,130.5,0.83,7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,49.0,1.0,20180721131014.0,11077.0,,0.47,0.0
1233,,,第4节,1.0,第4节,-7.5,0.87,7.5,0.8,130.5,0.83,130.5,0.83,7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,49.0,1.0,20180721131015.0,11077.0,,0.47,0.0
1234,,,第4节,1.0,第4节,-8.5,0.91,8.5,0.8,130.5,0.83,130.5,0.83,-8.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,49.0,1.0,20180721131015.0,11077.0,,0.47,0.0
1235,,,第4节,1.0,第4节,-8.5,0.91,8.5,0.77,130.5,0.91,130.5,0.83,8.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,49.0,1.0,20180721131015.0,21077.0,,0.47,0.0
1236,,,第4节,1.0,第4节,-8.5,0.91,8.5,0.77,129.5,0.91,130.5,0.77,129.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,49.0,1.0,20180721131015.0,21077.0,,0.47,0.0
1237,,,第4节,1.0,第4节,-8.5,0.91,8.5,0.77,129.5,0.91,129.5,0.77,129.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,41.0,0.0,20180721131022.0,21077.0,,0.47,0.0
1238,,,第4节,1.0,第4节,-8.5,0.91,8.5,0.77,129.5,0.91,129.5,0.77,129.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,41.0,0.0,20180721131022.0,21077.0,,0.47,0.0
1239,,,第4节,1.0,第4节,-8.5,0.91,8.5,0.77,129.5,0.91,129.5,0.77,129.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,41.0,0.0,20180721131023.0,21077.0,,0.47,0.0
1240,,,第4节,1.0,第4节,-8.5,0.91,8.5,0.77,129.5,0.91,129.5,0.77,129.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,41.0,0.0,20180721131023.0,21077.0,,0.47,0.0
1241,,,第4节,1.0,第4节,-8.5,0.91,8.5,0.77,129.5,0.91,129.5,0.77,129.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,41.0,1.0,20180721131031.0,21077.0,,0.47,0.0
1242,,,第4节,1.0,第4节,-8.5,0.91,8.5,0.77,129.5,0.91,129.5,0.77,129.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,41.0,1.0,20180721131031.0,21077.0,,0.47,0.0
1243,,,第4节,1.0,第4节,-8.5,0.91,8.5,0.77,129.5,0.91,129.5,0.77,129.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,41.0,1.0,20180721131032.0,21077.0,,0.47,0.0
1244,,,第4节,1.0,第4节,-7.5,0.91,7.5,0.77,129.5,0.91,129.5,0.77,-7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,41.0,1.0,20180721131032.0,21077.0,,0.47,0.0
1245,,,第4节,1.0,第4节,-7.5,0.91,7.5,0.77,129.5,0.83,129.5,0.83,7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,33.0,1.0,20180721131040.0,11077.0,,0.47,0.0
1246,,,第4节,1.0,第4节,-7.5,0.91,7.5,0.77,128.5,1.0,129.5,0.71,128.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,33.0,1.0,20180721131040.0,11077.0,,0.47,0.0
1247,,,第4节,1.0,第4节,-7.5,0.91,7.5,0.77,128.5,1.0,128.5,0.71,128.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,26.0,1.0,20180721131047.0,11077.0,,0.47,0.0
1248,,,第4节,1.0,第4节,-8.5,0.91,8.5,0.77,128.5,1.0,128.5,0.71,-8.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,26.0,1.0,20180721131047.0,11077.0,,0.47,0.0
1249,,,第4节,1.0,第4节,-8.5,0.91,8.5,0.77,128.5,0.83,128.5,0.83,8.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,18.0,1.0,20180721131055.0,21077.0,,0.47,0.0
1250,,,第4节,1.0,第4节,-8.5,0.91,8.5,0.77,128.5,0.77,128.5,0.91,8.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,18.0,1.0,20180721131055.0,21077.0,,0.47,0.0
1251,,,第4节,1.0,第4节,-8.5,0.91,8.5,0.77,128.5,0.77,128.5,0.91,8.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,10.0,1.0,20180721131103.0,21077.0,,0.47,0.0
1252,,,第4节,1.0,第4节,-7.5,0.91,7.5,0.77,128.5,0.77,128.5,0.91,-7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,10.0,1.0,20180721131103.0,11077.0,,0.47,0.0
1253,,,第4节,1.0,第4节,-7.5,0.91,7.5,0.77,128.5,0.83,128.5,0.91,7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,2.0,1.0,20180721131112.0,11077.0,,0.47,0.0
1254,,,第4节,1.0,第4节,-7.5,0.91,7.5,0.77,127.5,0.83,128.5,0.83,127.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,2.0,1.0,20180721131112.0,11077.0,,0.47,0.0
1255,,,第4节,1.0,第4节,-7.5,0.91,7.5,0.77,127.5,0.83,127.5,0.83,127.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,2.0,1.0,20180721131112.0,11077.0,,0.47,0.0
1256,,,第4节,1.0,第4节,-7.5,0.91,7.5,0.77,127.5,0.83,127.5,0.83,127.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,2.0,1.0,20180721131112.0,11077.0,,0.47,0.0
1257,,,第4节,1.0,第4节,-7.5,0.91,7.5,0.77,127.5,0.83,127.5,0.83,127.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,0.0,0.0,20180721131113.0,11077.0,,0.47,0.0
1258,,,第4节,1.0,第4节,-7.5,0.91,7.5,0.77,127.5,0.83,127.5,0.83,127.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,0.0,0.0,20180721131113.0,11077.0,,0.47,0.0
1259,,,第4节,1.0,第4节,-7.5,0.91,7.5,0.77,127.5,0.83,127.5,0.83,127.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,0.0,1.0,20180721131124.0,11077.0,,0.47,0.0
1260,,,第4节,1.0,第4节,-7.5,0.91,7.5,0.77,127.5,0.83,127.5,0.83,127.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,0.0,1.0,20180721131124.0,11077.0,,0.47,0.0
1261,,,第4节,1.0,第4节,-7.5,0.91,7.5,0.77,127.5,0.83,127.5,0.83,127.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,0.0,1.0,20180721131125.0,11077.0,,0.47,0.0
1262,,,第4节,1.0,第4节,-8.5,0.91,8.5,0.77,127.5,0.83,127.5,0.83,-8.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,6.0,1~GD,0.0,1.0,20180721131125.0,11077.0,,0.47,0.0
1263,,,第4节,1.0,第4节,-8.5,0.91,8.5,0.77,127.5,0.83,127.5,0.83,8.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,5.0,1~GD,52.0,1.0,20180721131133.0,21077.0,,0.47,0.0
1264,,,第4节,1.0,第4节,-8.5,0.91,8.5,0.77,127.5,0.83,127.5,0.83,8.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,57.0,0.0,0.0,#C40010,1,5.0,1~GD,52.0,1.0,20180721131133.0,21077.0,,0.47,0.0
1265,,,第4节,1.0,第4节,-8.5,0.91,8.5,0.77,127.5,0.83,127.5,0.83,8.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,47.0,1.0,20180721131137.0,21077.0,,0.47,0.0
1266,,,第4节,1.0,第4节,-10.5,0.91,10.5,0.77,127.5,0.83,127.5,0.83,-10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,47.0,1.0,20180721131137.0,21077.0,,0.47,0.0
1267,,,第4节,1.0,第4节,-10.5,0.91,10.5,0.77,127.5,0.83,127.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,46.0,0.0,20180721131138.0,21074.0,,0.47,0.0
1268,,,第4节,1.0,第4节,-10.5,0.91,10.5,0.77,127.5,0.83,127.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,59.0,0.0,1.0,#C40010,1,5.0,1~GD,46.0,0.0,20180721131138.0,21074.0,,0.47,0.0
1269,,,第4节,1.0,第4节,-10.5,0.91,10.5,0.77,127.5,0.83,127.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,59.0,0.0,1.0,#C40010,1,5.0,1~GD,46.0,0.0,20180721131144.0,21074.0,,0.47,0.0
1270,,,第4节,1.0,第4节,-10.5,0.91,10.5,0.77,127.5,0.83,127.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,59.0,0.0,1.0,#C40010,1,5.0,1~GD,46.0,0.0,20180721131144.0,21074.0,,0.47,0.0
1271,,,第4节,1.0,第4节,-10.5,0.91,10.5,0.77,127.5,0.83,127.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,59.0,0.0,1.0,#C40010,1,5.0,1~GD,46.0,0.0,20180721131144.0,11086.0,,0.47,0.0
1272,,,第4节,1.0,第4节,-10.5,0.91,10.5,0.77,127.5,0.83,127.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,46.0,0.0,20180721131144.0,11086.0,,0.47,0.0
1273,,,第4节,1.0,第4节,-10.5,0.91,10.5,0.77,127.5,0.83,127.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,46.0,0.0,20180721131147.0,11086.0,,0.47,0.0
1274,,,第4节,1.0,第4节,-9.5,0.8,9.5,0.77,127.5,0.83,127.5,0.83,-9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,46.0,0.0,20180721131147.0,11086.0,,0.47,0.0
1275,,,第4节,1.0,第4节,-9.5,0.8,9.5,0.87,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:1,0.0,1.0,3.0,17.0,7.0,1.0,0.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,46.0,0.0,20180721131148.0,21078.0,,0.47,0.0
1276,,,第4节,1.0,第4节,-9.5,0.8,9.5,0.87,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:1,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,46.0,0.0,20180721131148.0,21078.0,,0.47,0.0
1277,,,第4节,1.0,第4节,-9.5,0.8,9.5,0.87,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:1,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,46.0,1.0,20180721131200.0,21078.0,,0.47,0.0
1278,,,第4节,1.0,第4节,-10.5,0.91,10.5,0.87,127.5,0.83,127.5,0.83,-10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:1,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,46.0,1.0,20180721131200.0,21080.0,,0.47,0.0
1279,,,第4节,1.0,第4节,-10.5,0.91,10.5,0.77,127.5,0.83,127.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:1,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,38.0,1.0,20180721131208.0,21080.0,,0.47,0.0
1280,,,第4节,1.0,第4节,-9.5,0.71,9.5,0.77,127.5,0.83,127.5,0.83,-9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:1,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,38.0,1.0,20180721131208.0,21080.0,,0.47,0.0
1281,,,第4节,1.0,第4节,-9.5,0.71,9.5,1.0,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:1,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,38.0,1.0,20180721131208.0,21080.0,,0.47,0.0
1282,,,第4节,1.0,第4节,-9.5,0.71,9.5,1.0,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:1,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,46.0,1.0,20180721131219.0,21080.0,,0.47,0.0
1283,,,第4节,1.0,第4节,-10.5,0.91,10.5,1.0,127.5,0.83,127.5,0.83,-10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:1,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,46.0,1.0,20180721131219.0,21080.0,,0.47,0.0
1284,,,第4节,1.0,第4节,-10.5,0.91,10.5,0.77,127.5,0.83,127.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:1,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,46.0,1.0,20180721131219.0,21080.0,,0.47,0.0
1285,,,第4节,1.0,第4节,-10.5,0.91,10.5,0.77,127.5,0.83,127.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:1,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,42.0,1.0,20180721131223.0,21080.0,,0.47,0.0
1286,,,第4节,1.0,第4节,-9.5,0.91,9.5,0.77,127.5,0.83,127.5,0.83,-9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:1,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,42.0,1.0,20180721131223.0,21080.0,,0.47,0.0
