,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC
271,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,160.5,0.8,160.5,0.87,160.5,1.0,,16.0,18.0,0.0,1.0,3.0,GD,39.0,1.0,20180627170355.0,21077.0
272,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,160.5,0.8,160.5,0.87,160.5,1.0,,16.0,18.0,0.0,1.0,3.0,GD,34.0,1.0,20180627170359.0,21077.0
273,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,160.5,0.8,160.5,0.87,160.5,1.0,,16.0,18.0,0.0,1.0,3.0,GD,34.0,1.0,20180627170359.0,21074.0
274,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,159.5,0.87,159.5,0.8,159.5,1.0,,16.0,18.0,0.0,1.0,3.0,GD,34.0,1.0,20180627170359.0,11077.0
275,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,159.5,0.87,159.5,0.8,159.5,1.0,,18.0,18.0,0.0,1.0,3.0,GD,33.0,1.0,20180627170400.0,11077.0
276,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,159.5,0.87,159.5,0.8,159.5,1.0,,18.0,18.0,0.0,1.0,3.0,GD,33.0,0.0,20180627170400.0,11077.0
277,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,159.5,0.87,159.5,0.8,159.5,1.0,,18.0,18.0,0.0,1.0,3.0,GD,15.0,0.0,20180627170418.0,11077.0
278,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,159.5,0.87,159.5,0.8,159.5,1.0,,18.0,18.0,0.0,1.0,3.0,GD,15.0,1.0,20180627170418.0,11077.0
279,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,159.5,0.87,159.5,0.8,159.5,1.0,,18.0,18.0,0.0,1.0,3.0,GD,14.0,1.0,20180627170434.0,11077.0
280,44.0,5.0,,第1节,6.5,0.83,-5.5,0.83,159.5,0.87,159.5,0.8,-5.5,1.0,,18.0,18.0,0.0,1.0,3.0,GD,14.0,1.0,20180627170434.0,21077.0
281,44.0,5.0,,第1节,5.5,0.83,-5.5,0.83,159.5,0.87,158.5,0.83,5.5,1.0,,18.0,18.0,0.0,1.0,3.0,GD,14.0,1.0,20180627170434.0,21077.0
282,44.0,5.0,,第1节,5.5,0.83,-5.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,,18.0,18.0,0.0,1.0,3.0,GD,14.0,1.0,20180627170434.0,21077.0
283,44.0,5.0,,第1节,5.5,0.83,-5.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,,18.0,18.0,0.0,1.0,3.0,GD,5.0,1.0,20180627170443.0,11077.0
284,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,157.5,0.83,157.5,0.83,157.5,1.0,,18.0,18.0,0.0,1.0,3.0,GD,5.0,1.0,20180627170443.0,11077.0
285,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,157.5,0.83,157.5,0.83,157.5,1.0,,18.0,18.0,0.0,1.0,2.0,GD,58.0,1.0,20180627170451.0,11077.0
286,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,157.5,0.83,157.5,0.83,157.5,1.0,,18.0,18.0,0.0,1.0,2.0,GD,58.0,0.0,20180627170451.0,11077.0
287,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,157.5,0.83,157.5,0.83,157.5,1.0,,18.0,18.0,0.0,1.0,2.0,GD,58.0,0.0,20180627170451.0,11077.0
288,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,157.5,0.83,157.5,0.83,157.5,1.0,,18.0,18.0,0.0,1.0,2.0,GD,58.0,1.0,20180627170503.0,11077.0
289,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,157.5,0.8,157.5,0.87,157.5,1.0,,18.0,18.0,0.0,1.0,2.0,GD,58.0,1.0,20180627170503.0,11077.0
290,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,157.5,0.8,157.5,0.87,157.5,1.0,,18.0,18.0,0.0,1.0,2.0,GD,56.0,1.0,20180627170505.0,11077.0
291,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,157.5,0.8,157.5,0.87,157.5,1.0,,18.0,18.0,0.0,1.0,2.0,GD,56.0,1.0,20180627170505.0,11074.0
292,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,157.5,0.8,157.5,0.87,157.5,1.0,,18.0,20.0,0.0,1.0,2.0,GD,56.0,1.0,20180627170505.0,21077.0
293,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,157.5,0.8,157.5,0.87,157.5,1.0,,18.0,20.0,0.0,1.0,2.0,GD,47.0,1.0,20180627170513.0,21077.0
294,44.0,5.0,,第1节,5.5,0.8,-7.5,0.87,157.5,0.8,157.5,0.87,-7.5,1.0,,18.0,20.0,0.0,1.0,2.0,GD,47.0,1.0,20180627170513.0,21077.0
295,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,157.5,0.8,158.5,0.8,7.5,1.0,,18.0,20.0,0.0,1.0,2.0,GD,47.0,1.0,20180627170513.0,21077.0
296,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,158.5,0.87,158.5,0.8,158.5,1.0,,18.0,20.0,0.0,1.0,2.0,GD,47.0,1.0,20180627170513.0,21077.0
297,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,158.5,0.87,158.5,0.8,158.5,1.0,,18.0,20.0,0.0,1.0,2.0,GD,46.0,1.0,20180627170514.0,21077.0
298,44.0,5.0,,第1节,7.5,0.8,-5.5,0.87,158.5,0.83,158.5,0.83,-5.5,1.0,,18.0,20.0,0.0,1.0,2.0,GD,46.0,1.0,20180627170514.0,21077.0
299,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,158.5,0.83,161.5,0.83,5.5,1.0,,18.0,20.0,0.0,1.0,2.0,GD,46.0,1.0,20180627170514.0,21077.0
300,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,161.5,0.83,161.5,0.83,161.5,1.0,,18.0,20.0,0.0,1.0,2.0,GD,46.0,1.0,20180627170514.0,21077.0
301,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,161.5,0.83,161.5,0.83,161.5,1.0,,18.0,20.0,0.0,1.0,2.0,GD,46.0,1.0,20180627170514.0,21075.0
302,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,161.5,0.83,161.5,0.83,161.5,1.0,,18.0,20.0,0.0,1.0,2.0,GD,33.0,1.0,20180627170528.0,11077.0
303,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,161.5,0.83,161.5,0.83,161.5,1.0,,21.0,20.0,0.0,1.0,2.0,GD,33.0,1.0,20180627170528.0,11077.0
304,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,161.5,0.83,161.5,0.83,161.5,1.0,,21.0,20.0,0.0,1.0,2.0,GD,32.0,1.0,20180627170529.0,11077.0
305,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,161.5,0.83,161.5,0.83,161.5,1.0,,21.0,20.0,0.0,1.0,2.0,GD,32.0,1.0,20180627170529.0,11077.0
306,44.0,5.0,,第1节,5.5,0.8,-5.5,0.87,161.5,0.83,161.5,0.83,161.5,1.0,,21.0,20.0,0.0,1.0,2.0,GD,22.0,1.0,20180627170539.0,11077.0
307,44.0,5.0,,第1节,5.5,0.8,-7.5,0.87,161.5,0.83,161.5,0.83,-7.5,1.0,,21.0,20.0,0.0,1.0,2.0,GD,22.0,1.0,20180627170539.0,11077.0
308,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,161.5,0.83,164.5,0.83,7.5,1.0,,21.0,20.0,0.0,1.0,2.0,GD,22.0,1.0,20180627170539.0,11077.0
309,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,164.5,0.83,164.5,0.83,164.5,1.0,,21.0,20.0,0.0,1.0,2.0,GD,22.0,1.0,20180627170539.0,11077.0
310,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,164.5,0.83,164.5,0.83,164.5,1.0,,21.0,20.0,0.0,1.0,2.0,GD,22.0,1.0,20180627170539.0,11075.0
311,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,164.5,0.83,164.5,0.83,164.5,1.0,,21.0,23.0,0.0,1.0,2.0,GD,22.0,1.0,20180627170539.0,21077.0
312,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,164.5,0.83,164.5,0.83,164.5,1.0,,21.0,23.0,0.0,1.0,2.0,GD,21.0,1.0,20180627170540.0,21077.0
313,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,164.5,0.83,164.5,0.83,164.5,1.0,,21.0,23.0,0.0,1.0,2.0,GD,21.0,0.0,20180627170540.0,21077.0
314,44.0,5.0,,第1节,7.5,0.8,-7.5,0.87,164.5,0.83,164.5,0.83,164.5,1.0,,21.0,23.0,0.0,1.0,2.0,GD,1.0,0.0,20180627170559.0,21077.0
315,44.0,5.0,,第1节,7.5,0.87,-6.5,0.8,164.5,0.83,164.5,0.83,-6.5,1.0,,21.0,23.0,0.0,1.0,2.0,GD,1.0,0.0,20180627170559.0,21077.0
316,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,164.5,0.83,162.5,0.8,6.5,1.0,,21.0,23.0,0.0,1.0,2.0,GD,1.0,0.0,20180627170559.0,21077.0
317,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,162.5,0.87,162.5,0.8,162.5,1.0,,21.0,23.0,0.0,1.0,2.0,GD,1.0,0.0,20180627170559.0,21077.0
318,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,162.5,0.87,162.5,0.8,162.5,1.0,,21.0,23.0,0.0,1.0,2.0,GD,1.0,0.0,20180627170559.0,11086.0
319,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,162.5,0.87,162.5,0.8,162.5,1.0,,21.0,23.0,0.0,1.0,2.0,GD,1.0,1.0,20180627170627.0,21077.0
320,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,162.5,0.87,162.5,0.8,162.5,1.0,,21.0,23.0,0.0,1.0,2.0,GD,1.0,1.0,20180627170627.0,21077.0
321,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,162.5,0.87,162.5,0.8,162.5,1.0,,21.0,23.0,0.0,1.0,2.0,GD,0.0,1.0,20180627170628.0,21077.0
322,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,162.5,0.87,162.5,0.8,162.5,1.0,,21.0,23.0,0.0,1.0,2.0,GD,0.0,1.0,20180627170628.0,21077.0
323,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,162.5,0.87,162.5,0.8,162.5,1.0,,21.0,23.0,0.0,1.0,1.0,GD,57.0,1.0,20180627170632.0,21077.0
324,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,162.5,0.87,162.5,0.8,162.5,1.0,,21.0,23.0,0.0,1.0,1.0,GD,57.0,0.0,20180627170632.0,21077.0
325,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,162.5,0.83,162.5,0.83,162.5,1.0,,21.0,23.0,0.0,1.0,1.0,GD,57.0,0.0,20180627170632.0,11086.0
326,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,162.5,0.83,162.5,0.83,162.5,1.0,,21.0,23.0,0.0,1.0,1.0,GD,57.0,1.0,20180627170657.0,21077.0
327,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,162.5,0.83,162.5,0.83,162.5,1.0,,21.0,23.0,0.0,1.0,1.0,GD,56.0,1.0,20180627170657.0,21077.0
328,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,162.5,0.83,162.5,0.83,162.5,1.0,,21.0,23.0,0.0,1.0,1.0,GD,56.0,1.0,20180627170700.0,21077.0
329,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,162.5,0.83,162.5,0.83,162.5,1.0,,21.0,23.0,0.0,1.0,1.0,GD,53.0,1.0,20180627170700.0,21077.0
330,44.0,5.0,,第1节,6.5,0.83,-6.5,0.83,162.5,0.83,162.5,0.83,162.5,1.0,,21.0,23.0,0.0,1.0,1.0,GD,53.0,1.0,20180627170701.0,21077.0
331,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,162.5,0.83,162.5,0.83,162.5,1.0,,21.0,23.0,0.0,1.0,1.0,GD,53.0,1.0,20180627170701.0,11077.0
332,44.0,5.0,,第1节,6.5,0.87,-6.5,0.8,162.5,0.83,162.5,0.83,162.5,1.0,,21.0,23.0,0.0,1.0,1.0,GD,53.0,1.0,20180627170701.0,11074.0
333,44.0,5.0,,第1节,6.5,0.83,-8.5,0.83,162.5,0.83,162.5,0.83,-8.5,1.0,,21.0,23.0,0.0,1.0,1.0,GD,53.0,1.0,20180627170701.0,21077.0
334,44.0,5.0,,第1节,8.5,0.83,-8.5,0.83,162.5,0.83,163.5,0.83,8.5,1.0,,21.0,23.0,0.0,1.0,1.0,GD,53.0,1.0,20180627170701.0,21077.0
335,44.0,5.0,,第1节,8.5,0.83,-8.5,0.83,163.5,0.83,163.5,0.83,163.5,1.0,,21.0,23.0,0.0,1.0,1.0,GD,53.0,1.0,20180627170701.0,21077.0
336,44.0,5.0,,第1节,8.5,0.83,-8.5,0.83,163.5,0.83,163.5,0.83,163.5,1.0,,21.0,25.0,0.0,1.0,1.0,GD,35.0,1.0,20180627170719.0,21077.0
337,44.0,5.0,,第1节,8.5,0.83,-8.5,0.83,163.5,0.83,163.5,0.83,163.5,1.0,,21.0,25.0,0.0,1.0,1.0,GD,35.0,1.0,20180627170719.0,21077.0
338,44.0,5.0,,第1节,8.5,0.83,-8.5,0.83,163.5,0.83,163.5,0.83,163.5,1.0,,21.0,25.0,0.0,1.0,1.0,GD,34.0,1.0,20180627170720.0,21077.0
339,44.0,5.0,,第1节,8.5,0.8,-6.5,0.87,163.5,0.83,163.5,0.83,-6.5,1.0,,21.0,25.0,0.0,1.0,1.0,GD,34.0,1.0,20180627170720.0,21077.0
340,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,163.5,0.83,166.5,0.83,6.5,1.0,,21.0,25.0,0.0,1.0,1.0,GD,34.0,1.0,20180627170720.0,21077.0
341,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,166.5,0.83,166.5,0.83,166.5,1.0,,21.0,25.0,0.0,1.0,1.0,GD,34.0,1.0,20180627170720.0,21077.0
342,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,166.5,0.83,166.5,0.83,166.5,1.0,,21.0,25.0,0.0,1.0,1.0,GD,34.0,1.0,20180627170720.0,21075.0
343,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,166.5,0.83,166.5,0.83,166.5,1.0,,24.0,25.0,0.0,1.0,1.0,GD,20.0,1.0,20180627170734.0,11077.0
344,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,166.5,0.8,166.5,0.87,166.5,1.0,,24.0,25.0,0.0,1.0,1.0,GD,20.0,1.0,20180627170734.0,11077.0
345,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,166.5,0.8,166.5,0.87,166.5,1.0,,24.0,25.0,0.0,1.0,1.0,GD,19.0,1.0,20180627170735.0,11077.0
346,44.0,5.0,,第1节,6.5,0.83,-7.5,0.83,166.5,0.8,166.5,0.87,-7.5,1.0,,24.0,25.0,0.0,1.0,1.0,GD,19.0,1.0,20180627170735.0,11077.0
347,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,166.5,0.8,167.5,0.83,7.5,1.0,,24.0,25.0,0.0,1.0,1.0,GD,19.0,1.0,20180627170735.0,11077.0
348,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,167.5,1.0,,24.0,25.0,0.0,1.0,1.0,GD,19.0,1.0,20180627170735.0,11077.0
349,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,167.5,1.0,,24.0,25.0,0.0,1.0,1.0,GD,5.0,1.0,20180627170749.0,11077.0
350,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,167.5,1.0,,24.0,25.0,0.0,1.0,1.0,GD,5.0,1.0,20180627170749.0,11074.0
351,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,167.5,1.0,,24.0,27.0,0.0,1.0,1.0,GD,5.0,1.0,20180627170749.0,21077.0
352,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,167.5,1.0,,24.0,27.0,0.0,1.0,0.0,GD,51.0,1.0,20180627170803.0,21077.0
353,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,167.5,1.0,,24.0,27.0,0.0,1.0,0.0,GD,51.0,1.0,20180627170803.0,21074.0
354,44.0,5.0,,第1节,7.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,167.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,51.0,1.0,20180627170803.0,11077.0
355,44.0,5.0,,第1节,7.5,0.87,-5.5,0.8,167.5,0.83,167.5,0.83,-5.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,51.0,1.0,20180627170803.0,11077.0
356,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,167.5,0.83,168.5,0.8,5.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,51.0,1.0,20180627170803.0,11077.0
357,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,168.5,0.87,168.5,0.8,168.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,51.0,1.0,20180627170803.0,11077.0
358,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,168.5,0.83,168.5,0.83,168.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,50.0,1.0,20180627170804.0,11077.0
359,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,168.5,0.83,168.5,0.83,168.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,50.0,1.0,20180627170804.0,11077.0
360,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,168.5,0.83,168.5,0.83,168.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,34.0,1.0,20180627170820.0,11077.0
361,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,168.5,0.83,168.5,0.83,168.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,34.0,0.0,20180627170820.0,11077.0
362,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,168.5,0.83,168.5,0.83,168.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,34.0,0.0,20180627170820.0,21086.0
363,44.0,5.0,,第1节,5.5,0.8,-6.5,0.87,168.5,0.83,168.5,0.83,-6.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,34.0,0.0,20180627170820.0,11077.0
364,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,168.5,0.83,167.5,0.83,6.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,34.0,0.0,20180627170820.0,11077.0
365,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,167.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,34.0,0.0,20180627170820.0,11077.0
366,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,167.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,34.0,1.0,20180627170839.0,11077.0
367,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,167.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,33.0,1.0,20180627170839.0,11077.0
368,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,167.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,33.0,1.0,20180627170845.0,11077.0
369,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,167.5,1.0,,26.0,27.0,0.0,0.0,0.0,GD,28.0,1.0,20180627170845.0,11077.0
370,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,167.5,1.0,,26.0,27.0,0.0,0.0,0.0,GD,28.0,0.0,20180627170845.0,11077.0
371,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,167.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,28.0,0.0,20180627170845.0,11077.0
372,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,167.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,28.0,1.0,20180627170854.0,11077.0
373,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,168.5,0.83,168.5,0.83,168.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,28.0,1.0,20180627170854.0,11077.0
374,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,168.5,0.83,168.5,0.83,168.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,27.0,1.0,20180627170856.0,11077.0
375,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,168.5,0.83,168.5,0.83,168.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,27.0,1.0,20180627170856.0,11077.0
376,44.0,5.0,,第1节,6.5,0.8,-6.5,0.87,168.5,0.83,168.5,0.83,168.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,22.0,1.0,20180627170859.0,11077.0
377,44.0,5.0,,第1节,6.5,0.83,-5.5,0.83,168.5,0.8,168.5,0.87,-5.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,22.0,1.0,20180627170859.0,11077.0
378,44.0,5.0,,第1节,5.5,0.83,-5.5,0.83,168.5,0.8,168.5,0.87,5.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,22.0,1.0,20180627170900.0,11077.0
379,44.0,5.0,,第1节,5.5,0.83,-5.5,0.83,168.5,0.8,168.5,0.87,5.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,22.0,1.0,20180627170900.0,21077.0
380,44.0,5.0,,第1节,5.5,0.83,-5.5,0.83,168.5,0.8,168.5,0.87,5.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,5.0,1.0,20180627170919.0,21077.0
381,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,166.5,0.83,166.5,0.83,166.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,5.0,1.0,20180627170919.0,11077.0
382,44.0,5.0,,第1节,5.5,0.87,-5.5,0.8,166.5,0.83,166.5,0.83,166.5,1.0,,26.0,27.0,0.0,1.0,0.0,GD,0.0,0.0,20180627170924.0,11077.0
383,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.8,166.5,0.83,166.5,0.83,166.5,1.0,1.0,26.0,27.0,0.0,1.0,0.0,GD,0.0,0.0,20180627170924.0,1082.0
384,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,166.5,0.8,166.5,0.87,166.5,1.0,1.0,26.0,27.0,0.0,1.0,10.0,GD,0.0,0.0,20180627170924.0,1082.0
385,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,167.5,1.0,1.0,26.0,27.0,0.0,1.0,10.0,GD,0.0,0.0,20180627170924.0,1082.0
386,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,167.5,1.0,1.0,26.0,27.0,0.0,1.0,9.0,GD,59.0,1.0,20180627171145.0,1082.0
387,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,167.5,2.0,,26.0,27.0,0.0,1.0,9.0,GD,59.0,1.0,20180627171145.0,1088.0
388,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,167.5,2.0,,26.0,27.0,0.0,1.0,9.0,GD,37.0,1.0,20180627171207.0,11077.0
389,44.0,5.0,第2节,第2节,5.5,0.8,-8.5,0.87,167.5,0.83,167.5,0.83,-8.5,2.0,,26.0,27.0,0.0,1.0,9.0,GD,37.0,1.0,20180627171207.0,11077.0
390,44.0,5.0,第2节,第2节,8.5,0.8,-8.5,0.87,167.5,0.83,167.5,0.83,8.5,2.0,,26.0,27.0,0.0,1.0,9.0,GD,37.0,1.0,20180627171207.0,11075.0
391,44.0,5.0,第2节,第2节,8.5,0.8,-8.5,0.87,167.5,0.83,167.5,0.83,8.5,2.0,,26.0,30.0,0.0,1.0,9.0,GD,36.0,1.0,20180627171208.0,21077.0
392,44.0,5.0,第2节,第2节,8.5,0.8,-8.5,0.87,167.5,0.83,167.5,0.83,8.5,2.0,,26.0,30.0,0.0,1.0,9.0,GD,36.0,1.0,20180627171208.0,21077.0
393,44.0,5.0,第2节,第2节,8.5,0.8,-8.5,0.87,167.5,0.83,167.5,0.83,8.5,2.0,,26.0,30.0,0.0,1.0,9.0,GD,23.0,1.0,20180627171221.0,21077.0
394,44.0,5.0,第2节,第2节,8.5,0.87,-7.5,0.8,167.5,0.83,167.5,0.83,-7.5,2.0,,26.0,30.0,0.0,1.0,9.0,GD,23.0,1.0,20180627171221.0,21077.0
395,44.0,5.0,第2节,第2节,7.5,0.87,-7.5,0.8,167.5,0.83,167.5,0.83,7.5,2.0,,26.0,30.0,0.0,1.0,9.0,GD,23.0,1.0,20180627171222.0,21077.0
396,44.0,5.0,第2节,第2节,7.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,-5.5,2.0,,26.0,30.0,0.0,1.0,9.0,GD,23.0,1.0,20180627171222.0,21077.0
397,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,26.0,30.0,0.0,1.0,9.0,GD,14.0,1.0,20180627171230.0,21077.0
398,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,26.0,30.0,0.0,1.0,9.0,GD,14.0,1.0,20180627171230.0,21077.0
399,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,26.0,30.0,0.0,1.0,9.0,GD,14.0,1.0,20180627171231.0,21077.0
400,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,26.0,30.0,0.0,1.0,9.0,GD,14.0,1.0,20180627171231.0,21075.0
401,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,29.0,30.0,0.0,1.0,9.0,GD,12.0,1.0,20180627171232.0,11077.0
402,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,29.0,30.0,0.0,1.0,9.0,GD,12.0,1.0,20180627171232.0,21077.0
403,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,29.0,30.0,0.0,1.0,8.0,GD,52.0,1.0,20180627171252.0,21077.0
404,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,29.0,30.0,0.0,1.0,8.0,GD,52.0,1.0,20180627171252.0,11077.0
405,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,29.0,30.0,0.0,1.0,8.0,GD,36.0,1.0,20180627171308.0,11077.0
406,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,29.0,30.0,0.0,1.0,8.0,GD,36.0,1.0,20180627171308.0,11077.0
