,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
59,,,4.0,-11.5,0.0,11.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,^,5.0,8,11.0,22.0,26.0,7,3,0.0,3.0,5.0,96.3,70.0,63,75,0,1,1.0,20.0,0.0,20181021063609.0,11074^21077
60,,,4.0,-11.5,0.0,11.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,1:1,5.0,8,11.0,22.0,26.0,7,3,0.0,3.0,6.0,96.3,70.0,63,75,0,1,1.0,20.0,0.0,20181021063609.0,21086^11077
61,,,4.0,-11.5,0.0,11.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,1:1^,5.0,8,11.0,22.0,27.0,7,3,0.0,3.0,6.0,96.4,70.0,64,75,0,1,1.0,20.0,0.0,20181021063642.0,11079^21077
62,,,4.0,-11.5,0.0,11.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,1:1^,5.0,8,11.0,22.0,27.0,7,3,0.0,3.0,6.0,96.4,70.0,64,75,0,1,1.0,20.0,1.0,20181021063654.0,11079^21077
63,,,4.0,-11.5,0.0,11.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,1:1^,5.0,8,11.0,22.0,27.0,7,3,0.0,3.0,6.0,96.4,70.0,64,75,0,1,1.0,19.0,1.0,20181021063654.0,11079^21077
64,,,4.0,-11.5,0.0,11.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,5.0,8,11.0,22.0,27.0,7,3,0.0,3.0,6.0,96.4,70.0,64,75,0,1,1.0,19.0,1.0,20181021063655.0,21077.0
65,,,4.0,-11.5,0.0,11.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,5.0,8,11.0,22.0,27.0,7,3,0.0,3.0,6.0,96.4,70.0,64,75,0,1,1.0,10.0,1.0,20181021063703.0,21077.0
66,,,4.0,-11.5,0.0,11.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,5.0,8,11.0,22.0,27.0,7,3,0.0,3.0,6.0,96.4,70.0,64,75,0,1,1.0,2.0,1.0,20181021063711.0,21077.0
67,,,4.0,-10.5,0.0,10.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,5.0,8,11.0,22.0,27.0,7,3,0.0,3.0,6.0,96.4,70.0,64,75,0,1,1.0,4.0,1.0,20181021063713.0,21077.0
68,,,4.0,-10.5,0.0,10.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,5.0,8,11.0,22.0,27.0,7,3,0.0,3.0,6.0,96.4,70.0,64,75,0,1,1.0,3.0,1.0,20181021063713.0,21077.0
69,,,4.0,-10.5,0.0,10.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,5.0,8,11.0,22.0,27.0,7,3,0.0,3.0,6.0,96.4,70.0,64,75,0,1,0.0,55.0,1.0,20181021063721.0,21077.0
70,,,4.0,-10.5,0.0,10.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,5.0,8,11.0,22.0,27.0,7,3,0.0,3.0,6.0,96.4,70.0,64,75,0,1,0.0,47.0,1.0,20181021063730.0,21077.0
71,,,4.0,-8.5,0.0,8.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,^,6.0,8,11.0,22.0,27.0,7,3,0.0,3.0,6.0,96.4,70.0,67,75,0,1,0.0,46.0,1.0,20181021063732.0,11075^21077
72,,,4.0,-8.5,0.0,8.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,^,6.0,8,11.0,22.0,27.0,7,3,0.0,3.0,6.0,96.4,70.0,67,75,0,1,0.0,41.0,0.0,20181021063736.0,11075^21077
73,44.0,5.0,4.0,-8.5,0.0,8.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,6.0,8,11.0,22.0,27.0,7,3,-1.0,3.0,6.0,96.4,70.0,67,75,0,1,0.0,42.0,0.0,20181021063739.0,21081.0
74,,,4.0,-8.5,0.0,8.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,6.0,8,11.0,22.0,27.0,7,3,-1.0,3.0,6.0,96.4,70.0,67,75,0,1,0.0,42.0,1.0,20181021063905.0,21077.0
75,,,4.0,-8.5,0.0,8.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,6.0,8,11.0,22.0,27.0,7,3,-1.0,3.0,6.0,96.4,70.0,67,75,0,1,0.0,41.0,1.0,20181021063905.0,21077.0
76,,,4.0,-8.5,0.0,8.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,6.0,8,11.0,22.0,27.0,7,3,-1.0,3.0,6.0,96.4,70.0,67,75,0,1,0.0,32.0,1.0,20181021063914.0,21077.0
77,,,4.0,-8.5,0.0,8.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,6.0,8,11.0,22.0,27.0,7,3,-1.0,3.0,6.0,96.4,70.0,67,75,0,1,0.0,24.0,1.0,20181021063922.0,21077.0
78,,,4.0,-9.5,0.0,9.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,^,6.0,8,11.0,23.0,27.0,7,3,-1.0,3.0,6.0,96.4,70.0,67,77,0,1,0.0,25.0,1.0,20181021063930.0,21074^11077
79,,,4.0,-9.5,0.0,9.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,6.0,8,11.0,23.0,27.0,7,3,-1.0,3.0,6.0,96.4,70.0,67,77,0,1,0.0,24.0,1.0,20181021063931.0,11077.0
80,,,4.0,-9.5,0.0,9.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,6.0,8,11.0,23.0,27.0,7,3,-1.0,3.0,6.0,96.4,70.0,67,77,0,1,0.0,15.0,1.0,20181021063940.0,11077.0
81,,,4.0,-9.5,0.0,9.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,6.0,8,11.0,23.0,27.0,7,3,-1.0,3.0,6.0,96.4,70.0,67,77,0,1,0.0,8.0,0.0,20181021063947.0,11077.0
82,,,4.0,-9.5,0.0,9.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,6.0,8,11.0,23.0,27.0,7,3,-1.0,3.0,6.0,96.4,70.0,67,77,0,1,0.0,8.0,1.0,20181021064010.0,11077.0
83,,,4.0,-10.5,0.0,10.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,6.0,8,11.0,23.0,27.0,7,3,-1.0,3.0,6.0,96.4,70.0,67,77,0,1,0.0,8.0,1.0,20181021064010.0,21077.0
84,,,4.0,-10.5,0.0,10.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,6.0,8,11.0,23.0,27.0,7,3,-1.0,3.0,6.0,96.4,70.0,67,77,0,1,0.0,3.0,1.0,20181021064018.0,21077.0
85,,,4.0,-10.5,0.0,10.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,6.0,8,11.0,23.0,27.0,7,3,-1.0,3.0,6.0,96.4,70.0,67,77,0,1,0.0,0.0,0.0,20181021064022.0,21077.0
86,,,4.0,-10.5,0.0,10.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,6.0,8,11.0,23.0,27.0,7,3,-1.0,3.0,6.0,96.4,70.0,67,77,0,1,0.0,0.0,0.0,20181021064046.0,21077.0
87,,,4.0,-10.5,0.0,10.5,0.0,139.5,0.8333333333333334,139.5,0.8333333333333334,1.0,,6.0,8,11.0,23.0,27.0,7,3,-1.0,3.0,6.0,96.4,70.0,67,77,0,1,0.0,0.0,0.0,20181021064046.0,1084.0
