,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
89,,3.0,16.5,0.7692307692307693,-16.5,0.9090909090909091,124.5,0.9090909090909091,124.5,0.7692307692307693,13.0,,,,2,2.0,13.0,9.0,12.0,5,5,5,1.0,2.0,66.7,83.3,43.0,30.0,0,1,5.0,31.0,0.0,20181020105758.0,21077.0,11.0,0.015151515151515152
90,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,124.5,0.9090909090909091,124.5,0.7692307692307693,12.0,,,,2,2.0,13.0,9.0,12.0,5,5,5,1.0,3.0,66.7,83.3,43.0,30.0,0,1,5.0,31.0,0.0,20181020105758.0,11077.0,14.0,0.01
91,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,124.5,0.9090909090909091,124.5,0.7692307692307693,12.0,,,,2,2.0,13.0,9.0,12.0,5,5,5,1.0,3.0,66.7,83.3,43.0,30.0,0,1,5.0,31.0,1.0,20181020105802.0,11077.0,14.0,0.01
92,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,124.5,0.8333333333333334,124.5,0.8333333333333334,12.0,,,,2,2.0,13.0,9.0,12.0,5,5,5,1.0,3.0,66.7,83.3,43.0,30.0,0,1,5.0,22.0,1.0,20181020105810.0,11077.0,14.0,0.01
93,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,124.5,0.8,124.5,0.8695652173913043,12.0,,,,2,2.0,13.0,9.0,12.0,5,5,5,1.0,3.0,66.7,83.3,43.0,30.0,0,1,5.0,19.0,0.0,20181020105814.0,11077.0,14.0,0.01
94,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,124.5,0.8333333333333334,124.5,0.8333333333333334,12.0,,,,2,2.0,13.0,9.0,12.0,5,5,5,1.0,3.0,66.7,83.3,43.0,30.0,0,1,5.0,20.0,0.0,20181020105814.0,11094.0,14.0,0.01
95,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,124.5,0.8333333333333334,124.5,0.8333333333333334,12.0,,,,2,2.0,13.0,9.0,12.0,5,5,5,1.0,3.0,66.7,83.3,43.0,30.0,0,1,5.0,20.0,0.0,20181020105824.0,11095.0,14.0,0.01
96,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,124.5,0.8333333333333334,124.5,0.8333333333333334,12.0,,,,2,2.0,13.0,9.0,12.0,5,5,5,1.0,3.0,66.7,83.3,43.0,30.0,0,1,5.0,20.0,0.0,20181020105824.0,11077.0,14.0,0.01
97,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,124.5,0.8333333333333334,124.5,0.8333333333333334,12.0,,,,2,2.0,13.0,9.0,12.0,5,5,5,1.0,3.0,66.7,83.3,43.0,30.0,0,1,5.0,20.0,1.0,20181020105838.0,11077.0,14.0,0.01
98,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,123.5,0.8695652173913043,123.5,0.8,12.0,,,,2,2.0,13.0,9.0,12.0,5,5,5,1.0,3.0,66.7,83.3,43.0,30.0,0,1,5.0,13.0,0.0,20181020105843.0,11077.0,14.0,0.01
99,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,123.5,0.8695652173913043,123.5,0.8,12.0,,,,2,2.0,13.0,9.0,12.0,5,5,5,1.0,3.0,66.7,83.3,43.0,30.0,0,1,5.0,13.0,0.0,20181020105845.0,11077.0,14.0,0.01
100,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,123.5,0.8695652173913043,123.5,0.8,12.0,,,,2,2.0,13.0,9.0,12.0,5,5,5,1.0,3.0,66.7,83.3,43.0,30.0,0,1,5.0,13.0,1.0,20181020105852.0,11077.0,14.0,0.01
101,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,123.5,0.8333333333333334,123.5,0.8333333333333334,12.0,,,,2,2.0,13.0,9.0,12.0,5,5,5,1.0,3.0,66.7,83.3,43.0,30.0,0,1,5.0,4.0,1.0,20181020105900.0,11077.0,14.0,0.01
102,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,122.5,0.8695652173913043,122.5,0.8,12.0,,,,2,2.0,13.0,9.0,12.0,5,5,5,1.0,3.0,66.7,83.3,43.0,30.0,0,1,4.0,56.0,1.0,20181020105908.0,11077.0,14.0,0.01
103,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,122.5,0.8333333333333334,122.5,0.8333333333333334,12.0,,,,2,2.0,13.0,9.0,12.0,5,5,5,1.0,3.0,66.7,83.3,43.0,30.0,0,1,4.0,51.0,0.0,20181020105913.0,11077.0,14.0,0.01
104,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,122.5,0.8333333333333334,122.5,0.8333333333333334,12.0,,,,2,2.0,13.0,9.0,12.0,5,5,5,1.0,3.0,66.7,83.3,43.0,30.0,0,1,4.0,51.0,0.0,20181020105920.0,11077.0,14.0,0.01
105,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,122.5,0.8333333333333334,122.5,0.8333333333333334,12.0,,,,2,2.0,13.0,9.0,12.0,5,5,5,1.0,3.0,66.7,83.3,43.0,30.0,0,1,4.0,51.0,0.0,20181020105921.0,11077.0,14.0,0.01
106,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,122.5,0.8333333333333334,122.5,0.8333333333333334,12.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,4.0,51.0,0.0,20181020105925.0,21086.0,14.0,0.01
107,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,122.5,0.8333333333333334,122.5,0.8333333333333334,12.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,4.0,51.0,1.0,20181020105931.0,21086.0,14.0,0.01
108,,3.0,17.5,0.7692307692307693,-17.5,0.9090909090909091,121.5,0.9090909090909091,121.5,0.7692307692307693,12.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,4.0,42.0,1.0,20181020105939.0,21086.0,14.0,0.01
109,,3.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,121.5,0.8695652173913043,121.5,0.8,12.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,4.0,39.0,1.0,20181020105943.0,11095.0,14.0,0.01
110,,3.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,121.5,0.8333333333333334,121.5,0.8333333333333334,12.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,4.0,34.0,1.0,20181020105948.0,11077.0,15.0,0.006666666666666667
111,,3.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,121.5,0.8333333333333334,121.5,0.8333333333333334,12.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,4.0,34.0,0.0,20181020105948.0,11077.0,15.0,0.006666666666666667
112,,3.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,121.5,0.8333333333333334,121.5,0.8333333333333334,12.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,4.0,34.0,0.0,20181020105950.0,11094.0,15.0,0.006666666666666667
113,,3.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,121.5,0.8333333333333334,121.5,0.8333333333333334,12.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,4.0,34.0,0.0,20181020105953.0,11094.0,15.0,0.006666666666666667
114,,3.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,121.5,0.8333333333333334,121.5,0.8333333333333334,12.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,4.0,34.0,1.0,20181020110006.0,11077.0,15.0,0.006666666666666667
115,,3.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,120.5,0.9090909090909091,120.5,0.7692307692307693,12.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,4.0,27.0,0.0,20181020110012.0,11077.0,15.0,0.006666666666666667
116,,3.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,120.5,0.9090909090909091,120.5,0.7692307692307693,12.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,4.0,27.0,1.0,20181020110026.0,11077.0,15.0,0.006666666666666667
117,,3.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,120.5,0.8333333333333334,120.5,0.8333333333333334,12.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,4.0,18.0,0.0,20181020110034.0,11077.0,15.0,0.006666666666666667
118,,3.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,120.5,0.8333333333333334,120.5,0.8333333333333334,13.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,4.0,18.0,0.0,20181020110036.0,21077.0,13.0,0.011111111111111112
119,,3.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,120.5,0.8333333333333334,120.5,0.8333333333333334,13.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,4.0,18.0,1.0,20181020110050.0,21077.0,13.0,0.011111111111111112
120,,3.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,120.5,0.8333333333333334,120.5,0.8333333333333334,13.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,4.0,9.0,1.0,20181020110058.0,21077.0,13.0,0.011111111111111112
121,,3.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,120.5,0.8333333333333334,120.5,0.8333333333333334,13.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,4.0,1.0,1.0,20181020110107.0,21077.0,13.0,0.011111111111111112
122,,3.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,120.5,0.7692307692307693,120.5,0.9090909090909091,13.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,3.0,53.0,1.0,20181020110115.0,21077.0,13.0,0.011111111111111112
123,,3.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,118.5,0.8333333333333334,118.5,0.8333333333333334,13.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,3.0,45.0,1.0,20181020110123.0,21077.0,13.0,0.011111111111111112
124,,3.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,118.5,0.8333333333333334,118.5,0.8333333333333334,13.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,3.0,36.0,1.0,20181020110131.0,21077.0,13.0,0.011111111111111112
125,,3.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,118.5,0.8333333333333334,118.5,0.8333333333333334,13.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,3.0,28.0,1.0,20181020110139.0,21077.0,13.0,0.011111111111111112
126,,3.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,118.5,0.7692307692307693,118.5,0.9090909090909091,13.0,,,1.0,2,2.0,13.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,43.0,30.0,0,1,3.0,20.0,1.0,20181020110148.0,21077.0,13.0,0.011111111111111112
127,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,121.5,0.8,121.5,0.8695652173913043,12.0,,^,1.0,2,2.0,14.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,46.0,30.0,0,1,3.0,53.0,1.0,20181020110151.0,11074^21077,16.0,0.005
128,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,121.5,0.8,121.5,0.8695652173913043,12.0,,,1.0,2,2.0,14.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,46.0,30.0,0,1,3.0,53.0,1.0,20181020110152.0,21077.0,16.0,0.005
129,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,118.5,0.8695652173913043,118.5,0.8,12.0,,,1.0,2,2.0,14.0,9.0,12.0,5,5,5,1.0,4.0,66.7,83.3,46.0,30.0,0,1,3.0,13.0,0.0,20181020110155.0,21077.0,16.0,0.005
130,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,118.5,0.8695652173913043,118.5,0.8,12.0,,,1.0,2,2.0,14.0,11.0,12.0,5,5,5,1.0,4.0,66.7,83.3,46.0,30.0,0,1,3.0,13.0,0.0,20181020110155.0,11077.0,16.0,0.005
131,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,118.5,0.8695652173913043,118.5,0.8,12.0,,,1.0,2,2.0,14.0,11.0,12.0,5,5,5,1.0,4.0,66.7,83.3,46.0,30.0,0,1,3.0,13.0,1.0,20181020110203.0,11077.0,16.0,0.005
132,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,120.5,0.8695652173913043,120.5,0.8,12.0,,,1.0,2,2.0,14.0,11.0,12.0,5,5,5,1.0,4.0,66.7,83.3,46.0,30.0,0,1,3.0,10.0,0.0,20181020110205.0,11077.0,16.0,0.005
133,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,120.5,0.8695652173913043,120.5,0.8,12.0,,,1.0,2,2.0,14.0,11.0,12.0,5,5,5,1.0,4.0,66.7,83.3,46.0,30.0,0,1,3.0,10.0,1.0,20181020110217.0,11077.0,16.0,0.005
134,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,120.5,0.8333333333333334,120.5,0.8333333333333334,12.0,,,1.0,2,2.0,14.0,11.0,12.0,5,5,5,1.0,4.0,66.7,83.3,46.0,30.0,0,1,3.0,1.0,1.0,20181020110225.0,11077.0,16.0,0.005
135,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,119.5,0.9090909090909091,119.5,0.7692307692307693,12.0,,,1.0,2,2.0,14.0,11.0,12.0,5,5,5,1.0,4.0,66.7,83.3,46.0,30.0,0,1,2.0,55.0,0.0,20181020110231.0,11077.0,16.0,0.005
136,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,119.5,0.9090909090909091,119.5,0.7692307692307693,12.0,,,1.0,2,2.0,14.0,11.0,12.0,5,5,5,1.0,4.0,66.7,83.3,46.0,30.0,0,1,2.0,55.0,1.0,20181020110232.0,11077.0,16.0,0.005
137,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,119.5,0.8695652173913043,119.5,0.8,12.0,,,1.0,2,2.0,14.0,11.0,12.0,5,5,5,1.0,4.0,66.7,83.3,46.0,30.0,0,1,2.0,52.0,1.0,20181020110237.0,21095.0,16.0,0.005
138,,3.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,119.5,0.8333333333333334,119.5,0.8333333333333334,12.0,,,1.0,2,2.0,14.0,11.0,12.0,5,5,5,1.0,4.0,66.7,83.3,46.0,30.0,0,1,2.0,48.0,1.0,20181020110240.0,11077.0,16.0,0.005
139,,3.0,18.5,0.8,-18.5,0.8695652173913043,119.5,0.7692307692307693,119.5,0.9090909090909091,12.0,,,1.0,2,2.0,14.0,11.0,12.0,5,5,5,1.0,4.0,66.7,83.3,46.0,30.0,0,1,2.0,39.0,1.0,20181020110248.0,11077.0,16.0,0.005
140,,3.0,18.5,0.8,-18.5,0.8695652173913043,118.5,0.9090909090909091,118.5,0.7692307692307693,12.0,,,1.0,2,2.0,14.0,11.0,12.0,5,5,5,1.0,4.0,66.7,83.3,46.0,30.0,0,1,2.0,39.0,1.0,20181020110250.0,11094.0,16.0,0.005
141,,3.0,18.5,0.8,-18.5,0.8695652173913043,118.5,0.8695652173913043,118.5,0.8,12.0,,,1.0,2,2.0,14.0,11.0,12.0,5,5,5,1.0,4.0,66.7,83.3,46.0,30.0,0,1,2.0,36.0,1.0,20181020110252.0,11077.0,16.0,0.005
142,,3.0,18.5,0.8,-18.5,0.8695652173913043,118.5,0.8695652173913043,118.5,0.8,12.0,,,1.0,2,2.0,15.0,11.0,12.0,5,5,5,1.0,4.0,66.7,83.3,48.0,32.0,0,1,2.0,32.0,1.0,20181020110256.0,21077.0,16.0,0.005
143,,3.0,18.5,0.8,-18.5,0.8695652173913043,118.5,0.8333333333333334,118.5,0.8333333333333334,12.0,,,1.0,2,2.0,15.0,11.0,12.0,5,5,5,1.0,4.0,66.7,83.3,48.0,32.0,0,1,2.0,23.0,1.0,20181020110305.0,21077.0,16.0,0.005
144,,3.0,18.5,0.8,-18.5,0.8695652173913043,118.5,0.7692307692307693,118.5,0.9090909090909091,12.0,,,1.0,2,2.0,15.0,11.0,12.0,5,5,5,1.0,4.0,66.7,83.3,48.0,32.0,0,1,2.0,20.0,0.0,20181020110308.0,21077.0,16.0,0.005
145,,3.0,18.5,0.8,-18.5,0.8695652173913043,118.5,0.7692307692307693,118.5,0.9090909090909091,12.0,,,1.0,2,2.0,15.0,11.0,12.0,5,5,5,1.0,4.0,66.7,83.3,48.0,32.0,0,1,2.0,20.0,0.0,20181020110311.0,21077.0,16.0,0.005
146,,3.0,18.5,0.8,-18.5,0.8695652173913043,118.5,0.7692307692307693,118.5,0.9090909090909091,12.0,,,1.0,2,2.0,15.0,11.0,12.0,5,5,5,1.0,4.0,66.7,83.3,48.0,32.0,0,1,2.0,20.0,0.0,20181020110312.0,21077.0,16.0,0.005
147,,3.0,18.5,0.8,-18.5,0.8695652173913043,118.5,0.7692307692307693,118.5,0.9090909090909091,12.0,,,1.0,2,2.0,15.0,11.0,12.0,5,5,5,2.0,4.0,66.7,83.3,48.0,32.0,0,1,2.0,20.0,0.0,20181020110313.0,11086.0,16.0,0.005
148,,3.0,18.5,0.8,-18.5,0.8695652173913043,118.5,0.7692307692307693,118.5,0.9090909090909091,12.0,,,1.0,2,2.0,15.0,11.0,12.0,5,5,5,2.0,4.0,66.7,83.3,48.0,32.0,0,1,2.0,20.0,1.0,20181020110326.0,11086.0,16.0,0.005
149,,3.0,18.5,0.8,-18.5,0.8695652173913043,119.5,0.8333333333333334,119.5,0.8333333333333334,12.0,,,1.0,2,2.0,15.0,11.0,12.0,5,5,5,2.0,4.0,66.7,83.3,48.0,32.0,0,1,2.0,11.0,1.0,20181020110334.0,11086.0,16.0,0.005
150,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,119.5,0.7692307692307693,119.5,0.9090909090909091,12.0,,,1.0,2,2.0,15.0,11.0,12.0,5,5,5,2.0,4.0,66.7,83.3,48.0,32.0,0,1,2.0,4.0,0.0,20181020110340.0,11086.0,16.0,0.005
151,,3.0,18.5,0.7692307692307693,-18.5,0.9090909090909091,119.5,0.7692307692307693,119.5,0.9090909090909091,12.0,,,1.0,2,2.0,15.0,11.0,12.0,5,5,5,2.0,4.0,66.7,83.3,48.0,32.0,0,1,2.0,4.0,1.0,20181020110347.0,11086.0,16.0,0.005
152,,3.0,19.5,0.7692307692307693,-19.5,0.9090909090909091,118.5,0.9090909090909091,118.5,0.7692307692307693,10.0,,,1.0,2,2.0,15.0,11.0,12.0,5,5,5,2.0,4.0,66.7,83.3,48.0,32.0,0,1,2.0,1.0,1.0,20181020110351.0,11077.0,16.0,0.005
153,,3.0,19.5,0.7692307692307693,-19.5,0.9090909090909091,118.5,0.9090909090909091,118.5,0.7692307692307693,10.0,,,1.0,2,2.0,15.0,11.0,12.0,5,5,5,2.0,5.0,66.7,83.3,48.0,32.0,0,1,2.0,2.0,1.0,20181020110351.0,21086.0,16.0,0.005
154,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,120.5,0.8,120.5,0.8695652173913043,10.0,,1:2,1.0,2,2.0,15.0,11.0,12.0,5,5,5,2.0,5.0,66.7,83.3,48.0,32.0,0,1,2.0,2.0,1.0,20181020110354.0,11078.0,16.0,0.005
155,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,120.5,0.8333333333333334,120.5,0.8333333333333334,10.0,,1:2^2:2,1.0,2,2.0,15.0,11.0,13.0,5,5,5,2.0,5.0,68.4,83.3,49.0,32.0,0,1,2.0,1.0,1.0,20181020110419.0,11079^11078,16.0,0.005
156,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,120.5,0.8333333333333334,120.5,0.8333333333333334,10.0,,,1.0,2,2.0,15.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,2.0,1.0,1.0,20181020110419.0,21077.0,16.0,0.005
157,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,120.5,0.8333333333333334,120.5,0.8333333333333334,10.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,2.0,1.0,1.0,20181020110419.0,21077.0,16.0,0.005
158,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,120.5,0.8333333333333334,120.5,0.8333333333333334,10.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,2.0,1.0,1.0,20181020110428.0,21077.0,16.0,0.005
159,,3.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,120.5,0.8,120.5,0.8695652173913043,5.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,1.0,58.0,0.0,20181020110431.0,21077.0,16.0,0.005
160,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,120.5,0.8,120.5,0.8695652173913043,5.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,1.0,58.0,0.0,20181020110436.0,11077.0,16.0,0.005
161,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,120.5,0.8,120.5,0.8695652173913043,5.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,1.0,58.0,1.0,20181020110441.0,11077.0,16.0,0.005
162,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,122.5,0.8695652173913043,122.5,0.8,5.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,1.0,49.0,1.0,20181020110450.0,11077.0,16.0,0.005
163,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,122.5,0.8333333333333334,122.5,0.8333333333333334,5.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,1.0,46.0,0.0,20181020110454.0,11077.0,16.0,0.005
164,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,122.5,0.8333333333333334,122.5,0.8333333333333334,5.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,1.0,46.0,1.0,20181020110511.0,11077.0,16.0,0.005
165,,3.0,22.5,0.8695652173913043,-22.5,0.8,122.5,0.7692307692307693,122.5,0.9090909090909091,5.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,1.0,37.0,1.0,20181020110519.0,11077.0,16.0,0.005
166,,3.0,22.5,0.8695652173913043,-22.5,0.8,121.5,0.8695652173913043,121.5,0.8,5.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,1.0,35.0,0.0,20181020110521.0,11077.0,16.0,0.005
167,,3.0,21.5,0.8695652173913043,-21.5,0.8,121.5,0.8695652173913043,121.5,0.8,5.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,1.0,35.0,0.0,20181020110524.0,21077.0,16.0,0.005
168,,3.0,21.5,0.8695652173913043,-21.5,0.8,121.5,0.8695652173913043,121.5,0.8,5.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,1.0,35.0,1.0,20181020110530.0,21077.0,16.0,0.005
169,,3.0,21.5,0.8695652173913043,-21.5,0.8,121.5,0.8333333333333334,121.5,0.8333333333333334,5.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,1.0,26.0,1.0,20181020110538.0,21077.0,16.0,0.005
170,,3.0,21.5,0.8695652173913043,-21.5,0.8,120.5,0.8695652173913043,120.5,0.8,5.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,1.0,18.0,0.0,20181020110547.0,21077.0,16.0,0.005
171,,3.0,21.5,0.8695652173913043,-21.5,0.8,120.5,0.8695652173913043,120.5,0.8,5.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,1.0,18.0,0.0,20181020110548.0,21095.0,16.0,0.005
172,,3.0,22.5,0.8695652173913043,-22.5,0.8,120.5,0.8695652173913043,120.5,0.8,5.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,1.0,18.0,0.0,20181020110554.0,11077.0,16.0,0.005
173,,3.0,22.5,0.8695652173913043,-22.5,0.8,120.5,0.8695652173913043,120.5,0.8,5.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,1.0,18.0,1.0,20181020110610.0,11077.0,16.0,0.005
174,,3.0,22.5,0.8695652173913043,-22.5,0.8,120.5,0.8695652173913043,120.5,0.8,5.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,1.0,17.0,1.0,20181020110611.0,11077.0,16.0,0.005
175,,3.0,22.5,0.8695652173913043,-22.5,0.8,120.5,0.8695652173913043,120.5,0.8,5.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,1.0,17.0,1.0,20181020110611.0,11094.0,16.0,0.005
176,,3.0,21.5,0.8695652173913043,-21.5,0.8,120.5,0.8,120.5,0.8695652173913043,5.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,1.0,8.0,1.0,20181020110622.0,21077.0,16.0,0.005
177,,3.0,21.5,0.8695652173913043,-21.5,0.8,120.5,0.8,120.5,0.8695652173913043,5.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,1.0,7.0,1.0,20181020110622.0,21077.0,16.0,0.005
178,,3.0,21.5,0.8695652173913043,-21.5,0.8,119.5,0.8695652173913043,119.5,0.8,5.0,,,1.0,2,2.0,16.0,11.0,14.0,5,5,5,2.0,5.0,70.0,83.3,49.0,32.0,0,1,0.0,59.0,1.0,20181020110630.0,21077.0,16.0,0.005
