,AM,AS,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,MD,OD,PG,PI,RO,S1,S1_a,S2,S2_a,S3,S3_a,S4,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
1210,,,第4节,1.0,第4节,-16.5,0.83,16.5,0.83,121.5,0.8,121.5,0.87,121.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,0.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,54.0,1.0,20180721123254.0,11077.0,0.71,1.0
1211,,,第4节,1.0,第4节,-16.5,0.83,16.5,0.83,121.5,0.77,121.5,0.91,121.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,0.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,54.0,1.0,20180721123258.0,11077.0,0.71,1.0
1212,,,第4节,1.0,第4节,-16.5,0.83,16.5,0.83,121.5,0.77,121.5,0.91,121.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,0.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,50.0,0.0,20180721123258.0,11077.0,0.71,1.0
1213,,,第4节,1.0,第4节,-16.5,0.83,16.5,0.83,120.5,0.91,121.5,0.77,120.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,0.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,50.0,0.0,20180721123258.0,11077.0,0.71,1.0
1214,,,第4节,1.0,第4节,-16.5,0.83,16.5,0.83,120.5,0.91,120.5,0.77,120.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,0.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,50.0,0.0,20180721123303.0,11077.0,0.71,1.0
1215,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,120.5,0.91,120.5,0.77,120.5,1.0,4.0,0.0,^,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,50.0,0.0,20180721123303.0,11086^21077,0.71,1.0
1216,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,120.5,0.91,120.5,0.77,120.5,1.0,4.0,0.0,^,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,50.0,0.0,20180721123305.0,11086^21077,0.71,1.0
1217,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,120.5,0.91,120.5,0.77,120.5,1.0,4.0,0.0,^,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,50.0,0.0,20180721123305.0,11086^21077,0.71,1.0
1218,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,120.5,0.91,120.5,0.77,120.5,1.0,4.0,0.0,^,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,50.0,1.0,20180721123309.0,11086^21077,0.71,1.0
1219,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,120.5,0.91,120.5,0.77,120.5,1.0,4.0,0.0,^,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,50.0,1.0,20180721123309.0,11086^21077,0.71,1.0
1220,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,120.5,0.91,120.5,0.77,120.5,1.0,4.0,0.0,^,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,49.0,1.0,20180721123310.0,11086^21077,0.71,1.0
1221,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,120.5,0.83,120.5,0.83,120.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,49.0,1.0,20180721123310.0,21077.0,0.71,1.0
1222,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,120.5,0.83,120.5,0.83,120.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,41.0,1.0,20180721123318.0,21077.0,0.71,1.0
1223,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,120.5,0.83,120.5,0.83,120.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,41.0,1.0,20180721123318.0,21077.0,0.71,1.0
1224,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,120.5,0.83,120.5,0.83,120.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,41.0,0.0,20180721123319.0,21077.0,0.71,1.0
1225,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,120.5,0.83,120.5,0.83,120.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,41.0,0.0,20180721123319.0,21077.0,0.71,1.0
1226,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,120.5,0.83,120.5,0.83,120.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,41.0,1.0,20180721123338.0,21077.0,0.71,1.0
1227,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,120.5,0.83,120.5,0.83,120.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,40.0,1.0,20180721123338.0,21077.0,0.71,1.0
1228,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,119.5,0.91,120.5,0.77,119.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,40.0,1.0,20180721123338.0,21077.0,0.71,1.0
1229,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,119.5,0.91,119.5,0.77,119.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,32.0,1.0,20180721123339.0,21077.0,0.71,1.0
1230,,,第4节,1.0,第4节,-16.5,0.83,16.5,0.83,119.5,0.83,119.5,0.83,119.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,32.0,1.0,20180721123339.0,11077.0,0.71,1.0
1231,,,第4节,1.0,第4节,-16.5,0.83,16.5,0.83,119.5,0.83,119.5,0.83,119.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,24.0,1.0,20180721123347.0,11077.0,0.71,1.0
1232,,,第4节,1.0,第4节,-16.5,0.83,16.5,0.83,119.5,0.8,119.5,0.87,119.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,24.0,1.0,20180721123347.0,11077.0,0.71,1.0
1233,,,第4节,1.0,第4节,-16.5,0.83,16.5,0.83,119.5,0.8,119.5,0.87,119.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,20.0,1.0,20180721123351.0,11077.0,0.71,1.0
1234,,,第4节,1.0,第4节,-17.5,0.91,17.5,0.83,119.5,0.8,119.5,0.87,-17.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,20.0,1.0,20180721123351.0,11077.0,0.71,1.0
1235,,,第4节,1.0,第4节,-17.5,0.91,17.5,0.77,119.5,0.91,119.5,0.87,17.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,20.0,1.0,20180721123351.0,21077.0,0.71,1.0
1236,,,第4节,1.0,第4节,-17.5,0.91,17.5,0.77,118.5,0.91,119.5,0.77,118.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,20.0,1.0,20180721123351.0,21077.0,0.71,1.0
1237,,,第4节,1.0,第4节,-17.5,0.91,17.5,0.77,118.5,0.91,118.5,0.77,118.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,12.0,1.0,20180721123359.0,21077.0,0.71,1.0
1238,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.77,118.5,0.91,118.5,0.77,-16.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,12.0,1.0,20180721123359.0,21077.0,0.71,1.0
1239,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,118.5,0.87,118.5,0.8,16.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,10.0,0.0,20180721123402.0,21077.0,0.71,1.0
1240,44.0,5.0,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,118.5,0.83,118.5,0.83,16.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,10.0,0.0,20180721123402.0,21077.0,0.71,1.0
1241,44.0,5.0,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,118.5,0.83,118.5,0.83,16.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,9.0,0.0,20180721123412.0,21077.0,0.71,1.0
1242,44.0,5.0,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,118.5,0.83,118.5,0.83,16.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,9.0,0.0,20180721123412.0,21081.0,0.71,1.0
1243,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,118.5,0.83,118.5,0.83,16.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,9.0,1.0,20180721123531.0,21081.0,0.71,1.0
1244,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,120.5,0.8,118.5,0.87,120.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,54.0,0.0,1,8.0,9.0,1.0,20180721123531.0,21077.0,0.71,1.0
1245,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,120.5,0.8,120.5,0.87,120.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,56.0,0.0,1,8.0,1.0,1.0,20180721123539.0,21077.0,0.71,1.0
1246,,,第4节,1.0,第4节,-18.5,0.91,18.5,0.91,120.5,0.8,120.5,0.87,-18.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,56.0,0.0,1,8.0,1.0,1.0,20180721123539.0,21077.0,0.71,1.0
1247,,,第4节,1.0,第4节,-18.5,0.91,18.5,0.77,120.5,0.8,120.5,0.87,18.5,1.0,4.0,0.0,^,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,56.0,0.0,1,8.0,0.0,0.0,20180721123541.0,21074^11077,0.71,1.0
1248,,,第4节,1.0,第4节,-18.5,0.91,18.5,0.77,120.5,0.8,120.5,0.87,18.5,1.0,4.0,0.0,^,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,56.0,0.0,1,8.0,0.0,0.0,20180721123541.0,21074^11077,0.71,1.0
1249,,,第4节,1.0,第4节,-18.5,0.91,18.5,0.77,120.5,0.8,120.5,0.87,18.5,1.0,4.0,0.0,^,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,56.0,0.0,1,8.0,0.0,1.0,20180721123547.0,21074^11077,0.71,1.0
1250,,,第4节,1.0,第4节,-18.5,0.91,18.5,0.77,120.5,0.8,120.5,0.87,18.5,1.0,4.0,0.0,^,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,56.0,0.0,1,8.0,0.0,1.0,20180721123547.0,21074^11077,0.71,1.0
1251,,,第4节,1.0,第4节,-18.5,0.91,18.5,0.77,120.5,0.8,120.5,0.87,18.5,1.0,4.0,0.0,^,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,56.0,0.0,1,8.0,0.0,1.0,20180721123548.0,21074^11077,0.71,1.0
1252,,,第4节,1.0,第4节,-18.5,0.91,18.5,0.77,120.5,0.77,120.5,0.91,18.5,1.0,4.0,0.0,^,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,56.0,0.0,1,7.0,58.0,1.0,20180721123548.0,21074^11077,0.71,1.0
1253,,,第4节,1.0,第4节,-18.5,0.91,18.5,0.77,119.5,0.87,120.5,0.8,119.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,56.0,0.0,1,7.0,58.0,1.0,20180721123548.0,11077.0,0.71,1.0
1254,,,第4节,1.0,第4节,-18.5,0.91,18.5,0.77,119.5,0.87,119.5,0.8,119.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,56.0,0.0,1,7.0,50.0,1.0,20180721123556.0,11077.0,0.71,1.0
1255,,,第4节,1.0,第4节,-18.5,0.91,18.5,0.77,121.5,0.83,119.5,0.83,121.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,39.0,39,56.0,0.0,1,7.0,50.0,1.0,20180721123556.0,11077.0,0.71,1.0
1256,,,第4节,1.0,第4节,-18.5,0.91,18.5,0.77,121.5,0.83,121.5,0.83,121.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,7.0,45.0,1.0,20180721123601.0,11077.0,0.71,1.0
1257,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.77,121.5,0.83,121.5,0.83,-16.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,13.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,7.0,45.0,1.0,20180721123601.0,11077.0,0.71,1.0
1258,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,121.5,0.83,121.5,0.83,16.5,1.0,4.0,0.0,^,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,7.0,42.0,1.0,20180721123604.0,11074^21077,0.71,1.0
1259,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,120.5,0.91,121.5,0.77,120.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,7.0,42.0,1.0,20180721123604.0,21077.0,0.71,1.0
1260,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,120.5,0.91,120.5,0.77,120.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,7.0,34.0,1.0,20180721123613.0,21077.0,0.71,1.0
1261,,,第4节,1.0,第4节,-17.5,0.91,17.5,0.91,120.5,0.91,120.5,0.77,-17.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,7.0,34.0,1.0,20180721123613.0,21077.0,0.71,1.0
1262,,,第4节,1.0,第4节,-17.5,0.91,17.5,0.77,120.5,0.83,120.5,0.83,17.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,7.0,27.0,1.0,20180721123617.0,21077.0,0.71,1.0
1263,,,第4节,1.0,第4节,-15.5,0.77,15.5,0.77,120.5,0.83,120.5,0.83,-15.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,7.0,27.0,1.0,20180721123617.0,21077.0,0.71,1.0
1264,,,第4节,1.0,第4节,-15.5,0.77,15.5,0.91,120.5,0.77,120.5,0.91,15.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,7.0,20.0,0.0,20180721123624.0,11077.0,0.71,1.0
1265,,,第4节,1.0,第4节,-15.5,0.77,15.5,0.91,120.5,0.77,120.5,0.91,15.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,7.0,20.0,0.0,20180721123624.0,11077.0,0.71,1.0
1266,,,第4节,1.0,第4节,-15.5,0.77,15.5,0.91,120.5,0.77,120.5,0.91,15.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,7.0,20.0,0.0,20180721123625.0,11077.0,0.71,1.0
1267,,,第4节,1.0,第4节,-15.5,0.77,15.5,0.91,120.5,0.77,120.5,0.91,15.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,7.0,20.0,0.0,20180721123625.0,11077.0,0.71,1.0
1268,,,第4节,1.0,第4节,-15.5,0.77,15.5,0.91,120.5,0.77,120.5,0.91,15.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,7.0,20.0,1.0,20180721123640.0,11077.0,0.71,1.0
1269,,,第4节,1.0,第4节,-15.5,0.77,15.5,0.91,120.5,0.77,120.5,0.91,15.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,7.0,20.0,1.0,20180721123640.0,11077.0,0.71,1.0
1270,,,第4节,1.0,第4节,-15.5,0.77,15.5,0.91,120.5,0.77,120.5,0.91,15.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,7.0,19.0,1.0,20180721123641.0,11077.0,0.71,1.0
1271,,,第4节,1.0,第4节,-15.5,0.77,15.5,0.91,119.5,0.77,120.5,0.91,119.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,7.0,19.0,1.0,20180721123641.0,11077.0,0.71,1.0
1272,,,第4节,1.0,第4节,-15.5,0.77,15.5,0.91,119.5,0.77,119.5,0.91,119.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,7.0,3.0,1.0,20180721123645.0,11077.0,0.71,1.0
1273,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,119.5,0.77,119.5,0.91,-16.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,7.0,3.0,1.0,20180721123645.0,21077.0,0.71,1.0
1274,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,119.5,0.87,119.5,0.91,16.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,7.0,3.0,1.0,20180721123645.0,21077.0,0.71,1.0
1275,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,118.5,0.87,119.5,0.8,118.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,7.0,3.0,1.0,20180721123645.0,21077.0,0.71,1.0
1276,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,118.5,0.87,118.5,0.8,118.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,6.0,55.0,1.0,20180721123653.0,21077.0,0.71,1.0
1277,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,120.5,0.91,118.5,0.77,120.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,41.0,41,56.0,0.0,1,6.0,55.0,1.0,20180721123653.0,21077.0,0.71,1.0
1278,,,第4节,1.0,第4节,-16.5,0.77,16.5,0.91,120.5,0.91,120.5,0.77,120.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,43.0,43,56.0,0.0,1,6.0,53.0,1.0,20180721123655.0,21077.0,0.71,1.0
1279,,,第4节,1.0,第4节,-14.5,0.77,14.5,0.91,120.5,0.91,120.5,0.77,-14.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,14.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,43.0,43,56.0,0.0,1,6.0,53.0,1.0,20180721123655.0,21077.0,0.71,1.0
1280,,,第4节,1.0,第4节,-14.5,0.77,14.5,0.91,120.5,0.87,120.5,0.8,14.5,1.0,4.0,0.0,^,0.0,1.0,1.0,0,15.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,43.0,43,56.0,0.0,1,6.0,51.0,0.0,20180721123658.0,11074^21077,0.71,1.0
1281,,,第4节,1.0,第4节,-14.5,0.77,14.5,0.91,120.5,0.87,120.5,0.8,14.5,1.0,4.0,0.0,^,0.0,1.0,1.0,0,15.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,43.0,43,56.0,0.0,1,6.0,51.0,0.0,20180721123658.0,11074^21077,0.71,1.0
1282,,,第4节,1.0,第4节,-14.5,0.77,14.5,0.91,120.5,0.87,120.5,0.8,14.5,1.0,4.0,0.0,^,0.0,1.0,1.0,0,15.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,43.0,43,56.0,0.0,1,6.0,50.0,0.0,20180721123659.0,11074^21077,0.71,1.0
1283,,,第4节,1.0,第4节,-13.5,0.77,13.5,0.91,120.5,0.87,120.5,0.8,-13.5,1.0,4.0,0.0,^,0.0,1.0,1.0,0,15.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,43.0,43,56.0,0.0,1,6.0,50.0,0.0,20180721123659.0,11074^21077,0.71,1.0
1284,,,第4节,1.0,第4节,-13.5,0.77,13.5,0.91,120.5,0.8,120.5,0.8,13.5,1.0,4.0,0.0,^,0.0,1.0,1.0,0,15.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,43.0,43,56.0,0.0,1,6.0,50.0,0.0,20180721123659.0,21086^11077,0.71,1.0
1285,,,第4节,1.0,第4节,-13.5,0.77,13.5,0.91,121.5,0.8,120.5,0.87,121.5,1.0,4.0,0.0,^,0.0,1.0,1.0,0,15.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,43.0,43,56.0,0.0,1,6.0,50.0,0.0,20180721123659.0,21086^11077,0.71,1.0
1286,,,第4节,1.0,第4节,-13.5,0.77,13.5,0.91,121.5,0.8,121.5,0.87,121.5,1.0,4.0,0.0,^,0.0,1.0,1.0,0,15.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,43.0,43,56.0,0.0,1,6.0,50.0,0.0,20180721123700.0,21086^11077,0.71,1.0
1287,,,第4节,1.0,第4节,-14.5,0.87,14.5,0.91,121.5,0.8,121.5,0.87,-14.5,1.0,4.0,0.0,1:1,0.0,1.0,1.0,0,15.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,43.0,43,56.0,0.0,1,6.0,50.0,0.0,20180721123700.0,11078.0,0.71,1.0
1288,,,第4节,1.0,第4节,-14.5,0.87,14.5,0.8,121.5,0.87,121.5,0.87,14.5,1.0,4.0,0.0,1:1,0.0,1.0,1.0,0,15.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,43.0,43,56.0,0.0,1,6.0,50.0,0.0,20180721123700.0,11078.0,0.71,1.0
1289,,,第4节,1.0,第4节,-14.5,0.87,14.5,0.8,120.5,0.87,121.5,0.8,120.5,1.0,4.0,0.0,1:1,0.0,1.0,1.0,0,15.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,43.0,43,56.0,0.0,1,6.0,50.0,0.0,20180721123700.0,11078.0,0.71,1.0
1290,,,第4节,1.0,第4节,-14.5,0.87,14.5,0.8,120.5,0.87,120.5,0.8,120.5,1.0,4.0,0.0,1:1,0.0,1.0,1.0,0,15.0,0,9.0,0,3.0,5,1.0,0,60.0,0.0,43.0,43,56.0,0.0,1,6.0,50.0,1.0,20180721123731.0,11078.0,0.71,1.0
1291,,,第4节,1.0,第4节,-14.5,0.77,14.5,0.91,120.5,0.87,120.5,0.8,120.5,1.0,4.0,0.0,1:1^,0.0,1.0,1.0,0,15.0,0,9.0,0,3.0,5,1.0,0,56.2,0.0,43.0,43,56.0,0.0,1,6.0,50.0,1.0,20180721123731.0,11080^21077,0.71,1.0
1292,,,第4节,1.0,第4节,-14.5,0.77,14.5,0.91,120.5,0.87,120.5,0.8,120.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,15.0,0,9.0,0,3.0,5,1.0,0,56.2,0.0,43.0,43,56.0,0.0,1,6.0,50.0,1.0,20180721123732.0,21077.0,0.71,1.0
1293,,,第4节,1.0,第4节,-14.5,0.77,14.5,0.91,120.5,0.77,120.5,0.91,120.5,1.0,4.0,0.0,,0.0,1.0,1.0,0,15.0,0,9.0,0,3.0,5,1.0,0,56.2,0.0,43.0,43,56.0,0.0,1,6.0,50.0,1.0,20180721123732.0,21077.0,0.71,1.0
