,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,KC,KI,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
387,,,Q2,2nd Quarter,9.5,0.8333333333333334,-9.5,0.8333333333333334,122.5,0.8333333333333334,122.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,82.0,3.0,,0.0,4.0,2.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,35.0,24.0,0,1,8.0,37.0,1.0,20181110030837.0,11077.0,4.0,0.14285714285714285
388,,,Q2,2nd Quarter,9.5,0.8333333333333334,-9.5,0.8333333333333334,121.5,0.8695652173913043,121.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,81.0,3.0,,0.0,4.0,2.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,35.0,24.0,0,1,8.0,28.0,1.0,20181110030846.0,11077.0,4.0,0.14285714285714285
389,,,Q2,2nd Quarter,8.5,0.8695652173913043,-8.5,0.8,121.5,0.8333333333333334,121.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,81.0,3.0,,0.0,4.0,2.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,35.0,24.0,0,1,8.0,25.0,1.0,20181110030849.0,21077.0,3.75,0.15384615384615385
390,,,Q2,2nd Quarter,8.5,0.8695652173913043,-8.5,0.8,121.5,0.8333333333333334,121.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,81.0,3.0,,0.0,4.0,2.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,35.0,24.0,0,1,8.0,16.0,1.0,20181110030858.0,21077.0,3.75,0.15384615384615385
391,,,Q2,2nd Quarter,8.5,0.8695652173913043,-8.5,0.8,121.5,0.8695652173913043,121.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,81.0,3.0,,0.0,4.0,2.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,35.0,24.0,0,1,8.0,16.0,1.0,20181110030859.0,21077.0,3.75,0.15384615384615385
392,,,Q2,2nd Quarter,8.5,0.8695652173913043,-8.5,0.8,121.5,0.8695652173913043,121.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,81.0,3.0,,0.0,4.0,2.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,35.0,24.0,0,1,8.0,14.0,0.0,20181110030859.0,21077.0,3.75,0.15384615384615385
393,,,Q2,2nd Quarter,8.5,0.8695652173913043,-8.5,0.8,121.5,0.8695652173913043,121.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,81.0,3.0,,0.0,4.0,2.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,35.0,24.0,0,1,8.0,14.0,1.0,20181110030903.0,21077.0,3.75,0.15384615384615385
394,,,Q2,2nd Quarter,8.5,0.8695652173913043,-8.5,0.8,121.5,0.8695652173913043,121.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,81.0,3.0,,0.0,4.0,2.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,35.0,24.0,0,1,8.0,14.0,0.0,20181110030904.0,21077.0,3.75,0.15384615384615385
395,,,Q2,2nd Quarter,8.5,0.8333333333333334,-8.5,0.8333333333333334,121.5,0.8695652173913043,121.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,81.0,3.0,,0.0,4.0,2.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,35.0,24.0,0,1,8.0,12.0,0.0,20181110030906.0,21077.0,3.75,0.15384615384615385
396,,,Q2,2nd Quarter,8.5,0.8695652173913043,-8.5,0.8,121.5,0.8695652173913043,121.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,81.0,3.0,,0.0,4.0,2.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,35.0,24.0,0,1,8.0,16.0,1.0,20181110030920.0,21077.0,3.75,0.15384615384615385
397,,,Q2,2nd Quarter,8.5,0.8333333333333334,-8.5,0.8333333333333334,121.5,0.8695652173913043,121.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,81.0,3.0,,0.0,4.0,2.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,35.0,24.0,0,1,8.0,9.0,1.0,20181110030927.0,21077.0,3.75,0.15384615384615385
398,,,Q2,2nd Quarter,8.5,0.8333333333333334,-8.5,0.8333333333333334,121.5,0.8,121.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,81.0,3.0,,0.0,4.0,2.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,35.0,24.0,0,1,8.0,3.0,1.0,20181110030932.0,21094.0,3.75,0.15384615384615385
399,,,Q2,2nd Quarter,9.5,0.8333333333333334,-9.5,0.8333333333333334,121.5,0.7692307692307693,121.5,0.9090909090909091,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,81.0,3.0,,0.0,4.0,2.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,35.0,24.0,0,1,8.0,3.0,1.0,20181110030933.0,11077.0,4.25,0.13333333333333333
400,,,Q2,2nd Quarter,11.5,0.8,-11.5,0.8695652173913043,122.5,0.8695652173913043,122.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,81.0,3.0,^,0.0,5.0,2.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,38.0,24.0,0,1,7.0,54.0,1.0,20181110030941.0,11075^21077,6.0,0.08333333333333333
401,,,Q2,2nd Quarter,11.5,0.8,-11.5,0.8695652173913043,122.5,0.8695652173913043,122.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,81.0,3.0,,0.0,5.0,2.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,38.0,24.0,0,1,7.0,54.0,1.0,20181110030942.0,21077.0,6.0,0.08333333333333333
402,,,Q2,2nd Quarter,11.5,0.8,-11.5,0.8695652173913043,122.5,0.8695652173913043,122.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,81.0,3.0,,0.0,5.0,2.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,38.0,24.0,0,1,7.0,53.0,1.0,20181110030943.0,21077.0,6.0,0.08333333333333333
403,,,Q2,2nd Quarter,11.5,0.8,-11.5,0.8695652173913043,122.5,0.8333333333333334,122.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,81.0,3.0,,0.0,5.0,2.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,38.0,24.0,0,1,7.0,44.0,1.0,20181110030951.0,21077.0,6.0,0.08333333333333333
404,,,Q2,2nd Quarter,11.5,0.8,-11.5,0.8695652173913043,121.5,0.8333333333333334,121.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,81.0,3.0,,0.0,5.0,2.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,38.0,24.0,0,1,7.0,35.0,1.0,20181110031000.0,21077.0,6.0,0.08333333333333333
405,,,Q2,2nd Quarter,9.5,0.8333333333333334,-9.5,0.8333333333333334,121.5,0.8333333333333334,121.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,84.0,3.0,^,0.0,5.0,3.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,38.0,27.0,0,1,7.0,27.0,1.0,20181110031007.0,21075^11077,6.0,0.08333333333333333
406,,,Q2,2nd Quarter,9.5,0.8333333333333334,-9.5,0.8333333333333334,121.5,0.8333333333333334,121.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,84.0,3.0,,0.0,5.0,3.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,38.0,27.0,0,1,7.0,28.0,1.0,20181110031007.0,11077.0,6.0,0.08333333333333333
407,,,Q2,2nd Quarter,9.5,0.8333333333333334,-9.5,0.8333333333333334,121.5,0.8333333333333334,121.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,,0.0,5.0,3.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,38.0,27.0,0,1,7.0,19.0,1.0,20181110031016.0,11077.0,6.0,0.08333333333333333
408,,,Q2,2nd Quarter,9.5,0.8333333333333334,-9.5,0.8333333333333334,121.5,0.8,121.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,,0.0,5.0,3.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,38.0,27.0,0,1,7.0,17.0,1.0,20181110031018.0,11095.0,6.0,0.08333333333333333
409,,,Q2,2nd Quarter,8.5,0.8333333333333334,-8.5,0.8333333333333334,121.5,0.8,121.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,,0.0,5.0,3.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,38.0,27.0,0,1,7.0,16.0,1.0,20181110031019.0,21077.0,3.75,0.15384615384615385
410,,,Q2,2nd Quarter,8.5,0.8333333333333334,-8.5,0.8333333333333334,123.5,0.8333333333333334,123.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,82.0,3.0,,0.0,5.0,3.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,38.0,27.0,0,1,7.0,7.0,1.0,20181110031028.0,21077.0,3.75,0.15384615384615385
411,,,Q2,2nd Quarter,8.5,0.8333333333333334,-8.5,0.8333333333333334,123.5,0.8333333333333334,123.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,82.0,3.0,,0.0,5.0,3.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,38.0,27.0,0,1,7.0,7.0,1.0,20181110031029.0,21077.0,3.75,0.15384615384615385
412,,,Q2,2nd Quarter,8.5,0.8333333333333334,-8.5,0.8333333333333334,123.5,0.8,123.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,82.0,3.0,,0.0,5.0,3.0,11.0,4.0,1.0,10.0,4.0,3.0,0.0,0.0,50.0,66.7,38.0,27.0,0,1,7.0,3.0,0.0,20181110031032.0,21077.0,3.75,0.15384615384615385
413,,,Q2,2nd Quarter,8.5,0.8333333333333334,-8.5,0.8333333333333334,123.5,0.8,123.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,82.0,3.0,^,0.0,5.0,3.0,11.0,4.0,1.0,10.0,4.0,3.0,1.0,0.0,50.0,66.7,38.0,27.0,0,1,7.0,3.0,0.0,20181110031041.0,11086^21077,3.75,0.15384615384615385
414,,,Q2,2nd Quarter,8.5,0.8333333333333334,-8.5,0.8333333333333334,124.5,0.8333333333333334,124.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,84.0,3.0,1:2,0.0,5.0,3.0,11.0,4.0,1.0,10.0,4.0,3.0,1.0,0.0,50.0,66.7,38.0,27.0,0,1,7.0,3.0,0.0,20181110031042.0,21078.0,3.75,0.15384615384615385
415,,,Q2,2nd Quarter,9.5,0.8,-9.5,0.8695652173913043,123.5,0.8695652173913043,123.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,1:2^2:2,0.0,5.0,3.0,11.0,4.0,1.0,10.0,4.0,3.0,1.0,0.0,50.0,62.5,38.0,27.0,0,1,7.0,3.0,0.0,20181110031101.0,21080^21078,4.0,0.14285714285714285
416,,,Q2,2nd Quarter,9.5,0.8333333333333334,-9.5,0.8333333333333334,123.5,0.8,123.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,81.0,3.0,2:2^,0.0,5.0,3.0,11.0,4.0,1.0,10.0,4.0,3.0,1.0,0.0,50.0,58.8,38.0,27.0,0,1,7.0,3.0,1.0,20181110031117.0,21080^11077,4.5,0.125
417,,,Q2,2nd Quarter,8.5,0.8333333333333334,-8.5,0.8333333333333334,123.5,0.8,123.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,82.0,3.0,,0.0,5.0,3.0,11.0,4.0,1.0,10.0,4.0,3.0,1.0,0.0,50.0,58.8,38.0,27.0,0,1,7.0,2.0,1.0,20181110031118.0,21077.0,3.75,0.15384615384615385
418,,,Q2,2nd Quarter,9.5,0.8333333333333334,-9.5,0.8333333333333334,122.5,0.8695652173913043,122.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,81.0,3.0,,0.0,5.0,3.0,11.0,4.0,1.0,10.0,4.0,3.0,1.0,0.0,50.0,58.8,38.0,27.0,0,1,7.0,0.0,1.0,20181110031120.0,11077.0,4.5,0.125
419,,,Q2,2nd Quarter,11.5,0.8,-11.5,0.8695652173913043,125.5,0.8695652173913043,125.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,82.0,3.0,,0.0,5.0,3.0,11.0,4.0,1.0,10.0,4.0,3.0,1.0,0.0,50.0,58.8,41.0,27.0,0,1,6.0,52.0,1.0,20181110031129.0,11077.0,6.0,0.08333333333333333
420,,,Q2,2nd Quarter,11.5,0.8,-11.5,0.8695652173913043,125.5,0.8695652173913043,125.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,82.0,3.0,^,0.0,6.0,3.0,11.0,4.0,1.0,10.0,4.0,3.0,1.0,0.0,50.0,58.8,41.0,27.0,0,1,6.0,52.0,1.0,20181110031130.0,11075^21077,6.0,0.08333333333333333
421,,,Q2,2nd Quarter,11.5,0.8,-11.5,0.8695652173913043,125.5,0.8695652173913043,125.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,82.0,3.0,,0.0,6.0,3.0,11.0,4.0,1.0,10.0,4.0,3.0,1.0,0.0,50.0,58.8,41.0,27.0,0,1,6.0,51.0,1.0,20181110031130.0,21077.0,6.0,0.08333333333333333
422,,,Q2,2nd Quarter,11.5,0.8333333333333334,-11.5,0.8333333333333334,125.5,0.8333333333333334,125.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,82.0,3.0,,0.0,6.0,3.0,11.0,4.0,1.0,10.0,4.0,3.0,1.0,0.0,50.0,58.8,41.0,27.0,0,1,6.0,42.0,1.0,20181110031139.0,21077.0,6.0,0.08333333333333333
423,,,Q2,2nd Quarter,11.5,0.8333333333333334,-11.5,0.8333333333333334,124.5,0.8333333333333334,124.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,82.0,3.0,,0.0,6.0,3.0,11.0,4.0,1.0,10.0,4.0,3.0,1.0,0.0,50.0,58.8,41.0,27.0,0,1,6.0,33.0,1.0,20181110031148.0,21077.0,6.5,0.07142857142857142
424,,,Q2,2nd Quarter,10.5,0.8333333333333334,-10.5,0.8333333333333334,124.5,0.8333333333333334,124.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,^,0.0,6.0,3.0,11.0,5.0,1.0,10.0,4.0,3.0,1.0,0.0,50.0,58.8,41.0,29.0,0,1,6.0,26.0,1.0,20181110031154.0,21074^11077,6.5,0.07142857142857142
425,,,Q2,2nd Quarter,10.5,0.8333333333333334,-10.5,0.8333333333333334,124.5,0.8333333333333334,124.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,^,0.0,6.0,3.0,11.0,5.0,1.0,10.0,4.0,3.0,1.0,0.0,50.0,58.8,41.0,29.0,0,1,6.0,26.0,1.0,20181110031155.0,21074^11077,6.5,0.07142857142857142
426,,,Q2,2nd Quarter,10.5,0.8333333333333334,-10.5,0.8333333333333334,124.5,0.8333333333333334,124.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,,0.0,6.0,3.0,11.0,5.0,1.0,10.0,4.0,3.0,1.0,0.0,50.0,58.8,41.0,29.0,0,1,6.0,25.0,0.0,20181110031156.0,11077.0,6.5,0.07142857142857142
427,,,Q2,2nd Quarter,9.5,0.8333333333333334,-9.5,0.8333333333333334,124.5,0.8333333333333334,124.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,^,0.0,6.0,3.0,11.0,5.0,1.0,10.0,4.0,3.0,2.0,0.0,50.0,58.8,41.0,29.0,0,1,6.0,25.0,0.0,20181110031200.0,11086^21077,4.75,0.11764705882352941
428,,,Q2,2nd Quarter,10.5,0.7692307692307693,-10.5,0.9090909090909091,127.5,0.8,127.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,1:1,0.0,6.0,3.0,11.0,5.0,1.0,10.0,4.0,3.0,2.0,0.0,50.0,58.8,41.0,29.0,0,1,6.0,25.0,0.0,20181110031201.0,21078.0,5.0,0.1111111111111111
429,,,Q2,2nd Quarter,9.5,0.8695652173913043,-9.5,0.8,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,1:1^,0.0,6.0,3.0,11.0,5.0,1.0,11.0,4.0,3.0,2.0,0.0,50.0,61.1,41.0,30.0,0,1,6.0,25.0,0.0,20181110031226.0,21079^11077,4.75,0.11764705882352941
430,,,Q2,2nd Quarter,9.5,0.8695652173913043,-9.5,0.8,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,,0.0,6.0,3.0,11.0,5.0,1.0,11.0,4.0,3.0,2.0,0.0,50.0,61.1,41.0,30.0,0,1,6.0,24.0,0.0,20181110031227.0,11077.0,4.75,0.11764705882352941
431,,,Q2,2nd Quarter,9.5,0.8695652173913043,-9.5,0.8,127.5,0.8,127.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,,0.0,6.0,3.0,11.0,5.0,1.0,11.0,4.0,3.0,2.0,0.0,50.0,61.1,41.0,30.0,0,1,6.0,17.0,0.0,20181110031232.0,11077.0,4.75,0.11764705882352941
432,,,Q2,2nd Quarter,9.5,0.8695652173913043,-9.5,0.8,128.5,0.8,128.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,,0.0,6.0,3.0,11.0,5.0,1.0,11.0,4.0,3.0,2.0,0.0,50.0,61.1,41.0,30.0,0,1,6.0,31.0,1.0,20181110031240.0,11077.0,4.75,0.11764705882352941
433,,,Q2,2nd Quarter,9.5,0.8695652173913043,-9.5,0.8,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,,0.0,6.0,3.0,11.0,5.0,1.0,11.0,4.0,3.0,2.0,0.0,50.0,61.1,41.0,30.0,0,1,6.0,22.0,1.0,20181110031249.0,11077.0,4.75,0.11764705882352941
434,,,Q2,2nd Quarter,9.5,0.8695652173913043,-9.5,0.8,127.5,0.8,127.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,,0.0,6.0,3.0,11.0,5.0,1.0,11.0,4.0,3.0,2.0,0.0,50.0,61.1,41.0,30.0,0,1,6.0,17.0,1.0,20181110031253.0,11077.0,4.75,0.11764705882352941
435,,,Q2,2nd Quarter,9.5,0.8695652173913043,-9.5,0.8,127.5,0.8,127.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,,0.0,6.0,3.0,11.0,5.0,1.0,11.0,4.0,3.0,2.0,0.0,50.0,61.1,41.0,30.0,0,1,6.0,17.0,1.0,20181110031254.0,11094.0,4.75,0.11764705882352941
436,,,Q2,2nd Quarter,9.5,0.8695652173913043,-9.5,0.8,127.5,0.8,127.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,,0.0,6.0,3.0,11.0,5.0,1.0,11.0,4.0,3.0,2.0,0.0,50.0,61.1,41.0,30.0,0,1,6.0,15.0,0.0,20181110031255.0,11077.0,4.75,0.11764705882352941
437,,,Q2,2nd Quarter,9.5,0.8695652173913043,-9.5,0.8,126.5,0.8695652173913043,126.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,,0.0,6.0,3.0,11.0,5.0,1.0,11.0,4.0,3.0,2.0,0.0,50.0,61.1,41.0,30.0,0,1,6.0,12.0,0.0,20181110031259.0,11077.0,4.75,0.11764705882352941
438,,,Q2,2nd Quarter,9.5,0.8695652173913043,-9.5,0.8,127.5,0.8,127.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,^,0.0,6.0,3.0,11.0,5.0,1.0,11.0,4.0,3.0,2.0,1.0,50.0,61.1,41.0,30.0,0,1,6.0,18.0,0.0,20181110031316.0,21086^11077,4.75,0.11764705882352941
439,,,Q2,2nd Quarter,9.5,0.8695652173913043,-9.5,0.8,127.5,0.8,127.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,^,0.0,6.0,3.0,11.0,5.0,1.0,11.0,4.0,3.0,2.0,1.0,50.0,61.1,41.0,30.0,0,1,6.0,18.0,1.0,20181110031332.0,21086^11077,4.75,0.11764705882352941
440,,,Q2,2nd Quarter,9.5,0.8695652173913043,-9.5,0.8,126.5,0.8333333333333334,126.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,^,0.0,6.0,3.0,11.0,5.0,1.0,11.0,4.0,3.0,2.0,1.0,50.0,61.1,41.0,30.0,0,1,6.0,10.0,0.0,20181110031340.0,21086^11077,4.75,0.11764705882352941
441,,,Q2,2nd Quarter,9.5,0.8695652173913043,-9.5,0.8,126.5,0.8333333333333334,126.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,^,0.0,6.0,3.0,11.0,5.0,1.0,11.0,4.0,3.0,2.0,2.0,50.0,61.1,41.0,30.0,0,1,6.0,10.0,0.0,20181110031345.0,21086^11077,4.75,0.11764705882352941
442,,,Q2,2nd Quarter,9.5,0.8695652173913043,-9.5,0.8,127.5,0.8695652173913043,127.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,1:2,0.0,6.0,3.0,11.0,5.0,1.0,11.0,4.0,3.0,2.0,2.0,50.0,61.1,41.0,30.0,0,1,6.0,10.0,0.0,20181110031347.0,11078.0,5.0,0.1111111111111111
443,,,Q2,2nd Quarter,9.5,0.8333333333333334,-9.5,0.8333333333333334,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,1:2^2:2,0.0,6.0,3.0,11.0,5.0,1.0,11.0,4.0,3.0,2.0,2.0,33.3,61.1,41.0,30.0,0,1,6.0,10.0,0.0,20181110031404.0,11080^11078,4.5,0.125
444,,,Q2,2nd Quarter,9.5,0.8333333333333334,-9.5,0.8333333333333334,127.5,0.8695652173913043,127.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,2:2^,0.0,6.0,3.0,11.0,5.0,2.0,11.0,4.0,3.0,2.0,2.0,50.0,61.1,42.0,30.0,0,1,6.0,10.0,0.0,20181110031422.0,11079^21077,4.75,0.11764705882352941
445,,,Q2,2nd Quarter,9.5,0.8333333333333334,-9.5,0.8333333333333334,127.5,0.8695652173913043,127.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,,0.0,6.0,3.0,11.0,5.0,2.0,11.0,4.0,3.0,2.0,2.0,50.0,61.1,42.0,30.0,0,1,6.0,9.0,0.0,20181110031423.0,21077.0,4.75,0.11764705882352941
446,,,Q2,2nd Quarter,9.5,0.8333333333333334,-9.5,0.8333333333333334,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,,0.0,6.0,3.0,11.0,5.0,2.0,11.0,4.0,3.0,2.0,2.0,50.0,61.1,42.0,30.0,0,1,6.0,7.0,0.0,20181110031426.0,21077.0,4.75,0.11764705882352941
447,,,Q2,2nd Quarter,9.5,0.8333333333333334,-9.5,0.8333333333333334,127.5,0.9090909090909091,127.5,0.7692307692307693,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,,0.0,6.0,3.0,11.0,5.0,2.0,11.0,4.0,3.0,2.0,2.0,50.0,61.1,42.0,30.0,0,1,6.0,11.0,1.0,20181110031431.0,21077.0,4.75,0.11764705882352941
448,,,Q2,2nd Quarter,9.5,0.8333333333333334,-9.5,0.8333333333333334,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,83.0,3.0,,0.0,6.0,3.0,11.0,5.0,2.0,11.0,4.0,3.0,2.0,2.0,50.0,61.1,42.0,30.0,0,1,6.0,2.0,1.0,20181110031439.0,21077.0,5.0,0.1111111111111111
