,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
163,,,Q3,3rd Quarter,-4.5,0.8333333333333334,4.5,0.8333333333333334,173.5,0.8,173.5,0.8695652173913043,22.0,3.0,,4.0,8.0,18.0,14.0,7.0,7.0,1.0,4.0,1.0,2.0,87.5,100.0,55.0,58,0,1,3.0,26.0,0.0,20181028150534.0,11077.0,0.38461538461538464,1.85
164,,,Q3,3rd Quarter,-4.5,0.8333333333333334,4.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,22.0,3.0,,4.0,8.0,18.0,14.0,7.0,7.0,1.0,4.0,1.0,2.0,87.5,100.0,55.0,58,0,1,3.0,17.0,0.0,20181028150542.0,11077.0,0.38461538461538464,1.85
165,,,Q3,3rd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,174.5,0.8695652173913043,174.5,0.8,22.0,3.0,^,4.0,8.0,19.0,14.0,7.0,7.0,1.0,4.0,1.0,2.0,87.5,100.0,57.0,58,0,1,3.0,17.0,0.0,20181028150549.0,11074^21077,0.45454545454545453,1.6
166,,,Q3,3rd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,174.5,0.8695652173913043,174.5,0.8,22.0,3.0,^,4.0,8.0,19.0,14.0,7.0,7.0,1.0,4.0,1.0,2.0,87.5,100.0,57.0,58,0,1,3.0,16.0,0.0,20181028150549.0,11074^21077,0.45454545454545453,1.6
167,,,Q3,3rd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,174.5,0.8333333333333334,174.5,0.8333333333333334,22.0,3.0,,4.0,8.0,19.0,14.0,7.0,7.0,1.0,4.0,1.0,2.0,87.5,100.0,57.0,58,0,1,3.0,16.0,0.0,20181028150550.0,21077.0,0.45454545454545453,1.6
168,,,Q3,3rd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,174.5,0.8,174.5,0.8695652173913043,22.0,3.0,,4.0,8.0,19.0,14.0,7.0,7.0,1.0,4.0,1.0,2.0,87.5,100.0,57.0,58,0,1,3.0,7.0,0.0,20181028150558.0,21077.0,0.45454545454545453,1.6
169,,,Q3,3rd Quarter,-2.5,0.8,2.5,0.8695652173913043,174.5,0.8,174.5,0.8695652173913043,22.0,3.0,,4.0,8.0,19.0,14.0,7.0,7.0,1.0,4.0,1.0,2.0,87.5,100.0,57.0,58,0,1,3.0,3.0,0.0,20181028150603.0,21077.0,0.45454545454545453,1.6
170,,,Q3,3rd Quarter,-2.5,0.8,2.5,0.8695652173913043,172.5,0.9090909090909091,172.5,0.7692307692307693,20.0,3.0,,4.0,8.0,19.0,14.0,7.0,7.0,1.0,4.0,1.0,2.0,87.5,100.0,57.0,58,0,1,2.0,54.0,0.0,20181028150612.0,21077.0,0.45454545454545453,1.6
171,,,Q3,3rd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,20.0,3.0,,4.0,8.0,19.0,14.0,7.0,7.0,1.0,4.0,1.0,2.0,87.5,100.0,57.0,58,0,1,2.0,51.0,0.0,20181028150615.0,21077.0,0.45454545454545453,1.6
172,,,Q3,3rd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,172.5,0.8,172.5,0.8695652173913043,20.0,3.0,,4.0,8.0,19.0,14.0,7.0,7.0,1.0,4.0,1.0,2.0,87.5,100.0,57.0,58,0,1,2.0,44.0,0.0,20181028150622.0,11077.0,0.5263157894736842,1.4
173,,,Q3,3rd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,172.5,0.8,172.5,0.8695652173913043,20.0,3.0,,4.0,8.0,19.0,14.0,7.0,7.0,1.0,4.0,1.0,2.0,87.5,100.0,57.0,58,0,1,2.0,43.0,0.0,20181028150622.0,11077.0,0.5263157894736842,1.4
174,,,Q3,3rd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,171.5,0.8333333333333334,171.5,0.8333333333333334,20.0,3.0,,4.0,8.0,19.0,14.0,7.0,7.0,1.0,4.0,1.0,2.0,87.5,100.0,57.0,58,0,1,2.0,35.0,0.0,20181028150631.0,11077.0,0.5555555555555556,1.3
175,,,Q3,3rd Quarter,-1.5,0.7692307692307693,1.5,0.9090909090909091,171.5,0.8333333333333334,171.5,0.8333333333333334,19.0,3.0,^,4.0,8.0,20.0,14.0,7.0,7.0,1.0,4.0,1.0,2.0,87.5,100.0,59.0,58,0,1,2.0,31.0,0.0,20181028150635.0,11074^21077,0.5555555555555556,1.3
176,,,Q3,3rd Quarter,-1.5,0.7692307692307693,1.5,0.9090909090909091,171.5,0.8,171.5,0.8695652173913043,19.0,3.0,,4.0,8.0,20.0,14.0,7.0,7.0,1.0,4.0,1.0,2.0,87.5,100.0,59.0,58,0,1,2.0,29.0,0.0,20181028150637.0,21077.0,0.5555555555555556,1.3
177,,,Q3,3rd Quarter,-1.5,0.8,1.5,0.8695652173913043,171.5,0.8,171.5,0.8695652173913043,19.0,3.0,,4.0,8.0,20.0,14.0,7.0,7.0,1.0,4.0,1.0,2.0,87.5,100.0,59.0,58,0,1,2.0,20.0,0.0,20181028150645.0,21077.0,0.5555555555555556,1.3
178,,,Q3,3rd Quarter,-1.5,0.8,1.5,0.8695652173913043,171.5,0.8,171.5,0.8695652173913043,19.0,3.0,,4.0,8.0,20.0,14.0,7.0,7.0,1.0,4.0,1.0,2.0,87.5,100.0,59.0,58,0,1,2.0,19.0,0.0,20181028150646.0,21077.0,0.5555555555555556,1.3
179,,,Q3,3rd Quarter,-1.5,0.8,1.5,0.8695652173913043,171.5,0.8,171.5,0.8695652173913043,19.0,3.0,,4.0,8.0,20.0,14.0,7.0,7.0,1.0,4.0,1.0,2.0,87.5,100.0,59.0,58,0,1,2.0,19.0,0.0,20181028150647.0,21077.0,0.5555555555555556,1.3
180,,,Q3,3rd Quarter,-1.5,0.8,1.5,0.8695652173913043,171.5,0.8,171.5,0.8695652173913043,19.0,3.0,,4.0,8.0,20.0,14.0,7.0,7.0,1.0,4.0,1.0,2.0,87.5,100.0,59.0,58,0,1,2.0,19.0,1.0,20181028150713.0,21077.0,0.5555555555555556,1.3
181,,,Q3,3rd Quarter,-1.5,0.8,1.5,0.8695652173913043,171.5,0.8,171.5,0.8695652173913043,18.0,3.0,,4.0,8.0,20.0,14.0,7.0,7.0,1.0,4.0,1.0,2.0,87.5,100.0,59.0,58,0,1,2.0,19.0,1.0,20181028150714.0,21077.0,0.5555555555555556,1.3
182,,,Q3,3rd Quarter,-1.5,0.8,1.5,0.8695652173913043,171.5,0.8695652173913043,171.5,0.8,18.0,3.0,,4.0,8.0,20.0,14.0,7.0,7.0,1.0,4.0,1.0,2.0,87.5,100.0,59.0,58,0,1,2.0,12.0,0.0,20181028150720.0,21077.0,0.5555555555555556,1.3
183,,,Q3,3rd Quarter,-1.5,0.8,1.5,0.8695652173913043,171.5,0.8333333333333334,171.5,0.8333333333333334,18.0,3.0,^,4.0,8.0,20.0,14.0,7.0,7.0,1.0,4.0,2.0,2.0,87.5,100.0,59.0,58,0,1,2.0,6.0,0.0,20181028150733.0,11086^21077,0.5555555555555556,1.3
184,,,Q3,3rd Quarter,-2.5,0.8695652173913043,2.5,0.8,172.5,0.8333333333333334,172.5,0.8333333333333334,19.0,3.0,1:2,4.0,8.0,20.0,14.0,7.0,7.0,1.0,4.0,2.0,2.0,87.5,100.0,59.0,58,0,1,2.0,6.0,0.0,20181028150734.0,21078.0,0.5555555555555556,1.3
185,,,Q3,3rd Quarter,-2.5,0.8695652173913043,2.5,0.8,172.5,0.8333333333333334,172.5,0.8333333333333334,19.0,3.0,1:2,4.0,8.0,20.0,14.0,7.0,7.0,1.0,4.0,2.0,2.0,87.5,100.0,59.0,58,0,1,2.0,6.0,0.0,20181028150748.0,21078.0,0.5555555555555556,1.3
186,,,Q3,3rd Quarter,-1.5,0.8,1.5,0.8695652173913043,171.5,0.8333333333333334,171.5,0.8333333333333334,18.0,3.0,1:2,4.0,8.0,20.0,14.0,7.0,7.0,1.0,4.0,2.0,2.0,87.5,100.0,59.0,58,0,1,2.0,6.0,0.0,20181028150750.0,21078.0,0.5555555555555556,1.3
187,,,Q3,3rd Quarter,-1.5,0.8,1.5,0.8695652173913043,171.5,0.8333333333333334,171.5,0.8333333333333334,18.0,3.0,1:2,4.0,8.0,20.0,14.0,7.0,7.0,1.0,4.0,2.0,2.0,87.5,100.0,59.0,58,0,1,2.0,6.0,0.0,20181028150752.0,21078.0,0.5555555555555556,1.3
188,,,Q3,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,171.5,0.8695652173913043,171.5,0.8,18.0,3.0,1:1,4.0,8.0,20.0,14.0,7.0,7.0,1.0,4.0,2.0,2.0,87.5,100.0,59.0,58,0,1,2.0,6.0,0.0,20181028150753.0,21078.0,0.6666666666666666,1.1
189,,,Q3,3rd Quarter,-1.5,0.8,1.5,0.8695652173913043,172.5,0.8333333333333334,172.5,0.8333333333333334,18.0,3.0,1:1^,4.0,8.0,20.0,14.0,7.0,8.0,1.0,4.0,2.0,2.0,87.5,100.0,59.0,59,0,1,2.0,6.0,0.0,20181028150754.0,21079^11077,0.625,1.2
190,,,Q3,3rd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,170.5,0.8695652173913043,170.5,0.8,24.0,3.0,1:1^,4.0,8.0,20.0,14.0,7.0,8.0,1.0,4.0,2.0,2.0,87.5,100.0,59.0,59,0,1,1.0,47.0,0.0,20181028150808.0,21079^11077,0.5263157894736842,1.4
191,,,Q3,3rd Quarter,-1.5,0.8,1.5,0.8695652173913043,170.5,0.8695652173913043,170.5,0.8,24.0,3.0,^,4.0,8.0,20.0,14.0,7.0,8.0,1.0,4.0,2.0,3.0,87.5,100.0,59.0,59,0,1,1.0,47.0,0.0,20181028150817.0,21086^11077,0.625,1.2
192,,,Q3,3rd Quarter,-1.5,0.8,1.5,0.8695652173913043,170.5,0.8695652173913043,170.5,0.8,24.0,3.0,^,4.0,8.0,20.0,14.0,7.0,8.0,1.0,4.0,2.0,3.0,87.5,100.0,59.0,59,0,1,1.0,47.0,0.0,20181028150818.0,21086^11077,0.625,1.2
193,,,Q3,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,172.5,0.8,172.5,0.8695652173913043,24.0,3.0,1:2,4.0,8.0,20.0,14.0,7.0,8.0,1.0,4.0,2.0,3.0,87.5,100.0,59.0,59,0,1,1.0,47.0,0.0,20181028150819.0,11078.0,0.6666666666666666,1.1
194,,,Q3,3rd Quarter,-1.5,0.8695652173913043,1.5,0.8,172.5,0.8333333333333334,172.5,0.8333333333333334,23.0,3.0,1:2^2:2,4.0,8.0,20.0,14.0,8.0,8.0,1.0,4.0,2.0,3.0,88.9,100.0,60.0,59,0,1,1.0,47.0,0.0,20181028150833.0,11079^11078,0.6666666666666666,1.1
195,,,Q3,3rd Quarter,-1.5,0.8695652173913043,1.5,0.8,173.5,0.8,173.5,0.8695652173913043,23.0,3.0,2:2^,4.0,8.0,20.0,14.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,59,0,1,1.0,47.0,0.0,20181028150845.0,11079^21077,0.7142857142857143,1.0
196,,,Q3,3rd Quarter,-1.5,0.8695652173913043,1.5,0.8,173.5,0.8,173.5,0.8695652173913043,23.0,3.0,2:2^,4.0,8.0,20.0,14.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,59,0,1,1.0,47.0,1.0,20181028150847.0,11079^21077,0.7142857142857143,1.0
197,,,Q3,3rd Quarter,-1.5,0.8695652173913043,1.5,0.8,173.5,0.8,173.5,0.8695652173913043,23.0,3.0,2:2^,4.0,8.0,20.0,14.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,59,0,1,1.0,46.0,1.0,20181028150848.0,11079^21077,0.7142857142857143,1.0
198,,,Q3,3rd Quarter,-1.5,0.8695652173913043,1.5,0.8,173.5,0.7692307692307693,172.5,0.9090909090909091,23.0,3.0,,4.0,8.0,20.0,14.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,59,0,1,1.0,37.0,1.0,20181028150857.0,21077.0,0.7142857142857143,1.0
199,,,Q3,3rd Quarter,-1.5,0.8695652173913043,1.5,0.8,173.5,0.8,172.5,0.8695652173913043,23.0,3.0,,4.0,8.0,20.0,14.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,59,0,1,1.0,35.0,1.0,20181028150859.0,21077.0,0.7142857142857143,1.0
200,,,Q3,3rd Quarter,-1.5,0.8695652173913043,1.5,0.8,173.5,0.8,172.5,0.8695652173913043,23.0,3.0,,4.0,8.0,20.0,14.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,59,0,1,1.0,34.0,1.0,20181028150900.0,21077.0,0.7142857142857143,1.0
201,,,Q3,3rd Quarter,-1.5,0.8695652173913043,1.5,0.8,171.5,0.8333333333333334,171.5,0.8333333333333334,23.0,3.0,,4.0,8.0,20.0,14.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,59,0,1,1.0,26.0,1.0,20181028150908.0,21077.0,0.7142857142857143,1.0
202,,,Q3,3rd Quarter,-1.5,0.8,1.5,0.8695652173913043,173.5,0.8333333333333334,173.5,0.8333333333333334,23.0,3.0,^,4.0,8.0,20.0,15.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,1.0,25.0,1.0,20181028150909.0,21074^11077,0.625,1.2
203,,,Q3,3rd Quarter,-1.5,0.8,1.5,0.8695652173913043,173.5,0.8333333333333334,173.5,0.8333333333333334,23.0,3.0,,4.0,8.0,20.0,15.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,1.0,24.0,1.0,20181028150910.0,11077.0,0.625,1.2
204,,,Q3,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,172.5,0.8695652173913043,172.5,0.8,23.0,3.0,,4.0,8.0,20.0,15.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,1.0,15.0,1.0,20181028150918.0,11077.0,0.625,1.2
205,,,Q3,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,172.5,0.8,172.5,0.8695652173913043,23.0,3.0,,4.0,8.0,20.0,15.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,1.0,7.0,1.0,20181028150927.0,11077.0,0.625,1.2
206,,,Q3,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,171.5,0.8333333333333334,171.5,0.8333333333333334,23.0,3.0,,4.0,8.0,20.0,15.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,1.0,0.0,0.0,20181028150934.0,11077.0,0.625,1.2
207,,,Q3,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,171.5,0.8333333333333334,171.5,0.8333333333333334,23.0,3.0,,4.0,8.0,20.0,15.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,1.0,0.0,1.0,20181028150952.0,11077.0,0.625,1.2
208,,,Q3,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,171.5,0.8333333333333334,171.5,0.8333333333333334,23.0,3.0,,4.0,8.0,20.0,15.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,0.0,59.0,1.0,20181028150953.0,11077.0,0.625,1.2
209,,,Q3,3rd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,171.5,0.8333333333333334,171.5,0.8333333333333334,23.0,3.0,^,4.0,8.0,20.0,16.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,0.0,59.0,1.0,20181028150953.0,21077.0,0.5555555555555556,1.3
210,,,Q3,3rd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,171.5,0.8333333333333334,171.5,0.8333333333333334,23.0,3.0,,4.0,8.0,20.0,16.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,0.0,59.0,1.0,20181028150958.0,11077.0,0.5555555555555556,1.3
211,,,Q3,3rd Quarter,-2.5,0.8695652173913043,2.5,0.8,172.5,0.8695652173913043,172.5,0.8,23.0,3.0,,4.0,8.0,20.0,16.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,0.0,48.0,1.0,20181028151006.0,11077.0,0.5555555555555556,1.3
212,,,Q3,3rd Quarter,-2.5,0.8695652173913043,2.5,0.8,172.5,0.8,172.5,0.8695652173913043,23.0,3.0,,4.0,8.0,20.0,16.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,0.0,40.0,1.0,20181028151015.0,11077.0,0.5555555555555556,1.3
213,,,Q3,3rd Quarter,-4.5,0.8695652173913043,4.5,0.8,171.5,0.9090909090909091,171.5,0.7692307692307693,23.0,3.0,,4.0,8.0,20.0,16.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,0.0,39.0,1.0,20181028151015.0,21077.0,0.36363636363636365,2.0
214,,,Q3,3rd Quarter,-4.5,0.8695652173913043,4.5,0.8,171.5,0.8333333333333334,171.5,0.8333333333333334,23.0,3.0,,4.0,8.0,20.0,16.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,0.0,30.0,1.0,20181028151024.0,21077.0,0.36363636363636365,2.0
215,,,Q3,3rd Quarter,-3.5,0.8695652173913043,3.5,0.8,171.5,0.8333333333333334,171.5,0.8333333333333334,23.0,3.0,,4.0,8.0,20.0,16.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,0.0,29.0,1.0,20181028151025.0,11077.0,0.45454545454545453,1.6
216,,,Q3,3rd Quarter,-3.5,0.8695652173913043,3.5,0.8,170.5,0.8333333333333334,170.5,0.8333333333333334,23.0,3.0,,4.0,8.0,20.0,16.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,0.0,21.0,1.0,20181028151033.0,11077.0,0.45454545454545453,1.6
217,,,Q3,3rd Quarter,-3.5,0.8695652173913043,3.5,0.8,169.5,0.8695652173913043,169.5,0.8,23.0,3.0,,4.0,8.0,20.0,16.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,0.0,12.0,1.0,20181028151042.0,11077.0,0.45454545454545453,1.6
218,,,Q3,3rd Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,169.5,0.8333333333333334,169.5,0.8333333333333334,23.0,3.0,,4.0,8.0,20.0,16.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,0.0,8.0,1.0,20181028151046.0,21077.0,0.36363636363636365,2.0
219,,,Q3,3rd Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,169.5,0.8333333333333334,169.5,0.8333333333333334,23.0,3.0,,4.0,8.0,20.0,16.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,0.0,7.0,1.0,20181028151047.0,21077.0,0.36363636363636365,2.0
220,,,Q3,3rd Quarter,-3.5,0.8695652173913043,3.5,0.8,169.5,0.8,169.5,0.8695652173913043,23.0,3.0,,4.0,8.0,20.0,16.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,0.0,3.0,1.0,20181028151051.0,11077.0,0.45454545454545453,1.6
221,,,Q3,3rd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,168.5,0.8695652173913043,168.5,0.8,23.0,3.0,,4.0,8.0,20.0,16.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,0.0,0.0,0.0,20181028151055.0,11077.0,0.4,1.75
222,,,Q3,3rd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,168.5,0.8695652173913043,168.5,0.8,23.0,3.0,,4.0,8.0,20.0,16.0,9.0,8.0,1.0,4.0,2.0,3.0,90.0,100.0,61.0,61,0,1,0.0,0.0,0.0,20181028151056.0,11077.0,0.4,1.75
223,,,Q4,4th Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,168.5,0.8695652173913043,168.5,0.8,24.0,4.0,3.0,4.0,8.0,20.0,16.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,61.0,61,0,1,10.0,0.0,0.0,20181028151056.0,1082.0,0.4,1.75
224,,,Q4,4th Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,168.5,0.8695652173913043,168.5,0.8,24.0,4.0,3.0,4.0,8.0,20.0,16.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,61.0,61,0,1,10.0,0.0,0.0,20181028151104.0,1082.0,0.4,1.75
225,,,Q4,4th Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,168.5,0.8695652173913043,168.5,0.8,24.0,4.0,3.0,4.0,8.0,20.0,16.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,61.0,61,0,1,10.0,0.0,0.0,20181028151313.0,1082.0,0.4,1.75
226,,,Q4,4th Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,168.5,0.8695652173913043,168.5,0.8,18.0,4.0,^,4.0,8.0,20.0,16.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,61.0,61,0,1,10.0,0.0,1.0,20181028151313.0,01090^21077,0.4,1.75
227,,,Q4,4th Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,168.5,0.8333333333333334,168.5,0.8333333333333334,18.0,4.0,,4.0,8.0,20.0,16.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,61.0,61,0,1,9.0,58.0,1.0,20181028151314.0,21077.0,0.4,1.75
228,,,Q4,4th Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,168.5,0.7692307692307693,168.5,0.9090909090909091,18.0,4.0,,4.0,8.0,20.0,16.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,61.0,61,0,1,9.0,49.0,1.0,20181028151322.0,21077.0,0.4,1.75
229,,,Q4,4th Quarter,-6.5,0.9090909090909091,6.5,0.7692307692307693,170.5,0.9090909090909091,170.5,0.7692307692307693,18.0,4.0,^,4.0,9.0,20.0,16.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,61.0,66,0,1,9.0,47.0,1.0,20181028151325.0,21075^11077,0.21052631578947367,3.25
230,,,Q4,4th Quarter,-6.5,0.9090909090909091,6.5,0.7692307692307693,170.5,0.8695652173913043,170.5,0.8,18.0,4.0,,4.0,9.0,20.0,16.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,61.0,66,0,1,9.0,46.0,1.0,20181028151326.0,11077.0,0.21052631578947367,3.25
231,,,Q4,4th Quarter,-6.5,0.9090909090909091,6.5,0.7692307692307693,170.5,0.8,170.5,0.8695652173913043,18.0,4.0,,4.0,9.0,20.0,16.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,61.0,66,0,1,9.0,37.0,1.0,20181028151335.0,11077.0,0.21052631578947367,3.25
232,,,Q4,4th Quarter,-6.5,0.9090909090909091,6.5,0.7692307692307693,169.5,0.8333333333333334,169.5,0.8333333333333334,18.0,4.0,,4.0,9.0,20.0,16.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,61.0,66,0,1,9.0,29.0,1.0,20181028151343.0,11077.0,0.21052631578947367,3.25
233,,,Q4,4th Quarter,-6.5,0.8695652173913043,6.5,0.8,169.5,0.8,169.5,0.8695652173913043,18.0,4.0,,4.0,9.0,20.0,16.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,61.0,66,0,1,9.0,24.0,1.0,20181028151349.0,21077.0,0.2,3.3
234,,,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,170.5,0.8695652173913043,170.5,0.8,18.0,4.0,^,4.0,9.0,20.0,17.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,61.0,68,0,1,9.0,18.0,1.0,20181028151354.0,21074^11077,0.13333333333333333,4.25
235,,,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,170.5,0.8333333333333334,170.5,0.8333333333333334,18.0,4.0,,4.0,9.0,20.0,17.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,61.0,68,0,1,9.0,17.0,1.0,20181028151355.0,11077.0,0.13333333333333333,4.25
236,,,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,169.5,0.9090909090909091,169.5,0.7692307692307693,18.0,4.0,,4.0,9.0,20.0,17.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,61.0,68,0,1,9.0,8.0,1.0,20181028151404.0,11077.0,0.13333333333333333,4.25
237,,,Q4,4th Quarter,-7.5,0.8333333333333334,7.5,0.8333333333333334,169.5,0.8333333333333334,169.5,0.8333333333333334,18.0,4.0,,4.0,9.0,20.0,17.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,61.0,68,0,1,9.0,0.0,1.0,20181028151412.0,11077.0,0.13333333333333333,4.25
238,,,Q4,4th Quarter,-6.5,0.8695652173913043,6.5,0.8,171.5,0.8333333333333334,171.5,0.8333333333333334,18.0,4.0,^,4.0,9.0,21.0,17.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,63.0,68,0,1,8.0,57.0,1.0,20181028151415.0,11074^21077,0.2,3.3
239,,,Q4,4th Quarter,-6.5,0.8695652173913043,6.5,0.8,171.5,0.8333333333333334,171.5,0.8333333333333334,18.0,4.0,,4.0,9.0,21.0,17.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,63.0,68,0,1,8.0,57.0,1.0,20181028151416.0,21077.0,0.2,3.3
240,,,Q4,4th Quarter,-6.5,0.8695652173913043,6.5,0.8,170.5,0.8333333333333334,170.5,0.8333333333333334,18.0,4.0,,4.0,9.0,21.0,17.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,63.0,68,0,1,8.0,48.0,1.0,20181028151424.0,21077.0,0.18181818181818182,3.4
241,,,Q4,4th Quarter,-5.5,0.8,5.5,0.8695652173913043,170.5,0.7692307692307693,170.5,0.9090909090909091,18.0,4.0,,4.0,9.0,21.0,17.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,63.0,68,0,1,8.0,41.0,1.0,20181028151432.0,11077.0,0.21052631578947367,3.25
242,,,Q4,4th Quarter,-5.5,0.8,5.5,0.8695652173913043,169.5,0.8695652173913043,169.5,0.8,18.0,4.0,,4.0,9.0,21.0,17.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,63.0,68,0,1,8.0,38.0,0.0,20181028151435.0,11077.0,0.21052631578947367,3.25
243,,,Q4,4th Quarter,-5.5,0.8,5.5,0.8695652173913043,169.5,0.8695652173913043,169.5,0.8,18.0,4.0,,4.0,9.0,21.0,17.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,63.0,68,0,1,8.0,38.0,1.0,20181028151454.0,11077.0,0.21052631578947367,3.25
244,,,Q4,4th Quarter,-5.5,0.8,5.5,0.8695652173913043,169.5,0.8695652173913043,169.5,0.8,18.0,4.0,,4.0,9.0,21.0,17.0,9.0,8.0,1.0,4.0,0.0,0.0,90.0,100.0,63.0,68,0,1,8.0,37.0,1.0,20181028151454.0,11077.0,0.21052631578947367,3.25
