,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS
751,,,第2节,第2节,40.5,0.87,-40.5,0.8,121.5,0.83,121.5,0.83,-40.5,2.0,,0.0,1.0,12.0,9.0,5.0,3.0,75.0,36.0,20.0,36.0,0.0,0.0,1,0.0,1~GD,0.0,0.0,20180717190648.0,21077.0,
752,,,第2节,第2节,40.5,0.87,-40.5,0.8,121.5,0.83,121.5,0.83,-40.5,2.0,,0.0,1.0,12.0,9.0,5.0,3.0,75.0,36.0,20.0,36.0,0.0,0.0,1,0.0,1~GD,0.0,0.0,20180717190648.0,21077.0,
753,,,第2节,第2节,40.5,0.87,-40.5,0.8,121.5,0.83,121.5,0.83,-40.5,2.0,,0.0,1.0,12.0,9.0,5.0,3.0,75.0,36.0,20.0,36.0,0.0,0.0,1,0.0,1~GD,0.0,0.0,20180717190651.0,21077.0,
754,,,第2节,第2节,40.5,0.87,-40.5,0.8,121.5,0.83,121.5,0.83,-40.5,3.0,,0.0,1.0,12.0,9.0,5.0,3.0,75.0,36.0,20.0,36.0,0.0,0.0,1,0.0,1~GD,0.0,0.0,20180717190651.0,21077.0,
755,,,第3节,第3节,40.5,0.87,-40.5,0.8,121.5,0.83,121.5,0.83,-40.5,3.0,,0.0,1.0,12.0,9.0,5.0,3.0,75.0,36.0,20.0,36.0,0.0,0.0,1,10.0,1~GD,0.0,0.0,20180717190657.0,21077.0,
756,,,第3节,第3节,42.5,0.77,-42.5,0.8,121.5,0.83,121.5,0.83,42.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,10.0,1~GD,0.0,0.0,20180717190657.0,1083.0,
757,,,第3节,第3节,38.5,0.77,-42.5,0.91,121.5,0.83,121.5,0.83,-42.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,10.0,1~GD,0.0,0.0,20180717190657.0,1083.0,
758,,,第3节,第3节,38.5,0.83,-38.5,0.91,121.5,0.83,121.5,0.83,38.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,10.0,1~GD,0.0,0.0,20180717190657.0,1083.0,
759,,,第3节,第3节,38.5,0.83,-38.5,0.83,121.5,0.83,121.5,0.83,-38.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,10.0,1~GD,0.0,1.0,20180717192218.0,1083.0,
760,,,第3节,第3节,38.5,0.83,-38.5,0.83,121.5,0.8,121.5,0.87,-38.5,3.0,^,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,10.0,1~GD,0.0,1.0,20180717192218.0,01089^11077,
761,,,第3节,第3节,38.5,0.83,-38.5,0.83,121.5,0.8,121.5,0.87,-38.5,3.0,^,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,59.0,1.0,20180717192219.0,01089^11077,
762,,,第3节,第3节,38.5,0.83,-38.5,0.83,120.5,0.83,121.5,0.83,120.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,59.0,1.0,20180717192219.0,11077.0,
763,,,第3节,第3节,38.5,0.83,-38.5,0.83,120.5,0.83,120.5,0.83,120.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,51.0,1.0,20180717192227.0,11077.0,
764,,,第3节,第3节,38.5,0.8,-38.5,0.87,120.5,0.83,120.5,0.83,120.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,51.0,1.0,20180717192227.0,11077.0,
765,,,第3节,第3节,38.5,0.8,-38.5,0.87,120.5,0.83,120.5,0.83,120.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,49.0,0.0,20180717192228.0,11077.0,
766,,,第3节,第3节,38.5,0.8,-38.5,0.87,120.5,0.83,120.5,0.83,120.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,49.0,0.0,20180717192228.0,11077.0,
767,,,第3节,第3节,38.5,0.8,-38.5,0.87,120.5,0.83,120.5,0.83,120.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,49.0,0.0,20180717192230.0,11077.0,
768,,,第3节,第3节,38.5,0.8,-38.5,0.87,120.5,0.83,120.5,0.83,120.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,49.0,0.0,20180717192230.0,11077.0,
769,,,第3节,第3节,38.5,0.8,-38.5,0.87,120.5,0.83,120.5,0.83,120.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,49.0,1.0,20180717192242.0,11077.0,
770,,,第3节,第3节,38.5,0.8,-38.5,0.87,120.5,0.8,120.5,0.83,120.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,49.0,1.0,20180717192242.0,21077.0,
771,,,第3节,第3节,38.5,0.8,-38.5,0.87,120.5,0.8,120.5,0.87,120.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,41.0,1.0,20180717192251.0,21077.0,
772,,,第3节,第3节,37.5,0.91,-37.5,0.87,120.5,0.8,120.5,0.87,37.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,41.0,1.0,20180717192251.0,21077.0,
773,,,第3节,第3节,37.5,0.91,-37.5,0.77,120.5,0.83,120.5,0.87,-37.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,41.0,1.0,20180717192251.0,21077.0,
774,,,第3节,第3节,37.5,0.91,-37.5,0.77,119.5,0.83,120.5,0.83,119.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,41.0,1.0,20180717192251.0,21077.0,
775,,,第3节,第3节,37.5,0.91,-37.5,0.77,119.5,0.83,119.5,0.83,119.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,34.0,1.0,20180717192257.0,21077.0,
776,,,第3节,第3节,38.5,0.77,-38.5,0.77,119.5,0.83,119.5,0.83,38.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,34.0,1.0,20180717192257.0,21077.0,
777,,,第3节,第3节,38.5,0.77,-38.5,0.91,119.5,0.8,119.5,0.87,-38.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,26.0,1.0,20180717192305.0,11077.0,
778,,,第3节,第3节,37.5,0.87,-37.5,0.91,119.5,0.8,119.5,0.87,37.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,26.0,1.0,20180717192305.0,11077.0,
779,,,第3节,第3节,37.5,0.87,-37.5,0.8,119.5,0.83,119.5,0.87,-37.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,26.0,1.0,20180717192305.0,11077.0,
780,,,第3节,第3节,37.5,0.87,-37.5,0.8,118.5,0.83,119.5,0.83,118.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,26.0,1.0,20180717192305.0,11077.0,
781,,,第3节,第3节,37.5,0.87,-37.5,0.8,118.5,0.83,118.5,0.83,118.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,20.0,1.0,20180717192311.0,11077.0,
782,,,第3节,第3节,37.5,0.83,-37.5,0.83,118.5,0.8,118.5,0.83,118.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,20.0,1.0,20180717192311.0,21077.0,
783,,,第3节,第3节,37.5,0.83,-37.5,0.83,118.5,0.8,118.5,0.87,118.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,12.0,1.0,20180717192320.0,21077.0,
784,,,第3节,第3节,37.5,0.83,-37.5,0.83,117.5,0.83,118.5,0.83,117.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,12.0,1.0,20180717192320.0,21077.0,
785,,,第3节,第3节,37.5,0.83,-37.5,0.83,117.5,0.83,117.5,0.83,117.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,3.0,1.0,20180717192328.0,21077.0,
786,,,第3节,第3节,37.5,0.83,-37.5,0.83,117.5,0.8,117.5,0.83,117.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,9.0,1~GD,3.0,1.0,20180717192328.0,11077.0,
787,,,第3节,第3节,37.5,0.83,-37.5,0.83,117.5,0.8,117.5,0.87,117.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,55.0,1.0,20180717192337.0,11077.0,
788,,,第3节,第3节,37.5,0.83,-37.5,0.83,116.5,0.87,117.5,0.8,116.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,55.0,1.0,20180717192337.0,11077.0,
789,,,第3节,第3节,37.5,0.83,-37.5,0.83,116.5,0.87,116.5,0.8,116.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,51.0,0.0,20180717192340.0,11077.0,
790,,,第3节,第3节,37.5,0.83,-37.5,0.83,116.5,0.87,116.5,0.8,116.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,51.0,0.0,20180717192340.0,11077.0,
791,,,第3节,第3节,37.5,0.83,-37.5,0.83,116.5,0.87,116.5,0.8,116.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,51.0,0.0,20180717192341.0,11077.0,
792,,,第3节,第3节,37.5,0.83,-37.5,0.83,116.5,0.87,116.5,0.8,116.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,51.0,0.0,20180717192341.0,11077.0,
793,,,第3节,第3节,37.5,0.83,-37.5,0.83,116.5,0.87,116.5,0.8,116.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,51.0,1.0,20180717192351.0,11077.0,
794,,,第3节,第3节,37.5,0.83,-37.5,0.83,116.5,0.87,116.5,0.8,116.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,51.0,1.0,20180717192351.0,11077.0,
795,,,第3节,第3节,37.5,0.83,-37.5,0.83,116.5,0.87,116.5,0.8,116.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,51.0,1.0,20180717192352.0,11077.0,
796,,,第3节,第3节,37.5,0.8,-37.5,0.87,116.5,0.83,116.5,0.83,116.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,51.0,1.0,20180717192352.0,21077.0,
797,,,第3节,第3节,37.5,0.8,-37.5,0.87,116.5,0.83,116.5,0.83,116.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,43.0,1.0,20180717192400.0,21077.0,
798,,,第3节,第3节,36.5,0.87,-36.5,0.87,116.5,0.83,116.5,0.83,36.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,43.0,1.0,20180717192400.0,21077.0,
799,,,第3节,第3节,36.5,0.87,-36.5,0.8,116.5,0.87,116.5,0.83,-36.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,43.0,1.0,20180717192400.0,21077.0,
800,,,第3节,第3节,36.5,0.87,-36.5,0.8,115.5,0.87,116.5,0.8,115.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,43.0,1.0,20180717192400.0,21077.0,
801,,,第3节,第3节,36.5,0.87,-36.5,0.8,115.5,0.87,115.5,0.8,115.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,35.0,1.0,20180717192408.0,21077.0,
802,,,第3节,第3节,36.5,0.87,-36.5,0.8,115.5,0.83,115.5,0.83,115.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,35.0,1.0,20180717192408.0,21077.0,
803,,,第3节,第3节,36.5,0.87,-36.5,0.8,115.5,0.83,115.5,0.83,115.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,28.0,0.0,20180717192415.0,21077.0,
804,,,第3节,第3节,36.5,0.83,-36.5,0.83,115.5,0.83,115.5,0.83,115.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,28.0,0.0,20180717192415.0,21077.0,
805,,,第3节,第3节,36.5,0.83,-36.5,0.83,115.5,0.83,115.5,0.83,115.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,28.0,0.0,20180717192419.0,21077.0,
806,,,第3节,第3节,36.5,0.83,-36.5,0.83,116.5,0.83,115.5,0.83,116.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,28.0,0.0,20180717192419.0,11086.0,
807,,,第3节,第3节,36.5,0.83,-36.5,0.83,116.5,0.83,116.5,0.83,116.5,3.0,,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,28.0,0.0,20180717192426.0,11086.0,
808,,,第3节,第3节,36.5,0.8,-36.5,0.87,116.5,0.83,116.5,0.83,116.5,3.0,1:2,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,28.0,0.0,20180717192426.0,21078.0,
809,,,第3节,第3节,36.5,0.8,-36.5,0.87,116.5,0.83,116.5,0.83,116.5,3.0,1:2,0.0,1.0,12.0,9.0,5.0,0.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,28.0,0.0,20180717192427.0,21078.0,
810,,,第3节,第3节,36.5,0.8,-36.5,0.87,117.5,0.8,116.5,0.87,117.5,3.0,1:2,0.0,1.0,12.0,9.0,5.0,1.0,75.0,36.0,20.0,36.0,0.0,0.0,1,8.0,1~GD,28.0,0.0,20180717192427.0,21078.0,
811,,,第3节,第3节,36.5,0.8,-36.5,0.87,117.5,0.8,117.5,0.87,117.5,3.0,1:2,0.0,1.0,12.0,9.0,5.0,1.0,75.0,36.0,21.0,36.0,0.0,0.0,1,8.0,1~GD,28.0,0.0,20180717192452.0,21078.0,
812,,,第3节,第3节,35.5,0.91,-35.5,0.87,117.5,0.8,117.5,0.87,35.5,3.0,1:2^2:2,0.0,1.0,12.0,9.0,5.0,1.0,75.0,36.0,21.0,36.0,0.0,0.0,1,8.0,1~GD,28.0,0.0,20180717192452.0,21079^21078,
813,,,第3节,第3节,35.5,0.91,-35.5,0.77,117.5,0.87,117.5,0.8,-35.5,3.0,1:2^2:2,0.0,1.0,12.0,9.0,5.0,1.0,75.0,36.0,22.0,36.0,0.0,0.0,1,8.0,1~GD,28.0,0.0,20180717192505.0,21079^21078,
814,,,第3节,第3节,35.5,0.8,-35.5,0.87,117.5,0.87,117.5,0.8,-35.5,3.0,2:2,0.0,1.0,12.0,9.0,5.0,1.0,75.0,36.0,22.0,36.0,0.0,0.0,1,8.0,1~GD,28.0,0.0,20180717192505.0,21079.0,
815,,,第3节,第3节,35.5,0.8,-35.5,0.87,117.5,0.87,117.5,0.8,-35.5,3.0,2:2,0.0,1.0,12.0,9.0,5.0,1.0,75.0,36.0,22.0,36.0,0.0,0.0,1,8.0,1~GD,28.0,1.0,20180717192508.0,21079.0,
816,,,第3节,第3节,35.5,0.87,-35.5,0.8,117.5,0.83,117.5,0.8,-35.5,3.0,,0.0,1.0,12.0,9.0,5.0,1.0,75.0,36.0,22.0,36.0,0.0,0.0,1,8.0,1~GD,28.0,1.0,20180717192508.0,11077.0,
817,,,第3节,第3节,35.5,0.87,-35.5,0.8,117.5,0.83,117.5,0.83,-35.5,3.0,,0.0,1.0,12.0,9.0,5.0,1.0,75.0,36.0,22.0,36.0,0.0,0.0,1,8.0,1~GD,20.0,1.0,20180717192516.0,11077.0,
818,,,第3节,第3节,35.5,0.83,-35.5,0.83,116.5,0.83,117.5,0.83,116.5,3.0,,0.0,1.0,12.0,9.0,5.0,1.0,75.0,36.0,22.0,36.0,0.0,0.0,1,8.0,1~GD,20.0,1.0,20180717192516.0,11077.0,
819,,,第3节,第3节,35.5,0.83,-35.5,0.83,116.5,0.83,116.5,0.83,116.5,3.0,,0.0,1.0,12.0,9.0,5.0,1.0,75.0,36.0,22.0,36.0,0.0,0.0,1,8.0,1~GD,11.0,1.0,20180717192525.0,11077.0,
820,,,第3节,第3节,34.5,0.87,-34.5,0.83,116.5,0.83,116.5,0.83,34.5,3.0,,0.0,1.0,12.0,9.0,5.0,1.0,75.0,36.0,22.0,36.0,0.0,0.0,1,8.0,1~GD,11.0,1.0,20180717192525.0,11077.0,
821,,,第3节,第3节,34.5,0.87,-34.5,0.8,116.5,0.8,116.5,0.87,-34.5,3.0,,0.0,1.0,12.0,9.0,5.0,1.0,75.0,36.0,22.0,36.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180717192532.0,21077.0,
822,,,第3节,第3节,34.5,0.83,-34.5,0.83,116.5,0.8,116.5,0.87,-34.5,3.0,,0.0,1.0,12.0,9.0,5.0,1.0,75.0,36.0,22.0,36.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180717192532.0,21077.0,
823,,,第3节,第3节,34.5,0.83,-34.5,0.83,116.5,0.8,116.5,0.87,-34.5,3.0,,0.0,1.0,12.0,9.0,5.0,1.0,75.0,36.0,22.0,36.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180717192537.0,21077.0,
824,,,第3节,第3节,34.5,0.83,-34.5,0.83,116.5,0.8,116.5,0.87,-34.5,3.0,,0.0,1.0,12.0,9.0,5.0,1.0,75.0,36.0,22.0,36.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180717192537.0,11086.0,
825,,,第3节,第3节,34.5,0.83,-34.5,0.83,117.5,0.83,116.5,0.83,117.5,3.0,,0.0,1.0,12.0,9.0,5.0,1.0,75.0,36.0,22.0,36.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180717192540.0,11086.0,
826,,,第3节,第3节,34.5,0.83,-34.5,0.83,117.5,0.87,117.5,0.8,117.5,3.0,1:2,0.0,1.0,12.0,9.0,5.0,2.0,75.0,36.0,23.0,36.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180717192540.0,21078.0,
827,,,第3节,第3节,34.5,0.83,-34.5,0.83,117.5,0.87,117.5,0.8,117.5,3.0,1:2,0.0,1.0,12.0,9.0,5.0,2.0,75.0,36.0,23.0,36.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180717192601.0,21078.0,
828,,,第3节,第3节,34.5,0.8,-34.5,0.87,117.5,0.87,117.5,0.8,117.5,3.0,1:2^2:2,0.0,1.0,12.0,9.0,5.0,2.0,75.0,36.0,23.0,36.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180717192601.0,21079^21078,
829,,,第3节,第3节,34.5,0.8,-34.5,0.87,118.5,0.83,117.5,0.83,118.5,3.0,1:2^2:2,0.0,1.0,12.0,9.0,5.0,2.0,75.0,36.0,24.0,36.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180717192610.0,21079^21078,
830,,,第3节,第3节,33.5,0.8,-34.5,0.87,118.5,0.83,118.5,0.83,118.5,3.0,1:2^2:2,0.0,1.0,12.0,9.0,5.0,2.0,75.0,36.0,24.0,36.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180717192610.0,21079^21078,
831,,,第3节,第3节,33.5,0.8,-33.5,0.87,118.5,0.83,118.5,0.83,33.5,3.0,1:2^2:2,0.0,1.0,12.0,9.0,5.0,2.0,75.0,36.0,24.0,36.0,0.0,0.0,1,8.0,1~GD,3.0,0.0,20180717192610.0,21079^21078,
832,,,第3节,第3节,33.5,0.8,-33.5,0.87,118.5,0.83,118.5,0.83,-33.5,3.0,2:2,0.0,1.0,12.0,9.0,5.0,2.0,75.0,36.0,24.0,36.0,0.0,0.0,1,8.0,1~GD,3.0,1.0,20180717192613.0,21079.0,
833,,,第3节,第3节,33.5,0.87,-33.5,0.8,118.5,0.8,118.5,0.87,-33.5,3.0,,0.0,1.0,12.0,9.0,5.0,2.0,75.0,36.0,24.0,36.0,0.0,0.0,1,8.0,1~GD,3.0,1.0,20180717192613.0,11077.0,
834,,,第3节,第3节,33.5,0.87,-33.5,0.8,118.5,0.8,118.5,0.87,-33.5,3.0,,0.0,1.0,12.0,9.0,5.0,2.0,75.0,36.0,24.0,36.0,0.0,0.0,1,7.0,1~GD,55.0,1.0,20180717192621.0,11077.0,
835,,,第3节,第3节,33.5,0.87,-33.5,0.8,118.5,0.8,118.5,0.87,-33.5,3.0,,0.0,1.0,12.0,9.0,5.0,2.0,75.0,36.0,24.0,36.0,0.0,0.0,1,7.0,1~GD,55.0,1.0,20180717192621.0,11077.0,
836,,,第3节,第3节,33.5,0.87,-33.5,0.8,117.5,0.83,118.5,0.83,117.5,3.0,,0.0,1.0,12.0,9.0,5.0,2.0,75.0,36.0,24.0,36.0,0.0,0.0,1,7.0,1~GD,47.0,1.0,20180717192630.0,11077.0,
837,,,第3节,第3节,33.5,0.83,-33.5,0.83,117.5,0.91,117.5,0.83,117.5,3.0,,0.0,1.0,12.0,9.0,5.0,2.0,75.0,36.0,24.0,36.0,0.0,0.0,1,7.0,1~GD,47.0,1.0,20180717192630.0,11077.0,
838,,,第3节,第3节,33.5,0.83,-33.5,0.83,116.5,0.91,117.5,0.77,116.5,3.0,,0.0,1.0,12.0,9.0,5.0,2.0,75.0,36.0,24.0,36.0,0.0,0.0,1,7.0,1~GD,47.0,1.0,20180717192630.0,11077.0,
839,,,第3节,第3节,33.5,0.83,-33.5,0.83,116.5,0.91,116.5,0.77,116.5,3.0,,0.0,1.0,12.0,9.0,5.0,2.0,75.0,36.0,24.0,36.0,0.0,0.0,1,7.0,1~GD,38.0,1.0,20180717192638.0,11077.0,
840,,,第3节,第3节,33.5,0.83,-33.5,0.83,116.5,0.87,116.5,0.8,116.5,3.0,,0.0,1.0,12.0,9.0,5.0,2.0,75.0,36.0,24.0,36.0,0.0,0.0,1,7.0,1~GD,38.0,1.0,20180717192638.0,11077.0,
841,,,第3节,第3节,33.5,0.83,-33.5,0.83,116.5,0.87,116.5,0.8,116.5,3.0,,0.0,1.0,12.0,9.0,5.0,2.0,75.0,36.0,24.0,36.0,0.0,0.0,1,7.0,1~GD,37.0,1.0,20180717192638.0,11077.0,
842,,,第3节,第3节,33.5,0.83,-33.5,0.83,119.5,0.8,116.5,0.87,119.5,3.0,,0.0,1.0,12.0,9.0,5.0,2.0,75.0,36.0,24.0,36.0,0.0,0.0,1,7.0,1~GD,37.0,1.0,20180717192638.0,11077.0,
843,,,第3节,第3节,33.5,0.83,-33.5,0.83,119.5,0.8,119.5,0.87,119.5,3.0,,0.0,1.0,12.0,9.0,5.0,2.0,75.0,38.0,24.0,38.0,0.0,0.0,1,7.0,1~GD,34.0,1.0,20180717192641.0,11077.0,
844,,,第3节,第3节,35.5,0.8,-35.5,0.83,119.5,0.8,119.5,0.87,35.5,3.0,,0.0,1.0,12.0,9.0,5.0,2.0,75.0,38.0,24.0,38.0,0.0,0.0,1,7.0,1~GD,34.0,1.0,20180717192641.0,11077.0,
845,,,第3节,第3节,35.5,0.8,-35.5,0.87,119.5,0.91,119.5,0.87,-35.5,3.0,,0.0,1.0,13.0,9.0,5.0,2.0,75.0,38.0,24.0,38.0,0.0,0.0,1,7.0,1~GD,34.0,1.0,20180717192641.0,11074.0,
846,,,第3节,第3节,35.5,0.8,-35.5,0.87,118.5,0.91,119.5,0.77,118.5,3.0,,0.0,1.0,13.0,9.0,5.0,2.0,75.0,38.0,24.0,38.0,0.0,0.0,1,7.0,1~GD,34.0,1.0,20180717192641.0,11074.0,
847,,,第3节,第3节,35.5,0.8,-35.5,0.87,118.5,0.91,118.5,0.77,118.5,3.0,,0.0,1.0,13.0,9.0,5.0,2.0,75.0,38.0,24.0,38.0,0.0,0.0,1,7.0,1~GD,32.0,1.0,20180717192644.0,11074.0,
848,,,第3节,第3节,34.5,0.8,-34.5,0.87,118.5,0.91,118.5,0.77,34.5,3.0,,0.0,1.0,13.0,9.0,5.0,2.0,75.0,38.0,24.0,38.0,0.0,0.0,1,7.0,1~GD,32.0,1.0,20180717192644.0,11074.0,
849,,,第3节,第3节,34.5,0.8,-34.5,0.87,118.5,0.83,118.5,0.83,-34.5,3.0,,0.0,1.0,13.0,9.0,5.0,2.0,75.0,38.0,24.0,38.0,0.0,0.0,1,7.0,1~GD,24.0,1.0,20180717192652.0,21077.0,
850,,,第3节,第3节,33.5,0.87,-33.5,0.87,118.5,0.83,118.5,0.83,33.5,3.0,,0.0,1.0,13.0,9.0,5.0,2.0,75.0,38.0,24.0,38.0,0.0,0.0,1,7.0,1~GD,24.0,1.0,20180717192652.0,21077.0,
851,,,第3节,第3节,33.5,0.87,-33.5,0.8,118.5,0.8,118.5,0.87,-33.5,3.0,,0.0,1.0,13.0,9.0,5.0,2.0,75.0,38.0,24.0,38.0,0.0,0.0,1,7.0,1~GD,18.0,1.0,20180717192657.0,21077.0,
