,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
45,,,,3.0,45.5,0.9090909090909091,-45.5,0.7692307692307693,131.5,0.8695652173913043,131.5,0.8,4.0,,,1.0,4.0,5.0,24.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,65,28,0,1,1.0,28.0,1.0,20180922172400.0,11074.0
46,,,,3.0,44.5,0.8695652173913043,-44.5,0.8,131.5,0.8333333333333334,131.5,0.8333333333333334,4.0,,,1.0,4.0,5.0,24.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,65,28,0,1,1.0,27.0,1.0,20180922172402.0,21077.0
47,,,,3.0,44.5,0.8695652173913043,-44.5,0.8,130.5,0.9090909090909091,130.5,0.7692307692307693,4.0,,,1.0,4.0,5.0,24.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,65,28,0,1,1.0,18.0,1.0,20180922172410.0,21077.0
48,,,,3.0,44.5,0.8333333333333334,-44.5,0.8333333333333334,130.5,0.8333333333333334,130.5,0.8333333333333334,4.0,,,1.0,4.0,5.0,24.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,65,28,0,1,1.0,10.0,1.0,20180922172419.0,21077.0
49,,,,3.0,45.5,0.8333333333333334,-45.5,0.8333333333333334,130.5,0.8,130.5,0.8695652173913043,4.0,,,1.0,4.0,5.0,24.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,65,28,0,1,1.0,9.0,1.0,20180922172420.0,11077.0
50,,,,3.0,45.5,0.8333333333333334,-45.5,0.8333333333333334,129.5,0.8333333333333334,129.5,0.8333333333333334,4.0,,,1.0,4.0,5.0,24.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,65,28,0,1,1.0,0.0,1.0,20180922172428.0,11077.0
51,,,,3.0,47.5,0.8333333333333334,-47.5,0.8333333333333334,131.5,0.8695652173913043,131.5,0.8,4.0,,,1.0,4.0,5.0,25.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,67,28,0,1,0.0,59.0,1.0,20180922172430.0,11074.0
52,,,,3.0,46.5,0.8333333333333334,-46.5,0.8333333333333334,131.5,0.8333333333333334,131.5,0.8333333333333334,4.0,,,1.0,4.0,5.0,25.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,67,28,0,1,0.0,58.0,1.0,20180922172431.0,21077.0
53,,,,3.0,46.5,0.8333333333333334,-46.5,0.8333333333333334,131.5,0.8,131.5,0.8695652173913043,4.0,,,1.0,4.0,5.0,25.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,67,28,0,1,0.0,52.0,0.0,20180922172437.0,21077.0
54,,,,3.0,46.5,0.8,-46.5,0.8695652173913043,131.5,0.7692307692307693,131.5,0.9090909090909091,4.0,,,1.0,4.0,5.0,25.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,67,28,0,1,0.0,50.0,0.0,20180922172440.0,21077.0
