,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,LA,LM,MD,OD,PG,PI,S1,S1_a,S1_h,S2,S2_a,S2_h,S3,S3_a,S3_h,S4,S4_a,S4_h,S5,S5_a,S5_h,S6,S6_a,S6_h,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
346,,,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,144.5,,4.0,0.8695652173913043,,1.0,7.0,6,10,13.0,10,11,15.0,9,5,,4,3,1.0,3,6,60.0,47.4,83.3,62.0,62,60,0.0,1,5.0,46.0,1.0,20180911145858.0,21077.0,0.45454545454545453,1.6,
347,,,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,144.5,,4.0,0.8695652173913043,,1.0,7.0,6,10,13.0,10,11,15.0,9,5,,4,3,1.0,3,6,60.0,47.4,83.3,62.0,62,60,0.0,1,5.0,46.0,0.0,20180911145859.0,21077.0,0.45454545454545453,1.6,
348,,,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,144.5,,4.0,0.8695652173913043,,1.0,7.0,6,10,13.0,10,11,15.0,9,5,,4,3,1.0,3,6,60.0,47.4,83.3,62.0,62,60,0.0,1,5.0,46.0,0.0,20180911145859.0,21086.0,0.45454545454545453,1.6,
349,,,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,144.5,,4.0,0.8695652173913043,,1.0,7.0,6,10,13.0,10,11,15.0,9,5,,4,3,1.0,3,6,60.0,47.4,83.3,62.0,62,60,0.0,1,5.0,46.0,0.0,20180911145908.0,21086.0,0.45454545454545453,1.6,
350,,,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,144.5,,4.0,0.8695652173913043,,1.0,7.0,6,10,13.0,10,11,15.0,9,5,,4,3,1.0,3,6,60.0,47.4,83.3,62.0,62,60,0.0,1,5.0,46.0,0.0,20180911145908.0,21086.0,0.45454545454545453,1.6,
351,,,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,144.5,,4.0,0.8695652173913043,,1.0,7.0,6,10,13.0,10,11,15.0,9,5,,4,3,1.0,3,6,60.0,47.4,83.3,62.0,62,60,0.0,1,5.0,48.0,0.0,20180911145922.0,21086.0,0.45454545454545453,1.6,
352,44.0,5.0,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,144.5,,4.0,0.8695652173913043,,1.0,7.0,6,10,13.0,10,11,15.0,9,5,,4,3,1.0,3,6,60.0,47.4,83.3,62.0,62,60,0.0,1,5.0,48.0,0.0,20180911145922.0,21081.0,0.45454545454545453,1.6,
353,44.0,5.0,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,144.5,,4.0,0.8695652173913043,,1.0,7.0,6,10,13.0,10,11,15.0,9,5,,4,3,1.0,3,6,60.0,47.4,83.3,62.0,62,60,0.0,1,5.0,48.0,0.0,20180911145923.0,21081.0,0.45454545454545453,1.6,
354,44.0,5.0,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,144.5,,4.0,0.8695652173913043,^,1.0,7.0,6,10,13.0,10,11,15.0,9,5,2.0,4,3,1.0,3,6,60.0,47.4,83.3,62.0,62,60,0.0,1,5.0,48.0,0.0,20180911145923.0,21077^21081,0.45454545454545453,1.6,^
355,,,Q4,4th Quarter,145.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,145.5,145.5,,4.0,0.8695652173913043,^1:2,1.0,7.0,6,10,13.0,10,11,15.0,9,5,2.0,4,3,1.0,3,6,60.0,47.4,83.3,62.0,62,60,0.0,1,5.0,48.0,0.0,20180911150051.0,21077^11078,0.45454545454545453,1.6,^
356,,,Q4,4th Quarter,145.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,145.5,145.5,,4.0,0.10526315789473684,^1:2,1.0,7.0,6,10,13.0,10,11,15.0,9,5,2.0,4,3,1.0,3,6,60.0,47.4,83.3,62.0,62,60,0.0,1,5.0,48.0,0.0,20180911150051.0,21077^11078,0.45454545454545453,1.6,^
357,,,Q4,4th Quarter,145.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,145.5,145.5,,4.0,0.8,^1:2,1.0,7.0,6,10,13.0,10,11,15.0,9,5,2.0,4,3,1.0,3,6,60.0,47.4,83.3,62.0,62,60,0.0,1,5.0,48.0,0.0,20180911150051.0,21077^11078,0.45454545454545453,1.6,^
358,,,Q4,4th Quarter,-6.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,-6.5,145.5,,4.0,5.25,^1:2,1.0,7.0,6,10,13.0,10,11,15.0,9,5,2.0,4,3,1.0,3,6,60.0,47.4,83.3,62.0,62,60,0.0,1,5.0,48.0,0.0,20180911150051.0,21077^11078,0.45454545454545453,1.6,^
359,,,Q4,4th Quarter,6.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,6.5,145.5,,4.0,0.7692307692307693,^1:2,1.0,7.0,6,10,13.0,10,11,15.0,9,5,2.0,4,3,1.0,3,6,60.0,47.4,83.3,62.0,62,60,0.0,1,5.0,48.0,0.0,20180911150051.0,21077^11078,0.45454545454545453,1.6,^
360,,,Q4,4th Quarter,6.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,6.5,145.5,,4.0,0.9090909090909091,1:2,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,61.5,47.4,83.3,62.0,62,60,0.0,1,5.0,48.0,0.0,20180911150051.0,11078.0,0.45454545454545453,1.6,
361,,,Q4,4th Quarter,6.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,6.5,145.5,,4.0,0.8,1:2^2:2,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,61.5,47.4,83.3,62.0,63,60,0.0,1,5.0,48.0,0.0,20180911150100.0,11079^11078,0.45454545454545453,1.6,^
362,,,Q4,4th Quarter,6.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,6.5,145.5,,4.0,0.09090909090909091,1:2^2:2,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,61.5,47.4,83.3,62.0,63,60,0.0,1,5.0,48.0,0.0,20180911150100.0,11079^11078,0.45454545454545453,1.6,^
363,,,Q4,4th Quarter,6.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,6.5,145.5,,4.0,0.8695652173913043,1:2^2:2,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,61.5,47.4,83.3,62.0,63,60,0.0,1,5.0,48.0,0.0,20180911150100.0,11079^11078,0.45454545454545453,1.6,^
364,,,Q4,4th Quarter,-7.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,-7.5,145.5,,4.0,5.75,1:2^2:2,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,61.5,47.4,83.3,62.0,63,60,0.0,1,5.0,48.0,0.0,20180911150100.0,11079^11078,0.45454545454545453,1.6,^
365,,,Q4,4th Quarter,7.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,7.5,145.5,,4.0,0.9090909090909091,1:2^2:2,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,61.5,47.4,83.3,62.0,63,60,0.0,1,5.0,48.0,0.0,20180911150100.0,11079^11078,0.45454545454545453,1.6,^
366,,,Q4,4th Quarter,7.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,7.5,145.5,,4.0,0.7692307692307693,2:2,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,48.0,0.0,20180911150100.0,11080.0,0.45454545454545453,1.6,
367,,,Q4,4th Quarter,7.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,7.5,145.5,,4.0,0.9090909090909091,2:2,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,48.0,1.0,20180911150116.0,11080.0,0.45454545454545453,1.6,
368,,,Q4,4th Quarter,-5.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,-5.5,145.5,,4.0,0.16666666666666666,2:2,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,48.0,1.0,20180911150116.0,11080.0,0.45454545454545453,1.6,
369,,,Q4,4th Quarter,-5.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,-5.5,145.5,,4.0,0.8333333333333334,2:2,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,48.0,1.0,20180911150116.0,11080.0,0.45454545454545453,1.6,
370,,,Q4,4th Quarter,-5.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,-5.5,145.5,,4.0,0.7692307692307693,2:2,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,48.0,1.0,20180911150116.0,11080.0,0.45454545454545453,1.6,
371,,,Q4,4th Quarter,5.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,5.5,145.5,,4.0,3.5,2:2,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,48.0,1.0,20180911150116.0,11080.0,0.45454545454545453,1.6,
372,,,Q4,4th Quarter,5.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,5.5,145.5,,4.0,0.8333333333333334,2:2,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,48.0,1.0,20180911150116.0,11080.0,0.45454545454545453,1.6,
373,,,Q4,4th Quarter,5.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,5.5,145.5,,4.0,0.8333333333333334,2:2,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,48.0,1.0,20180911150118.0,11080.0,0.45454545454545453,1.6,
374,,,Q4,4th Quarter,5.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,5.5,145.5,,4.0,0.8333333333333334,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,48.0,1.0,20180911150118.0,21077.0,0.45454545454545453,1.6,
375,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,39.0,1.0,20180911150126.0,21077.0,0.45454545454545453,1.6,
376,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8695652173913043,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,39.0,1.0,20180911150126.0,21077.0,0.45454545454545453,1.6,
377,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8695652173913043,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,34.0,0.0,20180911150131.0,21077.0,0.45454545454545453,1.6,
378,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,34.0,0.0,20180911150131.0,11086.0,0.45454545454545453,1.6,
379,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,34.0,0.0,20180911150137.0,11086.0,0.45454545454545453,1.6,
380,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,34.0,0.0,20180911150137.0,11086.0,0.45454545454545453,1.6,
381,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,6.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,34.0,0.0,20180911150144.0,11086.0,0.45454545454545453,1.6,
382,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,34.0,0.0,20180911150144.0,11086.0,0.45454545454545453,1.6,
383,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,34.0,0.0,20180911150145.0,11086.0,0.45454545454545453,1.6,
384,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,34.0,0.0,20180911150145.0,11086.0,0.45454545454545453,1.6,
385,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,34.0,1.0,20180911150150.0,11086.0,0.45454545454545453,1.6,
386,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,34.0,1.0,20180911150150.0,21077.0,0.45454545454545453,1.6,
387,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,25.0,1.0,20180911150158.0,21077.0,0.45454545454545453,1.6,
388,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8695652173913043,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,25.0,1.0,20180911150158.0,21077.0,0.45454545454545453,1.6,
389,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,25.0,0.0,20180911150159.0,21077.0,0.45454545454545453,1.6,
390,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,25.0,0.0,20180911150159.0,21077.0,0.45454545454545453,1.6,
391,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,25.0,1.0,20180911150208.0,21077.0,0.45454545454545453,1.6,
392,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,25.0,1.0,20180911150209.0,21077.0,0.45454545454545453,1.6,
393,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,25.0,1.0,20180911150209.0,21077.0,0.45454545454545453,1.6,
394,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,25.0,1.0,20180911150208.0,21077.0,0.45454545454545453,1.6,
395,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,22.0,0.0,20180911150211.0,21077.0,0.45454545454545453,1.6,
396,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,22.0,0.0,20180911150211.0,21077.0,0.45454545454545453,1.6,
397,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,22.0,1.0,20180911150224.0,21077.0,0.45454545454545453,1.6,
398,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,22.0,1.0,20180911150224.0,11077.0,0.45454545454545453,1.6,
399,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.11764705882352941,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,22.0,1.0,20180911150233.0,11077.0,0.45454545454545453,1.6,
400,,,Q4,4th Quarter,-6.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,-6.5,143.5,,4.0,4.75,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,22.0,1.0,20180911150233.0,11077.0,0.45454545454545453,1.6,
401,,,Q4,4th Quarter,6.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,6.5,143.5,,4.0,0.8695652173913043,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,22.0,1.0,20180911150233.0,11077.0,0.45454545454545453,1.6,
402,,,Q4,4th Quarter,6.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,6.5,143.5,,4.0,0.8,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,22.0,1.0,20180911150233.0,11077.0,0.45454545454545453,1.6,
403,,,Q4,4th Quarter,142.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,142.5,142.5,,4.0,0.7692307692307693,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,13.0,1.0,20180911150232.0,11077.0,0.45454545454545453,1.6,
404,,,Q4,4th Quarter,142.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,142.5,142.5,,4.0,0.9090909090909091,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,13.0,1.0,20180911150232.0,11077.0,0.45454545454545453,1.6,
405,,,Q4,4th Quarter,142.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,142.5,142.5,,4.0,0.8695652173913043,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,4.0,1.0,20180911150241.0,11077.0,0.45454545454545453,1.6,
406,,,Q4,4th Quarter,142.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,142.5,142.5,,4.0,0.8,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,4.0,1.0,20180911150241.0,11077.0,0.45454545454545453,1.6,
407,,,Q4,4th Quarter,142.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,142.5,142.5,,4.0,0.9090909090909091,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,4.0,1.0,20180911150241.0,11077.0,0.45454545454545453,1.6,
408,,,Q4,4th Quarter,142.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,142.5,142.5,,4.0,0.7692307692307693,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,4.0,1.0,20180911150241.0,11077.0,0.45454545454545453,1.6,
409,,,Q4,4th Quarter,142.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,142.5,142.5,,4.0,0.9090909090909091,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,4.0,0.0,20180911150242.0,11077.0,0.45454545454545453,1.6,
410,,,Q4,4th Quarter,142.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,142.5,142.5,,4.0,0.7692307692307693,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,4.0,0.0,20180911150242.0,11077.0,0.45454545454545453,1.6,
411,,,Q4,4th Quarter,142.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,142.5,142.5,,4.0,0.8695652173913043,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,4.0,0.0,20180911150247.0,11077.0,0.45454545454545453,1.6,
412,,,Q4,4th Quarter,142.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,142.5,142.5,,4.0,0.16666666666666666,,1.0,7.0,6,10,13.0,10,11,16.0,9,5,2.0,4,3,2.0,3,6,59.3,47.4,83.3,63.0,63,60,0.0,1,5.0,4.0,0.0,20180911150247.0,11077.0,0.45454545454545453,1.6,
