,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
281,,,,,-6.5,0.83,6.5,0.8,130.5,0.83,130.5,0.83,-6.5,,0.0,1:2,43.0,46.0,0.0,1,0.0,25.0,0.0,20180721014213.0,21078.0,0.77,0.91
282,,,,,-6.5,0.83,6.5,0.83,130.5,0.77,130.5,0.83,6.5,,0.0,1:2^2:2,43.0,46.0,0.0,1,0.0,25.0,0.0,20180721014213.0,21080^21078,0.77,0.91
283,,,,,-6.5,0.83,6.5,0.83,131.5,0.77,130.5,0.91,131.5,,0.0,1:2^2:2,43.0,46.0,0.0,1,0.0,25.0,0.0,20180721014213.0,21080^21078,0.77,0.91
284,,,,,-6.5,0.83,6.5,0.83,131.5,0.77,131.5,0.91,131.5,,0.0,1:2^2:2,43.0,47.0,0.0,1,0.0,25.0,0.0,20180721014233.0,21080^21078,0.77,0.91
285,,,,,-6.5,0.77,6.5,0.91,131.5,0.77,131.5,0.91,131.5,,0.0,2:2^,43.0,47.0,0.0,1,0.0,25.0,0.0,20180721014233.0,21079^11077,0.77,0.91
286,,,,,-6.5,0.77,6.5,0.91,131.5,0.77,131.5,0.91,131.5,,0.0,2:2^,43.0,47.0,0.0,1,0.0,25.0,0.0,20180721014236.0,21079^11077,0.77,0.91
287,,,,,-6.5,0.77,6.5,0.91,131.5,0.77,131.5,0.91,131.5,,0.0,,43.0,47.0,0.0,1,0.0,25.0,1.0,20180721014236.0,11077.0,0.77,0.91
288,,,,,-6.5,0.77,6.5,0.91,132.5,0.91,131.5,0.91,132.5,,0.0,,43.0,47.0,0.0,1,0.0,25.0,1.0,20180721014236.0,11077.0,0.77,0.91
289,,,,,-6.5,0.77,6.5,0.91,132.5,0.91,132.5,0.77,132.5,,0.0,,45.0,47.0,0.0,1,0.0,20.0,1.0,20180721014240.0,11077.0,0.77,0.91
290,,,,,-6.5,0.87,6.5,0.8,132.5,0.91,132.5,0.77,132.5,,0.0,^,45.0,47.0,0.0,1,0.0,20.0,1.0,20180721014240.0,11074^21077,0.77,0.91
291,,,,,-6.5,0.87,6.5,0.8,132.5,0.91,132.5,0.77,132.5,,0.0,^,45.0,47.0,0.0,1,0.0,20.0,1.0,20180721014241.0,11074^21077,0.77,0.91
292,,,,,-6.5,0.87,6.5,0.8,132.5,0.87,132.5,0.8,132.5,,0.0,,45.0,47.0,0.0,1,0.0,20.0,1.0,20180721014241.0,21077.0,0.77,0.91
293,,,,,-6.5,0.87,6.5,0.8,132.5,0.87,132.5,0.8,132.5,,0.0,,45.0,47.0,0.0,1,0.0,17.0,0.0,20180721014244.0,21077.0,0.77,0.91
294,,,,,-6.5,0.91,6.5,0.77,132.5,0.87,132.5,0.8,132.5,,0.0,,45.0,47.0,0.0,1,0.0,17.0,0.0,20180721014244.0,21077.0,0.77,0.91
295,,,,,-6.5,0.91,6.5,0.77,132.5,0.87,132.5,0.8,132.5,,0.0,,45.0,47.0,0.0,1,0.0,17.0,1.0,20180721014249.0,21077.0,0.77,0.91
296,,,,,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,132.5,,0.0,,45.0,47.0,0.0,1,0.0,17.0,1.0,20180721014249.0,21077.0,0.77,0.91
297,,,,,-6.5,0.91,6.5,0.77,132.5,0.8,132.5,0.87,132.5,,0.0,,45.0,47.0,0.0,1,0.0,9.0,1.0,20180721014258.0,21077.0,0.77,0.91
298,,,,,-6.5,0.91,6.5,0.77,131.5,0.87,132.5,0.8,131.5,,0.0,,45.0,47.0,0.0,1,0.0,9.0,1.0,20180721014258.0,21077.0,0.77,0.91
299,,,,,-6.5,0.91,6.5,0.77,131.5,0.87,131.5,0.8,131.5,,0.0,,45.0,47.0,0.0,1,0.0,3.0,0.0,20180721014302.0,21077.0,0.77,0.91
300,,,,,-6.5,0.91,6.5,0.77,133.5,0.91,131.5,0.8,133.5,,0.0,,45.0,47.0,0.0,1,0.0,3.0,0.0,20180721014302.0,21077.0,0.77,0.91
301,,,,,-6.5,0.91,6.5,0.77,133.5,0.91,133.5,0.77,133.5,,0.0,,45.0,49.0,0.0,1,0.0,3.0,0.0,20180721014305.0,21077.0,0.77,0.91
302,,,,,-6.5,0.8,6.5,0.87,133.5,0.91,133.5,0.77,133.5,,0.0,^,45.0,49.0,0.0,1,0.0,3.0,0.0,20180721014305.0,21074^11077,0.77,0.91
303,,,,,-6.5,0.8,6.5,0.87,133.5,0.91,133.5,0.77,133.5,,0.0,,45.0,49.0,0.0,1,0.0,3.0,1.0,20180721014311.0,11077.0,0.77,0.91
304,,,,,-6.5,0.8,6.5,0.87,133.5,0.83,133.5,0.77,133.5,,0.0,,45.0,49.0,0.0,1,0.0,3.0,1.0,20180721014311.0,11077.0,0.77,0.91
305,,,,,-6.5,0.8,6.5,0.87,133.5,0.83,133.5,0.83,133.5,,0.0,,45.0,49.0,0.0,1,0.0,0.0,0.0,20180721014314.0,11077.0,0.77,0.91
306,,,,,-7.5,0.87,7.5,0.87,133.5,0.83,133.5,0.83,-7.5,,0.0,,45.0,49.0,0.0,1,0.0,0.0,0.0,20180721014314.0,11077.0,0.77,0.91
307,,,,,-7.5,0.87,7.5,0.8,133.5,0.83,133.5,0.83,7.5,,0.0,,45.0,49.0,0.0,1,0.0,0.0,0.0,20180721014315.0,11077.0,0.77,0.91
308,,,第4节,第4节,-7.5,0.87,7.5,0.8,133.5,0.83,133.5,0.83,7.5,4.0,0.0,,45.0,49.0,0.0,1,10.0,0.0,0.0,20180721014315.0,1077.0,0.77,0.91
309,,,第4节,第4节,-7.5,0.87,7.5,0.8,133.5,0.83,133.5,0.83,7.5,4.0,0.0,,45.0,49.0,0.0,1,10.0,0.0,0.0,20180721014315.0,1082.0,0.77,0.91
310,,,第4节,第4节,-7.5,0.87,7.5,0.8,133.5,0.83,133.5,0.83,7.5,4.0,0.0,,45.0,49.0,0.0,1,10.0,0.0,1.0,20180721014545.0,1077.0,0.77,0.91
311,,,第4节,第4节,-7.5,0.87,7.5,0.8,133.5,0.83,133.5,0.83,7.5,4.0,0.0,,45.0,49.0,0.0,1,10.0,0.0,1.0,20180721014545.0,1090.0,0.77,0.91
312,,,第4节,第4节,-7.5,0.87,7.5,0.8,133.5,0.83,133.5,0.83,7.5,4.0,0.0,,45.0,49.0,0.0,1,10.0,0.0,1.0,20180721014546.0,1090.0,0.77,0.91
313,,,第4节,第4节,-7.5,0.87,7.5,0.8,133.5,0.77,133.5,0.91,7.5,4.0,0.0,,45.0,49.0,0.0,1,10.0,0.0,1.0,20180721014546.0,1090.0,0.77,0.91
314,,,第4节,第4节,-7.5,0.87,7.5,0.8,133.5,0.77,133.5,0.91,7.5,4.0,0.0,,45.0,49.0,0.0,1,9.0,52.0,1.0,20180721014554.0,1090.0,0.77,0.91
315,,,第4节,第4节,-7.5,0.87,7.5,0.8,132.5,0.83,133.5,0.83,132.5,4.0,0.0,,45.0,49.0,0.0,1,9.0,52.0,1.0,20180721014554.0,1090.0,0.77,0.91
316,,,第4节,第4节,-7.5,0.87,7.5,0.8,132.5,0.83,132.5,0.83,132.5,4.0,0.0,,45.0,49.0,0.0,1,9.0,44.0,1.0,20180721014602.0,1090.0,0.77,0.91
317,,,第4节,第4节,-7.5,0.87,7.5,0.8,132.5,0.83,132.5,0.83,132.5,4.0,0.0,,45.0,49.0,0.0,1,9.0,44.0,1.0,20180721014602.0,1090.0,0.77,0.91
318,,,第4节,第4节,-7.5,0.87,7.5,0.8,132.5,0.83,132.5,0.83,132.5,4.0,0.0,,45.0,49.0,0.0,1,9.0,42.0,1.0,20180721014603.0,1090.0,0.77,0.91
319,,,第4节,第4节,-7.5,0.87,7.5,0.8,132.5,0.77,132.5,0.91,132.5,4.0,0.0,,45.0,49.0,0.0,1,9.0,42.0,1.0,20180721014603.0,21095.0,0.77,0.91
320,,,第4节,第4节,-7.5,0.87,7.5,0.8,132.5,0.77,132.5,0.91,132.5,4.0,0.0,,45.0,49.0,0.0,1,9.0,38.0,1.0,20180721014606.0,21095.0,0.77,0.91
321,,,第4节,第4节,-7.5,0.91,7.5,0.77,131.5,0.83,132.5,0.83,131.5,4.0,0.0,,45.0,49.0,0.0,1,9.0,38.0,1.0,20180721014606.0,11077.0,0.77,0.91
322,,,第4节,第4节,-7.5,0.91,7.5,0.77,131.5,0.83,131.5,0.83,131.5,4.0,0.0,,45.0,49.0,0.0,1,9.0,30.0,1.0,20180721014615.0,11077.0,0.77,0.91
323,,,第4节,第4节,-7.5,0.91,7.5,0.77,130.5,0.91,131.5,0.77,130.5,4.0,0.0,,45.0,49.0,0.0,1,9.0,30.0,1.0,20180721014615.0,11077.0,0.77,0.91
324,,,第4节,第4节,-7.5,0.91,7.5,0.77,130.5,0.91,130.5,0.77,130.5,4.0,0.0,,45.0,49.0,0.0,1,9.0,22.0,1.0,20180721014623.0,11077.0,0.77,0.91
325,,,第4节,第4节,-6.5,0.77,6.5,0.77,130.5,0.91,130.5,0.77,-6.5,4.0,0.0,,45.0,49.0,0.0,1,9.0,22.0,1.0,20180721014623.0,11077.0,0.77,0.91
326,,,第4节,第4节,-6.5,0.77,6.5,0.91,130.5,0.87,130.5,0.8,6.5,4.0,0.0,,45.0,49.0,0.0,1,9.0,21.0,1.0,20180721014624.0,11077.0,0.77,0.91
327,,,第4节,第4节,-6.5,0.77,6.5,0.91,130.5,0.83,130.5,0.8,6.5,4.0,0.0,,45.0,49.0,0.0,1,9.0,21.0,1.0,20180721014624.0,11095.0,0.77,0.91
328,,,第4节,第4节,-6.5,0.77,6.5,0.91,130.5,0.83,130.5,0.83,6.5,4.0,0.0,,45.0,49.0,0.0,1,9.0,19.0,1.0,20180721014626.0,11095.0,0.77,0.91
329,,,第4节,第4节,-7.5,0.87,7.5,0.91,130.5,0.83,130.5,0.83,-7.5,4.0,0.0,,45.0,49.0,0.0,1,9.0,19.0,1.0,20180721014626.0,21077.0,0.77,0.91
330,,,第4节,第4节,-7.5,0.87,7.5,0.8,130.5,0.77,130.5,0.91,7.5,4.0,0.0,,45.0,49.0,0.0,1,9.0,11.0,1.0,20180721014634.0,21077.0,0.77,0.91
331,,,第4节,第4节,-7.5,0.87,7.5,0.8,129.5,0.83,130.5,0.83,129.5,4.0,0.0,,45.0,49.0,0.0,1,9.0,11.0,1.0,20180721014634.0,21077.0,0.77,0.91
332,,,第4节,第4节,-7.5,0.87,7.5,0.8,129.5,0.83,129.5,0.83,129.5,4.0,0.0,,45.0,49.0,0.0,1,9.0,3.0,1.0,20180721014642.0,21077.0,0.77,0.91
333,,,第4节,第4节,-7.5,0.87,7.5,0.8,131.5,0.83,129.5,0.83,131.5,4.0,0.0,,45.0,49.0,0.0,1,9.0,3.0,1.0,20180721014642.0,21077.0,0.77,0.91
334,,,第4节,第4节,-7.5,0.87,7.5,0.8,131.5,0.83,131.5,0.83,131.5,4.0,0.0,,45.0,51.0,0.0,1,9.0,0.0,1.0,20180721014645.0,21077.0,0.77,0.91
335,,,第4节,第4节,-8.5,0.83,8.5,0.8,131.5,0.83,131.5,0.83,-8.5,4.0,0.0,,45.0,51.0,0.0,1,9.0,0.0,1.0,20180721014645.0,21077.0,0.77,0.91
336,,,第4节,第4节,-8.5,0.83,8.5,0.83,131.5,0.83,131.5,0.83,8.5,4.0,0.0,^,45.0,51.0,0.0,1,9.0,0.0,1.0,20180721014645.0,21074^11077,0.77,0.91
337,,,第4节,第4节,-8.5,0.83,8.5,0.83,130.5,0.87,131.5,0.8,130.5,4.0,0.0,,45.0,51.0,0.0,1,9.0,0.0,1.0,20180721014645.0,11077.0,0.77,0.91
338,,,第4节,第4节,-8.5,0.83,8.5,0.83,130.5,0.87,130.5,0.8,130.5,4.0,0.0,,45.0,51.0,0.0,1,8.0,52.0,1.0,20180721014654.0,11077.0,0.77,0.91
339,,,第4节,第4节,-8.5,0.83,8.5,0.83,130.5,0.8,130.5,0.87,130.5,4.0,0.0,,45.0,51.0,0.0,1,8.0,52.0,1.0,20180721014654.0,11077.0,0.77,0.91
340,,,第4节,第4节,-8.5,0.83,8.5,0.83,130.5,0.8,130.5,0.87,130.5,4.0,0.0,,45.0,51.0,0.0,1,8.0,44.0,1.0,20180721014702.0,11077.0,0.77,0.91
341,,,第4节,第4节,-8.5,0.83,8.5,0.83,129.5,0.91,130.5,0.77,129.5,4.0,0.0,,45.0,51.0,0.0,1,8.0,44.0,1.0,20180721014702.0,11077.0,0.77,0.91
342,,,第4节,第4节,-8.5,0.83,8.5,0.83,129.5,0.91,129.5,0.77,129.5,4.0,0.0,,45.0,51.0,0.0,1,8.0,39.0,1.0,20180721014706.0,11077.0,0.77,0.91
343,,,第4节,第4节,-8.5,0.83,8.5,0.83,129.5,0.87,129.5,0.77,129.5,4.0,0.0,,45.0,51.0,0.0,1,8.0,39.0,1.0,20180721014706.0,11094.0,0.77,0.91
344,,,第4节,第4节,-8.5,0.83,8.5,0.83,129.5,0.87,129.5,0.8,129.5,4.0,0.0,,45.0,51.0,0.0,1,8.0,36.0,1.0,20180721014709.0,11094.0,0.77,0.91
345,,,第4节,第4节,-8.5,0.77,8.5,0.91,129.5,0.77,129.5,0.91,129.5,4.0,0.0,,45.0,51.0,0.0,1,8.0,36.0,1.0,20180721014709.0,21077.0,0.77,0.91
346,,,第4节,第4节,-8.5,0.77,8.5,0.91,129.5,0.77,129.5,0.91,129.5,4.0,0.0,,45.0,51.0,0.0,1,8.0,28.0,1.0,20180721014717.0,21077.0,0.77,0.91
347,,,第4节,第4节,-8.5,0.77,8.5,0.91,128.5,0.91,129.5,0.77,128.5,4.0,0.0,,45.0,51.0,0.0,1,8.0,28.0,1.0,20180721014717.0,21077.0,0.77,0.91
348,,,第4节,第4节,-8.5,0.77,8.5,0.91,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,45.0,51.0,0.0,1,8.0,25.0,0.0,20180721014719.0,21077.0,0.77,0.91
349,,,第4节,第4节,-8.5,0.77,8.5,0.91,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,45.0,51.0,0.0,1,8.0,25.0,0.0,20180721014719.0,21077.0,0.77,0.91
350,,,第4节,第4节,-8.5,0.77,8.5,0.91,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,45.0,51.0,1.0,1,8.0,25.0,0.0,20180721014722.0,21077.0,0.77,0.91
351,,,第4节,第4节,-8.5,0.77,8.5,0.91,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,45.0,51.0,1.0,1,8.0,25.0,0.0,20180721014722.0,21077.0,0.77,0.91
352,,,第4节,第4节,-8.5,0.77,8.5,0.91,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,45.0,51.0,1.0,1,8.0,25.0,0.0,20180721014722.0,21077.0,0.77,0.91
353,,,第4节,第4节,-8.5,0.77,8.5,0.91,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,45.0,51.0,1.0,1,8.0,25.0,0.0,20180721014722.0,21077.0,0.77,0.91
354,,,第4节,第4节,-8.5,0.77,8.5,0.91,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,45.0,51.0,1.0,1,8.0,25.0,0.0,20180721014722.0,21077.0,0.77,0.91
355,,,第4节,第4节,-8.5,0.77,8.5,0.91,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,45.0,51.0,1.0,1,8.0,25.0,0.0,20180721014723.0,21077.0,0.77,0.91
356,,,第4节,第4节,-8.5,0.77,8.5,0.91,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,45.0,51.0,0.0,1,8.0,25.0,0.0,20180721014723.0,11086.0,0.77,0.91
357,,,第4节,第4节,-8.5,0.77,8.5,0.91,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,45.0,51.0,0.0,1,8.0,25.0,0.0,20180721014723.0,11086.0,0.77,0.91
358,,,第4节,第4节,-8.5,0.77,8.5,0.91,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,45.0,51.0,0.0,1,8.0,25.0,0.0,20180721014723.0,11086.0,0.77,0.91
359,,,第4节,第4节,-8.5,0.77,8.5,0.91,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,45.0,51.0,0.0,1,8.0,25.0,1.0,20180721014738.0,11086.0,0.77,0.91
360,,,第4节,第4节,-8.5,0.77,8.5,0.91,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,45.0,51.0,0.0,1,8.0,25.0,1.0,20180721014738.0,11086.0,0.77,0.91
361,,,第4节,第4节,-8.5,0.77,8.5,0.91,128.5,0.83,128.5,0.77,128.5,4.0,0.0,,45.0,51.0,0.0,1,8.0,25.0,1.0,20180721014738.0,11086.0,0.77,0.91
362,,,第4节,第4节,-8.5,0.77,8.5,0.91,128.5,0.83,128.5,0.83,128.5,4.0,0.0,,45.0,51.0,0.0,1,8.0,17.0,1.0,20180721014747.0,11086.0,0.77,0.91
363,,,第4节,第4节,-8.5,0.77,8.5,0.91,131.5,0.83,128.5,0.83,131.5,4.0,0.0,,45.0,51.0,0.0,1,8.0,17.0,1.0,20180721014747.0,11086.0,0.77,0.91
364,,,第4节,第4节,-8.5,0.77,8.5,0.91,131.5,0.83,131.5,0.83,131.5,4.0,0.0,,45.0,54.0,0.0,1,8.0,15.0,1.0,20180721014749.0,11086.0,0.77,0.91
365,,,第4节,第4节,-10.5,0.77,10.5,0.91,131.5,0.83,131.5,0.83,-10.5,4.0,0.0,,45.0,54.0,0.0,1,8.0,15.0,1.0,20180721014749.0,11086.0,0.77,0.91
366,,,第4节,第4节,-10.5,0.77,10.5,0.91,131.5,0.83,131.5,0.83,10.5,4.0,0.0,^,45.0,54.0,0.0,1,8.0,15.0,1.0,20180721014749.0,21075^11077,0.77,0.91
367,,,第4节,第4节,-10.5,0.77,10.5,0.91,130.5,0.87,131.5,0.8,130.5,4.0,0.0,,45.0,54.0,0.0,1,8.0,15.0,1.0,20180721014749.0,11077.0,0.77,0.91
368,,,第4节,第4节,-10.5,0.77,10.5,0.91,130.5,0.87,130.5,0.8,130.5,4.0,0.0,,45.0,54.0,0.0,1,8.0,7.0,1.0,20180721014757.0,11077.0,0.77,0.91
369,,,第4节,第4节,-10.5,0.77,10.5,0.91,130.5,0.8,130.5,0.8,130.5,4.0,0.0,,45.0,54.0,0.0,1,8.0,7.0,1.0,20180721014757.0,11077.0,0.77,0.91
370,,,第4节,第4节,-10.5,0.77,10.5,0.91,130.5,0.8,130.5,0.87,130.5,4.0,0.0,,45.0,54.0,0.0,1,7.0,59.0,1.0,20180721014806.0,11077.0,0.77,0.91
371,,,第4节,第4节,-10.5,0.8,10.5,0.87,132.5,0.8,130.5,0.87,132.5,4.0,0.0,,45.0,54.0,0.0,1,7.0,59.0,1.0,20180721014806.0,11077.0,0.77,0.91
372,,,第4节,第4节,-10.5,0.8,10.5,0.87,132.5,0.8,132.5,0.87,132.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,57.0,1.0,20180721014807.0,11077.0,0.77,0.91
373,,,第4节,第4节,-9.5,0.8,9.5,0.87,132.5,0.8,132.5,0.87,-9.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,57.0,1.0,20180721014807.0,11077.0,0.77,0.91
374,,,第4节,第4节,-9.5,0.8,9.5,0.87,132.5,0.8,132.5,0.87,9.5,4.0,0.0,^,47.0,54.0,0.0,1,7.0,57.0,1.0,20180721014807.0,11074^21077,0.77,0.91
375,,,第4节,第4节,-9.5,0.8,9.5,0.87,131.5,0.87,132.5,0.8,131.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,57.0,1.0,20180721014807.0,21077.0,0.77,0.91
376,,,第4节,第4节,-9.5,0.8,9.5,0.87,131.5,0.87,131.5,0.8,131.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,49.0,1.0,20180721014815.0,21077.0,0.77,0.91
377,,,第4节,第4节,-9.5,0.8,9.5,0.87,131.5,0.77,131.5,0.91,131.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,49.0,1.0,20180721014815.0,21077.0,0.77,0.91
378,,,第4节,第4节,-9.5,0.8,9.5,0.87,131.5,0.77,131.5,0.91,131.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,41.0,1.0,20180721014824.0,21077.0,0.77,0.91
379,,,第4节,第4节,-9.5,0.8,9.5,0.87,130.5,0.87,131.5,0.91,130.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,41.0,1.0,20180721014824.0,21077.0,0.77,0.91
380,,,第4节,第4节,-9.5,0.8,9.5,0.87,130.5,0.87,130.5,0.8,130.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,35.0,1.0,20180721014828.0,21077.0,0.77,0.91
381,,,第4节,第4节,-9.5,0.8,9.5,0.87,130.5,0.83,130.5,0.8,130.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,35.0,1.0,20180721014828.0,21095.0,0.77,0.91
382,,,第4节,第4节,-9.5,0.8,9.5,0.87,130.5,0.83,130.5,0.83,130.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,31.0,1.0,20180721014833.0,21095.0,0.77,0.91
383,,,第4节,第4节,-8.5,0.8,8.5,0.87,130.5,0.83,130.5,0.83,-8.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,31.0,1.0,20180721014833.0,21095.0,0.77,0.91
384,,,第4节,第4节,-8.5,0.8,8.5,0.87,130.5,0.91,130.5,0.83,8.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,31.0,1.0,20180721014833.0,11077.0,0.77,0.91
385,,,第4节,第4节,-8.5,0.8,8.5,0.87,129.5,0.91,130.5,0.77,129.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,31.0,1.0,20180721014833.0,11077.0,0.77,0.91
386,,,第4节,第4节,-8.5,0.8,8.5,0.87,129.5,0.91,129.5,0.77,129.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,23.0,1.0,20180721014841.0,11077.0,0.77,0.91
387,,,第4节,第4节,-8.5,0.8,8.5,0.87,130.5,0.77,129.5,0.77,130.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,23.0,1.0,20180721014841.0,11077.0,0.77,0.91
388,,,第4节,第4节,-7.5,0.8,8.5,0.87,130.5,0.77,130.5,0.91,130.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,23.0,1.0,20180721014841.0,11077.0,0.77,0.91
389,,,第4节,第4节,-7.5,0.83,7.5,0.87,130.5,0.77,130.5,0.91,-7.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,23.0,1.0,20180721014841.0,11077.0,0.77,0.91
390,,,第4节,第4节,-7.5,0.83,7.5,0.83,130.5,0.83,130.5,0.91,7.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,23.0,1.0,20180721014841.0,11077.0,0.77,0.91
391,,,第4节,第4节,-7.5,0.83,7.5,0.83,129.5,0.83,130.5,0.83,129.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,23.0,1.0,20180721014841.0,11077.0,0.77,0.91
392,,,第4节,第4节,-7.5,0.83,7.5,0.83,129.5,0.83,129.5,0.83,129.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,15.0,1.0,20180721014849.0,11077.0,0.77,0.91
393,,,第4节,第4节,-7.5,0.83,7.5,0.83,129.5,0.8,129.5,0.87,129.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,15.0,1.0,20180721014849.0,11095.0,0.77,0.91
394,,,第4节,第4节,-7.5,0.83,7.5,0.83,129.5,0.8,129.5,0.87,129.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,12.0,1.0,20180721014852.0,11095.0,0.77,0.91
395,,,第4节,第4节,-7.5,0.83,7.5,0.83,131.5,0.83,129.5,0.87,131.5,4.0,0.0,,47.0,54.0,0.0,1,7.0,12.0,1.0,20180721014852.0,11077.0,0.77,0.91
396,,,第4节,第4节,-7.5,0.83,7.5,0.83,131.5,0.83,131.5,0.83,131.5,4.0,0.0,,49.0,54.0,0.0,1,7.0,12.0,1.0,20180721014852.0,11077.0,0.77,0.91
397,,,第4节,第4节,-6.5,0.83,6.5,0.83,131.5,0.83,131.5,0.83,-6.5,4.0,0.0,,49.0,54.0,0.0,1,7.0,12.0,1.0,20180721014852.0,11077.0,0.77,0.91
398,,,第4节,第4节,-6.5,0.83,6.5,0.83,131.5,0.91,131.5,0.83,6.5,4.0,0.0,,49.0,54.0,0.0,1,7.0,12.0,1.0,20180721014852.0,21077.0,0.77,0.91
399,,,第4节,第4节,-6.5,0.83,6.5,0.83,130.5,0.91,131.5,0.77,130.5,4.0,0.0,,49.0,54.0,0.0,1,7.0,12.0,1.0,20180721014852.0,21077.0,0.77,0.91
400,,,第4节,第4节,-6.5,0.83,6.5,0.83,130.5,0.91,130.5,0.77,130.5,4.0,0.0,,49.0,54.0,0.0,1,7.0,4.0,1.0,20180721014900.0,21077.0,0.77,0.91
401,,,第4节,第4节,-6.5,0.83,6.5,0.83,130.5,0.83,130.5,0.83,130.5,4.0,0.0,,49.0,54.0,0.0,1,7.0,4.0,1.0,20180721014900.0,21077.0,0.77,0.91
402,,,第4节,第4节,-6.5,0.83,6.5,0.83,130.5,0.83,130.5,0.83,130.5,4.0,0.0,,49.0,54.0,0.0,1,6.0,56.0,1.0,20180721014909.0,21077.0,0.77,0.91
403,,,第4节,第4节,-6.5,0.83,6.5,0.83,130.5,0.8,130.5,0.87,130.5,4.0,0.0,,49.0,54.0,0.0,1,6.0,56.0,1.0,20180721014909.0,21077.0,0.77,0.91
404,,,第4节,第4节,-6.5,0.83,6.5,0.83,130.5,0.8,130.5,0.87,130.5,4.0,0.0,,49.0,54.0,0.0,1,6.0,54.0,1.0,20180721014909.0,21077.0,0.77,0.91
405,,,第4节,第4节,-6.5,0.83,6.5,0.83,130.5,0.77,130.5,0.87,130.5,4.0,0.0,,49.0,54.0,0.0,1,6.0,54.0,1.0,20180721014909.0,21095.0,0.77,0.91
406,,,第4节,第4节,-6.5,0.83,6.5,0.83,130.5,0.77,130.5,0.91,130.5,4.0,0.0,,49.0,54.0,0.0,1,6.0,51.0,1.0,20180721014912.0,21095.0,0.77,0.91
407,,,第4节,第4节,-5.5,0.83,5.5,0.83,130.5,0.77,130.5,0.91,-5.5,4.0,0.0,,49.0,54.0,0.0,1,6.0,51.0,1.0,20180721014912.0,21095.0,0.77,0.91
408,,,第4节,第4节,-5.5,0.83,5.5,0.83,130.5,0.83,130.5,0.91,5.5,4.0,0.0,,49.0,54.0,0.0,1,6.0,51.0,1.0,20180721014912.0,11077.0,0.77,0.91
409,,,第4节,第4节,-5.5,0.83,5.5,0.83,129.5,0.83,130.5,0.83,129.5,4.0,0.0,,49.0,54.0,0.0,1,6.0,51.0,1.0,20180721014912.0,11077.0,0.77,0.91
410,,,第4节,第4节,-5.5,0.83,5.5,0.83,129.5,0.83,129.5,0.83,129.5,4.0,0.0,,49.0,54.0,0.0,1,6.0,43.0,1.0,20180721014921.0,11077.0,0.77,0.91
411,,,第4节,第4节,-5.5,0.83,5.5,0.83,128.5,0.91,129.5,0.77,128.5,4.0,0.0,,49.0,54.0,0.0,1,6.0,43.0,1.0,20180721014921.0,11077.0,0.77,0.91
412,,,第4节,第4节,-5.5,0.83,5.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,49.0,54.0,0.0,1,6.0,35.0,0.0,20180721014928.0,11077.0,0.77,0.91
413,,,第4节,第4节,-5.5,0.83,5.5,0.83,128.5,0.91,128.5,0.77,128.5,4.0,0.0,,49.0,54.0,1.0,1,6.0,35.0,0.0,20180721014928.0,11077.0,0.77,0.91
