,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
128,,,Q4,4th Quarter,-8.5,1.0,8.5,0.7142857142857143,111.5,0.8,111.5,0.8695652173913043,3.0,4.0,,46.0,51.0,0,1,2.0,40.0,1.0,20181017124832.0,21077.0
129,,,Q4,4th Quarter,-6.5,0.7142857142857143,6.5,1.0,111.5,0.8,111.5,0.8695652173913043,3.0,4.0,,46.0,51.0,0,1,2.0,32.0,1.0,20181017124840.0,21077.0
130,,,Q4,4th Quarter,-6.5,0.7142857142857143,6.5,1.0,111.5,0.8,111.5,0.8695652173913043,3.0,4.0,,46.0,51.0,0,1,2.0,31.0,1.0,20181017124842.0,21095.0
131,,,Q4,4th Quarter,-6.5,0.7142857142857143,6.5,1.0,111.5,0.8,111.5,0.8695652173913043,3.0,4.0,,46.0,51.0,0,1,2.0,31.0,1.0,20181017124843.0,21095.0
132,,,Q4,4th Quarter,-6.5,0.7142857142857143,6.5,1.0,111.5,0.8,111.5,0.8695652173913043,3.0,4.0,,46.0,51.0,0,1,2.0,22.0,1.0,20181017124851.0,21095.0
133,,,Q4,4th Quarter,-6.5,0.7692307692307693,6.5,0.9090909090909091,111.5,0.8,111.5,0.8695652173913043,3.0,4.0,,46.0,51.0,0,1,2.0,14.0,1.0,20181017124859.0,21095.0
134,,,Q4,4th Quarter,-6.5,0.7692307692307693,6.5,0.9090909090909091,111.5,0.8,111.5,0.8695652173913043,3.0,4.0,,46.0,51.0,0,1,2.0,6.0,0.0,20181017124907.0,21095.0
135,,,Q4,4th Quarter,-6.5,0.7692307692307693,6.5,0.9090909090909091,111.5,0.8,111.5,0.8695652173913043,3.0,4.0,^,46.0,51.0,0,1,2.0,6.0,0.0,20181017124910.0,21086^11077
136,,,Q4,4th Quarter,-6.5,0.8333333333333334,6.5,0.8333333333333334,111.5,0.8,111.5,0.8695652173913043,3.0,4.0,1:2,46.0,51.0,0,1,2.0,6.0,0.0,20181017124911.0,11078.0
137,,,Q4,4th Quarter,-6.5,1.0,6.5,0.7142857142857143,111.5,0.8,111.5,0.8695652173913043,3.0,4.0,1:2^2:2,46.0,51.0,0,1,2.0,6.0,0.0,20181017125017.0,11080^11078
138,,,Q4,4th Quarter,-6.5,0.8,6.5,0.8695652173913043,111.5,0.8,111.5,0.8695652173913043,3.0,4.0,2:2^,46.0,51.0,0,1,2.0,6.0,1.0,20181017125031.0,11080^21077
139,,,Q4,4th Quarter,-6.5,0.8,6.5,0.8695652173913043,111.5,0.8,111.5,0.8695652173913043,3.0,4.0,2:2^,46.0,51.0,0,1,2.0,6.0,1.0,20181017125032.0,11080^21077
140,,,Q4,4th Quarter,-6.5,0.8,6.5,0.8695652173913043,111.5,0.8,111.5,0.8695652173913043,3.0,4.0,,46.0,51.0,0,1,2.0,5.0,1.0,20181017125033.0,21077.0
141,,,Q4,4th Quarter,-6.5,0.0,6.5,0.0,111.5,0.8,111.5,0.8695652173913043,2.0,4.0,,46.0,51.0,0,1,1.0,56.0,1.0,20181017125041.0,21077.0
142,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,2.0,4.0,,46.0,51.0,0,1,1.0,50.0,1.0,20181017125047.0,11077.0
143,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,2.0,4.0,,46.0,51.0,0,1,1.0,49.0,0.0,20181017125049.0,11077.0
144,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,2.0,4.0,,46.0,51.0,0,1,1.0,49.0,1.0,20181017125220.0,11077.0
145,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,2.0,4.0,,46.0,51.0,0,1,1.0,40.0,1.0,20181017125228.0,11077.0
146,,,Q4,4th Quarter,-6.5,0.0,6.5,0.0,111.5,0.8,111.5,0.8695652173913043,2.0,4.0,,46.0,51.0,0,1,1.0,33.0,1.0,20181017125236.0,21077.0
147,,,Q4,4th Quarter,-6.5,0.0,6.5,0.0,111.5,0.8,111.5,0.8695652173913043,2.0,4.0,,46.0,51.0,0,1,1.0,24.0,1.0,20181017125244.0,21077.0
148,,,Q4,4th Quarter,-6.5,0.0,6.5,0.0,111.5,0.8,111.5,0.8695652173913043,2.0,4.0,,46.0,51.0,0,1,1.0,16.0,1.0,20181017125252.0,21077.0
149,,,Q4,4th Quarter,-6.5,0.0,6.5,0.0,111.5,0.8,111.5,0.8695652173913043,2.0,4.0,,46.0,51.0,0,1,1.0,7.0,1.0,20181017125301.0,21077.0
150,,,Q4,4th Quarter,-6.5,0.0,6.5,0.0,111.5,0.8,111.5,0.8695652173913043,2.0,4.0,,46.0,51.0,0,1,1.0,6.0,0.0,20181017125303.0,21077.0
151,,,Q4,4th Quarter,-6.5,0.0,6.5,0.0,111.5,0.8,111.5,0.8695652173913043,2.0,4.0,,46.0,51.0,0,1,1.0,5.0,0.0,20181017125305.0,21077.0
152,,,Q4,4th Quarter,-6.5,0.0,6.5,0.0,111.5,0.8,111.5,0.8695652173913043,2.0,4.0,,46.0,51.0,0,1,1.0,7.0,1.0,20181017125347.0,21077.0
153,,,Q4,4th Quarter,-6.5,0.0,6.5,0.0,111.5,0.8,111.5,0.8695652173913043,2.0,4.0,,46.0,51.0,0,1,1.0,2.0,1.0,20181017125352.0,21094.0
154,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,2.0,4.0,,46.0,51.0,0,1,0.0,55.0,0.0,20181017125359.0,11077.0
155,,,Q4,4th Quarter,-6.5,0.0,6.5,0.0,111.5,0.8,111.5,0.8695652173913043,2.0,4.0,,46.0,51.0,0,1,0.0,55.0,0.0,20181017125411.0,21077.0
156,,,Q4,4th Quarter,-6.5,0.0,6.5,0.0,111.5,0.8,111.5,0.8695652173913043,2.0,4.0,,46.0,51.0,0,1,0.0,55.0,1.0,20181017125447.0,21077.0
157,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,46.0,1.0,20181017125456.0,21077.0
158,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,40.0,0.0,20181017125502.0,21077.0
159,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,^,46.0,51.0,0,1,0.0,40.0,0.0,20181017125504.0,11086^21077
160,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,^,46.0,51.0,0,1,0.0,40.0,1.0,20181017125525.0,11086^21077
161,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,^,46.0,51.0,0,1,0.0,31.0,1.0,20181017125533.0,11086^21077
162,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,30.0,1.0,20181017125535.0,21095.0
163,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,30.0,1.0,20181017125536.0,21095.0
164,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,27.0,0.0,20181017125538.0,21095.0
165,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,27.0,1.0,20181017125541.0,21095.0
166,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,22.0,1.0,20181017125547.0,11094.0
167,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,13.0,1.0,20181017125555.0,21077.0
168,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,11.0,0.0,20181017125558.0,21077.0
169,,,Q4,4th Quarter,-4.5,0.0,4.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,11.0,0.0,20181017125600.0,21077.0
170,,,Q4,4th Quarter,-4.5,0.0,4.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,12.0,0.0,20181017125602.0,11077.0
171,44.0,5.0,Q4,4th Quarter,-4.5,0.0,4.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,10.0,0.0,20181017125605.0,11081.0
172,,,Q4,4th Quarter,-4.5,0.0,4.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,10.0,0.0,20181017125743.0,11077.0
173,,,Q4,4th Quarter,-4.5,0.0,4.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,10.0,1.0,20181017125743.0,11077.0
174,,,Q4,4th Quarter,-4.5,0.0,4.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,2.0,0.0,20181017125750.0,11077.0
175,,,Q4,4th Quarter,-4.5,0.0,4.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,2.0,1.0,20181017125808.0,11077.0
176,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,1.0,1.0,20181017125810.0,21077.0
177,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,0.0,0.0,20181017125812.0,21077.0
178,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,0.0,0.0,20181017125818.0,21077.0
179,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,0.0,0.0,20181017125818.0,1084.0
180,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,0.0,0.0,20181017125819.0,1084.0
181,,,Q4,4th Quarter,-5.5,0.0,5.5,0.0,111.5,0.8,111.5,0.8695652173913043,1.0,4.0,,46.0,51.0,0,1,0.0,0.0,0.0,20181017125819.0,1084.0
