,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S1_a,S2,S2_a,S3,S3_a,S4,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
37,,,,,-1.5,0.87,1.5,0.8,124.5,0.8,124.5,0.87,124.5,,1,,1,,3,,11,,7,,2,4,3,,53.8,,38,39,0,1,2,31,1,2.01807E+13,11077,0.83,0.83
38,,,,,-1.5,0.87,1.5,0.8,123.5,0.91,124.5,0.77,123.5,,1,,1,,3,,11,,7,,2,4,3,,53.8,,38,39,0,1,2,31,1,2.01807E+13,11077,0.83,0.83
39,,,,,-1.5,0.87,1.5,0.8,123.5,0.91,123.5,0.77,123.5,,1,,1,,3,,11,,7,,2,4,3,,53.8,,38,39,0,1,2,27,0,2.01807E+13,11077,0.83,0.83
40,,,,,-1.5,0.87,1.5,0.8,123.5,0.91,123.5,0.77,123.5,,1,,1,,3,,11,,7,,2,4,3,,53.8,,38,39,0,1,2,27,0,2.01807E+13,11077,0.83,0.83
41,,,,,-1.5,0.87,1.5,0.8,123.5,0.91,123.5,0.77,123.5,,1,,1,,3,,11,,7,,2,4,3,,53.8,,38,39,0,1,2,27,0,2.01807E+13,11077,0.83,0.83
42,,,,,-1.5,0.87,1.5,0.8,125.5,0.8,123.5,0.87,125.5,,0.77,^,1,,3,,11,,7,,2,4,3,,53.8,,38,39,0,1,2,27,0,2.01807E+13,21086^11077,0.83,0.83
43,,,,,-1.5,0.87,1.5,0.8,125.5,0.8,125.5,0.87,125.5,,0.91,^,1,,3,,11,,7,,2,4,3,,53.8,,38,39,0,1,2,27,0,2.01807E+13,21086^11077,0.83,0.83
44,,,,,-1.5,0.91,1.5,0.77,125.5,0.83,125.5,0.83,125.5,,0.8,1:02,1,,3,,11,,7,,2,4,3,,53.8,,38,39,0,1,2,27,0,2.01807E+13,11078,0.83,0.83
45,,,,,-1.5,0.91,1.5,0.77,125.5,0.83,125.5,0.83,125.5,,0.87,1:02,1,,3,,11,,7,,2,4,3,,53.8,39,39,39,0,1,2,27,0,2.01807E+13,11078,0.83,0.83
46,,,,,-1.5,1,1.5,0.71,126.5,0.8,125.5,0.87,126.5,,0.83,1:2^2:2,1,,3,,11,8,7,,2,4,3,57.1,53.8,39,39,39,0,1,2,27,0,2.01807E+13,11079^11078,0.83,0.83
47,,,,,-1.5,1,1.5,0.71,126.5,0.8,126.5,0.87,126.5,,0.83,1:2^2:2,1,,3,,11,8,7,,2,4,3,57.1,53.8,40,40,39,0,1,2,27,0,2.01807E+13,11079^11078,0.83,0.83
48,,,,,1.5,0.71,-1.5,0.71,126.5,0.8,126.5,0.87,1.5,,0.83,1:2^2:2,1,,3,,11,8,7,,2,4,3,57.1,53.8,40,40,39,0,1,2,27,0,2.01807E+13,11079^11078,0.83,0.83
49,,,,,1.5,0.71,-1.5,1,126.5,0.8,126.5,0.87,-1.5,,0.83,2:2^,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,2,27,1,2.01807E+13,11079^21077,0.83,0.83
50,,,,,1.5,0.71,-1.5,1,126.5,0.77,126.5,0.91,-1.5,,0.83,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,2,24,1,2.01807E+13,21077,0.83,0.83
51,,,,,1.5,0.71,-1.5,1,126.5,0.77,126.5,0.91,-1.5,,0.83,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,2,24,0,2.01807E+13,21077,0.83,0.83
