,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
101,,,第4节,第4节,-17.5,0.8,17.5,0.87,146.5,0.83,146.5,0.83,-17.5,4.0,,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,2.0,73.7,76.5,67.0,47.0,1.0,1,8.0,6.0,1.0,20180709041705.0,11077.0
102,,,第4节,第4节,-17.5,0.8,17.5,0.87,146.5,0.83,146.5,0.83,-17.5,4.0,,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,2.0,73.7,76.5,67.0,47.0,1.0,1,8.0,6.0,1.0,20180709041705.0,11077.0
103,,,第4节,第4节,-17.5,0.8,17.5,0.87,146.5,0.83,146.5,0.83,-17.5,4.0,,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,2.0,73.7,76.5,67.0,47.0,1.0,1,8.0,6.0,1.0,20180709041705.0,11077.0
104,,,第4节,第4节,-17.5,0.8,17.5,0.87,146.5,0.83,146.5,0.83,-17.5,4.0,,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,2.0,73.7,76.5,67.0,47.0,1.0,1,7.0,55.0,0.0,20180709041705.0,11077.0
105,,,第4节,第4节,-17.5,0.8,17.5,0.87,145.5,1.0,145.5,0.71,145.5,4.0,,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,2.0,73.7,76.5,67.0,47.0,1.0,1,7.0,55.0,0.0,20180709041705.0,11077.0
106,,,第4节,第4节,-17.5,0.87,17.5,0.8,145.5,1.0,145.5,0.71,145.5,4.0,,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,3.0,73.7,76.5,67.0,47.0,1.0,1,7.0,55.0,0.0,20180709041705.0,21086.0
107,,,第4节,第4节,-17.5,0.87,17.5,0.8,145.5,1.0,145.5,0.71,145.5,4.0,,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,3.0,73.7,76.5,67.0,47.0,0.0,1,7.0,55.0,0.0,20180709041705.0,11077.0
108,,,第4节,第4节,-17.5,0.87,17.5,0.8,145.5,1.0,145.5,0.71,145.5,4.0,,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,3.0,73.7,76.5,67.0,47.0,0.0,1,7.0,55.0,0.0,20180709041705.0,11077.0
109,,,第4节,第4节,-17.5,0.87,17.5,0.8,145.5,1.0,145.5,0.71,145.5,4.0,,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,3.0,73.7,76.5,67.0,47.0,0.0,1,7.0,55.0,0.0,20180709041705.0,11077.0
110,,,第4节,第4节,-17.5,0.87,17.5,0.8,147.5,0.83,147.5,0.83,147.5,4.0,1:2,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,3.0,73.7,76.5,67.0,47.0,0.0,1,7.0,55.0,0.0,20180709041705.0,11078.0
111,,,第4节,第4节,-17.5,0.87,17.5,0.87,147.5,0.83,147.5,0.83,147.5,4.0,1:2,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,3.0,73.7,76.5,67.0,47.0,0.0,1,7.0,55.0,0.0,20180709041705.0,11078.0
112,,,第4节,第4节,-17.5,0.8,16.5,0.87,147.5,0.83,147.5,0.83,16.5,4.0,1:2,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,3.0,73.7,76.5,67.0,47.0,0.0,1,7.0,55.0,0.0,20180709041705.0,11078.0
113,,,第4节,第4节,-16.5,0.8,16.5,0.87,147.5,0.83,147.5,0.83,-16.5,4.0,1:2,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,3.0,70.0,76.5,67.0,47.0,0.0,1,7.0,55.0,0.0,20180709041705.0,11080.0
114,,,第4节,第4节,-16.5,0.8,16.5,0.87,146.5,0.83,146.5,0.83,146.5,4.0,2:2,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,3.0,70.0,76.5,67.0,47.0,0.0,1,7.0,55.0,0.0,20180709041705.0,11078.0
115,,,第4节,第4节,-16.5,0.8,16.5,0.83,146.5,0.83,146.5,0.83,146.5,4.0,2:2,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,3.0,70.0,76.5,67.0,47.0,0.0,1,7.0,55.0,0.0,20180709041705.0,11078.0
116,,,第4节,第4节,-16.5,0.83,17.5,0.83,146.5,0.83,146.5,0.83,17.5,4.0,2:2,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,3.0,70.0,76.5,67.0,47.0,0.0,1,7.0,55.0,0.0,20180709041705.0,11078.0
117,,,第4节,第4节,-17.5,0.83,17.5,0.83,146.5,0.83,146.5,0.83,-17.5,4.0,2:2,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,3.0,66.7,76.5,67.0,47.0,0.0,1,7.0,55.0,1.0,20180709041747.0,11080.0
118,,,第4节,第4节,-17.5,0.83,17.5,0.83,145.5,1.0,145.5,0.71,145.5,4.0,,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,3.0,66.7,76.5,67.0,47.0,0.0,1,7.0,55.0,1.0,20180709041747.0,21077.0
119,,,第4节,第4节,-17.5,0.83,17.5,0.77,145.5,1.0,145.5,0.71,145.5,4.0,,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,3.0,66.7,76.5,67.0,47.0,0.0,1,7.0,55.0,1.0,20180709041747.0,21077.0
120,,,第4节,第4节,-17.5,0.91,18.5,0.77,145.5,1.0,145.5,0.71,18.5,4.0,,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,3.0,66.7,76.5,67.0,47.0,0.0,1,7.0,55.0,1.0,20180709041747.0,21077.0
121,,,第4节,第4节,-18.5,0.91,18.5,0.77,145.5,1.0,145.5,0.71,-18.5,4.0,,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,3.0,66.7,76.5,67.0,47.0,1.0,1,7.0,55.0,1.0,20180709041747.0,21077.0
122,,,第4节,第4节,-18.5,0.91,18.5,0.77,145.5,1.0,145.5,0.71,-18.5,4.0,,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,3.0,66.7,76.5,67.0,47.0,1.0,1,7.0,55.0,1.0,20180709041747.0,21077.0
123,,,第4节,第4节,-18.5,0.91,18.5,0.77,145.5,1.0,145.5,0.71,-18.5,4.0,,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,3.0,66.7,76.5,67.0,47.0,1.0,1,7.0,55.0,1.0,20180709041747.0,21077.0
124,,,第4节,第4节,-18.5,0.91,18.5,0.77,145.5,1.0,145.5,0.71,-18.5,4.0,,,3,3.0,10.0,21.0,14.0,13.0,6,5,0.0,3.0,66.7,76.5,67.0,47.0,1.0,1,7.0,44.0,0.0,20180709041747.0,21077.0
125,,,第4节,第4节,-18.5,0.91,18.5,0.77,145.5,0.71,145.5,1.0,-18.5,4.0,,,3,3.0,10.0,21.0,14.0,13.0,6,5,1.0,3.0,66.7,76.5,67.0,47.0,1.0,1,7.0,44.0,0.0,20180709041747.0,11086.0
126,,,第4节,第4节,-18.5,0.91,18.5,0.77,145.5,0.71,145.5,1.0,-18.5,4.0,,,3,3.0,10.0,21.0,14.0,13.0,6,5,1.0,3.0,66.7,76.5,67.0,47.0,0.0,1,7.0,44.0,0.0,20180709041747.0,21077.0
127,,,第4节,第4节,-18.5,0.91,18.5,0.77,145.5,0.71,145.5,1.0,-18.5,4.0,,,3,3.0,10.0,21.0,14.0,13.0,6,5,1.0,3.0,66.7,76.5,67.0,47.0,0.0,1,7.0,44.0,0.0,20180709041747.0,21077.0
128,,,第4节,第4节,-18.5,0.91,18.5,0.77,145.5,0.71,145.5,1.0,-18.5,4.0,,,3,3.0,10.0,21.0,14.0,13.0,6,5,1.0,3.0,66.7,76.5,67.0,47.0,0.0,1,7.0,44.0,0.0,20180709041747.0,21077.0
129,,,第4节,第4节,-18.5,0.91,18.5,0.77,146.5,0.83,146.5,0.83,146.5,4.0,1:2,,3,3.0,10.0,21.0,14.0,13.0,6,5,1.0,3.0,66.7,76.5,67.0,47.0,0.0,1,7.0,44.0,0.0,20180709041747.0,21078.0
130,,,第4节,第4节,-18.5,0.83,18.5,0.83,146.5,0.83,146.5,0.83,146.5,4.0,1:2,,3,3.0,10.0,21.0,14.0,14.0,6,5,1.0,3.0,66.7,77.8,67.0,68.0,0.0,1,7.0,44.0,0.0,20180709041747.0,21079.0
131,,,第4节,第4节,-18.5,0.83,18.5,0.83,146.5,0.83,146.5,0.83,146.5,4.0,2:2,,3,3.0,10.0,21.0,14.0,14.0,6,5,1.0,3.0,66.7,77.8,68.0,47.0,0.0,1,7.0,44.0,0.0,20180709041747.0,21078.0
132,,,第4节,第4节,-18.5,0.83,18.5,0.83,146.5,0.83,146.5,0.83,146.5,4.0,2:2,,3,3.0,10.0,21.0,14.0,14.0,6,5,1.0,3.0,66.7,77.8,68.0,69.0,0.0,1,7.0,44.0,0.0,20180709041747.0,21078.0
133,,,第4节,第4节,-18.5,0.83,18.5,0.83,146.5,0.83,146.5,0.83,146.5,4.0,2:2,,3,3.0,10.0,21.0,14.0,14.0,6,5,1.0,3.0,66.7,77.8,69.0,47.0,0.0,1,7.0,44.0,0.0,20180709041747.0,21078.0
134,,,第4节,第4节,-18.5,0.83,18.5,0.83,147.5,0.83,147.5,0.83,147.5,4.0,2:2,,3,3.0,10.0,21.0,14.0,14.0,6,5,1.0,3.0,66.7,77.8,69.0,47.0,0.0,1,7.0,44.0,0.0,20180709041747.0,21078.0
135,,,第4节,第4节,-18.5,0.83,18.5,0.83,147.5,0.83,147.5,0.83,147.5,4.0,2:2,,3,3.0,10.0,21.0,14.0,14.0,6,5,1.0,3.0,66.7,77.8,69.0,47.0,0.0,1,7.0,44.0,0.0,20180709041747.0,21078.0
136,,,第4节,第4节,-18.5,0.83,19.5,0.83,147.5,0.83,147.5,0.83,19.5,4.0,2:2,,3,3.0,10.0,21.0,14.0,14.0,6,5,1.0,3.0,66.7,77.8,69.0,47.0,0.0,1,7.0,44.0,0.0,20180709041747.0,21078.0
137,,,第4节,第4节,-19.5,0.83,19.5,0.83,147.5,0.83,146.5,0.83,-19.5,4.0,2:2,,3,3.0,10.0,21.0,14.0,14.0,6,5,1.0,3.0,66.7,77.8,69.0,47.0,0.0,1,7.0,44.0,0.0,20180709041747.0,21078.0
138,,,第4节,第4节,-19.5,0.83,19.5,0.83,146.5,0.83,146.5,0.83,146.5,4.0,2:2,,3,3.0,10.0,21.0,14.0,14.0,6,5,1.0,3.0,66.7,77.8,69.0,47.0,0.0,1,7.0,44.0,0.0,20180709041747.0,21078.0
139,,,第4节,第4节,-19.5,0.83,19.5,0.87,146.5,0.83,146.5,0.83,146.5,4.0,2:2,,3,3.0,10.0,21.0,14.0,14.0,6,5,1.0,3.0,66.7,77.8,69.0,47.0,0.0,1,7.0,44.0,0.0,20180709041747.0,21078.0
140,,,第4节,第4节,-19.5,0.8,18.5,0.87,146.5,0.83,146.5,0.83,18.5,4.0,2:2,,3,3.0,10.0,21.0,14.0,14.0,6,5,1.0,3.0,66.7,77.8,69.0,47.0,0.0,1,7.0,44.0,0.0,20180709041747.0,21078.0
141,,,第4节,第4节,-18.5,0.8,18.5,0.87,146.5,0.83,146.5,0.83,-18.5,4.0,2:2,,3,3.0,10.0,21.0,14.0,15.0,6,5,1.0,3.0,66.7,78.9,69.0,47.0,0.0,1,7.0,44.0,0.0,20180709041747.0,21079.0
142,,,第4节,第4节,-18.5,0.8,18.5,0.87,146.5,0.83,146.5,0.83,-18.5,4.0,,,3,3.0,10.0,21.0,14.0,15.0,6,5,1.0,3.0,66.7,78.9,69.0,47.0,1.0,1,7.0,44.0,0.0,20180709041747.0,11077.0
143,,,第4节,第4节,-18.5,0.8,18.5,0.87,146.5,0.83,146.5,0.83,-18.5,4.0,,,3,3.0,10.0,21.0,14.0,15.0,6,5,1.0,3.0,66.7,78.9,69.0,47.0,1.0,1,7.0,44.0,0.0,20180709041747.0,11077.0
144,,,第4节,第4节,-18.5,0.8,18.5,0.87,146.5,0.83,146.5,0.83,-18.5,4.0,,,3,3.0,10.0,21.0,14.0,15.0,6,5,1.0,3.0,66.7,78.9,69.0,47.0,1.0,1,7.0,44.0,0.0,20180709041747.0,11077.0
145,,,第4节,第4节,-18.5,0.8,18.5,0.87,146.5,0.83,146.5,0.83,-18.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,1.0,3.0,66.7,78.9,69.0,49.0,1.0,1,7.0,44.0,0.0,20180709041747.0,11074.0
146,,,第4节,第4节,-18.5,0.8,18.5,0.87,149.5,0.83,149.5,0.83,149.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,1.0,3.0,66.7,78.9,69.0,49.0,1.0,1,7.0,44.0,0.0,20180709041747.0,11074.0
147,,,第4节,第4节,-18.5,0.91,18.5,0.77,149.5,0.83,149.5,0.83,149.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,1.0,3.0,66.7,78.9,69.0,49.0,1.0,1,7.0,44.0,0.0,20180709041747.0,11074.0
148,,,第4节,第4节,-18.5,0.91,17.5,0.77,149.5,0.83,149.5,0.83,17.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,1.0,3.0,66.7,78.9,69.0,49.0,1.0,1,7.0,44.0,0.0,20180709041747.0,11074.0
149,,,第4节,第4节,-17.5,0.91,17.5,0.77,149.5,0.83,148.5,0.71,-17.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,1.0,3.0,66.7,78.9,69.0,49.0,1.0,1,7.0,44.0,0.0,20180709041747.0,11074.0
150,,,第4节,第4节,-17.5,0.91,17.5,0.77,148.5,1.0,148.5,0.71,148.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,1.0,3.0,66.7,78.9,69.0,49.0,1.0,1,7.0,44.0,0.0,20180709041747.0,11074.0
151,,,第4节,第4节,-17.5,0.91,17.5,0.77,148.5,1.0,148.5,0.71,148.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,1.0,3.0,66.7,78.9,69.0,49.0,1.0,1,7.0,39.0,0.0,20180709041747.0,11074.0
152,,,第4节,第4节,-17.5,0.91,17.5,0.77,148.5,1.0,148.5,0.71,148.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,1.0,3.0,66.7,78.9,69.0,49.0,1.0,1,7.0,39.0,1.0,20180709041920.0,11074.0
153,,,第4节,第4节,-17.5,0.91,18.5,0.77,148.5,0.83,148.5,0.83,18.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,1.0,3.0,66.7,78.9,69.0,49.0,1.0,1,7.0,39.0,1.0,20180709041920.0,21077.0
154,,,第4节,第4节,-18.5,0.91,18.5,0.77,148.5,0.83,148.5,0.83,-18.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,1.0,3.0,66.7,78.9,69.0,49.0,1.0,1,7.0,29.0,0.0,20180709041920.0,21077.0
155,,,第4节,第4节,-18.5,0.77,17.5,0.91,148.5,0.83,148.5,0.83,17.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,1.0,3.0,66.7,78.9,69.0,49.0,1.0,1,7.0,29.0,0.0,20180709041920.0,21077.0
156,,,第4节,第4节,-17.5,0.77,17.5,0.91,148.5,0.83,148.5,0.83,-17.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,2.0,3.0,66.7,78.9,69.0,49.0,1.0,1,7.0,29.0,0.0,20180709041920.0,11086.0
157,,,第4节,第4节,-17.5,0.91,18.5,0.77,148.5,0.83,148.5,0.83,18.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,2.0,3.0,66.7,78.9,69.0,49.0,1.0,1,7.0,29.0,0.0,20180709041920.0,21077.0
158,,,第4节,第4节,-18.5,0.91,18.5,0.77,148.5,0.83,148.5,0.83,-18.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,2.0,3.0,66.7,78.9,69.0,49.0,0.0,1,7.0,29.0,0.0,20180709041920.0,21077.0
159,,,第4节,第4节,-18.5,0.91,18.5,0.77,148.5,0.83,148.5,0.83,-18.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,2.0,3.0,66.7,78.9,69.0,49.0,0.0,1,7.0,29.0,0.0,20180709041920.0,21077.0
160,,,第4节,第4节,-18.5,0.91,18.5,0.77,148.5,0.83,148.5,0.83,-18.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,2.0,3.0,66.7,78.9,69.0,49.0,0.0,1,7.0,29.0,0.0,20180709041920.0,21077.0
161,,,第4节,第4节,-18.5,0.91,18.5,0.77,148.5,0.83,148.5,0.83,-18.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,2.0,3.0,66.7,78.9,69.0,49.0,0.0,1,7.0,29.0,1.0,20180709041955.0,21077.0
162,,,第4节,第4节,-18.5,0.91,18.5,0.77,148.5,0.83,148.5,0.83,-18.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,2.0,3.0,66.7,78.9,69.0,49.0,0.0,1,7.0,29.0,1.0,20180709041955.0,21077.0
163,,,第4节,第4节,-18.5,0.91,18.5,0.77,148.5,0.83,148.5,0.83,-18.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,2.0,3.0,66.7,78.9,69.0,49.0,0.0,1,7.0,23.0,0.0,20180709041955.0,21077.0
164,,,第4节,第4节,-18.5,0.91,18.5,0.77,147.5,0.83,147.5,0.83,147.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,2.0,3.0,66.7,78.9,69.0,49.0,0.0,1,7.0,23.0,0.0,20180709041955.0,21077.0
165,,,第4节,第4节,-18.5,0.91,18.5,0.77,147.5,0.83,147.5,0.83,147.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,2.0,3.0,66.7,78.9,69.0,49.0,1.0,1,7.0,23.0,0.0,20180709041955.0,21077.0
166,,,第4节,第4节,-18.5,0.91,18.5,0.77,147.5,0.83,147.5,0.83,147.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,2.0,3.0,66.7,78.9,69.0,49.0,1.0,1,7.0,23.0,0.0,20180709041955.0,21077.0
167,,,第4节,第4节,-18.5,0.91,18.5,0.77,147.5,0.83,147.5,0.83,147.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,2.0,3.0,66.7,78.9,69.0,49.0,1.0,1,7.0,23.0,0.0,20180709041955.0,21077.0
168,,,第4节,第4节,-18.5,0.91,18.5,0.77,148.5,0.83,148.5,0.83,148.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,2.0,3.0,66.7,78.9,69.0,49.0,1.0,1,7.0,23.0,0.0,20180709041955.0,21077.0
169,,,第4节,第4节,-18.5,0.83,18.5,0.83,148.5,0.83,148.5,0.83,148.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,69.0,49.0,1.0,1,7.0,23.0,0.0,20180709041955.0,11086.0
170,,,第4节,第4节,-18.5,0.83,18.5,0.83,148.5,0.83,148.5,0.83,148.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,69.0,49.0,0.0,1,7.0,23.0,0.0,20180709041955.0,21077.0
171,,,第4节,第4节,-18.5,0.83,18.5,0.83,148.5,0.83,148.5,0.83,148.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,69.0,49.0,0.0,1,7.0,23.0,0.0,20180709041955.0,21077.0
172,,,第4节,第4节,-18.5,0.83,18.5,0.83,148.5,0.83,148.5,0.83,148.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,69.0,49.0,0.0,1,7.0,23.0,0.0,20180709041955.0,21077.0
173,,,第4节,第4节,-18.5,0.83,18.5,0.83,148.5,0.83,148.5,0.83,148.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,69.0,49.0,0.0,1,7.0,23.0,1.0,20180709042013.0,21077.0
174,,,第4节,第4节,-18.5,0.83,18.5,0.83,147.5,0.83,147.5,0.83,147.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,69.0,49.0,0.0,1,7.0,23.0,1.0,20180709042013.0,21077.0
175,,,第4节,第4节,-18.5,0.83,18.5,0.83,147.5,0.83,147.5,0.83,147.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,69.0,49.0,0.0,1,7.0,21.0,0.0,20180709042013.0,21077.0
176,,,第4节,第4节,-18.5,0.83,18.5,0.83,147.5,0.83,147.5,0.83,147.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,69.0,49.0,0.0,1,7.0,21.0,0.0,20180709042013.0,21077.0
177,,,第4节,第4节,-18.5,0.83,18.5,0.83,147.5,0.83,147.5,0.83,147.5,4.0,,,3,3.0,11.0,21.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,69.0,49.0,0.0,1,7.0,21.0,1.0,20180709042019.0,21077.0
178,,,第4节,第4节,-18.5,0.83,18.5,0.83,147.5,0.83,147.5,0.83,147.5,4.0,,,3,4.0,11.0,21.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,69.0,72.0,0.0,1,7.0,21.0,1.0,20180709042019.0,21075.0
179,,,第4节,第4节,-18.5,0.83,18.5,0.83,147.5,0.83,147.5,0.83,147.5,4.0,,,3,4.0,11.0,21.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,72.0,49.0,0.0,1,7.0,21.0,1.0,20180709042019.0,11077.0
180,,,第4节,第4节,-18.5,0.83,18.5,0.83,150.5,0.83,150.5,0.83,150.5,4.0,,,3,4.0,11.0,21.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,72.0,49.0,0.0,1,7.0,21.0,1.0,20180709042019.0,11077.0
181,,,第4节,第4节,-18.5,0.83,18.5,0.8,150.5,0.83,150.5,0.83,150.5,4.0,,,3,4.0,11.0,21.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,72.0,49.0,0.0,1,7.0,21.0,1.0,20180709042019.0,11077.0
182,,,第4节,第4节,-18.5,0.87,20.5,0.8,150.5,0.83,150.5,0.83,20.5,4.0,,,3,4.0,11.0,21.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,72.0,49.0,0.0,1,7.0,21.0,1.0,20180709042019.0,11077.0
183,,,第4节,第4节,-20.5,0.87,20.5,0.8,150.5,0.83,150.5,0.83,-20.5,4.0,,,3,4.0,12.0,21.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,51.0,49.0,0.0,1,7.0,21.0,1.0,20180709042019.0,11074.0
184,,,第4节,第4节,-20.5,0.87,20.5,0.8,150.5,0.83,150.5,0.83,-20.5,4.0,,,3,4.0,12.0,21.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,72.0,51.0,0.0,1,7.0,21.0,1.0,20180709042019.0,21077.0
185,,,第4节,第4节,-20.5,0.87,20.5,0.8,151.5,0.83,151.5,0.83,151.5,4.0,,,3,4.0,12.0,21.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,72.0,51.0,0.0,1,7.0,21.0,1.0,20180709042019.0,21077.0
186,,,第4节,第4节,-20.5,0.87,20.5,0.8,151.5,0.83,151.5,0.83,151.5,4.0,,,3,4.0,12.0,21.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,72.0,51.0,0.0,1,7.0,21.0,1.0,20180709042019.0,21077.0
187,,,第4节,第4节,-20.5,0.87,19.5,0.8,151.5,0.83,151.5,0.83,19.5,4.0,,,3,4.0,12.0,21.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,72.0,51.0,0.0,1,7.0,21.0,1.0,20180709042019.0,21077.0
188,,,第4节,第4节,-19.5,0.87,19.5,0.8,151.5,0.83,151.5,0.83,-19.5,4.0,,,3,4.0,12.0,22.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,72.0,74.0,0.0,1,7.0,21.0,1.0,20180709042019.0,21074.0
189,,,第4节,第4节,-19.5,0.87,19.5,0.8,151.5,0.83,151.5,0.83,-19.5,4.0,,,3,4.0,12.0,22.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,74.0,51.0,0.0,1,7.0,21.0,1.0,20180709042019.0,11077.0
190,,,第4节,第4节,-19.5,0.87,19.5,0.8,152.5,0.83,152.5,0.83,152.5,4.0,,,3,4.0,12.0,22.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,74.0,51.0,0.0,1,7.0,21.0,1.0,20180709042019.0,11077.0
191,,,第4节,第4节,-19.5,0.87,19.5,0.8,152.5,0.83,152.5,0.83,152.5,4.0,,,3,4.0,12.0,22.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,74.0,51.0,0.0,1,7.0,21.0,1.0,20180709042019.0,11077.0
192,,,第4节,第4节,-19.5,0.87,20.5,0.8,152.5,0.83,152.5,0.83,20.5,4.0,,,3,4.0,12.0,22.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,74.0,51.0,0.0,1,7.0,21.0,1.0,20180709042019.0,11077.0
193,,,第4节,第4节,-20.5,0.87,20.5,0.8,152.5,0.83,151.5,1.0,-20.5,4.0,,,3,4.0,12.0,22.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,74.0,51.0,0.0,1,7.0,21.0,1.0,20180709042019.0,21077.0
194,,,第4节,第4节,-20.5,0.87,20.5,0.8,151.5,0.71,151.5,1.0,151.5,4.0,,,3,4.0,12.0,22.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,74.0,51.0,0.0,1,7.0,21.0,1.0,20180709042019.0,21077.0
195,,,第4节,第4节,-20.5,0.87,20.5,0.8,151.5,0.71,151.5,1.0,151.5,4.0,,,3,4.0,12.0,22.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,74.0,51.0,0.0,1,7.0,21.0,1.0,20180709042019.0,21077.0
196,,,第4节,第4节,-20.5,0.87,21.5,0.8,151.5,0.71,151.5,1.0,21.5,4.0,,,3,4.0,12.0,22.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,74.0,51.0,0.0,1,7.0,21.0,1.0,20180709042019.0,21077.0
197,,,第4节,第4节,-21.5,0.87,21.5,0.8,151.5,0.71,150.5,0.83,-21.5,4.0,,,3,4.0,12.0,22.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,74.0,51.0,0.0,1,7.0,21.0,1.0,20180709042019.0,11077.0
198,,,第4节,第4节,-21.5,0.87,21.5,0.8,150.5,0.83,150.5,0.83,150.5,4.0,,,3,4.0,12.0,22.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,74.0,51.0,0.0,1,7.0,21.0,1.0,20180709042019.0,11077.0
199,,,第4节,第4节,-21.5,0.87,21.5,0.8,150.5,0.83,150.5,0.83,150.5,4.0,,,3,4.0,12.0,22.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,74.0,51.0,0.0,1,7.0,21.0,1.0,20180709042019.0,11077.0
200,,,第4节,第4节,-21.5,0.87,20.5,0.8,150.5,0.83,150.5,0.83,20.5,4.0,,,3,4.0,12.0,22.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,74.0,51.0,0.0,1,7.0,21.0,1.0,20180709042019.0,11077.0
201,,,第4节,第4节,-20.5,0.87,20.5,0.8,150.5,0.83,150.5,0.83,-20.5,4.0,,,3,4.0,12.0,22.0,14.0,15.0,6,5,3.0,3.0,66.7,78.9,74.0,51.0,0.0,1,6.0,21.0,0.0,20180709042019.0,11077.0
