,AM,AS,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HO,LM,MD,PG,PI,RO,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
158,,,Q2,1.0,2nd Quarter,-3.5,0.9090909090909091,3.5,0.7692307692307693,86.5,0.8333333333333334,86.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,3.0,5.0,1.0,20181021003751.0,11077.0,0.4166666666666667,1.7
159,,,Q2,1.0,2nd Quarter,-3.5,0.9090909090909091,3.5,0.7692307692307693,86.5,0.8,86.5,0.8695652173913043,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,2.0,56.0,1.0,20181021003759.0,11077.0,0.4166666666666667,1.7
160,,,Q2,1.0,2nd Quarter,-3.5,0.9090909090909091,3.5,0.7692307692307693,84.5,0.8333333333333334,84.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,2.0,48.0,1.0,20181021003807.0,11077.0,0.4166666666666667,1.7
161,,,Q2,1.0,2nd Quarter,-3.5,0.9090909090909091,3.5,0.7692307692307693,84.5,0.8333333333333334,84.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,2.0,46.0,1.0,20181021003810.0,11095.0,0.4166666666666667,1.7
162,,,Q2,1.0,2nd Quarter,-3.5,0.9090909090909091,3.5,0.7692307692307693,84.5,0.8333333333333334,84.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,2.0,41.0,1.0,20181021003815.0,11077.0,0.4166666666666667,1.7
163,,,Q2,1.0,2nd Quarter,-3.5,0.7692307692307693,3.5,0.9090909090909091,83.5,0.8695652173913043,83.5,0.8,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,2.0,32.0,1.0,20181021003824.0,11077.0,0.4166666666666667,1.7
164,,,Q2,1.0,2nd Quarter,-3.5,0.7692307692307693,3.5,0.9090909090909091,83.5,0.8333333333333334,83.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,2.0,24.0,1.0,20181021003832.0,11077.0,0.4166666666666667,1.7
165,,,Q2,1.0,2nd Quarter,-3.5,0.7692307692307693,3.5,0.9090909090909091,83.5,0.8,83.5,0.8695652173913043,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,2.0,16.0,1.0,20181021003840.0,11077.0,0.4166666666666667,1.7
166,,,Q2,1.0,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,85.5,0.8333333333333334,85.5,0.8333333333333334,1.0,13.0,2.0,^,0.0,1.0,0,0.0,7.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,15,14.0,0,1,2.0,13.0,1.0,20181021003844.0,11074^21077,0.5263157894736842,1.4
167,,,Q2,1.0,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,85.5,0.7692307692307693,85.5,0.9090909090909091,1.0,13.0,2.0,,0.0,1.0,0,0.0,7.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,15,14.0,0,1,2.0,4.0,1.0,20181021003852.0,21077.0,0.5263157894736842,1.4
168,,,Q2,1.0,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,85.5,0.7692307692307693,85.5,0.9090909090909091,1.0,14.0,2.0,,0.0,1.0,0,0.0,7.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,15,14.0,0,1,1.0,56.0,1.0,20181021003900.0,21077.0,0.5263157894736842,1.4
169,,,Q2,1.0,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,85.5,0.7692307692307693,85.5,0.9090909090909091,1.0,14.0,2.0,,0.0,1.0,0,0.0,7.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,15,14.0,0,1,1.0,56.0,1.0,20181021003901.0,21094.0,0.5263157894736842,1.4
170,,,Q2,1.0,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,85.5,0.7692307692307693,85.5,0.9090909090909091,1.0,14.0,2.0,,0.0,1.0,0,0.0,7.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,15,14.0,0,1,1.0,51.0,1.0,20181021003904.0,11077.0,0.5263157894736842,1.4
171,,,Q2,1.0,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,83.5,0.8695652173913043,83.5,0.8,1.0,14.0,2.0,,0.0,1.0,0,0.0,7.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,15,14.0,0,1,1.0,42.0,1.0,20181021003912.0,11077.0,0.5263157894736842,1.4
172,,,Q2,1.0,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,83.5,0.8695652173913043,83.5,0.8,1.0,14.0,2.0,,0.0,1.0,0,0.0,7.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,15,14.0,0,1,1.0,39.0,1.0,20181021003917.0,11094.0,0.5263157894736842,1.4
173,,,Q2,1.0,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,83.5,0.8333333333333334,83.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,7.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,15,14.0,0,1,1.0,34.0,1.0,20181021003922.0,21077.0,0.5263157894736842,1.4
174,,,Q2,1.0,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,83.5,0.8,83.5,0.8695652173913043,1.0,14.0,2.0,,0.0,1.0,0,0.0,7.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,15,14.0,0,1,1.0,25.0,1.0,20181021003931.0,21077.0,0.5263157894736842,1.4
175,,,Q2,1.0,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,82.5,0.8695652173913043,82.5,0.8,1.0,14.0,2.0,,0.0,1.0,0,0.0,7.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,15,14.0,0,1,1.0,21.0,1.0,20181021003937.0,21095.0,0.5263157894736842,1.4
176,,,Q2,1.0,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,82.5,0.8333333333333334,82.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,7.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,15,14.0,0,1,1.0,17.0,1.0,20181021003939.0,21077.0,0.5263157894736842,1.4
177,,,Q2,1.0,2nd Quarter,-4.5,0.8333333333333334,4.5,0.8333333333333334,86.5,0.8,86.5,0.8695652173913043,1.0,14.0,2.0,^,0.0,1.0,0,1.0,7.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,15,17.0,0,1,1.0,15.0,1.0,20181021003942.0,21075^11077,0.35714285714285715,2.05
178,,,Q2,1.0,2nd Quarter,-4.5,0.8333333333333334,4.5,0.8333333333333334,85.5,0.8695652173913043,85.5,0.8,1.0,14.0,2.0,,0.0,1.0,0,1.0,7.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,15,17.0,0,1,1.0,6.0,1.0,20181021003950.0,11077.0,0.35714285714285715,2.05
179,,,Q2,1.0,2nd Quarter,-4.5,0.8333333333333334,4.5,0.8333333333333334,85.5,0.8333333333333334,85.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,1.0,7.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,15,17.0,0,1,0.0,58.0,1.0,20181021003959.0,11077.0,0.35714285714285715,2.05
180,,,Q2,1.0,2nd Quarter,-4.5,0.8333333333333334,4.5,0.8333333333333334,84.5,0.8695652173913043,84.5,0.8,1.0,14.0,2.0,,0.0,1.0,0,1.0,7.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,15,17.0,0,1,0.0,50.0,1.0,20181021004007.0,11077.0,0.35714285714285715,2.05
181,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,87.5,0.8333333333333334,87.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,1.0,8.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,17,17.0,0,1,0.0,49.0,1.0,20181021004007.0,21077.0,0.45454545454545453,1.6
182,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,86.5,0.9090909090909091,86.5,0.7692307692307693,1.0,14.0,2.0,,0.0,1.0,0,1.0,8.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,17,17.0,0,1,0.0,40.0,1.0,20181021004016.0,21077.0,0.45454545454545453,1.6
183,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,86.5,0.8333333333333334,86.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,1.0,8.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,17,17.0,0,1,0.0,32.0,1.0,20181021004024.0,21077.0,0.45454545454545453,1.6
184,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,86.5,0.8333333333333334,86.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,1.0,8.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,17,17.0,0,1,0.0,28.0,1.0,20181021004029.0,21077.0,0.45454545454545453,1.6
185,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,86.5,0.8333333333333334,86.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,1.0,8.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,17,17.0,0,1,0.0,28.0,1.0,20181021004029.0,21094.0,0.45454545454545453,1.6
186,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,86.5,0.8333333333333334,86.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,1.0,8.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,17,17.0,0,1,0.0,24.0,0.0,20181021004031.0,21094.0,0.45454545454545453,1.6
187,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,86.5,0.8333333333333334,86.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,1.0,8.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,17,17.0,0,1,0.0,24.0,1.0,20181021004050.0,21094.0,0.45454545454545453,1.6
188,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,85.5,0.8695652173913043,85.5,0.8,1.0,14.0,2.0,,0.0,1.0,0,1.0,8.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,17,17.0,0,1,0.0,16.0,0.0,20181021004052.0,21094.0,0.45454545454545453,1.6
189,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,85.5,0.8695652173913043,85.5,0.8,1.0,14.0,2.0,,0.0,1.0,0,1.0,8.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,17,17.0,0,1,0.0,16.0,1.0,20181021004101.0,21094.0,0.45454545454545453,1.6
190,,,Q2,1.0,2nd Quarter,-1.5,0.8,1.5,0.8695652173913043,87.5,0.8695652173913043,87.5,0.8,1.0,14.0,2.0,^,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,19,17.0,0,1,0.0,9.0,1.0,20181021004108.0,11074^21077,0.6666666666666666,1.1
191,,,Q2,1.0,2nd Quarter,-1.5,0.8,1.5,0.8695652173913043,87.5,0.8333333333333334,87.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,19,17.0,0,1,0.0,2.0,0.0,20181021004113.0,21077.0,0.6666666666666666,1.1
192,,,Q2,1.0,2nd Quarter,-1.5,0.8,1.5,0.8695652173913043,87.5,0.8333333333333334,87.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,19,17.0,0,1,0.0,2.0,1.0,20181021004119.0,21077.0,0.6666666666666666,1.1
193,,,Q2,1.0,2nd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,87.5,0.8333333333333334,87.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,19,17.0,0,1,0.0,0.0,0.0,20181021004120.0,21077.0,0.6666666666666666,1.1
194,,,Q2,1.0,2nd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,87.5,0.8333333333333334,87.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,19,17.0,0,1,0.0,0.0,0.0,20181021004121.0,21077.0,0.6666666666666666,1.1
195,,,Q3,1.0,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,87.5,0.8333333333333334,87.5,0.8333333333333334,1.0,14.0,3.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,10.0,0.0,0.0,20181021004121.0,1083.0,0.6666666666666666,1.1
196,,,Q3,1.0,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,85.5,0.8333333333333334,85.5,0.8333333333333334,1.0,14.0,3.0,^,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,10.0,0.0,1.0,20181021004859.0,01089^21077,0.6666666666666666,1.1
197,,,Q3,1.0,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,85.5,0.8,85.5,0.8695652173913043,1.0,14.0,3.0,^,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,9.0,51.0,1.0,20181021004908.0,01089^21077,0.6666666666666666,1.1
198,,,Q3,1.0,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,84.5,0.8695652173913043,84.5,0.8,1.0,14.0,3.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,9.0,48.0,1.0,20181021004912.0,21095.0,0.6666666666666666,1.1
199,,,Q3,1.0,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,84.5,0.8333333333333334,84.5,0.8333333333333334,1.0,14.0,3.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,9.0,43.0,1.0,20181021004915.0,11077.0,0.7142857142857143,1.0
200,,,Q3,1.0,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,84.5,0.8333333333333334,84.5,0.8333333333333334,1.0,14.0,3.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,9.0,34.0,1.0,20181021004923.0,11077.0,0.7142857142857143,1.0
201,,,Q3,1.0,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,83.5,0.8695652173913043,83.5,0.8,1.0,14.0,3.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,9.0,26.0,1.0,20181021004932.0,11077.0,0.7142857142857143,1.0
202,,,Q3,1.0,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,83.5,0.8695652173913043,83.5,0.8,1.0,14.0,3.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,9.0,21.0,1.0,20181021004939.0,21077.0,0.7142857142857143,1.0
203,,,Q3,1.0,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,83.5,0.8695652173913043,83.5,0.8,1.0,14.0,3.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,9.0,19.0,0.0,20181021004940.0,21077.0,0.7142857142857143,1.0
204,,,Q3,1.0,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,83.5,0.8695652173913043,83.5,0.8,1.0,14.0,3.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,9.0,18.0,0.0,20181021004940.0,21077.0,0.7142857142857143,1.0
205,,,Q3,1.0,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,83.5,0.8,83.5,0.8695652173913043,1.0,14.0,3.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,9.0,10.0,0.0,20181021004956.0,21077.0,0.7142857142857143,1.0
206,,,Q3,1.0,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,82.5,0.9090909090909091,82.5,0.7692307692307693,1.0,14.0,3.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,9.0,7.0,0.0,20181021005001.0,21095.0,0.7142857142857143,1.0
207,,,Q3,1.0,3rd Quarter,-1.5,0.8695652173913043,1.5,0.8,82.5,0.8333333333333334,82.5,0.8333333333333334,1.0,14.0,3.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,9.0,2.0,0.0,20181021005004.0,11077.0,0.7142857142857143,1.0
208,,,Q3,1.0,3rd Quarter,-1.5,0.8695652173913043,1.5,0.8,82.5,0.8333333333333334,82.5,0.8333333333333334,1.0,14.0,3.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,8.0,53.0,0.0,20181021005012.0,11077.0,0.7142857142857143,1.0
209,,,Q3,1.0,3rd Quarter,-1.5,0.8695652173913043,1.5,0.8,82.5,0.8,82.5,0.8695652173913043,1.0,14.0,3.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,8.0,51.0,0.0,20181021005016.0,11095.0,0.7142857142857143,1.0
210,,,Q3,1.0,3rd Quarter,-1.5,0.8695652173913043,1.5,0.8,81.5,0.9090909090909091,81.5,0.7692307692307693,1.0,14.0,3.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,8.0,47.0,0.0,20181021005019.0,11077.0,0.7142857142857143,1.0
211,,,Q3,1.0,3rd Quarter,-1.5,0.8695652173913043,1.5,0.8,81.5,0.8695652173913043,81.5,0.8,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,8.0,44.0,0.0,20181021005022.0,11077.0,0.7142857142857143,1.0
212,,,Q3,1.0,3rd Quarter,-1.5,0.8695652173913043,1.5,0.8,81.5,0.8695652173913043,81.5,0.8,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,8.0,44.0,1.0,20181021005025.0,11077.0,0.7142857142857143,1.0
213,,,Q3,1.0,3rd Quarter,-1.5,0.8695652173913043,1.5,0.8,81.5,0.8333333333333334,81.5,0.8333333333333334,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,8.0,39.0,1.0,20181021005031.0,11095.0,0.7142857142857143,1.0
214,,,Q3,1.0,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,81.5,0.8,81.5,0.8695652173913043,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,8.0,32.0,1.0,20181021005037.0,21077.0,0.6666666666666666,1.1
215,,,Q3,1.0,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,81.5,0.8,81.5,0.8695652173913043,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,8.0,31.0,1.0,20181021005039.0,21095.0,0.6666666666666666,1.1
216,,,Q3,1.0,3rd Quarter,-1.5,0.8333333333333334,1.5,0.8333333333333334,80.5,0.9090909090909091,80.5,0.7692307692307693,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,6.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,17.0,0,1,8.0,25.0,1.0,20181021005044.0,21077.0,0.6666666666666666,1.1
217,,,Q3,1.0,3rd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,80.5,0.9090909090909091,80.5,0.7692307692307693,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,7.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,19.0,0,1,8.0,24.0,1.0,20181021005046.0,11077.0,0.6666666666666666,1.1
218,,,Q3,1.0,3rd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,82.5,0.8695652173913043,82.5,0.8,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,7.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,19.0,0,1,8.0,15.0,1.0,20181021005054.0,11077.0,0.6666666666666666,1.1
219,,,Q3,1.0,3rd Quarter,-3.5,0.8695652173913043,3.5,0.8,82.5,0.8333333333333334,82.5,0.8333333333333334,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,7.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,19.0,0,1,8.0,9.0,1.0,20181021005101.0,21077.0,0.45454545454545453,1.6
220,,,Q3,1.0,3rd Quarter,-3.5,0.8695652173913043,3.5,0.8,82.5,0.8333333333333334,82.5,0.8333333333333334,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,7.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,19.0,0,1,8.0,9.0,1.0,20181021005107.0,21077.0,0.45454545454545453,1.6
221,,,Q3,1.0,3rd Quarter,-4.5,0.8695652173913043,4.5,0.8,84.5,0.8333333333333334,84.5,0.8333333333333334,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,7.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,21.0,0,1,8.0,0.0,1.0,20181021005109.0,21077.0,0.37037037037037035,1.95
222,,,Q3,1.0,3rd Quarter,-4.5,0.8695652173913043,4.5,0.8,84.5,0.8333333333333334,84.5,0.8333333333333334,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,7.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,21.0,0,1,7.0,59.0,1.0,20181021005110.0,11077.0,0.37037037037037035,1.95
223,,,Q3,1.0,3rd Quarter,-4.5,0.8695652173913043,4.5,0.8,84.5,0.8,84.5,0.8695652173913043,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,7.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,21.0,0,1,7.0,51.0,1.0,20181021005118.0,11077.0,0.37037037037037035,1.95
224,,,Q3,1.0,3rd Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,83.5,0.8695652173913043,83.5,0.8,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,7.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,21.0,0,1,7.0,45.0,1.0,20181021005124.0,11095.0,0.37037037037037035,1.95
225,,,Q3,1.0,3rd Quarter,-4.5,0.7692307692307693,4.5,0.9090909090909091,83.5,0.8333333333333334,83.5,0.8333333333333334,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,7.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,21.0,0,1,7.0,42.0,1.0,20181021005126.0,11095.0,0.3125,2.3
226,,,Q3,1.0,3rd Quarter,-4.5,0.7692307692307693,4.5,0.9090909090909091,83.5,0.8333333333333334,83.5,0.8333333333333334,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,7.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,21.0,0,1,7.0,40.0,0.0,20181021005130.0,21077.0,0.30303030303030304,2.4
227,,,Q3,1.0,3rd Quarter,-4.5,0.7692307692307693,4.5,0.9090909090909091,83.5,0.8333333333333334,83.5,0.8333333333333334,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,7.0,1,2.0,4.0,4,0.0,0.0,33.3,50.0,19,21.0,0,1,7.0,38.0,0.0,20181021005132.0,21077.0,0.30303030303030304,2.4
228,,,Q3,1.0,3rd Quarter,-4.5,0.7692307692307693,4.5,0.9090909090909091,83.5,0.8333333333333334,83.5,0.8333333333333334,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,7.0,1,2.0,4.0,4,1.0,0.0,33.3,50.0,19,21.0,0,1,7.0,40.0,0.0,20181021005137.0,11086.0,0.30303030303030304,2.4
229,,,Q3,1.0,3rd Quarter,-5.5,0.8695652173913043,5.5,0.8,83.5,0.8333333333333334,83.5,0.8333333333333334,1.0,13.0,3.0,1:2,0.0,1.0,0,1.0,9.0,7.0,1,2.0,4.0,4,1.0,0.0,33.3,50.0,19,21.0,0,1,7.0,40.0,0.0,20181021005143.0,21078.0,0.30303030303030304,2.4
230,,,Q3,1.0,3rd Quarter,-5.5,0.8695652173913043,5.5,0.8,83.5,0.8333333333333334,83.5,0.8333333333333334,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,7.0,1,2.0,4.0,4,1.0,0.0,33.3,50.0,19,21.0,0,1,7.0,38.0,0.0,20181021005207.0,21095.0,0.30303030303030304,2.4
231,,,Q3,1.0,3rd Quarter,-4.5,0.7692307692307693,4.5,0.9090909090909091,83.5,0.8333333333333334,83.5,0.8333333333333334,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,7.0,1,2.0,4.0,4,1.0,0.0,33.3,50.0,19,21.0,0,1,7.0,38.0,1.0,20181021005207.0,21095.0,0.30303030303030304,2.4
232,,,Q3,1.0,3rd Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,83.5,0.8333333333333334,83.5,0.8333333333333334,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,7.0,1,2.0,4.0,4,1.0,0.0,33.3,50.0,19,21.0,0,1,7.0,35.0,1.0,20181021005211.0,11077.0,0.37037037037037035,1.95
233,,,Q3,1.0,3rd Quarter,-4.5,0.9090909090909091,4.5,0.7692307692307693,83.5,0.7692307692307693,83.5,0.9090909090909091,1.0,13.0,3.0,,0.0,1.0,0,1.0,9.0,7.0,1,2.0,4.0,4,1.0,0.0,33.3,50.0,19,21.0,0,1,7.0,30.0,1.0,20181021005217.0,11095.0,0.38461538461538464,1.85
