,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
1284,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1285,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1286,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1287,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1288,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1289,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1290,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1291,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1292,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1293,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1294,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1295,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1296,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1297,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1298,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1299,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1300,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1301,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1302,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1303,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1304,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1305,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1306,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1307,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1308,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1309,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1310,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1311,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1312,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1313,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1314,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1315,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1316,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1317,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1318,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1319,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1320,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1321,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1322,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1323,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1324,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1325,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1326,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1327,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1328,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1329,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1330,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1331,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1332,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1333,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1334,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1335,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1336,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1337,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1338,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1339,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1340,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1341,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1342,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1343,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1344,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1345,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1346,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1347,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1348,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1349,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1350,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1351,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1352,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1353,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1354,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1355,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1356,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1357,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1358,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1359,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1360,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1361,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1362,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1363,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1364,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1365,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1366,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1367,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1368,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1369,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1370,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1371,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1372,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1373,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1374,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1375,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1376,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1377,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1378,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
1379,4.0,12.5,0.0,-12.5,0.0,164.5,0.8333333333333334,164.5,0.8333333333333334,1.0,,0.0,10.0,6,26.0,23.0,5,14.0,2,2,6.0,3.0,83.3,63.6,89.0,77.0,0,1,0.0,0.0,0.0,20180919185721.0,1084.0,17.0,0.004
