,AM,AS,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HO,KC,LM,PG,PI,RO,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
87,,,,3.0,-8.5,0.8695652173913043,8.5,0.8695652173913043,203.5,0.8333333333333334,203.5,0.9090909090909091,,,22.0,1:2,1.0,,6.0,10.0,14.0,22.0,18.0,6.0,3.0,,3.0,4.0,90.0,,64.0,80.0,0,,1,0.0,24.0,0.0,20181109034638.0,11078.0,0.08695652173913043,7.0
88,,,,3.0,-9.5,0.8695652173913043,9.5,0.8695652173913043,202.5,0.8695652173913043,202.5,0.8695652173913043,,,22.0,1:2^2:2,1.0,,6.0,10.0,14.0,22.0,18.0,6.0,3.0,,3.0,4.0,85.7,,64.0,80.0,0,,1,0.0,24.0,0.0,20181109034654.0,11080^11078,0.07142857142857142,8.25
89,,,,3.0,-9.5,0.9523809523809523,9.5,0.8,202.5,0.8695652173913043,202.5,0.8695652173913043,,,22.0,2:2^,1.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,4.0,86.4,,65.0,80.0,0,,1,0.0,24.0,0.0,20181109034714.0,11079^21077,0.08695652173913043,7.0
90,,,,3.0,-9.5,0.9523809523809523,9.5,0.8,202.5,0.8695652173913043,202.5,0.8695652173913043,,,22.0,,1.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,4.0,86.4,,65.0,80.0,0,,1,0.0,24.0,1.0,20181109034714.0,21077.0,0.08695652173913043,7.0
91,,,,3.0,-9.5,0.9523809523809523,9.5,0.8,202.5,0.8695652173913043,202.5,0.8695652173913043,,,22.0,,1.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,4.0,86.4,,65.0,80.0,0,,1,0.0,23.0,0.0,20181109034714.0,21077.0,0.08695652173913043,7.0
92,,,,3.0,-9.5,0.9523809523809523,9.5,0.8,202.5,0.8695652173913043,202.5,0.8695652173913043,,,22.0,,1.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,4.0,86.4,,65.0,80.0,0,,1,0.0,23.0,1.0,20181109034716.0,21077.0,0.08695652173913043,7.0
93,,,,3.0,-9.5,0.9090909090909091,9.5,0.8333333333333334,201.5,0.9523809523809523,201.5,0.8,,,22.0,,1.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,4.0,86.4,,65.0,80.0,0,,1,0.0,14.0,1.0,20181109034725.0,21077.0,0.08333333333333333,7.25
94,,,,3.0,-9.5,0.9090909090909091,9.5,0.8333333333333334,201.5,0.8695652173913043,201.5,0.8695652173913043,,,22.0,,1.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,4.0,86.4,,65.0,80.0,0,,1,0.0,6.0,1.0,20181109034733.0,21077.0,0.08333333333333333,7.25
95,,,,3.0,-8.5,0.8333333333333334,8.5,0.9090909090909091,200.5,0.9523809523809523,200.5,0.8,,,22.0,,1.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,4.0,86.4,,65.0,80.0,0,,1,0.0,0.0,1.0,20181109034740.0,21095.0,0.08695652173913043,7.0
96,,,,3.0,-8.5,0.8333333333333334,8.5,0.9090909090909091,200.5,0.9523809523809523,200.5,0.8,,,22.0,,1.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,4.0,86.4,,65.0,80.0,0,,1,0.0,0.0,0.0,20181109034741.0,21095.0,0.08695652173913043,7.0
97,,,,3.0,-8.5,0.8333333333333334,8.5,0.9090909090909091,200.5,0.9523809523809523,200.5,0.8,,,22.0,,1.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,4.0,86.4,,65.0,80.0,0,,1,0.0,0.0,0.0,20181109034746.0,21095.0,0.08695652173913043,7.0
98,,,,3.0,-8.5,0.8333333333333334,8.5,0.9090909090909091,200.5,0.9523809523809523,200.5,0.8,,,22.0,,1.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,4.0,86.4,,65.0,80.0,0,,1,0.0,0.0,0.0,20181109034749.0,11077.0,0.08695652173913043,7.0
99,,,,3.0,-8.5,0.8333333333333334,8.5,0.9090909090909091,200.5,0.9523809523809523,200.5,0.8,,,22.0,,1.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,4.0,86.4,,65.0,80.0,0,,1,0.0,0.0,0.0,20181109034806.0,11094.0,0.08695652173913043,7.0
100,,,,3.0,-8.5,0.8333333333333334,8.5,0.9090909090909091,200.5,0.9523809523809523,200.5,0.8,,,22.0,3.0,0.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,65.0,80.0,0,,1,0.0,0.0,0.0,20181109034806.0,1082.0,0.08695652173913043,7.0
101,,,,3.0,-8.5,0.8333333333333334,8.5,0.9090909090909091,199.5,0.8695652173913043,199.5,0.8695652173913043,,,17.0,,0.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,65.0,80.0,0,,1,0.0,0.0,1.0,20181109035048.0,11077.0,0.08333333333333333,7.25
102,,,,3.0,-8.5,0.8,8.5,0.9523809523809523,198.5,0.9523809523809523,198.5,0.8,,,17.0,,0.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,65.0,80.0,0,,1,11.0,51.0,1.0,20181109035057.0,11077.0,0.08333333333333333,7.25
103,,,,3.0,-8.5,0.8,8.5,0.9523809523809523,198.5,0.9090909090909091,198.5,0.8333333333333334,,,17.0,,0.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,65.0,80.0,0,,1,11.0,49.0,0.0,20181109035100.0,11077.0,0.08333333333333333,7.25
104,,,,3.0,-8.5,0.8,8.5,0.9523809523809523,198.5,0.9090909090909091,198.5,0.8333333333333334,,,17.0,,0.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,65.0,80.0,0,,1,11.0,49.0,0.0,20181109035102.0,21077.0,0.08333333333333333,7.25
105,,,,3.0,-8.5,0.8,8.5,0.9523809523809523,198.5,0.9090909090909091,198.5,0.8333333333333334,,,17.0,,0.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,65.0,80.0,0,,1,11.0,49.0,1.0,20181109035114.0,21077.0,0.08333333333333333,7.25
106,,,,3.0,-9.5,0.9523809523809523,9.5,0.8,198.5,0.8333333333333334,198.5,0.9090909090909091,,,17.0,,0.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,65.0,80.0,0,,1,11.0,40.0,1.0,20181109035122.0,21077.0,0.07142857142857142,8.25
107,,,,3.0,-9.5,0.9523809523809523,9.5,0.8,197.5,0.8695652173913043,197.5,0.8695652173913043,,,17.0,,0.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,65.0,80.0,0,,1,11.0,32.0,0.0,20181109035130.0,21077.0,0.07142857142857142,8.25
108,,,,3.0,-8.5,0.8,8.5,0.9523809523809523,197.5,0.8695652173913043,197.5,0.8695652173913043,,,17.0,^,0.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,65.0,80.0,0,,1,11.0,32.0,0.0,20181109035139.0,21086^11077,0.07142857142857142,8.25
109,,,,3.0,-8.5,0.8,8.5,0.9523809523809523,197.5,0.8695652173913043,197.5,0.8695652173913043,,,17.0,,0.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,65.0,80.0,0,,1,11.0,32.0,1.0,20181109035203.0,11077.0,0.07142857142857142,8.25
110,,,,3.0,-9.5,0.9523809523809523,9.5,0.8,196.5,0.9090909090909091,196.5,0.8333333333333334,,,17.0,,0.0,,6.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,65.0,80.0,0,,1,11.0,23.0,1.0,20181109035212.0,11077.0,0.07142857142857142,8.25
111,,,,3.0,-6.5,0.8695652173913043,6.5,0.8695652173913043,199.5,0.9523809523809523,199.5,0.8,,,17.0,^,0.0,,7.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,68.0,80.0,0,,1,11.0,21.0,1.0,20181109035215.0,11075^21077,0.16666666666666666,4.25
112,,,,3.0,-6.5,0.8333333333333334,6.5,0.9090909090909091,199.5,0.8695652173913043,199.5,0.8695652173913043,,,17.0,,0.0,,7.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,68.0,80.0,0,,1,11.0,12.0,1.0,20181109035223.0,21077.0,0.15384615384615385,4.5
113,,,,3.0,-6.5,0.8333333333333334,6.5,0.9090909090909091,198.5,0.9090909090909091,198.5,0.8333333333333334,,,17.0,,0.0,,7.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,68.0,80.0,0,,1,11.0,4.0,1.0,20181109035232.0,21077.0,0.15384615384615385,4.5
114,,,,3.0,-6.5,0.8,6.5,0.9523809523809523,198.5,0.8695652173913043,198.5,0.8695652173913043,,,17.0,,0.0,,7.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,68.0,80.0,0,,1,10.0,59.0,1.0,20181109035237.0,21077.0,0.14285714285714285,4.75
115,,,,3.0,-6.5,0.8695652173913043,6.5,0.8695652173913043,198.5,0.8695652173913043,198.5,0.8695652173913043,,,17.0,,0.0,,7.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,68.0,80.0,0,,1,10.0,59.0,1.0,20181109035237.0,11077.0,0.15384615384615385,4.5
116,,,,3.0,-6.5,0.8695652173913043,6.5,0.8695652173913043,197.5,0.9090909090909091,197.5,0.8333333333333334,,,17.0,,0.0,,7.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,68.0,80.0,0,,1,10.0,50.0,1.0,20181109035246.0,11077.0,0.15384615384615385,4.5
117,,,,3.0,-6.5,0.8695652173913043,6.5,0.8695652173913043,197.5,0.8333333333333334,197.5,0.9090909090909091,,,17.0,,0.0,,7.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,68.0,80.0,0,,1,10.0,43.0,1.0,20181109035253.0,11095.0,0.15384615384615385,4.5
118,,,,3.0,-7.5,0.9523809523809523,7.5,0.8,197.5,0.8333333333333334,197.5,0.9090909090909091,,,17.0,,0.0,,7.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,68.0,80.0,0,,1,10.0,34.0,1.0,20181109035302.0,21077.0,0.14285714285714285,4.75
119,,,,3.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,197.5,0.8333333333333334,197.5,0.9090909090909091,,,17.0,,0.0,,7.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,68.0,80.0,0,,1,10.0,26.0,1.0,20181109035310.0,21077.0,0.14285714285714285,4.75
120,,,,3.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,195.5,0.9523809523809523,195.5,0.8,,,17.0,,0.0,,7.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,68.0,80.0,0,,1,10.0,24.0,1.0,20181109035311.0,21095.0,0.14285714285714285,4.75
121,,,,3.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,195.5,0.9523809523809523,195.5,0.8,,,17.0,,0.0,,7.0,10.0,14.0,22.0,19.0,6.0,3.0,,3.0,0.0,86.4,,68.0,80.0,0,,1,10.0,24.0,0.0,20181109035312.0,21095.0,0.14285714285714285,4.75
122,,,,3.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,195.5,0.9523809523809523,195.5,0.8,,,17.0,^,0.0,,7.0,10.0,14.0,22.0,19.0,6.0,3.0,,1.0,0.0,86.4,,68.0,80.0,0,,1,10.0,24.0,0.0,20181109035317.0,11086^21077,0.14285714285714285,4.75
123,,,,3.0,-7.5,0.8,7.5,0.9523809523809523,197.5,0.8695652173913043,197.5,0.8695652173913043,,,17.0,1:2,0.0,,7.0,10.0,14.0,22.0,19.0,6.0,3.0,,1.0,0.0,86.4,,68.0,80.0,0,,1,10.0,24.0,0.0,20181109035321.0,21078.0,0.1111111111111111,5.75
124,,,,3.0,-8.5,0.9523809523809523,8.5,0.8,197.5,0.8695652173913043,197.5,0.8695652173913043,,,17.0,1:2^2:2,0.0,,7.0,10.0,14.0,22.0,19.0,7.0,3.0,,1.0,0.0,86.4,77.8,68.0,81.0,0,,1,10.0,24.0,0.0,20181109035334.0,21079^21078,0.1,6.25
125,,,,3.0,-8.5,0.9090909090909091,8.5,0.8333333333333334,197.5,0.8695652173913043,197.5,0.8695652173913043,,,17.0,,0.0,,7.0,10.0,14.0,22.0,19.0,8.0,3.0,,1.0,0.0,86.4,80.0,68.0,82.0,0,,1,10.0,24.0,0.0,20181109035351.0,11077.0,0.08333333333333333,7.25
126,,,,3.0,-8.5,0.9090909090909091,8.5,0.8333333333333334,197.5,0.8695652173913043,197.5,0.8695652173913043,,,17.0,,0.0,,7.0,10.0,14.0,22.0,19.0,8.0,3.0,,1.0,0.0,86.4,80.0,68.0,82.0,0,,1,10.0,24.0,1.0,20181109035351.0,11077.0,0.08333333333333333,7.25
127,,,,3.0,-8.5,0.9090909090909091,8.5,0.8333333333333334,197.5,0.8695652173913043,197.5,0.8695652173913043,,,17.0,,0.0,,7.0,10.0,14.0,22.0,19.0,8.0,3.0,,1.0,0.0,86.4,80.0,68.0,82.0,0,,1,10.0,23.0,0.0,20181109035352.0,11077.0,0.08333333333333333,7.25
128,,,,3.0,-8.5,0.9090909090909091,8.5,0.8333333333333334,197.5,0.8695652173913043,197.5,0.8695652173913043,,,17.0,,0.0,,7.0,10.0,14.0,22.0,19.0,8.0,3.0,,1.0,0.0,86.4,80.0,68.0,82.0,0,,1,10.0,23.0,1.0,20181109035354.0,11077.0,0.08333333333333333,7.25
129,,,,3.0,-8.5,0.8695652173913043,8.5,0.8695652173913043,196.5,0.9090909090909091,196.5,0.8333333333333334,,,17.0,,0.0,,7.0,10.0,14.0,22.0,19.0,8.0,3.0,,1.0,0.0,86.4,80.0,68.0,82.0,0,,1,10.0,14.0,1.0,20181109035402.0,11077.0,0.08333333333333333,7.25
130,,,,3.0,-7.5,0.8695652173913043,7.5,0.8695652173913043,198.5,0.9523809523809523,198.5,0.8,,,17.0,^,0.0,,7.0,10.0,15.0,22.0,19.0,8.0,3.0,,1.0,0.0,86.4,80.0,70.0,82.0,0,,1,10.0,10.0,1.0,20181109035406.0,11074^21077,0.125,5.25
131,,,,3.0,-7.5,0.8695652173913043,7.5,0.8695652173913043,198.5,0.8333333333333334,198.5,0.9090909090909091,,,17.0,,0.0,,7.0,10.0,15.0,22.0,19.0,8.0,3.0,,1.0,0.0,86.4,80.0,70.0,82.0,0,,1,10.0,1.0,1.0,20181109035415.0,21077.0,0.11764705882352941,5.5
132,,,,3.0,-7.5,0.8695652173913043,7.5,0.8695652173913043,197.5,0.9090909090909091,197.5,0.8333333333333334,,,17.0,,0.0,,7.0,10.0,15.0,22.0,19.0,8.0,3.0,,1.0,0.0,86.4,80.0,70.0,82.0,0,,1,9.0,53.0,1.0,20181109035423.0,21077.0,0.11764705882352941,5.5
133,,,,3.0,-7.5,0.8695652173913043,7.5,0.8695652173913043,197.5,0.8,197.5,0.9523809523809523,,,17.0,,0.0,,7.0,10.0,15.0,22.0,19.0,8.0,3.0,,1.0,0.0,86.4,80.0,70.0,82.0,0,,1,9.0,44.0,1.0,20181109035432.0,21077.0,0.1111111111111111,5.75
134,,,,3.0,-7.5,0.8695652173913043,7.5,0.8695652173913043,197.5,0.8,197.5,0.9523809523809523,,,17.0,,0.0,,7.0,10.0,15.0,22.0,19.0,8.0,3.0,,1.0,0.0,86.4,80.0,70.0,82.0,0,,1,9.0,44.0,1.0,20181109035434.0,11077.0,0.1111111111111111,5.75
135,,,,3.0,-7.5,0.8695652173913043,7.5,0.8695652173913043,197.5,0.9523809523809523,197.5,0.8,,,17.0,,0.0,,7.0,10.0,15.0,22.0,19.0,8.0,3.0,,1.0,0.0,86.4,80.0,70.0,82.0,0,,1,9.0,34.0,1.0,20181109035442.0,11077.0,0.1111111111111111,5.75
136,,,,3.0,-7.5,0.8695652173913043,7.5,0.8695652173913043,197.5,0.8333333333333334,197.5,0.9090909090909091,,,17.0,,0.0,,7.0,10.0,15.0,22.0,19.0,8.0,3.0,,1.0,0.0,86.4,80.0,70.0,82.0,0,,1,9.0,26.0,1.0,20181109035450.0,11077.0,0.1111111111111111,5.75
137,,,,3.0,-7.5,0.8695652173913043,7.5,0.8695652173913043,197.5,0.8,197.5,0.9523809523809523,,,17.0,,0.0,,7.0,10.0,15.0,22.0,19.0,8.0,3.0,,1.0,0.0,86.4,80.0,70.0,82.0,0,,1,9.0,25.0,1.0,20181109035451.0,11094.0,0.1111111111111111,5.75
138,,,,3.0,-9.5,0.8695652173913043,9.5,0.8695652173913043,197.5,0.8,197.5,0.9523809523809523,,,17.0,,0.0,,7.0,10.0,15.0,22.0,19.0,8.0,3.0,,1.0,0.0,86.4,80.0,70.0,82.0,0,,1,9.0,25.0,1.0,20181109035452.0,21077.0,0.05555555555555555,10.25
139,,,,3.0,-9.5,0.8695652173913043,9.5,0.8695652173913043,196.5,0.8695652173913043,196.5,0.8695652173913043,,,17.0,,0.0,,7.0,10.0,15.0,22.0,19.0,8.0,3.0,,1.0,0.0,86.4,80.0,70.0,82.0,0,,1,9.0,16.0,1.0,20181109035500.0,21077.0,0.05555555555555555,10.25
140,,,,3.0,-9.5,0.8695652173913043,9.5,0.8695652173913043,195.5,0.9523809523809523,195.5,0.8,,,17.0,,0.0,,7.0,10.0,15.0,22.0,19.0,8.0,3.0,,1.0,0.0,86.4,80.0,70.0,82.0,0,,1,9.0,8.0,1.0,20181109035509.0,21077.0,0.05555555555555555,10.25
141,,,,3.0,-8.5,0.8695652173913043,8.5,0.8695652173913043,195.5,0.9523809523809523,195.5,0.8,,,17.0,,0.0,,7.0,10.0,15.0,22.0,19.0,8.0,3.0,,1.0,0.0,86.4,80.0,70.0,82.0,0,,1,9.0,8.0,1.0,20181109035511.0,21095.0,0.05555555555555555,10.25
142,,,,3.0,-8.5,0.8695652173913043,8.5,0.8695652173913043,195.5,0.9090909090909091,195.5,0.8333333333333334,,,17.0,,0.0,,7.0,10.0,15.0,22.0,19.0,8.0,3.0,,1.0,0.0,86.4,80.0,70.0,82.0,0,,1,9.0,8.0,1.0,20181109035511.0,11077.0,0.07142857142857142,8.25
143,,,,3.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,198.5,0.8695652173913043,198.5,0.8695652173913043,,,16.0,^,0.0,,8.0,10.0,15.0,22.0,19.0,8.0,3.0,,1.0,0.0,86.4,80.0,73.0,84.0,0,,1,9.0,54.0,1.0,20181109035523.0,11075^21077,0.125,5.25
144,,,,3.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,198.5,0.8333333333333334,198.5,0.9090909090909091,,,16.0,,0.0,,8.0,10.0,15.0,22.0,19.0,8.0,3.0,,1.0,0.0,86.4,80.0,73.0,84.0,0,,1,9.0,51.0,0.0,20181109035526.0,21077.0,0.125,5.25
145,44.0,5.0,,3.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,198.5,0.8333333333333334,198.5,0.9090909090909091,,,16.0,,0.0,,8.0,10.0,15.0,22.0,19.0,8.0,3.0,2.0,1.0,0.0,86.4,80.0,73.0,84.0,0,,1,9.0,51.0,0.0,20181109035533.0,21081.0,0.125,5.25
146,44.0,5.0,,3.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,198.5,0.8333333333333334,198.5,0.9090909090909091,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,22.0,19.0,8.0,3.0,2.0,1.0,0.0,86.4,80.0,73.0,84.0,0,#0B750B,1,9.0,51.0,0.0,20181109035533.0,21081.0,0.125,5.25
147,,,,3.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,198.5,0.8333333333333334,198.5,0.9090909090909091,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,22.0,19.0,8.0,3.0,2.0,1.0,0.0,86.4,80.0,73.0,84.0,0,#0B750B,1,9.0,51.0,0.0,20181109035828.0,21077.0,0.125,5.25
148,,,,3.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,198.5,0.8333333333333334,198.5,0.9090909090909091,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,22.0,19.0,8.0,3.0,2.0,1.0,0.0,86.4,80.0,73.0,84.0,0,#0B750B,1,9.0,51.0,1.0,20181109035828.0,21077.0,0.125,5.25
149,,,,3.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,197.5,0.9090909090909091,197.5,0.8333333333333334,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,22.0,19.0,8.0,3.0,2.0,1.0,0.0,86.4,80.0,73.0,84.0,0,#0B750B,1,9.0,42.0,1.0,20181109035837.0,21077.0,0.11764705882352941,5.5
150,,,,3.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,197.5,0.8,197.5,0.9523809523809523,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,22.0,19.0,8.0,3.0,2.0,1.0,0.0,86.4,80.0,73.0,84.0,0,#0B750B,1,9.0,35.0,0.0,20181109035844.0,21077.0,0.11764705882352941,5.5
151,,,,3.0,-7.5,0.9090909090909091,7.5,0.8333333333333334,197.5,0.8,197.5,0.9523809523809523,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,22.0,19.0,8.0,3.0,2.0,1.0,0.0,86.4,80.0,73.0,84.0,0,#0B750B,1,9.0,35.0,1.0,20181109035857.0,21077.0,0.11764705882352941,5.5
152,,,,3.0,-7.5,0.8,7.5,0.9523809523809523,198.5,0.8695652173913043,198.5,0.8695652173913043,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,^,0.0,,8.0,10.0,15.0,24.0,19.0,8.0,3.0,2.0,1.0,0.0,86.4,80.0,73.0,86.0,0,#0B750B,1,9.0,33.0,1.0,20181109035900.0,21074^11077,0.08333333333333333,7.25
153,,,,3.0,-7.5,0.8,7.5,0.9523809523809523,197.5,0.9090909090909091,197.5,0.8333333333333334,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,8.0,3.0,2.0,1.0,0.0,86.4,80.0,73.0,86.0,0,#0B750B,1,9.0,24.0,1.0,20181109035908.0,11077.0,0.08333333333333333,7.25
154,,,,3.0,-7.5,0.8,7.5,0.9523809523809523,197.5,0.9090909090909091,197.5,0.8333333333333334,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,8.0,3.0,2.0,1.0,0.0,86.4,80.0,73.0,86.0,0,#0B750B,1,9.0,23.0,1.0,20181109035909.0,11094.0,0.08333333333333333,7.25
155,,,,3.0,-7.5,0.8,7.5,0.9523809523809523,197.5,0.9090909090909091,197.5,0.8333333333333334,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,8.0,3.0,2.0,1.0,0.0,86.4,80.0,73.0,86.0,0,#0B750B,1,9.0,23.0,1.0,20181109035910.0,11077.0,0.08333333333333333,7.25
156,,,,3.0,-7.5,0.8,7.5,0.9523809523809523,197.5,0.8,197.5,0.9523809523809523,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,8.0,3.0,2.0,1.0,0.0,86.4,80.0,73.0,86.0,0,#0B750B,1,9.0,14.0,1.0,20181109035918.0,11077.0,0.08333333333333333,7.25
157,,,,3.0,-7.5,0.8,7.5,0.9523809523809523,196.5,0.8695652173913043,196.5,0.8695652173913043,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,8.0,3.0,2.0,1.0,0.0,86.4,80.0,73.0,86.0,0,#0B750B,1,9.0,7.0,1.0,20181109035926.0,11094.0,0.07142857142857142,8.25
158,,,,3.0,-8.5,0.8,8.5,0.9523809523809523,195.5,0.9090909090909091,195.5,0.8333333333333334,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,8.0,3.0,2.0,1.0,0.0,86.4,80.0,73.0,86.0,0,#0B750B,1,7.0,58.0,1.0,20181109035934.0,21077.0,0.05555555555555555,10.25
159,,,,3.0,-8.5,0.8,8.5,0.9523809523809523,195.5,0.8,195.5,0.9523809523809523,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,8.0,3.0,2.0,1.0,0.0,86.4,80.0,73.0,86.0,0,#0B750B,1,7.0,50.0,1.0,20181109035943.0,21077.0,0.05555555555555555,10.25
160,,,,3.0,-8.5,0.8,8.5,0.9523809523809523,194.5,0.9523809523809523,194.5,0.8,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,8.0,3.0,2.0,1.0,0.0,86.4,80.0,73.0,86.0,0,#0B750B,1,7.0,48.0,1.0,20181109035944.0,21095.0,0.05555555555555555,10.25
161,,,,3.0,-8.5,0.8,8.5,0.9523809523809523,194.5,0.9523809523809523,194.5,0.8,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,,8.0,10.0,15.0,24.0,19.0,8.0,3.0,2.0,1.0,0.0,86.4,80.0,73.0,86.0,0,#0B750B,1,7.0,48.0,0.0,20181109035945.0,21095.0,0.05555555555555555,10.25
162,,,,3.0,-8.5,0.8,8.5,0.9523809523809523,194.5,0.9523809523809523,194.5,0.8,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,^,0.0,,8.0,10.0,15.0,24.0,19.0,8.0,3.0,2.0,2.0,0.0,86.4,80.0,73.0,86.0,0,#0B750B,1,7.0,48.0,0.0,20181109035953.0,11086^21077,0.05555555555555555,10.25
163,,,,3.0,-8.5,0.9090909090909091,8.5,0.8333333333333334,196.5,0.9090909090909091,196.5,0.8333333333333334,,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,1:2,0.0,,8.0,10.0,15.0,24.0,19.0,8.0,3.0,2.0,2.0,0.0,86.4,80.0,73.0,86.0,0,#0B750B,1,7.0,48.0,0.0,20181109040000.0,21078.0,0.05,10.75
