,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC
295,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,134.5,0.83,134.5,0.83,134.5,2.0,,0.0,3.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,5.0,7.0,0.0,1.0,9.0,GD,35.0,0,,21074.0
296,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,134.5,0.83,134.5,0.83,134.5,2.0,,0.0,3.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,30.0,0.0,1.0,9.0,GD,35.0,0,,11077.0
297,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,134.5,0.83,134.5,0.83,134.5,2.0,,0.0,3.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,30.0,0.0,1.0,9.0,GD,23.0,0,,11077.0
298,44.0,5.0,第2节,第2节,51.5,0.83,-49.5,0.83,134.5,0.83,134.5,0.83,-49.5,2.0,,0.0,3.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,30.0,0.0,1.0,9.0,GD,23.0,0,,11077.0
299,44.0,5.0,第2节,第2节,49.5,0.83,-49.5,0.83,134.5,0.83,135.5,0.83,49.5,2.0,,0.0,3.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,30.0,0.0,1.0,9.0,GD,23.0,0,,11077.0
300,44.0,5.0,第2节,第2节,49.5,0.83,-49.5,0.83,135.5,0.83,135.5,0.83,135.5,2.0,,0.0,3.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,30.0,0.0,1.0,9.0,GD,23.0,0,,11077.0
301,44.0,5.0,第2节,第2节,49.5,0.83,-49.5,0.83,135.5,0.83,135.5,0.83,135.5,2.0,,0.0,3.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,30.0,0.0,1.0,9.0,GD,12.0,0,,11077.0
302,44.0,5.0,第2节,第2节,49.5,0.83,-49.5,0.83,135.5,0.83,135.5,0.83,135.5,2.0,,0.0,3.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,30.0,0.0,1.0,9.0,GD,12.0,0,,21077.0
303,44.0,5.0,第2节,第2节,49.5,0.83,-49.5,0.83,135.5,0.83,135.5,0.83,135.5,2.0,,0.0,3.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,30.0,0.0,1.0,9.0,GD,4.0,0,,21077.0
304,44.0,5.0,第2节,第2节,49.5,0.83,-49.5,0.83,134.5,0.83,134.5,0.83,134.5,2.0,,0.0,3.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,30.0,0.0,1.0,9.0,GD,4.0,0,,11077.0
305,44.0,5.0,第2节,第2节,49.5,0.83,-49.5,0.83,134.5,0.83,134.5,0.83,134.5,2.0,,0.0,3.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,30.0,0.0,1.0,8.0,GD,44.0,0,,11077.0
306,44.0,5.0,第2节,第2节,49.5,0.83,-49.5,0.83,133.5,0.83,133.5,0.83,133.5,2.0,,0.0,3.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,30.0,0.0,1.0,8.0,GD,44.0,0,,11077.0
307,44.0,5.0,第2节,第2节,49.5,0.83,-49.5,0.83,133.5,0.83,133.5,0.83,133.5,2.0,,0.0,4.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,33.0,30.0,0.0,1.0,8.0,GD,44.0,0,,11075.0
308,44.0,5.0,第2节,第2节,49.5,0.83,-49.5,0.83,133.5,0.83,133.5,0.83,133.5,2.0,,0.0,4.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,33.0,0.0,1.0,8.0,GD,44.0,0,,21077.0
309,44.0,5.0,第2节,第2节,49.5,0.83,-49.5,0.83,133.5,0.83,133.5,0.83,133.5,2.0,,0.0,4.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,33.0,0.0,1.0,8.0,GD,40.0,0,,21077.0
310,44.0,5.0,第2节,第2节,49.5,0.83,-51.5,0.83,133.5,0.83,133.5,0.83,-51.5,2.0,,0.0,4.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,33.0,0.0,1.0,8.0,GD,40.0,0,,21077.0
311,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,133.5,0.83,136.5,0.83,51.5,2.0,,0.0,4.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,33.0,0.0,1.0,8.0,GD,40.0,0,,21077.0
312,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,136.5,0.83,136.5,0.83,136.5,2.0,,0.0,4.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,33.0,0.0,1.0,8.0,GD,40.0,0,,21077.0
313,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,136.5,0.83,135.5,0.83,136.5,2.0,,0.0,4.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,33.0,0.0,1.0,8.0,GD,40.0,0,,21077.0
314,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,135.5,0.83,135.5,0.83,135.5,2.0,,0.0,4.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,33.0,0.0,1.0,8.0,GD,40.0,0,,21077.0
315,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,135.5,0.83,135.5,0.83,135.5,2.0,,0.0,4.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,33.0,0.0,1.0,8.0,GD,27.0,0,,21077.0
316,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,135.5,0.83,135.5,0.83,135.5,2.0,,0.0,4.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,33.0,0.0,1.0,8.0,GD,27.0,0,,11077.0
317,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,135.5,0.83,135.5,0.83,135.5,2.0,,0.0,4.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,33.0,0.0,1.0,8.0,GD,21.0,0,,11077.0
318,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,135.5,0.83,135.5,0.83,135.5,2.0,,0.0,4.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,33.0,0.0,1.0,8.0,GD,21.0,0,,21077.0
319,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,135.5,0.83,135.5,0.83,135.5,2.0,,0.0,4.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,33.3,100.0,7.0,33.0,0.0,1.0,8.0,GD,12.0,0,,21077.0
320,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,135.5,0.83,135.5,0.83,135.5,2.0,,0.0,4.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,1.0,0.0,33.3,100.0,7.0,33.0,0.0,1.0,8.0,GD,12.0,0,,11086.0
321,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,134.5,0.83,134.5,0.83,134.5,2.0,,0.0,4.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,1.0,0.0,33.3,100.0,7.0,33.0,0.0,1.0,8.0,GD,12.0,0,,21077.0
322,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,134.5,0.83,134.5,0.83,134.5,2.0,1:2,0.0,4.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,1.0,0.0,33.3,100.0,7.0,33.0,0.0,1.0,8.0,GD,12.0,0,,21078.0
323,44.0,5.0,第2节,第2节,51.5,0.83,-50.5,0.83,134.5,0.83,134.5,0.83,-50.5,2.0,1:2,0.0,4.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,1.0,0.0,33.3,100.0,7.0,33.0,0.0,1.0,8.0,GD,12.0,0,,21078.0
324,44.0,5.0,第2节,第2节,50.5,0.83,-50.5,0.83,134.5,0.83,135.5,0.83,50.5,2.0,1:2,0.0,4.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,1.0,0.0,33.3,100.0,7.0,33.0,0.0,1.0,8.0,GD,12.0,0,,21078.0
325,44.0,5.0,第2节,第2节,50.5,0.83,-50.5,0.83,135.5,0.83,135.5,0.83,135.5,2.0,1:2,0.0,4.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,1.0,0.0,33.3,100.0,7.0,33.0,0.0,1.0,8.0,GD,12.0,0,,21078.0
326,44.0,5.0,第2节,第2节,50.5,0.83,-50.5,0.83,135.5,0.83,135.5,0.83,135.5,2.0,1:2,0.0,4.0,1.0,11.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,100.0,7.0,8.0,0.0,1.0,8.0,GD,12.0,0,,21079.0
327,44.0,5.0,第2节,第2节,50.5,0.83,-50.5,0.83,135.5,0.83,135.5,0.83,135.5,2.0,2:2,0.0,4.0,1.0,11.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,100.0,8.0,33.0,0.0,1.0,8.0,GD,12.0,0,,21078.0
328,44.0,5.0,第2节,第2节,50.5,0.8,-50.5,0.87,136.5,0.83,136.5,0.83,136.5,2.0,2:2,0.0,4.0,1.0,11.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,100.0,8.0,33.0,0.0,1.0,8.0,GD,12.0,0,,21078.0
329,44.0,5.0,第2节,第2节,50.5,0.8,-50.5,0.87,136.5,0.83,136.5,0.83,136.5,2.0,2:2,0.0,4.0,1.0,11.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,8.0,33.0,0.0,1.0,8.0,GD,12.0,0,,21080.0
330,44.0,5.0,第2节,第2节,50.5,0.8,-50.5,0.87,136.5,0.83,136.5,0.83,136.5,2.0,,0.0,4.0,1.0,11.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,8.0,33.0,0.0,1.0,8.0,GD,9.0,0,,11077.0
331,44.0,5.0,第2节,第2节,50.5,0.83,-50.5,0.83,136.5,0.83,136.5,0.83,136.5,2.0,,0.0,4.0,1.0,12.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,35.0,33.0,0.0,1.0,8.0,GD,9.0,0,,11074.0
332,44.0,5.0,第2节,第2节,50.5,0.83,-50.5,0.83,136.5,0.83,136.5,0.83,136.5,2.0,,0.0,4.0,1.0,12.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,8.0,35.0,0.0,1.0,8.0,GD,9.0,0,,21077.0
333,44.0,5.0,第2节,第2节,50.5,0.83,-50.5,0.83,136.5,0.83,136.5,0.83,136.5,2.0,,0.0,4.0,1.0,12.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,8.0,35.0,0.0,1.0,8.0,GD,4.0,0,,21077.0
334,44.0,5.0,第2节,第2节,50.5,0.8,-52.5,0.87,136.5,0.83,136.5,0.83,-52.5,2.0,,0.0,4.0,1.0,12.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,8.0,35.0,0.0,1.0,8.0,GD,4.0,0,,21077.0
335,44.0,5.0,第2节,第2节,52.5,0.8,-52.5,0.87,136.5,0.83,138.5,0.83,52.5,2.0,,0.0,4.0,1.0,12.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,8.0,35.0,0.0,1.0,8.0,GD,4.0,0,,21077.0
336,44.0,5.0,第2节,第2节,52.5,0.8,-52.5,0.87,138.5,0.83,138.5,0.83,138.5,2.0,,0.0,4.0,1.0,12.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,8.0,35.0,0.0,1.0,8.0,GD,4.0,0,,21077.0
337,44.0,5.0,第2节,第2节,52.5,0.8,-52.5,0.87,138.5,0.83,138.5,0.83,138.5,2.0,,0.0,4.0,1.0,12.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,8.0,35.0,0.0,1.0,7.0,GD,48.0,0,,11077.0
338,44.0,5.0,第2节,第2节,52.5,0.8,-52.5,0.87,137.5,0.83,137.5,0.83,137.5,2.0,,0.0,4.0,1.0,12.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,8.0,35.0,0.0,1.0,7.0,GD,48.0,0,,11077.0
339,44.0,5.0,第2节,第2节,52.5,0.8,-52.5,0.87,137.5,0.83,137.5,0.83,137.5,2.0,,0.0,4.0,1.0,12.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,8.0,35.0,0.0,1.0,7.0,GD,40.0,0,,21077.0
340,44.0,5.0,第2节,第2节,52.5,0.83,-51.5,0.83,137.5,0.83,137.5,0.83,-51.5,2.0,,0.0,4.0,1.0,12.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,8.0,35.0,0.0,1.0,7.0,GD,40.0,0,,21077.0
341,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,137.5,0.83,136.5,0.83,51.5,2.0,,0.0,4.0,1.0,12.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,8.0,35.0,0.0,1.0,7.0,GD,40.0,0,,21077.0
342,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,136.5,0.83,136.5,0.83,136.5,2.0,,0.0,4.0,1.0,12.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,8.0,35.0,0.0,1.0,7.0,GD,40.0,0,,21077.0
343,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,136.5,0.83,136.5,0.83,136.5,2.0,,0.0,4.0,1.0,12.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,8.0,35.0,0.0,1.0,7.0,GD,34.0,0,,21077.0
344,44.0,5.0,第2节,第2节,51.5,0.87,-51.5,0.8,135.5,0.83,135.5,0.83,135.5,2.0,,0.0,4.0,1.0,12.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,8.0,35.0,0.0,1.0,7.0,GD,34.0,0,,11077.0
345,44.0,5.0,第2节,第2节,51.5,0.87,-51.5,0.8,135.5,0.83,135.5,0.83,135.5,2.0,,0.0,4.0,1.0,12.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,8.0,35.0,0.0,1.0,7.0,GD,29.0,0,,11077.0
346,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,135.5,0.83,135.5,0.83,135.5,2.0,,0.0,4.0,1.0,12.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,8.0,35.0,0.0,1.0,8.0,GD,29.0,0,,21077.0
347,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,135.5,0.83,135.5,0.83,135.5,2.0,,0.0,4.0,1.0,12.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,8.0,35.0,0.0,0.0,8.0,GD,12.0,0,,21077.0
348,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,135.5,0.83,135.5,0.83,135.5,2.0,,0.0,4.0,1.0,12.0,2.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,8.0,10.0,0.0,0.0,8.0,GD,12.0,0,,21074.0
349,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,135.5,0.83,135.5,0.83,135.5,2.0,,0.0,4.0,1.0,12.0,2.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,10.0,35.0,0.0,1.0,8.0,GD,23.0,0,,11077.0
350,44.0,5.0,第2节,第2节,51.5,0.83,-51.5,0.83,135.5,0.83,135.5,0.83,135.5,2.0,,0.0,4.0,1.0,12.0,2.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,10.0,35.0,0.0,1.0,7.0,GD,23.0,0,,11077.0
351,44.0,5.0,第2节,第2节,51.5,0.87,-49.5,0.8,135.5,0.83,135.5,0.83,-49.5,2.0,,0.0,4.0,1.0,12.0,2.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,10.0,35.0,0.0,1.0,7.0,GD,23.0,0,,11077.0
352,44.0,5.0,第2节,第2节,49.5,0.87,-49.5,0.8,135.5,0.83,138.5,0.83,49.5,2.0,,0.0,4.0,1.0,12.0,2.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,10.0,35.0,0.0,1.0,7.0,GD,23.0,0,,11077.0
353,44.0,5.0,第2节,第2节,49.5,0.87,-49.5,0.8,138.5,0.83,138.5,0.83,138.5,2.0,,0.0,4.0,1.0,12.0,2.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,10.0,35.0,0.0,1.0,7.0,GD,23.0,0,,11077.0
354,44.0,5.0,第2节,第2节,49.5,0.87,-49.5,0.8,138.5,0.83,138.5,0.83,138.5,2.0,,0.0,4.0,1.0,12.0,2.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,10.0,35.0,0.0,1.0,7.0,GD,1.0,0,,21077.0
355,44.0,5.0,第2节,第2节,49.5,0.8,-49.5,0.87,136.5,0.83,136.5,0.83,136.5,2.0,,0.0,4.0,1.0,12.0,2.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,10.0,35.0,0.0,1.0,7.0,GD,1.0,0,,21077.0
356,44.0,5.0,第2节,第2节,49.5,0.8,-49.5,0.87,136.5,0.83,136.5,0.83,136.5,2.0,,0.0,4.0,1.0,12.0,2.0,2.0,3.0,5.0,4.0,1.0,0.0,33.3,75.0,10.0,35.0,0.0,1.0,6.0,GD,59.0,0,,21077.0
357,44.0,5.0,第2节,第2节,49.5,0.8,-49.5,0.87,136.5,0.83,136.5,0.83,136.5,2.0,,0.0,4.0,1.0,12.0,2.0,2.0,3.0,5.0,4.0,2.0,0.0,33.3,75.0,10.0,35.0,0.0,1.0,6.0,GD,59.0,0,,11086.0
358,44.0,5.0,第2节,第2节,49.5,0.87,-48.5,0.8,136.5,0.83,136.5,0.83,-48.5,2.0,,0.0,4.0,1.0,12.0,2.0,2.0,3.0,5.0,4.0,2.0,0.0,33.3,75.0,10.0,35.0,0.0,1.0,6.0,GD,59.0,0,,21077.0
359,44.0,5.0,第2节,第2节,48.5,0.87,-48.5,0.8,136.5,0.83,136.5,0.83,48.5,2.0,,0.0,4.0,1.0,12.0,2.0,2.0,3.0,5.0,4.0,2.0,0.0,33.3,75.0,10.0,35.0,0.0,1.0,6.0,GD,54.0,0,,21077.0
360,44.0,5.0,第2节,第2节,48.5,0.83,-49.5,0.83,136.5,0.83,136.5,0.83,-49.5,2.0,,0.0,4.0,1.0,12.0,2.0,2.0,3.0,5.0,4.0,2.0,0.0,33.3,75.0,10.0,35.0,0.0,1.0,6.0,GD,54.0,0,,11077.0
361,44.0,5.0,第2节,第2节,49.5,0.83,-49.5,0.83,136.5,0.83,136.5,0.83,49.5,2.0,,0.0,4.0,1.0,13.0,2.0,2.0,3.0,5.0,4.0,2.0,0.0,33.3,75.0,37.0,35.0,0.0,1.0,6.0,GD,54.0,0,,11074.0
362,44.0,5.0,第2节,第2节,49.5,0.83,-50.5,0.83,136.5,0.83,136.5,0.83,-50.5,2.0,,0.0,4.0,1.0,13.0,2.0,2.0,3.0,5.0,4.0,2.0,0.0,33.3,75.0,37.0,35.0,0.0,1.0,6.0,GD,54.0,0,,21077.0
363,44.0,5.0,第2节,第2节,50.5,0.83,-50.5,0.83,136.5,0.83,138.5,0.83,50.5,2.0,,0.0,4.0,1.0,13.0,2.0,2.0,3.0,5.0,4.0,2.0,0.0,33.3,75.0,37.0,35.0,0.0,1.0,6.0,GD,54.0,0,,21077.0
364,44.0,5.0,第2节,第2节,50.5,0.83,-50.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,,0.0,4.0,1.0,13.0,2.0,2.0,3.0,5.0,4.0,2.0,0.0,33.3,75.0,37.0,35.0,0.0,1.0,6.0,GD,54.0,0,,21077.0
365,44.0,5.0,第2节,第2节,50.5,0.83,-50.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,,0.0,4.0,1.0,13.0,2.0,2.0,3.0,5.0,4.0,2.0,0.0,33.3,75.0,10.0,37.0,0.0,1.0,6.0,GD,54.0,0,,21077.0
366,44.0,5.0,第2节,第2节,50.5,0.83,-50.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,,0.0,4.0,1.0,13.0,2.0,2.0,3.0,5.0,4.0,2.0,0.0,33.3,75.0,10.0,37.0,0.0,1.0,6.0,GD,51.0,0,,21077.0
367,44.0,5.0,第2节,第2节,50.5,0.83,-50.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,,0.0,4.0,1.0,13.0,2.0,2.0,3.0,5.0,4.0,2.0,0.0,33.3,75.0,10.0,37.0,0.0,1.0,6.0,GD,51.0,0,,21077.0
368,44.0,5.0,第2节,第2节,50.5,0.83,-50.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,,0.0,4.0,1.0,13.0,2.0,2.0,3.0,5.0,4.0,2.0,0.0,33.3,75.0,10.0,37.0,0.0,1.0,6.0,GD,38.0,0,,21077.0
369,44.0,5.0,第2节,第2节,50.5,0.83,-50.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,,0.0,4.0,1.0,13.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,33.3,75.0,10.0,37.0,0.0,1.0,6.0,GD,38.0,0,,11086.0
370,44.0,5.0,第2节,第2节,50.5,0.87,-49.5,0.8,138.5,0.83,138.5,0.83,-49.5,2.0,,0.0,4.0,1.0,13.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,33.3,75.0,10.0,37.0,0.0,1.0,6.0,GD,38.0,0,,21077.0
371,44.0,5.0,第2节,第2节,49.5,0.87,-49.5,0.8,138.5,0.83,138.5,0.83,49.5,2.0,,0.0,4.0,2.0,13.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,33.3,75.0,10.0,13.0,0.0,1.0,6.0,GD,38.0,0,,21075.0
372,44.0,5.0,第2节,第2节,49.5,0.87,-49.5,0.8,138.5,0.83,138.5,0.83,49.5,2.0,,0.0,4.0,2.0,13.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,33.3,75.0,13.0,37.0,0.0,1.0,6.0,GD,25.0,0,,11077.0
373,44.0,5.0,第2节,第2节,49.5,0.83,-47.5,0.83,138.5,0.83,138.5,0.83,-47.5,2.0,,0.0,4.0,2.0,13.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,33.3,75.0,13.0,37.0,0.0,1.0,6.0,GD,25.0,0,,11077.0
374,44.0,5.0,第2节,第2节,47.5,0.83,-47.5,0.83,138.5,0.83,141.5,0.83,47.5,2.0,,0.0,4.0,2.0,13.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,33.3,75.0,13.0,37.0,0.0,1.0,6.0,GD,25.0,0,,11077.0
375,44.0,5.0,第2节,第2节,47.5,0.83,-47.5,0.83,141.5,0.83,141.5,0.83,141.5,2.0,,0.0,4.0,2.0,13.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,33.3,75.0,13.0,37.0,0.0,1.0,6.0,GD,25.0,0,,11077.0
376,44.0,5.0,第2节,第2节,47.5,0.83,-47.5,0.83,141.5,0.83,141.5,0.83,141.5,2.0,,0.0,5.0,2.0,13.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,33.3,75.0,40.0,37.0,0.0,1.0,6.0,GD,25.0,0,,11075.0
377,44.0,5.0,第2节,第2节,47.5,0.83,-49.5,0.83,141.5,0.83,141.5,0.83,-49.5,2.0,,0.0,5.0,2.0,13.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,33.3,75.0,40.0,37.0,0.0,1.0,6.0,GD,25.0,0,,21077.0
378,44.0,5.0,第2节,第2节,49.5,0.83,-49.5,0.83,141.5,0.83,143.5,0.83,49.5,2.0,,0.0,5.0,2.0,13.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,33.3,75.0,40.0,37.0,0.0,1.0,6.0,GD,25.0,0,,21077.0
379,44.0,5.0,第2节,第2节,49.5,0.83,-49.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,,0.0,5.0,2.0,13.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,33.3,75.0,40.0,37.0,0.0,1.0,6.0,GD,25.0,0,,21077.0
380,44.0,5.0,第2节,第2节,49.5,0.83,-49.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,,0.0,5.0,2.0,13.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,33.3,75.0,13.0,40.0,0.0,1.0,6.0,GD,25.0,0,,21077.0
381,44.0,5.0,第2节,第2节,49.5,0.83,-49.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,,0.0,5.0,2.0,13.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,33.3,75.0,13.0,40.0,0.0,1.0,6.0,GD,7.0,0,,21077.0
382,44.0,5.0,第2节,第2节,49.5,0.83,-49.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,,0.0,5.0,2.0,13.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,33.3,75.0,13.0,40.0,0.0,1.0,5.0,GD,7.0,0,,21077.0
383,44.0,5.0,第2节,第2节,49.5,0.83,-49.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,,0.0,5.0,2.0,13.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,33.3,75.0,13.0,40.0,0.0,1.0,5.0,GD,58.0,0,,21077.0
384,44.0,5.0,第2节,第2节,49.5,0.87,-49.5,0.8,143.5,0.83,143.5,0.83,143.5,2.0,,0.0,5.0,2.0,13.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,33.3,75.0,13.0,40.0,0.0,0.0,5.0,GD,58.0,0,,11077.0
385,44.0,5.0,第2节,第2节,49.5,0.87,-49.5,0.8,143.5,0.83,143.5,0.83,143.5,2.0,,0.0,5.0,2.0,14.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,33.3,75.0,42.0,40.0,0.0,0.0,5.0,GD,58.0,0,,11074.0
386,44.0,5.0,第2节,第2节,49.5,0.87,-49.5,0.8,143.5,0.83,143.5,0.83,143.5,2.0,,0.0,5.0,2.0,14.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,33.3,75.0,13.0,42.0,0.0,0.0,5.0,GD,58.0,0,,21077.0
387,44.0,5.0,第2节,第2节,49.5,0.87,-49.5,0.8,143.5,0.83,143.5,0.83,143.5,2.0,,0.0,5.0,2.0,14.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,33.3,75.0,13.0,42.0,0.0,1.0,5.0,GD,58.0,0,,21077.0
