,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
711,44.0,5.0,第3节,第3节,156.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,156.5,3.0,0.0,,0.0,4.0,12.0,6.0,2.0,0.0,46.2,42.0,37.0,42.0,0.0,1,9.0,GD,40.0,0,,11077.0,1.2,0.63
712,44.0,5.0,第3节,第3节,156.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,156.5,3.0,0.0,,0.0,4.0,12.0,6.0,2.0,0.0,46.2,42.0,37.0,42.0,0.0,1,9.0,GD,40.0,0,,11077.0,1.2,0.63
713,44.0,5.0,第3节,第3节,156.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,156.5,3.0,0.0,,0.0,4.0,12.0,6.0,2.0,0.0,46.2,42.0,37.0,42.0,0.0,1,9.0,GD,26.0,0,,11077.0,1.2,0.63
714,44.0,5.0,第3节,第3节,156.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,156.5,3.0,0.0,,0.0,4.0,13.0,6.0,2.0,0.0,46.2,44.0,37.0,42.0,0.0,1,9.0,GD,26.0,0,,11074.0,1.2,0.63
715,44.0,5.0,第3节,第3节,156.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,156.5,3.0,0.0,,0.0,4.0,13.0,6.0,2.0,0.0,46.2,44.0,37.0,44.0,0.0,1,9.0,GD,26.0,0,,21077.0,1.2,0.63
716,44.0,5.0,第3节,第3节,-7.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-7.5,3.0,0.83,,0.0,4.0,13.0,6.0,2.0,0.0,46.2,44.0,37.0,44.0,0.0,1,9.0,GD,26.0,0,,21077.0,1.2,0.63
717,44.0,5.0,第3节,第3节,7.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,7.5,3.0,0.83,,0.0,4.0,13.0,6.0,2.0,0.0,46.2,44.0,37.0,44.0,0.0,1,9.0,GD,26.0,0,,21077.0,1.2,0.63
718,44.0,5.0,第3节,第3节,157.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,157.5,3.0,0.83,,0.0,4.0,13.0,6.0,2.0,0.0,46.2,44.0,37.0,44.0,0.0,1,9.0,GD,26.0,0,,21077.0,1.2,0.63
719,44.0,5.0,第3节,第3节,157.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,157.5,3.0,0.0,,0.0,4.0,13.0,6.0,2.0,0.0,46.2,44.0,37.0,44.0,0.0,1,9.0,GD,26.0,0,,21077.0,1.2,0.63
720,44.0,5.0,第3节,第3节,157.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,157.5,3.0,0.0,,0.0,4.0,13.0,6.0,2.0,0.0,46.2,44.0,37.0,44.0,0.0,1,9.0,GD,17.0,0,,21077.0,1.2,0.63
721,44.0,5.0,第3节,第3节,156.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,156.5,3.0,0.0,,0.0,4.0,13.0,6.0,2.0,0.0,46.2,44.0,37.0,44.0,0.0,1,9.0,GD,17.0,0,,21077.0,1.2,0.63
722,44.0,5.0,第3节,第3节,156.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,156.5,3.0,0.0,,0.0,4.0,13.0,6.0,2.0,0.0,46.2,44.0,37.0,44.0,0.0,1,9.0,GD,0.0,0,,21077.0,1.2,0.63
723,44.0,5.0,第3节,第3节,156.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,156.5,3.0,0.8,,0.0,4.0,13.0,6.0,2.0,0.0,46.2,44.0,37.0,44.0,0.0,1,9.0,GD,0.0,0,,11077.0,1.2,0.63
724,44.0,5.0,第3节,第3节,155.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,155.5,3.0,0.87,,0.0,4.0,13.0,6.0,2.0,0.0,46.2,44.0,37.0,44.0,0.0,1,9.0,GD,0.0,0,,11077.0,1.2,0.63
725,44.0,5.0,第3节,第3节,155.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,155.5,3.0,0.0,,0.0,4.0,13.0,6.0,2.0,0.0,46.2,44.0,37.0,44.0,0.0,1,9.0,GD,0.0,0,,11077.0,1.2,0.63
726,44.0,5.0,第3节,第3节,155.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,155.5,3.0,0.0,,0.0,4.0,13.0,6.0,2.0,0.0,46.2,44.0,37.0,44.0,0.0,1,9.0,GD,0.0,0,,11077.0,1.2,0.63
727,44.0,5.0,第3节,第3节,-10.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-10.5,3.0,0.87,,0.0,4.0,13.0,6.0,2.0,0.0,46.2,44.0,37.0,44.0,0.0,1,9.0,GD,0.0,0,,11077.0,1.2,0.63
728,44.0,5.0,第3节,第3节,10.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,10.5,3.0,0.8,,0.0,4.0,13.0,6.0,2.0,0.0,46.2,44.0,37.0,44.0,0.0,1,9.0,GD,0.0,0,,11077.0,1.2,0.63
729,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.8,,0.0,4.0,13.0,6.0,2.0,0.0,46.2,44.0,37.0,44.0,0.0,1,9.0,GD,0.0,0,,11077.0,1.2,0.63
730,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.8,,0.0,4.0,13.0,6.0,2.0,0.0,46.2,44.0,37.0,44.0,0.0,1,8.0,GD,47.0,0,,11077.0,1.2,0.63
731,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,4.0,13.0,6.0,2.0,0.0,46.2,44.0,37.0,44.0,0.0,1,8.0,GD,47.0,0,,11077.0,1.2,0.63
732,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,5.0,13.0,6.0,2.0,0.0,46.2,47.0,37.0,44.0,0.0,1,8.0,GD,47.0,0,,11075.0,1.2,0.63
733,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,5.0,13.0,6.0,2.0,0.0,46.2,47.0,37.0,47.0,0.0,1,8.0,GD,47.0,0,,21077.0,1.2,0.63
734,44.0,5.0,第3节,第3节,157.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,157.5,3.0,0.0,,0.0,5.0,13.0,6.0,2.0,0.0,46.2,47.0,37.0,47.0,0.0,1,8.0,GD,47.0,0,,21077.0,1.2,0.63
735,44.0,5.0,第3节,第3节,157.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,157.5,3.0,0.0,,0.0,5.0,13.0,6.0,2.0,0.0,46.2,47.0,37.0,47.0,0.0,1,8.0,GD,39.0,0,,21077.0,1.2,0.63
736,44.0,5.0,第3节,第3节,157.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,157.5,3.0,0.0,,0.0,5.0,13.0,6.0,2.0,0.0,46.2,47.0,37.0,47.0,0.0,1,8.0,GD,39.0,0,,21074.0,1.2,0.63
737,44.0,5.0,第3节,第3节,157.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,157.5,3.0,0.0,,0.0,5.0,13.0,6.0,2.0,0.0,46.2,47.0,39.0,47.0,0.0,1,8.0,GD,39.0,0,,11077.0,1.2,0.63
738,44.0,5.0,第3节,第3节,-8.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-8.5,3.0,0.8,,0.0,5.0,13.0,6.0,2.0,0.0,46.2,47.0,39.0,47.0,0.0,1,8.0,GD,39.0,0,,11077.0,1.2,0.63
739,44.0,5.0,第3节,第3节,8.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,8.5,3.0,0.87,,0.0,5.0,13.0,6.0,2.0,0.0,46.2,47.0,39.0,47.0,0.0,1,8.0,GD,39.0,0,,11077.0,1.2,0.63
740,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.87,,0.0,5.0,13.0,6.0,2.0,0.0,46.2,47.0,39.0,47.0,0.0,1,8.0,GD,39.0,0,,11077.0,1.2,0.63
741,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,5.0,13.0,6.0,2.0,0.0,46.2,47.0,39.0,47.0,0.0,1,8.0,GD,39.0,0,,11077.0,1.2,0.63
742,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,5.0,13.0,6.0,2.0,0.0,46.2,47.0,39.0,47.0,0.0,1,8.0,GD,20.0,0,,11077.0,1.2,0.63
743,44.0,5.0,第3节,第3节,157.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,157.5,3.0,0.0,,0.0,5.0,13.0,6.0,2.0,0.0,46.2,47.0,39.0,47.0,0.0,1,8.0,GD,20.0,0,,11077.0,1.2,0.63
744,44.0,5.0,第3节,第3节,157.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,157.5,3.0,0.0,,0.0,5.0,13.0,6.0,2.0,0.0,46.2,47.0,39.0,47.0,0.0,1,8.0,GD,13.0,0,,11077.0,1.2,0.63
745,44.0,5.0,第3节,第3节,157.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,157.5,3.0,0.0,,0.0,5.0,14.0,6.0,2.0,0.0,46.2,49.0,39.0,47.0,0.0,1,8.0,GD,13.0,0,,11074.0,1.2,0.63
746,44.0,5.0,第3节,第3节,157.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,157.5,3.0,0.0,,0.0,5.0,14.0,6.0,2.0,0.0,46.2,49.0,39.0,49.0,0.0,1,8.0,GD,13.0,0,,21077.0,1.2,0.63
747,44.0,5.0,第3节,第3节,-9.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-9.5,3.0,0.0,,0.0,5.0,14.0,6.0,2.0,0.0,46.2,49.0,39.0,49.0,0.0,1,8.0,GD,13.0,0,,21077.0,1.2,0.63
748,44.0,5.0,第3节,第3节,9.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,9.5,3.0,0.0,,0.0,5.0,14.0,6.0,2.0,0.0,46.2,49.0,39.0,49.0,0.0,1,8.0,GD,13.0,0,,21077.0,1.2,0.63
749,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,5.0,14.0,6.0,2.0,0.0,46.2,49.0,39.0,49.0,0.0,1,8.0,GD,13.0,0,,21077.0,1.2,0.63
750,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,5.0,14.0,6.0,2.0,0.0,46.2,49.0,39.0,49.0,0.0,1,8.0,GD,13.0,0,,21077.0,1.2,0.63
751,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,5.0,14.0,6.0,2.0,0.0,46.2,49.0,39.0,49.0,0.0,1,7.0,GD,56.0,0,,21077.0,1.2,0.63
752,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,5.0,14.0,6.0,2.0,0.0,46.2,49.0,39.0,49.0,0.0,1,7.0,GD,56.0,0,,21077.0,1.2,0.63
753,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,5.0,14.0,6.0,2.0,0.0,46.2,49.0,39.0,49.0,0.0,1,7.0,GD,49.0,0,,21077.0,1.2,0.63
754,44.0,5.0,第3节,第3节,-8.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-8.5,3.0,0.0,,0.0,5.0,14.0,6.0,2.0,0.0,46.2,49.0,39.0,49.0,0.0,1,7.0,GD,49.0,0,,21077.0,1.2,0.63
755,44.0,5.0,第3节,第3节,8.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,8.5,3.0,0.0,,0.0,5.0,14.0,6.0,2.0,0.0,46.2,49.0,39.0,49.0,0.0,1,7.0,GD,49.0,0,,21077.0,1.2,0.63
756,44.0,5.0,第3节,第3节,159.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,159.5,3.0,0.0,,0.0,5.0,14.0,6.0,2.0,0.0,46.2,49.0,39.0,49.0,0.0,1,7.0,GD,49.0,0,,21077.0,1.2,0.63
757,44.0,5.0,第3节,第3节,159.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,159.5,3.0,0.0,,0.0,5.0,14.0,6.0,2.0,0.0,46.2,49.0,39.0,49.0,0.0,1,7.0,GD,49.0,0,,21074.0,1.2,0.63
758,44.0,5.0,第3节,第3节,159.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,159.5,3.0,0.0,,0.0,5.0,14.0,6.0,2.0,0.0,46.2,49.0,39.0,49.0,0.0,1,7.0,GD,49.0,0,,11077.0,1.2,0.63
759,44.0,5.0,第3节,第3节,159.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,159.5,3.0,0.0,,0.0,5.0,14.0,6.0,2.0,0.0,46.2,49.0,41.0,49.0,0.0,1,7.0,GD,31.0,0,,11077.0,1.2,0.63
760,44.0,5.0,第3节,第3节,159.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,159.5,3.0,0.0,,0.0,5.0,14.0,6.0,2.0,0.0,46.2,49.0,41.0,49.0,0.0,1,7.0,GD,31.0,0,,11077.0,1.2,0.63
761,44.0,5.0,第3节,第3节,159.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,159.5,3.0,0.0,,0.0,5.0,14.0,6.0,2.0,0.0,46.2,49.0,41.0,49.0,0.0,1,7.0,GD,23.0,0,,11077.0,1.2,0.63
762,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,5.0,14.0,6.0,2.0,0.0,46.2,49.0,41.0,49.0,0.0,1,7.0,GD,23.0,0,,11077.0,1.2,0.63
763,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,5.0,15.0,6.0,2.0,0.0,46.2,51.0,41.0,49.0,0.0,1,7.0,GD,23.0,0,,11074.0,1.2,0.63
764,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,5.0,15.0,6.0,2.0,0.0,46.2,51.0,41.0,51.0,0.0,1,7.0,GD,23.0,0,,21077.0,1.2,0.63
765,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,5.0,15.0,6.0,2.0,0.0,46.2,51.0,41.0,51.0,0.0,1,7.0,GD,10.0,0,,21077.0,1.2,0.63
766,44.0,5.0,第3节,第3节,-9.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-9.5,3.0,0.0,,0.0,5.0,15.0,6.0,2.0,0.0,46.2,51.0,41.0,51.0,0.0,1,7.0,GD,10.0,0,,21077.0,1.2,0.63
767,44.0,5.0,第3节,第3节,9.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,9.5,3.0,0.0,,0.0,5.0,15.0,6.0,2.0,0.0,46.2,51.0,41.0,51.0,0.0,1,7.0,GD,10.0,0,,21077.0,1.2,0.63
768,44.0,5.0,第3节,第3节,160.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,160.5,3.0,0.0,,0.0,5.0,15.0,6.0,2.0,0.0,46.2,51.0,41.0,51.0,0.0,1,7.0,GD,10.0,0,,21077.0,1.2,0.63
769,44.0,5.0,第3节,第3节,160.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,160.5,3.0,0.0,,0.0,5.0,15.0,6.0,2.0,0.0,46.2,51.0,41.0,51.0,0.0,1,7.0,GD,10.0,0,,21077.0,1.2,0.63
770,44.0,5.0,第3节,第3节,160.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,160.5,3.0,0.0,,0.0,5.0,15.0,6.0,2.0,0.0,46.2,51.0,41.0,51.0,0.0,1,7.0,GD,2.0,0,,21077.0,1.2,0.63
771,44.0,5.0,第3节,第3节,159.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,159.5,3.0,0.0,,0.0,5.0,15.0,6.0,2.0,0.0,46.2,51.0,41.0,51.0,0.0,1,7.0,GD,2.0,0,,21077.0,1.2,0.63
772,44.0,5.0,第3节,第3节,159.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,159.5,3.0,0.0,,0.0,5.0,15.0,6.0,2.0,0.0,46.2,51.0,41.0,51.0,0.0,1,7.0,GD,2.0,0,,21077.0,1.2,0.63
773,44.0,5.0,第3节,第3节,159.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,159.5,3.0,0.0,,0.0,5.0,15.0,6.0,2.0,0.0,46.2,51.0,41.0,51.0,0.0,1,6.0,GD,53.0,0,,11077.0,1.2,0.63
774,44.0,5.0,第3节,第3节,-10.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-10.5,3.0,0.0,,0.0,5.0,15.0,6.0,2.0,0.0,46.2,51.0,41.0,51.0,0.0,1,6.0,GD,53.0,0,,11077.0,1.2,0.63
775,44.0,5.0,第3节,第3节,10.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,10.5,3.0,0.0,,0.0,5.0,15.0,6.0,2.0,0.0,46.2,51.0,41.0,51.0,0.0,1,6.0,GD,53.0,0,,11077.0,1.2,0.63
776,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,5.0,15.0,6.0,2.0,0.0,46.2,51.0,41.0,51.0,0.0,1,6.0,GD,53.0,0,,11077.0,1.2,0.63
777,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,5.0,15.0,6.0,2.0,0.0,46.2,51.0,41.0,51.0,0.0,1,6.0,GD,53.0,0,,11077.0,1.2,0.63
778,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,5.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,51.0,0.0,1,6.0,GD,34.0,0,,11077.0,1.2,0.63
779,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,51.0,0.0,1,6.0,GD,34.0,0,,11075.0,1.2,0.63
780,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,34.0,0,,21077.0,1.2,0.63
781,44.0,5.0,第3节,第3节,-12.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-12.5,3.0,0.83,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,34.0,0,,21077.0,1.2,0.63
782,44.0,5.0,第3节,第3节,12.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,12.5,3.0,0.83,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,34.0,0,,21077.0,1.2,0.63
783,44.0,5.0,第3节,第3节,160.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,160.5,3.0,0.83,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,34.0,0,,21077.0,1.2,0.63
784,44.0,5.0,第3节,第3节,160.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,160.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,34.0,0,,21077.0,1.2,0.63
785,44.0,5.0,第3节,第3节,160.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,160.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,31.0,0,,21077.0,1.2,0.63
786,44.0,5.0,第3节,第3节,160.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,160.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,31.0,0,,21081.0,1.2,0.63
787,44.0,5.0,第3节,第3节,160.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,160.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,35.0,0,,21081.0,1.2,0.63
788,44.0,5.0,第3节,第3节,161.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,161.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,35.0,0,,21081.0,1.2,0.63
789,44.0,5.0,第3节,第3节,161.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,161.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,37.0,0,,21081.0,1.2,0.63
790,44.0,5.0,第3节,第3节,161.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,161.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,37.0,0,,21077.0,1.2,0.63
791,44.0,5.0,第3节,第3节,-13.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-13.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,37.0,0,,11077.0,1.2,0.63
792,44.0,5.0,第3节,第3节,13.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,13.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,37.0,0,,11077.0,1.2,0.63
793,44.0,5.0,第3节,第3节,159.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,159.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,37.0,0,,11077.0,1.2,0.63
794,44.0,5.0,第3节,第3节,159.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,159.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,37.0,0,,11077.0,1.2,0.63
795,44.0,5.0,第3节,第3节,159.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,159.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,17.0,0,,11077.0,1.2,0.63
796,44.0,5.0,第3节,第3节,-12.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-12.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,17.0,0,,21077.0,1.2,0.63
797,44.0,5.0,第3节,第3节,12.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,12.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,17.0,0,,21077.0,1.2,0.63
798,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,17.0,0,,21077.0,1.2,0.63
799,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,1.0,0,,21077.0,1.2,0.63
800,44.0,5.0,第3节,第3节,158.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,158.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,1.0,0,,21077.0,1.2,0.63
801,44.0,5.0,第3节,第3节,-11.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,-11.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,1.0,0,,21077.0,1.2,0.63
802,44.0,5.0,第3节,第3节,11.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,11.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,1.0,0,,21077.0,1.2,0.63
803,44.0,5.0,第3节,第3节,160.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,160.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,6.0,GD,1.0,0,,21077.0,1.2,0.63
804,44.0,5.0,第3节,第3节,160.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,160.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,5.0,GD,57.0,0,,21077.0,1.2,0.63
805,44.0,5.0,第3节,第3节,160.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,160.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,41.0,54.0,0.0,1,5.0,GD,57.0,0,,21074.0,1.2,0.63
806,44.0,5.0,第3节,第3节,160.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,160.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,43.0,54.0,0.0,1,5.0,GD,57.0,0,,11077.0,1.2,0.63
807,44.0,5.0,第3节,第3节,160.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,160.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,43.0,54.0,0.0,1,5.0,GD,57.0,0,,11077.0,1.2,0.63
808,44.0,5.0,第3节,第3节,160.5,2.5,0.87,-2.5,0.8,157.5,0.83,157.5,0.83,160.5,3.0,0.0,,0.0,6.0,15.0,6.0,2.0,0.0,46.2,54.0,43.0,54.0,0.0,1,5.0,GD,51.0,0,,11077.0,1.2,0.63
